EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,ShootingFouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyCorner3FGA,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,SelfOReb,SecondChanceTurnovers,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Charge Fouls,SecondChanceFg3Pct,AtRimPctBlocked,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,LongMidRangePctAssisted,NonShootingPenaltyNonTakeFouls,SecondChanceArc3FGM,LongMidRangeAssists,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,on,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Offensive Fouls,Transition Take Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,Transition Take Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,HeaveMakes,3SecondViolations,Charge Fouls Drawn
101108,1610612759,Chris Paul,Chris Paul,101108,SAS,736.0,12,-1.0,23,24,7.0,5,47,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,26,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,0.3333333333333333,0.3333333333333333,1.0,0.625,0.625,0.75,17.857142857142854,1.0,0.3333333333333333,0.1538461538461538,0.5,0.25,1.0,0.25,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,0.5206875,12.6,26.433333333333337,0.3043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1629162,1610612759,Jordan McLaughlin,Jordan McLaughlin,1629162,SAS,7466.0,124,56.0,258,258,83.0,31,516,1.0,3.0,8.0,17.0,6.0,8.0,9.0,20.0,45.0,275,8.0,3.0,17.0,8.0,16.0,11.0,27.0,8.0,11.0,65.0,3.0,7.0,9.0,5.0,3.0,4.0,3.0,6.0,1.0,5.0,,1.0,1.0,,1.0,1.0,83.0,0.45,0.45,0.75,0.6964285714285714,0.75,0.7142857142857143,12.413793103448276,0.6666666666666666,0.0555555555555555,0.0476190476190476,0.0526315789473684,0.0833333333333333,1.0,0.1071428571428571,0.3333333333333333,0.3333333333333333,0.6071428571428571,0.4705882352941176,0.4705882352941176,0.8571428571428571,0.4705882352941176,0.5160779999999999,7.225,25.45,0.3217054263565891,89.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,6.0,5.0,23.0,4.0,24.0,3.0,5.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,7.0,1.0,1.0,6.0,2.0,2.0,2.0,23.0,1.0,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.6666666666666666,1.0,0.75,0.5,0.9,0.75,0.9583333333333334,0.1666666666666666,0.0416666666666666,0.0363636363636363,0.0198019801980198,0.025,0.0666666666666666,0.0444444444444444,0.037037037037037,0.1428571428571428,1.0,1.0,0.5,0.0357142857142857,1.0,1.0,0.1071428571428571,0.3333333333333333,0.3333333333333333,1.0,0.875,0.5,1.0,0.5,0.3,1.0,0.6,0.6666666666666666,0.4691,0.5214,0.0714285714285714,0.25,0.0666666666666666,0.5111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1630572,1610612759,Sandro Mamukelashvili,Sandro Mamukelashvili,1630572,SAS,5081.0,85,42.0,179,178,58.0,18,357,2.0,7.0,8.0,17.0,13.0,20.0,9.0,23.0,66.0,186,10.0,,17.0,8.0,3.0,1.0,4.0,1.0,2.0,9.0,6.0,18.0,29.0,2.0,,5.0,5.0,6.0,2.0,3.0,,2.0,2.0,,2.0,1.0,58.0,0.391304347826087,0.391304347826087,0.65,0.6162790697674418,0.6346153846153846,0.5348837209302325,29.441624365482237,0.8333333333333334,0.1621621621621621,0.1931818181818181,0.1333333333333333,0.1538461538461538,0.5,0.1627906976744186,0.2857142857142857,0.3333333333333333,0.3953488372093023,0.4705882352941176,0.4705882352941176,0.8372093023255814,0.4705882352941176,0.5570178571428571,3.27,25.313043478260862,0.3240223463687151,77.0,11.0,13.0,2.0,4.0,3.0,4.0,,,1.0,6.0,,2.0,5.0,13.0,3.0,5.0,,3.0,9.0,5.0,9.0,2.0,8.0,8.0,24.0,16.0,27.0,,1.0,6.0,11.0,1.0,11.0,2.0,1.0,1.0,,2.0,11.0,,,18.0,,9.0,,24.0,,0.6153846153846154,0.7272727272727273,1.0,0.25,0.6,0.5555555555555556,0.6,0.4705882352941176,0.5625,0.5217391304347826,0.1666666666666666,0.2156862745098039,0.1463414634146341,0.1641791044776119,0.1333333333333333,0.1818181818181818,0.088235294117647,0.4705882352941176,0.3023255813953488,0.8461538461538461,0.8461538461538461,0.7272727272727273,,,,0.1395348837209302,0.1666666666666666,0.1666666666666666,1.0,1.0,0.8,0.5,,0.2352941176470588,0.75,0.2941176470588235,0.4,0.4494333333333333,0.50945,0.173076923076923,0.3103448275862069,0.1363636363636363,0.3636363636363636,3.0,4.0,1.0,5.0,1.0,2.0,0.05,0.1428571428571428,0.1923076923076923,0.2,0.5,0.2222222222222222,0.05,0.5,0.1764705882352941,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1631103,1610612759,Malaki Branham,Malaki Branham,1631103,SAS,5746.0,96,56.0,194,197,78.0,26,391,7.0,14.0,7.0,15.0,18.0,33.0,9.0,21.0,71.0,204,14.0,3.0,15.0,7.0,6.0,5.0,11.0,4.0,5.0,27.0,4.0,10.0,12.0,3.0,2.0,2.0,2.0,4.0,1.0,6.0,1.0,,,,,,78.0,0.4285714285714285,0.4285714285714285,0.5454545454545454,0.5833333333333334,0.6016949152542372,0.3888888888888889,28.378378378378372,0.5,0.1,0.1030927835051546,0.2,0.0555555555555555,,0.2592592592592592,0.5,0.5833333333333334,0.2777777777777778,0.4666666666666667,0.4666666666666667,0.6481481481481481,0.4666666666666667,0.5217125,6.890909090909091,25.17142857142857,0.4020618556701031,67.0,10.0,14.0,2.0,3.0,3.0,4.0,1.0,5.0,2.0,6.0,,3.0,7.0,8.0,3.0,5.0,1.0,2.0,11.0,5.0,9.0,4.0,12.0,2.0,24.0,22.0,24.0,1.0,1.0,,6.0,,2.0,1.0,,2.0,,2.0,6.0,,,11.0,1.0,5.0,1.0,24.0,1.0,0.6111111111111112,0.6111111111111112,0.8888888888888888,0.3333333333333333,0.6,0.5555555555555556,0.75,0.5238095238095238,0.7857142857142857,0.5217391304347826,,0.1052631578947368,,0.025,,,0.1081081081081081,0.1,0.2592592592592592,0.7142857142857143,0.8333333333333334,0.6,0.0925925925925925,0.2,0.2,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.8571428571428571,0.5,0.6666666666666666,,0.1904761904761904,0.75,0.3333333333333333,0.4285714285714285,0.623375,0.5275973684210526,0.0862068965517241,0.1351351351351351,0.1549295774647887,0.3380281690140845,5.0,,4.0,2.0,1.0,,0.1212121212121212,0.1428571428571428,0.0512820512820512,0.0434782608695652,,,0.0434782608695652,1.0,0.238095238095238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1428571428571428,0.1111111111111111,0.7142857142857143,0.1666666666666666,1.0,1.0,0.2,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
202687,1610612759,Bismack Biyombo,Bismack Biyombo,202687,SAS,2421.0,40,-12.0,81,79,26.0,12,160,2.0,3.0,,,5.0,6.0,,,12.0,98,,,,,,1.0,1.0,1.0,,3.0,5.0,11.0,13.0,,,3.0,,3.0,,1.0,,,,,,,26.0,,,0.8333333333333334,0.8333333333333334,0.8571428571428571,,10.638297872340424,1.0,0.2941176470588235,0.2727272727272727,,0.4,,0.5,0.6666666666666666,1.0,,,,0.5,,0.5952333333333333,3.8,,0.3209876543209876,23.0,3.0,3.0,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,,,2.0,,,,,,,10.0,,,,1.0,4.0,2.0,2.0,,,,3.0,1.0,2.0,,1.0,2.0,,1.0,,,,1.0,1.0,,,1.0,,1.0,,1.0,,0.6666666666666666,0.25,0.0526315789473684,0.0512820512820512,0.0714285714285714,,0.2307692307692307,0.3333333333333333,0.5,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,0.1428571428571428,0.1428571428571428,0.1666666666666666,,,,1.0,1.0,,1.0,0.1666666666666666,0.3333333333333333,0.05,,0.1666666666666666,0.5,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1630577,1610612759,Julian Champagnie,Julian Champagnie,1630577,SAS,2263.0,38,2.0,83,78,9.0,5,161,1.0,3.0,3.0,6.0,5.0,10.0,5.0,9.0,27.0,98,2.0,3.0,6.0,3.0,1.0,,1.0,,1.0,2.0,4.0,9.0,9.0,,,2.0,2.0,2.0,,1.0,,,,,,,9.0,0.5555555555555556,0.5555555555555556,0.5,0.6578947368421053,0.675,0.4736842105263157,25.28735632183908,1.0,0.2222222222222222,0.2647058823529412,0.125,0.2857142857142857,,0.1578947368421052,0.3333333333333333,0.5,0.3157894736842105,0.5,0.5,0.7368421052631579,0.5,0.5778315789473684,5.589999999999999,25.166666666666668,0.108433734939759,22.0,3.0,5.0,,,1.0,1.0,1.0,2.0,2.0,3.0,,,2.0,2.0,,,,,,1.0,1.0,,2.0,,2.0,8.0,12.0,,,,5.0,,,,,,,1.0,1.0,,,2.0,,1.0,,2.0,,0.8,0.8,0.8,,,1.0,,0.3333333333333333,,0.3333333333333333,,0.3125,,,,,0.25,0.375,0.2631578947368421,0.6,0.75,0.6666666666666666,0.1052631578947368,0.5,0.5,0.1578947368421052,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,0.3333333333333333,1.0,0.6666666666666666,,,0.6279166666666667,0.05,0.0909090909090909,,0.074074074074074,,,2.0,,,,0.2,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,0.2,,1.0,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1631104,1610612759,Blake Wesley,Blake Wesley,1631104,SAS,5675.0,95,46.0,199,202,71.0,21,401,2.0,3.0,2.0,10.0,9.0,13.0,3.0,11.0,32.0,216,8.0,,10.0,2.0,7.0,12.0,19.0,10.0,6.0,50.0,1.0,4.0,5.0,4.0,4.0,5.0,3.0,7.0,3.0,9.0,,1.0,,1.0,1.0,1.0,71.0,0.2727272727272727,0.2727272727272727,0.6923076923076923,0.5625,0.5333333333333333,0.4583333333333333,16.818181818181817,0.7142857142857143,0.024390243902439,0.0425531914893617,,,1.0,0.125,0.6666666666666666,1.0,0.4166666666666667,0.2,0.2,0.75,0.2,0.5479130434782608,6.523076923076924,25.33636363636364,0.3567839195979899,86.0,6.0,7.0,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,4.0,5.0,,,1.0,,,2.0,3.0,1.0,5.0,1.0,8.0,10.0,9.0,2.0,1.0,1.0,3.0,,1.0,,1.0,2.0,2.0,7.0,12.0,,,13.0,1.0,7.0,,8.0,,0.5555555555555556,0.5555555555555556,1.0,0.2,,0.6666666666666666,,0.4375,,0.4444444444444444,,0.0566037735849056,0.0238095238095238,0.0138888888888888,0.032258064516129,,0.0303030303030303,0.1,0.2916666666666667,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.125,0.3333333333333333,0.3333333333333333,0.0416666666666666,1.0,1.0,1.0,1.0,,,1.0,0.125,1.0,0.5,,,0.4752642857142856,0.2333333333333333,0.3684210526315789,,0.25,1.0,,1.0,,,1.0,0.0769230769230769,0.3333333333333333,,,,0.1,,,0.125,,,1.0,,1.0,,,,,0.5,,,,1.0,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1642264,1610612759,Stephon Castle,Stephon Castle,1642264,SAS,2306.0,38,18.0,77,79,31.0,10,156,3.0,9.0,3.0,4.0,8.0,15.0,3.0,4.0,31.0,80,10.0,,4.0,3.0,5.0,3.0,8.0,1.0,2.0,19.0,3.0,6.0,11.0,2.0,2.0,,,1.0,,1.0,,,,,,,31.0,0.75,0.75,0.5333333333333333,0.6578947368421053,0.7045454545454546,0.2105263157894736,25.84269662921348,,0.1578947368421052,0.1363636363636363,,0.1,,0.4736842105263157,0.3333333333333333,0.4285714285714285,0.2105263157894736,0.75,0.75,0.4736842105263157,0.75,0.5288894736842105,6.180000000000001,27.825,0.4025974025974026,18.0,5.0,5.0,1.0,1.0,2.0,2.0,,1.0,,,2.0,1.0,1.0,6.0,1.0,3.0,2.0,,5.0,3.0,6.0,1.0,1.0,2.0,11.0,6.0,9.0,2.0,2.0,2.0,3.0,,5.0,,1.0,1.0,,1.0,7.0,,1.0,8.0,2.0,5.0,,11.0,,0.375,0.4285714285714285,1.0,1.0,0.3333333333333333,0.5,0.5,0.6428571428571429,0.5,0.6875,,0.12,0.125,0.15625,0.1538461538461538,,,0.2727272727272727,0.2631578947368421,1.0,1.0,0.6,0.0526315789473684,,,,,,,1.0,0.2,1.0,0.4,0.2857142857142857,1.0,0.1428571428571428,1.0,0.4651,0.4981642857142856,0.2272727272727272,0.2777777777777778,0.1612903225806451,0.3548387096774194,,2.0,2.0,3.0,1.0,,0.1333333333333333,0.2222222222222222,0.1875,0.1,,0.6666666666666666,0.1666666666666666,,,,,,1.0,,,0.5,,0.6666666666666666,,,,,,,,1.0,1.0,0.5,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203084,1610612759,Harrison Barnes,Harrison Barnes,203084,SAS,1520.0,25,20.0,54,54,16.0,6,108,1.0,2.0,1.0,2.0,2.0,4.0,2.0,5.0,10.0,46,2.0,,2.0,1.0,,1.0,1.0,1.0,,3.0,2.0,8.0,9.0,,,,,1.0,,,,,,,,,16.0,0.4,0.4,0.5,0.5555555555555556,0.5555555555555556,0.5555555555555556,16.39344262295082,,0.25,0.2580645161290322,0.5,0.25,,0.2222222222222222,0.5,0.5,0.2222222222222222,0.5,0.5,0.7777777777777778,0.5,0.5375222222222222,6.2250000000000005,24.32,0.2962962962962963,2.0,1.0,2.0,,,,,,,1.0,3.0,,,1.0,,,,1.0,,3.0,1.0,1.0,,1.0,,2.0,2.0,6.0,,,,6.0,,1.0,,,1.0,,,2.0,,,,,,,2.0,,0.5,0.5,1.0,,,1.0,1.5,0.5,1.5,0.5,,0.2608695652173913,,0.0416666666666666,,,0.5454545454545454,,0.2222222222222222,0.5,0.5,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,0.5,,0.5721,0.467825,,,0.3,0.2,,,,1.0,,,,,0.0833333333333333,0.2,,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,610.0,10,-3.0,22,21,4.0,1,43,,,1.0,1.0,5.0,5.0,1.0,1.0,14.0,33,4.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,5.0,,,,1.0,1.0,1.0,,3.0,1.0,2.0,,,,,,,4.0,1.0,1.0,1.0,1.0833333333333333,1.1666666666666667,0.1666666666666666,39.130434782608695,0.3333333333333333,,,,,,,,,0.1666666666666666,1.0,1.0,1.0,1.0,0.6830833333333334,1.62,26.1,0.1818181818181818,15.0,5.0,5.0,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,2.0,6.0,,1.0,,,,,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,,0.6,0.6,,,,1.0,,1.0,,1.0,,,,,,,,,0.8333333333333334,1.0,1.0,0.6,,,,,,,,,,,,1.0,1.0,,,,0.7263,0.1666666666666666,0.2,,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
