EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,BlockedAtRim,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Charge Fouls,DefensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Transition Take Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Corner3PctBlocked,on,Transition Take Fouls Drawn,HeaveMakes,BlockedCorner3
203924,1610612757,Jerami Grant,Jerami Grant,203924,POR,41068.0,684.0,-187.0,1398.0,1399.0,205.0,287.0,180.0,2797.0,33.0,66.0,3.0,7.0,7.0,9.0,9.0,32.0,9.0,21.0,16.0,50.0,6.0,27.0,75.0,3.0,11.0,1.0,9.0,51.0,119.0,43.0,125.0,57.0,288.0,1667.0,4.0,11.0,4.0,12.0,6.0,26.0,10.0,17.0,4.0,15.0,11.0,43.0,60.0,42.0,126.0,3.0,2.0,,75.0,27.0,15.0,3.0,31.0,12.0,43.0,9.0,3.0,12.0,12.0,7.0,98.0,8.0,2.0,29.0,26.0,1.0,56.0,11.0,67.0,1.0,13.0,7.0,6.0,20.0,3.0,15.0,8.0,2.0,5.0,1.0,2.0,28.0,4.0,2.0,17.0,46.0,6.0,,49.0,1.0,2.0,2.0,68.0,3.0,,23.0,5.0,4.0,19.0,8.0,25.0,14.0,43.0,201.0,7.0,4.0,0.5882352941176471,0.6,0.9767441860465116,0.344,0.3333333333333333,0.26666666666666666,0.344,0.42857142857142855,0.36363636363636365,0.5882352941176471,0.4733606557377049,0.43478260869565216,0.5,0.5274725274725275,0.5,0.5657894736842105,0.5122950819672131,0.024,0.12605042016806722,0.15151515151515152,0.125,0.02666666666666667,18.707271597265382,0.7142857142857143,0.02702702702702703,0.08280254777070063,0.005128205128205128,0.09034267912772585,0.02373887240356083,0.08661417322834646,0.013755158184319119,0.005952380952380952,0.00684931506849315,0.02643171806167401,0.06140350877192982,0.07801418439716312,0.13559322033898305,0.08403361344537816,0.10843373493975904,0.007692307692307693,0.56,0.27049180327868855,0.5,0.5892857142857143,0.6060606060606061,0.13114754098360656,0.28125,0.32142857142857145,0.3333333333333333,0.0860655737704918,0.42857142857142855,0.45,0.7777777777777778,0.20491803278688525,0.32,0.32653061224489793,1.0,0.3073770491803279,0.36,0.3698630136986301,0.9629629629629629,0.30434782608695654,0.42857142857142855,0.4782608695652174,0.2727272727272727,1.0,0.28125,0.7777777777777778,0.1875,0.28125,0.1111111111111111,0.7827868852459017,0.36,0.5500590163934426,0.5522615384615384,0.5519890625,0.10408921933085502,0.16546762589928057,0.038461538461538464,0.09027777777777778,0.14930555555555555,6.2705882352941185,24.970399999999998,0.14663805436337626,1.0,11.0,,,,,0.047619047619047616,0.03333333333333333,,0.01818181818181818,0.3333333333333333,1.0,1.0,3.0,,,0.043478260869565216,1.0,1.0,0.5,,,6.0,6.0,0.02,True,,,
1641712,1610612757,Rayan Rupert,Rayan Rupert,1641712,POR,1668.0,28.0,8.0,58.0,56.0,20.0,8.0,8.0,114.0,1.0,1.0,,,,,,1.0,,,3.0,4.0,1.0,,2.0,,,,,1.0,2.0,3.0,6.0,,11.0,58.0,,,1.0,1.0,,3.0,,,1.0,1.0,,3.0,2.0,,9.0,,,,2.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,3.0,20.0,,,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,,,0.6875,1.5,1.5,0.6875,1.5,1.5,0.75,0.16666666666666666,0.5,,1.0,0.5,13.846153846153845,,,0.09090909090909091,0.08333333333333333,0.09090909090909091,,0.09090909090909091,0.043478260869565216,,0.16666666666666666,,,0.25,,,0.5,,,0.125,1.0,1.0,1.0,0.125,,,,,,,,0.5,0.75,0.75,1.0,0.25,,,,,,,,,,,1.0,,,0.875,,0.53259375,0.53445,0.52155,,,,0.2727272727272727,0.2727272727272727,3.6,24.78333333333333,0.3448275862068966,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,True,,,
1642270,1610612757,Donovan Clingan,Donovan Clingan,1642270,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,83937.0,1399.0,-26.0,2838.0,2848.0,580.0,667.0,423.0,5686.0,65.0,108.0,5.0,9.0,17.0,23.0,63.0,146.0,34.0,63.0,18.0,43.0,6.0,120.0,338.0,16.0,37.0,25.0,75.0,162.0,317.0,138.0,381.0,118.0,856.0,3237.0,17.0,32.0,19.0,44.0,7.0,98.0,31.0,64.0,27.0,81.0,30.0,173.0,66.0,258.0,276.0,138.0,4.0,1.0,337.0,120.0,32.0,5.0,83.0,92.0,175.0,63.0,29.0,69.0,11.0,3.0,442.0,6.0,14.0,57.0,40.0,2.0,99.0,20.0,119.0,5.0,38.0,19.0,19.0,53.0,14.0,34.0,28.0,3.0,19.0,5.0,,81.0,10.0,14.0,36.0,67.0,2.0,,90.0,2.0,1.0,3.0,128.0,11.0,13.0,49.0,5.0,9.0,2.0,,2.0,2.0,169.0,569.0,4.0,4.0,0.2037037037037037,0.20625,0.6666666666666666,0.36220472440944884,0.4318181818181818,0.3333333333333333,0.3631578947368421,0.5110410094637224,0.53125,0.484375,0.5286532951289399,0.5986842105263158,0.49310344827586206,0.5647530040053405,0.6217948717948718,0.5414012738853503,0.5458452722063037,0.013123359580052493,0.10094637223974763,0.12037037037037036,0.1232876712328767,0.011834319526627219,24.62042274486454,0.654320987654321,0.02666666666666667,0.05398110661268556,0.019943019943019943,0.0912,0.00784313725490196,0.07101024890190337,0.013633265167007498,0.01557632398753894,0.025806451612903226,0.008291873963515755,0.06666666666666667,0.04297994269340974,0.05737704918032787,0.09307359307359307,0.08588957055214724,0.014326647564469915,1.0,0.15472779369627507,0.6018518518518519,0.6842105263157895,0.13846153846153847,0.20916905444126074,0.4315068493150685,0.4921875,0.2222222222222222,0.09025787965616046,0.5396825396825397,0.5483870967741935,0.29411764705882354,0.06160458452722063,0.4186046511627907,0.42857142857142855,0.9444444444444444,0.48424068767908307,0.35502958579881655,0.3592814371257485,0.625,0.11842105263157894,0.5555555555555556,0.4868421052631579,0.43243243243243246,0.75,0.15862068965517243,0.7391304347826086,0.041379310344827586,0.5172413793103449,0.3333333333333333,0.7005730659025788,0.3560830860534125,0.5106684210526313,0.48519444444444443,0.4923223776223776,0.07171853856562922,0.13802816901408452,0.010416666666666666,0.11448598130841121,0.20210280373831777,8.03880126182965,26.574210526315795,0.204369274136716,,2.0,,,,,0.015873015873015872,,0.014084507042253521,0.006172839506172839,,3.0,7.0,2.0,4.0,,0.09210526315789473,0.42857142857142855,1.0,0.3333333333333333,,1.0,,,0.023255813953488372,False,2.0,,
1629057,1610612757,Robert Williams III,Robert Williams III,1629057,POR,20738.0,346.0,-16.0,707.0,700.0,140.0,177.0,90.0,1407.0,45.0,60.0,13.0,21.0,9.0,11.0,3.0,12.0,1.0,3.0,1.0,2.0,2.0,,1.0,,,,,49.0,75.0,1.0,3.0,15.0,116.0,788.0,14.0,24.0,,,3.0,31.0,10.0,13.0,1.0,2.0,7.0,30.0,74.0,24.0,3.0,,24.0,,1.0,,6.0,,11.0,10.0,21.0,8.0,2.0,8.0,,3.0,52.0,12.0,23.0,35.0,42.0,5.0,82.0,35.0,117.0,2.0,13.0,11.0,2.0,6.0,3.0,5.0,11.0,3.0,1.0,,,17.0,1.0,1.0,23.0,31.0,,3.0,13.0,,2.0,,17.0,3.0,,9.0,,1.0,29.0,14.0,32.0,18.0,30.0,139.0,,1.0,0.7551020408163265,1.0,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.6533333333333333,0.5833333333333334,0.7692307692307693,0.6474358974358975,0.5833333333333334,0.7666666666666667,0.6823529411764706,0.5961538461538461,0.8333333333333334,0.038461538461538464,,0.08,0.05,0.25,,12.546125461254611,0.35294117647058826,0.35714285714285715,0.20689655172413793,0.1377245508982036,0.22875816993464052,0.07317073170731707,0.21629213483146068,0.10574018126888217,0.14102564102564102,0.16176470588235295,0.06451612903225806,0.15,0.21875,0.3333333333333333,0.226890756302521,0.23529411764705882,0.09523809523809523,0.5625,0.7692307692307693,0.75,0.7894736842105263,0.7555555555555555,0.15384615384615385,0.25,0.3333333333333333,0.6666666666666666,0.038461538461538464,0.3333333333333333,0.3333333333333333,1.0,0.02564102564102564,0.5,0.5,1.0,0.01282051282051282,,,,0.875,0.6190476190476191,,,,0.7333333333333333,0.8181818181818182,0.13333333333333333,,,0.8076923076923077,,0.6253820512820513,0.5837411764705882,0.6757366666666668,0.10714285714285714,0.1111111111111111,,0.2672413793103448,0.25862068965517243,2.7279999999999998,26.833333333333332,0.19801980198019803,,15.0,,,,,,,0.047619047619047616,0.1,0.15384615384615385,,,1.0,2.0,,,,,0.5,,,3.0,3.0,,False,,,
1630166,1610612757,Deni Avdija,Deni Avdija,1630166,POR,83849.0,1397.0,-12.0,2873.0,2884.0,522.0,616.0,422.0,5757.0,149.0,224.0,35.0,48.0,23.0,38.0,40.0,111.0,9.0,14.0,12.0,37.0,7.0,74.0,186.0,10.0,34.0,14.0,37.0,198.0,349.0,86.0,223.0,200.0,854.0,3349.0,37.0,54.0,11.0,35.0,29.0,136.0,29.0,55.0,16.0,44.0,62.0,168.0,172.0,224.0,216.0,42.0,40.0,1.0,185.0,74.0,48.0,,115.0,79.0,194.0,54.0,25.0,86.0,25.0,4.0,467.0,34.0,42.0,119.0,144.0,22.0,285.0,77.0,362.0,19.0,39.0,32.0,7.0,95.0,15.0,58.0,38.0,4.0,37.0,1.0,10.0,133.0,7.0,22.0,65.0,108.0,5.0,1.0,204.0,,6.0,8.0,256.0,34.0,1.0,127.0,2.0,18.0,21.0,10.0,21.0,13.0,162.0,514.0,8.0,12.0,0.43434343434343436,0.48314606741573035,0.8372093023255814,0.38565022421524664,0.3142857142857143,0.36363636363636365,0.38738738738738737,0.5673352435530086,0.6851851851851852,0.5272727272727272,0.5716783216783217,0.601123595505618,0.5353535353535354,0.6244509516837482,0.6538461538461539,0.6278195488721805,0.38986013986013984,,0.13753581661891118,0.11607142857142858,0.1981981981981982,,23.97522854615158,0.7142857142857143,0.3283582089552239,0.2077922077922078,0.06158357771260997,0.1900958466453674,0.047156726768377254,0.19939347990902198,0.0541696364932288,0.08150470219435736,0.05067567567567568,0.04569420035149385,0.2217391304347826,0.1783625730994152,0.2644628099173554,0.20449438202247192,0.15469613259668508,0.0811965811965812,0.6190476190476191,0.3916083916083916,0.6651785714285714,0.7525252525252525,0.4429530201342282,0.19405594405594406,0.36036036036036034,0.449438202247191,0.375,0.024475524475524476,0.6428571428571429,0.6428571428571429,0.5555555555555556,0.06468531468531469,0.32432432432432434,0.32432432432432434,0.9166666666666666,0.32517482517482516,0.3978494623655914,0.3978494623655914,0.8243243243243243,0.5393258426966292,0.7291666666666666,0.38202247191011235,0.29411764705882354,0.9,0.3838383838383838,0.6052631578947368,0.0707070707070707,0.37373737373737376,0.3783783783783784,0.7814685314685315,0.4,0.562622882882883,0.5641352941176471,0.5491526595744681,0.19398496240601504,0.2873303167420814,0.008968609865470852,0.1592505854800937,0.19672131147540983,4.144126074498567,25.647982062780265,0.18169161155586494,1.0,11.0,,,,1.0,,0.012048192771084338,0.014925373134328358,0.05263157894736842,0.34285714285714286,1.0,1.0,2.0,6.0,,0.011235955056179775,1.0,1.0,0.2857142857142857,1.0,2.0,,,,False,2.0,,
1630625,1610612757,Dalano Banton,Dalano Banton,1630625,POR,59354.0,989.0,-72.0,2050.0,2051.0,567.0,616.0,278.0,4101.0,74.0,135.0,4.0,15.0,14.0,26.0,28.0,95.0,7.0,22.0,14.0,37.0,11.0,48.0,161.0,5.0,14.0,18.0,48.0,109.0,252.0,62.0,198.0,79.0,483.0,2334.0,4.0,27.0,9.0,20.0,7.0,42.0,20.0,53.0,22.0,59.0,30.0,136.0,84.0,134.0,159.0,27.0,6.0,2.0,159.0,48.0,30.0,,82.0,64.0,146.0,33.0,31.0,67.0,13.0,2.0,356.0,9.0,17.0,39.0,49.0,4.0,92.0,27.0,119.0,7.0,34.0,19.0,15.0,53.0,11.0,32.0,26.0,3.0,21.0,1.0,3.0,79.0,4.0,30.0,31.0,52.0,6.0,3.0,82.0,1.0,3.0,1.0,113.0,13.0,2.0,55.0,,7.0,27.0,18.0,30.0,16.0,134.0,561.0,1.0,5.0,0.3853211009174312,0.39622641509433965,0.8548387096774194,0.31313131313131315,0.45,0.3728813559322034,0.3163265306122449,0.43253968253968256,0.14814814814814814,0.37735849056603776,0.4488888888888889,0.3723404255319149,0.4732142857142857,0.4819639278557114,0.4117647058823529,0.5075187969924813,0.44,,0.11904761904761904,0.1259259259259259,0.1368421052631579,,24.326599326599325,0.6708860759493671,0.08163265306122448,0.09386973180076628,0.03549060542797495,0.08405172413793104,0.017578125,0.08924949290060852,0.026236125126135216,0.022321428571428572,0.0514018691588785,0.013123359580052493,0.07853403141361257,0.10810810810810811,0.08333333333333333,0.07079646017699115,0.12,0.028925619834710745,0.5333333333333333,0.3,0.5481481481481482,0.6271186440677966,0.3918918918918919,0.2111111111111111,0.29473684210526313,0.34146341463414637,0.35714285714285715,0.04888888888888889,0.3181818181818182,0.3181818181818182,0.42857142857142855,0.08222222222222222,0.3783783783783784,0.3783783783783784,1.0,0.35777777777777775,0.2981366459627329,0.2981366459627329,0.8125,0.3191489361702128,0.26666666666666666,0.2978723404255319,0.35714285714285715,0.8,0.23214285714285715,0.5384615384615384,0.09821428571428571,0.42857142857142855,0.375,0.74,0.3018867924528302,0.5379714772727271,0.5232379310344828,0.5286032110091741,0.11178861788617886,0.1870748299319728,,0.08695652173913043,0.2815734989648033,5.311111111111112,26.384343434343446,0.27658536585365856,1.0,8.0,1.0,,,1.0,,0.015873015873015872,0.024390243902439025,0.030534351145038167,,4.0,6.0,4.0,1.0,,0.1276595744680851,0.6666666666666666,1.0,0.36363636363636365,,,3.0,3.0,,False,,,
1630703,1610612757,Scoot Henderson,Scoot Henderson,1630703,POR,72285.0,1205.0,-49.0,2501.0,2497.0,683.0,670.0,379.0,4998.0,84.0,148.0,11.0,14.0,23.0,39.0,29.0,92.0,20.0,39.0,11.0,26.0,9.0,60.0,193.0,5.0,22.0,16.0,58.0,133.0,279.0,71.0,219.0,102.0,581.0,2903.0,13.0,22.0,6.0,23.0,10.0,54.0,36.0,78.0,18.0,67.0,41.0,167.0,66.0,200.0,162.0,51.0,12.0,4.0,188.0,59.0,29.0,1.0,111.0,101.0,212.0,71.0,30.0,89.0,16.0,6.0,525.0,21.0,14.0,56.0,46.0,4.0,106.0,37.0,143.0,6.0,45.0,24.0,21.0,75.0,19.0,47.0,47.0,14.0,28.0,3.0,3.0,122.0,10.0,40.0,57.0,133.0,10.0,5.0,121.0,,5.0,6.0,136.0,12.0,,59.0,2.0,13.0,9.0,3.0,10.0,5.0,167.0,676.0,18.0,12.0,0.24812030075187969,0.25984251968503935,0.7605633802816901,0.3242009132420091,0.2608695652173913,0.26865671641791045,0.32558139534883723,0.4767025089605735,0.5909090909090909,0.46153846153846156,0.48092369477911645,0.4888888888888889,0.43448275862068964,0.51875,0.5294117647058824,0.48830409356725146,0.4397590361445783,0.0045662100456621,0.1039426523297491,0.10135135135135136,0.15217391304347827,,23.092573753814854,0.6147540983606558,0.05970149253731343,0.07628524046434494,0.02348993288590604,0.10666666666666667,0.034653465346534656,0.09042553191489362,0.029118136439267885,0.028469750889679714,0.020080321285140562,0.03821656050955414,0.08,0.060498220640569395,0.1134020618556701,0.11873350923482849,0.07534246575342465,0.023715415019762844,0.5,0.2971887550200803,0.5675675675675675,0.631578947368421,0.2857142857142857,0.18473895582329317,0.31521739130434784,0.3717948717948718,0.20689655172413793,0.0783132530120482,0.5128205128205128,0.5128205128205128,0.15,0.05220883534136546,0.4230769230769231,0.44,1.0,0.38755020080321284,0.31088082901554404,0.31088082901554404,0.7166666666666667,0.3111111111111111,0.7857142857142857,0.4888888888888889,0.22727272727272727,0.6,0.2689655172413793,0.5897435897435898,0.06206896551724138,0.4,0.27586206896551724,0.7369477911646586,0.31382978723404253,0.539059232365145,0.5161515625,0.5206992857142857,0.11151736745886655,0.18098159509202455,0.00904977375565611,0.09294320137693632,0.2874354561101549,6.062724014336919,26.407762557077625,0.2730907636945222,2.0,5.0,1.0,,,1.0,,0.025974025974025976,0.015151515151515152,0.022222222222222223,0.2727272727272727,1.0,1.0,2.0,1.0,,0.022222222222222223,1.0,1.0,0.2222222222222222,,,1.0,1.0,0.038461538461538464,False,1.0,1.0,
1631101,1610612757,Shaedon Sharpe,Shaedon Sharpe,1631101,POR,96492.0,1608.0,-59.0,3297.0,3300.0,626.0,719.0,455.0,6597.0,146.0,207.0,21.0,28.0,24.0,33.0,46.0,135.0,48.0,107.0,22.0,53.0,13.0,88.0,295.0,10.0,27.0,19.0,53.0,240.0,449.0,110.0,348.0,147.0,957.0,3769.0,27.0,50.0,12.0,35.0,11.0,101.0,39.0,65.0,21.0,66.0,51.0,192.0,194.0,286.0,237.0,93.0,42.0,4.0,291.0,88.0,35.0,1.0,70.0,72.0,142.0,52.0,20.0,55.0,11.0,4.0,356.0,26.0,29.0,95.0,83.0,13.0,191.0,56.0,247.0,11.0,43.0,33.0,10.0,82.0,15.0,41.0,38.0,10.0,41.0,2.0,2.0,120.0,11.0,18.0,38.0,88.0,4.0,3.0,144.0,2.0,4.0,3.0,189.0,23.0,1.0,91.0,1.0,13.0,12.0,5.0,13.0,6.0,186.0,617.0,6.0,9.0,0.4041666666666667,0.4429223744292237,0.7181818181818181,0.3160919540229885,0.34285714285714286,0.3181818181818182,0.31976744186046513,0.534521158129176,0.54,0.6,0.5081555834378921,0.5294117647058824,0.5381679389312977,0.5443686006825939,0.543010752688172,0.5925925925925926,0.4366373902132999,0.0028735632183908046,0.0779510022271715,0.10144927536231885,0.0962962962962963,0.003389830508474576,26.035965598123536,0.6833333333333333,0.18571428571428572,0.09928229665071771,0.03741935483870968,0.13728323699421965,0.0304093567251462,0.11649214659685864,0.03374233128834356,0.03003003003003003,0.050595238095238096,0.03070175438596491,0.07023411371237458,0.12098765432098765,0.09848484848484848,0.12941176470588237,0.15934065934065933,0.02736318407960199,0.46153846153846156,0.25972396486825594,0.7053140096618358,0.7849462365591398,0.4726027397260274,0.16938519447929737,0.34074074074074073,0.3770491803278688,0.391304347826087,0.1342534504391468,0.4485981308411215,0.4528301886792453,0.20833333333333334,0.06649937264742785,0.41509433962264153,0.41509433962264153,0.8636363636363636,0.370138017565872,0.2983050847457627,0.29931972789115646,0.6818181818181818,0.32941176470588235,0.75,0.3176470588235294,0.37037037037037035,0.8,0.25190839694656486,0.7272727272727273,0.09923664122137404,0.40458015267175573,0.3584905660377358,0.6963613550815558,0.3024054982817869,0.5446682642487047,0.5182666666666668,0.5331880952380953,0.10623556581986143,0.1760154738878143,0.0028653295128939827,0.10553814002089865,0.2006269592476489,7.679510022271713,26.473275862068974,0.18986957840461025,1.0,7.0,,1.0,,,0.009345794392523364,0.010752688172043012,0.018867924528301886,0.029239766081871343,0.14285714285714285,2.0,8.0,2.0,3.0,1.0,0.09411764705882353,0.25,0.5,0.15384615384615385,,,1.0,1.0,,False,,,
203924,1610612757,Jerami Grant,Jerami Grant,203924,POR,50347.0,839.0,-15.0,1729.0,1727.0,371.0,440.0,238.0,3456.0,35.0,81.0,4.0,9.0,5.0,14.0,11.0,52.0,9.0,26.0,27.0,66.0,17.0,38.0,105.0,2.0,13.0,5.0,21.0,55.0,159.0,65.0,171.0,84.0,389.0,1953.0,6.0,22.0,7.0,21.0,6.0,39.0,8.0,28.0,15.0,38.0,33.0,94.0,50.0,60.0,186.0,9.0,2.0,,105.0,38.0,24.0,,27.0,31.0,58.0,17.0,14.0,19.0,6.0,2.0,147.0,6.0,8.0,37.0,38.0,6.0,81.0,15.0,96.0,3.0,28.0,13.0,15.0,21.0,2.0,11.0,16.0,5.0,10.0,,2.0,37.0,2.0,5.0,29.0,63.0,5.0,4.0,72.0,2.0,2.0,3.0,98.0,6.0,2.0,37.0,8.0,6.0,18.0,6.0,21.0,14.0,89.0,360.0,9.0,3.0,0.45454545454545453,0.46296296296296297,0.9538461538461539,0.38011695906432746,0.3333333333333333,0.39473684210526316,0.38011695906432746,0.34591194968553457,0.2727272727272727,0.2857142857142857,0.4621212121212121,0.38372093023255816,0.4621212121212121,0.522911051212938,0.43333333333333335,0.573170731707317,0.5181818181818182,,0.1509433962264151,0.2222222222222222,0.11538461538461539,,20.218037661050545,0.5675675675675675,0.125,0.08656036446469248,0.01834862385321101,0.1,0.014184397163120567,0.09270704573547589,0.01629802095459837,0.0182648401826484,0.012269938650306749,0.018518518518518517,0.09467455621301775,0.08955223880597014,0.057971014492753624,0.09266409266409266,0.11711711711711711,0.016216216216216217,0.6666666666666666,0.24545454545454545,0.43209876543209874,0.5555555555555556,0.5714285714285714,0.15757575757575756,0.21153846153846154,0.2391304347826087,0.2727272727272727,0.07878787878787878,0.34615384615384615,0.34615384615384615,0.2222222222222222,0.2,0.4090909090909091,0.4090909090909091,0.9259259259259259,0.3181818181818182,0.3619047619047619,0.3619047619047619,0.9736842105263158,0.20930232558139536,0.4444444444444444,0.3023255813953488,0.15384615384615385,1.0,0.21212121212121213,0.35714285714285715,0.25757575757575757,0.3181818181818182,0.23809523809523808,0.7636363636363637,0.3619047619047619,0.5479724242424242,0.546,0.5431537878787879,0.12087912087912088,0.19473684210526315,0.040229885057471264,0.10025706940874037,0.2416452442159383,6.564150943396227,24.973099415204675,0.2145748987854251,1.0,12.0,,,,,,0.01818181818181818,0.037037037037037035,,0.75,5.0,8.0,10.0,2.0,2.0,0.18604651162790697,0.625,0.8,0.5882352941176471,,4.0,3.0,2.0,,False,,,1.0
