EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct,HeaveMakes,Transition Take Fouls Drawn,BlockedCorner3,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Corner3PctBlocked,on,Clear Path Fouls
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,94370.0,1573.0,357.0,3289.0,3271,837.0,655.0,376.0,6560,96.0,144.0,12.0,20.0,21.0,35.0,73.0,154.0,62.0,133.0,11.0,32.0,2.0,4.0,1.0,8.0,95.0,233.0,5.0,10.0,33.0,73.0,231.0,431.0,106.0,265.0,151.0,931.0,3909,22.0,40.0,7.0,14.0,9.0,74.0,55.0,108.0,34.0,81.0,68.0,280.0,190.0,272.0,207.0,111.0,18.0,3.0,230.0,95.0,23.0,1.0,172.0,87.0,259.0,60.0,27.0,97.0,62.0,13.0,605.0,8.0,22.0,67.0,54.0,2.0,123.0,30.0,153.0,17.0,58.0,43.0,15.0,56.0,9.0,46.0,20.0,4.0,10.0,3.0,76.0,5.0,20.0,56.0,82.0,1.0,4.0,2.0,1.0,131.0,1.0,4.0,9.0,175.0,12.0,15.0,57.0,4.0,24.0,18.0,2.0,2.0,10.0,1.0,7.0,20.0,12.0,271.0,827.0,2.0,17.0,0.41125541125541126,0.42792792792792794,0.6509433962264151,0.4,0.5,0.41975308641975306,0.40458015267175573,0.5359628770301624,0.55,0.5092592592592593,0.5603448275862069,0.6018518518518519,0.5608465608465608,0.5968790637191157,0.6379310344827587,0.6183035714285714,0.3807471264367816,0.0037735849056603774,0.05336426914153132,0.05555555555555555,0.09090909090909091,0.007518796992481203,0.004291845493562232,22.61872819962436,0.7368421052631579,0.03125,0.06887755102040816,0.028169014084507043,0.09041835357624832,0.013651877133105802,0.07934426229508197,0.021945866861741038,0.038338658146964855,0.022082018927444796,0.019867549668874173,0.015590200445434299,0.0072992700729927005,0.07751937984496124,0.057534246575342465,0.08074534161490683,0.09532374100719425,0.07567567567567568,0.0529595015576324,0.6,0.20689655172413793,0.6666666666666666,0.7058823529411765,0.5208333333333334,0.22126436781609196,0.474025974025974,0.5214285714285715,0.410958904109589,0.1910919540229885,0.46616541353383456,0.4696969696969697,0.24193548387096775,0.04597701149425287,0.34375,0.34375,0.9090909090909091,0.33477011494252873,0.40772532188841204,0.40948275862068967,0.6210526315789474,0.37037037037037035,0.6,0.25,0.07407407407407407,0.5,1.0,0.18518518518518517,0.5,1.0,0.18518518518518517,0.6,0.042328042328042326,0.125,0.3862433862433862,0.4520547945205479,0.5876436781609196,0.41304347826086957,0.5193686868686866,0.5254475000000001,0.5043225806451613,0.08187919463087248,0.11974789915966387,0.01486988847583643,0.079484425349087,0.3007518796992481,9.109512761020884,26.079245283018867,0.2544846457889936,,,,,,,,,,,,True,
1628427,1610612743,Vlatko Čančar,Vlatko Čančar,1628427,DEN,154.0,3.0,,6.0,6,1.0,,1.0,12,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,2,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,28.57142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.5589,,,,,,,,,25.4,0.16666666666666666,,,,,,,,,,,,True,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,117497.0,1958.0,482.0,4081.0,4089,1119.0,796.0,462.0,8170,228.0,327.0,22.0,33.0,52.0,78.0,39.0,91.0,10.0,21.0,25.0,65.0,1.0,4.0,2.0,9.0,43.0,106.0,7.0,12.0,15.0,30.0,277.0,439.0,68.0,171.0,130.0,888.0,4765,24.0,40.0,8.0,16.0,6.0,78.0,63.0,105.0,17.0,39.0,40.0,217.0,438.0,116.0,189.0,15.0,34.0,1.0,105.0,43.0,50.0,,98.0,50.0,148.0,33.0,17.0,55.0,35.0,8.0,346.0,33.0,46.0,107.0,96.0,16.0,219.0,79.0,298.0,16.0,63.0,42.0,21.0,38.0,5.0,27.0,19.0,1.0,11.0,2.0,57.0,3.0,9.0,66.0,122.0,4.0,3.0,4.0,1.0,105.0,3.0,1.0,,159.0,19.0,,84.0,,5.0,27.0,3.0,3.0,11.0,3.0,13.0,30.0,22.0,217.0,1109.0,11.0,5.0,0.7906137184115524,0.8423076923076923,0.9264705882352942,0.39766081871345027,0.5,0.4358974358974359,0.4,0.6309794988610479,0.6,0.6,0.6213114754098361,0.6428571428571429,0.6145833333333334,0.6529411764705882,0.6610169491525424,0.6536144578313253,0.28032786885245903,,0.11389521640091116,0.10091743119266056,0.18681318681318682,,,15.928247244434838,0.6666666666666666,0.17777777777777778,0.0967741935483871,0.047569803516028956,0.11298838437170011,0.047075606276747506,0.10469314079422383,0.047362110311750596,0.04580152671755725,0.05,0.04597701149425287,0.04204753199268738,0.06493506493506493,0.08928571428571429,0.09243697478991597,0.12222222222222222,0.11988716502115655,0.09243697478991597,0.07511737089201878,0.7333333333333333,0.5360655737704918,0.6972477064220184,0.7755102040816326,0.8026315789473685,0.14918032786885246,0.42857142857142855,0.527027027027027,0.717948717948718,0.03442622950819672,0.47619047619047616,0.47619047619047616,0.8,0.10655737704918032,0.38461538461538464,0.38461538461538464,0.96,0.1737704918032787,0.4056603773584906,0.4056603773584906,0.9069767441860465,0.5892857142857143,0.6666666666666666,0.22727272727272727,0.07142857142857142,0.25,1.0,0.21428571428571427,0.5833333333333334,0.7142857142857143,0.5416666666666666,0.6666666666666666,0.0625,0.2222222222222222,0.20833333333333334,0.5,0.8163934426229508,0.4095238095238095,0.6013354679802954,0.5422338709677419,0.6119692307692307,0.12444444444444444,0.16666666666666666,,0.08783783783783784,0.24436936936936937,3.6464692482915724,25.205263157894745,0.27419750061259496,3.0,,,,,,,,,,,True,
201566,1610612743,Russell Westbrook,Russell Westbrook,201566,DEN,76934.0,1282.0,212.0,2715.0,2713,821.0,554.0,307.0,5428,135.0,193.0,25.0,40.0,43.0,54.0,25.0,61.0,7.0,22.0,30.0,65.0,4.0,5.0,9.0,20.0,23.0,89.0,1.0,7.0,6.0,25.0,167.0,276.0,53.0,154.0,70.0,563.0,3206,26.0,47.0,5.0,12.0,7.0,74.0,57.0,84.0,15.0,45.0,27.0,186.0,182.0,152.0,141.0,18.0,38.0,,89.0,23.0,25.0,,228.0,54.0,282.0,40.0,14.0,138.0,70.0,20.0,618.0,16.0,43.0,95.0,45.0,12.0,152.0,60.0,212.0,6.0,65.0,37.0,28.0,85.0,20.0,70.0,44.0,10.0,15.0,3.0,129.0,4.0,42.0,49.0,119.0,4.0,6.0,5.0,,92.0,2.0,2.0,6.0,119.0,13.0,,55.0,,11.0,23.0,1.0,1.0,13.0,,10.0,24.0,8.0,186.0,814.0,4.0,10.0,0.5449101796407185,0.6148648648648649,0.8867924528301887,0.34415584415584416,0.4166666666666667,0.3333333333333333,0.34415584415584416,0.605072463768116,0.5531914893617021,0.6785714285714286,0.5732558139534883,0.5677966101694916,0.6162790697674418,0.582815734989648,0.578125,0.6241610738255033,0.3581395348837209,,0.09057971014492754,0.08290155440414508,0.14754098360655737,,,19.96086105675147,0.6589147286821705,0.23529411764705882,0.07097791798107256,0.0671875,0.151033386327504,0.036281179138321996,0.11084718923198733,0.0545790934320074,0.05904059040590406,0.07518796992481203,0.06796116504854369,0.03560830860534125,0.038461538461538464,0.03773584905660377,0.06622516556291391,0.14166666666666666,0.13404255319148936,0.20125786163522014,0.03278688524590164,0.3333333333333333,0.44883720930232557,0.6994818652849741,0.7627118644067796,0.5555555555555556,0.14186046511627906,0.4098360655737705,0.4807692307692308,0.48,0.05116279069767442,0.3181818181818182,0.3181818181818182,0.5714285714285714,0.1511627906976744,0.46153846153846156,0.46153846153846156,0.8666666666666667,0.2069767441860465,0.25842696629213485,0.25842696629213485,0.9130434782608695,0.6779661016949152,0.625,0.24,0.0847457627118644,0.8,1.0,0.11864406779661017,0.14285714285714285,,0.4186046511627907,0.7962962962962963,0.15503875968992248,0.45,0.1937984496124031,0.24,0.8069767441860465,0.25842696629213485,0.5804600233100233,0.5616819148936172,0.5666267441860464,0.11652542372881355,0.17295597484276728,,0.13143872113676733,0.33037300177619894,4.291666666666668,24.947402597402597,0.3023941068139963,,1.0,1.0,1.0,0.013888888888888888,,,,,,,True,
203999,1610612743,Nikola Jokić,Nikola Jokić,203999,DEN,145351.0,2423.0,539.0,5085.0,5080,1487.0,1086.0,576.0,10165,290.0,403.0,71.0,119.0,88.0,120.0,281.0,496.0,43.0,79.0,8.0,15.0,1.0,1.0,1.0,3.0,123.0,296.0,2.0,11.0,35.0,91.0,614.0,978.0,131.0,311.0,345.0,1966.0,5934,106.0,178.0,3.0,12.0,50.0,271.0,191.0,298.0,36.0,94.0,186.0,676.0,806.0,422.0,336.0,57.0,140.0,21.0,273.0,121.0,57.0,1.0,444.0,228.0,672.0,155.0,73.0,323.0,86.0,35.0,1572.0,55.0,132.0,254.0,365.0,33.0,652.0,190.0,842.0,67.0,117.0,94.0,23.0,148.0,39.0,92.0,71.0,4.0,56.0,7.0,219.0,16.0,56.0,72.0,152.0,3.0,6.0,13.0,1.0,388.0,,31.0,5.0,429.0,52.0,10.0,160.0,6.0,67.0,41.0,2.0,1.0,22.0,1.0,18.0,43.0,24.0,671.0,1475.0,12.0,61.0,0.6563517915309446,0.7408088235294118,0.8549618320610687,0.4212218649517685,0.25,0.3829787234042553,0.44482758620689655,0.6278118609406953,0.5955056179775281,0.6409395973154363,0.6287820015515904,0.5815789473684211,0.625,0.6659863945578232,0.6187214611872146,0.680161943319838,0.24127230411171452,0.003215434083601286,0.05828220858895705,0.05955334987593052,0.06451612903225806,0.012658227848101266,0.0033783783783783786,29.270833333333332,0.6757990867579908,0.308411214953271,0.2979591836734694,0.1116751269035533,0.2147083685545224,0.06159014557670773,0.25705980066445183,0.09012048192771084,0.12266112266112267,0.1310483870967742,0.03902439024390244,0.05232558139534884,0.09268292682926829,0.2938271604938272,0.30664395229982966,0.2832618025751073,0.21112372304199772,0.2251655629139073,0.14660831509846828,0.5581395348837209,0.3126454615981381,0.7196029776674938,0.7651715039577837,0.6103448275862069,0.3847944142746315,0.5665322580645161,0.6056034482758621,0.7046263345195729,0.0612878200155159,0.5443037974683544,0.5512820512820513,0.6511627906976745,0.011636927851047323,0.5333333333333333,0.5333333333333333,1.0,0.22963537626066718,0.4155405405405405,0.41694915254237286,0.8455284552845529,0.6263157894736842,0.5966386554621849,0.11267605633802817,0.005263157894736842,1.0,1.0,0.05789473684210526,0.18181818181818182,1.0,0.30612244897959184,0.7333333333333333,0.007653061224489796,0.3333333333333333,0.23214285714285715,0.38461538461538464,0.5539177657098526,0.4432234432234432,0.5159622231012659,0.5389957446808511,0.5042778666666664,0.11831789023521026,0.14732965009208104,0.01892744479495268,0.13784333672431331,0.34384537131230924,5.9221881390593065,28.69003215434083,0.29242871189773845,,3.0,,1.0,0.022222222222222223,2.0,3.0,1.0,3.0,,,True,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,104788.0,1746.0,430.0,3657.0,3641,915.0,652.0,411.0,7298,157.0,213.0,43.0,66.0,34.0,50.0,44.0,91.0,32.0,87.0,26.0,49.0,1.0,7.0,7.0,13.0,120.0,277.0,5.0,11.0,26.0,58.0,233.0,391.0,146.0,326.0,103.0,1007.0,4264,54.0,85.0,6.0,18.0,18.0,144.0,44.0,76.0,33.0,71.0,25.0,212.0,350.0,116.0,402.0,36.0,80.0,7.0,270.0,120.0,30.0,3.0,77.0,41.0,118.0,32.0,9.0,48.0,27.0,2.0,277.0,32.0,66.0,137.0,112.0,15.0,264.0,100.0,364.0,14.0,34.0,23.0,11.0,41.0,5.0,26.0,20.0,3.0,15.0,3.0,61.0,7.0,16.0,59.0,96.0,2.0,,2.0,1.0,90.0,,4.0,,133.0,11.0,,52.0,8.0,10.0,24.0,3.0,3.0,9.0,2.0,13.0,27.0,17.0,212.0,904.0,3.0,9.0,0.7510729613733905,0.9067357512953368,0.9178082191780822,0.44785276073619634,0.3333333333333333,0.4647887323943662,0.45768025078369906,0.5959079283887468,0.6352941176470588,0.5789473684210527,0.6304044630404463,0.6116504854368932,0.6360544217687075,0.650516795865633,0.631578947368421,0.6583850931677019,0.45467224546722457,0.009202453987730062,0.07672634271099744,0.09389671361502347,0.10989010989010989,,0.007220216606498195,20.144752714113388,0.6721311475409836,0.2112676056338028,0.12362030905077263,0.07586206896551724,0.16666666666666666,0.05087440381558029,0.1440972222222222,0.06537691794529686,0.09392265193370165,0.07492795389048991,0.037267080745341616,0.0430327868852459,0.07801418439716312,0.11333333333333333,0.10829493087557604,0.18023255813953487,0.16805324459234608,0.16289592760180996,0.0472972972972973,0.6296296296296297,0.29707112970711297,0.7370892018779343,0.8134715025906736,0.7452229299363057,0.12691771269177127,0.4835164835164835,0.5432098765432098,0.75,0.12133891213389121,0.367816091954023,0.367816091954023,0.78125,0.06834030683403068,0.5306122448979592,0.5416666666666666,0.8846153846153846,0.38633193863319387,0.4332129963898917,0.43636363636363634,0.925,0.6407766990291263,0.6515151515151515,0.18604651162790697,0.06796116504854369,0.14285714285714285,,0.10679611650485436,0.45454545454545453,1.0,0.3401360544217687,0.68,0.08843537414965986,0.5384615384615384,0.3945578231292517,0.4482758620689655,0.7517433751743375,0.4444444444444444,0.5547845070422536,0.5540965277777778,0.5615010563380283,0.07853403141361257,0.12037037037037036,0.024096385542168676,0.14299900695134063,0.21052631578947367,6.756010230179024,26.196012269938656,0.2502050861361772,5.0,2.0,1.0,,0.021505376344086023,,,,,2.0,0.02040816326530612,True,
1629618,1610612743,Jalen Pickett,Jalen Pickett,1629618,DEN,15875.0,265.0,81.0,540.0,540,214.0,191.0,68.0,1080,9.0,11.0,1.0,1.0,3.0,4.0,6.0,10.0,6.0,9.0,8.0,20.0,,1.0,3.0,6.0,4.0,18.0,,2.0,2.0,9.0,21.0,30.0,12.0,38.0,3.0,81.0,598,3.0,6.0,,3.0,,6.0,7.0,13.0,5.0,15.0,3.0,32.0,24.0,18.0,33.0,3.0,,,18.0,4.0,1.0,,25.0,6.0,31.0,4.0,2.0,13.0,9.0,3.0,68.0,4.0,,8.0,11.0,2.0,21.0,4.0,25.0,1.0,6.0,4.0,2.0,3.0,,2.0,2.0,,1.0,1.0,5.0,,2.0,8.0,16.0,,1.0,1.0,,3.0,,,,4.0,2.0,,3.0,,,2.0,,,,,2.0,2.0,,32.0,214.0,3.0,,0.5714285714285714,0.5714285714285714,0.9166666666666666,0.3157894736842105,,0.3333333333333333,0.3157894736842105,0.7,0.5,0.5384615384615384,0.5735294117647058,0.3333333333333333,0.5178571428571429,0.5869565217391305,0.3333333333333333,0.5517241379310345,0.5588235294117647,,0.03333333333333333,,0.1,,,11.954765751211632,0.6,0.13333333333333333,0.08088235294117647,,0.058394160583941604,0.032,0.0695970695970696,0.016666666666666666,,,,0.031578947368421054,0.03333333333333333,0.06060606060606061,0.06493506493506493,0.15384615384615385,0.04081632653061224,0.10256410256410256,0.03125,,0.16176470588235295,0.8181818181818182,0.8181818181818182,0.6666666666666666,0.14705882352941177,0.6,0.6666666666666666,0.5,0.1323529411764706,0.6666666666666666,0.6666666666666666,0.5,0.29411764705882354,0.4,0.4,1.0,0.2647058823529412,0.2222222222222222,0.2222222222222222,0.75,0.1111111111111111,1.0,1.0,0.1111111111111111,,,0.2222222222222222,,,0.14285714285714285,0.75,0.21428571428571427,0.5,0.32142857142857145,0.2222222222222222,0.7205882352941176,0.2222222222222222,0.5324298507462686,0.4886800000000001,0.5171129629629629,0.043478260869565216,0.0967741935483871,,0.07407407407407407,0.3950617283950617,9.526666666666664,24.676315789473684,0.3962962962962963,,,,,,,,,,,,True,
1630192,1610612743,Zeke Nnaji,Zeke Nnaji,1630192,DEN,14614.0,244.0,71.0,514.0,520,204.0,159.0,61.0,1034,19.0,26.0,6.0,9.0,10.0,16.0,,1.0,1.0,2.0,5.0,13.0,1.0,2.0,1.0,3.0,,3.0,,,,1.0,20.0,29.0,5.0,16.0,16.0,71.0,593,6.0,10.0,1.0,2.0,,15.0,11.0,18.0,1.0,4.0,4.0,29.0,30.0,10.0,15.0,,8.0,,3.0,,3.0,,3.0,3.0,6.0,3.0,,1.0,1.0,1.0,15.0,3.0,14.0,10.0,3.0,2.0,15.0,17.0,32.0,3.0,9.0,7.0,2.0,1.0,,,1.0,,1.0,,2.0,1.0,2.0,23.0,33.0,,,1.0,,15.0,,3.0,,22.0,,,11.0,,,14.0,3.0,2.0,7.0,1.0,6.0,17.0,9.0,29.0,203.0,4.0,,0.75,0.9375,1.0,0.3125,0.5,0.25,0.3125,0.6896551724137931,0.6,0.6111111111111112,0.6111111111111112,0.625,0.5681818181818182,0.6339285714285714,0.625,0.6041666666666666,0.35555555555555557,,0.10344827586206896,0.11538461538461539,,,,9.965635738831615,0.5,0.1,0.023076923076923078,0.13861386138613863,0.08264462809917356,0.02912621359223301,0.05179282868525897,0.08333333333333333,0.14285714285714285,0.14285714285714285,0.1,0.012345679012345678,0.09090909090909091,,0.046153846153846156,,0.06896551724137931,0.11764705882352941,0.17647058823529413,0.5294117647058824,0.5777777777777777,0.7307692307692307,0.8260869565217391,0.7368421052631579,0.022222222222222223,,,,0.044444444444444446,0.5,0.5,1.0,0.28888888888888886,0.38461538461538464,0.38461538461538464,1.0,0.06666666666666667,,,,0.75,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.5,1.0,,,,0.7272727272727273,0.625,0.13636363636363635,0.3333333333333333,0.045454545454545456,,0.9333333333333333,,0.6078411111111112,0.6006888888888888,0.6137636363636364,0.19642857142857142,0.275,,0.2112676056338028,0.4084507042253521,3.2379310344827585,23.55,0.3968871595330739,,,,,,,,1.0,,,,True,
1631124,1610612743,Julian Strawther,Julian Strawther,1631124,DEN,38837.0,647.0,144.0,1400.0,1377,549.0,397.0,165.0,2777,31.0,43.0,4.0,6.0,13.0,19.0,16.0,36.0,2.0,6.0,13.0,28.0,2.0,4.0,4.0,12.0,19.0,72.0,2.0,7.0,9.0,33.0,49.0,85.0,32.0,100.0,31.0,225.0,1609,5.0,7.0,4.0,11.0,,22.0,19.0,35.0,13.0,45.0,21.0,98.0,80.0,18.0,96.0,,6.0,,72.0,19.0,7.0,2.0,22.0,23.0,45.0,18.0,5.0,11.0,10.0,1.0,113.0,4.0,7.0,31.0,15.0,,46.0,11.0,57.0,3.0,20.0,11.0,9.0,11.0,4.0,6.0,12.0,2.0,5.0,1.0,23.0,,12.0,47.0,79.0,1.0,6.0,4.0,,33.0,,1.0,2.0,35.0,2.0,,10.0,1.0,7.0,7.0,2.0,2.0,4.0,,3.0,9.0,5.0,97.0,548.0,4.0,6.0,0.8163265306122449,0.8695652173913043,1.0,0.32,0.36363636363636365,0.28888888888888886,0.32,0.5764705882352941,0.7142857142857143,0.5428571428571428,0.5243243243243243,0.6111111111111112,0.48125,0.5597014925373134,0.6111111111111112,0.5384615384615384,0.5405405405405406,0.02,0.08235294117647059,0.046511627906976744,0.1111111111111111,0.16666666666666666,0.013888888888888888,14.035087719298245,0.4782608695652174,,0.04477611940298507,0.021538461538461538,0.09393939393939393,0.016129032258064516,0.06917293233082707,0.019197207678883072,0.04132231404958678,0.006097560975609756,0.025,0.015625,0.017857142857142856,0.047619047619047616,0.03614457831325301,0.0625,0.10843373493975904,0.04938271604938271,0.03225806451612903,0.5555555555555556,0.23243243243243245,0.7209302325581395,0.7560975609756098,0.8064516129032258,0.1945945945945946,0.4444444444444444,0.5,0.8125,0.032432432432432434,0.3333333333333333,0.4,1.0,0.15135135135135136,0.4642857142857143,0.48148148148148145,1.0,0.3891891891891892,0.2638888888888889,0.2676056338028169,1.0,0.3333333333333333,0.6666666666666666,,0.2222222222222222,0.5,1.0,0.3888888888888889,0.2857142857142857,1.0,0.2375,0.6842105263157895,0.15,0.3333333333333333,0.4125,0.2727272727272727,0.772972972972973,0.2638888888888889,0.5410594594594594,0.54645,0.5258681249999999,0.05670103092783505,0.10752688172043011,0.009900990099009901,0.09777777777777778,0.43555555555555553,5.618823529411765,25.283999999999995,0.3921428571428571,,,,,,,,,,,0.03571428571428571,True,
1631212,1610612743,Peyton Watson,Peyton Watson,1631212,DEN,50857.0,848.0,95.0,1764.0,1786,582.0,461.0,178.0,3550,61.0,96.0,4.0,4.0,20.0,31.0,10.0,27.0,,4.0,16.0,36.0,2.0,3.0,4.0,10.0,4.0,28.0,1.0,2.0,1.0,11.0,71.0,127.0,20.0,64.0,43.0,245.0,2076,7.0,11.0,3.0,5.0,3.0,26.0,25.0,47.0,5.0,21.0,25.0,90.0,120.0,22.0,60.0,,6.0,,28.0,4.0,15.0,,42.0,14.0,56.0,11.0,3.0,25.0,13.0,4.0,126.0,10.0,12.0,50.0,34.0,6.0,90.0,23.0,113.0,3.0,20.0,13.0,7.0,17.0,2.0,9.0,7.0,1.0,8.0,,24.0,3.0,6.0,34.0,52.0,2.0,4.0,,,37.0,1.0,2.0,2.0,59.0,3.0,,25.0,,6.0,32.0,6.0,2.0,16.0,3.0,13.0,38.0,21.0,90.0,579.0,2.0,5.0,0.8450704225352113,0.8823529411764706,1.0,0.3125,0.6,0.23809523809523808,0.3125,0.5590551181102362,0.6363636363636364,0.5319148936170213,0.5287958115183246,0.71875,0.47794117647058826,0.5593607305936074,0.7222222222222222,0.5421686746987951,0.33507853403141363,,0.11811023622047244,0.14583333333333334,0.037037037037037035,,,12.31003039513678,0.7083333333333334,0.15384615384615385,0.08292682926829269,0.029925187032418952,0.11363636363636363,0.03355704697986577,0.0988235294117647,0.031473533619456366,0.03164556962025317,0.0223463687150838,0.046875,0.03508771929824561,0.02857142857142857,0.04477611940298507,0.09278350515463918,0.12195121951219512,0.11550151975683891,0.10810810810810811,0.03571428571428571,0.5526315789473685,0.5026178010471204,0.6354166666666666,0.7439024390243902,0.8852459016393442,0.14136125654450263,0.37037037037037035,0.38461538461538464,0.6,0.020942408376963352,,,,0.18848167539267016,0.4444444444444444,0.4444444444444444,1.0,0.14659685863874344,0.14285714285714285,0.14285714285714285,1.0,0.25,1.0,0.25,0.1875,0.6666666666666666,1.0,0.125,0.5,1.0,0.45588235294117646,0.6451612903225806,0.14705882352941177,0.4,0.16176470588235295,0.09090909090909091,0.837696335078534,0.14285714285714285,0.5941879581151833,0.5112454545454546,0.5832992647058823,0.11737089201877934,0.16778523489932887,,0.10612244897959183,0.3673469387755102,3.6023622047244097,24.292187500000004,0.3299319727891156,2.0,1.0,3.0,,0.018867924528301886,,,4.0,,,,True,
