EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,FTDefRebounds,Travels,DefFTReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,Fg2aBlocked,StepOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Offensive Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,PenaltyArc3FGM,FTOffRebounds,Charge Fouls,Defensive 3 Seconds Violations,OffFTReboundPct,PenaltyArc3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,BlockedCorner3,3SecondViolations,HeaveMakes,HeaveAttempts,Arc3PctBlocked,on,Transition Take Fouls,Technical Free Throw Trips,LongMidRangePctBlocked,OffensiveGoaltends,BlockedLongMidRange
1642264,1610612759,Stephon Castle,Stephon Castle,1642264,SAS,14193.0,237,-73.0,486,503,139.0,116,58,989,22.0,35.0,12.0,27.0,1.0,7.0,,1.0,,7.0,29.0,5.0,3.0,35.0,69.0,7.0,30.0,31.0,122.0,592,4.0,11.0,5.0,15.0,27.0,3.0,22.0,48.0,18.0,3.0,28.0,7.0,1.0,25.0,19.0,44.0,11.0,8.0,16.0,9.0,,107.0,8.0,5.0,26.0,6.0,32,13.0,45,1.0,4.0,4.0,,16.0,4.0,12.0,10.0,4.0,4.0,26.0,2.0,5.0,4.0,10.0,34.0,3.0,45.0,1.0,1.0,1.0,,1.0,,139.0,0.3142857142857143,0.3235294117647059,0.8571428571428571,0.23333333333333334,0.2413793103448276,0.5072463768115942,0.36363636363636365,0.4595959595959596,0.4375,0.5126050420168067,0.46875,0.30303030303030304,0.03333333333333333,,25.70921985815603,0.6153846153846154,0.057692307692307696,0.04310344827586207,0.20634920634920634,0.06557377049180328,0.1391304347826087,0.0546218487394958,,0.06976744186046512,0.020833333333333332,0.047619047619047616,0.21428571428571427,0.19148936170212766,0.25,0.021739130434782608,,0.35353535353535354,0.6285714285714286,0.7333333333333333,0.4090909090909091,0.2727272727272727,0.4444444444444444,0.5217391304347826,0.0707070707070707,0.14285714285714285,0.14285714285714285,0.010101010101010102,,,,0.29292929292929293,0.2413793103448276,0.25,0.8571428571428571,,0.3125,0.1,0.6565656565656566,0.25,0.5393282608695653,0.53314375,0.5641428571428572,0.12295081967213115,5.646376811594203,27.46333333333333,0.28600823045267487,4.0,,1.0,,0.25,2.0,12.0,16.0,,,2.0,2.0,1.0,16.0,1.0,10.0,45.0,2.0,9.0,,,,,5.0,24.0,,,45.0,,1.0,0.4,0.3333333333333333,0.5925925925925926,0.5833333333333334,0.6081081081081081,0.13043478260869565,0.14285714285714285,0.14814814814814814,0.05555555555555555,0.04878048780487805,0.05555555555555555,0.16666666666666666,,0.5,0.5,0.4,1.0,0.5333333333333333,0.75,,,0.2033898305084746,0.2727272727272727,0.36885245901639346,,,,,,1.0,,1.0,,,0.3333333333333333,,,,,,,,1.0,0.034482758620689655,True,,,,,
1629162,1610612759,Jordan McLaughlin,Jordan McLaughlin,1629162,SAS,5675.0,95,46.0,199,202,71.0,86,21,401,3.0,3.0,,2.0,1.0,1.0,1.0,2.0,,6.0,13.0,1.0,5.0,4.0,6.0,7.0,15.0,5.0,34.0,216,,,1.0,,4.0,5.0,4.0,4.0,18.0,3.0,13.0,6.0,,13.0,9.0,22.0,7.0,2.0,10.0,3.0,,53.0,1.0,,2.0,3.0,6,1.0,7,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,,3.0,4.0,6.0,1.0,5.0,2.0,1.0,1.0,,1.0,1.0,71.0,0.5,0.5,0.8571428571428571,0.4666666666666667,0.4666666666666667,0.6666666666666666,,0.6904761904761905,,0.7391304347826086,,0.7142857142857143,,,11.363636363636363,0.5,0.07317073170731707,,0.03773584905660377,0.023809523809523808,0.05319148936170213,0.013888888888888888,,0.03225806451612903,0.06666666666666667,0.125,,0.06060606060606061,,,1.0,0.14285714285714285,1.0,1.0,0.6666666666666666,0.09523809523809523,,,0.047619047619047616,1.0,1.0,0.09523809523809523,0.5,0.5,1.0,0.6190476190476191,0.46153846153846156,0.46153846153846156,0.8333333333333334,,1.0,0.5555555555555556,0.8571428571428571,0.46153846153846156,0.5263472222222223,,0.541925,,7.216666666666668,25.52,0.35678391959798994,,1.0,,0.25,,,3.0,3.0,,,,,,3.0,3.0,5.0,20.0,,,,,1.0,,1.0,1.0,,,20.0,,1.0,,0.6,0.75,0.8333333333333334,0.9090909090909091,,,,,,,,,,,,,0.3333333333333333,1.0,,,0.047619047619047616,0.16666666666666666,0.5882352941176471,,,,,,3.0,,,,,0.6,,,,,,,,,,True,,,,,
1629646,1610612759,Charles Bassey,Charles Bassey,1629646,SAS,4830.0,80,-5.0,172,169,70.0,83,14,341,6.0,9.0,7.0,10.0,,,,,,,,,,13.0,19.0,,,2.0,28.0,184,1.0,2.0,,2.0,4.0,,18.0,8.0,,,,,,6.0,2.0,8.0,2.0,,5.0,1.0,,18.0,3.0,1.0,8.0,10.0,21,4.0,25,,3.0,3.0,,2.0,,1.0,2.0,1.0,1.0,4.0,,1.0,4.0,8.0,5.0,,6.0,1.0,5.0,2.0,3.0,5.0,4.0,70.0,0.6923076923076923,0.75,,,,0.6842105263157895,0.5,0.6842105263157895,0.5,0.6666666666666666,0.5,,,,13.513513513513512,0.5,0.2777777777777778,0.034482758620689655,0.21052631578947367,0.08108108108108109,0.24324324324324326,0.06060606060606061,,0.06060606060606061,0.23076923076923078,0.4,0.125,0.1724137931034483,0.3333333333333333,,0.8,0.47368421052631576,0.6666666666666666,0.75,0.6666666666666666,0.5263157894736842,0.7,0.7,,,,,,,,,,,,,,,0.47368421052631576,,0.5397473684210526,0.6711,0.412225,0.07142857142857142,4.5473684210526315,,0.4069767441860465,2.0,3.0,,0.42857142857142855,1.0,1.0,,,,,,,,3.0,,1.0,7.0,2.0,1.0,,2.0,1.0,,2.0,3.0,,,7.0,1.0,1.0,,,0.75,0.75,0.7,0.05263157894736842,0.1111111111111111,,,0.07692307692307693,0.25,0.7142857142857143,,0.5,,,,,,,,0.15,0.15,0.25,1.0,,,,,,,,,,,,,1.0,,,,,,,True,,,,,
1630170,1610612759,Devin Vassell,Devin Vassell,1630170,SAS,9607.0,160,-11.0,325,324,81.0,103,34,649,7.0,11.0,7.0,18.0,8.0,16.0,2.0,4.0,1.0,10.0,23.0,5.0,3.0,22.0,45.0,12.0,27.0,10.0,90.0,379,2.0,2.0,6.0,13.0,10.0,3.0,20.0,24.0,24.0,12.0,23.0,10.0,,10.0,8.0,18.0,6.0,2.0,7.0,2.0,1.0,44.0,,3.0,11.0,4.0,16,3.0,19,,2.0,2.0,,7.0,1.0,4.0,6.0,1.0,3.0,13.0,2.0,4.0,6.0,11.0,11.0,1.0,12.0,2.0,,,,,,81.0,0.45454545454545453,0.47619047619047616,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4888888888888889,1.0,0.5555555555555556,0.8125,0.5844155844155844,0.8125,0.375,,,24.930747922437675,0.5384615384615384,0.056338028169014086,0.03896103896103896,0.14102564102564102,,0.10067114093959731,0.02097902097902098,,,0.058823529411764705,0.06451612903225806,,0.15,0.1111111111111111,,,0.1527777777777778,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.25,0.3888888888888889,0.4666666666666667,0.2222222222222222,0.5,0.5,0.05555555555555555,0.5,0.5,1.0,0.3194444444444444,0.43478260869565216,0.43478260869565216,0.6,0.125,0.625,0.23076923076923078,0.5277777777777778,0.43478260869565216,0.5011130769230769,0.49356999999999995,0.4486153846153846,0.14444444444444443,9.977777777777776,26.11923076923077,0.24923076923076923,1.0,1.0,2.0,0.2,0.125,1.0,1.0,2.0,,,3.0,3.0,,4.0,1.0,6.0,17.0,2.0,3.0,,,,,1.0,4.0,,,17.0,1.0,2.0,0.5,0.3333333333333333,0.4,0.4230769230769231,0.53125,0.06666666666666667,,0.16666666666666666,0.07142857142857142,0.02857142857142857,,0.5714285714285714,0.375,1.0,,0.6,1.0,0.15384615384615385,0.5,,,0.06666666666666667,0.08333333333333333,0.18888888888888888,1.0,,,,,1.0,,1.0,,,0.3333333333333333,1.0,1.0,2.0,0.037037037037037035,,,,,,True,,,,,
1641705,1610612759,Victor Wembanyama,Victor Wembanyama,1641705,SAS,6890.0,115,22.0,233,240,39.0,47,14,473,12.0,12.0,4.0,8.0,3.0,8.0,1.0,2.0,1.0,14.0,32.0,2.0,4.0,19.0,28.0,15.0,34.0,11.0,94.0,245,1.0,1.0,3.0,2.0,8.0,4.0,30.0,8.0,39.0,6.0,32.0,14.0,1.0,12.0,4.0,16.0,3.0,1.0,10.0,1.0,1.0,36.0,,,15.0,8.0,27,1.0,28,,6.0,1.0,5.0,8.0,,3.0,3.0,2.0,5.0,11.0,,2.0,2.0,4.0,20.0,,12.0,,8.0,3.0,5.0,9.0,8.0,39.0,0.7894736842105263,0.7894736842105263,0.8666666666666667,0.4411764705882353,0.4411764705882353,0.6785714285714286,1.0,0.6693548387096774,0.25,0.7014925373134329,0.25,0.5483870967741935,0.029411764705882353,,30.830039525691703,0.7272727272727273,0.13114754098360656,,0.24193548387096775,,0.18699186991869918,,,,0.041666666666666664,0.15384615384615385,0.2727272727272727,0.23214285714285715,0.3333333333333333,,0.8888888888888888,0.1935483870967742,1.0,1.0,0.8333333333333334,0.12903225806451613,0.5,0.5714285714285714,0.12903225806451613,0.375,0.375,0.03225806451612903,0.5,0.5,1.0,0.5161290322580645,0.4375,0.45161290322580644,0.8571428571428571,0.25,0.5,0.3333333333333333,0.7419354838709677,0.4375,0.545633064516129,0.50085,0.4835583333333333,0.02127659574468085,7.85,26.61176470588235,0.16738197424892703,1.0,4.0,,0.5714285714285714,0.25,1.0,2.0,2.0,,,,,,5.0,3.0,3.0,22.0,,1.0,1.0,,1.0,,2.0,7.0,1.0,1.0,22.0,,,,0.75,0.625,0.7916666666666666,0.7857142857142857,0.03571428571428571,,0.125,,,,0.5,1.0,1.0,1.0,,,0.16666666666666666,1.0,,,0.1044776119402985,0.21212121212121213,0.23404255319148937,,,,,2.0,3.0,1.0,,,0.5,0.75,,,,,,,,,0.03125,True,,,,,
1631103,1610612759,Malaki Branham,Malaki Branham,1631103,SAS,11843.0,197,35.0,414,422,159.0,172,46,836,13.0,18.0,9.0,20.0,2.0,7.0,5.0,9.0,1.0,13.0,35.0,2.0,14.0,24.0,45.0,18.0,44.0,11.0,113.0,452,6.0,7.0,3.0,20.0,15.0,20.0,22.0,26.0,51.0,3.0,35.0,13.0,,9.0,6.0,15.0,5.0,1.0,6.0,3.0,,36.0,3.0,1.0,12.0,9.0,22,4.0,26,,5.0,4.0,1.0,5.0,4.0,4.0,7.0,3.0,1.0,12.0,1.0,5.0,5.0,10.0,9.0,,15.0,1.0,,,,,,158.0,0.4583333333333333,0.4782608695652174,0.9444444444444444,0.4090909090909091,0.4090909090909091,0.5333333333333333,0.8571428571428571,0.5730337078651685,0.9,0.5885416666666666,0.9090909090909091,0.4943820224719101,,,23.326133909287257,0.4166666666666667,0.09473684210526316,0.01282051282051282,0.10619469026548672,0.03409090909090909,0.10096153846153846,0.024096385542168676,,0.043478260869565216,0.11904761904761904,0.08823529411764706,0.05263157894736842,0.11764705882352941,0.07142857142857142,,,0.20224719101123595,0.7222222222222222,0.8666666666666667,0.5384615384615384,0.2247191011235955,0.45,0.5,0.07865168539325842,0.2857142857142857,0.2857142857142857,0.10112359550561797,0.5555555555555556,0.5555555555555556,1.0,0.39325842696629215,0.37142857142857144,0.37142857142857144,0.9230769230769231,0.1,0.2,0.4,0.6966292134831461,0.37142857142857144,0.530635632183908,0.6203375,0.5381878787878787,0.17699115044247787,6.675555555555556,25.025,0.38405797101449274,4.0,1.0,,0.07692307692307693,0.4,4.0,5.0,6.0,2.0,6.0,1.0,2.0,2.0,9.0,7.0,2.0,41.0,2.0,5.0,,1.0,,,1.0,7.0,,,41.0,1.0,1.0,0.6666666666666666,0.35,0.6,0.5571428571428572,0.5540540540540541,0.1111111111111111,0.16666666666666666,0.1,,0.02631578947368421,,0.4444444444444444,,1.0,0.75,0.5,1.0,0.17142857142857143,0.8333333333333334,0.17142857142857143,0.3333333333333333,0.07368421052631578,0.13725490196078433,0.36283185840707965,,1.0,1.0,1.0,,5.0,,,,,0.35714285714285715,,,,,,,,,,True,,,,,
1630200,1610612759,Tre Jones,Tre Jones,1630200,SAS,1010.0,17,16.0,40,36,20.0,21,1,76,1.0,2.0,,2.0,,,,,,,1.0,,,1.0,4.0,,1.0,,2.0,24,,,,,2.0,,2.0,,,,1.0,,,3.0,3.0,6.0,3.0,,2.0,1.0,,15.0,,,,1.0,1,,1,,2.0,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,20.0,1.0,1.0,,,,0.25,,0.2,,0.2,,0.2,,,12.195121951219512,,0.14285714285714285,,,,0.05,,,,,,0.5,,,,,0.4,0.5,0.5,1.0,0.4,,,,,,,,,,0.2,,,,,,,0.6,,0.57362,,0.4219,,5.15,24.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1631321,1610612759,Sidy Cissoko,Sidy Cissoko,1631321,SAS,2783.0,46,6.0,102,101,34.0,61,6,203,4.0,5.0,1.0,3.0,,1.0,2.0,2.0,,,4.0,,1.0,5.0,9.0,2.0,6.0,1.0,17.0,90,,,,,3.0,1.0,10.0,,6.0,,4.0,,,1.0,3.0,4.0,2.0,1.0,1.0,,,11.0,1.0,,1.0,4.0,6,1.0,7,,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,3.0,4.0,3.0,,6.0,,,,,,,34.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,,0.5333333333333333,,0.5,,0.4,,,16.513761467889907,,0.14285714285714285,,0.03571428571428571,0.05,0.08928571428571429,0.02631578947368421,,,0.08333333333333333,,0.375,0.05,,,,0.3333333333333333,0.8,1.0,1.0,0.2,0.3333333333333333,0.5,0.06666666666666667,,,0.13333333333333333,1.0,1.0,1.0,0.26666666666666666,,,,,,0.25,0.7333333333333333,,0.5423333333333333,,0.43915000000000004,,4.666666666666667,25.416666666666668,0.3333333333333333,,1.0,,0.3333333333333333,,,,1.0,,,,,,1.0,,1.0,3.0,,2.0,,,,,,2.0,,,3.0,,,,,0.3333333333333333,0.25,0.25,0.2222222222222222,0.2,0.3333333333333333,,,0.5,1.0,,,,,,0.25,,,,0.11764705882352941,0.18181818181818182,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,True,,,,,
1630561,1610612759,David Duke Jr.,David Duke Jr.,1630561,SAS,1409.0,23,31.0,52,51,19.0,18,6,103,2.0,3.0,,1.0,,,3.0,4.0,1.0,,,,,2.0,4.0,3.0,4.0,,13.0,46,,,1.0,,1.0,1.0,2.0,2.0,9.0,,,,,3.0,,3.0,,,2.0,1.0,,6.0,1.0,,2.0,1.0,3,1.0,4,,1.0,1.0,,2.0,,1.0,,,1.0,2.0,,2.0,,,,,,,,,,,,18.0,0.5,0.5,1.0,0.75,0.75,0.5,,0.8125,,0.8125,,0.5,,,17.54385964912281,1.0,0.09090909090909091,,0.14285714285714285,0.125,0.12,0.058823529411764705,,,0.3333333333333333,,,0.18181818181818182,,,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.125,,,,,,0.5,0.75,0.75,1.0,,,,,1.0,,,0.875,,0.5582437499999999,0.39735,0.468975,,3.4250000000000003,23.275,0.36538461538461536,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1631127,1610612759,Harrison Ingram,Harrison Ingram,1631127,SAS,1471.0,25,33.0,53,53,19.0,19,6,106,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,2.0,2.0,,1.0,,4.0,48,1.0,1.0,,2.0,,1.0,2.0,2.0,,,1.0,,,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,,2.0,1.0,4.0,5,2.0,7,,3.0,2.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,18.0,0.5,1.0,,,,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.3333333333333333,,,6.779661016949153,,0.26666666666666666,0.2222222222222222,0.1,,0.2,0.13333333333333333,,,0.4,0.2222222222222222,,0.14285714285714285,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,,,,,0.3333333333333333,,,,,,1.0,0.6666666666666666,,0.5178666666666666,0.6455,0.5196,0.5,2.55,25.5,0.3584905660377358,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101108,1610612759,Chris Paul,Chris Paul,101108,SAS,129552.9,2159,-9.0,4450,4401,729.0,588,478,8851,12.0,15.0,38.0,76.0,50.0,102.0,16.0,46.0,5.0,116.0,304.0,36.0,66.0,100.0,193.0,132.0,350.0,84.0,680.0,5200,8.0,14.0,41.0,62.0,43.0,72.0,46.0,154.0,192.0,204.0,302.0,116.0,2.0,332.0,246.0,578.0,170.0,76.0,229.0,77.0,26.0,1402.0,19.0,12.0,118.0,128.0,250,31.0,281,2.0,95.0,47.0,48.0,79.0,22.0,67.0,37.0,7.0,12.0,116.0,6.0,12.0,64.0,140.0,82.0,2.0,91.0,20.0,20.0,10.0,10.0,20.0,11.0,716.0,0.23,0.23232323232323232,0.48484848484848486,0.37714285714285717,0.3793103448275862,0.5181347150259067,0.5714285714285714,0.5488029465930019,0.5272727272727272,0.5740418118466899,0.543859649122807,0.6445672191528545,0.005714285714285714,0.021739130434782608,13.767535070140282,0.6810344827586207,0.1233140655105973,0.01282051282051282,0.10659439927732611,0.016253207869974338,0.11468531468531469,0.014726840855106888,0.016042780748663103,0.01366742596810934,0.11936936936936937,0.1070559610705596,0.16939890710382513,0.10948905109489052,0.09824561403508772,0.006779661016949152,0.55,0.027624309392265192,0.8,0.8,0.3333333333333333,0.13996316758747698,0.5,0.5277777777777778,0.1878453038674033,0.49019607843137253,0.5,0.0847145488029466,0.34782608695652173,0.35555555555555557,0.8125,0.5598526703499079,0.3815789473684211,0.38283828382838286,0.4396551724137931,0.09090909090909091,0.6545454545454545,0.5739130434782609,0.6721915285451197,0.3841059602649007,0.5148649906890129,0.495825,0.48591621621621617,0.09117647058823529,13.075129533678759,25.85171428571428,0.16382022471910113,,4.0,3.0,0.047058823529411764,,,4.0,5.0,4.0,6.0,12.0,14.0,4.0,25.0,30.0,42.0,182.0,2.0,6.0,1.0,15.0,4.0,,1.0,8.0,,,175.0,11.0,13.0,0.34146341463414637,0.4166666666666667,0.5813953488372093,0.6086956521739131,0.667910447761194,0.031088082901554404,,0.05263157894736842,0.014124293785310734,0.010126582278481013,0.024054982817869417,0.2894736842105263,0.16,,,0.3333333333333333,0.8333333333333334,0.043478260869565216,0.8,0.05217391304347826,0.6666666666666666,0.02527075812274368,0.04,0.2676470588235294,4.0,2.0,0.4,0.5,,26.0,,,1.0,,0.3939393939393939,2.0,6.0,,0.01694915254237288,,,,2.0,0.003289473684210526,False,1.0,25.0,0.0196078431372549,,
1628368,1610612759,De'Aaron Fox,De'Aaron Fox,1628368,SAS,33932.0,566,-85.0,1185,1178,213.0,236,125,2363,40.0,63.0,32.0,65.0,24.0,51.0,7.0,14.0,1.0,19.0,79.0,7.0,10.0,96.0,179.0,26.0,93.0,59.0,329.0,1471,6.0,12.0,8.0,24.0,35.0,12.0,72.0,120.0,63.0,15.0,79.0,19.0,1.0,65.0,50.0,115.0,38.0,12.0,54.0,8.0,3.0,280.0,3.0,6.0,37.0,22.0,60,9.0,69,2.0,25.0,10.0,15.0,24.0,7.0,13.0,15.0,3.0,11.0,39.0,1.0,3.0,19.0,44.0,56.0,2.0,72.0,4.0,2.0,1.0,1.0,5.0,5.0,213.0,0.375,0.3829787234042553,0.8076923076923077,0.27956989247311825,0.27956989247311825,0.5363128491620112,0.5,0.4963235294117647,0.525,0.5411184210526315,0.5454545454545454,0.34191176470588236,0.010752688172043012,,25.71214392803598,0.6153846153846154,0.0944206008583691,0.022641509433962263,0.12333333333333334,0.010380622837370242,0.11069418386491557,0.016245487364620937,,0.013953488372093023,0.12244897959183673,0.07291666666666667,0.07692307692307693,0.12612612612612611,0.11538461538461539,0.014598540145985401,1.0,0.23161764705882354,0.6349206349206349,0.6896551724137931,0.5,0.23897058823529413,0.49230769230769234,0.5333333333333333,0.1875,0.47058823529411764,0.47058823529411764,0.051470588235294115,0.5,0.5,0.8571428571428571,0.29044117647058826,0.24050632911392406,0.24358974358974358,0.7894736842105263,0.05,0.35,0.2127659574468085,0.5735294117647058,0.24050632911392406,0.5265240808823528,0.5184566666666667,0.4894478723404255,0.0729483282674772,8.927374301675975,25.50537634408602,0.17974683544303796,4.0,1.0,2.0,0.045454545454545456,0.2,3.0,7.0,11.0,1.0,2.0,2.0,3.0,3.0,20.0,4.0,25.0,77.0,4.0,10.0,,1.0,2.0,,7.0,34.0,3.0,2.0,77.0,3.0,4.0,0.375,0.3333333333333333,0.5714285714285714,0.5531914893617021,0.6311475409836066,0.055865921787709494,0.07936507936507936,0.07692307692307693,0.05,0.009523809523809525,,0.28125,0.2916666666666667,0.75,,0.2857142857142857,1.0,0.23404255319148937,0.6363636363636364,0.0425531914893617,0.5,0.11666666666666667,0.1650485436893204,0.23404255319148937,1.0,1.0,1.0,1.0,,3.0,,1.0,,,0.3,,1.0,,0.010638297872340425,1.0,,,,0.012658227848101266,False,,,,,
