EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Offensive Fouls,Blocked3s,BlockedArc3,LongMidRangeFGM,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,OffLongMidRangeReboundPct,Corner3PctBlocked,on,Charge Fouls Drawn,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,Transition Take Fouls,Transition Take Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,OffensiveGoaltends,Clear Path Fouls
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,10979.0,183,-76,369,369,87.0,96.0,56.0,738,25.0,35.0,4.0,5.0,4.0,5.0,11.0,38.0,2.0,1.0,6.0,1.0,1.0,4.0,10.0,33.0,3.0,6.0,2.0,11.0,36.0,75.0,11.0,39.0,34.0,139.0,469,8.0,11.0,3.0,7.0,6.0,31.0,11.0,20.0,3.0,15.0,14.0,45.0,36.0,36.0,27.0,6.0,6.0,3.0,30.0,10.0,9.0,1.0,17.0,8.0,25.0,7.0,1.0,9.0,7.0,1.0,58.0,5.0,5.0,1.0,19.0,15.0,4.0,38.0,11.0,49.0,2.0,7.0,5.0,2.0,13.0,6.0,3.0,7.0,2.0,16.0,5.0,3.0,9.0,1.0,1.0,23.0,35.0,4.0,1.0,17.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,43.0,85.0,1.0,1.0,0.5,0.5454545454545454,0.8181818181818182,0.28205128205128205,0.42857142857142855,0.2,0.3055555555555556,0.48,0.7272727272727273,0.55,0.4605263157894737,0.6944444444444444,0.44285714285714284,0.5348837209302325,0.7380952380952381,0.5365853658536586,0.34210526315789475,0.02564102564102564,0.12,0.05714285714285714,0.18421052631578946,0.030303030303030304,33.48729792147806,0.8125,0.4444444444444444,0.1,0.22058823529411764,0.04672897196261682,0.20430107526881722,0.05747126436781609,0.2111801242236025,0.05154639175257732,0.05263157894736842,0.047619047619047616,0.05,0.07407407407407407,0.12,0.2692307692307692,0.29411764705882354,0.20833333333333334,0.19047619047619047,0.03773584905660377,0.5,0.30701754385964913,0.7142857142857143,0.7575757575757576,0.64,0.3333333333333333,0.2894736842105263,0.3548387096774194,0.18181818181818182,0.017543859649122806,0.05263157894736842,0.16666666666666666,0.16666666666666666,1.0,0.2894736842105263,0.30303030303030304,0.3125,0.8,0.2777777777777778,0.8,0.25,0.05555555555555555,0.3333333333333333,0.5,1.0,0.14285714285714285,0.8,0.11428571428571428,0.25,0.3142857142857143,0.18181818181818182,0.6491228070175439,0.3333333333333333,0.5373833333333332,0.47127222222222215,0.47907812499999997,0.13385826771653545,0.19318181818181818,0.22302158273381295,0.3237410071942446,5.189333333333334,28.16410256410256,0.23577235772357724,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629006,1610612766,Josh Okogie,Josh Okogie,1629006,CHA,1169.6999999999998,19,-6,37,39,16.0,7.0,6.0,76,,,,,,,2.0,5.0,,1.0,3.0,1.0,,,1.0,1.0,,,1.0,1.0,2.0,5.0,2.0,4.0,4.0,14.0,47,1.0,1.0,1.0,1.0,,5.0,,1.0,1.0,1.0,,3.0,4.0,,6.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,2.0,2.0,,,3.0,6.0,,,3.0,,1.0,,1.0,1.0,1.0,,3.0,16.0,,,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.4,1.0,,0.5555555555555556,1.25,0.75,0.5833333333333334,1.25,0.75,0.4444444444444444,,0.2,,0.2,,27.272727272727273,,,,0.09090909090909091,,,,0.05,,,,,,,,0.3333333333333333,,,,1.0,,,,,0.5555555555555556,0.4,0.5,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,1.0,1.0,1.0,,,,0.5,,,,,,,,0.5,1.0,0.4444444444444444,1.0,0.5046166666666667,0.49870000000000003,0.5184,0.25,0.375,0.35714285714285715,0.21428571428571427,6.82,23.725,0.43243243243243246,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1631109,1610612766,Mark Williams,Mark Williams,1631109,CHA,4743.0,79,-65,158,159,41.0,28.0,13.0,317,9.0,11.0,2.0,4.0,3.0,3.0,1.0,4.0,,,,,,,,,,,,,10.0,15.0,,,7.0,27.0,219,3.0,7.0,,,,6.0,3.0,3.0,,,1.0,7.0,16.0,4.0,,,4.0,,,,2.0,,5.0,3.0,8.0,,3.0,4.0,1.0,,19.0,3.0,2.0,,14.0,6.0,,20.0,5.0,25.0,,3.0,2.0,1.0,6.0,2.0,3.0,4.0,2.0,9.0,2.0,3.0,6.0,,,7.0,9.0,1.0,,4.0,1.0,5.0,3.0,2.0,6.0,1.0,1.0,7.0,41.0,,1.0,0.8,1.0,,,,,,0.6666666666666666,0.42857142857142855,1.0,0.6666666666666666,0.42857142857142855,1.0,0.7105263157894737,0.42857142857142855,0.875,,,0.13333333333333333,0.09090909090909091,0.25,,16.184971098265898,0.6666666666666666,,,0.23076923076923078,0.05128205128205128,0.30434782608695654,0.11538461538461539,0.2777777777777778,0.07692307692307693,0.2,,0.06666666666666667,0.18181818181818182,0.2,0.3333333333333333,,0.3076923076923077,0.2857142857142857,,0.16666666666666666,0.7333333333333333,0.8181818181818182,0.9,0.8888888888888888,0.26666666666666666,0.25,0.3333333333333333,,,,,,,,,,,0.5714285714285714,0.5,0.5,,,,,1.0,1.0,,,,,0.7333333333333333,,0.5996933333333333,0.5687,0.5634333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.25925925925925924,3.2733333333333334,,0.25949367088607594,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,
1641878,1610612766,Damion Baugh,Damion Baugh,1641878,CHA,22228.0,370,-169,749,749,210.0,193.0,111.0,1498,19.0,34.0,,5.0,5.0,8.0,10.0,38.0,2.0,2.0,19.0,2.0,1.0,6.0,10.0,37.0,,6.0,1.0,9.0,30.0,74.0,12.0,56.0,13.0,109.0,934,1.0,8.0,,8.0,2.0,4.0,8.0,19.0,2.0,15.0,4.0,26.0,26.0,34.0,36.0,,,,37.0,10.0,9.0,,34.0,22.0,56.0,11.0,11.0,24.0,9.0,1.0,134.0,8.0,5.0,1.0,19.0,15.0,2.0,36.0,14.0,50.0,1.0,15.0,11.0,4.0,20.0,17.0,11.0,3.0,2.0,31.0,8.0,8.0,22.0,,1.0,18.0,15.0,1.0,,7.0,1.0,2.0,2.0,,2.0,2.0,,26.0,208.0,4.0,1.0,0.43333333333333335,0.43333333333333335,1.0,0.21428571428571427,,0.13333333333333333,0.21428571428571427,0.40540540540540543,0.125,0.42105263157894735,0.36923076923076925,0.0625,0.3235294117647059,0.3978102189781022,0.11764705882352941,0.3611111111111111,0.4307692307692308,,0.12162162162162163,0.058823529411764705,0.18421052631578946,,19.069239500567537,0.6451612903225806,0.125,0.047619047619047616,0.10067114093959731,0.023809523809523808,0.10052910052910052,0.044444444444444446,0.10059171597633136,0.03333333333333333,0.04411764705882353,0.015748031496062992,0.05,0.03333333333333333,0.09615384615384616,0.09375,0.12121212121212122,0.10596026490066225,0.07894736842105263,0.012987012987012988,1.0,0.26153846153846155,0.5588235294117647,0.59375,0.2631578947368421,0.2923076923076923,0.2631578947368421,0.3225806451612903,0.7,0.015384615384615385,0.14615384615384616,0.10526315789473684,0.10526315789473684,1.0,0.2846153846153846,0.2702702702702703,0.2702702702702703,1.0,0.3125,,,0.125,0.375,,,0.23529411764705882,0.625,0.17647058823529413,0.16666666666666666,0.2647058823529412,0.1111111111111111,0.6923076923076923,0.2702702702702703,0.5306888461538461,0.48091666666666666,0.5189161764705882,0.051470588235294115,0.0875,0.03669724770642202,0.23853211009174313,4.785135135135134,25.460714285714285,0.2803738317757009,,,,1.0,,,1.0,7.0,5.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,True,,,,,,,,,,
203552,1610612766,Seth Curry,Seth Curry,203552,CHA,5256.0,88,-53,173,173,58.0,51.0,25.0,346,2.0,2.0,,,,,2.0,6.0,4.0,7.0,9.0,1.0,2.0,2.0,5.0,10.0,2.0,2.0,3.0,4.0,7.0,12.0,12.0,19.0,4.0,54.0,232,1.0,1.0,3.0,3.0,,11.0,3.0,5.0,5.0,6.0,,21.0,4.0,10.0,30.0,6.0,,,10.0,5.0,1.0,,3.0,,3.0,,,2.0,,1.0,6.0,,1.0,,5.0,4.0,,9.0,1.0,10.0,,1.0,,1.0,1.0,,,1.0,,1.0,,2.0,3.0,,1.0,4.0,6.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,,21.0,58.0,,,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.631578947368421,1.0,0.8333333333333334,0.631578947368421,0.5833333333333334,1.0,0.6,0.8064516129032258,1.375,0.9545454545454546,0.84375,1.375,0.9545454545454546,0.6129032258064516,,0.08333333333333333,,0.16666666666666666,,16.256157635467982,1.0,,,0.10256410256410256,0.02040816326530612,0.1282051282051282,,0.11538461538461539,0.01098901098901099,0.08333333333333333,,,,0.08333333333333333,0.1,0.14285714285714285,0.15151515151515152,,,,0.06451612903225806,1.0,1.0,,0.1935483870967742,0.3333333333333333,0.4,0.5,0.12903225806451613,0.2903225806451613,0.7777777777777778,0.7777777777777778,1.0,0.3225806451612903,0.5,0.5,0.6,,,,0.25,0.5,1.0,0.5,,,0.18181818181818182,1.0,0.36363636363636365,0.75,0.6774193548387096,0.5,0.500941935483871,0.5379,0.48079999999999995,0.0625,0.08333333333333333,0.2037037037037037,0.3888888888888889,9.624999999999998,24.878947368421052,0.3352601156069364,1.0,1.0,1.0,,,,3.0,,,1.0,,0.75,0.75,0.3333333333333333,1.0,0.05,,,,,,True,,,,,,,,,,
1629610,1610612766,DaQuan Jeffries,DaQuan Jeffries,1629610,CHA,7225.0,120,-62,248,238,44.0,75.0,23.0,486,2.0,6.0,,,1.0,1.0,5.0,7.0,6.0,2.0,12.0,,,3.0,1.0,5.0,,,,1.0,10.0,19.0,3.0,17.0,1.0,30.0,302,,1.0,,,,,2.0,2.0,,4.0,,4.0,10.0,10.0,9.0,,,,5.0,1.0,3.0,,1.0,1.0,2.0,1.0,,,1.0,,5.0,2.0,,1.0,7.0,5.0,1.0,13.0,3.0,16.0,,2.0,1.0,1.0,4.0,3.0,3.0,1.0,,7.0,1.0,9.0,12.0,,,3.0,2.0,,,1.0,,3.0,1.0,2.0,3.0,3.0,,4.0,44.0,1.0,,0.5,0.5,1.0,0.17647058823529413,,,0.17647058823529413,0.5263157894736842,,1.0,0.4027777777777778,,0.3333333333333333,0.40540540540540543,,0.3333333333333333,0.4722222222222222,,0.15789473684210525,0.3333333333333333,,,16.117216117216117,0.5714285714285714,0.2,0.16666666666666666,0.11363636363636363,,0.11290322580645161,0.0425531914893617,0.11320754716981132,0.01680672268907563,,,0.03571428571428571,0.05263157894736842,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.07692307692307693,0.3,,1.0,0.16666666666666666,0.3333333333333333,0.5,0.5,0.19444444444444445,0.7142857142857143,0.7142857142857143,0.4,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.1388888888888889,0.2,0.2,1.0,,,,,,,,0.16666666666666666,1.0,0.5,,0.16666666666666666,,0.6388888888888888,0.2,0.5008,,0.5283583333333334,0.02702702702702703,0.05,,0.13333333333333333,9.105263157894738,23.911764705882355,0.1774193548387097,,,,1.0,,,3.0,,,1.0,,0.5,0.6,0.6666666666666666,,,1.0,1.0,0.16666666666666666,,,True,,,,,,,,,,
1630182,1610612766,Josh Green,Josh Green,1630182,CHA,7428.0,124,-60,251,256,50.0,50.0,42.0,507,2.0,4.0,,,,1.0,2.0,4.0,6.0,3.0,7.0,1.0,,,3.0,8.0,,,2.0,2.0,7.0,14.0,6.0,15.0,1.0,33.0,335,,1.0,1.0,1.0,,3.0,1.0,2.0,2.0,2.0,,8.0,10.0,4.0,18.0,,,,8.0,3.0,1.0,,9.0,3.0,12.0,1.0,2.0,7.0,1.0,1.0,27.0,,,,4.0,2.0,,6.0,,6.0,,4.0,2.0,2.0,3.0,1.0,5.0,2.0,,8.0,1.0,2.0,6.0,,,3.0,4.0,,,2.0,,,,,,,,8.0,48.0,2.0,,0.7142857142857143,0.7142857142857143,1.0,0.4,1.0,1.0,0.4,0.5,,0.5,0.5517241379310345,0.75,1.0,0.532258064516129,0.75,1.0,0.5172413793103449,,0.07142857142857142,0.25,,,12.871287128712872,0.375,,,0.04081632653061224,,0.0625,,0.05309734513274336,,,,,,0.05,0.047619047619047616,,0.06382978723404255,0.058823529411764705,,,0.13793103448275862,0.5,0.6666666666666666,0.5,0.13793103448275862,0.5,0.5,1.0,0.20689655172413793,0.2413793103448276,0.42857142857142855,0.42857142857142855,1.0,0.27586206896551724,0.375,0.375,1.0,,,,0.5,,,,0.25,,,,0.5,1.0,0.6551724137931034,0.375,0.5420482758620689,0.431725,0.5282875,0.06451612903225806,0.125,0.09090909090909091,0.24242424242424243,9.77142857142857,24.553333333333335,0.199203187250996,1.0,1.0,1.0,,,,3.0,3.0,1.0,,,0.5,0.5,0.6666666666666666,,,1.0,1.0,,,,True,,,,,,,,,,
1631217,1610612766,Moussa Diabaté,Moussa Diabaté,1631217,CHA,10215.0,170,-91,336,344,92.0,102.0,70.0,680,20.0,36.0,10.0,18.0,4.0,8.0,10.0,23.0,,,,,,,,1.0,,,,1.0,30.0,59.0,,1.0,12.0,72.0,428,11.0,22.0,,,3.0,25.0,6.0,14.0,,1.0,6.0,18.0,38.0,22.0,,,14.0,,1.0,,5.0,,3.0,5.0,8.0,4.0,1.0,1.0,2.0,,21.0,9.0,21.0,,11.0,14.0,1.0,26.0,30.0,56.0,2.0,7.0,4.0,3.0,6.0,4.0,2.0,2.0,1.0,8.0,1.0,9.0,16.0,,2.0,15.0,20.0,2.0,,8.0,3.0,5.0,2.0,3.0,5.0,2.0,,18.0,91.0,3.0,3.0,0.6333333333333333,0.8260869565217391,,,,,,0.5084745762711864,0.5,0.42857142857142855,0.5,0.5,0.4,0.5217391304347826,0.5208333333333334,0.45,0.016666666666666666,,0.0847457627118644,0.08333333333333333,0.08695652173913043,,18.28978622327791,0.75,0.2,,0.2,0.19090909090909092,0.1375,0.09782608695652174,0.16666666666666666,0.1485148514851485,0.14634146341463414,0.20634920634920634,0.11764705882352941,0.041666666666666664,0.17391304347826086,0.17857142857142858,0.2631578947368421,0.15,0.1,0.08,0.4,0.6,0.5555555555555556,0.6060606060606061,0.55,0.38333333333333336,0.43478260869565216,0.47619047619047616,0.8,,,,,,0.016666666666666666,,,,0.8181818181818182,0.5555555555555556,0.3,,,,,0.5333333333333333,0.5,,,0.06666666666666667,,0.6166666666666667,,0.5479041666666666,0.58170625,0.5081833333333333,0.12121212121212122,0.12307692307692308,0.3472222222222222,0.25,3.7610169491525425,27.4,0.27380952380952384,,,,,,,,,3.0,4.0,,,,,,,1.0,,,0.3333333333333333,,True,,,,,,,,,,
203901,1610612766,Elfrid Payton,Elfrid Payton,203901,CHA,1051.0,18,-12,34,34,6.0,,3.0,68,,,,,,,,3.0,,,,,,,,,,,,,,3.0,,,,,38,,1.0,,,,,,1.0,,,,,,,,,,,,,,,2.0,2.0,4.0,2.0,,,2.0,,10.0,,,,3.0,1.0,,4.0,,4.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,1.0,1.0,2.0,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,0.14285714285714285,,0.375,,0.26666666666666666,,,,,,1.0,,,0.2,0.6666666666666666,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4001333333333334,0.4315,0.4315,,,,,7.8999999999999995,,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
203994,1610612766,Jusuf Nurkić,Jusuf Nurkić,203994,CHA,4680.0,78,-3,159,155,40.0,36.0,19.0,314,7.0,13.0,2.0,4.0,2.0,2.0,6.0,10.0,1.0,,,,,,3.0,12.0,,,1.0,4.0,13.0,24.0,3.0,12.0,7.0,42.0,184,2.0,4.0,,,4.0,8.0,4.0,4.0,1.0,4.0,2.0,13.0,12.0,14.0,9.0,,4.0,,12.0,3.0,1.0,,1.0,10.0,11.0,9.0,1.0,,1.0,,32.0,6.0,4.0,,10.0,7.0,1.0,18.0,10.0,28.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,7.0,10.0,,,11.0,13.0,1.0,,6.0,1.0,3.0,1.0,2.0,3.0,1.0,,13.0,39.0,1.0,1.0,0.46153846153846156,0.5454545454545454,1.0,0.25,,0.25,0.25,0.5416666666666666,0.5,1.0,0.4861111111111111,0.5,0.6875,0.5,0.5714285714285714,0.65,0.3333333333333333,,0.041666666666666664,,0.1,,25.683060109289617,0.4,0.2,,0.1891891891891892,0.1111111111111111,0.25,0.14285714285714285,0.22077922077922077,0.1282051282051282,0.25,0.047619047619047616,0.07692307692307693,0.25,0.09090909090909091,0.2222222222222222,0.25,0.24242424242424243,0.2857142857142857,0.1111111111111111,0.3333333333333333,0.3611111111111111,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.2777777777777778,0.6,0.6666666666666666,0.5,0.027777777777777776,,,,,0.3333333333333333,0.25,0.25,1.0,1.0,0.5,,,,,,0.25,1.0,,,0.5,0.25,0.6944444444444444,0.25,0.5339736111111111,0.5768,0.53705625,0.14634146341463414,0.20689655172413793,0.19047619047619047,0.30952380952380953,4.504166666666666,26.208333333333332,0.25157232704402516,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,True,,,,,,,,,,
