EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceFG2M,PtsPutbacks,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceFg2Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,BlockedLongMidRange,Offensive Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,3pt And 1 Free Throw Trips,Technical Free Throw Trips,on,Corner3PctBlocked,BlockedCorner3,Defensive 3 Seconds Violations
1628379,1610612747,Luke Kennard,Luke Kennard,1628379,LAL,611.0,10,-2,20,23,2,10.0,1,43,3.0,3.0,1.0,1.0,4.0,4.0,2.0,10.0,25,6.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1,1,2.0,2.0,1.0,3.0,1.0,2,0.75,0.75,1.0,1.0,1.0,23.80952380952381,0.2,0.125,0.25,0.75,1.0,1.0,0.6666666666666666,0.25,1.0,1.0,1.0,0.44447499999999995,0.2,1.0,11.850000000000001,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628467,1610612747,Maxi Kleber,Maxi Kleber,1628467,LAL,8321.7,139,34,272,281,112,70.0,38,553,1.0,2.0,,1.0,3.0,7.0,5.0,20.0,289,6.0,,4.0,6.0,10.0,6.0,1.0,1.0,26.0,10.0,15,23,4.0,4.0,10.0,10.0,,112,1.0,1.0,0.42857142857142855,0.46875,0.47619047619047616,7.051282051282051,0.14925373134328357,0.1037037037037037,0.1388888888888889,0.125,0.5,0.5,1.0,0.0625,,,,0.5242156250000001,0.23809523809523808,,5.642857142857143,0.4117647058823529,2.0,4.0,1.0,1.0,1.0,3.0,9.0,1.0,1.0,2.0,3.0,3.0,9.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,12.0,9.0,9.0,3.0,2.0,2.0,6.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,1.0,1.0,9.0,13.0,2.0,1.0,5.0,4.0,3.0,1.0,4.0,4.0,12.0,2.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.5625,0.2857142857142857,0.5,0.25,0.16666666666666666,0.02,0.058823529411764705,0.0821917808219178,0.056910569105691054,0.043478260869565216,0.1,0.18181818181818182,0.1111111111111111,0.018867924528301886,0.2,0.14285714285714285,1.0,0.25,0.5,1.0,1.0,0.5625,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,0.16666666666666666,1.0,0.5,0.6666666666666666,0.8125,0.3333333333333333,0.48139166666666666,0.4166666666666667,0.2,0.6,26.166666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,7626.299999999999,127,-43,268,264,54,51.0,30,532,6.0,12.0,5.0,9.0,21.0,33.0,11.0,65.0,317,36.0,6.0,4.0,,4.0,,2.0,1.0,8.0,8.0,13,16,2.0,1.0,9.0,14.0,,54,0.8571428571428571,0.9,0.6363636363636364,0.574468085106383,0.6018518518518519,20.13422818791946,0.11940298507462686,0.1015625,0.15625,0.2553191489361702,0.5,0.5454545454545454,1.0,0.19148936170212766,0.5555555555555556,0.8333333333333334,0.6,0.5227446808510637,0.12962962962962962,,8.778787878787877,0.20149253731343283,10.0,12.0,1.0,1.0,2.0,2.0,9.0,,,,2.0,4.0,14.0,3.0,,,4.0,10.0,4.0,9.0,,2.0,,8.0,12.0,9.0,2.0,5.0,1.0,,3.0,,5.0,,3.0,,3.0,6.0,1.0,6.0,11.0,,2.0,7.0,1.0,1.0,,1.0,,8.0,1.0,1.0,0.2857142857142857,,,0.2857142857142857,0.4444444444444444,1.0,0.36363636363636365,1.0,0.36363636363636365,0.2978723404255319,0.15151515151515152,0.08333333333333333,,,0.05357142857142857,0.08196721311475409,,0.02459016393442623,0.03125,,0.037037037037037035,0.25,0.07692307692307693,0.09090909090909091,,,0.2553191489361702,0.8333333333333334,0.9090909090909091,0.9,0.19148936170212766,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,,,,0.18181818181818182,0.5,0.18181818181818182,,0.5531914893617021,0.2222222222222222,0.44830909090909093,0.175,0.15384615384615385,0.12307692307692308,25.24285714285714,1.0,2.0,5.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,0.08333333333333333,0.3333333333333333,0.5,0.0625,0.125,0.10638297872340426,0.4,0.4,1.0,1.0,0.48956666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1631222,1610612747,Jake LaRavia,Jake LaRavia,1631222,LAL,14645.199999999999,244,-86,503,517,184,174.0,56,1020,2.0,9.0,,2.0,14.0,31.0,16.0,71.0,629,14.0,14.0,17.0,8.0,25.0,5.0,5.0,2.0,58.0,20.0,35,47,12.0,6.0,13.0,23.0,,184,0.5,0.5384615384615384,0.45161290322580644,0.4365079365079365,0.4797297297297297,15.167548500881834,0.17094017094017094,0.1459227467811159,0.18333333333333332,0.14285714285714285,0.2222222222222222,0.2857142857142857,1.0,0.031746031746031744,,,,0.5484388888888889,0.1388888888888889,,4.961290322580645,0.3658051689860835,12.0,20.0,5.0,6.0,8.0,3.0,16.0,,4.0,3.0,7.0,9.0,32.0,5.0,1.0,5.0,3.0,12.0,6.0,12.0,4.0,13.0,7.0,31.0,24.0,16.0,3.0,2.0,10.0,8.0,4.0,,14.0,1.0,12.0,,6.0,12.0,5.0,11.0,20.0,,1.0,10.0,1.0,,1.0,2.0,,31.0,2.0,0.8888888888888888,0.28125,0.2,0.3076923076923077,0.28125,0.5,0.45,0.48,0.5454545454545454,0.5,0.5079365079365079,0.06451612903225806,,0.09090909090909091,,0.03773584905660377,0.1206896551724138,0.06451612903225806,0.05217391304347826,0.04,0.0449438202247191,0.1388888888888889,0.19047619047619047,0.11688311688311688,0.1282051282051282,,,0.31746031746031744,0.6,0.6,0.4166666666666667,0.25396825396825395,0.1875,0.2,0.6666666666666666,0.5,0.4,,,0.32,0.75,0.28,0.42857142857142855,0.8253968253968254,0.1875,0.542406,0.25,0.16901408450704225,0.43661971830985913,24.799999999999997,3.0,6.0,16.0,3.0,2.0,6.0,6.0,3.0,3.0,0.6,0.2222222222222222,,0.5,0.06666666666666667,,0.25396825396825395,0.375,0.375,1.0,0.6,0.562275,1.0,1.0,1.0,6.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.03125,0.0625,0.11428571428571428,0.3333333333333333,0.1,1.0,1.0,0.24,0.16666666666666666,,,,,,,,,,True,,,
1642261,1610612747,Dalton Knecht,Dalton Knecht,1642261,LAL,32205.700000000004,537,-89,1082,1118,385,328.0,123,2200,18.0,32.0,5.0,12.0,48.0,77.0,14.0,206.0,1272,66.0,30.0,7.0,10.0,17.0,6.0,3.0,1.0,44.0,22.0,58,72,10.0,8.0,17.0,20.0,,385,0.6875,0.75,0.6233766233766234,0.5303867403314917,0.5421052631578948,17.473338802296965,0.08661417322834646,0.10371819960861056,0.09219858156028368,0.17679558011049723,0.5625,0.6428571428571429,0.6111111111111112,0.06629834254143646,0.4166666666666667,0.4166666666666667,0.8,0.531917955801105,0.05291005291005291,,7.051948051948053,0.355822550831793,25.0,33.0,7.0,14.0,15.0,25.0,78.0,1.0,3.0,9.0,26.0,32.0,104.0,9.0,1.0,5.0,4.0,15.0,21.0,29.0,10.0,36.0,3.0,75.0,93.0,78.0,25.0,7.0,3.0,10.0,4.0,,31.0,5.0,14.0,1.0,13.0,23.0,5.0,23.0,42.0,2.0,3.0,10.0,9.0,6.0,2.0,10.0,5.0,75.0,2.0,0.96875,0.3076923076923077,0.2,0.2777777777777778,0.3076923076923077,0.7241379310344828,0.39285714285714285,0.5538461538461539,0.46875,0.5597014925373134,0.574585635359116,0.09090909090909091,0.09090909090909091,0.19230769230769232,,0.018433179723502304,0.12062256809338522,0.03690036900369004,0.028688524590163935,0.02631578947368421,0.047619047619047616,0.06756756756756757,0.10256410256410256,0.1092896174863388,0.14864864864864866,0.01098901098901099,0.5,0.18232044198895028,0.7575757575757576,0.8333333333333334,0.72,0.430939226519337,0.32051282051282054,0.3333333333333333,0.96,0.5,0.21428571428571427,0.3333333333333333,1.0,0.23076923076923078,0.9333333333333333,0.4,0.34615384615384615,0.7569060773480663,0.32051282051282054,0.5392592307692307,0.11764705882352941,0.07281553398058252,0.3640776699029126,25.887499999999992,4.0,7.0,26.0,4.0,8.0,2.0,10.0,3.0,6.0,0.4444444444444444,0.125,,0.43478260869565216,0.01694915254237288,,0.143646408839779,0.2692307692307692,0.2692307692307692,1.0,0.5714285714285714,0.6002285714285714,,2.0,1.0,10.0,3.0,3.0,4.0,4.0,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,0.028846153846153848,0.038461538461538464,,,0.14285714285714285,,,0.15384615384615385,0.1,2.0,2.0,2.0,1.0,,,,,,True,,,
1641723,1610612747,Kobe Bufkin,Kobe Bufkin,1641723,LAL,3096.0,52,-25,102,114,47,53.0,4,216,4.0,6.0,,3.0,7.0,13.0,7.0,27.0,131,8.0,6.0,2.0,5.0,7.0,5.0,1.0,,19.0,2.0,6,6,,,5.0,8.0,,47,0.5714285714285714,0.5714285714285714,0.5384615384615384,0.38461538461538464,0.45,28.30188679245283,0.07692307692307693,0.11538461538461539,0.058823529411764705,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.11538461538461539,,,,0.5073,0.07142857142857142,,9.184615384615384,0.46078431372549017,3.0,4.0,,1.0,1.0,2.0,11.0,,1.0,2.0,5.0,2.0,13.0,,,1.0,,,3.0,5.0,2.0,6.0,3.0,15.0,6.0,11.0,2.0,1.0,1.0,,,,4.0,,,,,,,1.0,5.0,2.0,,2.0,1.0,,1.0,1.0,,15.0,2.0,1.0,0.15384615384615385,,0.3333333333333333,0.15384615384615385,0.6,,0.5454545454545454,,0.5769230769230769,0.5,0.07692307692307693,0.25,,,,0.15384615384615385,,,,,0.16666666666666666,,0.13636363636363635,0.25,,,0.15384615384615385,0.75,1.0,0.6666666666666666,0.4230769230769231,0.18181818181818182,0.18181818181818182,1.0,,1.0,,,0.09090909090909091,1.0,0.45454545454545453,0.4,0.6538461538461539,0.18181818181818182,0.5018227272727273,0.13333333333333333,,0.5555555555555556,26.37692307692308,,,2.0,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,1.0,,,,,,,,,,2.0,,,2.0,,,,,,,,0.09090909090909091,,,,1.0,,,,,,,True,,,
1629020,1610612747,Jarred Vanderbilt,Jarred Vanderbilt,1629020,LAL,12979.0,216,-29,439,446,170,131.0,58,885,1.0,4.0,,,18.0,31.0,13.0,61.0,512,16.0,20.0,13.0,8.0,21.0,6.0,5.0,1.0,50.0,16.0,40,59,9.0,8.0,14.0,19.0,,170,0.4444444444444444,0.5714285714285714,0.5806451612903226,0.5454545454545454,0.5754716981132075,14.031620553359685,0.16666666666666666,0.19095477386934673,0.17857142857142858,0.09090909090909091,0.25,0.5,1.0,,,,,0.6039568181818182,0.14,,2.4290322580645154,0.38724373576309795,17.0,27.0,7.0,7.0,9.0,,,,,,,4.0,13.0,8.0,,2.0,6.0,20.0,7.0,10.0,1.0,3.0,7.0,24.0,12.0,,,7.0,7.0,9.0,9.0,1.0,22.0,2.0,19.0,2.0,8.0,18.0,10.0,10.0,18.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,24.0,,1.0,0.3076923076923077,,0.3333333333333333,0.3076923076923077,0.7,0.7,0.6538461538461539,0.7142857142857143,0.6666666666666666,0.29545454545454547,0.22580645161290322,0.18518518518518517,0.25,0.07142857142857142,0.09782608695652174,0.21359223300970873,0.08333333333333333,0.09,0.04878048780487805,0.07228915662650602,0.12,0.2,0.22535211267605634,0.1875,0.13333333333333333,1.0,0.6136363636363636,0.6296296296296297,0.7727272727272727,0.4117647058823529,,,,,0.7,,,,0.6923076923076923,0.7777777777777778,,,0.9090909090909091,,0.6411653846153845,0.1891891891891892,0.32786885245901637,0.39344262295081966,23.384615384615383,6.0,4.0,13.0,7.0,8.0,1.0,10.0,4.0,4.0,0.875,0.5,,0.5555555555555556,0.20689655172413793,0.045454545454545456,0.29545454545454547,0.3076923076923077,0.3076923076923077,1.0,0.8571428571428571,0.6136625,,2.0,1.0,3.0,,,2.0,6.0,1.0,,1.0,2.0,1.0,3.0,,,3.0,,,0.12,0.16666666666666666,0.2,,,0.23076923076923078,0.3333333333333333,,1.0,,,2.0,,,,,True,,,
1631166,1610612747,Drew Timme,Drew Timme,1631166,LAL,4933.4,82,-51,157,173,75,56.0,12,330,6.0,10.0,,2.0,9.0,17.0,2.0,26.0,208,10.0,8.0,8.0,1.0,9.0,1.0,4.0,,19.0,4.0,10,13,3.0,1.0,4.0,4.0,,75,0.5555555555555556,0.625,0.5294117647058824,0.46153846153846156,0.4642857142857143,19.767441860465116,0.12121212121212122,0.1388888888888889,0.19047619047619047,0.38461538461538464,0.6,0.6,0.3333333333333333,0.07692307692307693,,,,0.48565384615384627,0.07142857142857142,,7.8470588235294105,0.47770700636942676,3.0,5.0,,1.0,1.0,1.0,6.0,,1.0,1.0,4.0,2.0,9.0,1.0,,1.0,,2.0,4.0,7.0,2.0,6.0,2.0,16.0,6.0,6.0,1.0,2.0,4.0,3.0,,,6.0,,3.0,,3.0,6.0,1.0,1.0,1.0,,,2.0,,,,,,16.0,,1.0,0.2222222222222222,,0.3333333333333333,0.2222222222222222,0.5714285714285714,0.5,0.5384615384615384,0.5,0.5333333333333333,0.34615384615384615,0.11764705882352941,0.4,,,,0.15384615384615385,0.07692307692307693,0.038461538461538464,,0.06451612903225806,,,0.15625,0.14285714285714285,,,0.19230769230769232,0.6,1.0,1.0,0.23076923076923078,0.16666666666666666,0.16666666666666666,1.0,,0.5,,,0.07692307692307693,1.0,0.3076923076923077,0.25,0.5384615384615384,0.16666666666666666,0.47958461538461533,0.10526315789473684,0.07692307692307693,0.6153846153846154,25.43333333333333,,1.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,,,0.5,,,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,0.125,,,,,0.15384615384615385,0.5,1.0,,,,,,,,,True,,,
1641733,1610612747,Nick Smith Jr.,Nick Smith Jr.,1641733,LAL,8751.8,146,-10,296,314,139,93.0,26,610,11.0,21.0,2.0,8.0,15.0,31.0,6.0,69.0,319,10.0,20.0,10.0,5.0,15.0,4.0,1.0,2.0,35.0,1.0,5,5,3.0,2.0,10.0,8.0,,139,0.3333333333333333,0.3333333333333333,0.4838709677419355,0.4846153846153846,0.5073529411764706,24.159021406727827,0.015151515151515152,0.034013605442176874,0.022222222222222223,0.3230769230769231,0.5238095238095238,0.5238095238095238,0.2727272727272727,0.12307692307692308,0.25,0.25,,0.47251846153846155,0.07352941176470588,,11.135483870967741,0.46959459459459457,2.0,2.0,,,,11.0,33.0,1.0,3.0,10.0,20.0,11.0,34.0,3.0,1.0,3.0,,5.0,8.0,14.0,10.0,20.0,4.0,50.0,24.0,33.0,11.0,,7.0,,,,4.0,,,,3.0,11.0,5.0,6.0,12.0,,1.0,5.0,1.0,,1.0,1.0,1.0,50.0,,0.7272727272727273,0.3235294117647059,0.3333333333333333,0.5,0.3235294117647059,0.5714285714285714,0.4166666666666667,0.6764705882352942,0.4166666666666667,0.6944444444444444,0.5230769230769231,,,,,,0.04938271604938271,,,,,,,0.047619047619047616,0.05555555555555555,,1.0,0.03076923076923077,1.0,1.0,1.0,0.5076923076923077,0.3333333333333333,0.3333333333333333,0.7272727272727273,,0.5,0.3333333333333333,1.0,,,0.5882352941176471,0.5,0.5538461538461539,0.3333333333333333,0.46360441176470585,0.14705882352941177,0.07246376811594203,0.7246376811594203,26.873529411764704,,,1.0,1.0,,1.0,8.0,,6.0,0.3333333333333333,,,0.7272727272727273,,,0.015384615384615385,,,,,0.525625,,,,,9.0,,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,2.0,,,,1.0,,,,,True,,,
1629028,1610612747,Deandre Ayton,Deandre Ayton,1629028,LAL,8783.0,146,-35,293,300,35,47.0,32,593,13.0,26.0,5.0,7.0,32.0,52.0,6.0,70.0,359,52.0,12.0,4.0,2.0,6.0,2.0,2.0,,14.0,15.0,25,34,4.0,4.0,8.0,9.0,,35,0.8125,1.0,0.6153846153846154,0.6153846153846154,0.625,19.51219512195122,0.20270270270270271,0.14788732394366197,0.20588235294117646,0.5,0.5,0.52,0.7692307692307693,0.1346153846153846,0.7142857142857143,0.7142857142857143,1.0,0.5016307692307693,0.07272727272727272,,6.951923076923076,0.11945392491467577,14.0,19.0,9.0,1.0,2.0,,,,,,,,,13.0,,,1.0,19.0,4.0,6.0,,,,8.0,,,,2.0,2.0,6.0,3.0,,6.0,4.0,9.0,1.0,4.0,8.0,1.0,13.0,17.0,2.0,,4.0,9.0,6.0,3.0,9.0,2.0,8.0,,,,,,,0.6666666666666666,0.6923076923076923,0.6666666666666666,0.6785714285714286,0.5714285714285714,,0.038461538461538464,0.05263157894736842,0.5714285714285714,,0.046153846153846156,0.08823529411764706,0.09375,0.06976744186046512,0.05405405405405406,0.08333333333333333,0.10714285714285714,0.4166666666666667,0.044444444444444446,0.17391304347826086,0.05555555555555555,0.2222222222222222,0.36538461538461536,0.7368421052631579,0.7777777777777778,0.7857142857142857,,,,,0.6923076923076923,,,,0.3333333333333333,0.5,,,0.36538461538461536,,0.5045000000000001,0.07272727272727272,0.2714285714285714,0.11428571428571428,,6.0,,,9.0,12.0,,4.0,3.0,1.0,0.6923076923076923,0.038461538461538464,,0.5,0.06666666666666667,,,,,,0.6666666666666666,0.5764750000000001,,,,,,,,3.0,,,,1.0,1.0,1.0,,,1.0,,,0.125,0.5,,,,,,,,,,,1.0,1.0,,,True,,,
