EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,Travels,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Charge Fouls Drawn,PenaltyFg3Pct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,PtsUnassisted3s,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,Technical Free Throw Trips,Defensive 3 Seconds Violations,Charge Fouls,BlockedCorner3,DefensiveGoaltends,Clear Path Fouls,OffensiveGoaltends
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,9051.4,151,46,311,306,88,64,44,617,13.0,22.0,2.0,2.0,3.0,4.0,11.0,24.0,2.0,5.0,3.0,8.0,2.0,3.0,26.0,1.0,3.0,10.0,26.0,51,6.0,34.0,39.0,109.0,361,3.0,3.0,1.0,3.0,2.0,11.0,7.0,15.0,12.0,23.0,37.0,18.0,34.0,18.0,26.0,3.0,2.0,16.0,11.0,27.0,8.0,3.0,12.0,4.0,65.0,2.0,8.0,12.0,1.0,21.0,2.0,23,2.0,9.0,7.0,2.0,9.0,3.0,4.0,5.0,1.0,5.0,1.0,14.0,2.0,5.0,10.0,12.0,33.0,43.0,2.0,14.0,1.0,7.0,5.0,3.0,1.0,1.0,5.0,3.0,33.0,84,5.0,0.34615384615384615,0.34615384615384615,1.0,0.17647058823529413,0.3333333333333333,0.17647058823529413,0.5098039215686274,1.0,0.4666666666666667,0.4117647058823529,0.75,0.25925925925925924,0.5190476190476191,0.7857142857142857,0.4868421052631579,0.4,0.0392156862745098,0.09090909090909091,33.147632311977716,0.6428571428571429,0.08333333333333333,0.16666666666666666,0.03333333333333333,0.0963855421686747,0.12903225806451613,0.015267175572519083,0.0625,0.12,0.11538461538461539,0.2857142857142857,0.12307692307692308,0.04,0.6,0.25882352941176473,0.5909090909090909,0.65,0.6153846153846154,0.2823529411764706,0.4583333333333333,0.4583333333333333,0.058823529411764705,0.4,0.4,0.5,0.09411764705882353,0.375,0.375,1.0,0.3058823529411765,0.11538461538461539,0.11538461538461539,1.0,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,1.0,0.14814814814814814,0.75,0.07407407407407407,0.37037037037037035,0.6588235294117647,0.11538461538461539,0.5566154761904761,0.5985,0.5140769230769231,0.15306122448979592,0.2222222222222222,0.02857142857142857,0.10091743119266056,0.3394495412844037,6.713725490196078,25.849999999999998,0.2829581993569132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,15342.3,256,39,515,518,150,96,66,1033,38.0,47.0,10.0,14.0,10.0,11.0,27.0,40.0,1.0,2.0,,1.0,,,,,,,66.0,89,,1.0,37.0,169.0,597,12.0,16.0,,,6.0,30.0,15.0,17.0,,13.0,43.0,106.0,26.0,,,,3.0,9.0,1.0,10.0,1.0,,4.0,4.0,21.0,21.0,29.0,24.0,3.0,56.0,30.0,86,2.0,5.0,4.0,1.0,6.0,1.0,1.0,5.0,1.0,5.0,,11.0,1.0,3.0,5.0,13.0,41.0,56.0,2.0,25.0,,4.0,7.0,4.0,,3.0,7.0,2.0,43.0,146,4.0,0.803030303030303,0.9464285714285714,,,,,0.7415730337078652,0.75,0.8823529411764706,0.7333333333333333,0.75,0.8823529411764706,0.7222222222222222,0.6818181818181818,0.8958333333333334,0.011111111111111112,0.033707865168539325,0.0425531914893617,21.658206429780034,0.5454545454545454,0.23076923076923078,0.1889763779527559,0.19811320754716982,0.21014492753623187,0.2,0.13761467889908258,0.23636363636363636,0.10416666666666667,0.18,0.3448275862068966,0.1875,0.09523809523809523,0.2857142857142857,0.5222222222222223,0.8085106382978723,0.8444444444444444,0.7368421052631579,0.4444444444444444,0.675,0.6923076923076923,0.022222222222222223,0.5,0.5,1.0,0.011111111111111112,,,,,,,,0.875,0.7142857142857143,0.1,,,,0.6470588235294118,0.9090909090909091,,,0.5333333333333333,,0.5626083333333333,0.5784428571428571,0.6252411764705882,0.22123893805309736,0.22321428571428573,,0.17751479289940827,0.25443786982248523,4.63370786516854,23.4,0.2912621359223301,20.0,1.0,9.0,1.0,1.0,2.0,2.0,1.0,2.0,0.025,0.08035714285714286,0.2,0.06896551724137931,0.12,0.2619047619047619,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,4927.3,82,2,163,162,27,32,22,325,4.0,5.0,1.0,1.0,1.0,1.0,,,,,2.0,4.0,,4.0,6.0,1.0,1.0,,4.0,5,6.0,10.0,,26.0,201,1.0,1.0,1.0,1.0,,5.0,1.0,1.0,,,2.0,6.0,2.0,18.0,6.0,4.0,,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,,9.0,3.0,1.0,13.0,3.0,16,1.0,3.0,1.0,2.0,1.0,,1.0,,,,,1.0,,,6.0,8.0,1.0,,,,,,,,,,,,2.0,25,,0.75,1.0,1.0,0.6,1.0,0.6,0.8,1.0,1.0,0.8666666666666667,1.25,1.0,0.8666666666666667,1.25,1.0,0.6666666666666666,,,8.55614973262032,1.0,0.5,0.07692307692307693,,0.1875,0.13793103448275862,0.04411764705882353,,0.06666666666666667,0.13333333333333333,,0.20588235294117646,0.2,,0.3333333333333333,0.8,0.8,0.75,,,,,,,,0.26666666666666666,0.5,0.5,1.0,0.4,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,,0.5,1.0,1.0,1.0,1.0,,,1.0,0.6666666666666666,0.6463833333333332,0.57735,0.6781,,,,0.19230769230769232,0.07692307692307693,0.6,24.86,0.1656441717791411,2.0,,3.0,,,,,1.0,1.0,,0.1,,0.08,0.2,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630241,1610612739,Sam Merrill,Sam Merrill,1630241,CLE,13831.4,231,27,469,464,127,94,60,933,5.0,7.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,8.0,13.0,6.0,16.0,42.0,3.0,5.0,14.0,7.0,14,24.0,55.0,4.0,90.0,538,1.0,3.0,3.0,7.0,,11.0,1.0,1.0,20.0,1.0,24.0,14.0,,72.0,42.0,16.0,3.0,10.0,6.0,16.0,4.0,2.0,6.0,3.0,38.0,1.0,8.0,8.0,,16.0,5.0,21,,4.0,3.0,1.0,3.0,,2.0,1.0,1.0,1.0,,4.0,1.0,1.0,11.0,20.0,11.0,4.0,2.0,3.0,,,1.0,1.0,,,1.0,1.0,24.0,120,,1.0,1.0,1.0,0.43636363636363634,0.42857142857142855,0.43636363636363634,0.5,0.3333333333333333,1.0,0.6231884057971014,0.55,0.5476190476190477,0.6428571428571429,0.55,0.5714285714285714,0.7971014492753623,0.21428571428571427,0.2857142857142857,13.678373382624768,0.75,,0.06896551724137931,0.01098901098901099,0.06896551724137931,0.06896551724137931,0.024271844660194174,,0.05263157894736842,0.08695652173913043,0.0625,0.04819277108433735,,1.0,0.10144927536231885,0.7142857142857143,1.0,1.0,0.07246376811594203,0.2,0.25,0.028985507246376812,0.5,0.5,1.0,0.18840579710144928,0.6153846153846154,0.6153846153846154,1.0,0.6086956521739131,0.38095238095238093,0.38095238095238093,1.0,0.2,0.5,1.0,0.5,0.6,1.0,0.047619047619047616,1.0,0.2857142857142857,0.6666666666666666,0.8985507246376812,0.38095238095238093,0.5513891304347829,0.55853125,0.5403761904761906,0.04285714285714286,0.2,,0.12222222222222222,0.26666666666666666,6.678571428571429,25.725454545454546,0.27078891257995735,,1.0,4.0,,2.0,,,2.0,1.0,0.2,0.034782608695652174,,0.045454545454545456,,0.12121212121212122,1.0,2.0,4.0,3.0,7.0,1.0,0.35,0.08333333333333333,0.2,0.6666666666666666,0.21428571428571427,,,,,,,,,,,True,,,,,,,,,,,
201935,1610612739,James Harden,James Harden,201935,CLE,20111.4,335,23,680,675,197,137,84,1355,8.0,19.0,1.0,2.0,4.0,4.0,20.0,39.0,2.0,6.0,2.0,3.0,1.0,27.0,62.0,4.0,11.0,21.0,30.0,64,29.0,65.0,44.0,191.0,789,4.0,6.0,4.0,11.0,4.0,24.0,12.0,16.0,22.0,14.0,65.0,6.0,54.0,42.0,62.0,27.0,8.0,49.0,32.0,81.0,19.0,13.0,34.0,13.0,194.0,6.0,18.0,16.0,7.0,41.0,9.0,50,5.0,6.0,5.0,1.0,28.0,1.0,20.0,5.0,,8.0,,33.0,3.0,7.0,8.0,22.0,36.0,55.0,1.0,19.0,5.0,2.0,5.0,2.0,,3.0,5.0,2.0,61.0,190,,0.1,0.10344827586206896,0.4827586206896552,0.4461538461538462,0.36363636363636365,0.4461538461538462,0.46875,0.6666666666666666,0.75,0.5697674418604651,0.5882352941176471,0.6710526315789473,0.6241830065359477,0.631578947368421,0.7222222222222222,0.5038759689922481,0.125,0.15789473684210525,23.969072164948454,0.8484848484848485,0.3684210526315789,0.1,0.04316546762589928,0.10285714285714286,0.10149253731343283,0.030405405405405407,0.04411764705882353,0.09836065573770492,0.11666666666666667,0.07692307692307693,0.12195121951219512,0.08196721311475409,0.4,0.14728682170542637,0.42105263157894735,0.5,,0.3023255813953488,0.5128205128205128,0.5714285714285714,0.046511627906976744,0.3333333333333333,0.4,,0.023255813953488372,0.6666666666666666,0.6666666666666666,1.0,0.4806201550387597,0.43548387096774194,0.43548387096774194,0.4444444444444444,0.11764705882352941,0.5,,0.6470588235294118,0.36363636363636365,0.75,0.10526315789473684,1.0,0.02631578947368421,0.5526315789473685,0.6511627906976745,0.43548387096774194,0.514336046511628,0.5026416666666667,0.5108750000000001,0.15894039735099338,0.23170731707317074,0.07246376811594203,0.1256544502617801,0.3403141361256545,6.817187500000002,25.913846153846155,0.2897058823529412,2.0,2.0,3.0,1.0,1.0,3.0,,,2.0,0.10256410256410256,0.01910828025477707,0.05555555555555555,0.025,,0.057692307692307696,0.15,,,9.0,9.0,,0.4090909090909091,,,,0.42857142857142855,45.0,1.0,0.16666666666666666,,,,,,,,True,,,,,,,,,,,
1630596,1610612739,Evan Mobley,Evan Mobley,1630596,CLE,7389.0,123,22,256,255,51,37,28,511,16.0,23.0,2.0,5.0,1.0,1.0,7.0,13.0,1.0,2.0,2.0,6.0,2.0,3.0,9.0,,,1.0,24.0,38,5.0,15.0,14.0,77.0,278,3.0,8.0,,,3.0,9.0,3.0,4.0,3.0,7.0,13.0,24.0,24.0,12.0,9.0,3.0,1.0,6.0,2.0,8.0,1.0,1.0,4.0,2.0,18.0,7.0,15.0,7.0,,22.0,11.0,33,2.0,4.0,4.0,,1.0,2.0,1.0,4.0,2.0,,,5.0,1.0,2.0,9.0,12.0,14.0,21.0,1.0,9.0,,2.0,3.0,2.0,,1.0,4.0,3.0,12.0,48,1.0,0.5,0.5217391304347826,0.8,0.3333333333333333,,0.3333333333333333,0.631578947368421,0.375,0.75,0.5943396226415094,0.375,0.42857142857142855,0.6111111111111112,0.4090909090909091,0.5,0.2830188679245283,0.02631578947368421,0.043478260869565216,23.693379790940767,0.2,,0.125,0.1346153846153846,0.2727272727272727,0.1981981981981982,0.08695652173913043,0.08333333333333333,0.09090909090909091,0.22727272727272727,,0.2564102564102564,0.09090909090909091,0.75,0.4339622641509434,0.6956521739130435,0.7272727272727273,0.6875,0.24528301886792453,0.5384615384615384,0.5384615384615384,0.03773584905660377,0.5,0.5,1.0,0.11320754716981132,0.3333333333333333,0.3333333333333333,1.0,0.16981132075471697,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.625,0.4,,,,,0.14285714285714285,1.0,0.2857142857142857,0.14285714285714285,0.7169811320754716,0.3333333333333333,0.5921849056603773,0.5511,0.49425714285714284,0.14754098360655737,0.1956521739130435,,0.11688311688311688,0.16883116883116883,4.397368421052633,24.353333333333335,0.19921875,2.0,,3.0,,,,1.0,,3.0,,0.047619047619047616,0.18181818181818182,0.0425531914893617,0.0625,0.3125,,,,,,,,0.16666666666666666,,,,3.0,,,1.0,1.0,1.0,0.14285714285714285,,,,True,,,,,,,,,,,
1631165,1610612739,Keon Ellis,Keon Ellis,1631165,CLE,7654.1,128,2,254,253,106,61,35,507,5.0,5.0,,,2.0,2.0,2.0,3.0,,,2.0,7.0,2.0,,6.0,,1.0,1.0,7.0,8,2.0,13.0,,20.0,294,,,,2.0,,,4.0,4.0,3.0,,11.0,10.0,4.0,6.0,6.0,,,4.0,5.0,9.0,4.0,1.0,2.0,2.0,23.0,,2.0,8.0,,10.0,3.0,13,,10.0,8.0,2.0,1.0,,1.0,,,,,1.0,,,9.0,17.0,3.0,,,,,,7.0,6.0,,1.0,7.0,3.0,11.0,101,,0.7142857142857143,0.7142857142857143,1.0,0.15384615384615385,,0.15384615384615385,0.875,,1.0,0.47619047619047616,,0.7857142857142857,0.47619047619047616,,0.7857142857142857,0.6190476190476191,,,7.482993197278912,1.0,,0.14035087719298245,,0.030303030303030304,0.08130081300813008,0.024193548387096774,,0.18518518518518517,0.041666666666666664,0.3333333333333333,0.023255813953488372,,0.42857142857142855,0.23809523809523808,1.0,1.0,0.8,0.14285714285714285,0.6666666666666666,0.6666666666666666,,,,,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,,,,,,,0.5,,,0.2857142857142857,1.0,0.2857142857142857,0.14285714285714285,0.8571428571428571,,0.6039428571428571,,0.5966071428571428,,,,,0.55,3.7,24.492307692307694,0.41732283464566927,,,3.0,,1.0,,,2.0,3.0,,0.04285714285714286,,0.05454545454545454,,0.043478260869565216,0.5,1.0,1.0,,1.0,,0.3333333333333333,,0.5,0.5,,,,,,,,,1.0,0.07692307692307693,0.16666666666666666,True,,,,,,,,,,,
1642281,1610612739,Jaylon Tyson,Jaylon Tyson,1642281,CLE,10616.3,177,-6,361,357,98,66,41,718,6.0,11.0,1.0,3.0,2.0,3.0,9.0,15.0,,2.0,4.0,11.0,1.0,8.0,24.0,,2.0,3.0,15.0,28,12.0,35.0,11.0,77.0,430,2.0,4.0,,2.0,2.0,6.0,5.0,8.0,4.0,5.0,21.0,26.0,4.0,36.0,24.0,8.0,1.0,2.0,5.0,7.0,3.0,2.0,1.0,1.0,19.0,4.0,9.0,9.0,3.0,21.0,9.0,30,4.0,1.0,1.0,,9.0,1.0,5.0,2.0,1.0,4.0,,11.0,1.0,3.0,8.0,15.0,7.0,13.0,1.0,6.0,,1.0,3.0,3.0,,,3.0,1.0,21.0,98,1.0,0.8666666666666667,0.8666666666666667,1.0,0.34285714285714286,,0.34285714285714286,0.5357142857142857,0.5,0.625,0.5238095238095238,0.3333333333333333,0.6666666666666666,0.5579710144927537,0.42857142857142855,0.7,0.5555555555555556,0.03571428571428571,0.09090909090909091,19.607843137254903,0.8181818181818182,0.3,0.10465116279069768,0.0547945205479452,0.10227272727272728,0.10344827586206896,0.06040268456375839,0.023809523809523808,0.03333333333333333,0.1,0.19230769230769232,0.16071428571428573,0.11764705882352941,0.3333333333333333,0.1746031746031746,0.5454545454545454,0.6,1.0,0.23809523809523808,0.6,0.6,0.031746031746031744,,,,0.1746031746031746,0.36363636363636365,0.36363636363636365,1.0,0.38095238095238093,0.3333333333333333,0.34782608695652173,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,,0.25,0.6666666666666666,0.08333333333333333,0.25,0.7301587301587301,0.3333333333333333,0.548268253968254,0.54215,0.5492875,0.08823529411764706,0.18181818181818182,,0.07792207792207792,0.2727272727272727,5.97142857142857,24.959999999999997,0.27146814404432135,,,5.0,,2.0,,,,1.0,,0.06578947368421052,0.125,0.05454545454545454,0.09523809523809523,,0.7777777777777778,,1.0,1.0,2.0,,0.5,,,1.0,0.3333333333333333,,,,,,,,1.0,0.02857142857142857,0.041666666666666664,True,,,,,,,,,,,
203471,1610612739,Dennis Schröder,Dennis Schröder,203471,CLE,6023.4,100,-2,202,200,78,70,20,402,7.0,11.0,,,2.0,3.0,1.0,3.0,1.0,5.0,2.0,4.0,1.0,1.0,6.0,,,1.0,9.0,19,3.0,10.0,8.0,35.0,230,,1.0,,,,,4.0,8.0,2.0,5.0,16.0,2.0,16.0,6.0,6.0,1.0,4.0,7.0,7.0,14.0,4.0,3.0,3.0,4.0,35.0,,9.0,2.0,,11.0,,11,,3.0,2.0,1.0,5.0,2.0,2.0,3.0,,3.0,,8.0,1.0,4.0,3.0,7.0,10.0,9.0,1.0,3.0,,2.0,1.0,1.0,,,1.0,,13.0,75,,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.3,,0.3,0.47368421052631576,,0.5,0.46551724137931033,,0.55,0.5303030303030303,,0.6153846153846154,0.3448275862068966,0.21052631578947367,0.2727272727272727,18.385650224215247,0.625,,0.046511627906976744,,0.16071428571428573,0.1111111111111111,,,,0.07692307692307693,0.09090909090909091,0.15384615384615385,,,0.3793103448275862,0.6363636363636364,0.875,0.14285714285714285,0.10344827586206896,0.3333333333333333,0.5,0.1724137931034483,0.2,0.2,,0.13793103448275862,0.5,0.5,1.0,0.20689655172413793,0.16666666666666666,0.16666666666666666,,,,,,,,0.3,0.6666666666666666,0.1,0.1,0.7241379310344828,0.16666666666666666,0.5717844827586206,0.4959,0.511925,0.0967741935483871,0.14285714285714285,,,0.45714285714285713,6.636842105263158,25.0,0.38613861386138615,,,,1.0,1.0,,,,2.0,0.3333333333333333,,,,,0.17647058823529413,,,1.0,,1.0,1.0,0.5,,,1.0,,3.0,,,,,,,,,,True,,,,,,,,,,,
1628418,1610612739,Thomas Bryant,Thomas Bryant,1628418,CLE,1468.9,24,-8,50,46,18,13,5,96,,1.0,,,,,,,,,1.0,3.0,3.0,1.0,4.0,,1.0,1.0,,1,2.0,7.0,1.0,7.0,54,,,,1.0,,,,,4.0,1.0,4.0,,,6.0,4.0,1.0,,,,,,,,,,,2.0,2.0,1.0,5.0,,5,,1.0,1.0,,,,,2.0,,,,2.0,,,2.0,4.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,4.0,18,,,,1.0,0.2857142857142857,,0.2857142857142857,,,,0.375,,0.375,0.4375,,0.5,0.875,,,18.18181818181818,,0.3333333333333333,0.2,,0.1111111111111111,0.14285714285714285,,,0.2,,0.25,0.13333333333333333,,1.0,0.125,,,,,,,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.5,0.25,0.25,1.0,,,,1.0,,,,,0.75,0.25,1.0,0.25,0.56575625,0.5124,0.5650875,0.125,,0.14285714285714285,,0.5714285714285714,1.5,24.385714285714283,0.36,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,0.25,,,0.3333333333333333,,,1.0,,,,,,,,,True,,,,,,,,,,,
