EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGM,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,ShortMidRangeAssists,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Offensive Fouls Drawn,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Charge Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonShootingPenaltyNonTakeFouls,Corner3PctBlocked,Charge Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,on,FTOffRebounds,OffFTReboundPct,BlockedCorner3,Clear Path Fouls
1626172,1610612740,Kevon Looney,Kevon Looney,1626172,NOP,3905.5999999999995,65,140,137,34,34.0,16.0,277,3.0,5.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,6.0,1.0,3.0,9,1.0,6.0,2.0,11.0,145,2.0,4.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,4.0,6.0,1.0,1.0,7.0,3.0,10.0,2.0,1.0,5.0,2.0,23.0,6.0,4.0,8.0,9.0,3.0,20.0,10.0,30.0,2.0,2.0,2.0,1.0,2.0,1.0,6.0,10.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,34,0.3333333333333333,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.25,0.3,0.5,0.2,0.34375,0.5,0.2,0.4,0.16666666666666666,0.16666666666666666,11.39240506329114,1.0,0.3103448275862069,0.1,0.17391304347826086,0.24,0.22666666666666666,0.15384615384615385,0.1875,0.1,0.21739130434782608,0.5,0.4666666666666667,0.1,0.25,0.17142857142857143,0.18181818181818182,0.5,0.3333333333333333,0.6,0.6,0.3333333333333333,0.2,0.06666666666666667,0.4,0.16666666666666666,0.2,1.0,0.75,0.6666666666666666,0.4,0.5,0.2,0.7333333333333333,0.16666666666666666,0.5212666666666667,0.6255333333333333,0.47969,0.0625,0.1,0.36363636363636365,0.18181818181818182,4.4222222222222225,26.3,0.24285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629627,1610612740,Zion Williamson,Zion Williamson,1629627,NOP,11162.000000000004,186,391,384,91,87.0,44.0,775,39.0,57.0,5.0,9.0,10.0,17.0,28.0,,,,,56.0,85,,,49.0,161.0,465,6.0,13.0,16.0,12.0,20.0,,32.0,46.0,66.0,,8.0,,,,9.0,19.0,28.0,16.0,3.0,5.0,2.0,75.0,5.0,9.0,13.0,10.0,1.0,24.0,14.0,38.0,9.0,2.0,8.0,,14.0,,12.0,16.0,1.0,1.0,44.0,68.0,34.0,5.0,1.0,6.0,2.0,32.0,91,0.4107142857142857,0.4423076923076923,,,,0.6588235294117647,0.46153846153846156,0.6,0.6588235294117647,0.46153846153846156,0.6,0.7,0.5333333333333333,0.64,,,,29.119638826185103,0.07142857142857142,0.12345679012345678,0.0891089108910891,0.12380952380952381,0.07352941176470588,0.12365591397849462,0.08284023668639054,0.06666666666666667,0.07142857142857142,0.09803921568627451,,0.15151515151515152,0.125,,0.12987012987012986,0.10714285714285714,0.3333333333333333,0.6705882352941176,0.6842105263157895,0.7090909090909091,0.4358974358974359,0.32941176470588235,,,,,,0.6923076923076923,0.5555555555555556,0.85,0.5882352941176471,,0.6705882352941176,,0.5698199999999999,0.5437000000000001,0.6276050000000001,0.3063063063063063,0.3063063063063063,0.09937888198757763,0.19875776397515527,3.2952941176470585,,0.23273657289002558,-1.0,17.0,4.0,8.0,6.0,2.0,3.0,7.0,6.0,3.0,1.0,2.0,5.0,1.0,2.0,8.0,4.0,1.0,1.0,4.0,4.0,0.07058823529411765,0.03508771929824561,0.14285714285714285,0.42857142857142855,0.11904761904761904,0.13636363636363635,0.6071428571428571,0.7083333333333334,0.35294117647058826,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1629673,1610612740,Jordan Poole,Jordan Poole,1629673,NOP,7958.5,133,287,289,79,62.0,28.0,576,7.0,9.0,,,4.0,4.0,11.0,4.0,20.0,41.0,12.0,10.0,24,20.0,41.0,21.0,101.0,337,,1.0,3.0,4.0,8.0,12.0,29.0,12.0,8.0,39.0,,41.0,20.0,,15.0,1.0,16.0,1.0,,11.0,,33.0,1.0,,5.0,6.0,,11.0,1.0,12.0,1.0,,1.0,,9.0,,9.0,9.0,,,18.0,23.0,6.0,,,,,29.0,79,0.6,0.6,0.65,0.4878048780487805,0.4878048780487805,0.4166666666666667,,0.5,0.6153846153846154,0.75,0.425,0.6756756756756757,0.75,0.5576923076923077,0.6307692307692307,,,26.018808777429467,,0.08450704225352113,,0.07352941176470588,0.017241379310344827,0.07913669064748201,0.007633587786259542,,,0.02631578947368421,,0.058823529411764705,0.10714285714285714,0.1111111111111111,0.03636363636363636,0.23076923076923078,,0.13846153846153847,0.7777777777777778,0.875,0.42857142857142855,0.16923076923076924,0.06153846153846154,0.6307692307692307,0.4878048780487805,0.4878048780487805,0.65,,,0.2,1.0,0.6,0.7692307692307693,0.4878048780487805,0.5143053846153847,0.3432,0.5220225000000001,0.11267605633802817,0.20689655172413793,0.0297029702970297,0.2871287128712871,7.154166666666669,27.363414634146345,0.27526132404181186,-25.0,2.0,,12.0,1.0,4.0,,1.0,8.0,1.0,3.0,,5.0,,3.0,1.0,3.0,,,,3.0,0.041666666666666664,0.1111111111111111,,0.8888888888888888,,,0.18181818181818182,0.18181818181818182,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,3.0,21.0,1.0,1.0,1.0,2.0,1.0,0.25,0.25,0.25,1.0,0.5,1.0,1.0,0.25,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1630530,1610612740,Trey Murphy III,Trey Murphy III,1630530,NOP,9740.6,162,332,329,100,75.0,40.0,661,14.0,19.0,2.0,3.0,6.0,8.0,22.0,2.0,13.0,42.0,16.0,24.0,43,15.0,47.0,13.0,106.0,378,3.0,6.0,9.0,10.0,19.0,18.0,43.0,28.0,20.0,36.0,2.0,42.0,13.0,1.0,11.0,9.0,20.0,7.0,2.0,9.0,1.0,49.0,4.0,4.0,19.0,7.0,4.0,30.0,8.0,38.0,7.0,2.0,4.0,,10.0,,3.0,7.0,,,13.0,16.0,9.0,1.0,1.0,1.0,1.0,43.0,100,0.5833333333333334,0.6086956521739131,0.8,0.3191489361702128,0.3191489361702128,0.5581395348837209,0.5,0.5263157894736842,0.5166666666666667,0.4090909090909091,0.5135135135135135,0.546875,0.4090909090909091,0.5512820512820513,0.5222222222222223,0.02127659574468085,0.023809523809523808,28.116710875331563,0.36363636363636365,0.08641975308641975,0.0547945205479452,0.2,0.05128205128205128,0.14772727272727273,0.052980132450331126,0.09090909090909091,,0.05970149253731343,,0.029411764705882353,0.13157894736842105,0.1111111111111111,0.2,0.2,1.0,0.2111111111111111,0.7368421052631579,0.7777777777777778,0.7857142857142857,0.24444444444444444,0.022222222222222223,0.4666666666666667,0.30952380952380953,0.3170731707317073,0.7692307692307693,0.2727272727272727,0.6666666666666666,0.21621621621621623,0.75,0.43243243243243246,0.7333333333333333,0.30952380952380953,0.5282825842696629,0.54803,0.5209916666666667,0.09375,0.1836734693877551,0.08490566037735849,0.4056603773584906,6.025581395348836,27.01914893617021,0.30120481927710846,-15.0,9.0,,5.0,2.0,1.0,1.0,5.0,6.0,3.0,3.0,1.0,3.0,,4.0,3.0,,,,,,0.046511627906976744,0.05263157894736842,0.045454545454545456,0.6,0.05405405405405406,0.022727272727272728,0.4090909090909091,0.42857142857142855,0.3333333333333333,0.5,1.0,1.0,4.0,5.0,1.0,5.0,6.0,9.0,,,1.0,,0.2,0.3333333333333333,0.5,0.5,,0.36363636363636365,0.25,1.0,0.3125,,2.0,5.0,1.0,1.0,2.0,2.0,0.05555555555555555,0.4,0.4,1.0,0.09090909090909091,0.05405405405405406,0.5,,,,,,,,,,,,,True,,,,
1641722,1610612740,Jordan Hawkins,Jordan Hawkins,1641722,NOP,38169.2,636,1335,1350,451,426.0,159.0,2685,16.0,26.0,3.0,6.0,7.0,9.0,22.0,49.0,30.0,101.0,31.0,38.0,97,44.0,127.0,17.0,225.0,1586,5.0,11.0,33.0,13.0,28.0,37.0,73.0,48.0,28.0,117.0,4.0,101.0,30.0,3.0,23.0,13.0,36.0,11.0,2.0,17.0,1.0,85.0,9.0,9.0,41.0,16.0,3.0,60.0,18.0,78.0,12.0,2.0,11.0,,30.0,,18.0,26.0,3.0,1.0,24.0,21.0,4.0,9.0,7.0,9.0,6.0,73.0,451,0.631578947368421,0.6666666666666666,0.8863636363636364,0.3464566929133858,0.3464566929133858,0.3917525773195876,0.45454545454545453,0.4642857142857143,0.4642857142857143,0.6666666666666666,0.5,0.4827586206896552,0.717391304347826,0.5217391304347826,0.5669642857142857,0.023622047244094488,0.0297029702970297,17.270929466051417,0.07692307692307693,0.05460750853242321,0.02556818181818182,0.11781609195402298,0.033707865168539325,0.08892355694227769,0.029079159935379646,0.034722222222222224,0.03773584905660377,0.037383177570093455,0.018867924528301886,0.061068702290076333,0.047619047619047616,0.05555555555555555,0.12030075187969924,0.10975609756097561,0.6666666666666666,0.11607142857142858,0.6153846153846154,0.6666666666666666,0.5625,0.09821428571428571,0.21875,0.45089285714285715,0.297029702970297,0.30612244897959184,0.8666666666666667,0.2857142857142857,0.5,0.13846153846153847,0.7777777777777778,0.47692307692307695,0.6830357142857143,0.297029702970297,0.5133886160714284,0.5519277777777778,0.503843076923077,0.030434782608695653,0.039603960396039604,0.14666666666666667,0.3244444444444444,11.898969072164947,25.34488188976378,0.33782771535580525,-121.0,5.0,5.0,8.0,4.0,5.0,5.0,10.0,19.0,2.0,11.0,3.0,8.0,4.0,10.0,,1.0,,,2.0,1.0,0.041237113402061855,0.07692307692307693,0.045454545454545456,0.6333333333333333,0.012903225806451613,0.038461538461538464,0.22727272727272727,0.23809523809523808,0.4,,17.0,4.0,8.0,9.0,6.0,10.0,13.0,15.0,,1.0,1.0,4.0,0.6,0.35135135135135137,0.3469387755102041,0.3541666666666667,0.7647058823529411,0.38095238095238093,0.5,0.5,0.2903225806451613,0.023255813953488372,14.0,26.0,2.0,4.0,6.0,,0.11607142857142858,0.5384615384615384,0.5384615384615384,0.9285714285714286,0.09523809523809523,0.09230769230769231,0.6666666666666666,2.0,1.0,2.0,1.0,0.02040816326530612,1.0,0.5,,,,,,True,,,,
1631121,1610612740,Bryce McGowens,Bryce McGowens,1631121,NOP,7679.9,128,262,267,86,96.0,24.0,529,8.0,18.0,,1.0,2.0,4.0,6.0,,3.0,6.0,2.0,9.0,24,4.0,11.0,14.0,44.0,324,,1.0,3.0,3.0,6.0,3.0,22.0,10.0,8.0,12.0,,6.0,3.0,,4.0,8.0,12.0,7.0,1.0,4.0,,32.0,,2.0,7.0,3.0,,10.0,2.0,12.0,4.0,4.0,3.0,1.0,3.0,,10.0,16.0,,1.0,17.0,22.0,9.0,2.0,,2.0,2.0,22.0,86,0.5555555555555556,0.5555555555555556,1.0,0.36363636363636365,0.36363636363636365,0.375,,0.5,0.42857142857142855,0.75,0.6666666666666666,0.4888888888888889,0.75,0.7333333333333333,0.3142857142857143,,,16.608996539792386,,0.058823529411764705,0.0273972602739726,0.09859154929577464,,0.08196721311475409,0.017094017094017096,0.058823529411764705,,,,,0.15789473684210525,,0.1111111111111111,0.058823529411764705,1.0,0.5142857142857142,0.4444444444444444,0.5333333333333333,0.625,0.17142857142857143,,0.17142857142857143,0.5,0.5,1.0,0.5,,0.4444444444444444,0.5,0.2222222222222222,0.8285714285714286,0.5,0.5679942857142857,0.5304249999999999,0.5865499999999999,0.23255813953488372,0.28125,0.06818181818181818,0.5,3.891666666666667,24.909090909090914,0.3282442748091603,-41.0,1.0,,10.0,3.0,,,,,,,1.0,,,2.0,1.0,2.0,,,2.0,2.0,0.125,0.16666666666666666,,,,,0.16666666666666666,0.16666666666666666,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,1.0,,1.0,1.0,0.6666666666666666,,,,0.5,1.0,1.0,1.0,0.09090909090909091,1.0,5.0,,,1.0,3.0,0.14285714285714285,0.2,0.2,1.0,,0.1111111111111111,,,1.0,,,,,,,,,,,True,,,,
1642877,1610612740,Micah Peavy,Micah Peavy,1642877,NOP,17389.199999999997,290,613,634,279,242.0,81.0,1247,20.0,39.0,4.0,10.0,8.0,18.0,21.0,5.0,4.0,18.0,9.0,29.0,65,9.0,32.0,4.0,89.0,720,5.0,11.0,17.0,11.0,31.0,15.0,35.0,42.0,16.0,27.0,4.0,18.0,4.0,1.0,12.0,9.0,21.0,5.0,4.0,9.0,,51.0,6.0,9.0,11.0,10.0,4.0,25.0,15.0,40.0,12.0,7.0,5.0,1.0,12.0,,19.0,31.0,3.0,,6.0,7.0,4.0,4.0,1.0,4.0,2.0,35.0,279,0.7241379310344828,0.7777777777777778,1.0,0.28125,0.28125,0.4461538461538462,0.45454545454545453,0.3548387096774194,0.4381443298969072,0.5,0.3695652173913043,0.4494949494949495,0.4722222222222222,0.3645833333333333,0.32989690721649484,0.03125,,15.7001414427157,0.18181818181818182,0.07751937984496124,0.05056179775280899,0.07051282051282051,0.05084745762711865,0.07368421052631578,0.05067567567567568,0.09722222222222222,0.03571428571428571,0.04950495049504951,0.058823529411764705,0.10714285714285714,0.06779661016949153,,0.06956521739130435,0.07317073170731707,0.5,0.4020618556701031,0.5128205128205128,0.5405405405405406,0.6,0.21649484536082475,0.05154639175257732,0.18556701030927836,0.2222222222222222,0.2222222222222222,1.0,0.625,0.4,0.391304347826087,0.4444444444444444,0.1956521739130435,0.7319587628865979,0.2222222222222222,0.5658276041666667,0.6117833333333333,0.5531333333333334,0.04081632653061224,0.06060606060606061,0.19101123595505617,0.39325842696629215,4.864615384615385,25.225,0.4551386623164764,-61.0,7.0,1.0,1.0,8.0,3.0,4.0,5.0,7.0,1.0,4.0,2.0,3.0,,6.0,3.0,1.0,,,3.0,1.0,0.12307692307692308,0.05128205128205128,0.2857142857142857,0.5833333333333334,0.01282051282051282,0.08163265306122448,0.3333333333333333,0.4666666666666667,1.0,0.25,2.0,2.0,4.0,2.0,2.0,5.0,4.0,,2.0,,,,0.4,0.26666666666666666,0.4,0.4,1.0,0.25,0.5,1.0,0.2222222222222222,,5.0,14.0,1.0,2.0,6.0,,0.14432989690721648,0.35714285714285715,0.38461538461538464,1.0,0.0625,0.13043478260869565,0.3333333333333333,,,,,,,,5.0,0.07142857142857142,,,,True,,,,
1642847,1610612740,Jeremiah Fears,Jeremiah Fears,1642847,NOP,15112.600000000002,252,539,553,214,201.0,68.0,1092,29.0,42.0,2.0,5.0,11.0,16.0,32.0,9.0,7.0,33.0,14.0,50.0,83,8.0,38.0,30.0,154.0,642,2.0,7.0,4.0,17.0,31.0,16.0,62.0,30.0,70.0,6.0,,33.0,7.0,,24.0,13.0,37.0,10.0,3.0,16.0,3.0,87.0,3.0,3.0,17.0,13.0,,30.0,6.0,36.0,11.0,4.0,6.0,,24.0,2.0,4.0,12.0,,1.0,26.0,39.0,16.0,4.0,2.0,4.0,1.0,62.0,214,0.3,0.3,0.25,0.21052631578947367,0.21052631578947367,0.6024096385542169,0.2857142857142857,0.5483870967741935,0.512396694214876,0.2,0.5212765957446809,0.5543478260869565,0.2,0.5849056603773585,0.3140495867768595,,,26.21359223300971,,0.10569105691056911,0.020833333333333332,0.13821138211382114,0.02586206896551724,0.12195121951219512,0.023076923076923078,0.03125,,0.03125,,0.03571428571428571,0.18,0.11764705882352941,0.15053763440860216,0.1,0.25,0.34710743801652894,0.6904761904761905,0.7435897435897436,0.3103448275862069,0.2644628099173554,0.0743801652892562,0.2727272727272727,0.21212121212121213,0.21212121212121213,0.14285714285714285,0.5,0.4,0.3404255319148936,0.6875,0.2978723404255319,0.6611570247933884,0.21212121212121213,0.5395095041322313,0.5734083333333333,0.5291765957446809,0.1259259259259259,0.16666666666666666,0.025974025974025976,0.4025974025974026,6.0602409638554215,26.06315789473684,0.3970315398886827,-43.0,16.0,,13.0,4.0,5.0,,7.0,18.0,2.0,13.0,2.0,5.0,,12.0,3.0,3.0,,,1.0,3.0,0.04819277108433735,0.07142857142857142,0.03125,0.75,0.01639344262295082,,0.5,0.5161290322580645,0.3125,0.5,5.0,,2.0,4.0,,3.0,5.0,18.0,,,1.0,1.0,,0.3125,0.5555555555555556,0.5555555555555556,0.2,0.2,,,0.2857142857142857,0.02564102564102564,1.0,5.0,1.0,1.0,2.0,,0.04132231404958678,0.2,0.2,1.0,0.1,0.0425531914893617,0.5,,,,,,,,2.0,,1.0,1.0,1.0,True,,,,
1630180,1610612740,Saddiq Bey,Saddiq Bey,1630180,NOP,12766.3,213,444,442,116,113.0,56.0,886,17.0,26.0,3.0,4.0,4.0,5.0,20.0,4.0,14.0,34.0,4.0,25.0,50,17.0,46.0,32.0,133.0,543,3.0,5.0,10.0,6.0,10.0,7.0,28.0,14.0,36.0,48.0,4.0,34.0,14.0,1.0,8.0,8.0,16.0,3.0,5.0,5.0,2.0,40.0,2.0,9.0,17.0,6.0,,23.0,11.0,34.0,6.0,4.0,3.0,,8.0,1.0,5.0,8.0,1.0,,25.0,43.0,22.0,,,,,28.0,116,0.28,0.30434782608695654,0.9411764705882353,0.3695652173913043,0.3695652173913043,0.5,0.6,0.6,0.5260416666666666,0.25,0.4411764705882353,0.5683760683760684,0.3333333333333333,0.56,0.4791666666666667,0.021739130434782608,,24.50980392156863,,0.06741573033707865,0.0743801652892562,0.13385826771653545,0.02197802197802198,0.10648148148148148,0.05188679245283019,0.0784313725490196,,0.028985507246376812,,0.05405405405405406,0.05,0.16666666666666666,0.14432989690721648,0.1,,0.2708333333333333,0.6538461538461539,0.7083333333333334,0.4117647058823529,0.20833333333333334,0.041666666666666664,0.3541666666666667,0.4117647058823529,0.4117647058823529,0.9285714285714286,0.3333333333333333,0.75,0.29411764705882354,0.8,0.23529411764705882,0.75,0.4117647058823529,0.5401578125000001,0.5770299999999999,0.5479617647058824,0.18803418803418803,0.30985915492957744,0.07518796992481203,0.21052631578947367,5.682,25.37608695652174,0.26126126126126126,-50.0,6.0,4.0,13.0,5.0,1.0,3.0,2.0,5.0,1.0,3.0,,2.0,,3.0,1.0,,,,,,0.1,0.07692307692307693,0.15,0.625,0.09615384615384616,0.06382978723404255,0.3,0.35294117647058826,,0.3333333333333333,2.0,,3.0,1.0,,7.0,1.0,3.0,1.0,,,,,0.14285714285714285,0.5,0.5,,0.25,,,0.25,,3.0,12.0,4.0,,3.0,1.0,0.125,0.25,0.2727272727272727,1.0,0.3333333333333333,0.17647058823529413,,,,,,,,,,0.08333333333333333,1.0,,,True,,,,
1642274,1610612740,Yves Missi,Yves Missi,1642274,NOP,12652.1,211,440,440,158,149.0,66.0,880,19.0,38.0,6.0,16.0,8.0,13.0,12.0,1.0,,,,25.0,51,,,13.0,63.0,525,7.0,20.0,17.0,8.0,17.0,,24.0,38.0,12.0,,8.0,,,,9.0,5.0,14.0,2.0,3.0,7.0,,33.0,13.0,13.0,14.0,15.0,4.0,33.0,26.0,59.0,5.0,2.0,5.0,,6.0,1.0,18.0,26.0,4.0,2.0,16.0,19.0,7.0,17.0,12.0,17.0,9.0,24.0,158,0.76,0.9047619047619048,,,,0.49019607843137253,0.35,0.47058823529411764,0.49019607843137253,0.35,0.47058823529411764,0.525,0.38636363636363635,0.5217391304347826,,,,12.84046692607004,0.3333333333333333,0.15463917525773196,0.1111111111111111,0.13333333333333333,0.13402061855670103,0.14356435643564355,0.12149532710280374,0.08,0.0625,0.15714285714285714,0.07407407407407407,0.11627906976744186,0.20454545454545456,0.1,0.12987012987012986,0.14285714285714285,0.5294117647058824,0.7450980392156863,0.5,0.5428571428571428,0.6842105263157895,0.23529411764705882,0.0196078431372549,,,,,0.8,0.375,0.7647058823529411,0.6153846153846154,,0.7450980392156863,,0.5898843137254902,0.5817923076923077,0.5470529411764705,0.12280701754385964,0.12280701754385964,0.2698412698412698,0.38095238095238093,2.9294117647058817,,0.35909090909090907,-14.0,5.0,3.0,8.0,5.0,2.0,2.0,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,3.0,,,5.0,3.0,0.09803921568627451,0.07894736842105263,0.16666666666666666,0.16666666666666666,0.1568627450980392,0.09523809523809523,0.4166666666666667,0.5,1.0,0.3333333333333333,1.0,,,,,,,,5.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,True,,,,
