EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,AtRimFGM,PtsUnassisted2s,LostBallSteals,LostBallTurnovers,ShortMidRangePctBlocked,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,DefFTReboundPct,SelfORebPct,BlocksRecoveredPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Offensive Fouls,BlockedLongMidRange,on,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends
1627752,1610612749,Taurean Prince,Taurean Prince,1627752,MIL,293.0,5,-8.0,9,11,3,10,2,20,1.0,1.0,1.0,1.0,2,14,2.0,1.0,3,1.0,1.0,1.0,1.0,1.0,9.090909090909092,1.0,1.0,1.0,1.0,0.4685,5.8,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1629018,1610612749,Gary Trent Jr.,Gary Trent Jr.,1629018,MIL,3241.7,54,-12.0,108,115,54,51,17,223,,2.0,4.0,12.0,37,99,8.0,5.0,54,1.0,1.0,0.3333333333333333,0.48484848484848486,0.5138888888888888,30.158730158730158,0.06060606060606061,,,,0.4449409090909091,14.991666666666667,0.5,1.0,4.0,9.0,4.0,7.0,1.0,1.0,3.0,5.0,4.0,14.0,3.0,2.0,7.0,8.0,21.0,5.0,1.0,4.0,3.0,1.0,3.0,5.0,12.0,5.0,22.0,21.0,3.0,14.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,6.0,3.0,22.0,2.0,0.875,0.38095238095238093,0.25,0.4166666666666667,0.38095238095238093,0.3333333333333333,0.375,0.5666666666666667,0.375,0.6111111111111112,0.6363636363636364,0.08333333333333333,1.0,0.5,0.05555555555555555,0.07407407407407407,0.06666666666666667,0.25,0.09090909090909091,0.030303030303030304,0.2727272727272727,0.4444444444444444,0.4444444444444444,1.0,0.21212121212121213,0.5714285714285714,0.5714285714285714,0.75,0.42424242424242425,0.2857142857142857,0.2857142857142857,1.0,0.25,1.0,1.0,0.75,0.3333333333333333,0.6,0.4666666666666667,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.45725,0.44899999999999995,0.08333333333333333,0.2,0.08108108108108109,0.5945945945945946,25.976190476190474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1631172,1610612749,Ousmane Dieng,Ousmane Dieng,1631172,MIL,917.7,15,-3.0,32,33,14,19,4,65,2.0,4.0,3.0,6.0,6,31,2.0,,14,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,28.94736842105263,0.4444444444444444,0.5,0.6666666666666666,,0.4811,8.433333333333334,0.4375,1.0,,1.0,,1.0,,,,1.0,,2.0,,,,,3.0,,,,,,,,1.0,,,,,2.0,,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,,2.0,2.0,3.0,3.0,,,,,,,,,,,,,,,0.3333333333333333,0.16666666666666666,,1.0,,0.125,0.1,,,0.1111111111111111,0.1111111111111111,,,,0.1111111111111111,,,,0.2222222222222222,,,,,,,,1.0,,,,0.4444444444444444,,,0.5454,,,,,24.53333333333333,1.0,4.0,1.0,1.0,0.25,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1641748,1610612749,Andre Jackson Jr.,Andre Jackson Jr.,1641748,MIL,6839.5,114,-5.0,229,246,111,132,34,475,,7.0,6.0,17.0,31,223,4.0,10.0,111,0.3333333333333333,0.4,0.35294117647058826,0.375,0.4189189189189189,18.421052631578945,0.21875,,,,0.5245234375,4.017647058823529,0.4847161572052402,10.0,,,1.0,4.0,,1.0,1.0,2.0,3.0,11.0,1.0,2.0,5.0,4.0,15.0,7.0,1.0,2.0,9.0,4.0,9.0,3.0,7.0,6.0,23.0,9.0,3.0,11.0,3.0,2.0,8.0,6.0,14.0,24.0,5.0,2.0,5.0,3.0,7.0,2.0,12.0,6.0,5.0,10.0,10.0,2.0,23.0,2.0,0.75,0.26666666666666666,0.5,0.42857142857142855,0.26666666666666666,0.4444444444444444,0.4166666666666667,0.53125,0.5625,0.6052631578947368,0.46875,0.11764705882352941,0.1,0.4166666666666667,0.14285714285714285,0.13333333333333333,0.13725490196078433,0.125,0.12962962962962962,0.3125,,,,,0.125,0.25,0.25,1.0,0.34375,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.16666666666666666,,,0.16666666666666666,0.125,0.5,0.3125,0.4,0.78125,0.2727272727272727,0.4607625,0.49375,0.058823529411764705,0.10526315789473684,0.2903225806451613,0.7419354838709677,26.1,6.0,8.0,3.0,2.0,0.14285714285714285,0.16666666666666666,0.6,0.6666666666666666,0.3333333333333333,1.0,2.0,4.0,6.0,1.0,1.0,4.0,4.0,2.0,5.0,6.0,11.0,5.0,1.0,3.0,1.0,1.0,28.0,5.0,4.0,1.0,10.0,5.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,0.25,0.08333333333333333,0.08333333333333333,0.07246376811594203,0.07692307692307693,0.06666666666666667,0.08333333333333333,0.1111111111111111,0.07692307692307693,0.058823529411764705,0.14285714285714285,0.15,0.3333333333333333,0.5,1.0,1.0,0.375,0.6666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203648,1610612749,Thanasis Antetokounmpo,Thanasis Antetokounmpo,203648,MIL,7247.5,121,7.0,242,261,124,139,35,503,3.0,7.0,12.0,22.0,39,232,14.0,16.0,124,0.5833333333333334,0.6363636363636364,0.5454545454545454,0.46153846153846156,0.5131578947368421,16.42857142857143,0.2692307692307692,0.42857142857142855,0.5,0.3333333333333333,0.575353846153846,3.2545454545454544,0.512396694214876,15.0,,,,3.0,,,,,,1.0,,,1.0,,4.0,15.0,,,3.0,9.0,14.0,,1.0,7.0,25.0,,,1.0,,2.0,8.0,8.0,18.0,28.0,12.0,9.0,5.0,2.0,4.0,1.0,9.0,4.0,5.0,14.0,26.0,13.0,25.0,1.0,,,,,,0.6428571428571429,0.3333333333333333,0.6,0.375,0.625,0.15384615384615385,0.09090909090909091,0.06666666666666667,0.5555555555555556,0.17777777777777778,0.13114754098360656,0.1509433962264151,0.375,0.12727272727272726,0.5769230769230769,,,,,0.11538461538461539,,,,0.038461538461538464,,,,,,,,,,0.06666666666666667,,0.7307692307692307,,0.57825,0.5920433333333333,0.35135135135135137,0.3939393939393939,0.07692307692307693,0.6410256410256411,24.175,9.0,10.0,3.0,3.0,0.14285714285714285,0.16666666666666666,0.6,0.6428571428571429,0.6666666666666666,1.0,3.0,7.0,10.0,,1.0,3.0,1.0,2.0,2.0,7.0,9.0,5.0,2.0,1.0,1.0,,25.0,5.0,5.0,,10.0,,,,,1.0,5.0,1.0,5.0,,0.3333333333333333,,0.1,0.07042253521126761,0.08264462809917356,0.06666666666666667,0.16,,0.05555555555555555,0.11764705882352941,,0.25,1.0,0.3333333333333333,,,0.6666666666666666,0.7,2.0,1.0,2.0,1.0,2.0,4.0,3.0,0.5,0.08333333333333333,0.6,,,,,True,,,,,,,,,,,,,,,,,
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,1484.9,25,-4.0,48,53,21,38,7,101,,,,1.0,5,52,,2.0,21,,,,0.21428571428571427,0.3125,14.545454545454545,,,,,0.46325714285714287,14.9,0.4375,,,1.0,,1.0,,1.0,,1.0,1.0,5.0,,1.0,3.0,1.0,6.0,2.0,,1.0,,,,1.0,4.0,2.0,5.0,3.0,,5.0,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,3.0,,5.0,,1.0,0.16666666666666666,,0.25,0.16666666666666666,,,0.375,,0.5,0.8571428571428571,,,,,0.058823529411764705,0.034482758620689655,,,,0.14285714285714285,,,,0.14285714285714285,,,,0.7142857142857143,0.2,0.2,1.0,0.5,,,,0.25,,0.75,0.3333333333333333,0.8571428571428571,0.2,0.4195,0.4745625,0.125,,,1.0,26.683333333333334,,,,,,0.5,,,,,,,,,,1.0,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.14285714285714285,,,True,,,,,,,,,,,,,,,,,
1631250,1610612749,Pete Nance,Pete Nance,1631250,MIL,5584.6,93,24.0,187,200,93,96,25,387,2.0,4.0,9.0,13.0,39,169,16.0,1.0,93,0.8888888888888888,1.0,0.6923076923076923,0.6290322580645161,0.609375,16.037735849056602,0.12903225806451613,0.5,0.5,1.0,0.5252887096774194,4.915384615384616,0.49732620320855614,8.0,,1.0,,1.0,,,,1.0,7.0,17.0,2.0,5.0,8.0,7.0,18.0,,2.0,2.0,8.0,4.0,5.0,5.0,9.0,,23.0,21.0,,17.0,7.0,,9.0,4.0,13.0,15.0,3.0,2.0,,,2.0,,2.0,1.0,3.0,6.0,2.0,,23.0,1.0,1.0,0.3888888888888889,1.0,0.5555555555555556,0.3888888888888889,0.8,1.0,0.8214285714285714,1.0,0.7666666666666667,0.5806451612903226,,,,0.1111111111111111,0.1836734693877551,0.15294117647058825,0.16666666666666666,0.18181818181818182,0.25806451612903225,0.03225806451612903,,,,0.03225806451612903,,,,0.5483870967741935,0.4117647058823529,0.4117647058823529,1.0,,,,0.5,0.07142857142857142,,0.5714285714285714,0.625,0.8387096774193549,0.4117647058823529,,0.5216357142857143,,,0.20512820512820512,0.5897435897435898,25.766666666666666,7.0,2.0,1.0,,,0.2,0.875,0.875,0.8571428571428571,1.0,2.0,3.0,3.0,2.0,1.0,2.0,,2.0,4.0,4.0,8.0,3.0,1.0,1.0,,3.0,20.0,1.0,1.0,,2.0,1.0,,,,1.0,,,,1.0,0.5,,0.02857142857142857,0.018518518518518517,0.02247191011235955,,0.05263157894736842,,0.025,,0.07692307692307693,0.11764705882352941,0.5,0.5,1.0,1.0,0.21428571428571427,1.0,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,
1642504,1610612749,Cormac Ryan,Cormac Ryan,1642504,MIL,1136.0,19,-9.0,37,40,12,12,5,77,,,1.0,2.0,7,40,,1.0,12,,,0.5,0.35714285714285715,0.4375,19.047619047619047,,,,,0.4994071428571428,3.35,0.32432432432432434,2.0,,,,1.0,,,,,1.0,4.0,,,1.0,1.0,5.0,2.0,,,,,1.0,,1.0,2.0,2.0,3.0,,4.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,3.0,,2.0,,1.0,0.2,,,0.2,,,,,0.3333333333333333,0.7142857142857143,,,,0.2,,0.06666666666666667,,,0.2857142857142857,,,,,0.14285714285714285,,,,0.5714285714285714,0.25,0.25,1.0,,,,,,,0.5,,1.0,0.25,0.6097,0.5165,0.125,,,0.2857142857142857,25.2,1.0,2.0,,,,,0.5,0.5,,,1.0,,1.0,,,1.0,,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,0.5,,,,,,,,1.0,,,1.0,1.0,0.16666666666666666,,1.0,True,,,,,,,,,,,,,,,,,
1629599,1610612749,Amir Coffey,Amir Coffey,1629599,MIL,2532.8,42,11.0,86,93,47,54,14,179,1.0,2.0,4.0,6.0,24,83,4.0,4.0,47,0.5,0.6666666666666666,0.6666666666666666,0.6071428571428571,0.7058823529411765,17.821782178217823,0.14285714285714285,0.5,0.5,,0.5074928571428571,8.283333333333333,0.5465116279069767,2.0,1.0,2.0,1.0,2.0,,,,,2.0,6.0,,2.0,6.0,3.0,8.0,7.0,,,2.0,1.0,2.0,2.0,6.0,2.0,10.0,9.0,,6.0,2.0,,1.0,1.0,2.0,3.0,2.0,,1.0,1.0,,,1.0,,,,7.0,4.0,10.0,,1.0,0.375,,0.3333333333333333,0.375,0.5,1.0,0.5,1.0,0.5555555555555556,0.5714285714285714,,,1.0,0.05,0.06666666666666667,0.05714285714285714,,0.06666666666666667,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,0.14285714285714285,0.5,0.5,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.75,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.7511,0.4664625,0.23529411764705882,0.4444444444444444,0.08333333333333333,0.4166666666666667,25.075,2.0,4.0,2.0,,,,1.0,1.0,0.5,1.0,1.0,,,,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,,3.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,,0.047619047619047616,,0.02702702702702703,0.14285714285714285,,,,,0.125,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1641813,1610612749,Mark Sears,Mark Sears,1641813,MIL,738.9,12,20.0,25,29,18,18,2,54,1.0,2.0,2.0,3.0,10,17,,1.0,18,,,0.6666666666666666,0.7142857142857143,0.7142857142857143,37.03703703703704,0.2857142857142857,0.5,0.5,,0.5006142857142858,6.466666666666666,0.72,1.0,,,,,,,,,2.0,4.0,,2.0,4.0,2.0,4.0,,,,,,1.0,2.0,4.0,,6.0,3.0,3.0,4.0,2.0,,,1.0,1.0,2.0,,,3.0,3.0,,,3.0,1.0,,2.0,,,6.0,1.0,0.5,0.5,,0.5,0.5,,,0.6,,0.6,0.5714285714285714,,,1.0,0.125,,0.08333333333333333,,,0.14285714285714285,,,,,,,,,0.5714285714285714,0.5,0.5,0.5,,,,,,,0.8,0.5,0.7142857142857143,0.5,,0.44836,,,,0.6,26.75,1.0,4.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,,,1.0,,1.0,,,,,,,,,,,0.25,0.16666666666666666,,,,0.25,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
