EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Clear Path Fouls,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Charge Fouls,Technical Free Throw Trips,ShortMidRangePctBlocked,LongMidRangePctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,OffLongMidRangeReboundPct,LongMidRangePctBlocked,OffensiveGoaltends,on,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
1629057,1610612757,Robert Williams III,Robert Williams III,1629057,POR,9859.599999999999,164,12,348,352,146.0,154.0,53.0,700,21.0,32.0,4.0,11.0,10.0,16.0,2.0,4.0,1.0,2.0,24.0,38.0,6.0,54.0,365,5.0,12.0,2.0,12.0,10.0,17.0,6.0,26.0,36.0,12.0,6.0,5.0,3.0,5.0,8.0,4.0,1.0,3.0,21.0,10.0,15.0,1.0,14.0,22.0,4.0,40.0,26.0,66.0,2.0,6.0,4.0,2.0,5.0,2.0,4.0,3.0,9.0,4.0,1.0,11.0,15.0,2.0,14.0,3.0,17.0,1.0,6.0,3.0,8.0,3.0,2.0,4.0,1.0,4.0,11.0,5.0,1.0,26.0,146.0,2.0,3.0,0.75,0.8571428571428571,0.631578947368421,0.4166666666666667,0.5882352941176471,0.631578947368421,0.4166666666666667,0.5882352941176471,0.5869565217391305,0.42857142857142855,0.5416666666666666,0.13157894736842105,0.15625,13.285024154589372,0.5555555555555556,0.4,0.08333333333333333,0.25,0.19230769230769232,0.23728813559322035,0.10869565217391304,0.24489795918367346,0.14705882352941177,0.1935483870967742,0.2571428571428571,0.12307692307692308,0.07407407407407407,0.21875,0.2727272727272727,0.25,0.2391304347826087,0.23076923076923078,0.2222222222222222,0.45454545454545453,0.8421052631578947,0.65625,0.7777777777777778,0.8095238095238095,0.10526315789473684,0.5,0.5,0.5,0.05263157894736842,0.5,0.5,0.9166666666666666,0.36363636363636365,0.9411764705882353,0.625,0.8421052631578947,0.5785157894736841,0.5844625,0.5893352941176471,0.13953488372093023,0.13953488372093023,0.2222222222222222,0.48148148148148145,3.0526315789473686,0.41954022988505746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629680,1610612757,Matisse Thybulle,Matisse Thybulle,1629680,POR,27260.000000000004,454,71,952,963,321.0,309.0,134.0,1915,16.0,26.0,1.0,2.0,2.0,5.0,3.0,12.0,,,19.0,38.0,20.0,163.0,991,3.0,4.0,1.0,25.0,3.0,9.0,12.0,45.0,20.0,18.0,,2.0,14.0,12.0,26.0,8.0,4.0,10.0,64.0,15.0,,1.0,17.0,21.0,2.0,40.0,16.0,56.0,4.0,56.0,36.0,20.0,16.0,13.0,12.0,3.0,28.0,,12.0,20.0,42.0,1.0,22.0,3.0,23.0,1.0,8.0,4.0,5.0,9.0,7.0,,2.0,3.0,14.0,7.0,,45.0,321.0,4.0,4.0,0.5263157894736842,0.5263157894736842,0.5,0.75,0.3333333333333333,0.572,0.75,0.532258064516129,0.5992647058823529,0.7352941176470589,0.6081081081081081,0.05263157894736842,0.07692307692307693,14.748201438848922,0.5714285714285714,0.09090909090909091,0.043478260869565216,0.08713692946058091,,0.09497206703910614,0.06097560975609756,0.09047619047619047,0.033482142857142856,,,0.05263157894736842,0.08928571428571429,0.06976744186046512,0.08547008547008547,0.13157894736842105,0.0916030534351145,0.10416666666666667,0.057971014492753624,0.5,0.208,0.6153846153846154,0.6666666666666666,0.5625,0.096,0.25,0.25,0.3333333333333333,,,,0.125,0.5,0.16129032258064516,0.4,0.904,0.5758776,0.5244500000000001,0.5509645161290322,0.06060606060606061,0.17777777777777778,0.15337423312883436,0.27607361963190186,3.663157894736842,0.33718487394957986,9.0,31.0,2.0,2.0,9.0,26.0,56.0,6.0,10.0,7.0,13.0,35.0,87.0,6.0,12.0,9.0,22.0,102.0,3.0,56.0,26.0,3.0,1.0,4.0,5.0,1.0,1.0,3.0,1.0,3.0,2.0,0.9714285714285714,0.40229885057471265,0.5,0.4090909090909091,0.40229885057471265,0.696,0.248,0.2903225806451613,0.2903225806451613,1.0,0.448,0.4642857142857143,0.4642857142857143,0.9615384615384616,1.0,0.125,0.625,0.6,0.8333333333333334,0.2903225806451613,0.2222222222222222,0.41935483870967744,0.5384615384615384,0.4642857142857143,25.05287356321839,,,,,,,,,,,,,,,True,,,,,
1630166,1610612757,Deni Avdija,Deni Avdija,1630166,POR,11911.3,199,35,410,418,133.0,113.0,59.0,828,28.0,39.0,5.0,5.0,8.0,9.0,10.0,28.0,1.0,2.0,39.0,69.0,45.0,159.0,445,7.0,9.0,2.0,19.0,11.0,22.0,26.0,63.0,38.0,40.0,4.0,4.0,19.0,26.0,45.0,21.0,5.0,17.0,116.0,4.0,4.0,,10.0,21.0,1.0,32.0,8.0,40.0,1.0,6.0,5.0,1.0,20.0,12.0,5.0,8.0,25.0,2.0,12.0,9.0,17.0,2.0,42.0,,57.0,2.0,25.0,4.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,63.0,133.0,1.0,4.0,0.48717948717948717,0.5135135135135135,0.5652173913043478,0.7777777777777778,0.5,0.5229357798165137,0.53125,0.5,0.5808823529411765,0.5277777777777778,0.5943396226415094,0.057971014492753624,,33.1958762886598,0.8,0.2,,0.17796610169491525,0.04597701149425287,0.14285714285714285,0.037383177570093455,0.16489361702127658,0.041237113402061855,0.07894736842105263,0.024390243902439025,0.03409090909090909,0.05263157894736842,0.14893617021276595,0.17647058823529413,0.25,0.13725490196078433,0.15789473684210525,0.018867924528301886,0.5,0.3577981651376147,0.717948717948718,0.717948717948718,0.5714285714285714,0.25688073394495414,0.35714285714285715,0.4166666666666667,0.2,0.01834862385321101,0.5,0.5,0.3125,1.0,0.24324324324324326,0.8888888888888888,0.7247706422018348,0.5530366972477065,0.52494,0.4994837837837837,0.1893939393939394,0.2717391304347826,0.11949685534591195,0.39622641509433965,4.772463768115943,0.32439024390243903,1.0,6.0,2.0,,2.0,11.0,34.0,1.0,5.0,5.0,13.0,12.0,40.0,1.0,7.0,5.0,15.0,30.0,6.0,34.0,11.0,2.0,,1.0,,,,,,,,0.8333333333333334,0.3,0.14285714285714285,0.3333333333333333,0.3,0.3669724770642202,0.05504587155963303,0.16666666666666666,0.16666666666666666,1.0,0.3119266055045872,0.3235294117647059,0.3235294117647059,0.8181818181818182,0.4,0.125,0.3125,0.2,1.0,0.05405405405405406,,0.35135135135135137,0.38461538461538464,0.3235294117647059,26.097500000000004,1.0,1.0,0.14285714285714285,1.0,,,,,,,,,,,True,,,,,
1630249,1610612757,Vít Krejčí,Vít Krejčí,1630249,POR,3920.8,65,-11,138,138,45.0,38.0,18.0,276,,,,,,,1.0,2.0,1.0,3.0,2.0,5.0,1.0,20.0,152,,1.0,,3.0,1.0,2.0,,8.0,4.0,,,1.0,1.0,2.0,3.0,2.0,,1.0,8.0,1.0,,,,5.0,1.0,6.0,1.0,7.0,,1.0,1.0,,2.0,2.0,3.0,,5.0,1.0,3.0,3.0,7.0,,2.0,,1.0,,,,,,,,,,,,,8.0,45.0,2.0,,1.0,1.0,0.4,,0.5,0.38,0.5,0.36363636363636365,0.4,0.5,0.36363636363636365,0.2,,18.867924528301884,0.4,0.25,,0.15151515151515152,,,0.023255813953488372,0.08333333333333333,0.015625,,,0.03333333333333333,,0.1,0.10526315789473684,0.5,,,,,,,,,0.08,0.5,1.0,1.0,0.12,0.3333333333333333,0.3333333333333333,,,,,0.8,0.5094259999999999,0.52675,0.5087363636363637,0.04,,0.15,0.4,13.5,0.32608695652173914,1.0,6.0,,,3.0,4.0,14.0,1.0,2.0,2.0,6.0,5.0,20.0,1.0,2.0,2.0,9.0,12.0,3.0,14.0,4.0,,,2.0,,1.0,,,,,,0.8,0.25,0.5,0.2222222222222222,0.25,0.8,0.24,0.16666666666666666,0.16666666666666666,1.0,0.56,0.2857142857142857,0.2857142857142857,0.75,,,0.6666666666666666,0.5,1.0,0.2727272727272727,,0.5454545454545454,0.3333333333333333,0.2857142857142857,25.509999999999998,,,0.5,1.0,1.0,1.0,0.05,,,,,,,,True,,,,,
1630703,1610612757,Scoot Henderson,Scoot Henderson,1630703,POR,12760.6,213,-11,445,445,146.0,138.0,69.0,890,14.0,28.0,1.0,5.0,5.0,9.0,7.0,26.0,5.0,12.0,26.0,66.0,28.0,155.0,505,1.0,8.0,2.0,4.0,7.0,24.0,16.0,42.0,22.0,30.0,,5.0,11.0,14.0,25.0,10.0,4.0,7.0,64.0,,3.0,,6.0,13.0,1.0,20.0,3.0,23.0,,7.0,5.0,2.0,12.0,6.0,4.0,6.0,16.0,1.0,6.0,7.0,23.0,,27.0,1.0,30.0,,10.0,5.0,6.0,,,5.0,,1.0,6.0,3.0,,42.0,146.0,5.0,5.0,0.4230769230769231,0.4230769230769231,0.3939393939393939,0.125,0.2916666666666667,0.5247933884297521,0.08333333333333333,0.34210526315789475,0.5698529411764706,0.15384615384615385,0.44680851063829785,0.07575757575757576,0.07142857142857142,28.787878787878785,0.75,0.1,,0.11818181818181818,0.029411764705882353,0.07228915662650602,,0.09844559585492228,0.013513513513513514,0.04081632653061224,0.025,,,0.18181818181818182,0.08771929824561403,0.1,0.07017543859649122,0.07692307692307693,,0.5,0.23140495867768596,0.5,0.5384615384615384,0.5,0.21487603305785125,0.2692307692307692,0.30434782608695654,0.42857142857142855,0.09917355371900827,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.2,0.23684210526315788,0.5555555555555556,0.6859504132231405,0.5311020661157025,0.5561750000000001,0.5019105263157895,0.07633587786259542,0.13157894736842105,0.025806451612903226,0.2709677419354839,7.656060606060605,0.32808988764044944,4.0,7.0,,,2.0,21.0,48.0,,4.0,4.0,12.0,25.0,55.0,,4.0,4.0,14.0,57.0,18.0,48.0,21.0,3.0,1.0,3.0,,1.0,,4.0,,3.0,,0.76,0.45454545454545453,,0.2857142857142857,0.45454545454545453,0.45454545454545453,0.05785123966942149,0.5714285714285714,0.5714285714285714,1.0,0.39669421487603307,0.4375,0.4375,0.7142857142857143,1.0,,0.3333333333333333,,,0.05263157894736842,,0.3157894736842105,0.3333333333333333,0.4375,25.821818181818188,,,0.11538461538461539,0.2,,,,,,,,,,,True,,,,,
1631200,1610612757,Kris Murray,Kris Murray,1631200,POR,11945.099999999999,199,86,404,405,145.0,131.0,54.0,809,13.0,18.0,5.0,6.0,2.0,4.0,1.0,2.0,,,14.0,20.0,6.0,43.0,395,5.0,7.0,1.0,17.0,2.0,4.0,,7.0,16.0,12.0,10.0,1.0,6.0,8.0,14.0,6.0,2.0,6.0,36.0,8.0,1.0,1.0,7.0,9.0,,16.0,10.0,26.0,,4.0,3.0,1.0,6.0,4.0,1.0,2.0,7.0,,2.0,7.0,10.0,,7.0,1.0,8.0,2.0,5.0,,6.0,,,4.0,,2.0,6.0,4.0,,7.0,145.0,,,0.5714285714285714,0.8888888888888888,0.7,0.7142857142857143,0.5,0.47435897435897434,0.6153846153846154,0.4375,0.5119047619047619,0.6538461538461539,0.4375,0.05,0.05555555555555555,10.359408033826638,0.8571428571428571,,0.1,0.08490566037735849,0.012658227848101266,0.08536585365853659,0.08333333333333333,0.0851063829787234,0.05142857142857143,,0.034482758620689655,0.0821917808219178,0.08695652173913043,0.17142857142857143,0.038461538461538464,0.05263157894736842,0.1,0.045454545454545456,,0.6666666666666666,0.46153846153846156,0.7222222222222222,0.7647058823529411,0.5384615384615384,0.05128205128205128,0.5,0.5,1.0,,,,0.46153846153846156,0.8333333333333334,0.5,0.5,0.9487179487179487,0.588276923076923,0.48586999999999997,0.5888749999999999,0.11904761904761904,0.21739130434782608,0.3953488372093023,0.16279069767441862,2.2749999999999995,0.3589108910891089,2.0,10.0,2.0,1.0,3.0,1.0,9.0,1.0,4.0,,1.0,3.0,19.0,2.0,6.0,1.0,4.0,9.0,,9.0,1.0,,,,,1.0,,,,,,1.0,0.15789473684210525,0.3333333333333333,0.25,0.15789473684210525,0.48717948717948717,0.2564102564102564,0.2,0.2,1.0,0.23076923076923078,0.1111111111111111,0.1111111111111111,1.0,,0.15384615384615385,0.3076923076923077,0.25,1.0,0.375,0.3333333333333333,0.125,,0.1111111111111111,24.526315789473678,,,,,,,,1.0,0.5,1.0,,,,,True,,,,,
1631321,1610612757,Sidy Cissoko,Sidy Cissoko,1631321,POR,7980.9,133,-10,271,281,80.0,85.0,35.0,552,4.0,7.0,,1.0,,,,3.0,,,4.0,10.0,1.0,15.0,290,,1.0,,,,1.0,,3.0,6.0,2.0,,,3.0,11.0,14.0,8.0,3.0,3.0,39.0,3.0,3.0,,2.0,1.0,2.0,5.0,6.0,11.0,,6.0,2.0,4.0,5.0,2.0,3.0,3.0,8.0,1.0,,9.0,21.0,,11.0,,2.0,,,1.0,7.0,,,6.0,,1.0,7.0,3.0,,3.0,80.0,2.0,,0.75,0.75,0.4,,,0.2916666666666667,,0.375,0.3,,0.375,,,10.749185667752444,0.625,0.2222222222222222,,0.015384615384615385,0.06521739130434782,0.03636363636363636,0.037037037037037035,0.025,0.047244094488188976,,0.05263157894736842,0.029850746268656716,0.07142857142857142,0.037037037037037035,,,0.024390243902439025,0.07142857142857142,,0.42857142857142855,0.2916666666666667,0.5714285714285714,0.5714285714285714,0.75,0.125,,,,,,,1.0,,,,0.875,0.5959229166666667,0.4136,0.529,,,,0.2,2.51,0.2952029520295203,2.0,7.0,,1.0,1.0,,7.0,,,,2.0,2.0,14.0,,,1.0,3.0,6.0,,7.0,,,,2.0,,,,2.0,1.0,6.0,,1.0,0.14285714285714285,,0.3333333333333333,0.14285714285714285,0.5833333333333334,0.2916666666666667,0.2857142857142857,0.2857142857142857,1.0,0.2916666666666667,,,,,,,,,0.25,1.0,0.5,,,24.757142857142856,,,,,,,,,,,1.0,0.2,,,True,,,,,
1641739,1610612757,Toumani Camara,Toumani Camara,1641739,POR,11929.7,199,69,425,428,129.0,128.0,60.0,853,19.0,27.0,3.0,7.0,6.0,7.0,3.0,6.0,,,22.0,33.0,4.0,117.0,435,3.0,7.0,,15.0,6.0,7.0,,36.0,32.0,12.0,6.0,4.0,5.0,8.0,13.0,6.0,2.0,5.0,34.0,5.0,2.0,,11.0,9.0,1.0,21.0,7.0,28.0,,12.0,8.0,4.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,3.0,13.0,,14.0,,5.0,1.0,3.0,,2.0,,,1.0,,1.0,2.0,2.0,,36.0,129.0,4.0,,0.7272727272727273,0.8421052631578947,0.6666666666666666,0.42857142857142855,0.8571428571428571,0.7635135135135135,0.6818181818181818,1.125,0.7697368421052632,0.6818181818181818,1.125,0.12121212121212122,0.1111111111111111,16.265060240963855,0.6,0.1111111111111111,,0.08181818181818182,0.021505376344086023,0.16923076923076924,0.04854368932038835,0.11428571428571428,0.03571428571428571,0.02564102564102564,0.022727272727272728,0.05,0.043478260869565216,0.06818181818181818,0.057692307692307696,0.21428571428571427,0.125,0.29411764705882354,,1.0,0.36486486486486486,0.7037037037037037,0.7916666666666666,0.6842105263157895,0.08108108108108109,0.5,0.6,1.0,,,,0.6363636363636364,0.42857142857142855,0.4375,0.8571428571428571,0.918918918918919,0.5942168918918919,0.6788666666666666,0.6148562500000001,0.039473684210526314,0.08571428571428572,0.1282051282051282,0.3076923076923077,2.33939393939394,0.3035294117647059,7.0,8.0,1.0,1.0,1.0,16.0,33.0,2.0,3.0,7.0,8.0,23.0,41.0,3.0,4.0,8.0,9.0,63.0,6.0,33.0,16.0,,,,2.0,,,2.0,3.0,8.0,,0.9130434782608695,0.5609756097560976,0.75,0.8888888888888888,0.5609756097560976,0.5540540540540541,0.10810810810810811,0.875,0.875,1.0,0.44594594594594594,0.48484848484848486,0.48484848484848486,0.875,,0.09090909090909091,0.2727272727272727,0.6666666666666666,1.0,0.0625,1.0,0.5,0.875,0.48484848484848486,25.287804878048775,,,0.16666666666666666,,,,,1.0,1.0,1.0,,,,,True,,,,,
201950,1610612757,Jrue Holiday,Jrue Holiday,201950,POR,12423.100000000002,207,82,438,447,131.0,181.0,67.0,885,10.0,15.0,2.0,2.0,2.0,4.0,8.0,26.0,3.0,11.0,21.0,52.0,13.0,124.0,426,4.0,5.0,2.0,22.0,6.0,15.0,5.0,44.0,8.0,34.0,6.0,6.0,31.0,20.0,51.0,12.0,8.0,25.0,122.0,,5.0,,10.0,8.0,2.0,20.0,5.0,25.0,,7.0,3.0,4.0,17.0,8.0,4.0,9.0,21.0,,5.0,5.0,9.0,,14.0,,16.0,,7.0,,,,,,,,,,,44.0,131.0,2.0,,0.19047619047619047,0.2222222222222222,0.40384615384615385,0.8,0.4,0.4868421052631579,1.1111111111111112,0.5735294117647058,0.5082644628099173,1.1,0.5972222222222222,0.11538461538461539,0.06666666666666667,27.46615087040619,0.8095238095238095,0.14285714285714285,,0.07272727272727272,0.04854368932038835,0.12048192771084337,,0.09326424870466321,0.02358490566037736,0.09090909090909091,0.021739130434782608,,,0.075,0.03636363636363636,0.2,0.09836065573770492,0.18181818181818182,,,0.13157894736842105,0.6666666666666666,0.7142857142857143,0.4,0.22807017543859648,0.3076923076923077,0.38095238095238093,,0.09649122807017543,0.2727272727272727,0.2727272727272727,0.2222222222222222,1.0,0.11764705882352941,0.5,0.6754385964912281,0.5130429824561404,0.4739333333333334,0.4757191176470588,0.05785123966942149,0.11864406779661017,0.1774193548387097,0.3548387096774194,8.24423076923077,0.2990867579908676,2.0,4.0,,,1.0,21.0,58.0,4.0,4.0,9.0,18.0,23.0,62.0,4.0,4.0,9.0,19.0,33.0,36.0,58.0,21.0,5.0,1.0,1.0,2.0,,,,,1.0,,0.4782608695652174,0.3709677419354839,1.0,0.47368421052631576,0.3709677419354839,0.543859649122807,0.03508771929824561,0.5,0.5,1.0,0.5087719298245614,0.3620689655172414,0.3620689655172414,0.42857142857142855,,,0.4444444444444444,1.0,0.75,0.029411764705882353,,0.5294117647058824,0.5,0.3620689655172414,25.85967741935483,,1.0,0.19230769230769232,,,,,,,,,,,,True,,,,,
203924,1610612757,Jerami Grant,Jerami Grant,203924,POR,5342.8,89,17,180,182,41.0,60.0,26.0,362,9.0,13.0,,,1.0,1.0,2.0,9.0,,,11.0,22.0,13.0,62.0,195,,,3.0,9.0,1.0,3.0,2.0,4.0,6.0,16.0,,3.0,4.0,3.0,7.0,,3.0,3.0,17.0,,1.0,1.0,,2.0,,2.0,2.0,4.0,,3.0,,3.0,3.0,1.0,2.0,2.0,5.0,1.0,1.0,5.0,8.0,,9.0,,16.0,,5.0,,2.0,,,1.0,,1.0,2.0,,,4.0,41.0,1.0,,0.2727272727272727,0.2727272727272727,0.5,,0.3333333333333333,0.5975609756097561,1.5,0.16666666666666666,0.6458333333333334,1.125,0.25,0.13636363636363635,0.23076923076923078,25.35885167464115,0.6,,0.3333333333333333,0.05,0.025,,,0.0273972602739726,0.011764705882352941,,0.041666666666666664,,,0.0625,0.058823529411764705,,,,,,0.3170731707317073,0.6923076923076923,0.9,0.3333333333333333,0.21951219512195122,0.2222222222222222,0.2222222222222222,,,,,,,0.16666666666666666,1.0,0.7804878048780488,0.5582719512195122,,0.47135,0.14583333333333334,0.18518518518518517,0.14516129032258066,0.06451612903225806,3.9818181818181824,0.22777777777777777,4.0,6.0,1.0,,,5.0,13.0,1.0,1.0,,3.0,9.0,19.0,2.0,2.0,,3.0,27.0,,13.0,5.0,1.0,,1.0,1.0,,,,,,,1.0,0.47368421052631576,1.0,,0.47368421052631576,0.4634146341463415,0.14634146341463414,0.6666666666666666,0.6666666666666666,1.0,0.3170731707317073,0.38461538461538464,0.38461538461538464,1.0,,0.5,0.5,1.0,1.0,,,0.5,,0.38461538461538464,25.09473684210526,,,,,,2.0,0.09523809523809523,1.0,1.0,1.0,,,,,True,,,,,
