EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Charge Fouls Drawn,on
1629008,1610612751,Michael Porter Jr.,Michael Porter Jr.,1629008,BKN,67672.4,1128,-55,2279,2283,394.0,479.0,254.0,4562,107.0,141.0,20.0,24.0,23.0,26.0,31.0,75.0,29.0,85.0,16.0,42.0,2.0,7.0,4.0,9.0,106.0,282.0,5.0,23.0,11.0,44.0,167.0,301.0,122.0,324.0,144.0,844.0,2675,27.0,41.0,7.0,30.0,22.0,97.0,32.0,45.0,15.0,53.0,28.0,137.0,226.0,108.0,321.0,45.0,28.0,282.0,106.0,21.0,5.0,66.0,35.0,101.0,25.0,10.0,50.0,15.0,1.0,237.0,17.0,20.0,3.0,100.0,87.0,11.0,198.0,40.0,238.0,6.0,36.0,25.0,11.0,42.0,10.0,28.0,46.0,7.0,14.0,2.0,10.0,88.0,10.0,12.0,38.0,80.0,4.0,8.0,12.0,129.0,6.0,2.0,165.0,19.0,4.0,13.0,61.0,16.0,3.0,7.0,1.0,1.0,4.0,3.0,8.0,6.0,1.0,137.0,390.0,7.0,3.0,0.6766467065868264,0.738562091503268,0.8770491803278688,0.3765432098765432,0.23333333333333334,0.2830188679245283,0.3765432098765432,0.5548172757475083,0.6585365853658537,0.7111111111111111,0.56,0.528169014084507,0.5561224489795918,0.6121700879765396,0.6,0.6296296296296297,0.5184,0.015432098765432098,0.06976744186046512,0.09219858156028368,0.08,0.023529411764705882,0.023809523809523808,0.014184397163120567,29.83339790778768,0.4772727272727273,0.20754716981132076,0.057692307692307696,0.1556350626118068,0.040983606557377046,0.2127659574468085,0.028523489932885907,0.18172983479105928,0.03413284132841329,0.03804347826086957,0.05188679245283019,0.021739130434782608,0.030837004405286344,0.02112676056338028,0.14655172413793102,0.16279069767441862,0.15942028985507245,0.2219020172910663,0.18699186991869918,0.0196078431372549,0.75,0.2256,0.7588652482269503,0.8359375,0.6822429906542056,0.12,0.41333333333333333,0.4492753623188406,0.6451612903225806,0.136,0.3411764705882353,0.3493975903614458,0.6896551724137931,0.0672,0.38095238095238093,0.3902439024390244,1.0,0.4512,0.375886524822695,0.381294964028777,0.8584905660377359,0.3380281690140845,0.8333333333333334,0.3,0.09859154929577464,0.2857142857142857,1.0,0.323943661971831,0.21739130434782608,1.0,0.2653061224489796,0.8846153846153846,0.09183673469387756,0.4444444444444444,0.4489795918367347,0.25,0.744,0.375886524822695,0.5402605769230769,0.516248780487805,0.5458463917525773,0.1134020618556701,0.17784256559766765,0.047619047619047616,0.11492890995260663,0.1623222748815166,8.209634551495014,25.44351851851851,0.17288284335234752,,,,,,True
1629611,1610612751,Terance Mann,Terance Mann,1629611,BKN,47304.7,788,-77,1589,1604,332.0,327.0,187.0,3193,35.0,56.0,7.0,11.0,3.0,11.0,15.0,42.0,4.0,11.0,13.0,39.0,,6.0,3.0,8.0,11.0,32.0,2.0,3.0,1.0,6.0,54.0,109.0,24.0,71.0,40.0,220.0,1909,8.0,16.0,2.0,9.0,11.0,33.0,6.0,19.0,4.0,14.0,12.0,36.0,46.0,62.0,57.0,15.0,10.0,32.0,11.0,14.0,,66.0,64.0,130.0,39.0,25.0,39.0,18.0,9.0,324.0,23.0,16.0,1.0,36.0,31.0,5.0,72.0,40.0,112.0,6.0,21.0,10.0,11.0,25.0,1.0,17.0,3.0,1.0,8.0,,,28.0,4.0,5.0,34.0,78.0,,7.0,1.0,41.0,2.0,4.0,47.0,3.0,,,22.0,,3.0,10.0,,,4.0,6.0,10.0,5.0,,36.0,332.0,4.0,3.0,0.42592592592592593,0.46938775510204084,0.7916666666666666,0.3380281690140845,0.2222222222222222,0.2857142857142857,0.3380281690140845,0.4954128440366973,0.5,0.3157894736842105,0.5,0.44,0.36363636363636365,0.5445544554455446,0.55,0.45,0.39444444444444443,,0.12844036697247707,0.16071428571428573,0.09523809523809523,0.09090909090909091,,,12.71420674405749,0.8928571428571429,0.16129032258064516,0.024390243902439025,0.0792838874680307,0.0463768115942029,0.10810810810810811,0.056790123456790124,0.0925414364640884,0.052,0.05511811023622047,0.04878048780487805,0.018518518518518517,0.06,0.047619047619047616,0.07947019867549669,0.09045226130653267,0.024390243902439025,0.09349593495934959,0.14942528735632185,0.06818181818181818,0.5,0.3111111111111111,0.625,0.7446808510638298,0.4857142857142857,0.23333333333333334,0.35714285714285715,0.39473684210526316,0.3333333333333333,0.06111111111111111,0.36363636363636365,0.4,0.25,0.21666666666666667,0.3333333333333333,0.3333333333333333,0.9230769230769231,0.17777777777777778,0.34375,0.34375,0.6363636363636364,0.44,0.6363636363636364,0.2857142857142857,0.24,,,0.12,0.6666666666666666,0.5,0.3333333333333333,0.2727272727272727,0.24242424242424243,0.375,0.18181818181818182,0.16666666666666666,0.7055555555555556,0.34375,0.561505,0.6408750000000001,0.5486333333333334,0.11055276381909548,0.171875,,0.15,0.16363636363636364,6.08165137614679,24.512676056338023,0.20893643801132789,,,,,,True
1629651,1610612751,Nic Claxton,Nic Claxton,1629651,BKN,70465.1,1174,-189,2354,2367,402.0,436.0,267.0,4721,147.0,206.0,33.0,51.0,23.0,26.0,52.0,119.0,4.0,8.0,,1.0,,,,1.0,3.0,12.0,2.0,5.0,,1.0,203.0,333.0,3.0,13.0,99.0,514.0,2863,38.0,62.0,2.0,5.0,17.0,99.0,26.0,45.0,,2.0,26.0,78.0,250.0,156.0,9.0,,50.0,12.0,3.0,26.0,,91.0,73.0,164.0,62.0,11.0,57.0,21.0,13.0,401.0,44.0,51.0,2.0,79.0,94.0,19.0,192.0,97.0,289.0,9.0,27.0,21.0,6.0,28.0,7.0,15.0,30.0,1.0,13.0,1.0,3.0,58.0,6.0,9.0,32.0,87.0,1.0,14.0,10.0,153.0,17.0,4.0,156.0,27.0,,,83.0,,9.0,49.0,2.0,,19.0,28.0,51.0,31.0,1.0,78.0,400.0,9.0,8.0,0.6157635467980296,0.702247191011236,1.0,0.23076923076923078,0.4,,0.23076923076923078,0.6096096096096096,0.6129032258064516,0.5777777777777777,0.5997109826589595,0.6119402985074627,0.5531914893617021,0.6253041362530414,0.6265822784810127,0.5909090909090909,0.03757225433526012,,0.07807807807807808,0.07766990291262135,0.07563025210084033,0.125,,,17.63157894736842,0.4827586206896552,0.3958333333333333,0.030303030303030304,0.15719063545150502,0.1,0.1649269311064718,0.07213114754098361,0.1606313834726091,0.08482142857142858,0.10270270270270271,0.10460251046025104,0.08139534883720931,0.07081545064377683,0.0763888888888889,0.10833333333333334,0.1701388888888889,0.2714285714285714,0.141643059490085,0.23015873015873015,0.08035714285714286,0.6078431372549019,0.5953757225433526,0.7135922330097088,0.7736842105263158,0.6394557823129252,0.3439306358381503,0.4369747899159664,0.4727272727272727,0.5384615384615384,0.023121387283236993,0.5,0.5714285714285714,0.75,0.002890173410404624,,,,0.03468208092485549,0.25,0.25,1.0,0.7611940298507462,0.6470588235294118,0.2727272727272727,,,,0.07462686567164178,0.4,1.0,0.5531914893617021,0.8846153846153846,0.02127659574468085,,0.02127659574468085,,0.6329479768786127,0.25,0.5760745664739881,0.5973808510638297,0.5646574468085107,0.2064676616915423,0.2133676092544987,,0.1926070038910506,0.1517509727626459,3.751051051051052,25.93846153846154,0.1707731520815633,2.0,2.0,6.0,1.0,,True
1630533,1610612751,Ziaire Williams,Ziaire Williams,1630533,BKN,22980.4,383,-79,776,795,219.0,255.0,98.0,1571,15.0,28.0,,3.0,3.0,7.0,5.0,12.0,,1.0,11.0,30.0,,1.0,,3.0,13.0,49.0,,2.0,3.0,16.0,20.0,41.0,24.0,79.0,37.0,149.0,942,,4.0,,3.0,6.0,6.0,6.0,13.0,3.0,19.0,15.0,36.0,26.0,14.0,72.0,,,49.0,13.0,6.0,,8.0,4.0,12.0,2.0,2.0,8.0,,,28.0,9.0,5.0,,12.0,19.0,1.0,32.0,14.0,46.0,,18.0,11.0,7.0,8.0,2.0,6.0,7.0,1.0,2.0,4.0,,15.0,3.0,3.0,19.0,43.0,,,,31.0,2.0,5.0,41.0,4.0,1.0,1.0,13.0,4.0,4.0,5.0,1.0,1.0,3.0,2.0,6.0,2.0,,36.0,217.0,3.0,4.0,0.65,0.65,1.0,0.3037974683544304,,0.15789473684210525,0.3037974683544304,0.4878048780487805,,0.46153846153846156,0.4666666666666667,,0.328125,0.5441176470588235,0.3,0.4605263157894737,0.6583333333333333,,0.14634146341463414,0.14285714285714285,0.16666666666666666,,,,17.004504504504503,0.5333333333333333,0.05263157894736842,,0.09644670050761421,0.034722222222222224,0.07547169811320754,0.04186046511627907,0.08707865168539326,0.03899721448467967,0.06666666666666667,0.015873015873015872,,0.052941176470588235,,0.1,0.08333333333333333,0.12121212121212122,0.09090909090909091,0.02631578947368421,,0.3333333333333333,0.23333333333333334,0.5357142857142857,0.625,0.8,0.1,0.4166666666666667,0.5,0.2,0.008333333333333333,,,,0.25,0.36666666666666664,0.36666666666666664,1.0,0.4083333333333333,0.2653061224489796,0.2653061224489796,1.0,0.42857142857142855,,,0.14285714285714285,,,0.2857142857142857,,,0.21875,0.42857142857142855,0.09375,,0.5,0.1875,0.8916666666666667,0.2653061224489796,0.5851874999999999,0.63068,0.561571875,0.12878787878787878,0.26,0.04878048780487805,0.040268456375838924,0.24161073825503357,3.9951219512195113,24.8126582278481,0.2822164948453608,,,1.0,,,True
1641730,1610612751,Noah Clowney,Noah Clowney,1641730,BKN,97894.4,1632,-238,3281,3310,693.0,754.0,386.0,6591,54.0,93.0,7.0,16.0,13.0,24.0,52.0,112.0,2.0,9.0,49.0,110.0,3.0,4.0,4.0,14.0,72.0,250.0,5.0,26.0,13.0,51.0,108.0,214.0,121.0,360.0,167.0,746.0,3957,9.0,27.0,8.0,30.0,13.0,55.0,21.0,40.0,17.0,65.0,60.0,153.0,134.0,82.0,363.0,,8.0,250.0,72.0,32.0,5.0,50.0,51.0,101.0,37.0,14.0,30.0,16.0,4.0,253.0,31.0,15.0,4.0,75.0,105.0,11.0,191.0,50.0,241.0,9.0,44.0,32.0,12.0,60.0,4.0,29.0,33.0,5.0,31.0,5.0,4.0,93.0,9.0,29.0,76.0,153.0,6.0,16.0,7.0,171.0,4.0,11.0,208.0,14.0,,3.0,87.0,2.0,19.0,40.0,1.0,,28.0,12.0,41.0,23.0,,151.0,689.0,9.0,17.0,0.6203703703703703,0.6442307692307693,1.0,0.33611111111111114,0.26666666666666666,0.26153846153846155,0.33611111111111114,0.5046728971962616,0.3333333333333333,0.525,0.5043554006968641,0.3684210526315789,0.44285714285714284,0.5568862275449101,0.4230769230769231,0.5387323943661971,0.627177700348432,0.013888888888888888,0.14953271028037382,0.16129032258064516,0.13392857142857142,0.2222222222222222,0.03636363636363636,0.004,20.41856721223504,0.6451612903225806,0.14864864864864866,0.045454545454545456,0.13059701492537312,0.02145922746781116,0.10997067448680352,0.03587962962962963,0.12113055181695828,0.02943058221369162,0.02681992337164751,0.015432098765432098,0.02631578947368421,0.03625377643504532,0.034653465346534656,0.08868501529051988,0.16533333333333333,0.13725490196078433,0.10714285714285714,0.11797752808988764,0.029508196721311476,0.5609756097560976,0.16202090592334495,0.5806451612903226,0.6923076923076923,0.6851851851851852,0.1951219512195122,0.4642857142857143,0.5360824742268041,0.5384615384615384,0.0156794425087108,0.2222222222222222,0.2857142857142857,1.0,0.1916376306620209,0.44545454545454544,0.46226415094339623,1.0,0.4355400696864111,0.288,0.2891566265060241,1.0,0.2807017543859649,0.4375,0.42857142857142855,0.07017543859649122,0.75,1.0,0.45614035087719296,0.19230769230769232,1.0,0.22857142857142856,0.5416666666666666,0.13333333333333333,0.2857142857142857,0.4857142857142857,0.2549019607843137,0.789198606271777,0.288,0.5431233449477351,0.546325,0.5256457142857142,0.13580246913580246,0.30313588850174217,0.002770083102493075,0.07372654155495978,0.20509383378016086,5.578504672897199,25.082499999999992,0.21121609265467844,1.0,,2.0,,4.0,True
1630534,1610612751,Ochai Agbaji,Ochai Agbaji,1630534,BKN,1285.3999999999999,21,3,43,44,7.0,21.0,7.0,87,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,3.0,,,,2.0,47,,1.0,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,1.0,,,3.0,,1.0,4.0,1.0,5.0,,,,,,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,2.0,,,1.0,1.0,2.0,1.0,,,7.0,,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,7.8431372549019605,,0.2,,,,0.375,0.09090909090909091,0.14285714285714285,0.045454545454545456,,,,0.1111111111111111,,,,,0.75,,,0.5,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.46586666666666665,,,,,,,,5.5,,0.16279069767441862,,,,,,True
1630560,1610612751,Cam Thomas,Cam Thomas,1630560,BKN,8976.6,150,-11,296,291,94.0,95.0,40.0,587,6.0,12.0,1.0,1.0,2.0,5.0,11.0,21.0,5.0,17.0,1.0,2.0,,,,,12.0,31.0,2.0,5.0,6.0,14.0,22.0,50.0,13.0,33.0,32.0,115.0,361,1.0,1.0,2.0,5.0,1.0,9.0,9.0,16.0,6.0,14.0,20.0,56.0,20.0,24.0,30.0,9.0,2.0,31.0,12.0,3.0,1.0,9.0,10.0,19.0,7.0,3.0,5.0,3.0,1.0,48.0,,1.0,,5.0,1.0,1.0,7.0,1.0,8.0,1.0,2.0,1.0,1.0,7.0,,4.0,2.0,1.0,3.0,,,9.0,,3.0,7.0,9.0,,1.0,,29.0,1.0,1.0,39.0,1.0,,1.0,13.0,,6.0,,,,,,,,,56.0,94.0,1.0,6.0,0.45454545454545453,0.47619047619047616,0.7692307692307693,0.3939393939393939,0.4,0.42857142857142855,0.3939393939393939,0.44,1.0,0.5625,0.5,0.6666666666666666,0.6,0.5643564356435643,0.6428571428571429,0.6707317073170732,0.39759036144578314,0.030303030303030304,0.06,0.25,,,,0.03225806451612903,31.791907514450866,0.7777777777777778,0.09090909090909091,,0.014492753623188406,0.014492753623188406,0.08333333333333333,,0.046511627906976744,0.006711409395973154,0.047619047619047616,,,,,0.038461538461538464,,,0.04878048780487805,0.15789473684210525,0.022727272727272728,,0.14457831325301204,0.5,0.6666666666666666,0.16666666666666666,0.25301204819277107,0.5238095238095238,0.5238095238095238,0.5454545454545454,0.20481927710843373,0.29411764705882354,0.29411764705882354,0.6,0.024096385542168676,0.5,0.5,1.0,0.37349397590361444,0.3870967741935484,0.4,0.75,0.16666666666666666,1.0,,,,,0.8333333333333334,0.4,0.5,0.16666666666666666,0.4,,,0.4666666666666667,0.42857142857142855,0.5421686746987951,0.3870967741935484,0.4977734939759036,0.5392125,0.504335,0.1368421052631579,0.20967741935483872,,0.0782608695652174,0.48695652173913045,10.669999999999998,25.65757575757576,0.31756756756756754,,,,,,True
1630592,1610612751,Jalen Wilson,Jalen Wilson,1630592,BKN,6895.4,115,-32,228,230,96.0,91.0,32.0,458,3.0,8.0,,1.0,1.0,3.0,3.0,5.0,,,1.0,8.0,,,,2.0,6.0,13.0,1.0,3.0,1.0,4.0,6.0,13.0,7.0,21.0,9.0,42.0,286,,1.0,1.0,3.0,,3.0,2.0,4.0,1.0,6.0,4.0,11.0,10.0,2.0,21.0,,,13.0,6.0,2.0,,2.0,3.0,5.0,2.0,1.0,1.0,1.0,,13.0,2.0,,,5.0,4.0,,9.0,2.0,11.0,,1.0,,1.0,2.0,,1.0,1.0,,1.0,,,3.0,,1.0,3.0,5.0,,,1.0,9.0,,1.0,10.0,2.0,,,5.0,,1.0,1.0,,,1.0,,1.0,1.0,,11.0,96.0,,1.0,0.8333333333333334,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.46153846153846156,,0.5,0.4852941176470588,0.375,0.35,0.5526315789473685,0.375,0.4583333333333333,0.6176470588235294,,0.15384615384615385,0.25,,,,,15.5893536121673,0.6666666666666666,,,0.08888888888888889,,0.09615384615384616,0.03076923076923077,0.09278350515463918,0.017543859649122806,,,,0.038461538461538464,,0.08,0.14285714285714285,,0.10526315789473684,0.07142857142857142,,1.0,0.23529411764705882,0.375,0.5,0.6666666666666666,0.14705882352941177,0.6,0.6,1.0,,,,,0.23529411764705882,0.125,0.125,1.0,0.38235294117647056,0.46153846153846156,0.46153846153846156,1.0,0.25,,,,,,0.75,0.3333333333333333,1.0,0.3,0.3333333333333333,0.2,,0.4,0.25,0.8529411764705882,0.46153846153846156,0.5592441176470588,0.55275,0.558795,0.13513513513513514,0.3125,,0.07142857142857142,0.2619047619047619,4.507692307692308,24.85238095238095,0.42105263157894735,,,,,,True
1631213,1610612751,Tyrese Martin,Tyrese Martin,1631213,BKN,18088.7,301,-69,590,604,147.0,148.0,76.0,1194,16.0,20.0,2.0,4.0,3.0,4.0,6.0,22.0,2.0,3.0,3.0,12.0,,4.0,,2.0,14.0,43.0,1.0,2.0,4.0,10.0,24.0,45.0,17.0,55.0,14.0,113.0,762,4.0,7.0,1.0,6.0,,11.0,5.0,11.0,4.0,12.0,2.0,24.0,20.0,28.0,45.0,6.0,4.0,43.0,14.0,1.0,,16.0,16.0,32.0,9.0,7.0,9.0,5.0,2.0,80.0,5.0,7.0,1.0,14.0,15.0,2.0,31.0,13.0,44.0,2.0,12.0,9.0,3.0,9.0,1.0,5.0,5.0,,4.0,1.0,1.0,14.0,2.0,6.0,6.0,16.0,,3.0,,15.0,,1.0,16.0,3.0,,,8.0,1.0,,,,,,,,,,24.0,147.0,2.0,,0.4166666666666667,0.45454545454545453,0.8823529411764706,0.3090909090909091,0.16666666666666666,0.3333333333333333,0.3090909090909091,0.5333333333333333,0.5714285714285714,0.45454545454545453,0.495,0.4230769230769231,0.4782608695652174,0.5330188679245284,0.4230769230769231,0.5,0.55,,0.022222222222222223,0.05,,,,,17.830609212481427,0.6428571428571429,0.13333333333333333,0.09090909090909091,0.10714285714285714,0.056451612903225805,0.1076923076923077,0.03184713375796178,0.10740740740740741,0.042704626334519574,0.05,0.06060606060606061,0.05555555555555555,0.031746031746031744,0.03225806451612903,0.07547169811320754,0.11940298507462686,0.15,0.09574468085106383,0.1388888888888889,0.03508771929824561,,0.2,0.8,0.8421052631578947,0.4375,0.22,0.2727272727272727,0.2727272727272727,0.16666666666666666,0.03,0.6666666666666666,0.6666666666666666,1.0,0.12,0.25,0.25,1.0,0.43,0.32558139534883723,0.32558139534883723,0.8571428571428571,0.3076923076923077,0.5,0.5,0.3076923076923077,,,0.15384615384615385,0.5,1.0,0.17391304347826086,0.75,0.08695652173913043,,0.43478260869565216,0.4,0.75,0.32558139534883723,0.5305170000000001,0.5592222222222223,0.4796652173913043,0.08490566037735849,0.16,0.017857142857142856,0.09734513274336283,0.21238938053097345,5.224444444444444,25.918181818181814,0.24915254237288137,,,,,,True
1642849,1610612751,Nolan Traore,Nolan Traore,1642849,BKN,26147.0,436,-164,889,900,134.0,199.0,99.0,1789,27.0,50.0,4.0,7.0,4.0,10.0,24.0,58.0,,2.0,6.0,11.0,,,,,11.0,38.0,,4.0,2.0,5.0,51.0,110.0,17.0,49.0,26.0,179.0,1117,4.0,8.0,,4.0,,8.0,7.0,18.0,2.0,5.0,8.0,28.0,38.0,64.0,48.0,3.0,4.0,38.0,11.0,13.0,1.0,37.0,37.0,74.0,19.0,18.0,26.0,9.0,2.0,185.0,1.0,7.0,,15.0,8.0,2.0,25.0,8.0,33.0,3.0,17.0,8.0,9.0,36.0,4.0,29.0,12.0,3.0,7.0,,1.0,48.0,5.0,6.0,32.0,44.0,,2.0,2.0,23.0,,1.0,30.0,2.0,,,12.0,,4.0,7.0,,,6.0,1.0,7.0,3.0,,25.0,131.0,4.0,2.0,0.37254901960784315,0.3877551020408163,0.9411764705882353,0.3469387755102041,,0.4,0.3469387755102041,0.4636363636363636,0.5,0.3888888888888889,0.4811320754716981,0.3333333333333333,0.43478260869565216,0.5173410404624278,0.3333333333333333,0.5185185185185185,0.3081761006289308,0.02040816326530612,0.11818181818181818,0.12,0.1206896551724138,,0.09090909090909091,,21.99004975124378,0.75,0.07407407407407407,,0.0365296803652968,0.03225806451612903,0.08620689655172414,0.004694835680751174,0.058524173027989825,0.018604651162790697,0.011235955056179775,0.0594059405940594,,0.006060606060606061,,0.03125,0.03409090909090909,0.05714285714285714,0.10483870967741936,0.04,0.039473684210526314,0.42857142857142855,0.31446540880503143,0.54,0.6136363636363636,0.37037037037037035,0.36477987421383645,0.41379310344827586,0.47058823529411764,0.375,0.012578616352201259,,,,0.06918238993710692,0.5454545454545454,0.6,1.0,0.2389937106918239,0.2894736842105263,0.2894736842105263,0.9090909090909091,0.5833333333333334,0.5714285714285714,0.5,,,,0.3333333333333333,,,0.43478260869565216,0.4,,,0.21739130434782608,0.4,0.6226415094339622,0.2894736842105263,0.5386723270440251,0.5501857142857143,0.5069978260869565,0.07100591715976332,0.1,,0.0446927374301676,0.1564245810055866,5.387272727272728,25.09591836734694,0.15073115860517436,,,,,,True
