EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,LongMidRangeAssists,FTOffRebounds,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,RecoveredBlocks,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Defensive 3 Seconds Violations,LostBallOutOfBoundsTurnovers,Charge Fouls,StepOutOfBoundsTurnovers,BlockedCorner3,Charge Fouls Drawn,Corner3PctBlocked,on,3pt And 1 Free Throw Trips,OffensiveGoaltends
1629008,1610612751,Michael Porter Jr.,Michael Porter Jr.,1629008,BKN,12183.5,203,29.0,403,401,119,146,61.0,804,20.0,29.0,6.0,9.0,5.0,9.0,6.0,17.0,4.0,13.0,2.0,8.0,1.0,2.0,4.0,20.0,55.0,5.0,5.0,4.0,18.0,30.0,59.0,22.0,63.0,24.0,150.0,453,8.0,13.0,5.0,6.0,2.0,33.0,5.0,15.0,6.0,22.0,11.0,39.0,36.0,24.0,51.0,15.0,10.0,55.0,20.0,2.0,1.0,14.0,5.0,19.0,4.0,1.0,12.0,2.0,43.0,9.0,5.0,19.0,19.0,2.0,40.0,14.0,54.0,5.0,6.0,4.0,2.0,9.0,2.0,5.0,5.0,4.0,1.0,14.0,2.0,4.0,8.0,13.0,1.0,2.0,19.0,29.0,3.0,2.0,12.0,3.0,2.0,1.0,1.0,2.0,39.0,116,1.0,3.0,0.6,0.72,0.7727272727272727,0.3492063492063492,0.8333333333333334,0.2727272727272727,0.3492063492063492,0.5084745762711864,0.6153846153846154,0.3333333333333333,0.5163934426229508,0.8157894736842105,0.3783783783783784,0.5597014925373134,0.825,0.45348837209302323,0.5163934426229508,0.015873015873015872,0.03389830508474576,0.034482758620689655,0.058823529411764705,0.01818181818181818,30.76923076923077,0.6428571428571429,0.2222222222222222,0.1958762886597938,0.05263157894736842,0.24358974358974358,0.08490566037735849,0.21714285714285714,0.06965174129353234,0.075,0.05263157894736842,0.0875,0.07692307692307693,0.1951219512195122,0.1956521739130435,0.2,0.23728813559322035,0.2631578947368421,0.07575757575757576,0.23770491803278687,0.6896551724137931,0.7142857142857143,0.55,0.13934426229508196,0.35294117647058826,0.375,0.5,0.10655737704918032,0.3076923076923077,0.3076923076923077,1.0,0.06557377049180328,0.25,0.25,0.5,0.45081967213114754,0.36363636363636365,0.37037037037037035,0.8,0.47368421052631576,0.6666666666666666,0.3333333333333333,0.05263157894736842,0.2631578947368421,1.0,0.4,0.24324324324324326,0.5555555555555556,0.10810810810810811,0.5,0.4864864864864865,0.2222222222222222,0.7540983606557377,0.36363636363636365,0.5405565573770493,0.6120272727272726,0.5380202702702701,0.0916030534351145,0.17647058823529413,0.22,0.26,7.874576271186441,25.758730158730156,0.29528535980148884,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629611,1610612751,Terance Mann,Terance Mann,1629611,BKN,23683.600000000002,395,-90.0,781,785,185,229,98.0,1566,25.0,35.0,4.0,8.0,7.0,10.0,4.0,14.0,3.0,8.0,9.0,17.0,2.0,1.0,2.0,8.0,25.0,,3.0,,2.0,32.0,57.0,17.0,42.0,17.0,132.0,924,4.0,11.0,2.0,5.0,5.0,19.0,9.0,16.0,1.0,4.0,7.0,28.0,36.0,28.0,48.0,3.0,2.0,25.0,8.0,7.0,,23.0,13.0,36.0,10.0,3.0,19.0,3.0,85.0,6.0,7.0,14.0,14.0,,28.0,14.0,42.0,,9.0,5.0,4.0,16.0,6.0,11.0,7.0,5.0,,23.0,3.0,3.0,7.0,32.0,5.0,,18.0,25.0,,,10.0,1.0,4.0,,1.0,5.0,28.0,184,3.0,1.0,0.5625,0.5806451612903226,0.9411764705882353,0.40476190476190477,0.4,0.25,0.40476190476190477,0.5614035087719298,0.36363636363636365,0.5625,0.5808080808080808,0.4375,0.525,0.5945945945945946,0.5,0.5833333333333334,0.42424242424242425,,0.12280701754385964,0.11428571428571428,0.14285714285714285,,14.855875831485589,0.6956521739130435,,0.07329842931937172,0.037037037037037035,0.0875,0.0297029702970297,0.07977207977207977,0.03324808184143223,0.05263157894736842,0.022222222222222223,0.02564102564102564,0.043478260869565216,0.09195402298850575,0.06818181818181818,,0.08928571428571429,0.08333333333333333,,0.35353535353535354,0.7142857142857143,0.8064516129032258,0.6,0.1414141414141414,0.2857142857142857,0.3333333333333333,0.5,0.08080808080808081,0.375,0.42857142857142855,0.3333333333333333,0.1717171717171717,0.5294117647058824,0.5294117647058824,1.0,0.25252525252525254,0.32,0.32,0.875,0.5,0.5,0.75,0.125,0.1875,,,0.5,0.7,0.1,0.5,0.1,,0.7777777777777778,0.32,0.571539898989899,0.60205,0.5717924999999999,0.1,0.14925373134328357,0.14393939393939395,0.21212121212121213,5.507017543859649,24.838095238095235,0.23687580025608196,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.125,0.03571428571428571,0.043478260869565216,0.2,1.0,1.0,0.023255813953488372,,,,,,,,,True,,
1629651,1610612751,Nic Claxton,Nic Claxton,1629651,BKN,24111.3,402,-119.0,795,798,138,163,94.0,1593,58.0,76.0,16.0,24.0,11.0,16.0,20.0,50.0,,2.0,,1.0,,,1.0,1.0,4.0,,,,1.0,78.0,128.0,1.0,5.0,27.0,186.0,954,19.0,29.0,,,3.0,41.0,11.0,26.0,,2.0,7.0,29.0,108.0,48.0,3.0,,20.0,4.0,1.0,9.0,,18.0,26.0,44.0,20.0,6.0,12.0,5.0,114.0,18.0,24.0,28.0,35.0,6.0,69.0,42.0,111.0,7.0,8.0,2.0,6.0,12.0,,4.0,7.0,8.0,1.0,19.0,,4.0,9.0,24.0,4.0,3.0,49.0,55.0,6.0,,28.0,3.0,15.0,1.0,7.0,15.0,29.0,136,4.0,3.0,0.6923076923076923,0.7941176470588235,1.0,0.2,,,0.2,0.609375,0.6551724137931034,0.4230769230769231,0.5977443609022557,0.6551724137931034,0.39285714285714285,0.5886075949367089,0.6212121212121212,0.4264705882352941,0.03759398496240601,,0.0703125,0.039473684210526314,0.12,,19.450549450549453,0.631578947368421,0.35294117647058826,0.16055045871559634,0.125,0.1761006289308176,0.09183673469387756,0.16710875331564987,0.10824742268041238,0.1875,0.08602150537634409,0.10666666666666667,0.043478260869565216,0.08888888888888889,0.1650485436893204,0.4,0.17391304347826086,0.18181818181818182,0.15555555555555556,0.5714285714285714,0.7631578947368421,0.7945205479452054,0.7068965517241379,0.37593984962406013,0.4,0.45454545454545453,0.65,0.015037593984962405,,,,0.007518796992481203,,,,0.03007518796992481,0.25,0.25,1.0,0.8275862068965517,0.6666666666666666,0.375,,,,,0.5714285714285714,0.6875,0.03571428571428571,,0.03571428571428571,,0.6090225563909775,0.25,0.5757981203007517,0.6272869565217392,0.5530767857142856,0.18064516129032257,0.18666666666666668,0.22043010752688172,0.15591397849462366,3.7085937500000004,25.24,0.17358490566037735,,1.0,,4.0,1.0,,,,7.0,10.0,,,0.05263157894736842,0.6666666666666666,,,,3.0,1.0,,,,,,,True,,
1641730,1610612751,Noah Clowney,Noah Clowney,1641730,BKN,18079.699999999997,301,-70.0,603,608,136,133,68.0,1211,15.0,27.0,1.0,4.0,6.0,12.0,10.0,24.0,,,7.0,15.0,2.0,1.0,3.0,11.0,48.0,1.0,6.0,,8.0,25.0,51.0,18.0,63.0,28.0,132.0,706,2.0,5.0,2.0,8.0,2.0,12.0,8.0,16.0,1.0,11.0,13.0,32.0,32.0,18.0,54.0,,2.0,48.0,11.0,8.0,,10.0,9.0,19.0,6.0,3.0,7.0,2.0,47.0,3.0,7.0,16.0,17.0,3.0,36.0,11.0,47.0,1.0,11.0,10.0,1.0,15.0,1.0,6.0,7.0,9.0,,22.0,4.0,10.0,13.0,27.0,1.0,2.0,29.0,38.0,4.0,,14.0,6.0,7.0,,2.0,7.0,30.0,134,,4.0,0.64,0.6666666666666666,1.0,0.2857142857142857,0.25,0.09090909090909091,0.2857142857142857,0.49019607843137253,0.4,0.5,0.45614035087719296,0.38461538461538464,0.35185185185185186,0.5038167938931297,0.4,0.45714285714285713,0.5526315789473685,,0.1568627450980392,0.18518518518518517,0.125,,22.46696035242291,0.6818181818181818,0.3333333333333333,0.10429447852760736,0.05223880597014925,0.11678832116788321,0.02054794520547945,0.11,0.03571428571428571,0.05263157894736842,0.02857142857142857,0.02654867256637168,,0.1232876712328767,0.10810810810810811,,0.1262135922330097,0.08823529411764706,0.015873015873015872,0.23684210526315788,0.5555555555555556,0.6818181818181818,0.6666666666666666,0.21052631578947367,0.4166666666666667,0.47619047619047616,0.6,,,,,0.13157894736842105,0.4666666666666667,0.4666666666666667,1.0,0.42105263157894735,0.22916666666666666,0.22916666666666666,1.0,0.3076923076923077,0.25,,0.15384615384615385,0.46153846153846156,0.16666666666666666,1.0,0.4444444444444444,0.5,0.1111111111111111,0.3333333333333333,0.2962962962962963,,0.7894736842105263,0.22916666666666666,0.5472855263157895,0.5476727272727272,0.5308944444444446,0.12,0.22950819672131148,0.09090909090909091,0.24242424242424243,4.427450980392156,25.279365079365085,0.22553897180762852,1.0,1.0,1.0,1.0,,1.0,,,5.0,1.0,,0.047619047619047616,0.2857142857142857,0.14285714285714285,0.5,1.0,0.015625,,,2.0,2.0,,,,,True,,
1642874,1610612751,Danny Wolf,Danny Wolf,1642874,BKN,71229.70000000001,1187,-231.0,2367,2373,626,723,312.0,4740,85.0,155.0,14.0,26.0,21.0,36.0,23.0,66.0,2.0,8.0,19.0,55.0,4.0,1.0,9.0,49.0,156.0,5.0,16.0,11.0,41.0,110.0,229.0,68.0,211.0,84.0,508.0,2722,19.0,33.0,6.0,20.0,10.0,66.0,29.0,59.0,12.0,50.0,31.0,125.0,130.0,90.0,192.0,12.0,24.0,156.0,49.0,32.0,,76.0,51.0,127.0,32.0,19.0,60.0,11.0,305.0,31.0,24.0,88.0,128.0,8.0,224.0,57.0,281.0,7.0,30.0,20.0,10.0,47.0,8.0,32.0,26.0,15.0,2.0,73.0,11.0,18.0,87.0,126.0,6.0,3.0,72.0,109.0,6.0,,51.0,7.0,31.0,,10.0,32.0,124.0,623,8.0,5.0,0.5909090909090909,0.6632653061224489,0.9411764705882353,0.3222748815165877,0.3,0.24,0.3222748815165877,0.48034934497816595,0.5757575757575758,0.4915254237288136,0.4818181818181818,0.5283018867924528,0.43119266055045874,0.516260162601626,0.5689655172413793,0.49603174603174605,0.47954545454545455,,0.13973799126637554,0.14838709677419354,0.13636363636363635,,20.644216691068813,0.6438356164383562,0.16,0.22145328719723184,0.04395604395604396,0.17813765182186234,0.05073649754500818,0.20149253731343283,0.04753673292999136,0.07421875,0.02032520325203252,0.04831932773109244,0.05925925925925926,0.1896551724137931,0.24632352941176472,0.22972972972972974,0.17270194986072424,0.1925925925925926,0.030837004405286344,0.3522727272727273,0.5483870967741935,0.6439393939393939,0.6235294117647059,0.15,0.3484848484848485,0.40350877192982454,0.43478260869565216,0.01818181818181818,0.25,0.25,1.0,0.125,0.34545454545454546,0.34545454545454546,0.9473684210526315,0.35454545454545455,0.3141025641025641,0.3141025641025641,0.9387755102040817,0.49056603773584906,0.5384615384615384,0.21428571428571427,0.07547169811320754,0.3018867924528302,0.3125,1.0,0.3302752293577982,0.5833333333333334,0.08256880733944955,0.1111111111111111,0.3761467889908257,0.2682926829268293,0.8318181818181818,0.3141025641025641,0.5493612500000001,0.5141039473684211,0.5355,0.10515463917525773,0.18613138686131386,0.12992125984251968,0.24606299212598426,3.978602620087338,25.58672985781991,0.26446979298690326,1.0,5.0,2.0,5.0,1.0,,1.0,,21.0,20.0,,0.02857142857142857,,0.625,0.25,1.0,,,4.0,7.0,3.0,1.0,1.0,,,True,,
1642849,1610612751,Nolan Traore,Nolan Traore,1642849,BKN,30424.4,507,-69.0,989,996,231,279,132.0,1985,21.0,52.0,1.0,3.0,3.0,10.0,22.0,57.0,,7.0,8.0,18.0,3.0,1.0,6.0,15.0,55.0,1.0,4.0,3.0,9.0,43.0,116.0,23.0,73.0,23.0,178.0,1164,1.0,3.0,3.0,7.0,,11.0,9.0,26.0,4.0,15.0,5.0,35.0,32.0,54.0,60.0,9.0,2.0,55.0,15.0,13.0,3.0,38.0,50.0,88.0,27.0,23.0,26.0,12.0,226.0,1.0,5.0,20.0,11.0,2.0,33.0,6.0,39.0,3.0,16.0,11.0,5.0,31.0,4.0,21.0,11.0,10.0,2.0,42.0,3.0,8.0,26.0,39.0,4.0,,28.0,31.0,3.0,,15.0,2.0,10.0,,5.0,11.0,35.0,230,3.0,2.0,0.37209302325581395,0.38095238095238093,0.8695652173913043,0.3150684931506849,0.42857142857142855,0.26666666666666666,0.3150684931506849,0.3706896551724138,0.3333333333333333,0.34615384615384615,0.41005291005291006,0.55,0.36585365853658536,0.43842364532019706,0.55,0.3977272727272727,0.3862433862433862,0.0410958904109589,0.11206896551724138,0.15384615384615385,0.08771929824561403,0.03636363636363636,21.285838401390095,0.7380952380952381,0.1,0.044,0.01893939393939394,0.0975609756097561,0.004291845493562232,0.06813186813186813,0.012072434607645875,0.015873015873015872,0.02564102564102564,0.005434782608695652,,0.061855670103092786,0.04132231404958678,,0.08917197452229299,0.125,0.02857142857142857,0.2751322751322751,0.40384615384615385,0.4772727272727273,0.6190476190476191,0.30158730158730157,0.38596491228070173,0.4230769230769231,0.13636363636363635,0.037037037037037035,,,,0.09523809523809523,0.4444444444444444,0.47058823529411764,0.875,0.291005291005291,0.2727272727272727,0.2830188679245283,0.8666666666666667,0.3,0.3333333333333333,,0.3,0.4,0.25,1.0,0.24390243902439024,0.3,0.14634146341463414,0.16666666666666666,0.21951219512195122,0.3333333333333333,0.6613756613756614,0.2727272727272727,0.5160616402116399,0.5230833333333333,0.48792682926829267,0.07462686567164178,0.1171875,0.06179775280898876,0.19662921348314608,5.649137931034482,25.2054794520548,0.23356926188068755,2.0,,,,1.0,,1.0,1.0,5.0,4.0,,,,0.36363636363636365,0.6666666666666666,1.0,,,1.0,4.0,,,,1.0,0.05555555555555555,True,,
1642856,1610612751,Egor Dëmin,Egor Dëmin,1642856,BKN,14399.9,240,-46.0,486,492,155,143,63.0,978,3.0,6.0,,,,,1.0,10.0,,3.0,5.0,11.0,,,2.0,17.0,55.0,3.0,10.0,7.0,22.0,4.0,19.0,22.0,66.0,20.0,94.0,556,,1.0,3.0,10.0,,9.0,,3.0,7.0,24.0,8.0,29.0,6.0,2.0,63.0,3.0,,55.0,17.0,2.0,,15.0,13.0,28.0,8.0,5.0,11.0,4.0,69.0,2.0,,10.0,12.0,3.0,25.0,3.0,28.0,1.0,8.0,6.0,2.0,10.0,2.0,9.0,3.0,1.0,,13.0,,2.0,11.0,15.0,,1.0,15.0,24.0,,2.0,3.0,5.0,4.0,,2.0,4.0,27.0,154,,4.0,0.75,0.75,0.9545454545454546,0.3333333333333333,0.3,0.2916666666666667,0.3333333333333333,0.21052631578947367,,,0.43529411764705883,0.4090909090909091,0.3888888888888889,0.48947368421052634,0.4090909090909091,0.453125,0.7764705882352941,,0.10526315789473684,,0.2,,19.28571428571429,0.7692307692307693,0.3,0.0975609756097561,,0.09900990099009901,0.013793103448275862,0.09821428571428571,0.008032128514056224,,,0.01680672268907563,,0.12244897959183673,0.06666666666666667,0.14285714285714285,0.12162162162162163,0.037037037037037035,0.017543859649122806,0.07058823529411765,0.5,0.5,0.6666666666666666,0.11764705882352941,0.1,0.125,1.0,0.03529411764705882,,,,0.12941176470588237,0.45454545454545453,0.45454545454545453,1.0,0.6470588235294118,0.3090909090909091,0.3090909090909091,0.9411764705882353,,,,,0.9090909090909091,0.3,1.0,,,0.07407407407407407,,0.8148148148148148,0.3181818181818182,0.8470588235294118,0.3090909090909091,0.5267088235294116,0.49296000000000006,0.510764814814815,0.05555555555555555,0.13636363636363635,0.09574468085106383,0.30851063829787234,8.757894736842106,25.96818181818181,0.31893004115226337,,,1.0,1.0,,2.0,,,2.0,3.0,,0.05,,0.75,,,0.029411764705882353,,2.0,,,,,,,True,,
1642879,1610612751,Ben Saraf,Ben Saraf,1642879,BKN,19612.199999999997,327,-49.0,667,661,182,223,91.0,1328,24.0,39.0,1.0,2.0,8.0,12.0,10.0,22.0,,2.0,,6.0,,,1.0,6.0,27.0,2.0,3.0,4.0,12.0,34.0,63.0,6.0,33.0,29.0,115.0,729,1.0,4.0,2.0,3.0,3.0,11.0,9.0,16.0,4.0,13.0,13.0,43.0,34.0,34.0,15.0,3.0,2.0,27.0,6.0,12.0,1.0,27.0,24.0,51.0,17.0,7.0,17.0,9.0,126.0,3.0,3.0,13.0,8.0,1.0,22.0,6.0,28.0,1.0,12.0,9.0,3.0,28.0,2.0,18.0,10.0,10.0,,38.0,1.0,9.0,11.0,22.0,2.0,1.0,24.0,33.0,3.0,,14.0,4.0,2.0,,1.0,3.0,43.0,182,3.0,4.0,0.5,0.5151515151515151,0.8333333333333334,0.18181818181818182,0.6666666666666666,0.3076923076923077,0.18181818181818182,0.5396825396825397,0.25,0.5625,0.4479166666666667,0.5714285714285714,0.5172413793103449,0.5180180180180181,0.6111111111111112,0.5972222222222222,0.34375,0.030303030303030304,0.19047619047619047,0.1794871794871795,0.22727272727272727,0.037037037037037035,19.401041666666668,0.7368421052631579,0.06666666666666667,0.05161290322580645,0.022388059701492536,0.09219858156028368,0.01764705882352941,0.07094594594594594,0.019736842105263157,0.014492753623188406,0.03508771929824561,0.015748031496062992,0.023255813953488372,0.03571428571428571,0.039473684210526314,0.13043478260869565,0.08247422680412371,0.11363636363636363,0.025,0.40625,0.6153846153846154,0.75,0.5416666666666666,0.22916666666666666,0.45454545454545453,0.5882352941176471,0.4,0.020833333333333332,,,,0.0625,,,,0.28125,0.2222222222222222,0.23076923076923078,0.8333333333333334,0.2857142857142857,0.5,,,0.42857142857142855,0.6666666666666666,0.5,0.41379310344827586,0.6666666666666666,0.034482758620689655,,0.41379310344827586,0.3333333333333333,0.75,0.2222222222222222,0.5427229166666666,0.49193,0.5465310344827585,0.1308411214953271,0.1891891891891892,0.09565217391304348,0.3739130434782609,4.277777777777778,25.342424242424244,0.272863568215892,,1.0,,1.0,,,1.0,,1.0,2.0,,,,0.6666666666666666,,,,,,5.0,,1.0,1.0,1.0,,True,,
1630533,1610612751,Ziaire Williams,Ziaire Williams,1630533,BKN,28415.800000000003,474,-123.0,959,951,224,257,128.0,1910,29.0,36.0,2.0,4.0,5.0,5.0,9.0,19.0,,1.0,16.0,30.0,1.0,6.0,11.0,17.0,54.0,1.0,5.0,2.0,11.0,38.0,56.0,33.0,84.0,41.0,216.0,1089,4.0,8.0,2.0,6.0,1.0,15.0,5.0,7.0,8.0,22.0,14.0,48.0,50.0,26.0,96.0,3.0,2.0,54.0,17.0,4.0,2.0,14.0,6.0,20.0,3.0,3.0,14.0,,46.0,6.0,2.0,12.0,17.0,2.0,31.0,9.0,40.0,,31.0,24.0,7.0,14.0,3.0,9.0,9.0,5.0,3.0,23.0,2.0,2.0,21.0,39.0,2.0,,38.0,48.0,3.0,2.0,16.0,3.0,6.0,1.0,4.0,8.0,48.0,224,4.0,3.0,0.6578947368421053,0.6756756756756757,0.9696969696969697,0.39285714285714285,0.3333333333333333,0.36363636363636365,0.39285714285714285,0.6785714285714286,0.5,0.7142857142857143,0.625,0.5,0.5862068965517241,0.6729559748427673,0.5,0.6666666666666666,0.6,0.023809523809523808,0.07142857142857142,0.08333333333333333,0.05263157894736842,0.018518518518518517,16.470588235294116,0.6086956521739131,0.09090909090909091,0.07083333333333333,0.00909090909090909,0.06557377049180328,0.024896265560165973,0.06855791962174941,0.01735357917570499,0.018691588785046728,,0.02197802197802198,0.03389830508474576,0.07692307692307693,0.07272727272727272,0.05128205128205128,0.04477611940298507,0.12244897959183673,,0.2571428571428571,0.8055555555555556,0.8787878787878788,0.7586206896551724,0.1357142857142857,0.47368421052631576,0.5,0.3333333333333333,0.007142857142857143,,,,0.21428571428571427,0.5333333333333333,0.5517241379310345,0.9375,0.38571428571428573,0.3148148148148148,0.32075471698113206,1.0,0.2857142857142857,0.5,0.5,0.07142857142857142,0.35714285714285715,0.2,1.0,0.1724137931034483,1.0,0.3793103448275862,0.5454545454545454,0.3793103448275862,0.18181818181818182,0.8571428571428571,0.3148148148148148,0.5826399999999999,0.54981,0.5824982758620689,0.12179487179487179,0.2318840579710145,0.06944444444444445,0.2222222222222222,3.8214285714285703,24.93571428571429,0.23357664233576642,1.0,,1.0,2.0,7.0,3.0,2.0,2.0,1.0,4.0,,0.047619047619047616,,0.5,1.0,1.0,0.034482758620689655,,,1.0,,2.0,,1.0,0.03333333333333333,True,,
1630549,1610612751,Day'Ron Sharpe,Day'Ron Sharpe,1630549,BKN,31257.600000000002,521,-71.0,1047,1043,317,367,159.0,2090,95.0,132.0,42.0,57.0,34.0,43.0,12.0,30.0,,,2.0,6.0,,1.0,1.0,1.0,8.0,,1.0,1.0,2.0,107.0,162.0,3.0,14.0,47.0,270.0,1194,42.0,60.0,,1.0,16.0,100.0,37.0,52.0,2.0,3.0,18.0,98.0,108.0,106.0,9.0,,74.0,8.0,1.0,21.0,1.0,39.0,23.0,62.0,19.0,4.0,28.0,10.0,147.0,32.0,52.0,36.0,60.0,8.0,104.0,85.0,189.0,8.0,31.0,22.0,9.0,21.0,2.0,11.0,22.0,10.0,2.0,43.0,5.0,14.0,20.0,65.0,6.0,11.0,44.0,63.0,7.0,,30.0,5.0,12.0,,4.0,12.0,98.0,316,9.0,4.0,0.5046728971962616,0.7714285714285715,1.0,0.21428571428571427,,0.6666666666666666,0.21428571428571427,0.6604938271604939,0.7,0.7115384615384616,0.6335227272727273,0.6885245901639344,0.7272727272727273,0.6617647058823529,0.704225352112676,0.7424242424242424,0.07954545454545454,0.07142857142857142,0.12962962962962962,0.14393939393939395,0.06666666666666667,,20.016207455429498,0.4883720930232558,0.38095238095238093,0.25210084033613445,0.21940928270042195,0.16289592760180996,0.11721611721611722,0.20915032679738563,0.16470588235294117,0.2743362831858407,0.19230769230769232,0.12264150943396226,0.09836065573770492,0.21,0.25,0.4,0.16875,0.14754098360655737,0.18181818181818182,0.75,0.7196969696969697,0.8407079646017699,0.4631578947368421,0.17045454545454544,0.4,0.42857142857142855,0.8333333333333334,,,,,0.03409090909090909,0.3333333333333333,0.4,1.0,0.045454545454545456,0.125,0.125,1.0,0.9344262295081968,0.7368421052631579,0.047619047619047616,,0.01639344262295082,,,0.7818181818181819,0.7906976744186046,0.01818181818181818,1.0,0.03636363636363636,0.5,0.8295454545454546,0.125,0.603700284090909,0.6148795454545455,0.6175136363636364,0.1507537688442211,0.16216216216216217,0.37037037037037035,0.362962962962963,2.269753086419753,24.557142857142857,0.3027698185291309,,1.0,1.0,6.0,1.0,,,,8.0,9.0,,0.03571428571428571,0.05,0.75,,,,1.0,1.0,2.0,2.0,2.0,,,0.16666666666666666,True,,
