EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,LostBallOutOfBoundsTurnovers,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,Travels,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,Corner3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,on,FTOffRebounds,BlockedCorner3,OffFTReboundPct
1626167,1610612749,Myles Turner,Myles Turner,1626167,MIL,9722.2,162,-14,332,337,114,91.0,33,669,13.0,15.0,1.0,2.0,6.0,8.0,4.0,14.0,3.0,5.0,3.0,2.0,4.0,22.0,2.0,2.0,9.0,20.0,34,4.0,25.0,18.0,70.0,381,2.0,4.0,2.0,3.0,7.0,6.0,11.0,2.0,11.0,7.0,25.0,32.0,8.0,12.0,4.0,22.0,4.0,5.0,7.0,4.0,11.0,3.0,1.0,5.0,2.0,26.0,2.0,7.0,11.0,9.0,2.0,22.0,9.0,31.0,3.0,3.0,1.0,2.0,5.0,2.0,3.0,3.0,1.0,8.0,2.0,3.0,13.0,18.0,1.0,2.0,19.0,3.0,1.0,22.0,4.0,10.0,3.0,10.0,9.0,1.0,10.0,5.0,1.0,25.0,114,3.0,0.8,0.8888888888888888,1.0,0.16,0.18181818181818182,0.16,0.5882352941176471,0.5,0.5454545454545454,0.4406779661016949,0.3333333333333333,0.4090909090909091,0.5147058823529411,0.4375,0.4807692307692308,0.423728813559322,0.14705882352941177,0.35714285714285715,20.652173913043477,0.625,0.16666666666666666,0.14516129032258066,0.09859154929577464,0.1375,0.02666666666666667,0.14084507042253522,0.06164383561643835,0.125,0.10810810810810811,0.05555555555555555,0.017857142857142856,0.05263157894736842,0.15789473684210525,0.13157894736842105,0.2,0.13559322033898305,0.14285714285714285,0.1,0.5,0.2542372881355932,0.8666666666666667,0.8666666666666667,0.7692307692307693,0.23728813559322035,0.2857142857142857,0.4444444444444444,0.75,0.0847457627118644,0.6,0.6,1.0,0.05084745762711865,0.3728813559322034,0.18181818181818182,0.18181818181818182,1.0,0.3333333333333333,0.5,0.3333333333333333,0.36363636363636365,0.75,0.09090909090909091,0.4090909090909091,0.2222222222222222,0.6779661016949152,0.18181818181818182,0.5289881355932203,0.552575,0.5602340909090908,0.15384615384615385,0.25,0.1,0.35714285714285715,6.752941176470588,26.016,0.3433734939759036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,24657.600000000002,411,-106,821,830,200,179.0,84,1651,14.0,23.0,4.0,7.0,4.0,7.0,31.0,61.0,19.0,51.0,29.0,5.0,24.0,57.0,3.0,1.0,5.0,64.0,135,44.0,86.0,13.0,273.0,1005,10.0,23.0,5.0,5.0,28.0,12.0,29.0,2.0,10.0,8.0,38.0,70.0,58.0,129.0,14.0,57.0,24.0,5.0,13.0,12.0,25.0,8.0,4.0,6.0,6.0,62.0,6.0,11.0,50.0,32.0,7.0,89.0,17.0,106.0,5.0,13.0,9.0,4.0,12.0,4.0,6.0,8.0,1.0,18.0,,2.0,16.0,32.0,3.0,2.0,13.0,2.0,,19.0,1.0,6.0,4.0,2.0,,1.0,2.0,2.0,1.0,38.0,200,4.0,0.546875,0.6140350877192983,0.9772727272727273,0.5116279069767442,0.2,0.5116279069767442,0.4740740740740741,0.43478260869565216,0.41379310344827586,0.5882352941176471,0.4107142857142857,0.38461538461538464,0.5934782608695652,0.45161290322580644,0.4318181818181818,0.3891402714932127,0.037037037037037035,0.04918032786885246,26.985854189336237,0.6666666666666666,0.3181818181818182,0.21621621621621623,0.05699481865284974,0.22935779816513763,0.03296703296703297,0.22404371584699453,0.04533333333333334,0.15555555555555556,0.03409090909090909,0.016666666666666666,0.0234375,0.05555555555555555,0.09803921568627451,0.28205128205128205,0.2631578947368421,0.2254335260115607,0.24444444444444444,0.04716981132075472,1.0,0.10407239819004525,0.6086956521739131,0.6363636363636364,0.5,0.27601809954751133,0.5081967213114754,0.5344827586206896,0.45161290322580644,0.23076923076923078,0.37254901960784315,0.38,0.7368421052631579,0.13122171945701358,0.2579185520361991,0.42105263157894735,0.42105263157894735,1.0,0.25,0.5714285714285714,0.10714285714285714,0.1794871794871795,0.5714285714285714,0.1282051282051282,0.1282051282051282,0.2,0.49321266968325794,0.42105263157894735,0.49501402714932125,0.493240625,0.4886371794871795,0.02654867256637168,0.04285714285714286,0.10256410256410256,0.1391941391941392,11.260740740740738,25.062790697674426,0.243605359317905,20.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,0.2,0.043478260869565216,0.0196078431372549,0.6896551724137931,0.6896551724137931,0.95,0.07142857142857142,0.5,1.0,0.2,,,,,,,,,,,,,,,,,,,,,True,,,
1627752,1610612749,Taurean Prince,Taurean Prince,1627752,MIL,2329.0,39,-13,75,78,22,21.0,10,153,2.0,2.0,,,,,2.0,2.0,,,2.0,,4.0,10.0,,2.0,3.0,4.0,4,5.0,12.0,1.0,24.0,95,1.0,1.0,,,2.0,,,2.0,3.0,,6.0,6.0,2.0,12.0,,10.0,4.0,,2.0,1.0,3.0,,1.0,2.0,,7.0,,,4.0,2.0,,6.0,,6.0,,1.0,1.0,,5.0,5.0,,,,5.0,,1.0,2.0,3.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,6.0,22,,0.75,0.75,0.8,0.4166666666666667,0.6666666666666666,0.4166666666666667,1.0,1.0,,0.71875,1.0,1.0,0.75,1.0,1.0,0.75,,,24.137931034482758,1.0,,0.18181818181818182,,0.25,,0.2222222222222222,,,,,,,0.25,0.3333333333333333,,0.2727272727272727,0.2,,,0.125,1.0,1.0,1.0,0.125,1.0,1.0,0.5,,,,,0.125,0.625,0.4,0.4444444444444444,0.75,,,,,,,1.0,0.6666666666666666,0.875,0.4,0.5449750000000001,,0.5316,0.0625,0.25,0.08333333333333333,0.25,4.2,25.64166666666667,0.29333333333333333,1.0,,,,,3.0,,,,,,,,0.5,0.5,1.0,,,,,1.0,0.08333333333333333,0.1,,,,,,,,,,,,,,,,,,True,,,
1629645,1610612749,Kevin Porter Jr.,Kevin Porter Jr.,1629645,MIL,12472.3,208,-8,422,418,97,82.0,42,840,14.0,22.0,1.0,1.0,5.0,6.0,9.0,22.0,14.0,19.0,5.0,1.0,8.0,20.0,3.0,3.0,8.0,37.0,63,9.0,25.0,24.0,125.0,493,3.0,3.0,3.0,2.0,11.0,9.0,17.0,3.0,9.0,9.0,36.0,18.0,56.0,21.0,,20.0,8.0,4.0,23.0,23.0,46.0,15.0,8.0,12.0,8.0,115.0,3.0,1.0,19.0,12.0,3.0,34.0,4.0,38.0,1.0,8.0,6.0,2.0,18.0,8.0,13.0,10.0,1.0,31.0,1.0,8.0,6.0,16.0,3.0,3.0,31.0,2.0,1.0,29.0,5.0,16.0,1.0,2.0,1.0,1.0,2.0,1.0,,36.0,97,1.0,0.24324324324324326,0.24324324324324326,0.7777777777777778,0.36,0.3333333333333333,0.36,0.5873015873015873,1.0,0.5294117647058824,0.5738636363636364,0.75,0.5192307692307693,0.625,0.7857142857142857,0.6,0.2840909090909091,0.06349206349206349,0.09090909090909091,28.23275862068966,0.5806451612903226,0.21428571428571427,0.14457831325301204,0.010638297872340425,0.16964285714285715,0.03571428571428571,0.15897435897435896,0.02247191011235955,,0.023809523809523808,,0.01818181818181818,0.06896551724137931,0.2,0.1111111111111111,0.125,0.16853932584269662,0.17391304347826086,0.02631578947368421,0.5,0.25,0.6363636363636364,0.7,0.07142857142857142,0.25,0.4090909090909091,0.45,0.3333333333333333,0.2159090909090909,0.7368421052631579,0.7368421052631579,0.35714285714285715,0.056818181818181816,0.22727272727272727,0.4,0.4,0.75,0.16666666666666666,1.0,0.5,0.23076923076923078,0.8333333333333334,0.038461538461538464,0.3076923076923077,0.375,0.5340909090909091,0.4,0.5181068181818181,0.5943499999999999,0.513625,0.16161616161616163,0.21621621621621623,0.088,0.288,9.192063492063495,25.34,0.22985781990521326,1.0,,,,1.0,6.0,3.0,6.0,,2.0,0.3333333333333333,0.09090909090909091,,0.2,0.2,1.0,,,,,,,,1.0,2.0,0.3333333333333333,1.0,,,,,,,,,,,,,,True,,,
203914,1610612749,Gary Harris,Gary Harris,203914,MIL,39646.10000000001,661,-132,1318,1332,366,335.0,140,2650,12.0,17.0,2.0,3.0,4.0,4.0,6.0,14.0,,5.0,39.0,4.0,10.0,29.0,2.0,3.0,11.0,18.0,36,28.0,68.0,8.0,128.0,1573,2.0,5.0,4.0,,10.0,5.0,11.0,4.0,15.0,2.0,24.0,22.0,14.0,84.0,4.0,29.0,10.0,3.0,28.0,23.0,51.0,16.0,7.0,15.0,5.0,125.0,8.0,8.0,21.0,19.0,5.0,45.0,16.0,61.0,1.0,27.0,10.0,17.0,10.0,8.0,9.0,2.0,,19.0,2.0,9.0,35.0,53.0,2.0,3.0,7.0,,,9.0,3.0,6.0,,8.0,2.0,6.0,9.0,7.0,,24.0,366,,0.6111111111111112,0.6875,1.0,0.4117647058823529,0.26666666666666666,0.4117647058823529,0.5,0.4,0.45454545454545453,0.5769230769230769,0.5555555555555556,0.4230769230769231,0.5981308411214953,0.5555555555555556,0.4444444444444444,0.6538461538461539,0.08333333333333333,0.07142857142857142,8.513513513513512,0.5263157894736842,0.14705882352941177,0.0815450643776824,0.027972027972027972,0.06231454005934718,0.025396825396825397,0.07017543859649122,0.026622296173044926,0.0136986301369863,0.022556390977443608,0.05,0.017543859649122806,0.04597701149425287,0.06097560975609756,0.10743801652892562,0.03333333333333333,0.060836501901140684,0.06756756756756757,0.018518518518518517,0.7777777777777778,0.16346153846153846,0.7058823529411765,0.8,0.5,0.1346153846153846,0.42857142857142855,0.46153846153846156,0.8333333333333334,0.04807692307692308,,,,0.375,0.27884615384615385,0.3448275862068966,0.35714285714285715,1.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.15384615384615385,1.0,0.15384615384615385,0.4230769230769231,0.2727272727272727,0.8173076923076923,0.3448275862068966,0.5480923076923078,0.5414499999999999,0.5303076923076924,0.056074766355140186,0.15384615384615385,0.078125,0.1875,6.66111111111111,24.52941176470588,0.27769347496206376,18.0,2.0,2.0,1.0,2.0,,8.0,2.0,,1.0,0.5,0.11764705882352941,,0.46153846153846156,0.46153846153846156,1.0,0.2222222222222222,1.0,1.0,0.25,1.0,0.014705882352941176,0.034482758620689655,,2.0,,,1.0,1.0,,,,,,,,,,,,True,,,
1628398,1610612749,Kyle Kuzma,Kyle Kuzma,1628398,MIL,17133.199999999997,286,-28,575,569,171,154.0,52,1144,32.0,40.0,2.0,4.0,10.0,11.0,14.0,34.0,3.0,5.0,10.0,4.0,8.0,24.0,3.0,2.0,8.0,49.0,79,11.0,34.0,21.0,152.0,681,6.0,9.0,3.0,,15.0,16.0,20.0,4.0,12.0,7.0,51.0,66.0,32.0,24.0,8.0,24.0,8.0,6.0,20.0,15.0,35.0,9.0,6.0,9.0,7.0,85.0,3.0,6.0,15.0,14.0,7.0,36.0,9.0,45.0,1.0,6.0,5.0,1.0,8.0,5.0,8.0,3.0,,16.0,,7.0,6.0,11.0,,,28.0,,2.0,30.0,6.0,17.0,1.0,5.0,3.0,2.0,5.0,3.0,1.0,51.0,171,1.0,0.673469387755102,0.7333333333333333,0.7272727272727273,0.3235294117647059,0.3333333333333333,0.3235294117647059,0.620253164556962,0.6666666666666666,0.8,0.5796460176991151,0.625,0.6875,0.608,0.625,0.7285714285714285,0.3008849557522124,0.0759493670886076,0.14705882352941177,22.345483359746435,0.5,0.4375,0.12962962962962962,0.04918032786885246,0.10344827586206896,0.025,0.11462450592885376,0.0371900826446281,,0.07575757575757576,0.04,0.021505376344086023,0.037037037037037035,0.07692307692307693,0.1896551724137931,,0.09565217391304348,0.13333333333333333,0.022222222222222223,0.6,0.35398230088495575,0.8,0.8,0.75,0.3008849557522124,0.4117647058823529,0.4827586206896552,0.5,0.04424778761061947,0.6,0.75,0.6666666666666666,0.08849557522123894,0.21238938053097345,0.3333333333333333,0.34782608695652173,0.625,0.3333333333333333,0.5,0.25,0.34375,0.9090909090909091,0.125,0.25,0.25,0.6548672566371682,0.3333333333333333,0.5546314159292036,0.5034714285714286,0.5896484375000002,0.13709677419354838,0.18888888888888888,0.09868421052631579,0.3355263157894737,5.040506329113924,25.485294117647065,0.29739130434782607,3.0,,,2.0,1.0,9.0,4.0,3.0,,1.0,0.3333333333333333,,0.2,0.3,0.3,1.0,,,,0.5,1.0,0.029411764705882353,0.041666666666666664,1.0,1.0,0.3333333333333333,1.0,,,2.0,1.0,,,,,,,,,,True,,,
1630175,1610612749,Cole Anthony,Cole Anthony,1630175,MIL,7792.6,130,-65,261,265,77,78.0,25,526,7.0,12.0,,,4.0,6.0,8.0,19.0,3.0,8.0,1.0,,3.0,14.0,1.0,,2.0,18.0,39,3.0,15.0,7.0,52.0,328,1.0,2.0,1.0,,2.0,9.0,16.0,,2.0,5.0,23.0,6.0,30.0,6.0,,14.0,3.0,4.0,19.0,14.0,33.0,7.0,7.0,10.0,9.0,80.0,5.0,,13.0,5.0,,18.0,5.0,23.0,1.0,6.0,5.0,1.0,13.0,6.0,13.0,7.0,1.0,26.0,1.0,7.0,12.0,23.0,2.0,1.0,10.0,2.0,1.0,11.0,,1.0,3.0,1.0,,1.0,1.0,1.0,,23.0,77,3.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.2,,0.2,0.46153846153846156,0.5,0.5625,0.4166666666666667,0.3333333333333333,0.5,0.4406779661016949,0.3333333333333333,0.5227272727272727,0.2777777777777778,0.10256410256410256,0.05263157894736842,29.41176470588235,0.5,,0.125,,0.18840579710144928,0.09615384615384616,0.1651376146788991,0.04310344827586207,,,,0.1,0.08333333333333333,0.18181818181818182,0.08695652173913043,0.16666666666666666,0.18333333333333332,0.2222222222222222,0.03571428571428571,1.0,0.2222222222222222,0.5833333333333334,0.6363636363636364,,0.35185185185185186,0.42105263157894735,0.4444444444444444,0.375,0.14814814814814814,0.375,0.5,,0.018518518518518517,0.25925925925925924,0.21428571428571427,0.23076923076923078,0.6666666666666666,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.1111111111111111,,0.5,0.21428571428571427,0.5048212962962962,,0.5262166666666668,0.03571428571428571,0.025,0.038461538461538464,0.4423076923076923,8.671794871794873,27.04,0.2950191570881226,,,,,,3.0,,7.0,,2.0,,0.08333333333333333,0.25,,,,,,,,1.0,0.06666666666666667,0.07142857142857142,,2.0,,,,,,1.0,1.0,0.0625,,,,,,,,True,,,
1631157,1610612749,Ryan Rollins,Ryan Rollins,1631157,MIL,16815.1,280,-34,554,563,136,139.0,58,1117,16.0,29.0,1.0,1.0,5.0,8.0,14.0,32.0,7.0,15.0,7.0,2.0,25.0,63.0,5.0,8.0,19.0,37.0,76,26.0,70.0,15.0,167.0,654,4.0,7.0,6.0,4.0,18.0,10.0,19.0,9.0,21.0,8.0,55.0,30.0,44.0,48.0,,63.0,25.0,6.0,22.0,20.0,42.0,13.0,7.0,14.0,5.0,104.0,1.0,6.0,13.0,10.0,,23.0,7.0,30.0,4.0,18.0,8.0,10.0,13.0,10.0,6.0,3.0,1.0,19.0,,3.0,10.0,22.0,,1.0,23.0,,,22.0,3.0,7.0,4.0,5.0,3.0,2.0,5.0,3.0,,55.0,136,4.0,0.40540540540540543,0.40540540540540543,0.6153846153846154,0.37142857142857144,0.42857142857142855,0.37142857142857144,0.4868421052631579,0.5714285714285714,0.5263157894736842,0.5205479452054794,0.5384615384615384,0.5875,0.5357142857142857,0.5625,0.6111111111111112,0.4794520547945205,0.07894736842105263,0.09375,27.68,0.6842105263157895,,0.0970873786407767,0.05084745762711865,0.0948905109489051,0.007352941176470588,0.09583333333333334,0.027559055118110236,0.06896551724137931,0.03571428571428571,0.06060606060606061,0.009900990099009901,,0.10526315789473684,0.09433962264150944,0.08333333333333333,0.09615384615384616,0.09090909090909091,0.05263157894736842,0.6,0.19863013698630136,0.5517241379310345,0.6153846153846154,0.5,0.2191780821917808,0.4375,0.4827586206896552,0.5,0.10273972602739725,0.4666666666666667,0.4666666666666667,,0.04794520547945205,0.4315068493150685,0.3968253968253968,0.3968253968253968,0.6,0.07692307692307693,1.0,0.38461538461538464,0.2,0.625,0.05,0.475,0.42105263157894735,0.678082191780822,0.3968253968253968,0.5279893835616439,0.4735625,0.52608,0.04666666666666667,0.0875,0.10778443113772455,0.32934131736526945,7.626315789473683,25.78,0.24548736462093862,1.0,,1.0,1.0,2.0,30.0,3.0,3.0,,4.0,0.3333333333333333,0.10344827586206896,,0.14285714285714285,0.14285714285714285,1.0,0.07692307692307693,,,0.5,,,,2.0,,0.4,1.0,,,1.0,,,,3.0,2.0,1.0,,,,,True,,,
1629018,1610612749,Gary Trent Jr.,Gary Trent Jr.,1629018,MIL,17094.1,285,-78,564,567,164,152.0,58,1131,2.0,3.0,,,1.0,2.0,7.0,13.0,8.0,14.0,29.0,6.0,17.0,46.0,2.0,4.0,12.0,17.0,30,26.0,75.0,7.0,119.0,688,2.0,2.0,5.0,1.0,14.0,8.0,13.0,5.0,18.0,5.0,36.0,22.0,12.0,72.0,2.0,46.0,17.0,3.0,16.0,5.0,21.0,2.0,3.0,9.0,3.0,47.0,1.0,1.0,8.0,1.0,1.0,10.0,2.0,12.0,2.0,3.0,2.0,1.0,5.0,3.0,2.0,2.0,,7.0,2.0,1.0,8.0,16.0,1.0,,7.0,,,10.0,2.0,4.0,,,,,,,,36.0,164,,0.6470588235294118,0.6875,0.9230769230769231,0.3466666666666667,0.2777777777777778,0.3466666666666667,0.5666666666666667,1.0,0.6153846153846154,0.5333333333333333,0.9285714285714286,0.5,0.5509259259259259,0.875,0.5454545454545454,0.7142857142857143,0.1,0.15384615384615385,18.253968253968253,0.7142857142857143,0.06666666666666667,0.010752688172043012,0.00847457627118644,0.05714285714285714,0.007042253521126761,0.03862660944206009,0.007692307692307693,,0.017857142857142856,,,0.025,,0.02,,0.06796116504854369,0.02702702702702703,0.03508771929824561,,0.02857142857142857,0.6666666666666666,0.6666666666666666,0.5,0.12380952380952381,0.5384615384615384,0.6363636363636364,0.8571428571428571,0.13333333333333333,0.5714285714285714,0.6153846153846154,0.5,0.2761904761904762,0.4380952380952381,0.3695652173913043,0.3695652173913043,0.8823529411764706,,,0.2857142857142857,0.06451612903225806,0.5,0.1935483870967742,0.3870967741935484,0.3333333333333333,0.7428571428571429,0.3695652173913043,0.5035761904761905,0.50536,0.4903887096774194,0.05555555555555555,0.125,0.11764705882352941,0.3025210084033613,12.123333333333333,25.061333333333337,0.2907801418439716,9.0,1.0,3.0,1.0,3.0,6.0,4.0,,,1.0,0.6,,0.07142857142857142,0.3103448275862069,0.32142857142857145,1.0,0.42857142857142855,0.3333333333333333,1.0,0.16666666666666666,1.0,0.013333333333333334,,2.0,,1.0,1.0,,,1.0,,2.0,0.02631578947368421,,,,1.0,0.034482758620689655,,,True,,,
1629599,1610612749,Amir Coffey,Amir Coffey,1629599,MIL,1382.5,23,-17,43,48,16,14.0,8,91,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,,1.0,,1,,3.0,,,50,,,1.0,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,3.0,,3.0,,3.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,0.75,,,7.547169811320754,,,0.2,,,,0.13636363636363635,,,,,,,0.14285714285714285,0.2,0.3333333333333333,,,,,,,,,,,,,0.25,,,,0.25,0.5,,,,,,1.0,,,0.5,0.5,,0.75,,0.52565,0.55995,0.579675,,,,,15.6,25.566666666666666,0.37209302325581395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
