EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,Fouls,Charge Fouls,AtRimFGM,PenaltyAtRimFGM,FtPoints,PenaltyFtPoints,PtsAssisted2s,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,Steals,BadPassSteals,ShootingFouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefThreePtRebounds,FTDefRebounds,LostBallTurnovers,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Charge Fouls Drawn,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Clear Path Fouls,Defensive 3 Seconds Violations,OffensiveGoaltends
1630545,1610612750,Terrence Shannon Jr.,Terrence Shannon Jr.,1630545,MIN,406.0,7,-7.0,13,15,13,10,28,1.0,1.0,1.0,1.0,1.0,2.0,2.0,19,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13,0.5,0.5,0.5,0.5,0.5,0.5,23.076923076923077,0.5,0.2,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.42465,0.42465,1.0,12.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641740,1610612750,Jaylen Clark,Jaylen Clark,1641740,MIN,511.0,9,-2.0,18,21,18,21,39,,,,,,,9.0,24,,,9.0,,,,,,,1.0,1.0,9.0,18,,,0.9,0.9,0.9,0.9,33.333333333333336,,,,,,,,,1.0,0.5484,0.5484,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,5.0,1.0,3.0,5.0,6.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.6,0.6,0.6,1.0,1.0,0.4,0.5,0.5,1.0,0.6,0.6666666666666666,0.6666666666666666,0.5,1.0,0.4,0.5,0.6,0.6666666666666666,0.6666666666666666,0.63675,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641763,1610612750,Julian Phillips,Julian Phillips,1641763,MIN,406.0,7,-7.0,13,15,13,10,28,,,,,,,,19,,,,,,,,,1.0,1.0,1.0,,13,,,,,,,7.692307692307692,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642389,1610612750,Zyon Pullin,Zyon Pullin,1642389,MIN,698.0,12,-7.0,25,28,25,23,53,1.0,1.0,,,1.0,1.0,4.0,33,1.0,1.0,4.0,,,,,,,3.0,3.0,4.0,25,1.0,1.0,1.0,1.0,1.0,1.0,20.0,,,,1.0,,,,1.0,1.0,0.8726,0.8726,1.0,0.4,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,4.0,,11.0,3.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642866,1610612750,Joan Beringer,Joan Beringer,1642866,MIN,698.0,12,-7.0,25,28,25,23,53,3.0,3.0,,,2.0,3.0,4.0,33,2.0,3.0,4.0,2.0,2.0,4.0,4.0,,,2.0,2.0,4.0,25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,20.0,0.25,0.2727272727272727,0.5,1.0,,,,1.0,1.0,0.6577666666666667,0.6577666666666667,1.0,1.8666666666666665,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,2.0,2.0,,,2.0,,,,,,,2.0,,,,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642402,1610612750,Enrique Freeman,Enrique Freeman,1642402,MIN,187.0,3,-5.0,7,7,7,2,14,,,,,,,,9,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201144,1610612750,Mike Conley,Mike Conley,201144,MIN,292.0,5,,12,13,12,13,25,,,,,,,,14,,,,,,,,,,,,,12,,,,,,,8.333333333333334,,,,,,,,,1.0,0.6141,0.6141,,,1.0,1.0,,,,,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,2.0,2.0,1.0,4.0,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,24.6,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204060,1610612750,Joe Ingles,Joe Ingles,204060,MIN,292.0,5,,12,13,12,13,25,,,2.0,2.0,2.0,2.0,7.0,14,2.0,2.0,7.0,,1.0,1.0,1.0,,,1.0,1.0,7.0,12,1.0,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,33.333333333333336,0.16666666666666666,0.16666666666666666,,,0.6666666666666666,1.0,1.0,,0.3333333333333333,0.3769,0.3769,1.0,18.95,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,1.0,1.0,,24.8,,,,,,,4.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,0.2,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628978,1610612750,Donte DiVincenzo,Donte DiVincenzo,1628978,MIN,147445.2,2457,335.0,5135,5150,866,925,10285,109.0,20.0,6.0,11.0,92.0,187.0,979.0,5738,14.0,31.0,157.0,72.0,117.0,264.0,331.0,19.0,38.0,117.0,16.0,156.0,852,0.4919786096256685,0.45161290322580644,0.5525672371638142,0.5879629629629629,0.5693473193473193,0.623015873015873,16.67807047553883,0.08577712609970674,0.10441767068273092,0.08675078864353312,0.1332518337408313,0.013447432762836185,0.5454545454545454,0.6,0.18518518518518517,0.9046454767726161,0.5587882029339856,0.5473439814814814,0.16036772216547499,4.976470588235294,0.16864654333008763,600.0,60.0,160.0,14.0,27.0,180.0,471.0,35.0,19.0,50.0,240.0,631.0,52.0,33.0,77.0,651.0,69.0,471.0,180.0,211.0,308.0,146.0,713.0,79.0,56.0,0.9041666666666667,0.3803486529318542,0.42857142857142855,0.3803486529318542,0.7713936430317848,0.6752136752136753,0.19559902200489,0.375,0.37735849056603776,0.9166666666666666,0.5757946210268948,0.3821656050955414,0.3837953091684435,0.9,0.47297297297297297,0.25,0.5185185185185185,0.46296296296296297,0.38,0.3821656050955414,0.5359807692307693,25.573851030110923,193.0,1.0,62.0,10.0,75.0,30.0,112.0,97.0,62.0,35.0,11.0,103.0,74.0,79.0,118.0,99.0,25.0,0.6086956521739131,0.6511627906976745,0.5688073394495413,0.6078431372549019,0.5806451612903226,0.5,0.03800475059382423,0.12195121951219512,143.0,4.0,23.0,31.0,22.0,9.0,32.0,17.0,0.032520325203252036,0.1269982238010657,0.07766990291262135,0.1260115606936416,0.53125,0.8333333333333334,False,8.0,16.0,24.0,67.0,2.0,17.0,16.0,9.0,22.0,18.0,7.0,79.0,12.0,11.0,3.0,54.0,44.0,20.0,3.0,67.0,17.0,29.0,3.0,2.0,2.0,9.0,10.0,7.0,10.0,28.0,7.0,1.0,4.0,8.0,15.0,1.0,1.0,20.0,14.0,0.34615384615384615,0.4090909090909091,0.4864864864864865,0.5064935064935064,0.004754358161648178,0.058823529411764705,0.06422018348623854,0.04477611940298507,0.09090909090909091,0.00625,0.004246284501061571,0.019736842105263157,0.01834862385321101,0.03594771241830065,0.027657735522904063,0.020512820512820513,0.017716535433070866,0.015625,0.036637931034482756,0.033783783783783786,0.10232558139534884,0.13026819923371646,0.03624733475479744,0.08190709046454768,0.3582089552238806,0.375,0.625,0.21621621621621623,0.5,0.25,0.22972972972972974,0.11764705882352941,0.5,0.45714285714285713,1.0,0.01098901098901099,0.08069458631256383,,,,,,,
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,120441.00000000003,2007,169.0,4227,4200,1209,1353,8427,162.0,44.0,2.0,11.0,235.0,423.0,1046.0,4705,62.0,109.0,278.0,198.0,222.0,387.0,477.0,27.0,61.0,126.0,27.0,278.0,1204,0.5555555555555556,0.5688073394495413,0.5487944890929966,0.5482456140350878,0.566088840736728,0.5720164609053497,21.749948165042507,0.21002838221381268,0.18356734269370775,0.22839506172839505,0.1859931113662457,0.012629161882893225,0.18181818181818182,0.2,0.19298245614035087,0.7003444316877153,0.5294566091954023,0.5244673245614034,0.26577437858508607,5.791489361702127,0.28601845280340665,491.0,61.0,147.0,17.0,40.0,101.0,301.0,22.0,25.0,79.0,162.0,448.0,30.0,42.0,119.0,456.0,30.0,301.0,101.0,88.0,170.0,58.0,422.0,65.0,32.0,0.9382716049382716,0.36160714285714285,0.35294117647058826,0.36160714285714285,0.5143513203214696,0.5158730158730159,0.1687715269804822,0.41496598639455784,0.41496598639455784,0.9672131147540983,0.3455797933409874,0.33554817275747506,0.33554817275747506,0.9207920792079208,0.23655913978494625,0.17543859649122806,0.425,0.34649122807017546,0.31645569620253167,0.33554817275747506,0.5353959677419357,25.293749999999996,195.0,4.0,113.0,31.0,90.0,28.0,272.0,82.0,54.0,28.0,4.0,76.0,48.0,118.0,116.0,123.0,59.0,0.5787234042553191,0.6507177033492823,0.6975308641975309,0.7583892617449665,0.5663716814159292,0.7045454545454546,0.06564551422319474,0.12688172043010754,131.0,34.0,33.0,65.0,39.0,24.0,78.0,41.0,0.3063063063063063,0.151270207852194,0.18226600985221675,0.14792899408284024,0.5256410256410257,1.0,False,34.0,45.0,120.0,250.0,3.0,8.0,8.0,43.0,63.0,11.0,13.0,132.0,52.0,40.0,,26.0,35.0,50.0,5.0,90.0,25.0,28.0,8.0,1.0,8.0,7.0,13.0,9.0,15.0,7.0,17.0,,1.0,1.0,9.0,13.0,7.0,12.0,9.0,0.36666666666666664,0.6825396825396826,0.6397849462365591,0.6616161616161617,,0.09456264775413711,0.08024691358024691,0.104,0.09090909090909091,,,0.04,0.0536480686695279,0.03414634146341464,0.04343382728666326,0.05322128851540616,0.05504587155963303,0.050359712230215826,0.034666666666666665,0.03272727272727273,0.22424242424242424,0.1631578947368421,0.05827505827505827,0.2870264064293915,0.48,0.5357142857142857,0.5833333333333334,0.4838709677419355,0.7555555555555555,0.08823529411764706,0.08602150537634409,0.375,1.0,0.36363636363636365,0.875,0.0022271714922048997,0.12619502868068833,4.0,6.0,2.0,1.0,,,
