EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Charge Fouls Drawn,Loose Ball Fouls Drawn,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctAssisted,SecondChanceTurnovers,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,Technical Free Throw Trips,DefensiveGoaltends,Blocked3s,BlockedArc3,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,on,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls
1642384,1610612745,Isaiah Crawford,Isaiah Crawford,1642384,HOU,564.0,9,-4.0,19,20,17,18,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1,,1,,,,,,,,,,,,,1.0,1,,,1,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.25,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8947368421052632,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201142,1610612745,Kevin Durant,Kevin Durant,201142,HOU,22497.699999999997,375,25.0,758,760,296,236,101,1518,12.0,17.0,3.0,4.0,6.0,8.0,47.0,68.0,54.0,2.0,6.0,,,1.0,3.0,18.0,53.0,3.0,10.0,7.0,22.0,83.0,139.0,20.0,59.0,77.0,303.0,837,11.0,19.0,3.0,10.0,8.0,39.0,32.0,52.0,8.0,25.0,50.0,138.0,82.0,84.0,36.0,24.0,6.0,53.0,18.0,,26.0,12.0,38.0,7.0,5.0,19.0,6.0,1.0,88.0,5.0,5.0,,25.0,31.0,4.0,60,10.0,70,1.0,6.0,2.0,4.0,26.0,3.0,17.0,12.0,9.0,1.0,38.0,21.0,9.0,15,2.0,3.0,65,1.0,84.0,4.0,22.0,17.0,12.0,5.0,6.0,13.0,6.0,136.0,294,1.0,16.0,0.4939759036144578,0.5125,0.6,0.3389830508474576,0.3,0.32,0.3389830508474576,0.5971223021582733,0.5789473684210527,0.6153846153846154,0.5707070707070707,0.5344827586206896,0.5714285714285714,0.6398305084745762,0.5909090909090909,0.6764705882352942,0.29797979797979796,,,,30.855855855855854,0.6842105263157895,0.13333333333333333,,0.1631578947368421,0.026595744680851064,0.14367816091954022,0.03048780487804878,0.15384615384615385,0.028409090909090908,0.03225806451612903,0.013513513513513514,0.038461538461538464,0.03361344537815126,0.022222222222222223,0.13333333333333333,0.23076923076923078,0.05128205128205128,0.14084507042253522,0.15625,0.011111111111111112,0.46153846153846156,0.08585858585858586,0.7058823529411765,0.8,0.5833333333333334,0.3434343434343434,0.6911764705882353,0.6911764705882353,0.2727272727272727,0.030303030303030304,0.3333333333333333,0.3333333333333333,1.0,0.2676767676767677,0.33962264150943394,0.33962264150943394,0.5555555555555556,0.13793103448275862,0.75,0.3333333333333333,,,,0.3448275862068966,0.3,0.6666666666666666,0.1038961038961039,0.75,0.03896103896103896,0.3333333333333333,0.2857142857142857,0.3181818181818182,0.3838383838383838,0.33962264150943394,0.47157575757575765,0.456390625,0.474988961038961,0.1141552511415525,0.14012738853503184,0.12871287128712872,0.45544554455445546,12.176978417266186,25.881355932203395,0.39050131926121373,24.0,0.4444444444444444,0.46153846153846156,0.5833333333333334,,4.0,4.0,0.02877697841726619,0.11764705882352941,0.425531914893617,4.0,3.0,,,,,1.0,,1.0,1.0,0.037037037037037035,,3.0,1.0,0.04838709677419355,True,,,
1631120,1610612745,JD Davison,JD Davison,1631120,HOU,881.0,15,-1.0,31,28,7,12,8,59,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,2.0,2.0,1.0,2.0,3.0,10.0,39,,,,,,,1.0,1.0,,,2.0,4.0,2.0,2.0,3.0,,,2.0,1.0,,,1.0,1.0,,1.0,,,,3.0,,,,,1.0,,1,,1,,,,,1.0,,,,1.0,,1.0,,1.0,3,1.0,,4,1.0,4.0,,2.0,,,,,,,4.0,7,1.0,,0.5,0.5,1.0,0.5,,,0.5,1.0,,1.0,0.875,,1.0,0.8333333333333334,,1.0,0.5,,,,17.94871794871795,1.0,,,0.25,,,,0.16666666666666666,,,,,,,,0.5,,,,,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,,1.0,1.0,,,,,0.75,0.5,0.5349375000000001,,0.591,0.3333333333333333,0.5,,0.4,7.4,26.85,0.22580645161290322,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,
1631106,1610612745,Tari Eason,Tari Eason,1631106,HOU,10349.399999999998,172,-24.0,340,351,102,79,55,691,8.0,18.0,2.0,9.0,4.0,6.0,3.0,14.0,6.0,6.0,14.0,1.0,2.0,,2.0,1.0,15.0,,1.0,1.0,2.0,12.0,38.0,7.0,29.0,8.0,53.0,399,2.0,15.0,1.0,3.0,,7.0,5.0,10.0,1.0,4.0,,13.0,8.0,16.0,21.0,,4.0,15.0,1.0,,4.0,4.0,8.0,1.0,3.0,4.0,,,20.0,7.0,10.0,1.0,11.0,13.0,6.0,30,18.0,48,5.0,13.0,9.0,4.0,7.0,,4.0,5.0,3.0,1.0,12.0,5.0,4.0,10,2.0,,8,1.0,11.0,1.0,6.0,,3.0,1.0,1.0,3.0,3.0,13.0,101,3.0,,0.3333333333333333,0.4,1.0,0.2413793103448276,0.3333333333333333,0.25,0.2413793103448276,0.3157894736842105,0.13333333333333333,0.5,0.3358208955223881,0.19444444444444445,0.4642857142857143,0.3680555555555556,0.19444444444444445,0.4642857142857143,0.43283582089552236,,,,20.338983050847457,0.5833333333333334,0.5,0.1,0.1566265060240964,0.1111111111111111,0.12941176470588237,0.07865168539325842,0.14285714285714285,0.09497206703910614,0.14705882352941177,0.10714285714285714,0.07142857142857142,0.1,0.034482758620689655,0.21739130434782608,0.14634146341463414,0.10526315789473684,0.08823529411764706,0.29411764705882354,0.11904761904761904,1.0,0.26865671641791045,0.4444444444444444,0.47058823529411764,0.25,0.208955223880597,0.21428571428571427,0.2727272727272727,0.08955223880597014,0.208955223880597,0.42857142857142855,0.42857142857142855,1.0,0.22388059701492538,0.06666666666666667,0.06666666666666667,1.0,0.5,0.2222222222222222,,0.1111111111111111,0.5,1.0,0.05555555555555555,,,0.42857142857142855,0.6666666666666666,0.14285714285714285,,0.14285714285714285,0.5,0.7014925373134329,0.06666666666666667,0.5436529850746267,0.5300884615384617,0.5715285714285715,0.08333333333333333,0.13953488372093023,0.1320754716981132,0.24528301886792453,6.710526315789474,24.582758620689653,0.3,1.0,0.16666666666666666,0.16666666666666666,1.0,,,4.0,0.10526315789473684,0.05555555555555555,0.3333333333333333,3.0,1.0,3.0,,,0.21428571428571427,,,,,,,,1.0,,True,,,
203500,1610612745,Steven Adams,Steven Adams,203500,HOU,3537.2999999999997,59,12.0,116,110,44,23,25,226,1.0,5.0,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,2.0,6.0,,,5.0,9.0,109,,3.0,,,4.0,4.0,1.0,2.0,,,2.0,4.0,4.0,,,,,,,,2.0,1.0,3.0,1.0,,,1.0,1.0,7.0,6.0,4.0,1.0,4.0,6.0,,10,11.0,21,,2.0,2.0,,1.0,1.0,1.0,2.0,,,3.0,,,2,1.0,1.0,7,,10.0,,3.0,2.0,1.0,1.0,,1.0,,4.0,44,,2.0,1.0,1.0,,,,,,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.4090909090909091,0.3333333333333333,0.5,,,,,9.589041095890412,0.3333333333333333,,0.125,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.2,0.15151515151515152,0.15151515151515152,0.07692307692307693,0.13333333333333333,0.125,0.16666666666666666,0.25,0.2857142857142857,0.16666666666666666,0.09090909090909091,0.10714285714285714,0.5,,,0.8333333333333334,0.2,0.2,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,0.8333333333333334,,0.62145,0.6098,0.5864,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,1.75,,0.3793103448275862,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,True,,,
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,39544.3,659,92.0,1309,1354,401,406,189,2663,8.0,17.0,2.0,3.0,2.0,6.0,18.0,42.0,8.0,21.0,44.0,3.0,5.0,7.0,12.0,36.0,102.0,7.0,15.0,4.0,21.0,27.0,67.0,57.0,146.0,30.0,255.0,1464,5.0,10.0,10.0,20.0,2.0,42.0,8.0,17.0,11.0,33.0,18.0,67.0,16.0,38.0,162.0,9.0,,102.0,36.0,1.0,25.0,26.0,51.0,16.0,10.0,12.0,10.0,3.0,128.0,4.0,7.0,,18.0,17.0,1.0,36,11.0,47,2.0,21.0,11.0,10.0,19.0,3.0,15.0,14.0,4.0,4.0,33.0,13.0,31.0,63,2.0,4.0,38,7.0,35.0,4.0,9.0,10.0,5.0,1.0,4.0,5.0,1.0,66.0,397,7.0,9.0,0.2962962962962963,0.2962962962962963,0.9473684210526315,0.3904109589041096,0.5,0.3333333333333333,0.3904109589041096,0.40298507462686567,0.5,0.47058823529411764,0.528169014084507,0.6666666666666666,0.49,0.5592105263157895,0.7,0.5583333333333333,0.6854460093896714,0.00684931506849315,,0.00980392156862745,16.773778920308484,0.5757575757575758,0.029411764705882353,,0.051515151515151514,0.020588235294117647,0.056074766355140186,0.013422818791946308,0.053763440860215055,0.017241379310344827,0.037037037037037035,0.011627906976744186,0.016666666666666666,0.017467248908296942,,0.0707070707070707,0.04,0.05357142857142857,0.06324110671936758,0.029411764705882353,0.01639344262295082,0.2,0.07981220657276995,0.47058823529411764,0.5333333333333333,0.25,0.19718309859154928,0.42857142857142855,0.47368421052631576,0.03755868544600939,0.20657276995305165,0.4772727272727273,0.4772727272727273,1.0,0.4788732394366197,0.35294117647058826,0.3564356435643564,0.9166666666666666,0.1,0.6666666666666666,,0.16666666666666666,0.6,1.0,0.5,0.4666666666666667,0.8571428571428571,0.12,0.3333333333333333,0.24,0.5833333333333334,0.42,0.19047619047619047,0.7652582159624414,0.35294117647058826,0.5236860849056605,0.5320285714285714,0.5109819999999999,0.04128440366972477,0.125,0.16470588235294117,0.2627450980392157,8.198507462686564,25.821232876712333,0.306340718105424,1.0,0.125,0.125,1.0,1.0,2.0,6.0,0.08955223880597014,0.11764705882352941,0.2777777777777778,4.0,3.0,,,,0.09523809523809523,,,,,,,,,,False,,,
1629006,1610612745,Josh Okogie,Josh Okogie,1629006,HOU,70711.29999999999,1179,79.0,2285,2367,447,465,363,4652,44.0,80.0,12.0,25.0,7.0,16.0,12.0,32.0,5.0,31.0,93.0,,10.0,3.0,16.0,25.0,50.0,7.0,10.0,7.0,10.0,58.0,117.0,56.0,143.0,37.0,321.0,2675,14.0,29.0,7.0,20.0,11.0,60.0,8.0,21.0,10.0,26.0,8.0,54.0,68.0,48.0,168.0,,22.0,50.0,25.0,6.0,38.0,19.0,57.0,13.0,6.0,22.0,12.0,4.0,133.0,36.0,27.0,8.0,48.0,49.0,3.0,100,71.0,171,6.0,59.0,28.0,31.0,24.0,3.0,17.0,13.0,7.0,,37.0,8.0,53.0,93,5.0,,76,19.0,63.0,5.0,31.0,3.0,12.0,6.0,5.0,13.0,7.0,54.0,440,6.0,3.0,0.5862068965517241,0.723404255319149,1.0,0.3916083916083916,0.35,0.38461538461538464,0.3916083916083916,0.49572649572649574,0.4827586206896552,0.38095238095238093,0.5461538461538461,0.5,0.48936170212765956,0.5553633217993079,0.5357142857142857,0.5192307692307693,0.55,0.04195804195804196,0.053763440860215055,0.02,11.893469536665451,0.6486486486486487,0.057692307692307696,0.10526315789473684,0.0791599353796446,0.04134762633996937,0.09302325581395349,0.08181818181818182,0.08546255506607929,0.05763952424519671,0.05913978494623656,0.02786377708978328,0.04861111111111111,0.07911392405063292,0.08870967741935484,0.07692307692307693,0.08012820512820513,0.08080808080808081,0.097799511002445,0.07476635514018691,0.04918032786885246,0.5384615384615384,0.3076923076923077,0.55,0.6111111111111112,0.5227272727272727,0.12307692307692308,0.375,0.5,0.019230769230769232,0.3576923076923077,0.3333333333333333,0.3522727272727273,1.0,0.19230769230769232,0.5,0.5102040816326531,1.0,0.5102040816326531,0.48,0.16666666666666666,0.20408163265306123,,,0.20408163265306123,0.7,1.0,0.3404255319148936,0.4375,0.3404255319148936,0.1875,0.2127659574468085,0.7,0.8576923076923076,0.5,0.5708169230769233,0.5621666666666666,0.562177659574468,0.10839160839160839,0.21678321678321677,0.18691588785046728,0.16822429906542055,3.9991452991452996,24.307692307692307,0.19562363238512034,2.0,0.4,0.4,1.0,1.0,8.0,16.0,0.13675213675213677,0.1,0.75,12.0,6.0,2.0,,,0.25,,,1.0,1.0,,,,1.0,,False,,,
1630256,1610612745,Jae'Sean Tate,Jae'Sean Tate,1630256,HOU,19686.5,328,-43.0,636,666,239,214,99,1302,22.0,29.0,10.0,11.0,8.0,11.0,10.0,28.0,1.0,6.0,17.0,,1.0,1.0,2.0,3.0,12.0,2.0,3.0,,1.0,33.0,58.0,9.0,29.0,6.0,99.0,733,11.0,16.0,2.0,4.0,2.0,30.0,12.0,23.0,1.0,3.0,5.0,32.0,36.0,30.0,24.0,3.0,14.0,12.0,3.0,,9.0,10.0,19.0,6.0,4.0,5.0,2.0,2.0,48.0,10.0,15.0,,9.0,19.0,1.0,29,25.0,54,1.0,8.0,2.0,6.0,7.0,2.0,4.0,6.0,3.0,,13.0,6.0,17.0,44,2.0,4.0,15,3.0,9.0,1.0,3.0,2.0,3.0,3.0,,3.0,,31.0,236,3.0,1.0,0.5454545454545454,0.6923076923076923,0.8888888888888888,0.3103448275862069,0.5,0.3333333333333333,0.3103448275862069,0.5689655172413793,0.6875,0.5217391304347826,0.5344827586206896,0.7,0.5192307692307693,0.5439560439560439,0.7142857142857143,0.5333333333333333,0.3333333333333333,,,,13.559322033898304,0.5384615384615384,0.09090909090909091,,0.10734463276836158,0.08379888268156424,0.05732484076433121,0.06622516556291391,0.08383233532934131,0.07575757575757576,0.07142857142857142,0.10638297872340426,0.034482758620689655,0.07079646017699115,0.05263157894736842,0.16666666666666666,0.047619047619047616,0.14814814814814814,0.05084745762711865,0.07692307692307693,0.024390243902439025,,0.3333333333333333,0.7586206896551724,0.7857142857142857,0.5454545454545454,0.3218390804597701,0.35714285714285715,0.4,0.011494252873563218,0.19540229885057472,0.35294117647058826,0.35294117647058826,1.0,0.13793103448275862,0.25,0.25,0.6666666666666666,0.55,0.9090909090909091,0.3,0.05,,,0.15,0.6666666666666666,0.5,0.4230769230769231,0.7272727272727273,0.07692307692307693,0.5,0.038461538461538464,,0.6666666666666666,0.25,0.5327155172413793,0.5667090909090908,0.53615,0.033707865168539325,0.05,0.30303030303030304,0.32323232323232326,4.718965517241379,24.493103448275864,0.3757861635220126,1.0,1.0,1.0,1.0,2.0,,4.0,0.06896551724137931,0.034482758620689655,0.5,2.0,,,,,0.10714285714285714,,,,,,,,,,False,,,
1630578,1610612745,Alperen Sengun,Alperen Sengun,1630578,HOU,127231.80000000003,2121,249.0,4230,4219,947,769,617,8449,260.0,383.0,64.0,106.0,53.0,82.0,196.0,422.0,77.0,3.0,6.0,,1.0,,,32.0,111.0,2.0,10.0,5.0,23.0,484.0,882.0,35.0,117.0,233.0,1306.0,4888,83.0,151.0,2.0,11.0,32.0,204.0,103.0,186.0,5.0,23.0,88.0,309.0,406.0,562.0,90.0,15.0,84.0,111.0,32.0,1.0,251.0,151.0,402.0,106.0,45.0,140.0,67.0,44.0,955.0,73.0,109.0,7.0,135.0,206.0,29.0,370,189.0,559,49.0,82.0,50.0,32.0,113.0,28.0,67.0,84.0,46.0,3.0,197.0,44.0,118.0,202,15.0,20.0,315,14.0,335.0,43.0,145.0,42.0,66.0,35.0,30.0,69.0,43.0,309.0,934,14.0,35.0,0.4194214876033058,0.4592760180995475,0.8571428571428571,0.29914529914529914,0.18181818181818182,0.21739130434782608,0.29914529914529914,0.5487528344671202,0.5496688741721855,0.553763440860215,0.5370370370370371,0.5308641975308642,0.5287081339712919,0.5703056768558952,0.5454545454545454,0.5638686131386861,0.11711711711711711,0.008547008547008548,,0.009009009009009009,26.746506986027942,0.5736040609137056,0.2543859649122807,0.05511811023622047,0.20176297747306562,0.09380378657487091,0.14150943396226415,0.08924205378973105,0.17265822784810125,0.09191919191919191,0.141643059490085,0.07504363001745201,0.06779661016949153,0.08249158249158249,0.10714285714285714,0.19571865443425077,0.2191780821917808,0.16393442622950818,0.14678899082568808,0.12041884816753927,0.11864406779661017,0.6231884057971014,0.3833833833833834,0.6788511749347258,0.7202216066481995,0.46153846153846156,0.42242242242242245,0.46445497630331756,0.5064599483204134,0.07707707707707707,0.006006006006006006,0.5,0.5,1.0,0.1111111111111111,0.2882882882882883,0.2909090909090909,0.84375,0.654320987654321,0.6037735849056604,0.21875,0.006172839506172839,,,0.06172839506172839,0.2,1.0,0.3923444976076555,0.6463414634146342,,,0.11004784688995216,0.21739130434782608,0.5005005005005005,0.2882882882882883,0.5152515515515513,0.5466741228070178,0.4988877990430622,0.13327289211242066,0.14735772357723578,0.1562021439509954,0.23660030627871362,6.157256235827665,26.440170940170937,0.2238770685579196,28.0,0.36363636363636365,0.3684210526315789,0.5714285714285714,6.0,32.0,58.0,0.06575963718820861,0.057441253263707574,0.34183673469387754,24.0,11.0,5.0,7.0,1.0,0.08293838862559241,,4.0,3.0,1.0,0.012987012987012988,,2.0,1.0,0.01680672268907563,False,2.0,1.0,
1631106,1610612745,Tari Eason,Tari Eason,1631106,HOU,78113.99999999997,1302,178.0,2597,2641,607,513,400,5238,98.0,149.0,32.0,53.0,25.0,39.0,25.0,89.0,27.0,45.0,108.0,7.0,17.0,5.0,15.0,37.0,110.0,5.0,20.0,9.0,22.0,127.0,265.0,82.0,218.0,39.0,539.0,2937,37.0,70.0,12.0,37.0,12.0,122.0,29.0,63.0,14.0,37.0,18.0,118.0,122.0,132.0,237.0,9.0,52.0,110.0,37.0,3.0,47.0,30.0,77.0,19.0,11.0,29.0,9.0,9.0,184.0,37.0,61.0,4.0,92.0,100.0,16.0,208,102.0,310,20.0,56.0,29.0,27.0,38.0,6.0,26.0,27.0,12.0,3.0,65.0,12.0,62.0,123,6.0,6.0,48,1.0,51.0,9.0,21.0,6.0,23.0,14.0,6.0,24.0,17.0,118.0,600,7.0,6.0,0.48031496062992124,0.6039603960396039,0.9634146341463414,0.3761467889908257,0.32432432432432434,0.3783783783783784,0.3761467889908257,0.47924528301886793,0.5285714285714286,0.4603174603174603,0.5175983436853002,0.514018691588785,0.5,0.5357852882703777,0.5398230088495575,0.5412844036697247,0.45134575569358176,0.013761467889908258,0.027777777777777776,,18.340329350984824,0.5846153846153846,0.24242424242424243,0.05405405405405406,0.1557632398753894,0.08460471567267684,0.14862681744749595,0.07170542635658915,0.1522601110229976,0.07922392886014551,0.10096153846153846,0.08310249307479224,0.06578947368421052,0.06666666666666667,0.08333333333333333,0.16289592760180996,0.14556962025316456,0.17142857142857143,0.15821501014198783,0.1111111111111111,0.08583690987124463,0.7083333333333334,0.3084886128364389,0.6577181208053692,0.7368421052631579,0.46938775510204084,0.18426501035196688,0.2808988764044944,0.352112676056338,0.055900621118012424,0.2236024844720497,0.4166666666666667,0.42857142857142855,1.0,0.2277432712215321,0.33636363636363636,0.33636363636363636,0.918918918918919,0.4953271028037383,0.6037735849056604,0.125,0.1588785046728972,0.4117647058823529,1.0,0.18691588785046728,0.25,1.0,0.39,0.6410256410256411,0.15,0.3333333333333333,0.22,0.4090909090909091,0.7598343685300207,0.33636363636363636,0.5519209543568466,0.5721326086956522,0.5413222222222223,0.04627766599597585,0.07581227436823104,0.22634508348794063,0.2189239332096475,5.637735849056604,24.820642201834865,0.23373122834039275,4.0,0.14814814814814814,0.14814814814814814,0.5,,2.0,34.0,0.12830188679245283,0.10738255033557047,0.52,9.0,2.0,4.0,3.0,,0.20224719101123595,,2.0,1.0,1.0,,,2.0,3.0,0.00909090909090909,False,,,
1631095,1610612745,Jabari Smith Jr.,Jabari Smith Jr.,1631095,HOU,141912.30000000002,2365,283.0,4701,4743,900,843,706,9444,102.0,149.0,23.0,47.0,16.0,22.0,88.0,181.0,90.0,59.0,154.0,6.0,11.0,12.0,24.0,96.0,266.0,13.0,36.0,15.0,50.0,221.0,420.0,155.0,420.0,131.0,1038.0,5391,39.0,81.0,19.0,47.0,26.0,161.0,30.0,66.0,27.0,74.0,35.0,176.0,298.0,144.0,450.0,15.0,36.0,266.0,96.0,,70.0,60.0,130.0,41.0,19.0,43.0,18.0,9.0,320.0,42.0,48.0,3.0,161.0,174.0,35.0,370,93.0,463,11.0,50.0,31.0,19.0,55.0,8.0,29.0,41.0,26.0,3.0,96.0,14.0,86.0,178,15.0,12.0,132,8.0,169.0,11.0,66.0,12.0,59.0,31.0,25.0,63.0,33.0,175.0,888,11.0,10.0,0.6742081447963801,0.7339901477832512,0.967741935483871,0.36904761904761907,0.40425531914893614,0.36486486486486486,0.36904761904761907,0.5261904761904762,0.48148148148148145,0.45454545454545453,0.5398809523809524,0.52734375,0.5035714285714286,0.5672866520787746,0.5629370629370629,0.546583850931677,0.5,,,,18.090632276553826,0.5729166666666666,0.330188679245283,0.021897810218978103,0.14368290668868702,0.03644646924829157,0.15217391304347827,0.0457516339869281,0.14764213309828117,0.040268456375838924,0.045454545454545456,0.029641185647425898,0.039285714285714285,0.050156739811912224,0.03571428571428571,0.1192214111922141,0.13333333333333333,0.225,0.15876777251184834,0.1261682242990654,0.02669902912621359,0.5238095238095238,0.1773809523809524,0.6845637583892618,0.816,0.6862745098039216,0.2154761904761905,0.4861878453038674,0.5534591194968553,0.10714285714285714,0.18333333333333332,0.38311688311688313,0.38311688311688313,1.0,0.31666666666666665,0.3609022556390977,0.3609022556390977,0.9479166666666666,0.3671875,0.48936170212765956,0.30434782608695654,0.0859375,0.5454545454545454,1.0,0.28125,0.3611111111111111,1.0,0.15714285714285714,0.7272727272727273,0.17142857142857143,0.5,0.35714285714285715,0.3,0.6773809523809524,0.3609022556390977,0.5318849999999997,0.5375499999999999,0.510680357142857,0.08093126385809313,0.13894736842105262,0.15510597302504817,0.16955684007707128,8.39452380952381,25.107857142857146,0.1914486279514997,31.0,0.34444444444444444,0.36046511627906974,0.6451612903225806,,9.0,50.0,0.11904761904761904,0.1610738255033557,0.6704545454545454,9.0,8.0,7.0,1.0,,0.12154696132596685,3.0,2.0,4.0,4.0,0.044444444444444446,,7.0,3.0,0.01639344262295082,False,,,1.0
