EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,FTDefRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeFGM,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls,Blocked3s,BlockedArc3,BlockedCorner3,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,DefensiveGoaltends,OffensiveGoaltends,on
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,10207.8,170,-4,354,349,76.0,90.0,37.0,703,10.0,18.0,2.0,6.0,3.0,5.0,1.0,6.0,3.0,13.0,1.0,2.0,3.0,3.0,13.0,1.0,1.0,2.0,11.0,24.0,6.0,26.0,1.0,41.0,409,2.0,6.0,1.0,3.0,7.0,3.0,6.0,1.0,5.0,9.0,18.0,4.0,18.0,2.0,13.0,3.0,4.0,5.0,6.0,11.0,6.0,3.0,1.0,1.0,28.0,7.0,3.0,9.0,9.0,18.0,10.0,28.0,2.0,9.0,5.0,4.0,5.0,1.0,3.0,4.0,2.0,1.0,9.0,4.0,15.0,29.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,75.0,2.0,0.8181818181818182,0.9,1.0,0.23076923076923078,0.3333333333333333,0.2,0.23076923076923078,0.4583333333333333,0.3333333333333333,0.5,0.4,0.3888888888888889,0.4090909090909091,0.4019607843137255,0.3888888888888889,0.4090909090909091,0.52,0.16666666666666666,0.2222222222222222,15.189873417721518,0.5555555555555556,0.125,0.04411764705882353,0.1,0.07291666666666667,0.1111111111111111,0.06097560975609756,0.043478260869565216,0.058823529411764705,0.056338028169014086,0.12,0.10714285714285714,0.125,0.15,0.10294117647058823,0.09090909090909091,0.07142857142857142,0.36,0.5555555555555556,0.7142857142857143,0.8,0.12,0.16666666666666666,0.16666666666666666,1.0,0.26,0.23076923076923078,0.23076923076923078,1.0,0.26,0.23076923076923078,0.23076923076923078,1.0,0.6666666666666666,0.3333333333333333,0.5,0.2222222222222222,0.5,1.0,0.1111111111111111,0.45454545454545453,0.6,0.2727272727272727,0.18181818181818182,0.5,0.88,0.23076923076923078,0.5842269999999999,0.55968,0.6046636363636364,0.0196078431372549,0.04,0.17073170731707318,0.21951219512195122,3.0375,24.67307692307692,0.21468926553672316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628366,1610612739,Lonzo Ball,Lonzo Ball,1628366,CLE,20623.899999999998,344,62,762,737,322.0,359.0,80.0,1499,5.0,8.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,17.0,,1.0,2.0,12.0,48.0,7.0,4.0,18.0,6.0,11.0,15.0,65.0,7.0,64.0,787,1.0,1.0,1.0,8.0,6.0,2.0,3.0,4.0,20.0,19.0,6.0,6.0,39.0,2.0,48.0,12.0,2.0,31.0,28.0,59.0,22.0,18.0,8.0,5.0,146.0,6.0,4.0,31.0,18.0,57.0,10.0,67.0,,27.0,13.0,14.0,19.0,6.0,13.0,10.0,6.0,,29.0,10.0,10.0,21.0,1.0,2.0,7.0,,,8.0,2.0,3.0,1.0,3.0,19.0,320.0,4.0,0.5,0.6,0.8666666666666667,0.23076923076923078,0.125,0.2,0.23076923076923078,0.5454545454545454,1.0,0.6666666666666666,0.375,0.2777777777777778,0.34782608695652173,0.4,0.3,0.38,0.8552631578947368,0.18181818181818182,0.25,12.79342723004695,0.6551724137931034,0.12949640287769784,0.028169014084507043,0.17415730337078653,0.028985507246376812,0.15457413249211358,0.02865329512893983,0.019230769230769232,0.015384615384615385,0.033783783783783786,0.01694915254237288,0.1,0.10714285714285714,0.2608695652173913,0.1702127659574468,0.1891891891891892,,0.10526315789473684,0.625,0.8333333333333334,0.6,0.02631578947368421,0.5,0.5,,0.2236842105263158,0.17647058823529413,0.1875,1.0,0.631578947368421,0.25,0.25,0.8333333333333334,0.1111111111111111,1.0,,0.1111111111111111,,,0.7777777777777778,0.13043478260869565,0.6666666666666666,0.08695652173913043,0.782608695652174,0.2222222222222222,0.9605263157894737,0.25,0.5657098684210525,0.54678,0.5532978260869564,0.02564102564102564,0.15384615384615385,0.09375,0.296875,4.90909090909091,25.56615384615385,0.4225721784776903,1.0,1.0,1.0,3.0,6.0,1.0,6.0,8.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,0.015384615384615385,0.058823529411764705,0.32,0.08,0.6666666666666666,0.013157894736842105,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,140523.8,2342,371,4905,4900,1375.0,1359.0,581.0,9805,202.0,309.0,12.0,18.0,42.0,70.0,200.0,357.0,30.0,80.0,3.0,7.0,19.0,194.0,536.0,42.0,50.0,154.0,454.0,787.0,224.0,616.0,372.0,1952.0,5634,31.0,54.0,18.0,49.0,137.0,115.0,212.0,55.0,173.0,565.0,250.0,658.0,408.0,8.0,536.0,194.0,45.0,228.0,170.0,398.0,115.0,161.0,62.0,5.0,966.0,30.0,20.0,134.0,127.0,266.0,50.0,316.0,16.0,104.0,76.0,28.0,129.0,30.0,84.0,69.0,45.0,8.0,198.0,65.0,72.0,163.0,16.0,8.0,323.0,,10.0,430.0,154.0,20.0,10.0,20.0,557.0,1363.0,22.0,0.2753303964757709,0.2777777777777778,0.6071428571428571,0.36363636363636365,0.3673469387755102,0.3179190751445087,0.36363636363636365,0.576874205844981,0.5740740740740741,0.5424528301886793,0.5630791161796151,0.5631067961165048,0.512987012987013,0.6135357368753953,0.6008771929824561,0.5944798301486199,0.4390591589451176,0.05717916137229987,0.10032362459546926,31.916038751345532,0.6515151515151515,0.11339285714285714,0.01972386587771203,0.11561691113028473,0.02512562814070352,0.11452391399736726,0.022644927536231884,0.018970189701897018,0.024,0.02176278563656148,0.03636363636363636,0.11056511056511056,0.10040160642570281,0.14883720930232558,0.11529680365296803,0.1166077738515901,0.02391629297458894,0.22024233784746972,0.6537216828478964,0.7266187050359713,0.3069306930693069,0.25445473984319317,0.5602240896358543,0.5813953488372093,0.225,0.05702066999287242,0.375,0.379746835443038,0.9333333333333333,0.3820384889522452,0.3619402985074627,0.36261682242990656,0.5567010309278351,0.17475728155339806,0.6666666666666666,0.4166666666666667,0.06796116504854369,0.42857142857142855,0.6666666666666666,0.4077669902912621,0.18181818181818182,0.6,0.04935064935064935,0.4,0.3246753246753247,0.6593014967925873,0.3619402985074627,0.5370363994273443,0.5266879629629629,0.5107884514435694,0.10915032679738562,0.17073170731707318,0.0701844262295082,0.2894467213114754,7.56289707750953,26.092370129870115,0.2803261977573904,121.0,15.0,21.0,170.0,264.0,2.0,55.0,5.0,5.0,18.0,8.0,50.0,2.0,11.0,45.0,0.003246753246753247,0.0125,0.041666666666666664,0.006896551724137931,0.55,0.08624376336421953,0.35714285714285715,0.6666666666666666,52.0,5.0,15.0,39.0,1.0,19.0,14.0,8.0,1.0,0.036414565826330535,0.008264462809917356,0.0018656716417910447,0.4297520661157025,0.43333333333333335,0.34615384615384615,0.2631578947368421,0.020700636942675158,,,,,,,,,,True
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,54581.5,910,238,1920,1914,553.0,469.0,232.0,3834,120.0,161.0,29.0,38.0,32.0,44.0,48.0,105.0,,3.0,,,,,2.0,,,1.0,171.0,273.0,,5.0,104.0,446.0,2146,36.0,50.0,,,90.0,43.0,75.0,,1.0,123.0,270.0,72.0,,50.0,2.0,,26.0,37.0,24.0,61.0,14.0,24.0,10.0,3.0,146.0,33.0,51.0,105.0,81.0,202.0,84.0,286.0,7.0,39.0,21.0,18.0,22.0,3.0,8.0,16.0,14.0,1.0,38.0,11.0,27.0,54.0,10.0,8.0,123.0,1.0,4.0,145.0,62.0,21.0,11.0,24.0,121.0,546.0,4.0,0.7894736842105263,0.9246575342465754,,,,,,0.6263736263736264,0.72,0.5733333333333334,0.6151079136690647,0.72,0.5657894736842105,0.6445086705202312,0.7377049180327869,0.615,0.017985611510791366,0.09523809523809523,0.09937888198757763,17.550274223034737,0.5789473684210527,0.17685589519650655,0.12439024390243902,0.22245762711864406,0.08009708737864078,0.2,0.10218978102189781,0.14166666666666666,0.14102564102564102,0.07668711656441718,0.09302325581395349,0.1419753086419753,0.20465116279069767,0.1728395061728395,0.22598870056497175,0.211864406779661,0.08860759493670886,0.579136690647482,0.7453416149068323,0.8275862068965517,0.7416666666666667,0.3776978417266187,0.45714285714285713,0.5052631578947369,0.8958333333333334,0.01079136690647482,,,,0.007194244604316547,,,,0.76,0.7631578947368421,0.1724137931034483,,,,,0.5789473684210527,0.7272727272727273,,0.013157894736842105,,0.5971223021582733,,0.5795503597122302,0.5727243243243243,0.575404605263158,0.18731117824773413,0.1901840490797546,0.20179372197309417,0.2757847533632287,4.2985347985348,25.04,0.28802083333333334,7.0,,18.0,37.0,,,10.0,16.0,,5.0,10.0,15.0,,12.0,14.0,,,0.3404255319148936,0.017857142857142856,0.5,0.025179856115107913,,,3.0,,2.0,9.0,,,,10.0,,0.09523809523809523,,,0.42857142857142855,0.42857142857142855,1.0,,,1.0,3.0,2.0,1.0,,,,,,True
1630241,1610612739,Sam Merrill,Sam Merrill,1630241,CLE,45116.0,752,226,1583,1570,504.0,432.0,183.0,3153,21.0,24.0,5.0,6.0,7.0,8.0,8.0,17.0,21.0,38.0,2.0,4.0,12.0,70.0,170.0,16.0,17.0,54.0,33.0,51.0,91.0,208.0,24.0,363.0,1775,7.0,10.0,10.0,20.0,48.0,8.0,11.0,20.0,66.0,89.0,56.0,10.0,249.0,6.0,170.0,70.0,4.0,40.0,23.0,63.0,21.0,24.0,12.0,4.0,149.0,10.0,5.0,33.0,28.0,62.0,16.0,78.0,1.0,16.0,11.0,5.0,15.0,2.0,12.0,8.0,3.0,,23.0,2.0,39.0,80.0,5.0,4.0,49.0,1.0,8.0,27.0,8.0,1.0,1.0,1.0,85.0,495.0,9.0,0.8484848484848485,0.9333333333333333,0.9120879120879121,0.4375,0.5,0.30303030303030304,0.4375,0.6470588235294118,0.7,0.7272727272727273,0.6544401544401545,0.7333333333333333,0.4935064935064935,0.6697416974169742,0.75,0.5297619047619048,0.803088803088803,0.0784313725490196,0.08333333333333333,16.424581005586592,0.6521739130434783,0.07349081364829396,0.016556291390728478,0.09428571428571429,0.02557544757033248,0.08344733242134063,0.021645021645021644,0.02912621359223301,0.012738853503184714,0.032362459546925564,,0.07317073170731707,0.06914893617021277,0.08571428571428572,0.10037174721189591,0.07407407407407407,0.0078125,0.09266409266409266,0.875,0.9545454545454546,0.8095238095238095,0.06563706563706563,0.47058823529411764,0.5333333333333333,0.875,0.14671814671814673,0.5526315789473685,0.5526315789473685,0.9523809523809523,0.6563706563706564,0.4117647058823529,0.41420118343195267,0.9,0.2,0.8333333333333334,0.4,0.13333333333333333,0.5,1.0,0.5333333333333333,0.1038961038961039,0.875,0.15584415584415584,0.7012987012987013,0.3148148148148148,0.8957528957528957,0.4117647058823529,0.5483222007722007,0.5292166666666667,0.5249116883116883,0.030303030303030304,0.14285714285714285,0.1322314049586777,0.24517906336088155,7.072549019607843,25.466826923076912,0.31838281743524954,10.0,8.0,4.0,13.0,24.0,1.0,2.0,1.0,1.0,2.0,5.0,7.0,,1.0,5.0,0.004807692307692308,,0.022222222222222223,,1.0,0.03861003861003861,0.5,0.875,4.0,3.0,1.0,3.0,,,,,,0.11764705882352941,,0.0058823529411764705,0.4,0.4,1.0,0.25,,,,,,1.0,0.02631578947368421,,,,True
1642281,1610612739,Jaylon Tyson,Jaylon Tyson,1642281,CLE,56304.6,938,239,1963,1957,464.0,521.0,256.0,3920,60.0,96.0,16.0,27.0,10.0,15.0,34.0,77.0,30.0,60.0,5.0,8.0,10.0,38.0,81.0,9.0,6.0,15.0,94.0,179.0,68.0,141.0,33.0,425.0,2182,21.0,36.0,8.0,17.0,67.0,18.0,35.0,14.0,25.0,92.0,148.0,40.0,201.0,16.0,81.0,38.0,19.0,38.0,37.0,75.0,28.0,25.0,12.0,1.0,187.0,42.0,27.0,70.0,53.0,129.0,70.0,199.0,8.0,28.0,21.0,7.0,19.0,5.0,15.0,18.0,4.0,1.0,37.0,6.0,39.0,95.0,6.0,7.0,45.0,,7.0,44.0,20.0,11.0,5.0,13.0,90.0,460.0,18.0,0.7872340425531915,0.8604651162790697,0.9852941176470589,0.48226950354609927,0.47058823529411764,0.56,0.48226950354609927,0.5251396648044693,0.5833333333333334,0.5142857142857142,0.6125,0.6226415094339622,0.65,0.628698224852071,0.6090909090909091,0.6764705882352942,0.440625,0.10614525139664804,0.125,16.637089618456077,0.5135135135135135,0.11228813559322035,0.06235565819861432,0.16166281755196305,0.09032258064516129,0.13591160220994475,0.07683741648106904,0.06493506493506493,0.05829596412556054,0.1,0.05714285714285714,0.06857142857142857,0.12254901960784313,0.17204301075268819,0.1661721068249258,0.14583333333333334,0.05755395683453238,0.3,0.625,0.7142857142857143,0.7666666666666667,0.240625,0.44155844155844154,0.4857142857142857,0.8235294117647058,0.1875,0.5,0.5,1.0,0.253125,0.4691358024691358,0.4691358024691358,0.9736842105263158,0.5094339622641509,0.5925925925925926,0.625,0.1509433962264151,0.625,1.0,0.16981132075471697,0.25,0.6666666666666666,0.16666666666666666,0.25,0.4,0.740625,0.4691358024691358,0.5679007812499999,0.5993499999999999,0.5384841666666668,0.060240963855421686,0.10471204188481675,0.15764705882352942,0.2164705882352941,4.825698324022347,24.82127659574468,0.23637289862455427,6.0,3.0,1.0,14.0,3.0,,9.0,6.0,,2.0,4.0,6.0,1.0,6.0,4.0,,,0.13333333333333333,0.07142857142857142,0.46153846153846156,0.01875,0.3333333333333333,1.0,,8.0,4.0,8.0,,,,5.0,1.0,0.09090909090909091,,,,,,0.8,,,2.0,2.0,,1.0,0.02564102564102564,1.0,,,True
1642878,1610612739,Tyrese Proctor,Tyrese Proctor,1642878,CLE,10531.6,176,-30,349,352,44.0,58.0,41.0,701,6.0,10.0,,1.0,,,1.0,10.0,5.0,12.0,1.0,3.0,3.0,10.0,27.0,4.0,3.0,6.0,8.0,23.0,15.0,39.0,12.0,73.0,443,,2.0,2.0,7.0,6.0,1.0,3.0,3.0,9.0,13.0,8.0,8.0,45.0,,27.0,10.0,5.0,7.0,12.0,19.0,9.0,5.0,2.0,,50.0,1.0,2.0,10.0,2.0,12.0,3.0,15.0,,9.0,4.0,5.0,4.0,2.0,3.0,7.0,1.0,1.0,11.0,,8.0,29.0,4.0,3.0,10.0,,1.0,14.0,5.0,,,,13.0,44.0,2.0,0.5,0.5,1.0,0.38461538461538464,0.2857142857142857,0.3333333333333333,0.38461538461538464,0.34782608695652173,,0.3333333333333333,0.49193548387096775,0.3333333333333333,0.4583333333333333,0.5367647058823529,0.3333333333333333,0.5,0.6290322580645161,0.21739130434782608,0.1,19.8992443324937,0.36363636363636365,0.02702702702702703,0.025974025974025976,0.11764705882352941,0.011627906976744186,0.07547169811320754,0.018404907975460124,,0.06451612903225806,0.015151515151515152,,0.06896551724137931,,,0.1,0.2,,0.16129032258064516,0.6,0.6666666666666666,0.6666666666666666,0.16129032258064516,0.1,0.16666666666666666,,0.1935483870967742,0.4166666666666667,0.4166666666666667,1.0,0.43548387096774194,0.37037037037037035,0.37037037037037035,1.0,0.1111111111111111,,,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,,,0.25,0.5,0.5,0.7903225806451613,0.37037037037037035,0.5461354838709679,0.58068,0.4944458333333333,0.08955223880597014,0.18518518518518517,0.0821917808219178,0.1780821917808219,6.586956521739131,25.08717948717948,0.12607449856733524,3.0,1.0,,2.0,,,3.0,,,1.0,1.0,1.0,,,1.0,,,,,,0.04838709677419355,0.25,1.0,1.0,,1.0,1.0,,,1.0,,,0.4,,,0.3333333333333333,0.3333333333333333,,,0.025,,,,,,,,,,True
1629631,1610612739,De'Andre Hunter,De'Andre Hunter,1629631,CLE,41313.5,689,24,1459,1458,415.0,437.0,188.0,2917,27.0,44.0,5.0,9.0,6.0,11.0,34.0,66.0,15.0,40.0,1.0,5.0,12.0,30.0,101.0,12.0,8.0,23.0,71.0,138.0,45.0,141.0,82.0,359.0,1723,7.0,18.0,5.0,17.0,47.0,15.0,38.0,11.0,35.0,108.0,94.0,48.0,111.0,4.0,101.0,30.0,13.0,29.0,26.0,55.0,19.0,16.0,11.0,2.0,136.0,14.0,6.0,48.0,34.0,92.0,20.0,112.0,5.0,21.0,13.0,8.0,25.0,6.0,14.0,13.0,11.0,,38.0,10.0,21.0,59.0,4.0,1.0,88.0,,9.0,93.0,32.0,3.0,1.0,4.0,108.0,414.0,10.0,0.6619718309859155,0.6811594202898551,0.8222222222222222,0.3191489361702128,0.29411764705882354,0.3142857142857143,0.3191489361702128,0.5144927536231884,0.3888888888888889,0.39473684210526316,0.496415770609319,0.4142857142857143,0.4315068493150685,0.5626959247648903,0.5222222222222223,0.5684210526315789,0.5053763440860215,0.09420289855072464,0.13636363636363635,21.23735871505057,0.6578947368421053,0.10397553516819572,0.01929260450160772,0.14328358208955225,0.03713527851458886,0.12386706948640483,0.029069767441860465,0.009259259259259259,0.026143790849673203,0.03754266211604096,0.03571428571428571,0.08148148148148149,0.078125,0.203125,0.12345679012345678,0.1956521739130435,0.034482758620689655,0.15770609318996415,0.6136363636363636,0.7105263157894737,0.7037037037037037,0.23655913978494625,0.5151515151515151,0.576271186440678,0.6470588235294118,0.14336917562724014,0.375,0.375,1.0,0.36200716845878134,0.297029702970297,0.297029702970297,0.7333333333333333,0.2571428571428571,0.5555555555555556,0.6,0.14285714285714285,0.2,1.0,0.34285714285714286,0.1506849315068493,0.5454545454545454,0.1643835616438356,0.3150684931506849,0.34782608695652173,0.6630824372759857,0.297029702970297,0.5337503584229392,0.5577473684210527,0.520881506849315,0.12171052631578948,0.19753086419753085,0.1309192200557103,0.3008356545961003,8.428985507246376,25.161702127659574,0.2844413982179575,28.0,4.0,18.0,45.0,24.0,,7.0,10.0,1.0,4.0,6.0,15.0,2.0,3.0,14.0,,,0.30303030303030304,0.02,0.75,0.1003584229390681,0.3333333333333333,1.0,10.0,3.0,5.0,8.0,4.0,,5.0,,,0.10606060606060606,,,0.35714285714285715,0.35714285714285715,0.6,0.25,0.035211267605633804,,1.0,1.0,,,,,,,True
1630596,1610612739,Evan Mobley,Evan Mobley,1630596,CLE,89823.4,1497,187,3112,3127,705.0,715.0,363.0,6239,206.0,264.0,47.0,68.0,41.0,50.0,72.0,157.0,5.0,26.0,,1.0,6.0,36.0,110.0,8.0,3.0,20.0,285.0,443.0,41.0,136.0,109.0,802.0,3593,53.0,83.0,2.0,9.0,120.0,48.0,68.0,4.0,26.0,146.0,364.0,206.0,117.0,68.0,110.0,36.0,25.0,91.0,76.0,167.0,44.0,49.0,37.0,5.0,410.0,44.0,60.0,131.0,154.0,307.0,109.0,416.0,12.0,30.0,20.0,10.0,40.0,9.0,20.0,35.0,20.0,5.0,75.0,16.0,84.0,118.0,10.0,4.0,146.0,,1.0,180.0,94.0,77.0,49.0,79.0,146.0,697.0,14.0,0.6385964912280702,0.7250996015936255,0.9512195121951219,0.3014705882352941,0.2222222222222222,0.15384615384615385,0.3014705882352941,0.6433408577878104,0.6385542168674698,0.7058823529411765,0.5984455958549223,0.6086956521739131,0.574468085106383,0.6122137404580152,0.6060606060606061,0.6186440677966102,0.23488773747841105,0.056433408577878104,0.06818181818181818,20.685746670444885,0.5333333333333333,0.20923913043478262,0.09302325581395349,0.17750677506775067,0.057068741893644616,0.19335142469470828,0.07344632768361582,0.125,0.0728476821192053,0.05175292153589316,0.0755813953488372,0.22519083969465647,0.20743034055727555,0.18543046357615894,0.16817359855334538,0.20540540540540542,0.05333333333333334,0.45595854922279794,0.7803030303030303,0.8373983739837398,0.6990291262135923,0.2711571675302245,0.4585987261146497,0.48,0.4861111111111111,0.044905008635578586,0.19230769230769232,0.19230769230769232,1.0,0.18998272884283246,0.32727272727272727,0.3333333333333333,0.9444444444444444,0.7391304347826086,0.6911764705882353,0.2553191489361702,0.010869565217391304,,,0.08695652173913043,0.5319148936170213,0.82,0.06382978723404255,0.2127659574468085,0.15,0.690846286701209,0.32727272727272727,0.5828106401384086,0.5704666666666668,0.589075,0.14573643410852713,0.18467583497053044,0.14962593516209477,0.18204488778054864,4.60135440180587,25.589705882352945,0.22654241645244216,22.0,2.0,8.0,38.0,6.0,2.0,32.0,22.0,1.0,12.0,9.0,10.0,1.0,48.0,10.0,0.014705882352941176,,0.3235294117647059,0.07368421052631578,0.6075949367088608,0.037996545768566495,0.25,0.5,7.0,1.0,9.0,28.0,,,,27.0,2.0,0.044585987261146494,,0.01818181818181818,0.3181818181818182,0.3181818181818182,0.42857142857142855,0.16666666666666666,,,2.0,2.0,,5.0,0.06172839506172839,,2.0,1.0,True
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,48034.80000000001,801,260,1660,1670,446.0,461.0,209.0,3330,27.0,39.0,7.0,11.0,6.0,8.0,4.0,5.0,24.0,46.0,3.0,6.0,13.0,31.0,75.0,8.0,7.0,20.0,32.0,47.0,55.0,121.0,15.0,244.0,1860,8.0,13.0,6.0,14.0,35.0,7.0,10.0,13.0,33.0,58.0,46.0,18.0,162.0,12.0,75.0,31.0,4.0,29.0,23.0,52.0,14.0,22.0,7.0,,127.0,18.0,13.0,50.0,59.0,114.0,31.0,145.0,4.0,25.0,11.0,14.0,4.0,,3.0,7.0,1.0,2.0,11.0,4.0,36.0,60.0,3.0,2.0,28.0,,5.0,20.0,10.0,13.0,6.0,13.0,58.0,440.0,6.0,0.71875,0.8846153846153846,0.9818181818181818,0.45454545454545453,0.42857142857142855,0.3939393939393939,0.45454545454545453,0.6808510638297872,0.6153846153846154,0.7,0.6815476190476191,0.6296296296296297,0.6162790697674418,0.6931818181818182,0.6481481481481481,0.6444444444444445,0.7202380952380952,0.0851063829787234,0.07692307692307693,9.842105263157896,0.36363636363636365,0.15051020408163265,0.03724928366762178,0.13368983957219252,0.04568527918781726,0.1422976501305483,0.04172274562584118,0.04929577464788732,0.025157232704402517,0.042071197411003236,0.058823529411764705,0.13043478260869565,0.16753926701570682,0.14285714285714285,0.13013698630136986,0.14634146341463414,0.05405405405405406,0.23214285714285715,0.6923076923076923,0.75,0.7037037037037037,0.02976190476190476,0.8,0.8,0.75,0.27380952380952384,0.5217391304347826,0.5217391304347826,1.0,0.44642857142857145,0.41333333333333333,0.4189189189189189,0.967741935483871,0.4074074074074074,0.6363636363636364,,0.2222222222222222,0.5,1.0,0.2962962962962963,0.18604651162790697,0.75,0.3023255813953488,0.46511627906976744,0.35,0.9523809523809523,0.41333333333333333,0.5941258928571427,0.5728321428571428,0.5816255813953489,0.05747126436781609,0.18867924528301888,0.14344262295081966,0.23770491803278687,2.64468085106383,24.816528925619835,0.26867469879518074,3.0,3.0,1.0,5.0,3.0,1.0,9.0,5.0,,2.0,6.0,2.0,,3.0,2.0,0.008264462809917356,,0.1111111111111111,0.041666666666666664,0.23076923076923078,0.017857142857142856,0.375,1.0,1.0,6.0,2.0,4.0,,,,7.0,,,0.3333333333333333,0.013333333333333334,0.3333333333333333,0.5,1.0,0.46153846153846156,,1.0,,,,,,,,,True
