EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Charge Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,FTDefRebounds,LostBallTurnovers,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PtsUnassisted3s,ShortMidRangeAssists,Fouls,NonShootingPenaltyNonTakeFouls,DefLongMidRangeReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,OffThreePtRebounds,ShootingFouls,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyFtPoints,FTOffRebounds,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,LostBallSteals,DeadBallTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,BlocksRecoveredPct,BadPassOutOfBoundsTurnovers,OffCorner3ReboundPct,SecondChanceFtPoints,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Fg3aBlocked,SelfOReb,StepOutOfBoundsTurnovers,Travels,FG3APctBlocked,Corner3PctBlocked,SelfORebPct,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,LongMidRangePctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,Technical Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Clear Path Fouls
1626192,1610612766,Pat Connaughton,Pat Connaughton,1626192,CHA,1799.8,30,8,59,59,31.0,27.0,13.0,118,1.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,5.0,5.0,51,1.0,1.0,2.0,1.0,3.0,5.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,6.0,2.0,1.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,31.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.2,0.3333333333333333,0.5,0.3125,0.5,0.3125,0.5,0.625,0.3333333333333333,0.3333333333333333,12.67605633802817,1.0,0.13333333333333333,0.13333333333333333,0.1,0.12,0.06451612903225806,0.2,0.25,0.4,0.5,0.375,0.3333333333333333,0.5,1.0,0.125,0.5,0.25,0.25,1.0,1.0,0.4,0.5,0.6,0.3333333333333333,1.0,0.25,0.5311625,0.48315,0.45098000000000005,1.0,2.2333333333333334,25.82,0.5254237288135594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1629012,1610612766,Collin Sexton,Collin Sexton,1629012,CHA,1175.0,20,-3,39,39,9.0,5.0,6.0,78,2.0,2.0,,,,2.0,3.0,,1.0,1.0,4.0,4.0,2.0,3.0,16.0,48,,1.0,1.0,1.0,1.0,5.0,2.0,6.0,3.0,2.0,,2.0,3.0,2.0,8.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,,3.0,,5.0,9.0,0.25,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.25,1.0,1.25,0.42857142857142855,,,21.73913043478261,1.0,,0.125,0.125,0.058823529411764705,0.05,,,,,0.2857142857142857,1.0,1.0,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,0.5,1.0,0.7142857142857143,0.6666666666666666,0.5488071428571428,0.6666,0.497625,0.3125,6.7,25.7,0.23076923076923078,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25,0.16666666666666666,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,0.125,0.2,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630163,1610612766,LaMelo Ball,LaMelo Ball,1630163,CHA,654.0,11,8,22,21,5.0,,3.0,43,1.0,1.0,,,,2.0,5.0,,2.0,3.0,1.0,3.0,2.0,5.0,8.0,23,,,1.0,2.0,3.0,6.0,,3.0,5.0,2.0,,1.0,5.0,1.0,11.0,,1.0,1.0,2.0,,2.0,,,,,,,2.0,,6.0,5.0,,,0.5,0.4,0.6666666666666666,0.4,0.3333333333333333,,0.5,0.75,0.5,0.75,0.625,,,30.769230769230766,,0.2,,0.14285714285714285,0.16666666666666666,,,,,,0.125,1.0,1.0,,,0.625,0.4,0.4,0.5,,,,0.75,0.6666666666666666,0.75,0.4,0.48414999999999997,0.3648,0.4728,0.75,8.066666666666666,28.0,0.22727272727272727,,,,1.0,,1.0,,,1.0,,2.0,,4.0,3.0,,,2.0,,,,,,,,0.2,0.125,,,,0.125,,,,,,,,3.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1641810,1610612766,Antonio Reeves,Antonio Reeves,1641810,CHA,4060.6,68,29,130,128,50.0,49.0,25.0,258,2.0,4.0,2.0,2.0,6.0,3.0,7.0,3.0,2.0,4.0,3.0,7.0,7.0,13.0,27.0,124,4.0,2.0,3.0,4.0,6.0,16.0,4.0,21.0,7.0,3.0,1.0,2.0,3.0,1.0,8.0,,4.0,2.0,6.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,,,16.0,50.0,0.6666666666666666,0.6666666666666666,1.0,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.42857142857142855,0.6666666666666666,0.675,0.8888888888888888,0.675,0.8888888888888888,0.65,0.14285714285714285,0.25,13.461538461538462,1.0,0.06666666666666667,,0.14814814814814814,0.10526315789473684,0.03076923076923077,,,0.07142857142857142,0.16666666666666666,0.2,0.5,0.6666666666666666,1.0,0.3,0.35,0.42857142857142855,0.42857142857142855,1.0,0.6,0.2222222222222222,1.0,0.4444444444444444,0.5,0.85,0.42857142857142855,0.55442,0.5259,0.5758722222222222,0.5925925925925926,5.685714285714285,25.05384615384616,0.38461538461538464,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,11.0,2.0,,1.0,,,,,,,1.0,1.1,1.1,,,0.14285714285714285,0.1,,,,0.05,1.0,1.0,0.2,1.0,,,0.4074074074074074,,1.0,3.0,1.0,,4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,0.75,0.058823529411764705,0.07142857142857142,0.125,0.6666666666666666,0.6666666666666666,1.0,1.0,0.2,1.0,1.0,0.6666666666666666,1.0,0.2222222222222222,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203486,1610612766,Mason Plumlee,Mason Plumlee,203486,CHA,935.0,16,18,29,29,21.0,11.0,6.0,58,,,,,,,,,,,,,,,3.0,28,,,,,,3.0,,,,,,3.0,3.0,2.0,9.0,,3.0,1.0,4.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,3.0,21.0,,,,,,,,,,,0.75,0.75,,,,8.823529411764705,1.0,0.16666666666666666,,0.75,0.4,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,0.7241379310344828,,,,,,,3.0,,,,,,,,,,,4.0,1.0,,,,,,0.6666666666666666,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630544,1610612766,Tre Mann,Tre Mann,1630544,CHA,1412.6,24,9,46,42,18.0,23.0,13.0,88,,1.0,,,1.0,3.0,9.0,1.0,,3.0,2.0,8.0,3.0,10.0,13.0,36,2.0,,1.0,,3.0,,4.0,9.0,9.0,3.0,1.0,,1.0,,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,,2.0,1.0,3.0,3.0,1.0,,,18.0,1.0,1.0,1.0,0.3,,0.3,0.25,,0.3611111111111111,,0.3611111111111111,,0.5555555555555556,0.125,,35.59322033898305,0.6666666666666666,0.1,0.06666666666666667,0.2857142857142857,0.17647058823529413,0.03333333333333333,0.1111111111111111,,0.25,,0.05555555555555555,,,,0.05555555555555555,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,,,0.75,,0.6111111111111112,0.3333333333333333,0.45709444444444436,0.56025,0.4244875,,11.0625,27.830000000000002,0.391304347826087,,,2.0,6.0,,1.0,,,,3.0,,,1.0,1.0,,1.0,,,,,0.75,0.75,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,1.0,0.05555555555555555,,,,,,,0.23076923076923078,,,3.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,0.5,,,,,,,,0.5,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1631217,1610612766,Moussa Diabaté,Moussa Diabaté,1631217,CHA,1903.7000000000003,32,23,59,59,11.0,11.0,13.0,118,5.0,5.0,,,,,,,,,8.0,10.0,,,17.0,54,,,,,,,8.0,,,,,3.0,4.0,3.0,11.0,4.0,3.0,4.0,7.0,5.0,12.0,2.0,2.0,,,1.0,,3.0,,,11.0,0.5,0.6666666666666666,,,,,0.8,,0.8,,0.85,,,,,15.068493150684931,,0.3076923076923077,0.19047619047619047,0.1875,0.2413793103448276,0.14285714285714285,0.25,,0.16666666666666666,0.4,0.5,1.0,1.0,0.4,,,,,,,,,,,0.5,,0.5131500000000001,0.4818666666666667,,,5.12,,0.1864406779661017,1.0,1.0,3.0,5.0,,,1.0,3.0,3.0,6.0,8.0,4.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,0.14285714285714285,0.09090909090909091,0.5,0.6,0.6,0.6666666666666666,,,,0.3333333333333333,1.0,0.1,0.1,0.35294117647058826,,1.0,2.0,,0.5,,,,,,,,,1.0,,,0.07142857142857142,0.09090909090909091,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1641750,1610612766,Ryan Kalkbrenner,Ryan Kalkbrenner,1641750,CHA,882.1,15,-9,28,28,9.0,8.0,3.0,56,,,,,,,,,,,,,,,2.0,32,,,,,,2.0,,,,,,,,,,,1.0,5.0,6.0,,6.0,,,,,1.0,1.0,1.0,,2.0,9.0,,,,,,,,,,,1.0,1.0,,,,6.451612903225807,,0.625,,0.14285714285714285,0.4,,,,0.6,,,,,,,,,,,,,,,,,,,,,1.0,,,0.32142857142857145,,,,,,,2.0,,,,,,,,,,,2.0,1.0,,,,,,0.16666666666666666,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,3.0,3.0,,3.0,2.0,1.0,0.6666666666666666,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1642851,1610612766,Kon Knueppel,Kon Knueppel,1642851,CHA,470.1,8,11,17,17,3.0,4.0,1.0,34,,1.0,,1.0,,,2.0,,,,2.0,3.0,,2.0,4.0,9,,,1.0,,,,2.0,,2.0,,,1.0,2.0,,5.0,,1.0,1.0,3.0,,3.0,,,,,1.0,,,,,3.0,0.5,0.5,,,,,0.6666666666666666,,0.4,,0.4,,0.4,,,31.57894736842105,,0.25,,0.14285714285714285,0.18181818181818182,,,,,,0.2,,,,,0.4,,,,,1.0,,,,0.6,,0.46071,0.3937,0.4831,,4.8999999999999995,26.5,0.17647058823529413,,,2.0,2.0,,,,1.0,1.0,2.0,2.0,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,0.14285714285714285,0.4,1.0,1.0,0.5,,,,,,,,0.5,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630182,1610612766,Josh Green,Josh Green,1630182,CHA,254.79999999999998,4,5,10,8,8.0,8.0,2.0,18,,,,,1.0,,,,,,,,,1.0,2.0,8,,,,,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,1.0,,,8.0,,,,,,,,,,,0.5,,1.0,,,16.666666666666668,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.507,,,,,23.8,0.8,,,,,,,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
