EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Travels,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg3Pct,BlocksRecoveredPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,LongMidRangeAssists,FTOffRebounds,Offensive Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Charge Fouls Drawn,Technical Free Throw Trips,Arc3PctBlocked,BlockedCorner3,BlockedLongMidRange,on,StepOutOfBoundsTurnovers
1626157,1610612752,Karl-Anthony Towns,Karl-Anthony Towns,1626157,NYK,11129.5,185,77.0,371,377,30.0,33,40,748,29.0,47.0,9.0,17.0,3.0,3.0,8.0,14.0,1.0,4.0,1.0,10.0,27.0,1.0,1.0,38.0,65.0,10.0,28.0,37.0,143.0,404,10.0,18.0,1.0,6.0,26.0,4.0,6.0,1.0,3.0,11.0,44.0,32.0,27.0,3.0,14.0,27.0,10.0,8.0,8.0,3.0,11.0,2.0,1.0,5.0,3.0,25.0,8.0,14.0,38.0,32.0,1.0,71.0,22.0,93.0,5.0,5.0,4.0,1.0,7.0,1.0,3.0,11.0,2.0,4.0,18.0,1.0,3.0,16.0,29.0,3.0,2.0,4.0,39.0,2.0,42.0,2.0,21.0,1.0,11.0,30.0,1.0,1.0,0.5789473684210527,0.7096774193548387,0.9,0.35714285714285715,0.35714285714285715,0.5846153846153846,0.5555555555555556,0.6666666666666666,0.5698924731182796,0.5263157894736842,0.5714285714285714,0.6327433628318584,0.5652173913043478,0.6111111111111112,0.3010752688172043,0.12307692307692308,0.10638297872340426,0.21428571428571427,31.414868105515588,0.3888888888888889,0.25,0.34782608695652173,0.19444444444444445,0.4810126582278481,0.09195402298850575,0.4093567251461988,0.13836477987421383,0.25,0.14285714285714285,0.09090909090909091,0.1044776119402985,0.05,0.38235294117647056,0.3170731707317073,0.35294117647058826,0.48333333333333334,0.47368421052631576,0.13513513513513514,0.5053763440860215,0.6170212765957447,0.6904761904761905,0.6206896551724138,0.15053763440860216,0.5714285714285714,0.7272727272727273,0.375,0.043010752688172046,0.25,0.25,1.0,0.010752688172043012,0.2903225806451613,0.37037037037037035,0.37037037037037035,0.9,0.8947368421052632,0.5294117647058824,0.1111111111111111,0.05263157894736842,0.42857142857142855,1.0,0.14285714285714285,0.8064516129032258,0.37037037037037035,0.5638301075268817,0.5405142857142857,0.5225642857142857,0.1875,0.25,0.18181818181818182,0.07692307692307693,3.706153846153846,26.350000000000005,0.08086253369272237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627824,1610612752,Guerschon Yabusele,Guerschon Yabusele,1627824,NYK,3535.1,59,-15.0,123,135,57.0,81,20,258,7.0,7.0,1.0,1.0,5.0,5.0,2.0,4.0,,1.0,4.0,2.0,9.0,,5.0,9.0,12.0,2.0,13.0,4.0,28.0,142,1.0,1.0,1.0,1.0,3.0,5.0,7.0,7.0,4.0,17.0,10.0,8.0,3.0,3.0,2.0,9.0,2.0,1.0,3.0,,3.0,,,2.0,1.0,6.0,3.0,1.0,10.0,4.0,,14.0,4.0,18.0,,1.0,,1.0,1.0,2.0,1.0,5.0,1.0,,6.0,2.0,2.0,4.0,7.0,,1.0,1.0,3.0,1.0,6.0,,2.0,1.0,17.0,57.0,2.0,1.0,0.5555555555555556,0.625,0.5,0.15384615384615385,0.15384615384615385,0.75,1.0,0.7142857142857143,0.48,0.5,0.4642857142857143,0.5,0.5,0.5,0.52,0.08333333333333333,,0.25,23.61111111111111,0.16666666666666666,,0.14285714285714285,0.045454545454545456,0.29411764705882354,0.09375,0.22580645161290322,0.07407407407407407,,0.125,,0.08,0.14285714285714285,0.15384615384615385,0.08333333333333333,0.3333333333333333,0.3103448275862069,0.2,,0.28,1.0,1.0,0.5714285714285714,0.16,0.5,0.6666666666666666,0.5,0.04,,,,0.16,0.36,0.2222222222222222,0.2222222222222222,0.5,0.5,1.0,,,0.35714285714285715,1.0,0.35714285714285715,0.8,0.2222222222222222,0.56403,0.7332,0.5867678571428571,0.07407407407407407,0.14285714285714285,0.10714285714285714,0.6071428571428571,4.425,24.815384615384612,0.4634146341463415,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,0.5,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,1572.5,26,-4.0,48,53,5.0,10,4,101,1.0,2.0,,,,1.0,,,1.0,1.0,1.0,4.0,9.0,,1.0,2.0,3.0,4.0,10.0,1.0,17.0,60,,,,,,,1.0,1.0,,,4.0,,9.0,3.0,,9.0,4.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,2.0,,1.0,,,,,5.0,,,1.0,1.0,0.75,0.4,0.4,0.6666666666666666,,,0.6153846153846154,,,0.6538461538461539,,,0.7692307692307693,,,,25.454545454545453,1.0,,,,,,,,,,,,,,,,,,,0.15384615384615385,0.5,0.5,1.0,,,,,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,0.6923076923076923,0.4444444444444444,0.4444444444444444,0.75,,,,,0.5,,0.5,0.9230769230769231,0.4444444444444444,0.5410192307692309,,0.48535000000000006,0.07692307692307693,,,,6.466666666666666,25.440000000000005,0.10416666666666667,,,,,,,,,,,,,,,1.0,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1642885,1610612752,Mohamed Diawara,Mohamed Diawara,1642885,NYK,35373.100000000006,590,61.0,1158,1215,246.0,358,148,2373,23.0,46.0,4.0,7.0,4.0,8.0,9.0,20.0,8.0,13.0,30.0,29.0,93.0,10.0,15.0,40.0,79.0,48.0,123.0,14.0,238.0,1309,8.0,14.0,13.0,,22.0,6.0,13.0,22.0,2.0,44.0,50.0,30.0,141.0,3.0,4.0,93.0,29.0,6.0,19.0,27.0,46.0,20.0,7.0,13.0,5.0,119.0,10.0,4.0,28.0,37.0,9.0,74.0,15.0,89.0,5.0,15.0,8.0,7.0,19.0,3.0,10.0,9.0,1.0,9.0,28.0,3.0,9.0,26.0,49.0,2.0,5.0,,14.0,1.0,19.0,1.0,9.0,1.0,44.0,246.0,4.0,1.0,0.625,0.6578947368421053,0.9791666666666666,0.3902439024390244,0.3902439024390244,0.5063291139240507,0.5714285714285714,0.46153846153846156,0.5544554455445545,0.4074074074074074,0.6,0.5639810426540285,0.4074074074074074,0.5789473684210527,0.6089108910891089,0.0759493670886076,0.10869565217391304,0.05,17.95642374154771,0.6785714285714286,0.3103448275862069,0.13503649635036497,0.016597510373443983,0.1033210332103321,0.03257328990228013,0.11926605504587157,0.025547445255474453,0.034482758620689655,0.009345794392523364,,0.025210084033613446,0.057971014492753624,0.11650485436893204,0.15702479338842976,0.12,0.11483253588516747,0.06451612903225806,0.04716981132075472,0.22772277227722773,0.5,0.5609756097560976,0.5652173913043478,0.09900990099009901,0.45,0.47368421052631576,0.5555555555555556,0.06435643564356436,0.6153846153846154,0.6153846153846154,0.875,0.1485148514851485,0.4603960396039604,0.3118279569892473,0.3118279569892473,0.9655172413793104,0.25925925925925924,0.5714285714285714,0.5,0.37037037037037035,0.22857142857142856,0.5,0.42857142857142855,0.8366336633663366,0.3118279569892473,0.5471764851485147,0.563821052631579,0.5404385714285714,0.04285714285714286,0.10344827586206896,0.09243697478991597,0.18487394957983194,6.501265822784809,25.35203252032521,0.21243523316062177,3.0,7.0,6.0,10.0,2.0,6.0,4.0,6.0,4.0,0.45454545454545453,0.6666666666666666,0.1111111111111111,0.2,0.4,,,,19.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.15384615384615385,0.05263157894736842,0.6333333333333333,0.6333333333333333,1.0,0.3333333333333333,1.0,0.1,1.0,0.5714285714285714,,,,,,,,,,,,True,
203903,1610612752,Jordan Clarkson,Jordan Clarkson,203903,NYK,11070.099999999999,185,12.0,365,371,63.0,95,49,736,12.0,19.0,4.0,6.0,,2.0,11.0,24.0,1.0,3.0,5.0,5.0,15.0,4.0,1.0,24.0,46.0,6.0,20.0,10.0,76.0,417,6.0,10.0,4.0,,12.0,1.0,8.0,1.0,,2.0,20.0,28.0,18.0,,8.0,15.0,5.0,,12.0,8.0,20.0,6.0,2.0,9.0,1.0,48.0,6.0,7.0,4.0,3.0,,7.0,13.0,20.0,3.0,6.0,4.0,2.0,6.0,1.0,3.0,5.0,,3.0,11.0,1.0,,6.0,19.0,,1.0,4.0,16.0,,12.0,,6.0,,2.0,63.0,1.0,,0.4166666666666667,0.5,1.0,0.3,0.3,0.5217391304347826,0.6,0.125,0.5,0.42857142857142855,0.1111111111111111,0.5277777777777778,0.42857142857142855,0.1111111111111111,0.30303030303030304,,,,19.483568075117372,0.5454545454545454,,0.03260869565217391,0.09090909090909091,0.05,0.06666666666666667,0.040697674418604654,0.07784431137724551,0.1111111111111111,0.1111111111111111,,0.08108108108108109,,0.05263157894736842,,0.06666666666666667,0.03389830508474576,0.09523809523809523,0.09090909090909091,0.2878787878787879,0.631578947368421,0.631578947368421,0.5,0.36363636363636365,0.4583333333333333,0.4583333333333333,0.36363636363636365,0.045454545454545456,0.3333333333333333,0.3333333333333333,,0.07575757575757576,0.22727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.6666666666666666,0.25,0.2857142857142857,0.2222222222222222,,0.1111111111111111,0.5909090909090909,0.3333333333333333,0.5280015151515153,0.6108000000000001,0.4751277777777777,0.08333333333333333,0.11538461538461539,0.15789473684210525,0.02631578947368421,6.4586956521739145,25.514999999999997,0.1726027397260274,,,,,,3.0,1.0,3.0,,,,,,,,,,1.0,,,,,2.0,,5.0,2.0,,,,,,0.2,0.25,1.0,,,,,,1.0,0.05,0.2,,,,,,,,,True,
1628384,1610612752,OG Anunoby,OG Anunoby,1628384,NYK,12436.8,207,58.0,409,421,73.0,80,47,830,19.0,24.0,1.0,2.0,6.0,7.0,1.0,4.0,3.0,6.0,19.0,9.0,26.0,2.0,5.0,23.0,34.0,19.0,45.0,12.0,115.0,479,1.0,2.0,4.0,,11.0,8.0,10.0,9.0,4.0,32.0,34.0,12.0,54.0,3.0,2.0,26.0,9.0,3.0,4.0,10.0,14.0,3.0,7.0,3.0,,38.0,,1.0,8.0,10.0,3.0,21.0,1.0,22.0,,9.0,4.0,5.0,6.0,2.0,4.0,4.0,1.0,2.0,10.0,,3.0,6.0,18.0,,,1.0,14.0,,15.0,1.0,7.0,1.0,32.0,73.0,5.0,1.0,0.7391304347826086,0.7727272727272727,0.9473684210526315,0.4222222222222222,0.4222222222222222,0.6764705882352942,0.5,0.8,0.6518987341772152,0.9166666666666666,0.7368421052631579,0.6686046511627907,0.9166666666666666,0.7619047619047619,0.569620253164557,0.08823529411764706,0.08333333333333333,0.25,20.689655172413794,0.6,0.6,0.10204081632653061,0.011904761904761904,0.08421052631578947,,0.09326424870466321,0.0056179775280898875,,0.02857142857142857,,,,0.05405405405405406,0.14285714285714285,0.10526315789473684,0.07142857142857142,0.12,,0.3037974683544304,0.7916666666666666,0.8636363636363636,0.8421052631578947,0.05063291139240506,0.25,0.3333333333333333,,0.0759493670886076,0.5,0.5,0.3333333333333333,0.24050632911392406,0.3291139240506329,0.34615384615384615,0.34615384615384615,1.0,0.3333333333333333,0.5,,0.3333333333333333,0.3684210526315789,0.8571428571428571,0.2631578947368421,0.8734177215189873,0.34615384615384615,0.5784962025316455,0.5359,0.5799131578947369,0.08235294117647059,0.175,0.09565217391304348,0.2782608695652174,5.455882352941177,24.857777777777777,0.1784841075794621,2.0,4.0,1.0,4.0,,7.0,2.0,8.0,7.0,0.4444444444444444,0.875,0.3333333333333333,0.21052631578947367,0.2,,,,10.0,2.0,3.0,1.0,3.0,1.0,,2.0,5.0,,,,0.75,,0.5263157894736842,0.5263157894736842,0.9,1.0,0.5,0.5,1.0,0.75,,,,1.0,1.0,,,,,,,True,
1628969,1610612752,Mikal Bridges,Mikal Bridges,1628969,NYK,14713.5,245,1.0,481,513,64.0,87,54,994,12.0,15.0,1.0,2.0,2.0,4.0,8.0,15.0,6.0,11.0,16.0,7.0,14.0,1.0,4.0,26.0,41.0,16.0,30.0,9.0,109.0,562,3.0,6.0,3.0,,9.0,2.0,5.0,6.0,,13.0,36.0,16.0,48.0,,2.0,14.0,7.0,4.0,15.0,14.0,29.0,8.0,6.0,12.0,2.0,72.0,5.0,1.0,15.0,11.0,,26.0,6.0,32.0,1.0,6.0,5.0,1.0,7.0,,4.0,2.0,,3.0,9.0,1.0,1.0,3.0,13.0,,,1.0,16.0,1.0,10.0,2.0,3.0,,13.0,64.0,1.0,,0.6923076923076923,0.72,1.0,0.5333333333333333,0.5333333333333333,0.6341463414634146,0.5,0.4,0.704225352112676,0.5,0.5909090909090909,0.7364864864864865,0.5,0.5909090909090909,0.4225352112676056,0.0975609756097561,0.06666666666666667,0.13333333333333333,15.173674588665449,0.7777777777777778,,0.08270676691729323,0.009523809523809525,0.14563106796116504,0.03968253968253968,0.11016949152542373,0.025974025974025976,,0.023255813953488372,,0.03225806451612903,0.06060606060606061,0.04,0.11320754716981132,0.1,0.14666666666666667,0.14285714285714285,0.04,0.2112676056338028,0.8,0.8571428571428571,0.9166666666666666,0.2112676056338028,0.5333333333333333,0.6153846153846154,0.375,0.15492957746478872,0.5454545454545454,0.6,0.6666666666666666,0.22535211267605634,0.19718309859154928,0.5,0.5,1.0,0.2222222222222222,0.5,1.0,0.1111111111111111,0.36363636363636365,0.5,0.36363636363636365,0.6338028169014085,0.5,0.5661711267605635,0.3860666666666666,0.6156181818181818,0.06756756756756757,0.07142857142857142,0.08256880733944955,0.11926605504587157,8.492682926829268,24.30333333333333,0.13305613305613306,2.0,2.0,1.0,3.0,,6.0,2.0,6.0,6.0,0.5,1.0,0.2222222222222222,0.18181818181818182,0.25,,2.0,0.0625,9.0,1.0,2.0,,1.0,1.0,,6.0,4.0,,,,0.3333333333333333,,0.5625,0.5625,1.0,0.5,1.0,,,1.0,,,,,,0.09090909090909091,,,,,,True,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,18524.5,309,29.0,608,622,147.0,184,74,1230,12.0,19.0,1.0,1.0,3.0,4.0,43.0,74.0,18.0,36.0,11.0,23.0,62.0,2.0,16.0,73.0,129.0,27.0,73.0,32.0,259.0,712,3.0,6.0,4.0,6.0,15.0,18.0,30.0,17.0,6.0,63.0,30.0,116.0,39.0,42.0,,62.0,23.0,3.0,36.0,32.0,68.0,15.0,17.0,27.0,5.0,168.0,3.0,1.0,12.0,13.0,,25.0,4.0,29.0,2.0,16.0,6.0,10.0,11.0,4.0,8.0,6.0,,3.0,17.0,,5.0,10.0,23.0,,,2.0,44.0,,37.0,7.0,16.0,1.0,63.0,147.0,4.0,,0.2054794520547945,0.2054794520547945,0.48148148148148145,0.3698630136986301,0.3698630136986301,0.5658914728682171,0.5,0.6,0.5618811881188119,0.45,0.6063829787234043,0.6004672897196262,0.625,0.6428571428571429,0.3613861386138614,0.023255813953488372,0.05263157894736842,0.02702702702702703,33.47826086956522,0.6470588235294118,,0.09558823529411764,0.00847457627118644,0.0851063829787234,0.018404907975460124,0.09025270758122744,0.014234875444839857,,,0.037037037037037035,0.024,,0.09615384615384616,0.08333333333333333,0.125,0.07272727272727272,0.12903225806451613,0.020618556701030927,0.09405940594059406,0.631578947368421,0.6666666666666666,0.25,0.36633663366336633,0.581081081081081,0.5972222222222222,0.20930232558139536,0.1782178217821782,0.5,0.5,0.16666666666666666,0.054455445544554455,0.3069306930693069,0.3709677419354839,0.3709677419354839,0.391304347826087,0.1,1.0,1.0,0.2,0.0851063829787234,0.75,0.3404255319148936,0.45544554455445546,0.3709677419354839,0.49619628712871294,0.539775,0.48281595744680855,0.0892018779342723,0.11594202898550725,0.05791505791505792,0.24324324324324326,10.599224806201557,25.516438356164386,0.24177631578947367,2.0,1.0,6.0,7.0,,,,,,0.4117647058823529,,0.2,0.02127659574468085,0.375,1.0,3.0,0.04,4.0,1.0,1.0,,1.0,4.0,,5.0,,,,,0.25,,0.36363636363636365,0.36363636363636365,1.0,0.5,1.0,,,1.0,,,,,,,3.0,2.0,,,,True,
1630631,1610612752,Jose Alvarado,Jose Alvarado,1630631,NYK,8210.5,137,37.0,264,266,32.0,56,31,530,4.0,4.0,,,,,3.0,11.0,1.0,2.0,11.0,5.0,18.0,1.0,3.0,8.0,17.0,8.0,29.0,2.0,42.0,284,1.0,2.0,3.0,,2.0,2.0,2.0,4.0,,4.0,8.0,8.0,18.0,6.0,,18.0,5.0,1.0,27.0,15.0,42.0,13.0,2.0,20.0,3.0,99.0,,2.0,6.0,7.0,,13.0,2.0,15.0,,9.0,4.0,5.0,5.0,3.0,4.0,3.0,,1.0,8.0,,1.0,2.0,16.0,,1.0,,5.0,,2.0,,1.0,,4.0,32.0,2.0,,0.5,0.5,0.75,0.27586206896551724,0.27586206896551724,0.47058823529411764,0.5,1.0,0.43478260869565216,0.2,0.3333333333333333,0.44680851063829785,0.2,0.3333333333333333,0.6304347826086957,0.058823529411764705,,0.09090909090909091,18.092105263157894,0.625,,0.09859154929577464,0.034482758620689655,0.0967741935483871,,0.09774436090225563,0.015503875968992248,,0.09523809523809523,,,,0.08333333333333333,0.07692307692307693,0.25,0.11764705882352941,,,0.08695652173913043,1.0,1.0,0.5,0.2391304347826087,0.2727272727272727,0.3,0.6666666666666666,0.043478260869565216,0.5,0.5,,0.2391304347826087,0.391304347826087,0.2777777777777778,0.29411764705882354,0.6,,,,0.2,,,0.5,0.717391304347826,0.2777777777777778,0.5444663043478262,0.49748749999999997,0.5056333333333334,0.02127659574468085,0.05555555555555555,0.047619047619047616,0.09523809523809523,8.288235294117648,24.87241379310345,0.12121212121212122,2.0,1.0,,,,1.0,,1.0,1.0,,1.0,0.4,0.16666666666666666,,,,,3.0,,,,,4.0,,2.0,1.0,,,,,,0.2727272727272727,0.2727272727272727,1.0,,,,,,1.0,0.034482758620689655,,,,,,,0.05555555555555555,,,True,
1642278,1610612752,Tyler Kolek,Tyler Kolek,1642278,NYK,10259.6,171,10.0,345,377,93.0,159,49,722,12.0,15.0,,,3.0,4.0,13.0,23.0,1.0,6.0,5.0,10.0,26.0,1.0,4.0,26.0,44.0,13.0,31.0,8.0,99.0,371,2.0,4.0,2.0,,4.0,9.0,15.0,4.0,4.0,25.0,22.0,30.0,24.0,15.0,,26.0,10.0,2.0,26.0,15.0,41.0,8.0,7.0,18.0,5.0,97.0,,1.0,10.0,9.0,,19.0,1.0,20.0,,4.0,3.0,1.0,12.0,1.0,8.0,3.0,2.0,4.0,15.0,,2.0,4.0,8.0,,,,10.0,,10.0,2.0,5.0,1.0,25.0,93.0,1.0,1.0,0.4230769230769231,0.4230769230769231,0.6153846153846154,0.41935483870967744,0.41935483870967744,0.5909090909090909,0.5,0.6,0.6066666666666667,0.3333333333333333,0.5526315789473685,0.6265822784810127,0.3333333333333333,0.5952380952380952,0.41333333333333333,0.045454545454545456,0.13333333333333333,,23.26732673267327,0.8,,0.10975609756097561,0.013157894736842105,0.12048192771084337,,0.11515151515151516,0.005917159763313609,,0.02702702702702703,,,,0.09375,0.08823529411764706,0.1875,0.140625,0.05263157894736842,,0.2,0.8,0.9230769230769231,0.4166666666666667,0.30666666666666664,0.5652173913043478,0.5652173913043478,0.46153846153846156,0.08,0.16666666666666666,0.16666666666666666,,0.06666666666666667,0.3466666666666667,0.38461538461538464,0.38461538461538464,0.5,,,,0.16666666666666666,0.21052631578947367,0.75,0.21052631578947367,0.6133333333333333,0.38461538461538464,0.5165926666666667,0.4570833333333333,0.49201578947368424,0.0641025641025641,0.10638297872340426,0.04040404040404041,0.25252525252525254,7.720454545454547,26.06774193548387,0.26956521739130435,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,0.25,1.0,0.16666666666666666,,0.25,,,,3.0,,,,,3.0,,,,,,,,,0.6,0.6,1.0,,,,,,,,,,,,,,,,,True,
