EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyArc3FGM,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,Loose Ball Fouls,BlockedLongMidRange,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,Technical Free Throw Trips,LongMidRangePctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,on,Charge Fouls Drawn,BlockedCorner3,LongMidRangePctBlocked,Corner3PctBlocked,Clear Path Fouls,Defensive 3 Seconds Violations
1629660,1610612763,Ty Jerome,Ty Jerome,1629660,MEM,1623.0,27,-13,56,53,14,3,9,109,2,3,1.0,1.0,6.0,1.0,4.0,1.0,3,10,4.0,6,70,2.0,1.0,3.0,1.0,2.0,2,4.0,4.0,2.0,3.0,3.0,6.0,3.0,1.0,2.0,15.0,1.0,1.0,2.0,3,1.0,4,1.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,14,0.3333333333333333,0.3333333333333333,0.3,0.3333333333333333,0.21428571428571427,0.25,0.21428571428571427,0.25,0.2857142857142857,0.2,0.3333333333333333,0.16666666666666666,26.865671641791042,0.75,0.16666666666666666,0.05555555555555555,0.0625,0.10714285714285714,0.027777777777777776,0.09090909090909091,0.125,1.0,0.2,0.1111111111111111,1.0,0.21428571428571427,0.6666666666666666,1.0,0.42857142857142855,0.16666666666666666,0.2,1.0,0.07142857142857142,0.2857142857142857,0.5,0.25,0.5,0.48565714285714284,0.4204,0.46299999999999997,0.3333333333333333,7.12,28.4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1630610,1610612763,DeJon Jarreau,DeJon Jarreau,1630610,MEM,11208.0,187,-120,395,401,93,188,41,796,12,24,4.0,11.0,16.0,6.0,20.0,4.0,24,46,27.0,76,502,5.0,5.0,12.0,6.0,18.0,28,20.0,20.0,4.0,10.0,17.0,27.0,12.0,7.0,,71.0,4.0,17.0,9.0,30,8.0,38,,11.0,2.0,8.0,10.0,21.0,3.0,4.0,6.0,5.0,8.0,4.0,18.0,92,0.5833333333333334,0.6086956521739131,0.5217391304347826,0.4166666666666667,0.410958904109589,0.3611111111111111,0.4634146341463415,0.42857142857142855,0.3698630136986301,0.08695652173913043,0.16666666666666666,,23.30316742081448,0.5238095238095238,0.1323529411764706,0.04597701149425287,0.18085106382978725,0.16049382716049382,0.039603960396039604,0.09090909090909091,0.10526315789473684,,0.13333333333333333,,0.5,0.3287671232876712,0.5,0.6,0.2191780821917808,0.6875,0.6875,0.7272727272727273,0.0821917808219178,0.273972602739726,0.5,0.2222222222222222,0.6986301369863014,0.5520075342465753,0.5426416666666668,0.5354861111111111,0.23684210526315788,6.3108695652173905,25.044444444444448,0.23544303797468355,2.0,3.0,6.0,1.0,1.0,7.0,1.0,2.0,3.0,1.0,3.0,4.0,16.0,3.0,1.0,3.0,2.0,11.0,1.0,5.0,12.0,2.0,3.0,5.0,3.0,4.0,4.0,9.0,5.0,4.0,3.0,3.0,1.0,13.0,24.0,2.0,1.0,18.0,2.0,2.0,21.0,3.0,10.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.14814814814814814,0.3333333333333333,0.16666666666666666,0.14814814814814814,0.6,0.5625,0.6111111111111112,0.3076923076923077,0.034782608695652174,0.07142857142857142,0.03529411764705882,0.03333333333333333,0.20833333333333334,0.203125,0.5,0.16666666666666666,0.16666666666666666,0.0958904109589041,0.14285714285714285,0.14285714285714285,1.0,0.15,0.15,1.0,0.5,0.375,0.3333333333333333,1.0,0.3333333333333333,0.5,0.1111111111111111,0.5,0.15,0.125,0.18867924528301888,0.14473684210526316,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1631174,1610612763,Tyler Burton,Tyler Burton,1631174,MEM,18404.6,307,-145,649,652,149,292,70,1301,13,27,4.0,7.0,17.0,2.0,53.0,13.0,20,46,66.0,129,818,5.0,4.0,10.0,18.0,35.0,26,14.0,53.0,6.0,7.0,5.0,12.0,4.0,4.0,,29.0,3.0,25.0,12.0,42,8.0,50,,6.0,4.0,5.0,5.0,11.0,1.0,2.0,4.0,1.0,4.0,3.0,35.0,148,0.65,0.65,0.43478260869565216,0.4,0.4732142857142857,0.4107142857142857,0.524390243902439,0.5147058823529411,0.5892857142857143,0.13043478260869565,0.2222222222222222,,18.457300275482094,0.5454545454545454,0.1016949152542373,0.022222222222222223,0.15527950310559005,0.13261648745519714,0.024464831804281346,0.019230769230769232,0.1111111111111111,0.06666666666666667,0.11538461538461539,,0.75,0.24107142857142858,0.48148148148148145,0.6190476190476191,0.15178571428571427,0.4117647058823529,0.4117647058823529,0.5714285714285714,0.017857142857142856,0.4732142857142857,0.3333333333333333,0.4642857142857143,0.8303571428571429,0.5572888392857143,0.5658666666666666,0.5477732142857143,0.2713178294573643,4.87391304347826,25.143939393939394,0.2295839753466872,1.0,2.0,6.0,,6.0,13.0,1.0,5.0,16.0,4.0,7.0,22.0,23.0,1.0,4.0,7.0,6.0,20.0,5.0,12.0,63.0,,16.0,1.0,3.0,5.0,5.0,11.0,6.0,5.0,,1.0,,19.0,31.0,,,21.0,3.0,,27.0,5.0,14.0,2.0,,,2.0,,4.0,2.0,0.9545454545454546,0.3333333333333333,0.5714285714285714,0.2777777777777778,0.3333333333333333,0.2,0.5833333333333334,0.6666666666666666,0.2631578947368421,0.026041666666666668,,0.034013605442176874,,0.1,0.1743119266055046,0.6923076923076923,,,0.11607142857142858,0.46153846153846156,0.46153846153846156,1.0,0.3018867924528302,0.3076923076923077,0.9375,0.25,0.5833333333333334,0.5714285714285714,1.0,0.21428571428571427,0.3333333333333333,0.17857142857142858,0.2,0.3018867924528302,0.11570247933884298,0.2545454545454545,0.15503875968992248,4.0,3.0,1.0,1.0,2.0,1.0,1.0,0.015151515151515152,0.018867924528301886,0.03225806451612903,1.0,0.3076923076923077,,,,,,,,,,,,,True,,,,,,
1641707,1610612763,Taylor Hendricks,Taylor Hendricks,1641707,MEM,8483.0,141,-34,297,296,53,127,34,593,10,17,4.0,5.0,7.0,,25.0,4.0,15,24,31.0,66,353,5.0,3.0,5.0,5.0,10.0,22,8.0,25.0,5.0,1.0,4.0,5.0,3.0,,1.0,14.0,4.0,8.0,7.0,18,7.0,25,,4.0,1.0,3.0,3.0,7.0,,1.0,8.0,7.0,8.0,3.0,10.0,53,0.7333333333333333,0.9166666666666666,0.625,0.6,0.5454545454545454,0.45,0.5689655172413793,0.45454545454545453,0.5636363636363636,0.20833333333333334,0.17647058823529413,0.2857142857142857,19.21921921921922,0.5714285714285714,0.1346153846153846,0.05970149253731343,0.10526315789473684,0.1171875,0.04487179487179487,0.08695652173913043,0.06060606060606061,,0.12,,0.375,0.3090909090909091,0.5882352941176471,0.7142857142857143,0.12727272727272726,0.7142857142857143,1.0,0.8,,0.45454545454545453,0.6666666666666666,0.4,0.8727272727272727,0.569609090909091,0.5673333333333334,0.597355,0.15151515151515152,3.6374999999999997,25.270967741935475,0.17845117845117844,2.0,2.0,4.0,,2.0,6.0,,1.0,8.0,,1.0,10.0,6.0,3.0,,1.0,,6.0,1.0,1.0,30.0,6.0,8.0,1.0,,3.0,3.0,8.0,5.0,3.0,,1.0,,6.0,10.0,,2.0,6.0,,,7.0,2.0,4.0,1.0,,,1.0,,1.0,1.0,1.0,0.3225806451612903,,0.2,0.3225806451612903,0.6,0.5,0.5,0.3,0.033707865168539325,,0.0410958904109589,,0.3125,0.09803921568627451,0.7,,,0.10909090909090909,0.3333333333333333,0.3333333333333333,1.0,0.32,0.32,1.0,0.5,0.16666666666666666,,,0.4,0.5,0.1,,0.32,0.07017543859649122,0.15384615384615385,0.09090909090909091,1.0,,,,,,,,,0.06060606060606061,,0.25,,,,,,,,,,,,,True,,,,,,
1641713,1610612763,GG Jackson,GG Jackson,1641713,MEM,3098.0,52,8,112,109,32,57,10,221,11,13,2.0,3.0,4.0,,10.0,3.0,14,17,11.0,45,127,2.0,4.0,5.0,3.0,16.0,14,14.0,10.0,,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,4.0,3.0,7,1.0,8,1.0,5.0,1.0,3.0,2.0,7.0,,1.0,2.0,1.0,2.0,1.0,16.0,32,0.5,0.5384615384615384,0.8235294117647058,0.8,0.6607142857142857,0.875,0.703125,0.8888888888888888,0.39285714285714285,,,,32.231404958677686,0.7142857142857143,0.15,0.0625,0.125,0.1346153846153846,0.021739130434782608,,0.2,,,0.1,0.5,0.4642857142857143,0.8461538461538461,0.8461538461538461,0.14285714285714285,0.75,0.75,0.6666666666666666,,0.35714285714285715,0.6666666666666666,0.375,0.8571428571428571,0.5780553571428572,0.7542,0.627,0.35555555555555557,3.405882352941177,26.44545454545455,0.2857142857142857,2.0,3.0,4.0,,1.0,1.0,,,2.0,,1.0,3.0,8.0,2.0,,1.0,,4.0,2.0,2.0,6.0,2.0,2.0,,,,,,,,1.0,2.0,,,,,,7.0,1.0,,10.0,2.0,5.0,1.0,,,1.0,,,1.0,0.6666666666666666,0.2727272727272727,,0.6666666666666666,0.2727272727272727,1.0,0.6666666666666666,0.6666666666666666,,,,,,0.125,0.18181818181818182,0.45454545454545453,,,0.03571428571428571,1.0,1.0,,0.2,0.2,1.0,1.0,0.3333333333333333,,,0.5,0.75,,,0.2,0.16129032258064516,0.25,0.08888888888888889,2.0,3.0,,,,,1.0,,,0.1111111111111111,0.5,0.6666666666666666,,,,,,,,,,,,,True,,,,,,
1642285,1610612763,Cam Spencer,Cam Spencer,1642285,MEM,7215.0,120,-41,252,247,50,82,18,499,2,2,,4.0,10.0,7.0,17.0,3.0,8,19,19.0,53,299,2.0,3.0,5.0,3.0,17.0,10,6.0,17.0,1.0,20.0,9.0,29.0,6.0,11.0,1.0,67.0,1.0,5.0,1.0,7,2.0,9,,3.0,,2.0,,3.0,,,1.0,,1.0,,17.0,50,0.625,0.625,0.42105263157894735,0.6,0.6052631578947368,0.9375,0.6341463414634146,0.9444444444444444,0.5,0.05263157894736842,,0.1,16.176470588235293,1.0,0.022727272727272728,0.0196078431372549,0.06578947368421052,0.05,0.015873015873015872,0.047619047619047616,,,0.1,,,0.05263157894736842,1.0,1.0,0.2631578947368421,0.4,0.4444444444444444,0.5,0.18421052631578946,0.4473684210526316,,0.375,0.5526315789473685,0.5017078947368421,0.467675,0.46240625,0.32075471698113206,12.226315789473682,25.436842105263157,0.1984126984126984,,,,2.0,1.0,2.0,,,9.0,1.0,2.0,10.0,7.0,1.0,1.0,2.0,,5.0,3.0,2.0,24.0,,9.0,3.0,8.0,1.0,1.0,5.0,3.0,2.0,,1.0,,,3.0,,,4.0,,,7.0,,2.0,1.0,,,1.0,,1.0,1.0,0.8,0.5263157894736842,0.5,1.0,0.5263157894736842,0.5,0.625,0.625,0.09090909090909091,0.013333333333333334,,0.01694915254237288,,0.06666666666666667,0.05357142857142857,0.5,0.2857142857142857,0.2857142857142857,0.05263157894736842,0.5,0.5,1.0,0.5294117647058824,0.5294117647058824,0.7777777777777778,,0.5,0.5,1.0,,,,,0.5294117647058824,0.05,0.09523809523809523,0.09433962264150944,3.0,6.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,
1642377,1610612763,Jaylen Wells,Jaylen Wells,1642377,MEM,2069.0,34,-11,76,77,13,27,12,153,1,3,,,,2.0,4.0,,3,5,7.0,14,93,1.0,,,2.0,,4,2.0,4.0,2.0,3.0,,3.0,,3.0,,6.0,,,1.0,1,1.0,2,,,1.0,,1.0,1.0,,,,,,,,13,0.6666666666666666,0.6666666666666666,0.6,,0.5,,0.5384615384615384,,0.5833333333333334,0.4,0.6666666666666666,,15.730337078651685,,0.05263157894736842,,,0.029411764705882353,0.022727272727272728,,0.1,,,,,0.25,0.3333333333333333,1.0,,,,,0.16666666666666666,0.3333333333333333,,,0.8333333333333334,0.5599208333333334,0.440125,0.5622750000000001,,8.639999999999999,24.028571428571432,0.17105263157894737,,,,2.0,1.0,3.0,,2.0,1.0,,1.0,2.0,2.0,1.0,,2.0,,2.0,,,6.0,,1.0,,,1.0,,2.0,2.0,,,,,1.0,2.0,,,5.0,,2.0,2.0,,1.0,,,,,,1.0,,1.0,0.2857142857142857,,,0.2857142857142857,1.0,0.3333333333333333,0.3333333333333333,,0.037037037037037035,,0.047619047619047616,,,,,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,1.0,,0.3333333333333333,,,,,1.0,,0.25,0.07692307692307693,0.16666666666666666,0.14285714285714285,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,True,,,,,,
1642383,1610612763,Walter Clayton Jr.,Walter Clayton Jr.,1642383,MEM,11151.600000000002,186,-134,389,397,86,205,41,786,6,12,2.0,4.0,12.0,2.0,31.0,4.0,11,26,36.0,69,534,3.0,3.0,6.0,6.0,18.0,4,18.0,31.0,4.0,21.0,16.0,37.0,11.0,14.0,,90.0,4.0,6.0,4.0,10,7.0,17,1.0,16.0,2.0,10.0,5.0,21.0,1.0,6.0,5.0,4.0,5.0,4.0,18.0,85,0.18181818181818182,0.18181818181818182,0.4230769230769231,0.5,0.41935483870967744,0.5,0.4791666666666667,0.6,0.5806451612903226,0.15384615384615385,0.16666666666666666,0.16666666666666666,21.379310344827587,0.7619047619047619,0.058823529411764705,0.05263157894736842,0.06741573033707865,0.06369426751592357,0.03723404255319149,0.06451612903225806,0.02702702702702703,0.1,0.034482758620689655,0.02857142857142857,0.8,0.1935483870967742,0.5,0.6,0.1935483870967742,0.3333333333333333,0.4,,0.03225806451612903,0.5,0.2857142857142857,0.3333333333333333,0.7741935483870968,0.5474129032258064,0.56329,0.506475,0.2608695652173913,6.480769230769231,25.20277777777778,0.2210796915167095,1.0,1.0,1.0,1.0,1.0,5.0,,2.0,9.0,,3.0,10.0,17.0,2.0,,4.0,,4.0,2.0,6.0,18.0,,9.0,5.0,7.0,3.0,,4.0,2.0,2.0,2.0,6.0,,12.0,15.0,,,17.0,,1.0,21.0,,8.0,2.0,,,1.0,,3.0,2.0,0.6,0.2777777777777778,,0.3333333333333333,0.2777777777777778,0.6666666666666666,0.2857142857142857,0.2857142857142857,,0.026785714285714284,,0.024096385542168676,0.034482758620689655,0.09523809523809523,0.08333333333333333,0.3333333333333333,0.5,0.5,0.08064516129032258,0.2,0.2,1.0,0.2903225806451613,0.2903225806451613,0.5555555555555556,0.5,0.42857142857142855,,,0.08333333333333333,1.0,0.16666666666666666,,0.2903225806451613,0.12857142857142856,0.23529411764705882,0.057971014492753624,2.0,12.0,,,1.0,,,,,0.06060606060606061,1.0,0.5,,,1.0,0.14285714285714285,1.0,1.0,0.027777777777777776,,,,,,True,,,,,,
1641765,1610612763,Olivier-Maxence Prosper,Olivier-Maxence Prosper,1641765,MEM,6630.0,110,-78,236,240,69,125,27,476,14,19,2.0,,2.0,,12.0,1.0,14,21,22.0,55,314,3.0,2.0,4.0,5.0,14.0,20,8.0,12.0,,4.0,1.0,5.0,,4.0,,11.0,2.0,8.0,5.0,15,7.0,22,1.0,3.0,1.0,,2.0,5.0,1.0,3.0,,,,,14.0,68,0.7142857142857143,0.7692307692307693,0.6666666666666666,0.5,0.5,0.5555555555555556,0.5612244897959183,0.6363636363636364,0.5116279069767442,,,,20.0,0.6,0.125,0.0392156862745098,0.13114754098360656,0.12871287128712872,0.056910569105691054,,0.2,,0.1875,0.043478260869565216,,0.4418604651162791,0.7368421052631579,0.7368421052631579,0.046511627906976744,,,,,0.27906976744186046,0.4,0.1111111111111111,0.9534883720930233,0.6042267441860466,0.5890666666666666,0.6477222222222222,0.2545454545454545,2.4142857142857146,24.936363636363637,0.2923728813559322,2.0,2.0,4.0,,3.0,10.0,1.0,4.0,2.0,,2.0,5.0,12.0,2.0,,2.0,2.0,6.0,2.0,4.0,15.0,2.0,2.0,1.0,,5.0,2.0,9.0,9.0,,1.0,3.0,,5.0,10.0,,,14.0,2.0,,16.0,4.0,9.0,1.0,,,,,1.0,1.0,1.0,0.22727272727272727,,0.4,0.22727272727272727,0.6666666666666666,0.4,0.5,0.2857142857142857,0.06944444444444445,0.2,0.08928571428571429,,0.09090909090909091,0.1111111111111111,0.7142857142857143,,,0.23255813953488372,0.3,0.3,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,0.4,,,0.4444444444444444,0.5,0.4444444444444444,0.25,0.16666666666666666,0.1875,0.34615384615384615,0.10909090909090909,1.0,,,,1.0,,,,,0.038461538461538464,0.5,1.0,,,,,,,,,,,,,True,,,,,,
1642907,1610612763,Cedric Coward,Cedric Coward,1642907,MEM,2404.0,40,-42,84,84,19,20,10,168,6,7,2.0,1.0,5.0,1.0,6.0,1.0,7,13,8.0,24,120,2.0,,,1.0,2.0,6,8.0,6.0,2.0,,2.0,2.0,2.0,,,6.0,2.0,,1.0,1,4.0,5,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,18,0.42857142857142855,0.5,0.5384615384615384,,0.47619047619047616,,0.5217391304347826,0.5,0.38095238095238093,0.15384615384615385,0.14285714285714285,0.2,26.595744680851066,0.5,0.06666666666666667,0.10526315789473684,,0.025,0.1,0.2,0.125,,,0.1,1.0,0.3333333333333333,0.8571428571428571,1.0,0.23809523809523808,0.2,0.25,1.0,0.047619047619047616,0.2857142857142857,0.6666666666666666,1.0,0.7142857142857143,0.5492428571428571,0.52665,0.50415,0.08333333333333333,5.638461538461538,25.037499999999998,0.2261904761904762,1.0,,,,1.0,2.0,,,1.0,,,2.0,4.0,1.0,1.0,1.0,,5.0,,2.0,6.0,2.0,1.0,,,2.0,,,,,,1.0,,2.0,4.0,,,4.0,,,4.0,,1.0,1.0,,,,,,,1.0,0.25,1.0,,0.25,0.5,0.8333333333333334,0.8333333333333334,,0.09523809523809523,,0.0625,0.2,,,0.3333333333333333,,,0.09523809523809523,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,1.0,0.5,,,,,,,,0.16666666666666666,0.045454545454545456,0.07142857142857142,0.20833333333333334,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,1.0,1.0,1.0,,,True,,,,,,
