EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,PtsUnassisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Loose Ball Fouls,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SelfOReb,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,PenaltyCorner3FGA,PtsPutbacks,Fg3aBlocked,FTDefRebounds,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,SecondChanceFtPoints,Charge Fouls Drawn,Arc3PctBlocked,Blocked3s,BlockedCorner3,SecondChanceCorner3FGA,PenaltyCorner3FGM,DefensiveGoaltends,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,BlockedArc3,OffensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations
1627936,1610612760,Alex Caruso,Alex Caruso,1627936,OKC,1017.0,17,1.0,35,34,13.0,17,4,69,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2,3.0,10.0,33,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.875,1.0,1.0,1.0,0.5,0.5,13.157894736842104,0.15384615384615385,0.09090909090909091,0.3333333333333333,0.2,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.620725,0.7841,0.5727,0.25,0.5,0.2,0.2,2.05,25.4,0.37142857142857144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628392,1610612760,Isaiah Hartenstein,Isaiah Hartenstein,1628392,OKC,1364.0,23,-15.0,47,49,,1,4,96,2.0,2.0,,,,1.0,,4.0,7.0,,1,,8.0,64,,,,,,,6.0,,1.0,,1.0,4.0,1.0,9.0,2.0,6.0,8.0,,2.0,2.0,,,2.0,,1.0,,,,,,,,,0.75,0.75,,,,0.5714285714285714,,0.5,,0.4444444444444444,,,0.125,19.607843137254903,0.15384615384615385,0.2727272727272727,,,0.25,1.0,1.0,1.0,0.125,,,,,,,,0.375,,0.4825625,,,0.1111111111111111,0.125,,,7.314285714285715,26.1,,2.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.4444444444444444,0.1111111111111111,0.1,0.25,0.14285714285714285,0.6666666666666666,0.2857142857142857,1.0,0.625,0.4,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,5360.5,89,13.0,189,185,65.0,54,17,374,10.0,14.0,,,6.0,12.0,5.0,21.0,34.0,6.0,13,35.0,95.0,208,,,,5.0,14.0,37.0,12.0,3.0,12.0,6.0,9.0,19.0,7.0,47.0,7.0,11.0,11.0,3.0,7.0,26.0,1.0,1.0,37.0,3.0,15.0,3.0,2.0,1.0,2.0,37.0,65.0,,3.0,0.2857142857142857,0.2857142857142857,0.16666666666666666,0.46153846153846156,0.46153846153846156,0.6176470588235294,,0.6382978723404256,,0.746031746031746,,0.8043478260869565,0.2765957446808511,36.76470588235294,0.14,0.11827956989247312,0.19047619047619047,0.18181818181818182,0.2978723404255319,0.7142857142857143,0.8333333333333334,0.3,0.2553191489361702,0.5,0.5,0.16666666666666666,,,,0.3125,0.574468085106383,0.5,0.5496446808510639,,0.5392718750000001,0.26666666666666666,0.32608695652173914,,0.3894736842105263,7.997058823529409,25.799999999999997,0.3439153439153439,9.0,13.0,30.0,10.0,8.0,1.0,,,4.0,,4.0,2.0,6.0,2.0,12.0,,0.5,,0.09302325581395349,,,,,0.05555555555555555,0.1,0.07692307692307693,0.2765957446808511,0.6923076923076923,0.6923076923076923,0.2222222222222222,4.0,4.0,2.0,7.0,1.0,3.0,7.0,11.0,3.0,15.0,2.0,2.0,1.0,2.0,6.0,1.0,4.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6363636363636364,0.71875,0.058823529411764705,0.14285714285714285,0.5,0.14893617021276595,0.2857142857142857,0.2857142857142857,0.5,0.02127659574468085,0.25,1.0,0.6,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1641717,1610612760,Cason Wallace,Cason Wallace,1641717,OKC,3026.2999999999997,50,-33.0,101,106,25.0,36,14,207,2.0,5.0,,1.0,3.0,9.0,1.0,4.0,13.0,3.0,9,,17.0,127,,1.0,6.0,1.0,,,6.0,6.0,9.0,3.0,6.0,7.0,4.0,20.0,,1.0,3.0,1.0,6.0,3.0,,,,,,,1.0,1.0,1.0,,25.0,2.0,,0.75,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3076923076923077,,0.38636363636363635,1.0,0.38636363636363635,1.0,,0.4090909090909091,20.869565217391305,,0.02040816326530612,,,0.22727272727272727,0.4,0.6666666666666666,0.5,0.4090909090909091,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,,,0.5,0.6363636363636364,0.3333333333333333,0.4927022727272726,0.5112166666666667,0.46030000000000004,,,0.35294117647058826,,8.046153846153846,25.688888888888883,0.24752475247524752,1.0,4.0,2.0,1.0,1.0,,,2.0,1.0,2.0,3.0,,1.0,1.0,2.0,,0.5,0.07692307692307693,0.04,,0.03508771929824561,0.2222222222222222,,,0.07142857142857142,,0.18181818181818182,0.25,0.25,1.0,,1.0,1.0,4.0,,,,1.0,,3.0,2.0,2.0,,3.0,1.0,,,,,,,,,,,,1.0,,,,0.15384615384615385,0.4,1.0,0.18181818181818182,0.25,0.25,1.0,,0.5,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.08333333333333333,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1642964,1610612760,Brooks Barnhizer,Brooks Barnhizer,1642964,OKC,17339.1,289,-66.0,584,612,150.0,220,69,1196,10.0,17.0,3.0,4.0,1.0,7.0,2.0,15.0,36.0,5.0,17,4.0,49.0,687,5.0,7.0,10.0,5.0,1.0,3.0,18.0,15.0,7.0,1.0,15.0,19.0,12.0,53.0,26.0,51.0,67.0,15.0,24.0,7.0,,,6.0,2.0,4.0,,4.0,1.0,4.0,3.0,150.0,2.0,,0.6,0.75,1.0,0.29411764705882354,0.29411764705882354,0.4166666666666667,0.7142857142857143,0.42452830188679247,0.7142857142857143,0.44545454545454544,0.7142857142857143,0.13636363636363635,0.32075471698113206,9.67741935483871,0.17567567567567569,0.15625,0.2,0.2,0.32075471698113206,0.5882352941176471,0.7692307692307693,0.6,0.1320754716981132,0.14285714285714285,0.14285714285714285,1.0,0.5714285714285714,0.75,,0.2,0.6415094339622641,0.14285714285714285,0.5393924528301887,0.5869333333333334,0.512485,0.07272727272727272,0.10526315789473684,0.20408163265306123,0.061224489795918366,6.477777777777777,24.47647058823529,0.2568493150684932,4.0,12.0,12.0,4.0,2.0,1.0,9.0,7.0,19.0,16.0,7.0,6.0,4.0,2.0,8.0,,0.5,0.05303030303030303,0.1357142857142857,0.056962025316455694,0.05517241379310345,0.05084745762711865,0.061068702290076333,0.125,0.13402061855670103,0.13953488372093023,0.22641509433962265,0.3333333333333333,0.5,0.75,1.0,1.0,1.0,7.0,10.0,,1.0,5.0,,,8.0,3.0,1.0,1.0,4.0,2.0,2.0,,,3.0,1.0,,1.0,,,3.0,3.0,,0.2,0.1,0.2222222222222222,0.23529411764705882,0.75,0.1320754716981132,0.14285714285714285,0.14285714285714285,,0.18867924528301888,0.1,1.0,,,,,,,1.0,1.0,,0.041666666666666664,,,,4.0,3.0,6.0,1.0,6.0,0.058823529411764705,0.3333333333333333,0.1,0.2857142857142857,0.05263157894736842,0.05714285714285714,0.037037037037037035,0.4,0.4444444444444444,1.0,0.3,,,,,,,,,,,,,,,,,True,,,,,
1629026,1610612760,Kenrich Williams,Kenrich Williams,1629026,OKC,8179.5,136,-3.0,274,292,67.0,131,40,566,17.0,23.0,4.0,6.0,7.0,21.0,6.0,24.0,40.0,9.0,23,7.0,82.0,322,4.0,7.0,13.0,6.0,3.0,14.0,22.0,27.0,21.0,7.0,4.0,12.0,3.0,28.0,8.0,26.0,36.0,2.0,9.0,13.0,1.0,,13.0,3.0,8.0,,,,,14.0,67.0,1.0,,0.4583333333333333,0.5,1.0,0.391304347826087,0.391304347826087,0.6,0.5714285714285714,0.5952380952380952,0.6875,0.6029411764705882,0.7222222222222222,0.5,0.36507936507936506,23.717948717948715,0.12121212121212122,0.168,0.13513513513513514,,0.36507936507936506,0.7391304347826086,0.8095238095238095,0.5294117647058824,0.3333333333333333,0.3333333333333333,0.35,1.0,0.75,0.6666666666666666,0.25,0.5,0.7301587301587301,0.3333333333333333,0.5452174603174602,0.5886,0.5783916666666666,0.11764705882352941,0.17777777777777778,0.15853658536585366,0.17073170731707318,6.8675,26.48260869565217,0.24452554744525548,2.0,8.0,26.0,8.0,6.0,2.0,8.0,2.0,13.0,10.0,5.0,4.0,5.0,3.0,6.0,1.0,0.8333333333333334,0.03125,0.22033898305084745,0.1111111111111111,0.07352941176470588,0.03225806451612903,0.1111111111111111,0.125,0.2857142857142857,0.125,0.12698412698412698,0.25,0.25,,4.0,4.0,5.0,9.0,2.0,1.0,4.0,6.0,1.0,,2.0,1.0,,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,0.16666666666666666,0.6666666666666666,0.4583333333333333,0.05,0.08695652173913043,,0.14285714285714285,0.5555555555555556,0.5555555555555556,0.4,0.031746031746031744,0.3333333333333333,1.0,0.16666666666666666,,1.0,1.0,1.0,1.0,1.0,,1.0,0.037037037037037035,0.125,1.0,1.0,2.0,,4.0,1.0,5.0,0.043478260869565216,,,0.4166666666666667,,0.0625,0.1111111111111111,1.0,1.0,1.0,,2.0,1.0,0.047619047619047616,,,,,,,,,,,,,,True,,,,,
1630598,1610612760,Aaron Wiggins,Aaron Wiggins,1630598,OKC,5791.5,97,-18.0,199,206,49.0,71,32,405,5.0,10.0,,,7.0,15.0,2.0,7.0,21.0,8.0,17,6.0,44.0,241,1.0,2.0,11.0,2.0,,5.0,6.0,21.0,15.0,7.0,5.0,12.0,3.0,29.0,2.0,5.0,6.0,4.0,8.0,7.0,,1.0,8.0,,4.0,,,,1.0,5.0,49.0,,,0.42857142857142855,0.42857142857142855,0.875,0.47058823529411764,0.47058823529411764,0.3333333333333333,0.5,0.5,1.1,0.5238095238095238,1.1,0.4166666666666667,0.4473684210526316,21.491228070175442,0.03773584905660377,0.043010752688172046,0.03571428571428571,,0.2631578947368421,0.5,0.7142857142857143,0.2,0.39473684210526316,0.4666666666666667,0.4666666666666667,0.8571428571428571,,,,0.3333333333333333,0.7105263157894737,0.4666666666666667,0.5202,0.49061666666666665,0.471225,0.09523809523809523,0.16,0.25,0.11363636363636363,7.042857142857143,26.44117647058824,0.24623115577889448,2.0,8.0,8.0,7.0,6.0,1.0,,1.0,2.0,1.0,8.0,7.0,6.0,4.0,7.0,,0.8571428571428571,0.01818181818181818,0.05,,0.009615384615384616,,,0.0625,,0.13333333333333333,0.21052631578947367,0.25,0.3333333333333333,1.0,,1.0,,3.0,2.0,1.0,1.0,4.0,1.0,3.0,5.0,2.0,,1.0,1.0,,2.0,,,3.0,2.0,,1.0,,,,1.0,0.5,0.25,0.4166666666666667,0.23809523809523808,0.3,1.0,0.07894736842105263,,,,0.05263157894736842,0.16666666666666666,,0.5,,3.0,3.0,3.0,3.0,,,1.0,,0.6,1.0,1.0,1.0,,,,1.0,,0.25,,0.14285714285714285,0.0625,,,0.5,0.5,1.0,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,
1630198,1610612760,Isaiah Joe,Isaiah Joe,1630198,OKC,8670.0,144,-14.0,288,303,69.0,98,37,591,2.0,3.0,,1.0,12.0,42.0,9.0,5.0,7.0,14.0,47,12.0,64.0,337,1.0,3.0,8.0,12.0,9.0,18.0,8.0,39.0,42.0,12.0,5.0,10.0,3.0,25.0,6.0,17.0,21.0,6.0,7.0,11.0,2.0,3.0,14.0,,1.0,3.0,2.0,2.0,2.0,18.0,69.0,,3.0,0.8,0.8,0.9285714285714286,0.2978723404255319,0.2978723404255319,0.7142857142857143,0.3333333333333333,0.48148148148148145,0.5,0.5333333333333333,0.5,0.5294117647058824,0.8703703703703703,20.679012345679013,0.08695652173913043,0.09271523178807947,0.027777777777777776,0.2727272727272727,0.05555555555555555,0.6666666666666666,0.6666666666666666,0.5,0.7777777777777778,0.2857142857142857,0.2926829268292683,0.9166666666666666,0.125,,,0.75,0.9259259259259259,0.2857142857142857,0.5388972222222222,0.5546000000000001,0.5333500000000001,0.05263157894736842,0.125,0.125,0.28125,9.542857142857143,25.97234042553191,0.23958333333333334,1.0,1.0,2.0,5.0,4.0,,2.0,2.0,8.0,4.0,2.0,,6.0,5.0,7.0,,0.8571428571428571,0.03125,0.0975609756097561,0.025,0.027777777777777776,0.045454545454545456,0.030303030303030304,0.09090909090909091,0.10344827586206896,0.08333333333333333,0.018518518518518517,1.0,1.0,1.0,,,2.0,3.0,5.0,2.0,,,3.0,3.0,,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,2.0,,2.0,0.25,,0.375,,,1.0,0.05555555555555555,0.6666666666666666,0.6666666666666666,1.0,0.09259259259259259,,,0.2222222222222222,0.04081632653061224,2.0,4.0,2.0,5.0,1.0,,0.4,0.029411764705882353,0.5,0.5,0.5,2.0,3.0,,1.0,3.0,0.02127659574468085,,,0.21428571428571427,,0.05555555555555555,,0.4,0.4,1.0,0.25,,,0.023809523809523808,,,1.0,1.0,1.0,0.125,0.3333333333333333,,,,,,,True,,,,,
1631119,1610612760,Jaylin Williams,Jaylin Williams,1631119,OKC,5647.5,94,-40.0,194,197,76.0,55,17,391,2.0,2.0,,,5.0,13.0,3.0,3.0,4.0,5.0,16,7.0,28.0,223,,,,6.0,3.0,6.0,6.0,15.0,13.0,5.0,6.0,11.0,5.0,28.0,9.0,19.0,20.0,6.0,12.0,8.0,1.0,,8.0,2.0,3.0,2.0,2.0,,2.0,6.0,76.0,1.0,2.0,1.0,1.0,1.0,0.3125,0.3125,0.75,,0.525,,0.6086956521739131,,0.375,0.8,14.691943127962086,0.20930232558139536,0.18556701030927836,0.2222222222222222,0.1,0.1,1.0,1.0,1.0,0.65,0.38461538461538464,0.38461538461538464,1.0,,,,0.5,0.9,0.38461538461538464,0.5222775,0.48262499999999997,0.5065000000000001,0.14285714285714285,0.6,,0.21428571428571427,5.875,25.806250000000002,0.3917525773195876,1.0,2.0,,5.0,1.0,1.0,1.0,,9.0,1.0,2.0,1.0,4.0,4.0,8.0,2.0,0.5,,0.16666666666666666,0.01694915254237288,0.01,,0.02040816326530612,0.26666666666666666,0.175,0.14285714285714285,0.1,0.5,0.5,1.0,,,,,3.0,1.0,,,1.0,,,1.0,3.0,1.0,4.0,,,,,,4.0,,3.0,,,2.0,,0.16666666666666666,,0.25,,,,,,,,0.15,,,0.3333333333333333,,,1.0,,2.0,,1.0,,,0.5,,,,3.0,,,1.0,,,,0.3333333333333333,,,,,,,0.5,,1.0,,,,1.0,,,0.5,,,,,,,,True,,,,,
1631114,1610612760,Jalen Williams,Jalen Williams,1631114,OKC,918.0,15,-4.0,32,33,7.0,22,2,65,2.0,3.0,,,,3.0,1.0,5.0,7.0,,3,1.0,11.0,37,,,,1.0,,2.0,2.0,,3.0,,,3.0,,6.0,1.0,1.0,1.0,,,1.0,,,2.0,,1.0,,1.0,1.0,1.0,2.0,7.0,,,0.2,0.2,,,,0.7142857142857143,,0.5,,0.5,,0.5,0.3,32.35294117647059,0.125,0.08333333333333333,,0.5,0.3,0.6666666666666666,0.6666666666666666,0.5,0.3,,,,,,,0.5,0.6,,0.50148,,0.31605,0.09090909090909091,0.125,,0.18181818181818182,7.1000000000000005,26.900000000000002,0.21875,2.0,3.0,8.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.3,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,0.1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
