EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,NonHeaveArc3FGM,Corner3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,OffFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceCorner3FGM,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Travels,LongMidRangePctBlocked,Defensive 3 Seconds Violations,Corner3PctBlocked,on,OffensiveGoaltends
1629057,1610612757,Robert Williams III,Robert Williams III,1629057,POR,5863.799999999999,98,14,208,210,51,78.0,32.0,418,24.0,27.0,11.0,14.0,7.0,8.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,27.0,34.0,1.0,3.0,5.0,62.0,225,11.0,14.0,22.0,7.0,9.0,2.0,3.0,17.0,34.0,20.0,3.0,16.0,1.0,1.0,3.0,3.0,6.0,3.0,2.0,1.0,15.0,8.0,10.0,10.0,13.0,5.0,28.0,18.0,46.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,4.0,2.0,8.0,1.0,6.0,7.0,1.0,6.0,2.0,8.0,3.0,1.0,9.0,3.0,3.0,6.0,3.0,12.0,9.0,17.0,51,1.0,0.6296296296296297,0.8947368421052632,1.0,0.3333333333333333,0.3333333333333333,0.7941176470588235,0.7857142857142857,0.7777777777777778,0.7702702702702703,0.7857142857142857,0.6363636363636364,0.7560975609756098,0.7857142857142857,0.6538461538461539,0.08108108108108109,0.029411764705882353,0.037037037037037035,19.83805668016194,0.5,0.625,0.2549019607843137,0.30303030303030304,0.23809523809523808,0.125,0.24731182795698925,0.18556701030927836,0.2,0.4666666666666667,0.11627906976744186,0.14285714285714285,0.13636363636363635,0.3157894736842105,0.4,0.22580645161290322,0.2727272727272727,0.14285714285714285,0.75,0.7297297297297297,0.8888888888888888,0.9230769230769231,0.5833333333333334,0.10810810810810811,0.5,0.5,1.0,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.05405405405405406,0.5,0.5,1.0,0.02702702702702703,1.0,0.7857142857142857,0.09090909090909091,0.7272727272727273,0.875,0.09090909090909091,0.09090909090909091,0.8108108108108109,0.6113486486486486,0.637909090909091,0.5962863636363637,0.075,0.08108108108108109,0.3548387096774194,0.27419354838709675,2.952941176470589,24.433333333333334,0.24519230769230768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629680,1610612757,Matisse Thybulle,Matisse Thybulle,1629680,POR,5925.599999999999,99,-10,211,218,101,66.0,21.0,429,5.0,6.0,,,,1.0,,2.0,,,1.0,6.0,3.0,9.0,4.0,5.0,8.0,5.0,15.0,8.0,33.0,215,,,1.0,,1.0,7.0,6.0,12.0,6.0,4.0,15.0,,9.0,1.0,3.0,5.0,8.0,4.0,3.0,,21.0,2.0,,6.0,1.0,,7.0,3.0,10.0,,11.0,7.0,4.0,5.0,,4.0,2.0,1.0,7.0,,5.0,9.0,,7.0,,9.0,3.0,2.0,2.0,3.0,2.0,,1.0,5.0,3.0,12.0,101,2.0,0.6,0.6,1.0,0.3333333333333333,0.3333333333333333,0.625,,,0.5434782608695652,,0.375,0.6111111111111112,0.5,0.5454545454545454,0.6521739130434783,0.125,0.16666666666666666,14.529914529914532,0.7142857142857143,,0.019230769230769232,,0.12,0.0425531914893617,0.06862745098039216,0.02197802197802198,,,0.05405405405405406,,,0.038461538461538464,,0.10810810810810811,0.15384615384615385,,0.6,0.2608695652173913,0.8333333333333334,1.0,0.6,0.08695652173913043,,,,,,,,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,0.391304347826087,,,,0.125,,0.375,0.5,0.9130434782608695,0.5723391304347828,,0.5264250000000001,0.12,0.3,0.030303030303030304,0.36363636363636365,3.1375,24.80666666666667,0.4786729857819905,4.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.14285714285714285,0.4444444444444444,0.4444444444444444,1.0,0.5,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630249,1610612757,Vít Krejčí,Vít Krejčí,1630249,POR,6499.6,108,-29,233,239,73,94.0,31.0,472,6.0,7.0,2.0,2.0,1.0,2.0,5.0,8.0,,,3.0,6.0,2.0,28.0,9.0,11.0,15.0,11.0,34.0,5.0,60.0,295,2.0,3.0,13.0,1.0,3.0,11.0,3.0,11.0,18.0,4.0,27.0,2.0,28.0,1.0,5.0,4.0,9.0,3.0,5.0,,22.0,,1.0,6.0,5.0,,11.0,2.0,13.0,1.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,,5.0,8.0,,6.0,,5.0,1.0,,,,,,,,,11.0,73,,0.8181818181818182,0.9,0.8181818181818182,0.3235294117647059,0.3235294117647059,0.7333333333333333,0.6666666666666666,0.3333333333333333,0.5612244897959183,0.5909090909090909,0.2857142857142857,0.6,0.5909090909090909,0.36666666666666664,0.6938775510204082,0.06666666666666667,,20.224719101123597,0.5,,0.09615384615384616,0.023809523809523808,0.13953488372093023,,0.11578947368421053,0.009345794392523364,,0.045454545454545456,,,0.125,0.1,,0.125,0.18181818181818182,0.038461538461538464,,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.16326530612244897,0.625,0.7142857142857143,1.0,,,,,0.12244897959183673,0.5,0.5,1.0,0.5714285714285714,0.18181818181818182,1.0,0.5,0.14285714285714285,0.5,0.14285714285714285,0.6428571428571429,0.8367346938775511,0.5564459183673469,0.5932499999999999,0.5615285714285714,0.06,0.06666666666666667,0.21666666666666667,0.18333333333333332,3.993333333333333,25.685294117647057,0.3133047210300429,8.0,1.0,,2.0,8.0,1.0,1.0,,2.0,,,1.0,,,2.0,0.18181818181818182,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.75,0.1111111111111111,0.2857142857142857,2.0,1.0,3.0,6.0,3.0,8.0,6.0,1.0,2.0,0.375,0.125,0.18181818181818182,0.5454545454545454,0.5,1.0,0.5,0.05714285714285714,,,,,,,,,,,,,,,,,,,True,
1630703,1610612757,Scoot Henderson,Scoot Henderson,1630703,POR,3538.5,59,-3,135,134,61,48.0,16.0,269,3.0,5.0,1.0,1.0,1.0,2.0,2.0,7.0,1.0,2.0,1.0,3.0,1.0,11.0,6.0,6.0,14.0,6.0,14.0,9.0,39.0,141,1.0,1.0,2.0,1.0,7.0,7.0,4.0,18.0,4.0,8.0,15.0,2.0,11.0,,5.0,,5.0,,4.0,,10.0,1.0,,1.0,4.0,1.0,6.0,1.0,7.0,,2.0,,2.0,3.0,,1.0,1.0,2.0,4.0,,4.0,7.0,,9.0,,9.0,1.0,2.0,2.0,,,2.0,,2.0,1.0,18.0,61,2.0,0.3333333333333333,0.4,0.8333333333333334,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,0.14285714285714285,0.5357142857142857,0.3333333333333333,0.5,0.609375,0.3333333333333333,0.5625,0.5,,,23.684210526315788,0.75,0.3333333333333333,0.10810810810810811,,0.03225806451612903,0.034482758620689655,0.07352941176470588,0.017241379310344827,,,,0.07692307692307693,0.125,0.11764705882352941,,,0.1,,0.5,0.17857142857142858,0.6,0.6,0.3333333333333333,0.25,0.2857142857142857,0.2857142857142857,0.5,0.07142857142857142,0.5,0.5,,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.39285714285714285,0.3333333333333333,1.0,,0.14285714285714285,0.5,0.07142857142857142,0.42857142857142855,0.6785714285714286,0.5145553571428573,0.5295,0.49277499999999996,0.06666666666666667,0.06666666666666667,0.05128205128205128,0.46153846153846156,7.621428571428571,25.192857142857143,0.45185185185185184,5.0,4.0,,4.0,5.0,,,,3.0,,1.0,,,,,0.5714285714285714,,0.45454545454545453,0.45454545454545453,0.8,0.6666666666666666,0.45454545454545453,,,,2.0,,2.0,3.0,,1.0,,,,0.6666666666666666,,,,0.06666666666666667,1.0,1.0,2.0,,,,,,,,,,,,,,,,True,
1631104,1610612757,Blake Wesley,Blake Wesley,1631104,POR,21438.1,357,-75,761,786,268,280.0,111.0,1547,38.0,54.0,4.0,6.0,21.0,26.0,6.0,20.0,2.0,14.0,3.0,10.0,2.0,26.0,8.0,46.0,88.0,10.0,36.0,25.0,147.0,898,4.0,7.0,9.0,24.0,38.0,10.0,8.0,65.0,36.0,56.0,30.0,2.0,26.0,10.0,33.0,29.0,62.0,17.0,24.0,1.0,153.0,6.0,2.0,19.0,12.0,,31.0,8.0,39.0,3.0,16.0,10.0,6.0,25.0,3.0,16.0,6.0,9.0,31.0,1.0,16.0,33.0,1.0,42.0,1.0,45.0,24.0,2.0,2.0,3.0,3.0,1.0,,5.0,3.0,65.0,268,2.0,0.391304347826087,0.4,1.0,0.2777777777777778,0.2777777777777778,0.5227272727272727,0.5714285714285714,0.631578947368421,0.49193548387096775,0.4,0.59375,0.5140845070422535,0.4090909090909091,0.6153846153846154,0.2903225806451613,0.11363636363636363,0.1111111111111111,19.460067491563553,0.8064516129032258,,0.07142857142857142,0.012121212121212121,0.11949685534591195,0.03076923076923077,0.09480122324159021,0.022222222222222223,0.02631578947368421,,0.02631578947368421,0.046511627906976744,0.04411764705882353,0.06944444444444445,0.14285714285714285,0.13333333333333333,0.07692307692307693,0.05172413793103448,0.6,0.43548387096774194,0.7037037037037037,0.7916666666666666,0.39473684210526316,0.16129032258064516,0.3,0.375,0.3333333333333333,0.11290322580645161,0.14285714285714285,0.14285714285714285,0.5,0.08064516129032258,0.3,0.3,1.0,0.20967741935483872,0.6,0.6666666666666666,0.25,0.5416666666666666,0.8076923076923077,0.041666666666666664,0.16666666666666666,0.7258064516129032,0.5868661290322582,0.6594599999999999,0.601671875,0.17142857142857143,0.23076923076923078,0.061224489795918366,0.4421768707482993,5.644318181818181,24.780555555555555,0.35216819973718794,7.0,2.0,1.0,3.0,7.0,12.0,,1.0,10.0,,7.0,8.0,,1.0,5.0,0.3,,0.2692307692307692,0.2692307692307692,1.0,0.25,0.2692307692307692,,1.0,,3.0,,3.0,,,,,0.2,,0.3,,,0.5,,8.0,,1.0,1.0,,,,,,,,,,,,,,,True,
201950,1610612757,Jrue Holiday,Jrue Holiday,201950,POR,4990.8,83,10,181,185,56,65.0,31.0,366,8.0,12.0,1.0,1.0,1.0,2.0,6.0,10.0,1.0,1.0,,,,18.0,10.0,15.0,23.0,3.0,18.0,7.0,46.0,216,2.0,2.0,4.0,2.0,4.0,10.0,2.0,15.0,8.0,22.0,3.0,4.0,18.0,1.0,15.0,8.0,23.0,5.0,12.0,,54.0,2.0,2.0,4.0,6.0,,10.0,4.0,14.0,1.0,1.0,,1.0,8.0,1.0,6.0,1.0,2.0,9.0,,4.0,6.0,,7.0,1.0,7.0,4.0,1.0,,,,,,,,15.0,56,1.0,0.26666666666666666,0.3076923076923077,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6521739130434783,1.0,0.5,0.47560975609756095,0.5,0.4642857142857143,0.5348837209302325,0.5,0.5,0.43902439024390244,0.043478260869565216,0.08333333333333333,23.85321100917431,0.8888888888888888,,0.11764705882352941,0.05714285714285714,0.11764705882352941,0.041666666666666664,0.11764705882352941,0.04819277108433735,0.125,,0.025,0.125,0.058823529411764705,0.12,0.2222222222222222,0.12,0.1111111111111111,0.045454545454545456,,0.2926829268292683,0.6666666666666666,0.7272727272727273,0.375,0.24390243902439024,0.6,0.6,0.16666666666666666,0.024390243902439025,1.0,1.0,,,,,,0.43902439024390244,0.25,1.0,,0.14285714285714285,0.5,,0.7142857142857143,0.7317073170731707,0.5470304878048781,0.5447000000000001,0.51135,0.09523809523809523,0.16666666666666666,0.08695652173913043,0.32608695652173914,4.647826086956521,25.983333333333334,0.30939226519337015,3.0,3.0,,3.0,3.0,3.0,,,1.0,,,3.0,,,1.0,0.3,,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3,0.16666666666666666,,,,2.0,,2.0,6.0,,,,,,0.5,,,,,3.0,,,,,,,,,,,,,,,,,,True,
203924,1610612757,Jerami Grant,Jerami Grant,203924,POR,7498.299999999999,125,-39,269,275,55,78.0,39.0,544,16.0,25.0,3.0,4.0,1.0,3.0,1.0,6.0,,2.0,4.0,9.0,,15.0,2.0,17.0,33.0,10.0,24.0,26.0,90.0,350,3.0,4.0,13.0,2.0,6.0,2.0,11.0,15.0,18.0,16.0,30.0,,15.0,6.0,4.0,4.0,8.0,1.0,3.0,,20.0,1.0,2.0,3.0,4.0,1.0,8.0,3.0,11.0,,6.0,3.0,3.0,4.0,1.0,1.0,5.0,3.0,9.0,1.0,4.0,12.0,1.0,24.0,1.0,30.0,11.0,2.0,1.0,,,1.0,,1.0,1.0,15.0,55,2.0,0.5294117647058824,0.5294117647058824,1.0,0.4166666666666667,0.4166666666666667,0.5151515151515151,0.75,0.3333333333333333,0.5614035087719298,0.6428571428571429,0.25,0.644927536231884,0.7222222222222222,0.5,0.42105263157894735,0.18181818181818182,0.16,24.605678233438486,0.4444444444444444,0.09090909090909091,0.08163265306122448,0.03333333333333333,0.061224489795918366,0.014925373134328358,0.07142857142857142,0.023622047244094488,0.03125,0.0625,0.02040816326530612,,0.125,0.04,0.125,0.05555555555555555,0.07692307692307693,,1.0,0.43859649122807015,0.64,0.7619047619047619,0.5,0.10526315789473684,0.16666666666666666,0.25,1.0,0.03508771929824561,,,,0.15789473684210525,0.4444444444444444,0.4444444444444444,1.0,0.2631578947368421,0.5714285714285714,0.75,0.3333333333333333,0.375,0.3333333333333333,,0.25,0.8596491228070176,0.5863175438596492,0.6289166666666667,0.5561499999999999,0.208955223880597,0.2619047619047619,0.14444444444444443,0.16666666666666666,4.403030303030302,25.079166666666666,0.20446096654275092,6.0,,4.0,,6.0,3.0,,3.0,3.0,1.0,1.0,2.0,,,3.0,,,0.4,0.4,1.0,,0.4,1.0,,1.0,2.0,1.0,3.0,,2.0,3.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.5,1.0,,0.12,1.0,,,1.0,1.0,,,,,,,,,,,,,,True,
1631321,1610612757,Sidy Cissoko,Sidy Cissoko,1631321,POR,7449.2,124,-67,245,262,84,91.0,29.0,507,4.0,6.0,,,,,,4.0,,,4.0,8.0,2.0,7.0,3.0,4.0,10.0,5.0,15.0,1.0,24.0,302,,,3.0,,3.0,5.0,1.0,7.0,8.0,,15.0,,7.0,2.0,5.0,6.0,11.0,4.0,5.0,,28.0,3.0,1.0,8.0,3.0,1.0,12.0,4.0,16.0,1.0,5.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,7.0,3.0,14.0,21.0,,9.0,1.0,2.0,,1.0,4.0,,,3.0,1.0,4.0,2.0,7.0,84,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4,,,0.46,1.5,0.375,0.46153846153846156,1.5,0.3888888888888889,0.6,0.2,0.16666666666666666,11.870503597122303,0.5714285714285714,0.2,0.05454545454545454,0.02040816326530612,0.14285714285714285,0.045454545454545456,0.0990990990990991,0.034782608695652174,,,0.03773584905660377,0.07692307692307693,0.08,0.045454545454545456,,0.075,0.3125,0.07142857142857142,0.5,0.24,0.6666666666666666,0.8,1.0,0.16,,,,,,,,0.32,0.5,0.5,1.0,0.28,,,,,,0.25,0.375,0.84,0.578978,0.57675,0.4900375,,,0.125,0.2916666666666667,3.53,24.8,0.34285714285714286,1.0,,,2.0,1.0,2.0,,1.0,,1.0,5.0,,,,1.0,0.4,,0.14285714285714285,0.14285714285714285,1.0,,0.14285714285714285,1.0,2.0,,,1.0,1.0,,,,1.0,0.25,1.0,,,,1.0,,,,,,,1.0,0.125,1.0,1.0,,,,,,,,,,True,
1641739,1610612757,Toumani Camara,Toumani Camara,1641739,POR,7017.400000000001,117,-21,247,251,63,71.0,42.0,498,4.0,10.0,1.0,5.0,2.0,6.0,1.0,5.0,,1.0,2.0,7.0,1.0,17.0,3.0,5.0,16.0,9.0,24.0,4.0,41.0,299,2.0,8.0,4.0,2.0,7.0,4.0,2.0,9.0,6.0,4.0,21.0,2.0,17.0,5.0,5.0,2.0,7.0,2.0,4.0,,16.0,2.0,2.0,6.0,6.0,2.0,14.0,5.0,19.0,,6.0,5.0,1.0,3.0,,2.0,1.0,1.0,4.0,,6.0,9.0,,10.0,2.0,8.0,3.0,1.0,2.0,,,1.0,1.0,2.0,1.0,9.0,63,1.0,0.6,0.75,0.7777777777777778,0.375,0.375,0.3125,0.25,0.2857142857142857,0.4625,0.2,0.3181818181818182,0.4659090909090909,0.18181818181818182,0.34615384615384615,0.6,0.3125,0.3,16.38225255972696,0.75,0.2857142857142857,0.09523809523809523,0.03636363636363636,0.11538461538461539,0.029411764705882353,0.10434782608695652,0.032520325203252036,0.07407407407407407,,0.04081632653061224,,0.09090909090909091,0.1111111111111111,0.07142857142857142,0.10526315789473684,0.14285714285714285,,0.5,0.25,0.4,0.5714285714285714,0.75,0.125,0.2,0.3333333333333333,,0.025,,,,0.175,0.2857142857142857,0.2857142857142857,1.0,0.425,0.5,0.2,,0.5454545454545454,0.3333333333333333,0.09090909090909091,0.2727272727272727,0.85,0.5454756410256411,0.49239999999999995,0.5684199999999999,0.06976744186046512,0.15789473684210525,0.0975609756097561,0.21951219512195122,4.76875,25.775000000000002,0.2550607287449393,7.0,1.0,,1.0,7.0,,1.0,1.0,1.0,1.0,3.0,,,,1.0,0.25,0.1111111111111111,0.4117647058823529,0.4117647058823529,0.7142857142857143,0.3333333333333333,0.4117647058823529,,,,2.0,,2.0,6.0,,,,0.4,,0.2,,,,,1.0,,,,,,,,,,,,,,,,,,True,
1630166,1610612757,Deni Avdija,Deni Avdija,1630166,POR,3532.5,59,-16,129,133,32,38.0,22.0,262,8.0,11.0,1.0,1.0,3.0,3.0,5.0,6.0,,,1.0,3.0,,10.0,2.0,13.0,17.0,2.0,13.0,15.0,47.0,167,1.0,1.0,5.0,3.0,4.0,2.0,5.0,11.0,8.0,18.0,3.0,2.0,10.0,1.0,4.0,7.0,11.0,4.0,3.0,1.0,29.0,3.0,1.0,6.0,4.0,3.0,13.0,4.0,17.0,1.0,,,,8.0,,4.0,4.0,4.0,12.0,1.0,5.0,8.0,2.0,10.0,,16.0,7.0,1.0,1.0,,,,,1.0,1.0,11.0,32,1.0,0.3076923076923077,0.3333333333333333,0.5,0.15384615384615385,0.15384615384615385,0.7647058823529411,1.0,0.75,0.5333333333333333,0.5,0.5,0.6351351351351351,0.5,0.6875,0.43333333333333335,0.058823529411764705,,31.612903225806452,0.6666666666666666,1.0,0.17391304347826086,0.03125,0.23076923076923078,0.08823529411764706,0.20408163265306123,0.06060606060606061,,,0.07142857142857142,0.16666666666666666,0.08333333333333333,,0.5,0.25,0.16666666666666666,0.07142857142857142,1.0,0.36666666666666664,0.7272727272727273,0.7272727272727273,0.25,0.2,0.8333333333333334,1.0,0.4,,,,,0.1,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.2,1.0,,0.5,1.0,,0.3333333333333333,0.8,0.5644233333333334,0.5733833333333332,0.5855083333333333,0.19444444444444445,0.30434782608695654,0.10638297872340426,0.23404255319148937,4.1000000000000005,25.653846153846153,0.24806201550387597,1.0,,,,1.0,3.0,,1.0,3.0,,,1.0,,1.0,,,,0.1,0.1,1.0,,0.1,1.0,,1.0,3.0,1.0,4.0,3.0,,,0.25,0.16666666666666666,0.2,0.6,0.3333333333333333,1.0,,,,,,,,,0.1111111111111111,,,1.0,,,,,,,,,True,
