EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGA,PenaltyFG3A,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,Corner3Assists,FTOffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,PenaltyFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceArc3FGA,Travels,Charge Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceFtPoints,Blocked3s,BlockedArc3,BlockedCorner3,Defensive 3 Seconds Violations,DefLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedShortMidRange,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Offensive Fouls Drawn,BlockedLongMidRange,3pt And 1 Free Throw Trips,OffensiveGoaltends
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,2196.3,37,-3,71,76,4,8,7,147,6.0,9.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,9.0,12,2.0,5.0,2.0,26.0,93,1.0,3.0,1.0,2.0,5.0,1.0,3.0,2.0,14.0,4.0,6.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,3.0,5.0,2.0,7.0,3.0,10.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,4,1.0,0.7777777777777778,0.7777777777777778,1.0,0.4,0.5,0.4,0.75,0.3333333333333333,0.3333333333333333,0.7058823529411765,0.5,0.3333333333333333,0.6842105263157895,0.4166666666666667,0.25,0.29411764705882354,0.08333333333333333,0.1111111111111111,23.456790123456788,0.13333333333333333,0.21428571428571427,0.23809523809523808,0.19444444444444445,0.08571428571428572,0.5,0.125,0.2,0.1111111111111111,0.2857142857142857,0.14285714285714285,0.4,0.5294117647058824,0.6666666666666666,0.75,0.6666666666666666,0.17647058823529413,1.0,1.0,1.0,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,0.11764705882352941,0.6,0.3333333333333333,0.4,0.5,1.0,1.0,0.3333333333333333,0.8235294117647058,0.6202794117647058,0.5927,0.5927,0.05555555555555555,0.07692307692307693,0.19230769230769232,0.07692307692307693,2.783333333333333,23.94,0.056338028169014086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629001,1610612744,De'Anthony Melton,De'Anthony Melton,1629001,GSW,2361.0,39,-20,84,80,9,9,16,164,4.0,8.0,2.0,3.0,,1.0,6.0,11.0,1.0,3.0,,1.0,8.0,12.0,21,2.0,11.0,1.0,31.0,104,2.0,4.0,,1.0,4.0,1.0,3.0,2.0,8.0,16.0,3.0,8.0,3.0,4.0,,4.0,,3.0,,8.0,2.0,3.0,1.0,6.0,4.0,10.0,2.0,5.0,3.0,2.0,3.0,3.0,,2.0,1.0,,2.0,9,,0.3333333333333333,0.36363636363636365,0.5,0.18181818181818182,,0.18181818181818182,0.5714285714285714,0.5,0.3333333333333333,0.46875,0.4,0.25,0.46875,0.4,0.25,0.34375,0.14285714285714285,,33.980582524271846,0.07692307692307693,0.1,0.2,0.14285714285714285,0.09090909090909091,0.25,,,0.14285714285714285,0.2222222222222222,0.16666666666666666,0.13333333333333333,0.25,0.5,0.5,0.25,0.34375,0.5454545454545454,0.75,0.3333333333333333,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.25,0.6,0.6666666666666666,0.2,,,0.25,,0.59375,0.49883124999999995,0.4781333333333333,0.4466375,0.03125,0.047619047619047616,0.12903225806451613,0.06451612903225806,6.542857142857143,25.55454545454546,0.10714285714285714,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.2727272727272727,1.0,0.6666666666666666,0.08333333333333333,0.1111111111111111,0.0625,1.0,1.0,0.5,0.125,0.125,0.5,0.25,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1631466,1610612744,Nate Williams,Nate Williams,1631466,GSW,13599.2,227,-68,456,463,94,122,57,919,22.0,31.0,7.0,12.0,4.0,5.0,6.0,23.0,6.0,17.0,1.0,1.0,10.0,28.0,54,12.0,27.0,11.0,103.0,589,7.0,14.0,1.0,1.0,17.0,5.0,9.0,28.0,36.0,20.0,33.0,10.0,7.0,11.0,2.0,13.0,,5.0,,28.0,7.0,5.0,4.0,10.0,18.0,28.0,3.0,5.0,1.0,11.0,25.0,16.0,3.0,13.0,4.0,3.0,28.0,94,3.0,0.6428571428571429,0.782608695652174,0.9166666666666666,0.4444444444444444,1.0,0.4444444444444444,0.5185185185185185,0.5,0.5555555555555556,0.5679012345679012,0.5666666666666667,0.6875,0.5919540229885057,0.5666666666666667,0.7,0.3333333333333333,0.12962962962962962,0.16129032258064516,19.318181818181817,0.04597701149425287,0.06542056074766354,0.043859649122807015,0.04477611940298507,0.07589285714285714,0.08823529411764706,0.05,0.13043478260869565,0.017543859649122806,0.036585365853658534,0.0625,0.08823529411764706,0.38271604938271603,0.7096774193548387,0.8461538461538461,0.5909090909090909,0.2839506172839506,0.2608695652173913,0.2857142857142857,0.8333333333333334,0.20987654320987653,0.35294117647058826,0.35294117647058826,1.0,0.12345679012345678,0.8,0.5833333333333334,0.06666666666666667,1.0,1.0,0.3125,0.8,0.7160493827160493,0.544645061728395,0.5102055555555556,0.53663125,0.047619047619047616,0.07017543859649122,0.1650485436893204,0.27184466019417475,3.8518518518518516,24.2962962962963,0.20614035087719298,,,6.0,3.0,7.0,3.0,10.0,6.0,6.0,10.0,1.0,4.0,9.0,5.0,4.0,15.0,1.0,,1.0,3.0,0.08695652173913043,0.6,0.08333333333333333,0.08547008547008547,0.08235294117647059,,,,,0.6,0.6,0.2857142857142857,0.1875,0.6,2.0,4.0,2.0,4.0,6.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.5714285714285714,0.08333333333333333,0.07692307692307693,0.09375,0.8333333333333334,0.25,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1641764,1610612744,Brandin Podziemski,Brandin Podziemski,1641764,GSW,6346.099999999999,106,-42,214,219,27,42,25,433,5.0,7.0,,,,1.0,9.0,18.0,1.0,1.0,,,19.0,18.0,32,5.0,20.0,7.0,58.0,277,1.0,3.0,,2.0,2.0,1.0,3.0,2.0,20.0,16.0,15.0,19.0,,7.0,10.0,17.0,5.0,4.0,,44.0,2.0,12.0,7.0,20.0,3.0,23.0,,4.0,3.0,2.0,3.0,12.0,,9.0,6.0,,2.0,27,,0.5555555555555556,0.5555555555555556,1.0,0.25,,0.25,0.5625,0.3333333333333333,0.3333333333333333,0.49038461538461536,0.2,0.2,0.5272727272727272,0.2,0.2,0.38461538461538464,,,25.51440329218107,0.15555555555555556,0.04081632653061224,0.27906976744186046,0.2159090909090909,0.028846153846153848,0.058823529411764705,0.037037037037037035,0.23076923076923078,0.14814814814814814,0.2777777777777778,0.2857142857142857,,0.1346153846153846,0.7142857142857143,0.7142857142857143,0.6,0.34615384615384615,0.5,0.5,0.4444444444444444,0.019230769230769232,1.0,1.0,1.0,0.36538461538461536,,,,,,0.2,,0.5192307692307693,0.49659326923076935,0.4603,0.46494,0.10909090909090909,0.17142857142857143,0.034482758620689655,0.034482758620689655,9.849999999999998,25.76,0.1261682242990654,4.0,7.0,4.0,2.0,2.0,,,4.0,3.0,1.0,1.0,1.0,4.0,4.0,,7.0,3.0,,,,,0.5714285714285714,0.14285714285714285,0.01818181818181818,0.022727272727272728,0.1346153846153846,0.5714285714285714,0.5714285714285714,0.75,0.21052631578947367,0.21052631578947367,,0.4,0.21052631578947367,,,,,,5.0,,1.0,3.0,,,,,,,,,,,,,1.0,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.4,,,,,,,,,,,,,,True,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,5330.0,89,-36,181,176,23,28,20,357,,1.0,,,,1.0,1.0,2.0,3.0,4.0,,,8.0,1.0,3,6.0,12.0,6.0,26.0,235,,,,,2.0,,1.0,,,2.0,18.0,8.0,,7.0,9.0,16.0,5.0,2.0,1.0,41.0,1.0,5.0,4.0,11.0,3.0,14.0,1.0,2.0,1.0,4.0,9.0,6.0,1.0,8.0,4.0,,,23,,,,1.0,0.5,,0.5,0.3333333333333333,,,0.6666666666666666,,,0.6842105263157895,1.0,,0.8,,,11.330049261083746,0.11428571428571428,0.02564102564102564,0.13157894736842105,0.1232876712328767,0.03225806451612903,0.07692307692307693,,,0.13043478260869565,0.14285714285714285,0.1,0.125,0.06666666666666667,,,,0.13333333333333333,0.5,0.5,,0.26666666666666666,0.75,0.75,1.0,0.5333333333333333,,,,,,0.5,,0.8666666666666667,0.5538566666666667,,0.57205,0.21052631578947367,0.5714285714285714,0.07692307692307693,,5.8999999999999995,24.99166666666667,0.1270718232044199,,,3.0,1.0,1.0,,,3.0,4.0,2.0,2.0,1.0,3.0,3.0,,4.0,,,,1.0,,0.75,0.3333333333333333,0.037037037037037035,0.027777777777777776,,,,,0.375,0.375,,0.5,0.375,,,,,,4.0,,,1.0,,,,,,,3.0,1.0,,,,0.05555555555555555,1.0,,,,,,,,,2.0,1.0,0.5,,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,True,,,,,,,,
1643018,1610612744,LJ Cryer,LJ Cryer,1643018,GSW,4822.099999999999,80,-32,158,160,24,33,18,318,1.0,1.0,,,1.0,1.0,2.0,4.0,,8.0,,1.0,22.0,5.0,8,10.0,30.0,3.0,43.0,215,,,1.0,4.0,3.0,3.0,3.0,13.0,4.0,6.0,24.0,22.0,1.0,6.0,3.0,9.0,1.0,2.0,2.0,21.0,,4.0,,4.0,1.0,5.0,,1.0,1.0,3.0,10.0,3.0,,3.0,2.0,,13.0,24,,0.4,0.4,0.8,0.3333333333333333,0.25,0.3333333333333333,0.625,,1.0,0.5263157894736842,0.375,0.8571428571428571,0.5512820512820513,0.375,0.9285714285714286,0.7894736842105263,0.125,,25.0,,,0.10256410256410256,0.05555555555555555,0.012987012987012988,,,,,0.06896551724137931,0.2,,0.02631578947368421,1.0,1.0,1.0,0.10526315789473684,0.5,0.6666666666666666,0.5,0.21052631578947367,,,,0.5789473684210527,,,0.25,,,0.14285714285714285,1.0,0.8157894736842105,0.5254052631578947,0.4788,0.5137857142857143,0.05128205128205128,0.2222222222222222,0.06976744186046512,0.3023255813953488,10.637500000000001,25.01333333333333,0.1518987341772152,2.0,3.0,10.0,3.0,4.0,6.0,,10.0,2.0,1.0,,,3.0,2.0,1.0,7.0,1.0,,,,0.25,0.42857142857142855,,0.023809523809523808,,0.07894736842105263,0.6666666666666666,0.6666666666666666,,0.45454545454545453,0.45454545454545453,,0.42857142857142855,0.45454545454545453,,1.0,2.0,2.0,1.0,2.0,,,4.0,1.0,,,3.0,,,,1.0,0.5,,,0.06666666666666667,0.8,0.14285714285714285,,0.6666666666666666,3.0,1.0,,,,,,,0.75,,,,,,,1.0,0.3333333333333333,1.0,,,,,True,,,,,,,,
1629646,1610612744,Charles Bassey,Charles Bassey,1629646,GSW,1374.0,23,-5,46,47,7,4,5,93,3.0,5.0,1.0,2.0,,,1.0,1.0,,,,,,4.0,6,,,,8.0,58,1.0,2.0,,,2.0,1.0,1.0,2.0,6.0,2.0,,,,,1.0,1.0,1.0,,,3.0,1.0,3.0,4.0,7.0,2.0,9.0,1.0,,,,,1.0,,,,,2.0,7,,0.75,1.0,,,,,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,,,,15.384615384615383,0.6666666666666666,0.1,0.3333333333333333,0.4666666666666667,0.1,0.3333333333333333,,,0.6666666666666666,0.6,,0.5,0.8333333333333334,0.6,0.6,0.6666666666666666,0.16666666666666666,1.0,1.0,1.0,,,,,,1.0,0.5,,,,,,0.8333333333333334,0.5145666666666666,0.6061,0.3964,,,0.25,0.25,3.3166666666666664,,0.15217391304347827,,,,,,,2.0,,,1.0,,,2.0,1.0,1.0,2.0,,,,,,1.0,,0.1,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,0.5,,,,,,1.0,0.6666666666666666,,,,2.0,,,,True,,,,,,,,
1630311,1610612744,Pat Spencer,Pat Spencer,1630311,GSW,9955.0,166,-31,334,335,89,103,41,669,7.0,13.0,1.0,1.0,1.0,2.0,11.0,20.0,1.0,3.0,,,20.0,18.0,39,6.0,23.0,7.0,61.0,424,3.0,4.0,1.0,1.0,9.0,5.0,7.0,20.0,8.0,28.0,9.0,20.0,5.0,17.0,15.0,32.0,11.0,11.0,1.0,79.0,4.0,8.0,10.0,18.0,6.0,24.0,1.0,6.0,4.0,4.0,6.0,8.0,,9.0,1.0,2.0,20.0,89,2.0,0.2222222222222222,0.26666666666666666,0.5,0.2608695652173913,1.0,0.2608695652173913,0.46153846153846156,0.75,0.7142857142857143,0.43548387096774194,0.9,0.4642857142857143,0.4621212121212121,0.9,0.5555555555555556,0.3709677419354839,0.1282051282051282,0.23076923076923078,19.94818652849741,0.17543859649122806,0.05063291139240506,0.08888888888888889,0.12244897959183673,0.037267080745341616,0.037037037037037035,0.07142857142857142,0.13333333333333333,0.1794871794871795,0.046875,0.19230769230769232,0.030303030303030304,0.20967741935483872,0.5384615384615384,0.7,0.42857142857142855,0.3225806451612903,0.55,0.5789473684210527,0.09090909090909091,0.04838709677419355,0.3333333333333333,0.3333333333333333,1.0,0.3225806451612903,0.2,1.0,,,,0.14285714285714285,0.5,0.5806451612903226,0.5106258064516129,0.55305,0.5289071428571429,0.03125,0.025,0.14754098360655737,0.32786885245901637,8.115384615384613,26.017391304347825,0.26646706586826346,,6.0,5.0,6.0,7.0,9.0,6.0,5.0,5.0,2.0,,2.0,10.0,9.0,1.0,11.0,,,,,0.05,0.9090909090909091,,0.024390243902439025,0.017543859649122806,0.0967741935483871,,,,0.25,0.25,,0.42857142857142855,0.25,,1.0,1.0,1.0,7.0,4.0,,1.0,1.0,,,,5.0,,,1.0,,0.14285714285714285,,,0.04,0.4,0.07142857142857142,,0.16666666666666666,1.0,,,1.0,,1.0,,,0.2,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.041666666666666664,True,,,,,,,,
1630209,1610612744,Omer Yurtseven,Omer Yurtseven,1630209,GSW,3355.0,56,-5,117,119,45,52,16,236,5.0,6.0,4.0,5.0,3.0,3.0,3.0,6.0,,1.0,,1.0,2.0,8.0,12,,3.0,7.0,23.0,136,4.0,5.0,,1.0,10.0,5.0,5.0,15.0,8.0,8.0,,2.0,2.0,3.0,2.0,5.0,1.0,2.0,1.0,12.0,2.0,8.0,3.0,12.0,5.0,17.0,,1.0,1.0,4.0,7.0,9.0,1.0,8.0,2.0,2.0,15.0,45,2.0,0.5,0.6666666666666666,,,,,0.6666666666666666,0.8,1.0,0.5333333333333333,0.6666666666666666,1.0,0.6052631578947368,0.7142857142857143,0.9375,0.2,0.16666666666666666,0.16666666666666666,16.417910447761194,0.14285714285714285,0.07407407407407407,0.20512820512820512,0.18333333333333332,0.08,,0.058823529411764705,,0.23076923076923078,0.3076923076923077,,,0.4,0.8333333333333334,1.0,0.2,0.4,0.5,0.6,1.0,0.06666666666666667,,,,0.13333333333333333,0.8333333333333334,0.8,0.16666666666666666,,,0.6,1.0,0.6,0.5140899999999999,0.6181749999999999,0.5145,0.11764705882352941,0.14285714285714285,0.43478260869565216,0.6521739130434783,5.508333333333333,24.566666666666666,0.38461538461538464,,,,,,,4.0,,,2.0,1.0,,1.0,,1.0,3.0,,,,1.0,0.16666666666666666,0.3333333333333333,0.5,0.08695652173913043,0.0625,,,,,,,,,,,,,,5.0,1.0,1.0,,2.0,,,1.0,2.0,,,,1.0,,0.25,0.25,0.14285714285714285,,,,,,,,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,1.0,,,,True,,,,,,,,
1630541,1610612744,Moses Moody,Moses Moody,1630541,GSW,555.2,9,2,19,20,3,4,1,39,,,,,,,,1.0,,,,,2.0,,1,,2.0,,,19,,,,,,,,,,,,2.0,,1.0,,1.0,,1.0,,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,3,,,,,,,,,,,,,,,,,0.6666666666666666,,,15.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,,,0.6666666666666666,0.4963,,0.5346,,,,,12.6,25.9,0.15789473684210525,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
