EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg3aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG3M,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,SelfOReb,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,BadPassSteals,Offensive Fouls Drawn,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3FGM,SecondChanceFtPoints,Fg2aBlocked,Offensive Fouls,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,RecoveredBlocks,ShortMidRangePctBlocked,BlocksRecoveredPct,BlockedLongMidRange,LongMidRangePctBlocked,Travels,BlockedAtRim,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,on,StepOutOfBoundsTurnovers,Corner3PctBlocked,Charge Fouls Drawn,Blocked3s,BlockedArc3,DefensiveGoaltends,Charge Fouls,ThreePtShootingFoulsDrawn,BlockedCorner3,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Technical Free Throw Trips,3pt And 1 Free Throw Trips
1627827,1610612745,Dorian Finney-Smith,Dorian Finney-Smith,1627827,HOU,1065.0,18,37,38,23.0,26.0,4,75,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,7.0,46,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1,1.0,2,1.0,1.0,1.0,1.0,1.0,5.0,23.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.7,0.5,1.25,0.7,0.5,1.25,0.6,0.3333333333333333,1.0,14.634146341463415,1.0,0.3333333333333333,0.1111111111111111,0.0625,0.5,0.4,1.0,1.0,0.5,0.4,0.5,0.5,1.0,0.2,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.60193,0.650175,0.602625,0.2857142857142857,0.7142857142857143,1.1,24.400000000000002,0.6216216216216216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,7024.999999999999,117,226,246,104.0,125.0,29,472,3.0,7.0,,1.0,2.0,4.0,3.0,5.0,1.0,1.0,2.0,11.0,12.0,24.0,4.0,16.0,46.0,273,1.0,2.0,2.0,5.0,7.0,11.0,2.0,8.0,28.0,2.0,22.0,9.0,,11.0,1.0,10.0,19.0,6.0,4.0,48.0,2.0,,6,2.0,8,8.0,1.0,10.0,4.0,14.0,28.0,104.0,0.08333333333333333,0.08333333333333333,0.75,0.25,0.25,0.25,0.5,0.5,0.6363636363636364,0.45,0.625,0.5263157894736842,0.5111111111111111,0.625,0.6086956521739131,0.4,0.0625,0.09090909090909091,20.912547528517113,0.8,,0.03333333333333333,0.017699115044247787,0.043478260869565216,0.175,0.42857142857142855,0.42857142857142855,,0.125,0.6,0.6,1.0,0.275,0.25,,0.25,0.21052631578947367,0.5,0.10526315789473684,0.5,0.575,0.50199625,0.59095,0.48806052631578956,0.10869565217391304,0.6086956521739131,7.870833333333334,25.450000000000003,0.46017699115044247,-38.0,8.0,13.0,1.0,4.0,1.0,1.0,1.0,1.0,6.0,10.0,1.0,8.0,3.0,1.0,9.0,7.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,7.0,2.0,1.0,1.0,9.0,1.0,8.0,1.0,11.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,0.5,0.034482758620689655,0.06779661016949153,0.05128205128205128,0.03571428571428571,0.0625,0.03125,0.1,0.043478260869565216,0.325,0.6153846153846154,0.6153846153846154,0.1,0.25,0.25,1.0,0.09090909090909091,0.1,1.0,1.0,0.25,0.3157894736842105,0.16666666666666666,0.09090909090909091,0.07142857142857142,0.11538461538461539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1629006,1610612745,Josh Okogie,Josh Okogie,1629006,HOU,3303.0,55,108,118,40.0,70.0,18,226,1.0,5.0,,2.0,,1.0,,3.0,,,1.0,5.0,3.0,8.0,3.0,8.0,17.0,130,,2.0,,,,2.0,1.0,3.0,3.0,4.0,2.0,9.0,,5.0,,,3.0,,,6.0,,,10,3.0,13,2.0,,3.0,1.0,3.0,3.0,40.0,0.6666666666666666,0.6666666666666666,1.0,0.375,0.3333333333333333,0.375,0.375,,,0.46875,,0.3,0.5,,0.3,0.5,,,14.705882352941176,0.6666666666666666,,,0.03125,,0.3125,0.2,0.2,,0.1875,,,,0.3125,1.0,,,0.2,,0.2,,0.8125,0.52710625,0.6346,0.5341,,0.17647058823529413,7.074999999999999,25.237499999999997,0.37037037037037035,-29.0,2.0,2.0,,1.0,,3.0,,1.0,2.0,2.0,,,,3.0,3.0,2.0,,5.0,5.0,,3.0,,,2.0,1.0,1.0,,2.0,,2.0,,2.0,,1.0,,,,,1.0,,,0.23809523809523808,0.18518518518518517,0.20833333333333334,,0.42857142857142855,0.18181818181818182,0.19047619047619047,,0.125,1.0,1.0,0.0625,,,,0.6,0.6,,,,0.4,0.5,0.6,0.058823529411764705,0.1111111111111111,1.0,2.0,1.0,3.0,1.0,0.5,0.06451612903225806,0.05,0.09090909090909091,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1630256,1610612745,Jae'Sean Tate,Jae'Sean Tate,1630256,HOU,4419.0,74,139,153,69.0,93.0,20,292,7.0,11.0,2.0,2.0,3.0,6.0,1.0,4.0,,1.0,1.0,4.0,14.0,23.0,3.0,8.0,38.0,199,3.0,4.0,1.0,10.0,4.0,10.0,1.0,2.0,11.0,12.0,16.0,6.0,2.0,4.0,,3.0,5.0,1.0,2.0,13.0,2.0,2.0,10,6.0,16,2.0,1.0,3.0,3.0,6.0,11.0,69.0,0.42857142857142855,0.46153846153846156,0.6666666666666666,0.375,0.5,0.375,0.6086956521739131,0.75,0.4,0.5967741935483871,0.9,0.4583333333333333,0.6129032258064516,1.0,0.4583333333333333,0.25806451612903225,,,20.731707317073173,0.6666666666666666,0.5,0.05263157894736842,0.08823529411764706,,0.3548387096774194,0.6363636363636364,0.7777777777777778,0.5714285714285714,0.12903225806451613,0.25,0.25,1.0,0.12903225806451613,0.4,1.0,,0.5,0.5,0.08333333333333333,1.0,0.6129032258064516,0.5229048387096775,0.4647666666666666,0.5411458333333333,0.2631578947368421,0.2894736842105263,4.895652173913043,24.7125,0.49640287769784175,-56.0,7.0,12.0,,,,2.0,1.0,,1.0,1.0,1.0,,3.0,2.0,2.0,1.0,,4.0,4.0,,,,,1.0,1.0,,,3.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,0.10526315789473684,0.13793103448275862,0.11940298507462686,0.05263157894736842,0.09090909090909091,0.047619047619047616,0.10526315789473684,,0.3870967741935484,0.5833333333333334,0.5833333333333334,,,,,0.5,0.5,,,0.2,0.08333333333333333,,0.5,0.03225806451612903,0.043478260869565216,1.0,4.0,,,,,0.13333333333333333,0.10526315789473684,0.18181818181818182,0.2,0.2857142857142857,0.5,1.0,1.0,2.0,1.0,0.08695652173913043,0.18181818181818182,0.25,0.3333333333333333,0.5,1.0,,,,,,,,,,True,,,,,,,,,,,,,,
201145,1610612745,Jeff Green,Jeff Green,201145,HOU,9038.0,151,291,310,109.0,144.0,42,601,5.0,8.0,2.0,2.0,,,4.0,13.0,,1.0,5.0,27.0,11.0,20.0,12.0,40.0,61.0,349,4.0,5.0,2.0,10.0,2.0,4.0,4.0,18.0,18.0,14.0,8.0,33.0,4.0,27.0,,2.0,7.0,2.0,,16.0,2.0,1.0,15,5.0,20,1.0,,1.0,1.0,10.0,18.0,109.0,0.6363636363636364,0.7777777777777778,0.9166666666666666,0.3,0.2222222222222222,0.3,0.55,0.8,0.5,0.48333333333333334,0.5714285714285714,0.36363636363636365,0.5,0.625,0.391304347826087,0.6666666666666666,,,17.91907514450867,1.0,0.125,0.02564102564102564,0.03333333333333333,0.03571428571428571,0.13333333333333333,0.625,0.625,0.8,0.21666666666666667,0.3076923076923077,0.3076923076923077,1.0,0.45,0.2857142857142857,1.0,,,,0.22727272727272727,0.2,0.8,0.49847881355932205,0.47230999999999995,0.47202619047619043,0.16393442622950818,0.29508196721311475,8.155000000000001,25.84499999999999,0.3745704467353952,-33.0,5.0,7.0,1.0,5.0,,8.0,2.0,3.0,13.0,3.0,,2.0,3.0,8.0,5.0,1.0,3.0,5.0,9.0,,1.0,,,1.0,,,,8.0,1.0,3.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.1267605633802817,0.06756756756756757,0.09655172413793103,0.02631578947368421,0.05,0.15384615384615385,0.05555555555555555,,0.11666666666666667,0.7142857142857143,0.8333333333333334,0.08333333333333333,0.2,0.2,1.0,0.2962962962962963,0.2962962962962963,,,0.2857142857142857,0.5909090909090909,0.23076923076923078,0.2962962962962963,0.016666666666666666,0.05,1.0,3.0,,1.0,,,0.041666666666666664,0.06521739130434782,,0.1,0.4,0.875,,2.0,1.0,,0.05,,,0.16666666666666666,0.5,,1.0,0.14285714285714285,1.0,,,,,,,True,,,,,,,,,,,,,,
1642384,1610612745,Isaiah Crawford,Isaiah Crawford,1642384,HOU,3015.0,50,99,103,35.0,46.0,12,202,1.0,3.0,,1.0,,1.0,1.0,3.0,,,,2.0,3.0,6.0,1.0,5.0,10.0,92,1.0,2.0,,3.0,1.0,2.0,,1.0,3.0,6.0,,3.0,,2.0,,1.0,3.0,1.0,,7.0,1.0,1.0,6,1.0,7,2.0,1.0,2.0,,1.0,3.0,35.0,1.0,1.0,1.0,0.2,,0.2,0.5,0.5,0.5,0.4090909090909091,0.5,0.3333333333333333,0.4166666666666667,0.5,0.375,0.45454545454545453,,,11.965811965811966,1.0,0.3333333333333333,0.04,0.01818181818181818,0.1,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.5,,,0.3333333333333333,,,,0.7272727272727273,0.5153454545454546,0.5675,0.5147833333333333,0.3,0.3,9.85,24.34,0.35353535353535354,4.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,,,2.0,2.0,,2.0,3.0,,1.0,,,1.0,,,,1.0,,4.0,2.0,2.0,,,1.0,2.0,1.0,2.0,,1.0,,0.15,0.06896551724137931,0.10204081632653061,,0.2,0.09090909090909091,0.09523809523809523,,0.09090909090909091,1.0,1.0,0.18181818181818182,0.5,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,0.16666666666666666,,,0.25,,,1.0,,0.5,1.0,0.5,,,,,True,,,,,,,,,,,,,,
1631120,1610612745,JD Davison,JD Davison,1631120,HOU,5197.0,87,165,179,69.0,106.0,19,344,3.0,4.0,,,1.0,1.0,,3.0,,,2.0,7.0,7.0,17.0,2.0,10.0,26.0,206,,,,,1.0,4.0,2.0,5.0,12.0,6.0,8.0,6.0,,7.0,,3.0,14.0,2.0,1.0,31.0,,,8,,8,3.0,,6.0,3.0,9.0,12.0,69.0,0.42857142857142855,0.42857142857142855,1.0,0.2,0.4,0.2,0.4117647058823529,,0.25,0.37037037037037035,,0.4444444444444444,0.40625,,0.5,0.37037037037037035,,,20.21276595744681,0.5,,,,,0.14814814814814814,0.75,0.75,1.0,0.1111111111111111,,,,0.25925925925925924,,,,0.1111111111111111,1.0,0.2222222222222222,,0.5185185185185185,0.46590961538461545,,0.4807888888888889,,0.46153846153846156,7.788235294117648,25.880000000000003,0.41818181818181815,-33.0,3.0,11.0,1.0,2.0,,2.0,,2.0,3.0,6.0,,4.0,,2.0,11.0,5.0,5.0,4.0,4.0,,2.0,1.0,1.0,3.0,3.0,,,4.0,1.0,8.0,,10.0,,5.0,,2.0,1.0,2.0,2.0,,,0.08695652173913043,0.09090909090909091,0.08888888888888889,,,0.07692307692307693,0.10344827586206896,,0.4074074074074074,0.2727272727272727,0.3333333333333333,0.07407407407407407,0.5,0.5,,0.2857142857142857,0.2857142857142857,,,,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.15625,0.22727272727272727,1.0,,,1.0,2.0,,,,,0.06666666666666667,,1.0,,,2.0,1.0,0.11764705882352941,,,0.25,,,,0.18181818181818182,,,,1.0,1.0,,,True,,,,,,,,,,,,,,
1631106,1610612745,Tari Eason,Tari Eason,1631106,HOU,1017.0,17,32,34,5.0,8.0,5,66,,,,,,,1.0,1.0,,,,3.0,1.0,2.0,2.0,4.0,9.0,32,,,1.0,,,,1.0,1.0,3.0,,2.0,6.0,,3.0,,1.0,1.0,,1.0,3.0,,,5,2.0,7,,,,,1.0,3.0,5.0,,,1.0,0.5,1.0,0.5,0.5,,,0.6666666666666666,,1.5,0.75,,1.5,0.6666666666666666,,,15.789473684210526,,,,0.125,,,,,,0.16666666666666666,1.0,1.0,1.0,0.5,,,,,,,,0.6666666666666666,0.5204166666666666,,0.54045,,0.3333333333333333,4.1,24.775000000000002,0.15625,12.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,4.0,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,0.5714285714285714,0.1111111111111111,0.3125,,,0.6,0.14285714285714285,,0.3333333333333333,0.5,0.5,,,,,0.3333333333333333,0.3333333333333333,,,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.5,,2.0,,1.0,,,0.3333333333333333,0.4,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,
201142,1610612745,Kevin Durant,Kevin Durant,201142,HOU,1275.0,21,41,44,5.0,8.0,5,85,1.0,2.0,,,,,,,,,,2.0,2.0,7.0,2.0,2.0,10.0,47,,,,,1.0,1.0,,,2.0,2.0,2.0,6.0,,2.0,,1.0,3.0,1.0,,7.0,,,2,,2,1.0,,1.0,,2.0,2.0,5.0,0.5,0.5,1.0,1.0,,1.0,0.2857142857142857,,1.0,0.5555555555555556,,1.0,0.5555555555555556,,1.0,0.2222222222222222,,,20.833333333333336,1.0,,,,,0.2222222222222222,0.5,1.0,1.0,,,,,0.2222222222222222,,,,,,,,0.4444444444444444,0.47872222222222227,,0.4099,,0.2,9.471428571428573,25.9,0.12195121951219512,12.0,,4.0,1.0,1.0,,2.0,,,,,,,,2.0,2.0,,2.0,1.0,1.0,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,0.14285714285714285,0.07142857142857142,0.09523809523809523,,1.0,,0.09090909090909091,,0.4444444444444444,,,0.1111111111111111,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,2.0,,0.2857142857142857,0.5,,,,,,0.25,,,,,,,,True,,,,,,,,,,,,,,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,4404.0,73,143,149,62.0,64.0,28,292,13.0,21.0,7.0,12.0,5.0,9.0,,,,,,,17.0,31.0,,,37.0,153,9.0,16.0,,18.0,7.0,15.0,,,16.0,20.0,14.0,,14.0,,,2.0,3.0,,2.0,8.0,13.0,1.0,16,17.0,33,2.0,1.0,3.0,2.0,5.0,16.0,62.0,0.5882352941176471,1.0,,,,,0.5483870967741935,0.5625,0.4666666666666667,0.5483870967741935,0.5625,0.4666666666666667,0.5,0.5625,0.4,,,,21.978021978021978,0.6666666666666666,0.25,0.3170731707317073,0.2125,0.4444444444444444,0.6774193548387096,0.6190476190476191,0.6842105263157895,0.5384615384615384,,,,,,0.75,0.5833333333333334,,0.6,0.5555555555555556,,,0.6774193548387096,0.5906935483870968,0.6161846153846154,0.5252733333333334,0.4864864864864865,0.43243243243243246,2.467741935483871,,0.43356643356643354,-2.0,4.0,10.0,,,,,,,,3.0,,2.0,,,1.0,1.0,,6.0,9.0,4.0,3.0,,,1.0,1.0,,1.0,3.0,2.0,6.0,,12.0,,4.0,2.0,3.0,2.0,3.0,1.0,2.0,,0.23684210526315788,0.17647058823529413,0.20833333333333334,0.25,0.18181818181818182,0.3333333333333333,0.08,0.36363636363636365,0.3225806451612903,0.4,0.4444444444444444,,,,,,,,,,,,,0.11428571428571428,0.11428571428571428,,4.0,,3.0,,,0.10256410256410256,0.12,0.07142857142857142,0.4444444444444444,0.75,,,,3.0,,0.0967741935483871,0.09523809523809523,,,0.14285714285714285,,2.0,0.1,0.6666666666666666,,,1.0,1.0,1.0,,True,,,,,,,,,,,,,,
