EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Fg3aBlocked,SecondChanceTurnovers,Offensive Fouls,SecondChanceFg2Pct,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,Charge Fouls,Charge Fouls Drawn,DefensiveGoaltends,Arc3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,LongMidRangePctBlocked,BlockedLongMidRange,OffensiveGoaltends,on,Clear Path Fouls
1627747,1610612765,Caris LeVert,Caris LeVert,1627747,DET,28251.699999999997,471,24,968,981,301,317,129,1949,25.0,40.0,1.0,9.0,11.0,15.0,34.0,3.0,7.0,5.0,15.0,1.0,5.0,20.0,65.0,3.0,10.0,4.0,15.0,43,81,25.0,80.0,22.0,183,1059,3.0,3.0,10.0,2.0,11.0,14.0,24.0,5.0,20.0,10.0,53.0,42.0,44.0,42.0,33.0,65.0,20.0,6.0,54.0,33.0,87.0,23.0,10.0,36.0,14.0,4.0,207.0,3.0,4.0,23.0,15.0,1.0,39,7.0,46,2.0,18.0,9.0,9.0,24.0,6.0,14.0,12.0,3.0,10.0,1.0,1.0,36.0,11.0,18.0,30.0,1.0,33.0,2.0,3.0,32.0,4.0,1.0,1.0,12.0,1.0,5.0,18.0,5.0,4.0,5.0,1.0,13.0,23.0,12.0,53.0,300,2.0,4.0,0.4883720930232558,0.4883720930232558,0.56,0.3125,0.3,0.25,0.3125,0.5308641975308642,0.5833333333333334,0.5,0.34615384615384615,0.48863636363636365,0.5229885057471264,0.36666666666666664,0.5196078431372549,0.4968944099378882,0.07407407407407407,0.1,0.058823529411764705,18.633540372670808,0.6666666666666666,0.04,0.06637168141592921,0.017937219730941704,0.09913793103448276,0.013761467889908258,0.08296943231441048,0.015873015873015872,0.02247191011235955,0.018018018018018018,0.02,0.07462686567164178,0.07352941176470588,0.09714285714285714,0.10526315789473684,0.023529411764705882,0.5217391304347826,0.2484472049689441,0.625,0.6944444444444444,0.6,0.2111801242236025,0.4411764705882353,0.46875,0.3333333333333333,0.043478260869565216,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.09316770186335403,0.3333333333333333,0.3333333333333333,0.8,0.40372670807453415,0.3076923076923077,0.3076923076923077,0.5,0.07692307692307693,0.7692307692307693,0.3,1.0,0.25,0.8181818181818182,0.11363636363636363,0.2,0.3409090909090909,0.26666666666666666,0.7453416149068323,0.3076923076923077,0.5213670807453418,0.4839300000000001,0.4805681818181819,0.07692307692307693,0.1348314606741573,0.0125,0.060109289617486336,0.2896174863387978,5.965432098765433,25.953749999999996,0.3109504132231405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628989,1610612765,Kevin Huerter,Kevin Huerter,1628989,DET,12037.0,201,58,413,410,103,75,49,823,16.0,18.0,2.0,3.0,4.0,4.0,15.0,,2.0,2.0,8.0,,3.0,8.0,28.0,,2.0,3.0,11.0,20,35,10.0,36.0,7.0,77,437,3.0,,2.0,,6.0,4.0,6.0,3.0,14.0,2.0,19.0,28.0,12.0,27.0,3.0,28.0,8.0,3.0,18.0,7.0,25.0,3.0,4.0,12.0,4.0,2.0,57.0,1.0,2.0,9.0,7.0,1.0,17,3.0,20,1.0,13.0,9.0,4.0,9.0,,7.0,3.0,,2.0,,2.0,12.0,1.0,7.0,13.0,1.0,8.0,,1.0,8.0,1.0,,1.0,3.0,,1.0,1.0,,,,,1.0,1.0,1.0,19.0,99,1.0,1.0,0.7,0.7368421052631579,0.9,0.2777777777777778,,0.21428571428571427,0.2777777777777778,0.5714285714285714,0.6666666666666666,0.49295774647887325,0.6,0.425,0.5135135135135135,0.6,0.4523809523809524,0.5070422535211268,0.08571428571428572,,0.2,18.259023354564757,0.75,0.125,0.09333333333333334,0.021052631578947368,0.08256880733944955,0.012345679012345678,0.08695652173913043,0.017045454545454544,,0.046511627906976744,,0.03225806451612903,0.13157894736842105,0.09195402298850575,0.045454545454545456,0.02702702702702703,1.0,0.2535211267605634,0.8888888888888888,0.8888888888888888,0.625,0.2112676056338028,0.26666666666666666,0.3333333333333333,1.0,0.028169014084507043,,,,0.11267605633802817,0.25,0.2857142857142857,1.0,0.39436619718309857,0.2857142857142857,0.2857142857142857,0.875,0.4,0.4,,,0.2,0.75,0.15,,0.55,0.2727272727272727,0.7605633802816901,0.2857142857142857,0.5512704225352113,0.5552250000000001,0.543375,0.0410958904109589,0.08108108108108109,,0.07792207792207792,0.24675324675324675,5.908571428571429,25.477777777777778,0.24939467312348668,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.027777777777777776,0.125,0.058823529411764705,0.16666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,True,
1629750,1610612765,Javonte Green,Javonte Green,1629750,DET,85135.70000000001,1419,209,2950,3002,883,965,389,5952,72.0,118.0,21.0,18.0,34.0,17.0,42.0,2.0,7.0,49.0,99.0,12.0,31.0,42.0,144.0,3.0,18.0,9.0,35.0,91,167,91.0,243.0,102.0,557,3215,27.0,5.0,25.0,8.0,49.0,24.0,47.0,21.0,66.0,26.0,137.0,138.0,44.0,261.0,12.0,144.0,42.0,18.0,39.0,16.0,55.0,13.0,3.0,27.0,10.0,2.0,126.0,30.0,29.0,85.0,66.0,14.0,165,60.0,225,6.0,100.0,57.0,43.0,33.0,7.0,28.0,12.0,2.0,5.0,2.0,,45.0,13.0,61.0,107.0,4.0,100.0,9.0,11.0,122.0,5.0,2.0,,42.0,10.0,8.0,21.0,4.0,1.0,7.0,3.0,14.0,25.0,9.0,135.0,867,13.0,7.0,0.7582417582417582,0.8214285714285714,0.9560439560439561,0.37448559670781895,0.2,0.3181818181818182,0.37448559670781895,0.5449101796407185,0.5106382978723404,0.5548780487804879,0.3942307692307692,0.4911504424778761,0.6015118790496761,0.4152542372881356,0.53515625,0.5926829268292683,0.10778443113772455,0.13559322033898305,0.047619047619047616,14.82778750729714,0.7333333333333333,0.1590909090909091,0.10060975609756098,0.041193181818181816,0.12336719883889695,0.04991680532445923,0.11226765799256505,0.045210727969348656,0.05434782608695652,0.028409090909090908,0.04524886877828054,0.09813084112149532,0.09295774647887324,0.1252371916508539,0.11728395061728394,0.02926829268292683,0.36,0.28780487804878047,0.6101694915254238,0.7058823529411765,0.7083333333333334,0.1024390243902439,0.40476190476190477,0.425,0.9411764705882353,0.01707317073170732,0.2857142857142857,0.2857142857142857,1.0,0.24146341463414633,0.494949494949495,0.494949494949495,0.9591836734693877,0.35121951219512193,0.2916666666666667,0.2937062937062937,0.9523809523809523,0.40384615384615385,0.34615384615384615,0.16666666666666666,1.0,0.3008849557522124,0.5294117647058824,0.2743362831858407,0.3870967741935484,0.30973451327433627,0.2571428571428571,0.8804878048780488,0.2916666666666667,0.5656823170731708,0.5584609375,0.5679942477876107,0.11428571428571428,0.20588235294117646,0.0398406374501992,0.08797127468581688,0.2459605026929982,4.046706586826346,25.07489711934156,0.2993220338983051,11.0,13.0,14.0,1.0,4.0,,0.48148148148148145,0.00411522633744856,,0.06289308176100629,0.13793103448275862,0.5238095238095238,0.36363636363636365,2.0,7.0,1.0,1.0,1.0,1.0,0.006944444444444444,0.009433962264150943,0.05263157894736842,0.1346153846153846,0.2857142857142857,1.0,,,,,True,
1630191,1610612765,Isaiah Stewart,Isaiah Stewart,1630191,DET,30517.5,509,53,1069,1075,271,292,123,2144,63.0,81.0,23.0,8.0,11.0,22.0,41.0,,1.0,2.0,4.0,1.0,2.0,6.0,21.0,1.0,2.0,2.0,4.0,85,123,8.0,25.0,45.0,239,1168,29.0,1.0,3.0,15.0,52.0,13.0,21.0,3.0,6.0,14.0,49.0,136.0,34.0,24.0,,21.0,6.0,8.0,19.0,14.0,33.0,8.0,6.0,10.0,6.0,3.0,80.0,7.0,26.0,33.0,39.0,5.0,77,35.0,112,9.0,8.0,5.0,3.0,13.0,3.0,5.0,22.0,1.0,8.0,1.0,,35.0,5.0,27.0,76.0,17.0,56.0,7.0,1.0,57.0,11.0,,,25.0,,9.0,34.0,2.0,,17.0,2.0,17.0,36.0,22.0,47.0,267,12.0,8.0,0.8,0.918918918918919,1.0,0.32,0.3333333333333333,0.5,0.32,0.6910569105691057,0.6190476190476191,0.6554054054054054,0.578125,0.6481481481481481,0.6988304093567251,0.6341463414634146,0.6621621621621622,0.16891891891891891,0.06504065040650407,0.037037037037037035,0.0975609756097561,17.010734929810074,0.37142857142857144,0.1724137931034483,0.1598360655737705,0.11353711790393013,0.12452830188679245,0.029535864978902954,0.14145383104125736,0.07081545064377683,0.13414634146341464,0.0975609756097561,0.03333333333333333,0.15789473684210525,0.14728682170542637,0.14146341463414633,0.06666666666666667,0.1956521739130435,0.6111111111111112,0.5472972972972973,0.7777777777777778,0.8076923076923077,0.7936507936507936,0.27702702702702703,0.5365853658536586,0.5945945945945946,0.8181818181818182,0.006756756756756757,,,,0.02702702702702703,0.5,0.5,1.0,0.14189189189189189,0.2857142857142857,0.3,1.0,0.71875,0.0625,0.5,1.0,0.4074074074074074,0.7272727272727273,0.07407407407407407,0.5,0.14814814814814814,0.5,0.7162162162162162,0.2857142857142857,0.5376570945945945,0.564075,0.49738888888888877,0.15432098765432098,0.18248175182481752,,0.2175732217573222,0.20502092050209206,3.6146341463414644,25.908,0.25350795135640786,14.0,17.0,22.0,1.0,2.0,14.0,0.5862068965517241,0.04,,0.017543859649122806,0.20512820512820512,0.6086956521739131,0.2857142857142857,,1.0,2.0,1.0,,2.0,0.047619047619047616,0.046511627906976744,0.125,0.03125,,,2.0,1.0,,,True,
1630595,1610612765,Cade Cunningham,Cade Cunningham,1630595,DET,38070.6,635,191,1320,1345,346,373,179,2665,58.0,98.0,9.0,16.0,28.0,61.0,134.0,23.0,37.0,,3.0,,1.0,36.0,105.0,4.0,12.0,9.0,26.0,142,269,36.0,108.0,106.0,498,1411,20.0,4.0,12.0,11.0,39.0,32.0,61.0,9.0,27.0,39.0,130.0,64.0,220.0,36.0,72.0,105.0,36.0,23.0,115.0,67.0,182.0,40.0,27.0,87.0,27.0,1.0,431.0,3.0,15.0,47.0,51.0,6.0,104,18.0,122,7.0,35.0,14.0,21.0,65.0,7.0,47.0,16.0,2.0,18.0,3.0,,81.0,21.0,26.0,54.0,2.0,103.0,,2.0,131.0,17.0,2.0,6.0,62.0,2.0,8.0,9.0,,,5.0,,4.0,9.0,6.0,125.0,335,5.0,5.0,0.22535211267605634,0.22695035460992907,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5278810408921933,0.5245901639344263,0.519893899204244,0.4375,0.5170454545454546,0.5744186046511628,0.5,0.5855855855855856,0.2864721485411141,0.08550185873605948,0.07142857142857142,0.1044776119402985,33.07443365695793,0.8024691358024691,0.2,0.16887417218543047,0.04559270516717325,0.14733542319749215,0.011764705882352941,0.15780998389694043,0.030821917808219176,0.04285714285714286,0.050955414012738856,0.010526315789473684,0.18478260869565216,0.15527950310559005,0.13617021276595745,0.17857142857142858,0.04093567251461988,0.6666666666666666,0.259946949602122,0.5918367346938775,0.6373626373626373,0.27586206896551724,0.35543766578249336,0.4552238805970149,0.5083333333333333,0.16393442622950818,0.09814323607427056,0.6216216216216216,0.6571428571428571,0.2608695652173913,0.007957559681697613,,,,0.27851458885941643,0.34285714285714286,0.34285714285714286,0.3333333333333333,0.28125,0.375,0.3333333333333333,0.75,0.3181818181818182,0.5714285714285714,0.011363636363636364,,0.29545454545454547,0.34615384615384615,0.5464190981432361,0.34285714285714286,0.5055944148936171,0.5380729166666666,0.4969793103448276,0.15165876777251186,0.19745222929936307,0.018518518518518517,0.0783132530120482,0.26104417670682734,7.285130111524166,26.512962962962963,0.26212121212121214,3.0,8.0,2.0,,4.0,4.0,0.4,,,0.015384615384615385,0.1836734693877551,0.3333333333333333,0.3333333333333333,,,,,,,,,0.03125,,,,,0.05405405405405406,,,True,
1631204,1610612765,Marcus Sasser,Marcus Sasser,1631204,DET,11481.3,191,52,407,413,136,166,49,820,8.0,12.0,1.0,4.0,7.0,4.0,16.0,4.0,7.0,9.0,13.0,2.0,3.0,16.0,41.0,,2.0,5.0,13.0,16,35,25.0,54.0,10.0,117,436,4.0,,2.0,,4.0,8.0,17.0,7.0,16.0,4.0,41.0,18.0,14.0,60.0,15.0,41.0,16.0,3.0,20.0,12.0,32.0,8.0,4.0,11.0,7.0,2.0,76.0,1.0,3.0,5.0,7.0,2.0,14,4.0,18,,9.0,7.0,2.0,10.0,2.0,7.0,4.0,,3.0,,,14.0,4.0,15.0,21.0,,6.0,,,10.0,1.0,,1.0,4.0,,1.0,2.0,,,2.0,,,2.0,1.0,41.0,136,2.0,,0.5625,0.6,0.8,0.46296296296296297,,0.4375,0.46296296296296297,0.45714285714285713,0.47058823529411764,0.601123595505618,0.3333333333333333,0.5606060606060606,0.6236559139784946,0.3333333333333333,0.5857142857142857,0.6067415730337079,0.08571428571428572,0.08333333333333333,0.125,22.863247863247864,0.7142857142857143,0.11764705882352941,0.07865168539325842,0.036585365853658534,0.06329113924050633,0.010869565217391304,0.07142857142857142,0.022988505747126436,0.06060606060606061,0.024390243902439025,0.014492753623188406,0.07692307692307693,0.07317073170731707,0.0847457627118644,,,0.5,0.1348314606741573,0.6666666666666666,0.7272727272727273,0.375,0.1797752808988764,0.25,0.2857142857142857,0.75,0.07865168539325842,0.5714285714285714,0.5714285714285714,0.75,0.14606741573033707,0.6923076923076923,0.6923076923076923,1.0,0.4606741573033708,0.3902439024390244,0.3902439024390244,0.6875,0.16666666666666666,0.3333333333333333,,,0.21212121212121213,0.5714285714285714,0.09090909090909091,0.6666666666666666,0.3939393939393939,0.38461538461538464,0.7415730337078652,0.3902439024390244,0.526935393258427,0.48621249999999994,0.5187712121212121,0.043478260869565216,0.10526315789473684,,0.03418803418803419,0.3504273504273504,8.371428571428574,25.842592592592595,0.33415233415233414,1.0,2.0,2.0,,1.0,1.0,0.5,,,,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,True,
1642450,1610612765,Daniss Jenkins,Daniss Jenkins,1642450,DET,35808.8,597,72,1242,1254,391,401,167,2496,40.0,65.0,7.0,10.0,20.0,18.0,63.0,13.0,28.0,11.0,18.0,3.0,4.0,27.0,69.0,4.0,12.0,10.0,26.0,71,156,38.0,87.0,52.0,308,1369,15.0,6.0,14.0,,30.0,21.0,46.0,13.0,30.0,20.0,101.0,44.0,98.0,102.0,12.0,69.0,27.0,24.0,73.0,53.0,126.0,34.0,19.0,45.0,25.0,3.0,305.0,6.0,10.0,26.0,20.0,2.0,48,16.0,64,6.0,28.0,19.0,9.0,37.0,8.0,25.0,16.0,3.0,12.0,2.0,,53.0,24.0,21.0,46.0,2.0,56.0,1.0,,63.0,3.0,,3.0,22.0,,9.0,6.0,,,1.0,,4.0,6.0,3.0,99.0,386,6.0,8.0,0.30985915492957744,0.3188405797101449,0.8947368421052632,0.4367816091954023,0.42857142857142855,0.43333333333333335,0.4367816091954023,0.4551282051282051,0.45652173913043476,0.5267489711934157,0.5172413793103449,0.5328947368421053,0.5627306273062731,0.5172413793103449,0.5611111111111111,0.35802469135802467,0.15384615384615385,0.18461538461538463,0.19047619047619047,22.484385843164468,0.6981132075471698,0.05263157894736842,0.07352941176470588,0.03322259136212625,0.09219858156028368,0.02510460251046025,0.08303249097472924,0.02962962962962963,0.040983606557377046,0.035211267605633804,0.02976190476190476,0.06818181818181818,0.07534246575342465,0.09734513274336283,0.07142857142857142,0.05660377358490566,0.5,0.2674897119341564,0.6153846153846154,0.7547169811320755,0.3,0.25925925925925924,0.2857142857142857,0.35294117647058826,0.2777777777777778,0.11522633744855967,0.4642857142857143,0.4642857142857143,0.38461538461538464,0.07407407407407407,0.6111111111111112,0.6111111111111112,1.0,0.2839506172839506,0.391304347826087,0.391304347826087,0.8518518518518519,0.2413793103448276,0.41379310344827586,0.3333333333333333,1.0,0.2631578947368421,0.5,0.05263157894736842,0.75,0.34210526315789475,0.38461538461538464,0.6255144032921811,0.391304347826087,0.5129561728395062,0.5137424999999999,0.4911743421052632,0.08396946564885496,0.12571428571428572,,0.09740259740259741,0.32792207792207795,7.180769230769231,26.07586206896552,0.3148148148148148,3.0,6.0,4.0,,3.0,1.0,0.4,,,0.014084507042253521,0.07894736842105263,0.42857142857142855,0.3333333333333333,2.0,2.0,,1.0,,,,,,0.06896551724137931,1.0,1.0,,,1.0,,True,
1630194,1610612765,Paul Reed,Paul Reed,1630194,DET,24187.100000000002,403,47,843,859,300,307,117,1702,55.0,71.0,25.0,16.0,20.0,19.0,43.0,2.0,9.0,2.0,5.0,,,5.0,13.0,,1.0,,2.0,76,123,7.0,18.0,34.0,207,907,34.0,1.0,3.0,9.0,50.0,25.0,40.0,,2.0,17.0,67.0,110.0,42.0,21.0,,13.0,5.0,7.0,24.0,16.0,40.0,13.0,3.0,17.0,4.0,3.0,96.0,19.0,41.0,43.0,31.0,3.0,77,62.0,139,4.0,24.0,8.0,16.0,16.0,5.0,6.0,19.0,2.0,10.0,,2.0,35.0,11.0,28.0,56.0,7.0,43.0,7.0,2.0,56.0,6.0,,,23.0,,8.0,27.0,1.0,1.0,14.0,,12.0,28.0,19.0,67.0,300,3.0,8.0,0.7236842105263158,0.9016393442622951,1.0,0.3888888888888889,0.3333333333333333,,0.3888888888888889,0.6178861788617886,0.625,0.6134751773049646,0.5540540540540541,0.5952380952380952,0.6234939759036144,0.5681818181818182,0.5877192982456141,0.1276595744680851,0.056910569105691054,0.04225352112676056,0.06976744186046512,20.180722891566262,0.45714285714285713,0.14285714285714285,0.164021164021164,0.19902912621359223,0.2193877551020408,0.10734463276836158,0.19220779220779222,0.1566579634464752,0.2125,0.21212121212121213,0.09848484848484848,0.17333333333333334,0.16326530612244897,0.21232876712328766,0.24,0.0784313725490196,0.6785714285714286,0.5035460992907801,0.7746478873239436,0.8088235294117647,0.6363636363636364,0.3049645390070922,0.4418604651162791,0.475,0.9473684210526315,0.06382978723404255,0.2222222222222222,0.25,1.0,0.03546099290780142,0.4,0.4,1.0,0.09219858156028368,0.38461538461538464,0.38461538461538464,1.0,0.6756756756756757,0.02702702702702703,,,0.47619047619047616,0.8,,,0.047619047619047616,,0.6312056737588653,0.38461538461538464,0.5444258865248228,0.5906464285714286,0.5104714285714286,0.14556962025316456,0.16428571428571428,,0.24154589371980675,0.32367149758454106,4.586991869918698,25.255555555555553,0.35587188612099646,18.0,19.0,30.0,,4.0,7.0,0.5588235294117647,,,0.13333333333333333,0.125,0.72,0.1111111111111111,1.0,2.0,2.0,1.0,,2.0,,0.08333333333333333,0.1111111111111111,0.05405405405405406,0.5,1.0,,0.1111111111111111,1.0,1.0,True,
1641842,1610612765,Ronald Holland II,Ronald Holland II,1641842,DET,44945.40000000001,749,58,1561,1583,431,452,193,3144,63.0,100.0,19.0,13.0,23.0,18.0,56.0,1.0,7.0,16.0,53.0,3.0,13.0,8.0,32.0,,1.0,2.0,9.0,82,163,24.0,85.0,52.0,288,1707,26.0,,7.0,9.0,31.0,19.0,43.0,5.0,22.0,15.0,68.0,92.0,72.0,72.0,,32.0,8.0,19.0,24.0,15.0,39.0,7.0,8.0,13.0,9.0,2.0,93.0,17.0,21.0,59.0,32.0,15.0,106,38.0,144,3.0,49.0,28.0,21.0,31.0,5.0,13.0,25.0,8.0,18.0,3.0,2.0,56.0,11.0,35.0,81.0,3.0,72.0,8.0,13.0,64.0,11.0,,,30.0,,8.0,9.0,1.0,,3.0,1.0,5.0,10.0,6.0,68.0,430,19.0,4.0,0.5609756097560976,0.6216216216216216,1.0,0.2823529411764706,,0.22727272727272727,0.2823529411764706,0.5030674846625767,0.4418604651162791,0.47580645161290325,0.3333333333333333,0.4076923076923077,0.5236363636363637,0.4189189189189189,0.4533333333333333,0.34274193548387094,0.1165644171779141,0.1,0.16071428571428573,18.343524180100058,0.5535714285714286,0.2830188679245283,0.09495548961424333,0.05570291777188329,0.15733333333333333,0.05329153605015674,0.12780898876404495,0.05459770114942529,0.06382978723404255,0.05527638190954774,0.06167400881057269,0.07142857142857142,0.1005586592178771,0.1506849315068493,0.18072289156626506,0.02459016393442623,0.6,0.4032258064516129,0.63,0.7,0.5555555555555556,0.22580645161290322,0.32142857142857145,0.3829787234042553,0.5555555555555556,0.028225806451612902,0.14285714285714285,0.14285714285714285,1.0,0.21370967741935484,0.3018867924528302,0.3018867924528302,1.0,0.12903225806451613,0.25,0.25806451612903225,1.0,0.5757575757575758,0.030303030303030304,,,0.35384615384615387,0.5652173913043478,0.2,0.23076923076923078,0.13846153846153847,0.2222222222222222,0.7459677419354839,0.25,0.5575614919354839,0.5450586956521739,0.5351715384615383,0.11235955056179775,0.16483516483516483,,0.1076388888888889,0.2361111111111111,4.244171779141103,24.328235294117647,0.27610506085842407,10.0,11.0,16.0,1.0,4.0,4.0,0.4230769230769231,0.011764705882352941,,0.03260869565217391,0.13043478260869565,0.5263157894736842,0.1,,6.0,,1.0,1.0,2.0,0.03125,,0.02702702702702703,0.18181818181818182,,,,,1.0,,True,
1631105,1610612765,Jalen Duren,Jalen Duren,1631105,DET,27535.0,459,104,950,985,275,309,136,1935,84.0,124.0,42.0,20.0,30.0,29.0,56.0,6.0,9.0,,,,,,,,,,,119,189,,,89.0,327,1041,53.0,,,25.0,83.0,30.0,49.0,,,28.0,88.0,134.0,104.0,,,,,22.0,16.0,6.0,22.0,4.0,2.0,11.0,5.0,,50.0,27.0,44.0,53.0,43.0,11.0,107,72.0,179,7.0,17.0,9.0,8.0,17.0,2.0,11.0,25.0,6.0,6.0,1.0,1.0,42.0,10.0,28.0,50.0,8.0,89.0,8.0,1.0,125.0,13.0,,,56.0,,13.0,10.0,,,3.0,,7.0,10.0,7.0,79.0,259,,6.0,0.5630252100840336,0.6836734693877551,,,,,,0.6296296296296297,0.6122448979591837,0.6296296296296297,0.5471698113207547,0.6122448979591837,0.6673469387755102,0.6102941176470589,0.6285714285714286,,0.1164021164021164,0.10483870967741936,0.16071428571428573,25.739910313901344,0.40476190476190477,0.39285714285714285,0.2037914691943128,0.17391304347826086,0.2398190045248869,0.1588235294117647,0.2222222222222222,0.16784869976359337,0.19811320754716982,0.1774193548387097,0.168,0.23728813559322035,0.1652892561983471,0.2631578947368421,0.16,0.14583333333333334,0.7,0.656084656084656,0.6774193548387096,0.7567567567567568,0.6309523809523809,0.2962962962962963,0.5178571428571429,0.6170212765957447,0.4482758620689655,0.047619047619047616,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,,,,,,0.7924528301886793,,,,0.6122448979591837,0.6666666666666666,,,,,0.656084656084656,,0.5559354497354497,0.5713871794871794,0.5504326530612246,0.2413793103448276,0.2413793103448276,,0.25382262996941896,0.2691131498470948,3.8417989417989427,,0.2894736842105263,26.0,29.0,42.0,,9.0,6.0,0.5471698113207547,,,0.13333333333333333,0.2903225806451613,0.6190476190476191,0.2692307692307692,,,1.0,2.0,,1.0,,0.024390243902439025,0.043478260869565216,,,,1.0,,,3.0,True,
