EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,OffTwoPtRebounds,SelfOReb,Travels,Offensive Fouls,Loose Ball Fouls Drawn,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsPutbacks,Fg2aBlocked,LostBallTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls,SecondChanceCorner3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,Corner3PctBlocked,on,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,BlockedCorner3,Charge Fouls Drawn
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,4023.0999999999995,67.0,-10.0,129.0,132,27.0,28.0,18.0,261,1.0,1.0,1.0,1.0,2.0,6.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,3.0,3.0,9.0,4.0,11.0,1.0,19.0,149.0,1.0,2.0,3.0,6.0,1.0,2.0,4.0,2.0,2.0,4.0,6.0,6.0,8.0,2.0,6.0,10.0,16.0,9.0,1.0,2.0,4.0,42.0,2.0,3.0,4.0,1.0,8.0,2.0,10.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,27.0,0.3333333333333333,0.3333333333333333,0.5,0.36363636363636365,0.6666666666666666,0.36363636363636365,0.3333333333333333,0.5,0.45,0.75,0.16666666666666666,0.45,0.75,0.16666666666666666,0.55,16.89189189189189,0.8,0.25,0.14814814814814814,0.08108108108108109,0.058823529411764705,0.109375,0.029850746268656716,0.03333333333333333,0.25,0.2,0.07142857142857142,0.3333333333333333,0.06896551724137931,0.125,0.05,1.0,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,0.1,0.15,0.6666666666666666,0.6666666666666666,0.5,0.4,0.25,0.25,0.5,0.5,0.5,0.25,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,0.5,0.6,0.25,0.47356500000000007,0.4363,0.45015833333333327,0.3157894736842105,0.10526315789473684,10.255555555555555,26.181818181818183,0.20930232558139536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,4504.3,75.0,24.0,144.0,142,30.0,24.0,17.0,286,4.0,6.0,1.0,2.0,6.0,15.0,,,,,,,,,,,,10.0,21.0,,,8.0,28.0,135.0,4.0,,,7.0,2.0,4.0,,10.0,12.0,8.0,,,,,2.0,3.0,5.0,1.0,2.0,1.0,1.0,13.0,1.0,10.0,12.0,1.0,23.0,5.0,28.0,,,,1.0,1.0,3.0,,4.0,,2.0,2.0,3.0,,7.0,12.0,,10.0,30.0,0.6,0.6,,,,,0.47619047619047616,0.5,0.47619047619047616,0.5,0.5,0.5185185185185185,0.5833333333333334,0.625,,19.018404907975462,0.25,0.2,0.2553191489361702,0.2702702702702703,0.038461538461538464,0.2619047619047619,0.07575757575757576,,0.14285714285714285,0.15384615384615385,0.2962962962962963,0.2857142857142857,0.3225806451612903,,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.5,0.7142857142857143,0.4,0.4,,,,,,,,,,,,,,,0.5,0.5,,,0.2857142857142857,,0.49935714285714283,0.68445,0.5239,0.25,0.35714285714285715,5.5095238095238095,,0.20833333333333334,2.0,4.0,2.0,3.0,6.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.5,0.1,0.1,0.12,0.2727272727272727,0.5,0.6666666666666666,1.0,0.5,0.16,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628381,1610612746,John Collins,John Collins,1628381,LAC,4129.0,69.0,10.0,130.0,132,35.0,37.0,21.0,262,7.0,9.0,,,5.0,10.0,3.0,2.0,3.0,,,1.0,1.0,2.0,,,1.0,13.0,22.0,3.0,5.0,4.0,39.0,146.0,6.0,,,6.0,2.0,2.0,2.0,11.0,18.0,8.0,9.0,,2.0,1.0,2.0,1.0,3.0,1.0,,2.0,,7.0,2.0,,4.0,1.0,5.0,7.0,12.0,3.0,1.0,2.0,1.0,,1.0,,2.0,1.0,,1.0,4.0,1.0,8.0,7.0,,11.0,35.0,0.6923076923076923,0.8181818181818182,1.0,0.6,,0.6,0.5909090909090909,1.0,0.6481481481481481,0.5,1.25,0.65,0.5,1.1,0.18518518518518517,20.253164556962023,0.5,0.3333333333333333,0.12121212121212122,,0.06896551724137931,0.05405405405405406,0.109375,0.08333333333333333,,0.1111111111111111,0.1111111111111111,0.16666666666666666,,,0.3333333333333333,0.7777777777777778,0.875,0.5714285714285714,0.37037037037037035,0.5,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,0.07407407407407407,0.5,0.5,1.0,,,,,,,,0.25,0.25,0.5185185185185185,0.5,0.5223796296296296,0.5746600000000001,0.5012125000000001,0.15384615384615385,0.28205128205128205,6.095454545454545,24.94,0.2692307692307692,2.0,4.0,3.0,,1.0,5.0,1.0,,,1.0,3.0,1.0,5.0,3.0,2.0,5.0,2.0,1.0,0.5,0.14285714285714285,0.2222222222222222,0.14285714285714285,0.1111111111111111,0.4,0.8,0.6666666666666666,0.5,0.10344827586206896,0.125,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.1111111111111111,0.1,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1642353,1610612746,Cam Christie,Cam Christie,1642353,LAC,28661.0,478.0,-9.0,941.0,973,342.0,346.0,98.0,1914,26.0,43.0,9.0,19.0,13.0,43.0,3.0,5.0,14.0,,,2.0,7.0,35.0,,1.0,11.0,41.0,89.0,12.0,49.0,38.0,156.0,1051.0,10.0,,1.0,15.0,14.0,35.0,13.0,56.0,60.0,22.0,36.0,,35.0,7.0,15.0,16.0,31.0,14.0,2.0,9.0,4.0,78.0,11.0,34.0,23.0,2.0,59.0,19.0,78.0,16.0,9.0,7.0,13.0,5.0,9.0,,22.0,,4.0,9.0,19.0,1.0,30.0,50.0,,56.0,341.0,0.7317073170731707,0.8108108108108109,1.0,0.24489795918367346,,0.24489795918367346,0.4606741573033708,0.4,0.427536231884058,0.45454545454545453,0.3854166666666667,0.484472049689441,0.5357142857142857,0.4666666666666667,0.35507246376811596,17.329545454545453,0.5909090909090909,0.07692307692307693,0.10697674418604651,0.136,0.05612244897959184,0.12258064516129032,0.04738154613466334,0.05844155844155844,0.047619047619047616,0.1111111111111111,0.11016949152542373,0.08823529411764706,0.12562814070351758,0.17647058823529413,0.3115942028985507,0.6046511627906976,0.7428571428571429,0.7307692307692307,0.3115942028985507,0.3023255813953488,0.3333333333333333,0.021739130434782608,0.10144927536231885,0.35714285714285715,0.35714285714285715,1.0,0.2536231884057971,0.2,0.20588235294117646,1.0,,,0.09090909090909091,,,0.3958333333333333,0.47368421052631576,0.041666666666666664,0.22916666666666666,0.6666666666666666,0.2,0.529515693430657,0.5050555555555555,0.5335734042553191,0.09615384615384616,0.358974358974359,5.450561797752807,25.27755102040816,0.36344314558979807,4.0,6.0,5.0,5.0,19.0,8.0,6.0,2.0,1.0,1.0,23.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,0.5,0.03902439024390244,0.029850746268656716,0.05825242718446602,0.08571428571428572,0.6666666666666666,0.7692307692307693,0.5454545454545454,0.6666666666666666,0.1509433962264151,0.21100917431192662,2.0,,3.0,3.0,8.0,13.0,8.0,2.0,3.0,0.23076923076923078,0.14606741573033707,0.18604651162790697,0.09302325581395349,0.6666666666666666,1.0,0.5,,0.2727272727272727,1.0,2.0,4.0,1.0,1.0,3.0,0.02040816326530612,0.3333333333333333,0.02857142857142857,0.02,,,,,,,,,,True,,,,,,,
203992,1610612746,Bogdan Bogdanović,Bogdan Bogdanović,203992,LAC,6151.0,103.0,-12.0,198.0,204,77.0,68.0,18.0,402,1.0,2.0,,,2.0,6.0,5.0,1.0,1.0,,,1.0,7.0,24.0,,,6.0,4.0,13.0,8.0,25.0,6.0,38.0,205.0,,,,,3.0,8.0,7.0,16.0,,8.0,21.0,3.0,24.0,7.0,10.0,7.0,17.0,3.0,4.0,4.0,5.0,41.0,,10.0,6.0,1.0,17.0,,17.0,3.0,2.0,1.0,5.0,5.0,1.0,,6.0,,1.0,4.0,9.0,1.0,7.0,7.0,,16.0,77.0,,,0.875,0.32,,0.32,0.3076923076923077,0.375,0.42105263157894735,,0.4,0.4634146341463415,,0.47058823529411764,0.6578947368421053,21.266968325791854,0.8333333333333334,0.16666666666666666,0.13043478260869565,0.19607843137254902,,0.16494845360824742,,,,0.23529411764705882,0.09523809523809523,,0.24390243902439024,,0.05263157894736842,0.5,0.5,,0.15789473684210525,0.3333333333333333,0.4,0.13157894736842105,0.02631578947368421,1.0,1.0,1.0,0.631578947368421,0.2916666666666667,0.2916666666666667,0.8571428571428571,,,,,,,,0.06666666666666667,0.4,0.7105263157894737,0.2916666666666667,0.49523684210526314,,0.44056,,0.42105263157894735,12.930769230769231,26.32,0.3888888888888889,,,,,4.0,,,,1.0,,3.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,0.075,0.2,1.0,1.0,1.0,2.0,,1.0,,,1.0,0.2857142857142857,0.07692307692307693,,0.16666666666666666,0.2,0.2,,1.0,0.16666666666666666,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,
1641738,1610612746,Kobe Brown,Kobe Brown,1641738,LAC,10810.5,180.0,-17.0,350.0,369,129.0,127.0,35.0,719,12.0,18.0,3.0,4.0,2.0,6.0,2.0,1.0,7.0,,,4.0,7.0,18.0,,1.0,5.0,14.0,26.0,8.0,25.0,15.0,67.0,401.0,7.0,,1.0,11.0,3.0,6.0,9.0,18.0,16.0,12.0,21.0,3.0,18.0,7.0,18.0,5.0,23.0,4.0,1.0,13.0,5.0,51.0,9.0,15.0,5.0,4.0,24.0,16.0,40.0,3.0,3.0,,11.0,8.0,1.0,,12.0,,6.0,3.0,9.0,,16.0,20.0,,18.0,128.0,0.5714285714285714,0.6153846153846154,0.875,0.32,,0.32,0.5384615384615384,0.5,0.5098039215686274,0.25,0.3,0.5491803278688525,0.4583333333333333,0.45,0.49019607843137253,18.575063613231553,0.9166666666666666,0.36363636363636365,0.07462686567164178,0.14018691588785046,0.1323529411764706,0.11494252873563218,0.1079136690647482,0.14545454545454545,0.07692307692307693,0.08333333333333333,0.08333333333333333,,0.15,0.1111111111111111,0.35294117647058826,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.11764705882352941,0.3333333333333333,0.5,0.0392156862745098,0.13725490196078433,0.14285714285714285,0.14285714285714285,1.0,0.35294117647058826,0.3888888888888889,0.4117647058823529,0.8571428571428571,,,0.125,,,0.26666666666666666,0.75,0.26666666666666666,0.3333333333333333,0.8431372549019608,0.3888888888888889,0.5321470588235294,0.5878666666666666,0.5244099999999999,0.16417910447761194,0.26865671641791045,4.31923076923077,25.548,0.36857142857142855,2.0,4.0,2.0,7.0,9.0,6.0,4.0,,1.0,1.0,7.0,3.0,1.0,,1.0,1.0,1.0,3.0,0.2857142857142857,0.08450704225352113,0.12,0.05714285714285714,0.18181818181818182,1.0,,0.5,0.5,0.1206896551724138,0.21212121212121213,,,1.0,1.0,2.0,6.0,3.0,,,0.1111111111111111,0.23076923076923078,0.2222222222222222,0.3333333333333333,,,,,0.2,1.0,,,,,,0.04,,0.05555555555555555,,1.0,0.1,0.09090909090909091,0.5,,,,,,True,,,,,,,
1642920,1610612746,Kobe Sanders,Kobe Sanders,1642920,LAC,13175.099999999999,220.0,-13.0,439.0,454,184.0,196.0,48.0,893,13.0,17.0,7.0,8.0,9.0,15.0,15.0,8.0,11.0,,,5.0,5.0,18.0,,2.0,8.0,27.0,47.0,13.0,29.0,10.0,103.0,495.0,3.0,,2.0,2.0,11.0,20.0,13.0,51.0,24.0,30.0,39.0,,18.0,5.0,19.0,7.0,26.0,4.0,3.0,11.0,6.0,59.0,1.0,11.0,10.0,1.0,22.0,2.0,24.0,19.0,8.0,11.0,14.0,8.0,7.0,,21.0,,6.0,11.0,24.0,2.0,18.0,14.0,1.0,49.0,183.0,0.4444444444444444,0.46153846153846156,1.0,0.4482758620689655,,0.4482758620689655,0.574468085106383,0.55,0.6118421052631579,0.2,0.6515151515151515,0.6358024691358025,0.2,0.6891891891891891,0.3815789473684211,20.481927710843372,0.6666666666666666,0.09090909090909091,0.10989010989010989,0.102803738317757,0.011494252873563218,0.10606060606060606,0.010582010582010581,0.014925373134328358,,0.04,0.1509433962264151,0.07692307692307693,0.09523809523809523,0.13043478260869565,0.2236842105263158,0.7647058823529411,0.8125,0.6153846153846154,0.19736842105263158,0.6,0.6428571428571429,0.19736842105263158,0.14473684210526316,0.7272727272727273,0.7272727272727273,1.0,0.23684210526315788,0.2777777777777778,0.2777777777777778,1.0,,,0.4,,,0.24242424242424243,0.875,0.15151515151515152,0.24242424242424243,0.6052631578947368,0.2777777777777778,0.49921578947368417,0.4797874999999999,0.4955803030303029,0.019417475728155338,0.49514563106796117,8.717021276595744,25.037931034482757,0.4191343963553531,1.0,2.0,1.0,,8.0,1.0,,,3.0,1.0,5.0,3.0,,,,,,1.0,0.3333333333333333,0.00980392156862745,,0.019230769230769232,,,0.2222222222222222,0.4,0.5,0.0641025641025641,0.10204081632653061,5.0,4.0,3.0,7.0,2.0,2.0,6.0,2.0,3.0,0.5384615384615384,0.0425531914893617,0.058823529411764705,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.4,0.8,0.375,,2.0,2.0,1.0,,2.0,,,,,,,,,,,,,,True,,,,,,,
201587,1610612746,Nicolas Batum,Nicolas Batum,201587,LAC,9222.5,154.0,35.0,309.0,311,95.0,86.0,30.0,620,,,,,,,2.0,8.0,13.0,,,5.0,5.0,14.0,1.0,3.0,3.0,1.0,2.0,13.0,27.0,2.0,43.0,313.0,,1.0,3.0,3.0,1.0,1.0,8.0,16.0,2.0,,39.0,,14.0,5.0,3.0,3.0,6.0,1.0,2.0,1.0,2.0,15.0,1.0,10.0,12.0,4.0,26.0,2.0,28.0,6.0,4.0,2.0,4.0,3.0,4.0,1.0,8.0,1.0,1.0,3.0,9.0,2.0,1.0,2.0,,16.0,94.0,1.0,1.0,1.0,0.48148148148148145,0.3333333333333333,0.48148148148148145,0.5,1.0,0.7068965517241379,0.5,0.7777777777777778,0.7166666666666667,0.5,0.8,0.9310344827586207,11.209439528023598,0.5,0.4444444444444444,0.15,0.11363636363636363,0.015384615384615385,0.13095238095238096,0.015748031496062992,0.02,,,0.16279069767441862,0.35714285714285715,0.030303030303030304,0.36363636363636365,,,,,,,,0.06896551724137931,0.4482758620689655,0.6153846153846154,0.6153846153846154,1.0,0.4827586206896552,0.35714285714285715,0.35714285714285715,1.0,,,1.0,0.3333333333333333,1.0,,,0.5555555555555556,0.3333333333333333,0.9310344827586207,0.35714285714285715,0.5468431034482759,0.55275,0.54135,0.06976744186046512,0.37209302325581395,17.8,24.61851851851852,0.3074433656957929,,,,,2.0,1.0,,,,,,1.0,3.0,1.0,2.0,3.0,2.0,1.0,,0.016129032258064516,0.058823529411764705,,,0.6666666666666666,,,,,,1.0,3.0,1.0,4.0,,,1.0,,,0.5,,,,0.5,0.5,1.0,0.6,0.3333333333333333,,,2.0,,,,,,,,,,,,,,,,,True,,,,,,,
201935,1610612746,James Harden,James Harden,201935,LAC,4860.700000000001,81.0,12.0,165.0,169,82.0,76.0,16.0,334,6.0,10.0,3.0,7.0,5.0,10.0,4.0,1.0,2.0,1.0,2.0,,8.0,19.0,,2.0,9.0,13.0,24.0,9.0,21.0,15.0,68.0,176.0,1.0,1.0,4.0,5.0,5.0,12.0,9.0,30.0,,26.0,9.0,18.0,19.0,8.0,14.0,7.0,21.0,4.0,3.0,9.0,5.0,49.0,,4.0,5.0,2.0,11.0,,11.0,1.0,,1.0,9.0,6.0,4.0,1.0,13.0,,7.0,,2.0,,9.0,17.0,1.0,30.0,82.0,,,0.3333333333333333,0.42857142857142855,0.25,0.42857142857142855,0.5416666666666666,0.4166666666666667,0.5888888888888889,0.5,0.4523809523809524,0.6568627450980392,0.5,0.58,0.4666666666666667,35.35911602209945,0.6923076923076923,0.2857142857142857,0.1282051282051282,0.0851063829787234,,0.10465116279069768,,,,0.14285714285714285,0.09090909090909091,0.3333333333333333,0.0975609756097561,,0.2222222222222222,0.6,0.75,,0.2222222222222222,0.5,0.5555555555555556,0.08888888888888889,0.044444444444444446,0.5,0.5,1.0,0.4222222222222222,0.42105263157894735,0.42105263157894735,0.25,0.4,0.5,0.4,,,0.3333333333333333,0.42857142857142855,,0.42857142857142855,0.6888888888888889,0.42105263157894735,0.5242566666666666,0.54555,0.5478380952380953,0.07352941176470588,0.4411764705882353,6.791666666666667,26.03809523809524,0.49696969696969695,,,1.0,,11.0,,,,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,0.1,0.07692307692307693,2.0,,3.0,3.0,,3.0,3.0,,,0.3333333333333333,0.125,0.2,0.1,0.5,0.5,,,0.3333333333333333,,,2.0,,3.0,1.0,,,,0.125,,,,,1.0,1.0,,,,True,,,,,,,
201572,1610612746,Brook Lopez,Brook Lopez,201572,LAC,8066.6,134.0,30.0,266.0,270,61.0,77.0,29.0,536,4.0,6.0,,,9.0,13.0,1.0,1.0,4.0,,,1.0,8.0,26.0,1.0,3.0,7.0,13.0,20.0,9.0,30.0,7.0,60.0,285.0,1.0,1.0,3.0,3.0,,1.0,8.0,6.0,18.0,8.0,27.0,,26.0,8.0,2.0,7.0,9.0,5.0,2.0,2.0,,25.0,1.0,6.0,6.0,,12.0,1.0,13.0,5.0,3.0,2.0,5.0,4.0,4.0,,9.0,1.0,3.0,12.0,15.0,,14.0,9.0,,6.0,61.0,0.6923076923076923,0.6923076923076923,1.0,0.3,0.3333333333333333,0.3,0.65,,0.53,0.375,0.16666666666666666,0.5555555555555556,0.375,0.2727272727272727,0.6,21.283783783783782,0.5555555555555556,,0.09090909090909091,0.07407407407407407,0.016129032258064516,0.08163265306122448,0.009009009009009009,0.02040816326530612,,0.13043478260869565,0.03333333333333333,0.15384615384615385,0.06349206349206349,0.1111111111111111,0.12,0.6666666666666666,0.8,0.75,0.26,0.6923076923076923,0.75,0.02,0.08,0.25,0.25,1.0,0.52,0.3076923076923077,0.3076923076923077,1.0,,,0.75,0.3333333333333333,1.0,,,0.1111111111111111,0.7777777777777778,0.72,0.3076923076923077,0.5078299999999999,0.509625,0.4738,0.05,0.1,7.94,26.616666666666674,0.22932330827067668,,1.0,,,3.0,,,1.0,1.0,1.0,3.0,2.0,10.0,7.0,3.0,10.0,6.0,2.0,,,,,,0.6,0.6666666666666666,0.25,,0.057692307692307696,0.13636363636363635,,,1.0,1.0,,2.0,1.0,1.0,1.0,0.125,0.1,0.16666666666666666,0.07692307692307693,,,,,0.14285714285714285,,,1.0,,,1.0,,,,,,,,,,,,,,True,,,,,,,
