EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,Charge Fouls,LongMidRangePctBlocked,BlockedLongMidRange,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,on,Clear Path Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,Defensive 3 Seconds Violations
1627734,1610612758,Domantas Sabonis,Domantas Sabonis,1627734,SAC,1.1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1629234,1610612758,Drew Eubanks,Drew Eubanks,1629234,SAC,33136.2,1157,258.0,2297,552.0,-157.0,1140.0,241.0,129.0,49.0,62.0,10.0,12.0,11.0,15.0,42.0,81.0,1.0,6.0,1.0,5.0,1.0,1.0,3.0,2.0,92.0,149.0,1.0,7.0,32.0,219.0,1397.0,15.0,23.0,1.0,7.0,37.0,19.0,30.0,1.0,3.0,13.0,54.0,152.0,32.0,3.0,24.0,2.0,11.0,14.0,5.0,19.0,5.0,4.0,5.0,5.0,43.0,13.0,26.0,45.0,36.0,7.0,88.0,39.0,127.0,3.0,15.0,5.0,10.0,16.0,4.0,5.0,14.0,2.0,11.0,1.0,30.0,1.0,7.0,32.0,57.0,5.0,5.0,50.0,1.0,8.0,2.0,57.0,7.0,23.0,9.0,26.0,13.0,13.0,26.0,13.0,5.0,1.0,54.0,241.0,2.0,10.0,0.8260869565217391,0.95,1.0,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.6174496644295302,0.6521739130434783,0.6333333333333333,0.5993589743589743,0.625,0.6212121212121212,0.6049723756906077,0.6607142857142857,0.627906976744186,0.04487179487179487,0.0738255033557047,0.08064516129032258,0.07407407407407407,16.43302180685358,0.5333333333333333,0.25925925925925924,0.140625,0.08306709265175719,0.16363636363636364,0.059907834101382486,0.15254237288135594,0.07358490566037736,0.09523809523809523,0.08522727272727272,0.06756756756756757,0.06097560975609756,0.05660377358490566,0.14925373134328357,0.1568627450980392,0.05555555555555555,0.15,0.2,0.058823529411764705,0.5,0.3974358974358974,0.7903225806451613,0.8596491228070176,0.7959183673469388,0.5192307692307693,0.5185185185185185,0.56,0.8571428571428571,0.038461538461538464,0.16666666666666666,0.16666666666666666,1.0,0.03205128205128205,0.2,0.2,1.0,0.01282051282051282,0.5,0.8333333333333334,0.041666666666666664,0.45454545454545453,0.7333333333333333,0.09090909090909091,0.3333333333333333,0.4423076923076923,0.5139935897435896,0.5016333333333335,0.5307348484848485,0.13372093023255813,0.1393939393939394,0.1689497716894977,0.2465753424657534,5.540939597315438,24.685714285714283,0.21140350877192982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1642928,1610612758,Dylan Cardwell,Dylan Cardwell,1642928,SAC,91.1,5,5.0,8,2.0,-4.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201566,1610612758,Russell Westbrook,Russell Westbrook,201566,SAC,16235.5,560,100.0,1123,271.0,-94.0,563.0,105.0,61.0,15.0,21.0,4.0,5.0,3.0,6.0,15.0,34.0,1.0,7.0,5.0,14.0,1.0,1.0,2.0,41.0,31.0,62.0,18.0,55.0,20.0,136.0,722.0,4.0,8.0,4.0,2.0,10.0,4.0,10.0,3.0,8.0,6.0,23.0,12.0,50.0,42.0,6.0,41.0,8.0,50.0,18.0,68.0,12.0,23.0,25.0,2.0,154.0,2.0,10.0,29.0,19.0,4.0,52.0,12.0,64.0,2.0,12.0,9.0,3.0,19.0,8.0,13.0,12.0,1.0,6.0,2.0,31.0,1.0,4.0,6.0,15.0,1.0,1.0,19.0,,1.0,,26.0,2.0,11.0,3.0,2.0,1.0,1.0,2.0,1.0,,,23.0,105.0,,2.0,0.1935483870967742,0.21428571428571427,0.7777777777777778,0.32727272727272727,0.375,0.32727272727272727,0.5,0.5,0.4,0.49572649572649574,0.3333333333333333,0.4722222222222222,0.5271317829457365,0.38461538461538464,0.5476190476190477,0.4700854700854701,0.12903225806451613,,0.23529411764705882,25.356576862123614,0.6129032258064516,0.4444444444444444,0.15966386554621848,0.06578947368421052,0.22137404580152673,0.01904761904761905,0.192,0.04669260700389105,0.14814814814814814,0.04819277108433735,0.047619047619047616,0.012195121951219513,0.043478260869565216,0.10714285714285714,0.15584415584415584,0.2857142857142857,0.23,0.1935483870967742,0.03389830508474576,0.5,0.1794871794871795,0.7142857142857143,0.7142857142857143,0.2,0.2905982905982906,0.4411764705882353,0.5769230769230769,0.2,0.05982905982905983,0.14285714285714285,0.14285714285714285,,0.11965811965811966,0.35714285714285715,0.35714285714285715,1.0,0.3504273504273504,0.4166666666666667,0.8,0.08333333333333333,0.3333333333333333,0.5,0.1111111111111111,0.5,0.6495726495726496,0.5113029914529914,0.5133791666666667,0.48884999999999995,0.0873015873015873,0.15492957746478872,0.07352941176470588,0.16911764705882354,7.088709677419356,25.629090909090916,0.18650088809946713,13.0,3.0,2.0,6.0,12.0,13.0,6.0,0.3170731707317073,0.3170731707317073,0.6923076923076923,0.25,0.3333333333333333,0.3333333333333333,0.3170731707317073,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203897,1610612758,Zach LaVine,Zach LaVine,203897,SAC,12785.2,444,93.0,885,213.0,-70.0,441.0,59.0,51.0,19.0,23.0,,,5.0,5.0,10.0,16.0,6.0,13.0,4.0,7.0,2.0,,1.0,28.0,35.0,52.0,16.0,35.0,32.0,150.0,552.0,2.0,2.0,3.0,2.0,12.0,6.0,9.0,,2.0,8.0,20.0,34.0,36.0,39.0,,28.0,2.0,10.0,5.0,15.0,3.0,4.0,4.0,2.0,35.0,1.0,1.0,6.0,9.0,1.0,16.0,2.0,18.0,,5.0,5.0,,12.0,1.0,5.0,5.0,1.0,7.0,1.0,17.0,2.0,2.0,8.0,9.0,,,21.0,,,,36.0,3.0,15.0,1.0,2.0,1.0,1.0,2.0,2.0,,,20.0,59.0,,1.0,0.4857142857142857,0.4857142857142857,0.8125,0.45714285714285713,,0.45714285714285713,0.6730769230769231,1.0,0.6666666666666666,0.6781609195402298,1.0,0.5454545454545454,0.7352941176470589,1.0,0.6666666666666666,0.40229885057471265,0.038461538461538464,,0.125,23.991935483870968,0.7058823529411765,0.09090909090909091,0.09,0.009523809523809525,0.05825242718446602,0.010752688172043012,0.07389162561576355,0.010101010101010102,,0.016129032258064516,,0.014705882352941176,,,0.08196721311475409,0.2222222222222222,0.0641025641025641,0.04,,1.0,0.26436781609195403,0.8260869565217391,0.8260869565217391,0.42105263157894735,0.1839080459770115,0.625,0.7142857142857143,0.7,0.14942528735632185,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.08045977011494253,0.5714285714285714,0.5714285714285714,1.0,0.3218390804597701,,,0.4,0.45454545454545453,1.0,0.09090909090909091,,0.6666666666666666,0.5273620689655174,0.44648750000000004,0.5461954545454545,0.16831683168316833,0.234375,0.08,0.13333333333333333,8.011538461538462,26.122857142857143,0.13378684807256236,12.0,1.0,,1.0,9.0,12.0,2.0,0.42857142857142855,0.42857142857142855,0.75,0.2,0.09090909090909091,,0.42857142857142855,1.0,1.0,2.0,1.0,1.0,2.0,0.6666666666666666,0.5,1.0,1.0,1.0,0.05405405405405406,,,,,,,,,,,True,,,,,,
1628370,1610612758,Malik Monk,Malik Monk,1628370,SAC,16388.7,584,159.0,1155,273.0,-91.0,571.0,147.0,58.0,12.0,15.0,,,3.0,4.0,15.0,36.0,6.0,12.0,2.0,12.0,1.0,1.0,5.0,45.0,33.0,63.0,16.0,57.0,22.0,136.0,715.0,1.0,2.0,4.0,,5.0,8.0,15.0,3.0,15.0,10.0,35.0,34.0,32.0,36.0,,45.0,5.0,22.0,7.0,29.0,7.0,7.0,13.0,2.0,65.0,,1.0,15.0,4.0,,19.0,1.0,20.0,,3.0,3.0,,13.0,2.0,9.0,3.0,1.0,4.0,,16.0,2.0,5.0,15.0,16.0,,,19.0,1.0,1.0,2.0,27.0,,11.0,2.0,4.0,1.0,3.0,4.0,3.0,,,35.0,147.0,,2.0,0.5151515151515151,0.5151515151515151,0.75,0.2807017543859649,0.2,0.2807017543859649,0.5238095238095238,0.5,0.5333333333333333,0.475,0.4166666666666667,0.4166666666666667,0.5075187969924813,0.4166666666666667,0.4857142857142857,0.475,0.07936507936507936,0.06666666666666667,0.1111111111111111,23.613312202852615,0.8125,,0.03225806451612903,0.006493506493506494,0.1079136690647482,,0.07224334600760456,0.0038022813688212928,,0.010526315789473684,,,,,0.014705882352941176,0.1875,0.13541666666666666,0.046511627906976744,,0.75,0.125,0.8,0.8571428571428571,0.6666666666666666,0.3,0.4166666666666667,0.46875,0.5333333333333333,0.1,0.5,0.5,0.16666666666666666,0.1,0.16666666666666666,0.18181818181818182,1.0,0.375,,,0.16666666666666666,0.13333333333333333,0.75,0.16666666666666666,0.2,0.6,0.5136824999999999,0.519225,0.4872333333333333,0.08396946564885496,0.14864864864864866,0.03676470588235294,0.25735294117647056,8.587301587301585,26.217543859649126,0.2574430823117338,14.0,3.0,2.0,10.0,12.0,14.0,,0.3111111111111111,0.3111111111111111,0.7142857142857143,0.5,0.3333333333333333,0.2,0.3111111111111111,,1.0,1.0,,1.0,,0.25,,,0.3333333333333333,1.0,,1.0,0.017543859649122806,0.08333333333333333,,,,,,,,True,,,,,,
1630165,1610612758,Killian Hayes,Killian Hayes,1630165,SAC,2980.0,107,23.0,213,50.0,-2.0,106.0,22.0,12.0,1.0,2.0,,1.0,,,2.0,10.0,,3.0,,,,,,6.0,3.0,15.0,2.0,6.0,2.0,14.0,106.0,,2.0,,,,1.0,3.0,,,,2.0,2.0,4.0,3.0,,6.0,1.0,12.0,2.0,14.0,2.0,7.0,5.0,,30.0,,,2.0,5.0,,7.0,,7.0,,4.0,1.0,3.0,1.0,,1.0,,,,,1.0,,1.0,2.0,5.0,,,1.0,,,,2.0,,1.0,,,,,,,,,2.0,22.0,,,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,0.3333333333333333,0.2,,0.3333333333333333,0.2857142857142857,,0.3333333333333333,0.3181818181818182,,0.3333333333333333,0.2857142857142857,0.06666666666666667,,0.1,19.166666666666668,1.0,,0.1388888888888889,,0.09090909090909091,,0.1206896551724138,,,,,,,0.15384615384615385,0.15,,0.058823529411764705,0.2,,,0.09523809523809523,0.5,0.5,,0.47619047619047616,0.2,0.2222222222222222,0.5,0.14285714285714285,,,,,,,,0.2857142857142857,0.5,,,,,,,0.38095238095238093,0.46345714285714285,0.4799,0.3228333333333333,0.045454545454545456,0.0625,,0.14285714285714285,9.793333333333331,26.73333333333333,0.20754716981132076,2.0,,,,3.0,2.0,,0.3333333333333333,0.3333333333333333,0.5,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1630173,1610612758,Precious Achiuwa,Precious Achiuwa,1630173,SAC,7393.7,254,47.0,505,123.0,-50.0,251.0,43.0,32.0,13.0,18.0,6.0,7.0,2.0,2.0,8.0,13.0,,,1.0,3.0,,1.0,2.0,4.0,21.0,31.0,2.0,7.0,5.0,53.0,313.0,7.0,9.0,,1.0,15.0,3.0,4.0,2.0,3.0,1.0,13.0,22.0,20.0,6.0,12.0,4.0,4.0,8.0,1.0,9.0,1.0,4.0,4.0,,19.0,4.0,8.0,15.0,9.0,,24.0,12.0,36.0,1.0,4.0,2.0,2.0,3.0,,2.0,,,1.0,,3.0,1.0,,4.0,7.0,1.0,,11.0,,,,9.0,1.0,5.0,,3.0,1.0,2.0,3.0,1.0,,,13.0,43.0,,,0.5238095238095238,0.7333333333333333,1.0,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.6774193548387096,0.7777777777777778,0.75,0.631578947368421,0.7777777777777778,0.8571428571428571,0.6309523809523809,0.75,0.8125,0.18421052631578946,0.12903225806451613,0.1111111111111111,0.15384615384615385,15.789473684210526,1.0,,0.16071428571428573,0.11267605633802817,0.21739130434782608,0.0851063829787234,0.192,0.1016949152542373,0.11764705882352941,0.17142857142857143,,0.07692307692307693,0.125,0.16666666666666666,0.13513513513513514,0.2857142857142857,0.21739130434782608,0.21739130434782608,0.09090909090909091,0.3333333333333333,0.47368421052631576,0.7222222222222222,0.8125,0.38461538461538464,0.34210526315789475,0.6153846153846154,0.7272727272727273,0.75,,,,,0.07894736842105263,0.3333333333333333,0.3333333333333333,1.0,0.10526315789473684,0.7777777777777778,0.8571428571428571,,0.2857142857142857,1.0,0.2857142857142857,0.5,0.6578947368421053,0.5298473684210526,0.57598,0.5281214285714286,0.11904761904761904,0.14285714285714285,0.2830188679245283,0.24528301886792453,4.37741935483871,25.5,0.17131474103585656,1.0,,1.0,1.0,,1.0,,0.25,0.25,1.0,,0.14285714285714285,1.0,0.25,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,True,,,,,,
1631342,1610612758,Daeqwon Plowden,Daeqwon Plowden,1631342,SAC,5119.5,183,50.0,360,85.0,-27.0,177.0,37.0,21.0,3.0,5.0,1.0,2.0,,,,1.0,,,2.0,5.0,3.0,,,14.0,3.0,6.0,7.0,19.0,3.0,30.0,215.0,1.0,2.0,3.0,,8.0,,1.0,3.0,6.0,,9.0,4.0,2.0,18.0,2.0,14.0,2.0,3.0,1.0,4.0,1.0,3.0,,,9.0,,3.0,7.0,4.0,,11.0,3.0,14.0,,3.0,3.0,,1.0,,,,,1.0,,1.0,,,3.0,3.0,,,4.0,1.0,,1.0,3.0,,,,2.0,,2.0,2.0,,,,9.0,37.0,,,0.6666666666666666,1.0,0.8571428571428571,0.3684210526315789,0.5,0.3684210526315789,0.5,0.5,,0.54,0.8,0.6428571428571429,0.5769230769230769,0.8,0.6428571428571429,0.76,0.3333333333333333,0.2,1.0,13.30049261083744,1.0,,0.08,0.05357142857142857,0.1794871794871795,,0.12359550561797752,0.03125,0.125,0.03225806451612903,,,,0.23529411764705882,,,0.16129032258064516,0.25,,,0.2,0.6,0.75,0.6666666666666666,0.04,,,,,,,,0.2,0.4,0.4,1.0,0.56,0.4,0.5,0.6,,,,,0.96,0.523236,0.5535375,0.5201285714285714,,,0.26666666666666666,0.3,3.1333333333333333,25.889473684210525,0.20903954802259886,5.0,,3.0,6.0,3.0,5.0,,0.35714285714285715,0.35714285714285715,0.8,,0.8571428571428571,0.5,0.35714285714285715,2.0,,2.0,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,True,,,,,,
201942,1610612758,DeMar DeRozan,DeMar DeRozan,201942,SAC,18953.2,657,117.0,1306,316.0,-115.0,649.0,133.0,69.0,16.0,23.0,1.0,1.0,3.0,4.0,28.0,55.0,18.0,46.0,3.0,8.0,,1.0,4.0,8.0,62.0,124.0,4.0,16.0,52.0,188.0,805.0,6.0,12.0,3.0,5.0,17.0,12.0,25.0,1.0,4.0,12.0,39.0,58.0,66.0,12.0,4.0,8.0,9.0,19.0,13.0,32.0,9.0,11.0,7.0,1.0,77.0,4.0,1.0,15.0,13.0,,28.0,5.0,33.0,1.0,19.0,14.0,5.0,9.0,,6.0,3.0,,3.0,,12.0,,4.0,8.0,24.0,4.0,1.0,40.0,,,1.0,62.0,11.0,31.0,1.0,4.0,1.0,3.0,4.0,1.0,,,39.0,133.0,1.0,1.0,0.46774193548387094,0.48333333333333334,1.0,0.25,0.25,0.25,0.5,0.5,0.48,0.4857142857142857,0.4,0.46551724137931033,0.5617283950617284,0.4411764705882353,0.5625,0.11428571428571428,0.07258064516129033,0.13043478260869565,0.09090909090909091,23.96694214876033,0.75,,0.08783783783783784,0.005235602094240838,0.0967741935483871,0.03669724770642202,0.0924092409240924,0.016666666666666666,,0.009708737864077669,,0.047619047619047616,,0.12195121951219512,0.0898876404494382,,0.09565217391304348,0.1,0.015384615384615385,0.25,0.16428571428571428,0.6956521739130435,0.8,0.5625,0.39285714285714285,0.509090909090909,0.56,0.39285714285714285,0.32857142857142857,0.391304347826087,0.4,0.5,0.05714285714285714,0.375,0.375,1.0,0.05714285714285714,0.06666666666666667,1.0,,0.13793103448275862,0.75,0.13793103448275862,0.25,0.2785714285714286,0.47209535714285716,0.48510000000000003,0.4731482758620689,0.19875776397515527,0.2152777777777778,0.09042553191489362,0.2074468085106383,11.232258064516131,24.831249999999997,0.2049306625577812,1.0,3.0,,,,1.0,4.0,0.125,0.125,1.0,0.2,,,0.125,,,,,6.0,1.0,,,,,,0.058823529411764705,,,,,1.0,0.021739130434782608,,,,,True,,,,,,
