EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyArc3FGM,SecondChanceFG2M,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceFtPoints,SecondChanceTurnovers,Loose Ball Fouls Drawn,BlockedAtRim,BlockedLongMidRange,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,BlockedCorner3,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls,Corner3PctBlocked,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,LongMidRangePctBlocked,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,Charge Fouls Drawn,on
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,5291.099999999999,88,-12,174,172,37.0,29,24.0,346,2.0,2.0,3.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,11.0,3.0,10.0,1.0,18.0,199,1.0,2.0,3.0,6.0,1.0,3.0,8.0,3.0,6.0,8.0,2.0,1.0,6.0,13.0,19.0,10.0,3.0,1.0,4.0,1.0,51.0,2.0,4.0,3.0,7.0,2.0,9.0,3.0,2.0,1.0,6.0,1.0,5.0,1.0,1.0,7.0,3.0,5.0,10.0,1.0,2.0,2.0,1.0,37.0,0.3333333333333333,0.3,0.6666666666666666,0.3,0.36363636363636365,0.40476190476190477,0.75,0.40476190476190477,0.75,0.47619047619047616,0.09090909090909091,0.3333333333333333,14.07035175879397,0.8571428571428571,0.075,0.11428571428571428,0.04,0.09333333333333334,0.021505376344086023,0.02702702702702703,0.07692307692307693,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.125,0.09523809523809523,1.0,1.0,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.5,0.5,0.38095238095238093,0.25,0.25,0.5,0.5,0.5,0.25,1.0,1.0,0.25,0.5,0.5714285714285714,0.25,0.49034761904761914,0.4363,0.47545000000000004,0.3333333333333333,11.672727272727274,24.880000000000003,0.21264367816091953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627739,1610612746,Kris Dunn,Kris Dunn,1627739,LAC,33304.9,555,-102,1102,1124,332.0,292,110.0,2226,22.0,34.0,34.0,2.0,5.0,5.0,10.0,,,3.0,9.0,34.0,2.0,7.0,10.0,40.0,73.0,14.0,44.0,15.0,137.0,1342,7.0,2.0,7.0,14.0,18.0,13.0,48.0,42.0,,34.0,9.0,7.0,43.0,29.0,72.0,14.0,15.0,22.0,17.0,4.0,173.0,9.0,28.0,15.0,44.0,20.0,64.0,35.0,22.0,13.0,16.0,1.0,12.0,10.0,4.0,26.0,1.0,25.0,47.0,1.0,18.0,24.0,,330.0,1.0,0.3181818181818182,0.2857142857142857,0.3181818181818182,0.547945205479452,0.5213675213675214,0.5,0.53515625,0.5,0.37606837606837606,0.0958904109589041,0.08823529411764706,12.429378531073446,0.6153846153846154,0.05952380952380952,0.10980392156862745,0.032846715328467155,0.08481262327416174,0.03992015968063872,0.02403846153846154,0.06060606060606061,0.05333333333333334,0.04081632653061224,0.125,0.05454545454545454,0.2905982905982906,0.6470588235294118,0.7333333333333333,0.2905982905982906,0.042735042735042736,0.4,0.4,0.08547008547008547,0.5,0.5,0.2905982905982906,0.2647058823529412,0.2647058823529412,1.0,,,0.5,0.2857142857142857,1.0,0.0967741935483871,0.3225806451612903,0.6666666666666666,0.2647058823529412,0.5259811965811965,0.5589149999999999,0.49849677419354843,0.10218978102189781,5.47945205479452,25.347727272727266,0.30127041742286753,3.0,4.0,4.0,6.0,16.0,2.0,4.0,10.0,2.0,4.0,30.0,32.0,8.0,11.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,10.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,30.0,8.0,3.0,0.4,0.4444444444444444,0.15384615384615385,0.5714285714285714,0.5555555555555556,0.41935483870967744,0.4411764705882353,0.11764705882352941,0.03571428571428571,0.048458149779735685,0.03333333333333333,0.058823529411764705,0.041666666666666664,0.0703125,0.07142857142857142,0.6666666666666666,0.4090909090909091,0.47058823529411764,0.5161290322580645,0.375,0.5,1.0,0.2857142857142857,0.75,0.1935483870967742,0.6666666666666666,0.2,0.08,0.12345679012345678,0.21897810218978103,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,23176.6,386,-51,770,767,223.0,164,95.0,1537,55.0,79.0,58.0,,,,,,,,,,,,,81.0,137.0,,,37.0,199.0,910,45.0,,,64.0,40.0,,66.0,,,,,12.0,16.0,17.0,33.0,14.0,3.0,11.0,5.0,,83.0,11.0,35.0,46.0,88.0,52.0,140.0,3.0,1.0,2.0,14.0,2.0,5.0,11.0,9.0,25.0,10.0,17.0,27.0,2.0,50.0,54.0,,223.0,,,,,0.5912408759124088,0.5912408759124088,0.6,0.6180124223602484,0.6153846153846154,,0.08759124087591241,0.06896551724137931,20.89887640449438,0.56,0.23711340206185566,0.21341463414634146,0.0582010582010582,0.22625698324022347,0.13648293963254593,0.03676470588235294,0.11320754716981132,0.1111111111111111,0.2619047619047619,0.2074074074074074,0.2413793103448276,0.5766423357664233,0.6962025316455697,0.7746478873239436,0.4233576642335766,,,,,,,,,,,,,,,,,,0.5766423357664233,,0.5610416058394158,0.5755405405405406,0.5551975,0.32160804020100503,4.013868613138686,,0.2896103896103896,21.0,34.0,14.0,20.0,26.0,,27.0,23.0,,21.0,67.0,96.0,42.0,41.0,7.0,8.0,3.0,,1.0,4.0,1.0,6.0,22.0,8.0,13.0,,,4.0,13.0,7.0,67.0,2.0,8.0,0.5925925925925926,0.8,,0.6,0.575,0.575,0.6320754716981132,0.10126582278481013,0.35,0.21354166666666666,0.3125,0.20535714285714285,0.09375,0.29591836734693877,0.18181818181818182,0.5384615384615384,0.5454545454545454,0.4482758620689655,0.48148148148148145,0.6923076923076923,,,0.7555555555555555,0.6176470588235294,0.5,0.7,,0.1437908496732026,0.1437908496732026,0.33668341708542715,10.0,4.0,13.0,8.0,1.0,0.047619047619047616,,,,,,,,,,,,,,,,,,,,True
201587,1610612746,Nicolas Batum,Nicolas Batum,201587,LAC,76011.70000000001,1267,-20,2545,2554,822.0,662,276.0,5099,1.0,2.0,2.0,2.0,6.0,49.0,104.0,2.0,6.0,29.0,40.0,118.0,2.0,9.0,32.0,4.0,10.0,89.0,222.0,9.0,284.0,2973,1.0,4.0,15.0,14.0,5.0,61.0,2.0,267.0,,118.0,40.0,,38.0,24.0,62.0,13.0,11.0,16.0,18.0,4.0,148.0,13.0,62.0,78.0,158.0,23.0,181.0,47.0,30.0,17.0,22.0,6.0,19.0,15.0,3.0,37.0,7.0,43.0,96.0,8.0,8.0,11.0,,817.0,1.0,0.4009009009009009,0.26666666666666666,0.4009009009009009,0.4,0.5926724137931034,0.375,0.5991561181434599,0.4117647058823529,0.9568965517241379,,,9.489051094890511,0.5945945945945946,0.12302839116719243,0.10616438356164383,0.021172638436482084,0.11494252873563218,0.02006980802792321,0.021505376344086023,0.020134228187919462,0.09547738693467336,0.14782608695652175,0.09030837004405286,0.16153846153846155,0.008620689655172414,0.5,0.5,0.008620689655172414,0.02586206896551724,0.3333333333333333,0.3333333333333333,0.4482758620689655,0.47115384615384615,0.47115384615384615,0.5086206896551724,0.3389830508474576,0.3418803418803419,1.0,0.375,0.3333333333333333,0.5625,0.2222222222222222,1.0,0.4393939393939394,0.48484848484848486,0.9655172413793104,0.3389830508474576,0.5511696120689655,0.56081875,0.5406068181818181,0.04929577464788732,12.930000000000001,24.707207207207198,0.3229862475442043,,1.0,,1.0,1.0,9.0,,2.0,28.0,8.0,96.0,6.0,,10.0,18.0,3.0,1.0,,2.0,4.0,,,1.0,3.0,21.0,1.0,,9.0,22.0,9.0,96.0,9.0,2.0,0.75,0.75,0.45901639344262296,,0.4,0.6666666666666666,0.6857142857142857,,0.26865671641791045,0.018796992481203006,0.03546099290780142,0.006993006993006993,0.02857142857142857,0.13125,0.021897810218978103,0.4090909090909091,,0.5,0.5,1.0,1.0,1.0,0.0625,,0.015151515151515152,,0.28125,0.008547008547008548,0.09090909090909091,0.3380281690140845,2.0,2.0,3.0,12.0,,,19.0,1.0,1.0,1.0,1.0,0.0045045045045045045,0.00847457627118644,1.0,0.6551724137931034,0.004484304932735426,,,,,,,,,,True
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,29576.4,493,92,977,974,191.0,148,96.0,1951,33.0,46.0,111.0,21.0,49.0,4.0,13.0,1.0,2.0,4.0,47.0,115.0,4.0,11.0,29.0,119.0,206.0,51.0,128.0,112.0,503.0,1105,22.0,5.0,13.0,58.0,36.0,33.0,164.0,75.0,78.0,115.0,47.0,12.0,31.0,35.0,66.0,22.0,13.0,18.0,12.0,1.0,167.0,8.0,37.0,31.0,72.0,17.0,89.0,40.0,30.0,10.0,23.0,5.0,13.0,18.0,10.0,41.0,8.0,8.0,27.0,3.0,98.0,123.0,4.0,188.0,0.49019607843137253,0.3984375,0.38461538461538464,0.3984375,0.5776699029126213,0.5853293413173652,0.6428571428571429,0.6527415143603134,0.725,0.38323353293413176,0.05825242718446602,0.07207207207207207,38.475499092558984,0.5609756097560976,0.12301587301587301,0.16371681415929204,0.03333333333333333,0.14225941422594143,0.03837471783295711,0.041176470588235294,0.014285714285714285,0.13253012048192772,0.13333333333333333,0.1625,0.16666666666666666,0.1377245508982036,0.717391304347826,0.7857142857142857,0.3323353293413174,0.1467065868263473,0.42857142857142855,0.42857142857142855,0.038922155688622756,0.3076923076923077,0.3333333333333333,0.344311377245509,0.40869565217391307,0.40869565217391307,0.48936170212765956,0.05714285714285714,0.5,0.3142857142857143,0.36363636363636365,0.5,0.057971014492753624,0.42028985507246375,0.5209580838323353,0.40869565217391307,0.5056067365269461,0.5266342105263159,0.5067202898550724,0.11530815109343936,9.486407766990292,25.903906250000006,0.195496417604913,5.0,8.0,7.0,10.0,65.0,11.0,15.0,23.0,14.0,31.0,119.0,74.0,8.0,9.0,4.0,5.0,1.0,2.0,1.0,4.0,,16.0,51.0,10.0,11.0,1.0,,5.0,12.0,4.0,119.0,1.0,10.0,0.31092436974789917,0.3217391304347826,0.42424242424242425,0.6818181818181818,0.6388888888888888,0.6376811594202898,0.7083333333333334,0.08695652173913043,0.16666666666666666,0.04433497536945813,0.1,0.0380952380952381,,0.11290322580645161,0.03333333333333333,0.3333333333333333,0.3333333333333333,0.5855855855855856,0.6310679611650486,0.3076923076923077,0.2857142857142857,0.5,0.22857142857142856,0.625,0.14492753623188406,0.7,0.3793103448275862,0.14745308310991956,0.21161825726141079,0.23658051689860835,13.0,3.0,2.0,5.0,1.0,,3.0,1.0,4.0,1.0,,0.0078125,,,0.75,0.030303030303030304,3.0,0.07692307692307693,,,,,,,,True
203992,1610612746,Bogdan Bogdanović,Bogdan Bogdanović,203992,LAC,10129.0,169,8,341,336,104.0,102,34.0,677,4.0,9.0,8.0,2.0,4.0,3.0,6.0,,,2.0,9.0,28.0,1.0,2.0,7.0,10.0,21.0,12.0,34.0,9.0,65.0,376,,1.0,2.0,3.0,7.0,9.0,16.0,21.0,15.0,28.0,9.0,1.0,7.0,15.0,22.0,12.0,3.0,5.0,2.0,,59.0,,13.0,6.0,20.0,,20.0,4.0,2.0,2.0,8.0,,5.0,4.0,3.0,12.0,4.0,13.0,24.0,1.0,10.0,9.0,,104.0,0.5833333333333334,0.35294117647058826,0.5,0.35294117647058826,0.47619047619047616,0.509090909090909,0.75,0.5508474576271186,0.75,0.6181818181818182,0.047619047619047616,0.125,18.537859007832896,0.6666666666666666,0.06593406593406594,0.18309859154929578,,0.11728395061728394,,,,0.1111111111111111,,0.18867924528301888,0.16666666666666666,0.16363636363636364,0.4444444444444444,0.4444444444444444,0.14545454545454545,0.07272727272727272,0.5,0.5,0.10909090909090909,0.5,0.5,0.509090909090909,0.32142857142857145,0.3333333333333333,0.4444444444444444,,,1.0,0.5,1.0,0.125,0.4375,0.7818181818181819,0.32142857142857145,0.5234090909090908,0.51585,0.4957499999999999,0.046153846153846156,7.509523809523809,26.03235294117647,0.30498533724340177,,,1.0,3.0,4.0,3.0,,3.0,5.0,,21.0,4.0,,,1.0,,2.0,1.0,,1.0,1.0,1.0,5.0,,,,,,,,21.0,,,0.2,0.2,0.5555555555555556,,0.42857142857142855,0.65625,0.65625,,0.1111111111111111,,,,,0.06666666666666667,,,0.25,0.5,0.5714285714285714,0.25,,1.0,,,0.1875,0.3333333333333333,0.42857142857142855,0.0847457627118644,0.2,0.3230769230769231,,,2.0,,,,2.0,1.0,,,,0.029411764705882353,0.03571428571428571,,1.0,,,,,,,,,,,True
1628381,1610612746,John Collins,John Collins,1628381,LAC,17206.5,287,-52,577,580,217.0,173,82.0,1157,29.0,36.0,34.0,2.0,5.0,10.0,24.0,3.0,5.0,9.0,3.0,9.0,,,2.0,45.0,75.0,13.0,33.0,28.0,157.0,709,21.0,3.0,5.0,36.0,25.0,11.0,30.0,39.0,,9.0,3.0,6.0,7.0,4.0,11.0,3.0,1.0,4.0,3.0,,26.0,17.0,19.0,16.0,36.0,27.0,63.0,6.0,3.0,3.0,4.0,,1.0,3.0,3.0,7.0,2.0,18.0,27.0,,30.0,38.0,2.0,215.0,1.0,0.3939393939393939,0.6,0.3939393939393939,0.6,0.5972222222222222,0.6346153846153846,0.6341463414634146,0.6428571428571429,0.3055555555555556,0.08,0.14705882352941177,19.23076923076923,0.5714285714285714,0.12121212121212122,0.1386861313868613,0.10759493670886076,0.13011152416356878,0.09574468085106383,0.11570247933884298,0.08108108108108109,0.08333333333333333,0.16666666666666666,0.1651376146788991,0.03571428571428571,0.3333333333333333,0.8055555555555556,0.8285714285714286,0.3148148148148148,0.046296296296296294,0.4,0.4,0.2222222222222222,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.19230769230769232,0.6,,,,0.25,0.05555555555555555,0.6388888888888888,0.3333333333333333,0.5331583333333333,0.50173,0.5476624999999998,0.22929936305732485,5.584,23.890909090909098,0.37608318890814557,8.0,10.0,8.0,12.0,14.0,,12.0,13.0,3.0,16.0,51.0,60.0,16.0,10.0,1.0,1.0,,,1.0,2.0,,5.0,15.0,5.0,11.0,,,8.0,11.0,6.0,51.0,1.0,5.0,0.6666666666666666,0.8108108108108109,0.2727272727272727,0.5714285714285714,0.52,0.4861111111111111,0.5543478260869565,0.027777777777777776,0.09090909090909091,0.08064516129032258,0.07894736842105263,0.07352941176470588,0.1111111111111111,0.125,0.022727272727272728,0.5454545454545454,0.6206896551724138,0.4117647058823529,0.4827586206896552,0.7857142857142857,0.5,1.0,0.38461538461538464,0.8,0.3333333333333333,0.6666666666666666,,0.13559322033898305,0.17647058823529413,0.3248407643312102,3.0,3.0,2.0,3.0,,0.125,3.0,,1.0,,,,,1.0,0.3333333333333333,0.030303030303030304,,,1.0,,,,,,,True
201572,1610612746,Brook Lopez,Brook Lopez,201572,LAC,30402.499999999996,507,26,1005,1012,325.0,257,90.0,2017,9.0,13.0,35.0,,9.0,9.0,23.0,,1.0,10.0,34.0,98.0,2.0,6.0,26.0,22.0,57.0,43.0,121.0,19.0,192.0,1142,2.0,2.0,7.0,6.0,11.0,36.0,8.0,129.0,,98.0,34.0,6.0,11.0,22.0,33.0,12.0,10.0,7.0,2.0,2.0,88.0,8.0,21.0,44.0,69.0,8.0,77.0,23.0,11.0,12.0,10.0,2.0,5.0,17.0,5.0,27.0,8.0,33.0,57.0,4.0,30.0,22.0,,324.0,1.0,0.35537190082644626,0.2857142857142857,0.35537190082644626,0.38596491228070173,0.4859550561797753,0.3333333333333333,0.5106382978723404,0.3333333333333333,0.6797752808988764,0.10526315789473684,0.14285714285714285,19.317160826594787,0.37037037037037035,0.16730038022813687,0.08333333333333333,0.031746031746031744,0.1262135922330097,0.01809954751131222,0.015873015873015872,0.07936507936507936,0.11538461538461539,0.14285714285714285,0.0979381443298969,0.034482758620689655,0.07303370786516854,0.6923076923076923,0.6923076923076923,0.19662921348314608,0.05056179775280899,,,0.12921348314606743,0.391304347826087,0.391304347826087,0.550561797752809,0.3469387755102041,0.3469387755102041,1.0,0.1111111111111111,,0.6666666666666666,0.3333333333333333,1.0,0.2127659574468085,0.5531914893617021,0.7528089887640449,0.3469387755102041,0.516619382022472,0.48614999999999997,0.5012851063829786,0.03125,8.559649122807016,26.403305785123965,0.32338308457711445,,,1.0,1.0,13.0,8.0,,4.0,13.0,3.0,50.0,36.0,,,4.0,,3.0,2.0,2.0,7.0,1.0,2.0,10.0,2.0,32.0,,,11.0,32.0,16.0,50.0,6.0,2.0,0.8181818181818182,0.8181818181818182,0.3611111111111111,,0.36363636363636365,0.5,0.5102040816326531,,0.2,,,,,0.20279720279720279,,0.5,0.7777777777777778,0.37142857142857144,0.43333333333333335,0.8461538461538461,,1.0,,,0.02127659574468085,1.0,0.3076923076923077,0.053763440860215055,0.15384615384615385,0.2604166666666667,,4.0,3.0,21.0,,,5.0,,,,,,,,0.5,,1.0,,,1.0,0.1111111111111111,,,,,True
201935,1610612746,James Harden,James Harden,201935,LAC,33767.4,563,-20,1142,1143,565.0,447,135.0,2285,46.0,70.0,77.0,7.0,25.0,1.0,9.0,1.0,3.0,4.0,50.0,155.0,2.0,13.0,84.0,77.0,172.0,51.0,164.0,160.0,467.0,1386,10.0,3.0,16.0,31.0,86.0,88.0,140.0,57.0,96.0,155.0,50.0,25.0,66.0,45.0,111.0,27.0,18.0,46.0,16.0,4.0,267.0,7.0,23.0,34.0,65.0,11.0,76.0,20.0,8.0,12.0,41.0,7.0,23.0,14.0,18.0,55.0,33.0,15.0,36.0,6.0,107.0,175.0,3.0,563.0,0.37254901960784315,0.31097560975609756,0.1875,0.31097560975609756,0.4476744186046512,0.4568452380952381,0.40384615384615385,0.5686274509803921,0.5344827586206896,0.4880952380952381,0.14534883720930233,0.2077922077922078,35.53338449731389,0.7454545454545455,0.12454212454212454,0.09349593495934959,0.022727272727272728,0.10982658959537572,0.0210727969348659,0.01276595744680851,0.0547945205479452,0.11363636363636363,0.14285714285714285,0.10714285714285714,0.04,0.20833333333333334,0.6571428571428571,0.7540983606557377,0.22916666666666666,0.0744047619047619,0.28,0.28,0.026785714285714284,0.1111111111111111,0.1111111111111111,0.46130952380952384,0.3225806451612903,0.32894736842105265,0.36,0.11538461538461539,0.3333333333333333,0.5,0.15384615384615385,1.0,0.022988505747126436,0.4827586206896552,0.6964285714285714,0.3225806451612903,0.5034994029850747,0.48954333333333333,0.4930298850574712,0.06638115631691649,6.62093023255814,26.737195121951213,0.4947460595446585,1.0,1.0,25.0,37.0,24.0,24.0,6.0,40.0,24.0,82.0,234.0,14.0,2.0,4.0,8.0,5.0,1.0,1.0,1.0,,,7.0,50.0,14.0,4.0,,,2.0,4.0,2.0,230.0,6.0,12.0,0.09090909090909091,0.09210526315789473,0.2727272727272727,0.6,0.46511627906976744,0.4367816091954023,0.5467289719626168,0.12857142857142856,0.25,0.018691588785046728,0.016129032258064516,0.01652892561983471,0.03225806451612903,0.125,0.02857142857142857,0.5,0.10869565217391304,0.3116883116883117,0.39344262295081966,0.08333333333333333,,1.0,0.038461538461538464,1.0,0.21264367816091953,0.6756756756756757,0.2857142857142857,0.1751269035532995,0.23255813953488372,0.5010706638115632,10.0,2.0,2.0,2.0,,,,3.0,19.0,,,0.018292682926829267,0.01935483870967742,1.0,,0.10614525139664804,2.0,,4.0,,,,,,,True
1641738,1610612746,Kobe Brown,Kobe Brown,1641738,LAC,5893.3,98,-18,199,195,75.0,51,21.0,394,7.0,8.0,2.0,,,2.0,3.0,,,2.0,2.0,11.0,,,3.0,8.0,10.0,4.0,14.0,7.0,35.0,226,,,,2.0,3.0,5.0,8.0,12.0,,11.0,2.0,1.0,3.0,,3.0,,,2.0,1.0,,6.0,3.0,4.0,6.0,11.0,3.0,14.0,5.0,2.0,3.0,3.0,,2.0,,1.0,3.0,3.0,2.0,7.0,,9.0,8.0,,74.0,1.0,0.2857142857142857,,0.2857142857142857,0.8,0.5833333333333334,,0.625,1.0,0.5833333333333334,0.1,,13.963963963963963,1.0,0.11320754716981132,0.0975609756097561,0.05660377358490566,0.10638297872340426,0.031914893617021274,0.06382978723404255,,0.07142857142857142,0.1111111111111111,0.13333333333333333,,0.3333333333333333,0.875,1.0,0.08333333333333333,,,,0.125,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.18181818181818182,0.18181818181818182,1.0,,,,,,0.25,0.375,0.9166666666666666,0.18181818181818182,0.5624375,,0.5666875,0.05714285714285714,3.04,25.22857142857143,0.3768844221105528,,,1.0,1.0,1.0,,,2.0,1.0,4.0,11.0,8.0,,,1.0,,,,,,2.0,,2.0,2.0,2.0,,,1.0,2.0,2.0,11.0,1.0,2.0,0.5,0.5,0.2,,0.6666666666666666,0.4375,0.55,0.125,0.2,,,,,0.13333333333333333,,1.0,0.5714285714285714,0.5,0.5,,,1.0,,,0.125,1.0,,0.07692307692307693,0.16666666666666666,0.3142857142857143,2.0,,2.0,1.0,,,1.0,,,,,,,,0.5,,,,,,,,,,,True
