EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,Points,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,AtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Corner3Assists,FTDefRebounds,DeadBallTurnovers,Offensive Fouls,Offensive Fouls Drawn,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceTurnovers,BlockedLongMidRange,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,OffCorner3ReboundPct,LongMidRangeAssists,Travels,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,SelfOReb,SelfORebPct,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Charge Fouls,on,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,BadPassOutOfBoundsTurnovers,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Arc3PctBlocked,3pt And 1 Free Throw Trips,LongMidRangePctBlocked
1628997,1610612742,Caleb Martin,Caleb Martin,1628997,DAL,736.4,12,-5.0,25,26,13.0,1.0,2.0,51,1.0,1.0,1.0,1.0,1.0,3.0,1.0,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,13.0,0.25,0.3333333333333333,1.0,13.793103448275863,0.16666666666666666,0.3333333333333333,0.26666666666666666,0.2,0.16666666666666666,0.6666666666666666,1.0,0.25,0.25,0.25,0.25,1.0,0.5,0.4995125,0.7367,12.200000000000001,24.5,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629023,1610612742,P.J. Washington,P.J. Washington,1629023,DAL,338.0,6,-6.0,16,15,7.0,10.0,2.0,31,1.0,1.0,,,1.0,1.0,1.0,17,,1.0,1.0,,,,,,,,,,,,,,,,7.0,0.5,,,15.0,,,,,,,,0.5,,,0.5,0.5,1.0,0.5097,0.5097,3.4,24.6,0.4375,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630314,1610612742,Brandon Williams,Brandon Williams,1630314,DAL,1171.8,20,-8.0,44,46,15.0,12.0,7.0,90,3.0,1.0,4.0,1.0,1.0,8.0,1.0,51,1.0,1.0,1.0,1.0,1.0,4.0,,11.0,1.0,1.0,2.0,4.0,3.0,6.0,,,,,15.0,0.1111111111111111,0.125,,22.641509433962263,0.1,0.07692307692307693,0.08695652173913043,,,0.3333333333333333,,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,1.0,0.4444444444444444,0.5308666666666667,0.7462,7.512499999999999,25.6,0.3409090909090909,,,,,14.0,,,3.0,,,2.0,1.0,2.0,3.0,,,,,0.6666666666666666,1.0,0.7,0.75,1.0,,,,,,,0.21428571428571427,3.0,1.0,3.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,10.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,0.16666666666666666,0.2,0.75,1.0,1.0,1.0,0.75,0.25,0.09090909090909091,0.1,0.09523809523809523,0.2,0.14285714285714285,1.0,1.0,1.0,0.3333333333333333,0.75,1.0,1.0,0.4439,0.2,0.2222222222222222,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630526,1610612742,Jeremiah Robinson-Earl,Jeremiah Robinson-Earl,1630526,DAL,3662.9,61,-11.0,132,138,58.0,48.0,20.0,270,7.0,2.0,1.0,1.0,1.0,9.0,8.0,165,5.0,2.0,1.0,1.0,,3.0,,9.0,2.0,5.0,11.0,15.0,1.0,3.0,,,,,58.0,0.47058823529411764,0.1111111111111111,0.14285714285714285,13.20754716981132,0.1724137931034483,0.07692307692307693,0.12727272727272726,0.13333333333333333,0.1,,,0.4117647058823529,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.2857142857142857,0.8823529411764706,0.6044823529411765,0.6035571428571428,3.5888888888888886,23.3375,0.4393939393939394,1.0,1.0,1.0,2.0,22.0,1.0,5.0,7.0,6.0,1.0,1.0,,2.0,7.0,1.0,0.25,0.2,0.25,0.5294117647058824,0.35714285714285715,0.5789473684210527,0.4375,0.5,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,0.3181818181818182,5.0,1.0,1.0,6.0,4.0,4.0,,8.0,1.0,2.0,6.0,6.0,6.0,3.0,2.0,,1.0,3.0,4.0,2.0,1.0,1.0,1.0,,1.0,3.0,4.0,,2.0,1.0,0.5,1.0,0.6666666666666666,0.8,0.5,0.8,0.8,,0.10344827586206896,0.02564102564102564,0.058823529411764705,0.07142857142857142,0.047619047619047616,0.25,0.7142857142857143,0.8333333333333334,0.4,1.0,1.0,0.5,0.6660666666666667,0.10526315789473684,0.18181818181818182,0.36363636363636365,4.0,5.0,1.0,7.0,4.0,1.0,4.0,1.0,1.0,1.0,0.4444444444444444,0.14285714285714285,0.125,0.2,1.0,0.4117647058823529,0.14285714285714285,0.14285714285714285,1.0,1.0,0.8,0.25,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202691,1610612742,Klay Thompson,Klay Thompson,202691,DAL,2360.8999999999996,39,3.0,90,90,39.0,36.0,13.0,180,1.0,1.0,3.0,3.0,15.0,7.0,20.0,105,2.0,4.0,15.0,,4.0,5.0,2.0,11.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,,1.0,,39.0,0.7407407407407407,,,29.629629629629626,0.05,0.1111111111111111,0.07894736842105263,0.1111111111111111,0.14285714285714285,,,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.09090909090909091,0.7777777777777778,0.533787037037037,0.5305909090909092,12.72857142857143,25.54,0.43333333333333335,8.0,2.0,4.0,11.0,39.0,3.0,7.0,15.0,33.0,8.0,4.0,3.0,5.0,15.0,1.0,0.55,0.42857142857142855,0.55,0.7222222222222222,0.6818181818181818,0.7222222222222222,0.6818181818181818,0.8,0.5333333333333333,0.5333333333333333,1.0,0.36363636363636365,0.5,0.5333333333333333,0.38461538461538464,1.0,1.0,1.0,3.0,,1.0,,2.0,3.0,,2.0,4.0,,1.0,,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.5,0.75,0.25,0.25,,0.05555555555555555,,0.022727272727272728,0.125,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.3003,,,0.05128205128205128,,,3.0,5.0,3.0,1.0,,1.0,,,,,,,,0.18518518518518517,0.6,0.6,1.0,,,,0.2727272727272727,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631108,1610612742,Max Christie,Max Christie,1631108,DAL,341.7,6,5.0,12,14,6.0,8.0,2.0,26,,,,,,,,7,,,,,,,,,,1.0,1.0,2.0,,,,,,,6.0,,,,,0.125,,0.08333333333333333,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630230,1610612742,Naji Marshall,Naji Marshall,1630230,DAL,112.0,2,-5.0,4,4,,1.0,,8,1.0,,,,,1.0,,7,,,,,,,,,,,,,,1.0,,,,,,,,,25.0,,,,,,,,1.0,,,,,1.0,0.4718,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630619,1610612742,Moussa Cisse,Moussa Cisse,1630619,DAL,2338.9,39,-3.0,82,87,47.0,33.0,12.0,169,6.0,4.0,1.0,,,7.0,,96,3.0,5.0,,1.0,1.0,1.0,,2.0,5.0,5.0,13.0,20.0,4.0,8.0,6.0,1.0,6.0,4.0,47.0,,0.14285714285714285,0.16666666666666666,16.3265306122449,0.22727272727272727,0.2777777777777778,0.25,0.3,0.2,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.14285714285714285,,,0.8,0.8571428571428571,0.6571571428571428,0.6180399999999999,2.0142857142857147,,0.573170731707317,,,,,18.0,,,12.0,,,1.0,1.0,4.0,12.0,,,,,0.8571428571428571,0.8,0.75,0.6666666666666666,0.25,,,,,,,0.6666666666666666,5.0,3.0,1.0,6.0,6.0,2.0,1.0,5.0,4.0,4.0,8.0,4.0,2.0,,,,5.0,2.0,7.0,1.0,,1.0,,1.0,1.0,6.0,11.0,1.0,4.0,,0.6666666666666666,0.8,0.8571428571428571,0.6666666666666666,0.8,0.6666666666666666,0.5,,0.1111111111111111,0.19230769230769232,0.1590909090909091,,0.16666666666666666,,0.8333333333333334,1.0,0.6,1.0,1.0,0.75,0.6463,0.4,0.4,0.2777777777777778,2.0,3.0,,,,,3.0,3.0,2.0,,0.42857142857142855,0.25,0.2,0.2222222222222222,1.0,,,,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,0.21428571428571427,1.0,1.0,1.0,2.0,5.0,2.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642939,1610612742,Miles Kelly,Miles Kelly,1642939,DAL,1757.0,29,9.0,61,65,29.0,18.0,11.0,126,,,1.0,1.0,6.0,2.0,13.0,65,1.0,1.0,6.0,,1.0,3.0,1.0,8.0,1.0,,2.0,4.0,2.0,3.0,,,,,29.0,0.8666666666666667,,,19.736842105263158,,0.07142857142857142,0.03571428571428571,,0.1,,,,0.06666666666666667,0.06666666666666667,0.4,,0.8666666666666667,0.5508933333333333,0.53863125,10.95,24.223076923076924,0.47540983606557374,,,2.0,4.0,14.0,2.0,7.0,6.0,12.0,,,,,6.0,1.0,0.3076923076923077,0.2857142857142857,0.3076923076923077,0.4666666666666667,0.375,0.4666666666666667,0.375,,,,,0.25,,,0.42857142857142855,,,,1.0,,,,,,,2.0,,,2.0,1.0,,,2.0,2.0,2.0,1.0,1.0,,,,,,,,,1.0,1.0,0.5,,,,,,0.15384615384615385,,0.05555555555555555,0.14285714285714285,,,,,,,,,0.46154999999999996,,,,,,4.0,7.0,5.0,1.0,1.0,,,,0.25,0.5,,,,0.4666666666666667,0.5714285714285714,0.5714285714285714,1.0,,,,0.625,1.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,0.5,0.4,,,,,,,,1.0,0.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630702,1610612742,Jaden Hardy,Jaden Hardy,1630702,DAL,1540.0,26,-25.0,52,59,28.0,24.0,8.0,111,1.0,1.0,7.0,,7.0,8.0,15.0,85,,6.0,7.0,1.0,1.0,3.0,1.0,8.0,,,,1.0,4.0,5.0,,,,,28.0,0.6521739130434783,0.125,,43.54838709677419,,,,,,,,0.043478260869565216,0.30434782608695654,,0.30434782608695654,0.1,0.6956521739130435,0.5325630434782609,0.53053,7.1,24.046666666666667,0.5384615384615384,4.0,2.0,2.0,6.0,24.0,2.0,4.0,10.0,15.0,4.0,2.0,1.0,3.0,10.0,0.8333333333333334,0.4,0.5,0.4,0.5217391304347826,0.5,0.5,0.45454545454545453,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.75,0.2,1.0,0.5714285714285714,0.4166666666666667,,,3.0,3.0,,,,,2.0,,6.0,,,2.0,,,1.0,,1.0,,,,1.0,2.0,,1.0,2.0,,,1.0,1.0,1.0,0.375,,0.3333333333333333,,,0.14285714285714285,,0.0625,0.03571428571428571,,0.14285714285714285,,,,,0.42857142857142855,0.5,,,,,,,,2.0,8.0,2.0,2.0,,1.0,,,,,,,1.0,0.34782608695652173,0.25,0.25,1.0,,,,0.2,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,3.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
