EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,NonHeaveArc3FGM,Corner3Assists,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyFg2Pct,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,Offensive Fouls,Blocked2s,BlockedAtRim,OffCorner3ReboundPct,LongMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,PtsUnassisted3s,LongMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,Travels,BlockedShortMidRange,DefFTReboundPct,LongMidRangeFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,LongMidRangeFGM,FTOffRebounds,SecondChanceTurnovers,Charge Fouls,Technical Free Throw Trips,DefensiveGoaltends,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,BlockedLongMidRange,Arc3PctBlocked,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,LongMidRangePctBlocked
1627739,1610612746,Kris Dunn,Kris Dunn,1627739,LAC,8070.299999999999,135,8,272,274,75.0,79,31.0,546,1.0,5.0,1.0,5.0,9.0,3.0,5.0,2.0,2.0,5.0,2.0,6.0,14.0,3.0,10.0,1.0,22.0,317,1.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,2.0,10.0,9.0,5.0,2.0,14.0,3.0,17.0,3.0,10.0,4.0,37.0,1.0,2.0,8.0,6.0,14.0,3.0,17.0,12.0,7.0,5.0,3.0,1.0,2.0,3.0,8.0,14.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,75.0,3.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.3,1.0,0.3,0.42857142857142855,0.5,0.4375,0.25,1.5,0.44,0.25,1.1666666666666667,0.4166666666666667,0.14285714285714285,0.2,0.1111111111111111,8.9171974522293,1.0,0.1016949152542373,0.03333333333333333,0.12307692307692308,0.016666666666666666,0.11290322580645161,0.025,0.09523809523809523,0.02,0.125,0.125,0.1568627450980392,1.0,0.20833333333333334,0.2,0.25,0.375,0.5555555555555556,0.625,0.2,0.20833333333333334,0.6,0.6,1.0,0.20833333333333334,0.25,0.5,1.0,1.0,0.625,0.5322895833333333,0.573475,0.599925,0.09090909090909091,0.3181818181818182,4.892857142857143,24.660000000000004,0.2757352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1627884,1610612746,Derrick Jones Jr.,Derrick Jones Jr.,1627884,LAC,3988.7,66,26,138,134,63.0,45,19.0,272,4.0,9.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,,6.0,12.0,3.0,6.0,1.0,22.0,165,2.0,5.0,,4.0,1.0,1.0,,5.0,10.0,2.0,9.0,4.0,,1.0,1.0,2.0,,,1.0,5.0,1.0,3.0,4.0,1.0,5.0,4.0,9.0,1.0,1.0,,1.0,,1.0,2.0,2.0,4.0,,3.0,1.0,,,,,,5.0,62.0,,,0.8333333333333334,1.0,1.0,0.5,1.0,0.5,0.5,0.4,0.5833333333333334,0.4,0.8333333333333334,0.6111111111111112,0.4,0.8333333333333334,0.3333333333333333,,,,12.195121951219512,0.5,0.03571428571428571,0.09090909090909091,0.13333333333333333,0.045454545454545456,0.08620689655172414,0.07272727272727272,,0.05555555555555555,,0.07692307692307693,0.13043478260869565,,0.5,0.4444444444444444,0.4444444444444444,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,0.5,0.5,1.0,0.2222222222222222,0.8,,0.3333333333333333,1.0,0.8333333333333334,0.5742472222222222,0.665525,0.57605,0.18181818181818182,0.22727272727272727,2.3583333333333334,24.78333333333333,0.45652173913043476,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.17647058823529413,0.14285714285714285,0.3333333333333333,1.0,0.5,0.5,1.0,0.25,1.0,0.3333333333333333,1.0,0.5,0.05555555555555555,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1628381,1610612746,John Collins,John Collins,1628381,LAC,1597.0,27,6,55,52,12.0,11,3.0,107,1.0,3.0,1.0,,,1.0,3.0,1.0,1.0,3.0,,1.0,3.0,1.0,6.0,6.0,11.0,57,,1.0,,2.0,1.0,1.0,,3.0,,2.0,3.0,3.0,,1.0,,1.0,,,1.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,6.0,1.0,1.0,,,,,1.0,2.0,3.0,,5.0,7.0,,,,1.0,1.0,3.0,12.0,,,,,1.0,0.16666666666666666,1.0,0.16666666666666666,0.3333333333333333,,0.2777777777777778,,1.5,0.4583333333333333,0.5,1.5,0.6666666666666666,,,,22.80701754385965,,0.09090909090909091,0.09090909090909091,0.16666666666666666,0.1,0.13793103448275862,0.09523809523809523,0.2,,,0.16666666666666666,0.1875,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,1.0,1.0,1.0,0.60325,,0.59085,0.18181818181818182,0.2727272727272727,1.5666666666666664,24.183333333333334,0.21818181818181817,,,,,,,,,,,1.0,,1.0,,1.0,4.0,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,2.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1629636,1610612746,Darius Garland,Darius Garland,1629636,LAC,6075.6,101,44,211,208,66.0,51,27.0,419,10.0,15.0,1.0,4.0,10.0,3.0,3.0,,,30.0,2.0,14.0,27.0,17.0,33.0,3.0,82.0,252,1.0,1.0,2.0,2.0,5.0,9.0,,25.0,10.0,18.0,21.0,30.0,2.0,21.0,7.0,28.0,4.0,17.0,3.0,63.0,1.0,,4.0,1.0,6.0,1.0,7.0,2.0,,2.0,4.0,2.0,2.0,8.0,4.0,8.0,,5.0,4.0,,,,2.0,1.0,25.0,66.0,,,0.35714285714285715,0.35714285714285715,0.4117647058823529,0.5151515151515151,0.5555555555555556,0.5151515151515151,0.5185185185185185,1.0,0.6583333333333333,0.3333333333333333,0.7352941176470589,0.6612903225806451,0.3333333333333333,0.7352941176470589,0.55,0.07407407407407407,0.13333333333333333,,28.925619834710744,0.5,0.021739130434782608,,0.08695652173913043,0.02702702702702703,0.05434782608695652,0.01282051282051282,,0.037037037037037035,,0.04,0.07692307692307693,0.5,0.25,0.6666666666666666,0.7692307692307693,0.16666666666666666,0.4,0.4,0.25,0.05,1.0,1.0,1.0,0.5,0.3333333333333333,0.6666666666666666,,,0.8,0.5199542372881356,0.5229499999999999,0.5153088235294118,0.024390243902439025,0.3048780487804878,6.066666666666666,27.057575757575762,0.3127962085308057,1.0,5.0,7.0,14.0,5.0,8.0,,14.0,3.0,,4.0,1.0,3.0,,,2.0,0.625,,0.14285714285714285,,0.4,0.4666666666666667,0.4666666666666667,0.2857142857142857,1.0,1.0,0.4117647058823529,0.7142857142857143,0.4666666666666667,0.03225806451612903,0.06896551724137931,,,2.0,,,2.0,5.0,9.0,30.0,1.0,1.0,2.0,1.0,2.0,0.125,0.03333333333333333,0.5294117647058824,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1630543,1610612746,Isaiah Jackson,Isaiah Jackson,1630543,LAC,16214.300000000001,270,43,550,552,195.0,172,67.0,1102,50.0,61.0,23.0,5.0,9.0,,2.0,,2.0,,,55.0,70.0,,2.0,17.0,127.0,647,18.0,24.0,,39.0,,2.0,7.0,47.0,68.0,42.0,,,3.0,15.0,6.0,21.0,3.0,12.0,3.0,48.0,10.0,17.0,23.0,26.0,52.0,27.0,79.0,10.0,5.0,5.0,8.0,5.0,3.0,15.0,18.0,38.0,5.0,20.0,31.0,3.0,2.0,2.0,20.0,15.0,47.0,194.0,1.0,3.0,0.6181818181818182,0.8095238095238095,,,,,0.7857142857142857,0.75,0.7638888888888888,0.75,0.7142857142857143,0.7383720930232558,0.6964285714285714,0.6714285714285714,0.027777777777777776,0.04285714285714286,0.04918032786885246,,15.930599369085174,0.5333333333333333,0.21666666666666667,0.13385826771653545,0.17692307692307693,0.09803921568627451,0.196,0.11790393013100436,0.07407407407407407,0.1,0.175,0.2542372881355932,0.18691588785046728,0.75,0.8472222222222222,0.819672131147541,0.8620689655172413,0.125,0.5555555555555556,0.5555555555555556,0.8,0.027777777777777776,,,,,0.9583333333333334,,0.07142857142857142,,0.875,0.6089909722222223,0.5803999999999999,0.6045196428571428,0.30708661417322836,0.3700787401574803,2.454285714285715,23.45,0.35454545454545455,18.0,17.0,21.0,,20.0,26.0,26.0,,3.0,2.0,7.0,1.0,4.0,3.0,3.0,14.0,0.7692307692307693,0.23529411764705882,0.13043478260869565,0.16666666666666666,0.6,,,,0.782608695652174,0.16666666666666666,0.75,0.8095238095238095,,0.1686746987951807,0.1728395061728395,3.0,4.0,18.0,8.0,0.09090909090909091,,,,,,3.0,1.0,,10.0,0.2,,,,1.0,0.5,0.5,0.045454545454545456,0.19047619047619047,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1641757,1610612746,Jordan Miller,Jordan Miller,1641757,LAC,11706.899999999998,195,-7,399,403,154.0,138,41.0,802,23.0,31.0,6.0,7.0,20.0,,3.0,,,3.0,,30.0,53.0,2.0,6.0,24.0,90.0,496,5.0,7.0,,10.0,,,14.0,38.0,26.0,34.0,6.0,3.0,5.0,14.0,15.0,29.0,7.0,11.0,3.0,73.0,5.0,2.0,4.0,9.0,13.0,7.0,20.0,6.0,4.0,2.0,5.0,1.0,4.0,8.0,4.0,7.0,1.0,22.0,30.0,1.0,,,1.0,1.0,38.0,153.0,,1.0,0.43333333333333335,0.4642857142857143,1.0,0.3333333333333333,,0.3333333333333333,0.5660377358490566,0.7142857142857143,0.559322033898305,0.7142857142857143,0.631578947368421,0.6164383561643836,0.7142857142857143,0.6785714285714286,0.1016949152542373,0.09433962264150944,,0.25,17.96008869179601,0.625,0.10588235294117647,0.022988505747126436,0.04,0.07352941176470588,0.07027027027027027,0.04516129032258064,,0.0784313725490196,0.1875,0.07692307692307693,0.047058823529411764,1.0,0.5254237288135594,0.7419354838709677,0.7419354838709677,0.3389830508474576,0.35,0.4666666666666667,0.5714285714285714,0.05084745762711865,,,,0.05084745762711865,0.8571428571428571,,,,0.6271186440677966,0.5303872881355932,0.58532,0.556178947368421,0.1111111111111111,0.4222222222222222,5.158490566037735,24.433333333333334,0.38596491228070173,4.0,9.0,14.0,2.0,12.0,19.0,4.0,2.0,8.0,2.0,3.0,,2.0,,2.0,15.0,0.631578947368421,0.03125,,0.09090909090909091,0.391304347826087,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.25,0.7368421052631579,0.6428571428571429,0.6666666666666666,0.20833333333333334,0.22727272727272727,,,1.0,,0.058823529411764705,2.0,,,,,,1.0,1.0,1.0,,0.03389830508474576,,,,,,0.07142857142857142,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203992,1610612746,Bogdan Bogdanović,Bogdan Bogdanović,203992,LAC,1332.9,22,5,45,47,13.0,5,6.0,92,,1.0,,2.0,2.0,,,,,6.0,,2.0,3.0,3.0,6.0,,13.0,41,,,,,,1.0,,2.0,,4.0,6.0,6.0,,2.0,,2.0,,2.0,,4.0,,,,2.0,2.0,,2.0,,,,2.0,2.0,,2.0,2.0,3.0,,,,,,,,,2.0,13.0,,,,,0.6666666666666666,0.5,,0.5,0.6666666666666666,,0.7222222222222222,,0.5,0.7222222222222222,,0.5,0.6666666666666666,,,,20.754716981132074,1.0,0.18181818181818182,,,,0.10526315789473684,,,,0.3333333333333333,,,,0.1111111111111111,,,0.2222222222222222,1.0,1.0,,,,,,0.6666666666666666,,,,,0.7777777777777778,0.5090999999999999,,0.466725,,0.15384615384615385,7.8999999999999995,27.183333333333334,0.28888888888888886,,,,3.0,1.0,1.0,,3.0,,,,,,,,,1.0,,,,,0.5,0.5,0.6666666666666666,,,,,0.5,,,,,,,,,,1.0,3.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1631097,1610612746,Bennedict Mathurin,Bennedict Mathurin,1631097,LAC,10757.399999999998,179,50,366,365,145.0,119,49.0,731,22.0,30.0,1.0,9.0,22.0,,2.0,,1.0,23.0,2.0,34.0,64.0,7.0,25.0,55.0,144.0,418,2.0,3.0,2.0,11.0,,9.0,27.0,61.0,48.0,20.0,15.0,23.0,5.0,4.0,9.0,13.0,4.0,3.0,1.0,35.0,3.0,3.0,9.0,13.0,23.0,7.0,30.0,5.0,3.0,2.0,8.0,7.0,1.0,12.0,8.0,17.0,1.0,43.0,62.0,7.0,,,3.0,1.0,59.0,144.0,4.0,6.0,0.7058823529411765,0.75,0.7142857142857143,0.28,,0.28,0.53125,0.6666666666666666,0.5,0.4,0.4722222222222222,0.6163793103448276,0.6111111111111112,0.6122448979591837,0.2808988764044944,0.078125,0.06666666666666667,0.13636363636363635,30.33175355450237,0.6666666666666666,0.1566265060240964,0.03333333333333333,0.0989010989010989,0.04838709677419355,0.12643678160919541,0.039473684210526314,0.02631578947368421,0.04,0.14814814814814814,0.14285714285714285,0.0945945945945946,0.3333333333333333,0.33707865168539325,0.7333333333333333,0.7857142857142857,0.24719101123595505,0.4090909090909091,0.47368421052631576,0.4444444444444444,0.02247191011235955,,,,0.25842696629213485,0.2,0.4,0.027777777777777776,,0.6179775280898876,0.5355932584269664,0.5197333333333333,0.5428666666666667,0.0763888888888889,0.4236111111111111,7.107812500000001,26.084000000000007,0.39617486338797814,1.0,11.0,14.0,7.0,17.0,27.0,4.0,7.0,5.0,1.0,4.0,1.0,3.0,,6.0,26.0,0.6296296296296297,0.03125,0.11764705882352941,0.023809523809523808,0.8181818181818182,0.30434782608695654,0.30434782608695654,0.7142857142857143,1.0,,0.3888888888888889,0.7857142857142857,0.30434782608695654,0.23853211009174313,0.30952380952380953,7.0,,3.0,2.0,0.08333333333333333,12.0,,8.0,6.0,,1.0,2.0,,1.0,0.07692307692307693,0.1348314606741573,0.2222222222222222,,,,,0.05,0.21428571428571427,,,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.09090909090909091,0.25,0.25,0.6666666666666666,,,,,,,,True,,,,,,,,,,,,
201587,1610612746,Nicolas Batum,Nicolas Batum,201587,LAC,6074.4,101,-15,208,208,45.0,46,24.0,416,,,,,,8.0,9.0,2.0,2.0,15.0,1.0,,1.0,12.0,24.0,,36.0,264,,,1.0,,3.0,5.0,,9.0,,,36.0,15.0,,4.0,,4.0,,3.0,,8.0,,1.0,3.0,8.0,16.0,1.0,17.0,4.0,2.0,2.0,,,,,3.0,8.0,,,,,,,2.0,1.0,9.0,45.0,,,,,1.0,0.5,0.6,0.5,,,0.72,,0.9,0.72,,0.9,0.96,,,,10.729613733905579,,0.19047619047619047,0.02127659574468085,0.06521739130434782,,0.125,0.012345679012345678,,,0.23076923076923078,0.19047619047619047,0.02564102564102564,0.5,,,,,,,,0.36,0.8888888888888888,0.8888888888888888,1.0,0.6,,1.0,0.4,1.0,0.96,0.561324,0.59175,0.55152,,0.25,21.3,25.274999999999995,0.21634615384615385,,,,4.0,,,,4.0,,,,,,,,,,0.0625,0.2857142857142857,,,0.26666666666666666,0.26666666666666666,1.0,,,,,0.26666666666666666,,,,,2.0,1.0,,1.0,1.0,3.0,,1.0,5.0,,,1.0,0.625,0.04,0.6,0.3333333333333333,,,,,0.125,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,4419.4,74,40,145,139,15.0,17,24.0,284,5.0,8.0,,6.0,9.0,1.0,3.0,,,9.0,1.0,16.0,27.0,4.0,12.0,19.0,63.0,156,2.0,2.0,1.0,7.0,,1.0,3.0,9.0,10.0,22.0,6.0,9.0,1.0,4.0,3.0,7.0,2.0,2.0,2.0,17.0,,,5.0,1.0,6.0,,6.0,6.0,4.0,2.0,,,,2.0,,3.0,,16.0,21.0,,,,1.0,1.0,9.0,14.0,,,0.3125,0.3125,0.5,0.3333333333333333,,0.3333333333333333,0.5925925925925926,1.0,0.5641025641025641,1.1666666666666667,0.6,0.6595744680851063,1.1666666666666667,0.75,0.3076923076923077,0.037037037037037035,0.125,,27.683615819209038,,0.030303030303030304,,0.13513513513513514,,0.08571428571428572,,,,,0.05555555555555555,0.16666666666666666,1.0,0.20512820512820512,0.625,0.7142857142857143,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.23076923076923078,,0.3333333333333333,,,0.5128205128205128,0.5035346153846154,0.3907,0.40310000000000007,0.1111111111111111,0.14285714285714285,10.833333333333334,26.29166666666666,0.10344827586206896,,,,3.0,3.0,4.0,,3.0,1.0,,2.0,,,,2.0,9.0,0.75,,,,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.2127659574468085,0.2647058823529412,,1.0,1.0,,,10.0,,1.0,6.0,,,,,1.0,,0.2564102564102564,0.2,,,,,,,,,,5.0,,,,2.0,,,0.5,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,True,,,,,,,,,,,,
