EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,Offensive Fouls Drawn,Technical Free Throw Trips,PenaltyAtRimFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LongMidRangePctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SelfOReb,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,FTDefRebounds,DefFTReboundPct,on,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,Corner3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,NonShootingFoulsDrawn,Blocked3s,BlockedAtRim,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,BlockedLongMidRange,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedArc3,OffensiveGoaltends,Clear Path Fouls
1627783,1610612754,Pascal Siakam,Pascal Siakam,1627783,IND,1101.4,18,-12.0,42,41,17.0,20.0,8,83,1.0,4.0,2.0,3.0,3.0,6.0,1.0,2.0,3.0,2.0,1.0,5.0,12.0,3.0,1.0,11.0,49,2.0,2.0,1.0,6.0,1.0,1.0,3.0,10.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,17.0,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.34375,0.1875,0.2,0.08333333333333333,0.25,32.075471698113205,1.0,0.3,0.08333333333333333,0.2,0.03225806451612903,0.2,0.3333333333333333,0.5,0.26666666666666666,0.25,0.3333333333333333,0.4,0.5,0.5,0.13333333333333333,0.5,0.5,0.2,0.5,0.5,0.42857142857142855,0.14285714285714285,0.4666666666666667,0.50512,0.606,0.56465,0.1875,0.23076923076923078,0.2727272727272727,7.8500000000000005,26.933333333333337,0.40476190476190477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628396,1610612754,Tony Bradley,Tony Bradley,1628396,IND,358.4,6,-7.0,11,12,4.0,8.0,3,23,1.0,3.0,3.0,1.0,,,,,,,,1.0,3.0,,,2.0,17,3.0,,,1.0,,,,2.0,,1.0,1.0,,1.0,,,2.0,2.0,,1.0,3.0,4.0,,,,,,,,,,,,4.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,16.666666666666668,,,0.2,0.5,0.25,0.2,,,1.0,0.3333333333333333,0.5,,,,,,,,1.0,,1.0,,1.0,0.6638000000000001,0.6203000000000001,0.606,,,,,,0.36363636363636365,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.25,0.5,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630174,1610612754,Aaron Nesmith,Aaron Nesmith,1630174,IND,443.0,7,-13.0,14,15,2.0,4.0,2,29,,,,,,2.0,,,4.0,1.0,,,2.0,4.0,,,22,,1.0,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,0.6666666666666666,,,33.333333333333336,,,,,,,,,,,,0.3333333333333333,,,,,,0.6666666666666666,,1.0,,,0.6666666666666666,0.529825,,0.4944,,,,10.85,25.424999999999997,0.14285714285714285,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630644,1610612754,Mac McClung,Mac McClung,1630644,IND,2033.3999999999999,34,-13.0,73,74,34.0,24.0,14,147,4.0,5.0,,2.0,1.0,3.0,,,9.0,1.0,4.0,5.0,8.0,10.0,3.0,19.0,88,1.0,1.0,2.0,4.0,5.0,,7.0,2.0,9.0,1.0,1.0,,1.0,,,2.0,,2.0,4.0,,4.0,2.0,,2.0,2.0,3.0,6.0,3.0,4.0,1.0,2.0,7.0,34.0,0.625,0.5,0.4444444444444444,0.3888888888888889,0.5,0.3888888888888889,0.5555555555555556,0.125,,22.105263157894736,1.0,0.125,,0.14285714285714285,,,0.125,,0.2777777777777778,0.8,0.8,0.16666666666666666,0.3333333333333333,0.5,,,,0.5,,0.5,0.2222222222222222,0.4444444444444444,0.8333333333333334,0.567685294117647,0.4547,0.53783125,0.15789473684210525,0.2222222222222222,0.3684210526315789,4.0875,27.869999999999997,0.4657534246575342,,1.0,2.0,,,,2.0,1.0,0.5,0.5,0.16666666666666666,,,,0.2,,0.10526315789473684,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,8.0,3.0,3.0,2.0,1.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.5,0.2,0.2,0.2,0.3333333333333333,0.16666666666666666,1.0,0.75,1.0,0.05555555555555555,0.2222222222222222,0.2222222222222222,0.5,0.5,0.1111111111111111,0.25,0.2222222222222222,0.1,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641716,1610612754,Jarace Walker,Jarace Walker,1641716,IND,860.0,14,-5.0,30,31,3.0,4.0,4,61,,,,,,2.0,1.0,1.0,1.0,,,1.0,3.0,1.0,2.0,4.0,37,1.0,,,,,2.0,2.0,2.0,1.0,,3.0,,3.0,,3.0,6.0,,1.0,2.0,,2.0,,,,,1.0,2.0,3.0,2.0,,1.0,2.0,3.0,0.3333333333333333,,0.25,,0.4,1.0,0.25,,,13.88888888888889,,0.2,,0.2,,,,,,,,0.5,,,0.25,1.0,1.0,0.25,,,,,0.25,0.44532499999999997,0.3962,,0.2,0.25,0.5,9.799999999999999,24.6,0.1,,,,,,,1.0,,,,0.2,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631245,1610612754,Quenton Jackson,Quenton Jackson,1631245,IND,532.4,9,-3.0,18,21,7.0,8.0,5,39,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,,6.0,22,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,1.0,,1.0,2.0,,2.0,3.0,,3.0,1.0,1.0,2.0,1.0,,,1.0,,,,2.0,7.0,1.0,1.0,0.6,0.5,0.6,0.5,0.4,,,28.0,0.5,0.2857142857142857,,0.2727272727272727,,,0.5,,0.4,1.0,1.0,,,,0.2,1.0,1.0,0.2,,0.5,,0.5,0.8,0.59325,0.4731,0.51765,,,0.3333333333333333,5.866666666666667,25.200000000000003,0.3888888888888889,,1.0,2.0,,,,1.0,1.0,0.5,0.5,0.25,,,,0.5,,0.3333333333333333,,,,1.0,,,,,,4.0,,,,,,,,,,,1.0,1.0,1.0,,,0.6666666666666666,0.6666666666666666,,,,,,0.25,,0.5,,0.2,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642484,1610612754,RayJ Dennis,RayJ Dennis,1642484,IND,1295.3999999999999,22,-1.0,50,48,34.0,20.0,10,98,,2.0,,1.0,,2.0,,,3.0,1.0,2.0,,4.0,4.0,,9.0,54,,2.0,,3.0,3.0,,6.0,,3.0,1.0,3.0,1.0,4.0,1.0,2.0,9.0,,3.0,5.0,3.0,8.0,,,1.0,,1.0,2.0,,,,,6.0,34.0,,,0.5625,0.5,0.5625,0.5,0.5,0.25,,13.636363636363635,,0.3,,0.2777777777777778,0.08333333333333333,,0.3333333333333333,,0.25,,,0.25,,,,,,0.375,,0.5,0.16666666666666666,0.3333333333333333,0.75,0.48613125,0.4605,0.4500583333333334,,,0.6666666666666666,5.1,27.525,0.68,,,3.0,,1.0,3.0,2.0,,0.75,0.75,0.25,0.17647058823529413,,0.14285714285714285,0.25,,0.3333333333333333,,,,1.0,1.0,3.0,2.0,3.0,2.0,,6.0,3.0,3.0,,1.0,,1.0,,,,,,,,,,,0.6666666666666666,0.75,0.6666666666666666,0.75,0.5,0.3333333333333333,,,,0.125,1.0,1.0,0.6666666666666666,,0.16666666666666666,1.0,1.0,,,1.0,,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630543,1610612754,Isaiah Jackson,Isaiah Jackson,1630543,IND,1081.0,18,-6.0,38,39,17.0,4.0,6,77,3.0,5.0,4.0,4.0,1.0,1.0,,,,,,4.0,6.0,,1.0,9.0,47,5.0,,2.0,4.0,,,4.0,4.0,,,1.0,1.0,2.0,1.0,1.0,5.0,1.0,,2.0,4.0,6.0,,,1.0,,2.0,5.0,4.0,2.0,,1.0,4.0,17.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6428571428571429,0.5,,,,17.02127659574468,,,0.1,0.125,0.17391304347826086,0.25,,,0.8333333333333334,0.6,0.6,0.16666666666666666,1.0,1.0,,,,,0.8,,1.0,,0.8333333333333334,0.6681,0.5365,0.729025,0.14285714285714285,0.14285714285714285,0.4444444444444444,2.033333333333333,,0.4473684210526316,2.0,3.0,6.0,2.0,,3.0,2.0,0.6,0.6,0.6,0.25,0.23076923076923078,,0.2,0.3333333333333333,0.5,0.6666666666666666,,,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,0.5,0.6666666666666666,,,,,,,,0.6666666666666666,,,,,,0.5,,,,,,1.0,,,,,,0.3333333333333333,,,,1.0,1.0,1.0,2.0,0.5,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641767,1610612754,Ben Sheppard,Ben Sheppard,1641767,IND,900.0,15,-3.0,29,30,9.0,8.0,7,59,1.0,2.0,,,,,,,2.0,,1.0,1.0,2.0,2.0,,2.0,36,,,,,1.0,,,,2.0,,1.0,,1.0,,1.0,2.0,,2.0,2.0,1.0,3.0,,,,,,1.0,,,,,,9.0,0.5,,0.25,,0.25,,0.5,,,10.256410256410255,,0.2222222222222222,,0.13333333333333333,0.045454545454545456,,,0.5,0.5,0.5,0.5,,,,,,,0.5,,,,1.0,1.0,0.5835499999999999,,0.54825,,,,2.3,30.15,0.3103448275862069,,,,,,1.0,,,,,,0.07692307692307693,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630643,1610612754,Jay Huff,Jay Huff,1630643,IND,1078.0,18,-1.0,42,41,28.0,16.0,8,83,2.0,2.0,,1.0,1.0,3.0,,,5.0,,3.0,3.0,5.0,5.0,4.0,10.0,46,1.0,,2.0,4.0,3.0,4.0,8.0,,5.0,,,,,,,,1.0,1.0,1.0,3.0,4.0,,,,,1.0,1.0,2.0,4.0,,2.0,8.0,28.0,0.6,0.5,0.3,0.2857142857142857,0.4166666666666667,0.4444444444444444,0.5,,,22.22222222222222,,0.1,0.08333333333333333,0.0625,0.10344827586206896,0.16666666666666666,0.16666666666666666,,0.2,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,,,,0.5,,,0.14285714285714285,0.42857142857142855,0.7,0.5378999999999999,0.3666,0.5143071428571429,0.16666666666666666,0.2857142857142857,0.8,4.72,27.1,0.6666666666666666,,,2.0,,,2.0,,,,0.5,,0.11764705882352941,,0.14285714285714285,,,0.2,,,1.0,,,,,,,6.0,,,,,,,,,,,2.0,2.0,2.0,2.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
