EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,on,OffensiveGoaltends
1626145,1610612742,Tyus Jones,Tyus Jones,1626145,DAL,767.0,13,-6.0,29,28,11.0,2,57,1.0,1.0,4.0,2.0,1.0,1,4.0,2.0,32,1.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.2,0.3333333333333333,0.8,19.35483870967742,1.0,0.14285714285714285,0.08333333333333333,0.3333333333333333,0.2,1.0,1.0,1.0,0.8,0.6666666666666666,0.8,0.53437,0.4971166666666667,1.0,7.1,26.325000000000003,0.3793103448275862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628963,1610612742,Marvin Bagley III,Marvin Bagley III,1628963,DAL,13974.6,233,-44.0,490,489,127.0,58,979,8.0,15.0,12.0,2.0,43.0,67,15.0,121.0,590,11.0,14.0,3.0,31.0,46.0,12.0,7.0,13.0,3.0,4.0,32.0,23.0,41.0,74,5.0,4.0,3.0,2.0,7.0,31.0,121.0,0.5348837209302325,0.8214285714285714,0.6417910447761194,0.7857142857142857,0.6707317073170732,0.8235294117647058,0.6648351648351648,0.7045454545454546,0.18292682926829268,17.689530685920577,0.42857142857142855,0.20909090909090908,0.16956521739130434,0.2830188679245283,0.18292682926829268,0.5333333333333333,0.5714285714285714,0.75,0.14634146341463414,0.11764705882352941,0.8170731707317073,0.5938621951219514,0.6052088235294119,0.256198347107438,2.449253731343284,25.433333333333334,0.25918367346938775,54.0,35.0,52.0,17.0,28.0,9.0,12.0,2.0,3.0,1.0,1.0,6.0,1.0,1.0,8.0,11.0,19.0,30.0,1.0,1.0,39.0,2.0,3.0,40.0,24.0,30.0,6.0,3.0,6.0,3.0,3.0,9.0,24.0,16.0,2.0,33.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,17.0,22.0,1.0,3.0,23.0,3.0,1.0,23.0,5.0,12.0,2.0,8.0,6.0,2.0,8.0,6.0,1.0,1.0,2.0,1.0,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.6333333333333333,0.6129032258064516,0.5735294117647058,0.04477611940298507,0.038461538461538464,0.06666666666666667,0.13333333333333333,0.16901408450704225,0.13333333333333333,0.0967741935483871,0.14042553191489363,0.17391304347826086,0.20967741935483872,0.08823529411764706,0.07462686567164178,0.15384615384615385,0.1590909090909091,0.07692307692307693,0.10752688172043011,0.2222222222222222,0.10714285714285714,0.75,0.6341463414634146,0.6730769230769231,0.7,0.4857142857142857,0.036585365853658534,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,1.0,0.9032258064516129,0.6071428571428571,0.058823529411764705,0.03225806451612903,0.7058823529411765,0.75,0.058823529411764705,1.0,0.5,0.5,0.6006520000000001,0.1348314606741573,0.16216216216216217,0.32231404958677684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628997,1610612742,Caleb Martin,Caleb Martin,1628997,DAL,17304.699999999997,288,-54.0,613,629,137.0,69,1242,1.0,9.0,6.0,1.0,22.0,40,21.0,75.0,694,4.0,10.0,2.0,19.0,28.0,6.0,13.0,30.0,7.0,2.0,77.0,14.0,42.0,49,12.0,5.0,11.0,7.0,16.0,19.0,137.0,0.6363636363636364,0.6363636363636364,0.55,0.4,0.5327868852459017,0.5833333333333334,0.5434782608695652,0.59375,0.3442622950819672,12.283236994219653,0.6875,0.08092485549132948,0.1305732484076433,0.07407407407407407,0.14754098360655737,0.1111111111111111,0.16666666666666666,1.0,0.09836065573770492,0.08333333333333333,0.7213114754098361,0.5829204918032788,0.5588458333333334,0.25333333333333335,6.980000000000001,23.676190476190477,0.2234910277324633,138.0,18.0,23.0,,,3.0,5.0,5.0,15.0,1.0,1.0,2.0,,1.0,7.0,10.0,,1.0,,1.0,1.0,2.0,5.0,16.0,21.0,,2.0,3.0,17.0,12.0,5.0,5.0,2.0,27.0,1.0,7.0,,7.0,1.0,5.0,4.0,4.0,2.0,13.0,28.0,2.0,1.0,17.0,2.0,4.0,17.0,1.0,6.0,3.0,2.0,2.0,,2.0,1.0,,3.0,3.0,1.0,0.3333333333333333,1.0,0.3333333333333333,,,0.25,0.075,,0.3333333333333333,0.0625,0.012987012987012988,0.19148936170212766,0.03496503496503497,0.02356902356902357,0.041666666666666664,,,0.047619047619047616,,0.08333333333333333,0.09375,0.19791666666666666,0.17777777777777778,,0.5,0.3770491803278688,0.782608695652174,0.782608695652174,0.5555555555555556,0.2459016393442623,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,0.4166666666666667,0.6,0.08333333333333333,1.0,1.0,0.3333333333333333,0.4259,0.09090909090909091,0.13333333333333333,0.013333333333333334,3.0,8.0,4.0,1.0,1.0,1.0,0.13114754098360656,0.375,0.375,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1642843,1610612742,Cooper Flagg,Cooper Flagg,1642843,DAL,138103.5,2302,-279.0,4821,4853,1088.0,538,9674,197.0,420.0,204.0,51.0,473.0,925,236.0,1430.0,5648,95.0,179.0,59.0,339.0,382.0,204.0,180.0,310.0,104.0,64.0,750.0,191.0,372.0,456,83.0,25.0,108.0,42.0,159.0,337.0,1076.0,0.40380549682875266,0.4225663716814159,0.5113513513513513,0.5307262569832403,0.49655469422911286,0.5063025210084033,0.5467075038284839,0.576530612244898,0.20327304048234282,26.861019435276862,0.6792452830188679,0.1574608408903545,0.1407662505380973,0.15307820299500832,0.36175710594315247,0.46904761904761905,0.5157068062827225,0.27918781725888325,0.17571059431524547,0.21428571428571427,0.4788975021533161,0.5143397756686799,0.4962833333333333,0.23706293706293707,7.9312432432432445,25.44237288135593,0.22567931964322754,826.0,211.0,320.0,27.0,45.0,38.0,58.0,8.0,32.0,2.0,8.0,61.0,16.0,15.0,69.0,277.0,39.0,80.0,21.0,12.0,111.0,17.0,98.0,564.0,150.0,42.0,61.0,72.0,130.0,80.0,50.0,33.0,47.0,136.0,45.0,84.0,24.0,58.0,9.0,51.0,66.0,8.0,27.0,76.0,140.0,8.0,3.0,282.0,13.0,3.0,336.0,37.0,148.0,29.0,59.0,29.0,28.0,64.0,34.0,,5.0,28.0,0.7246376811594203,0.2923728813559322,0.288135593220339,0.2923728813559322,0.4875,0.4900990099009901,0.5186915887850467,0.07783783783783783,0.09375,0.09047619047619047,0.36885245901639346,0.0356330553449583,0.12252252252252252,0.03444676409185804,0.03513394817742644,0.05665024630541872,0.03225806451612903,0.013651877133105802,0.03254437869822485,0.03900709219858156,0.11805555555555555,0.26666666666666666,0.12106537530266344,0.1267605633802817,0.044444444444444446,0.53125,0.2756244616709733,0.659375,0.7275862068965517,0.5071090047393365,0.02756244616709733,0.25,0.25,0.75,0.29901960784313725,0.305,0.7213114754098361,0.44554455445544555,0.6,0.18518518518518517,0.15841584158415842,0.24369747899159663,0.6551724137931034,0.03361344537815126,0.25,0.29411764705882354,0.29901960784313725,0.5384125000000004,0.11981205951448708,0.14285714285714285,0.07762237762237763,65.0,185.0,12.0,11.0,9.0,,0.15934539190353145,0.35135135135135137,0.35911602209944754,0.4461538461538462,2.0,5.0,5.0,7.0,57.0,4.0,4.0,9.0,8.0,1.0,3.0,5.0,5.0,3.0,2.0,2.0,7.0,0.3333333333333333,0.01694915254237288,0.021621621621621623,0.0196078431372549,0.030303030303030304,0.04950495049504951,0.4,0.5,0.3125,1.0,0.02074688796680498,,,True,
202691,1610612742,Klay Thompson,Klay Thompson,202691,DAL,41717.700000000004,695,-25.0,1487,1478,327.0,170,2965,6.0,18.0,173.0,35.0,29.0,86,229.0,333.0,1622,2.0,9.0,50.0,56.0,52.0,173.0,30.0,38.0,17.0,13.0,84.0,24.0,57.0,64,10.0,3.0,14.0,9.0,31.0,55.0,325.0,0.896551724137931,0.896551724137931,0.3372093023255814,0.2222222222222222,0.5063492063492063,0.4661016949152542,0.5109034267912772,0.4666666666666667,0.726984126984127,20.890207715133528,0.45161290322580644,0.06,0.07876230661040788,0.05365853658536585,0.05714285714285714,0.3333333333333333,0.375,0.8333333333333334,0.5492063492063493,0.5932203389830508,0.7904761904761904,0.5190093650793648,0.4925940677966103,0.16816816816816818,12.71860465116279,25.361572052401748,0.2199058507061197,287.0,11.0,20.0,2.0,3.0,,1.0,23.0,56.0,4.0,15.0,64.0,15.0,13.0,87.0,14.0,3.0,10.0,22.0,2.0,41.0,17.0,1.0,6.0,240.0,,64.0,7.0,8.0,4.0,4.0,5.0,2.0,32.0,1.0,7.0,5.0,7.0,6.0,17.0,5.0,1.0,8.0,25.0,40.0,1.0,3.0,14.0,1.0,2.0,19.0,,1.0,3.0,7.0,2.0,5.0,8.0,5.0,,1.0,,0.9195402298850575,0.3799126637554585,0.34,0.3799126637554585,0.3,0.609375,0.6029411764705882,0.08139534883720931,0.2,0.1111111111111111,0.02631578947368421,0.00516795865633075,0.10289389067524116,0.014705882352941176,0.009628610729023384,0.008333333333333333,0.005813953488372093,,0.008403361344537815,0.029411764705882353,0.07194244604316546,0.05357142857142857,0.08928571428571429,0.13793103448275862,0.02617801047120419,0.625,0.06349206349206349,0.55,0.6875,1.0,0.17777777777777778,0.4107142857142857,0.4107142857142857,0.9565217391304348,0.3699421965317919,0.3699421965317919,0.90625,0.09375,0.6666666666666666,1.0,0.46875,0.01694915254237288,,0.2542372881355932,0.26666666666666666,0.37142857142857144,0.3699421965317919,0.511852380952381,0.009433962264150943,0.011494252873563218,0.12312312312312312,12.0,48.0,,5.0,1.0,,0.1523809523809524,0.25,0.2553191489361702,0.8333333333333334,4.0,7.0,7.0,11.0,21.0,,,2.0,,,5.0,2.0,1.0,,1.0,,,0.5,,0.020833333333333332,,,0.21875,0.5714285714285714,0.75,0.4666666666666667,1.0,0.008658008658008658,,,True,
1629023,1610612742,P.J. Washington,P.J. Washington,1629023,DAL,60984.2,1016,-216.0,2120,2164,533.0,248,4284,40.0,105.0,75.0,17.0,117.0,228,133.0,429.0,2556,28.0,47.0,31.0,97.0,144.0,75.0,26.0,44.0,15.0,8.0,106.0,78.0,175.0,221,32.0,11.0,35.0,17.0,53.0,95.0,523.0,0.6153846153846154,0.6792452830188679,0.5131578947368421,0.5957446808510638,0.5110803324099723,0.4935897435897436,0.5375939849624061,0.532967032967033,0.3684210526315789,18.654560462236898,0.660377358490566,0.15,0.15339233038348082,0.137546468401487,0.29085872576177285,0.38095238095238093,0.449438202247191,0.55,0.2077562326869806,0.21794871794871795,0.6842105263157895,0.5515952908587257,0.5642403846153845,0.2261072261072261,4.9337719298245615,24.65864661654136,0.25141509433962267,415.0,74.0,114.0,16.0,26.0,22.0,31.0,23.0,58.0,4.0,14.0,22.0,8.0,3.0,45.0,60.0,18.0,37.0,10.0,16.0,61.0,7.0,20.0,90.0,135.0,22.0,22.0,28.0,18.0,10.0,8.0,9.0,36.0,78.0,19.0,46.0,13.0,21.0,6.0,18.0,18.0,1.0,11.0,46.0,76.0,7.0,6.0,65.0,4.0,,91.0,12.0,41.0,6.0,25.0,13.0,10.0,29.0,17.0,1.0,2.0,5.0,1.0,0.3383458646616541,0.22580645161290322,0.3383458646616541,0.4864864864864865,0.4787234042553192,0.5446428571428571,0.12280701754385964,0.10526315789473684,0.1523809523809524,0.30158730158730157,0.05844155844155844,0.15694164989939638,0.022277227722772276,0.04411764705882353,0.06629834254143646,0.048859934853420196,0.0703125,0.027303754266211604,0.009009009009009009,0.1657754010695187,0.15625,0.15364583333333334,0.168141592920354,0.07647058823529412,0.5862068965517241,0.3157894736842105,0.6491228070175439,0.7254901960784313,0.6486486486486487,0.16066481994459833,0.39655172413793105,0.39655172413793105,1.0,0.29333333333333333,0.29333333333333333,1.0,0.5531914893617021,0.6153846153846154,0.125,0.1702127659574468,0.3974358974358974,0.7096774193548387,0.1794871794871795,0.2857142857142857,0.17647058823529413,0.29333333333333333,0.552,0.11195928753180662,0.15953307392996108,0.14219114219114218,3.0,9.0,3.0,2.0,1.0,1.0,0.024930747922437674,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,2.0,2.0,3.0,,,1.0,1.0,2.0,,,3.0,4.0,3.0,1.0,2.0,2.0,0.3,,,,0.01639344262295082,0.0425531914893617,0.5,1.0,0.25,1.0,0.022058823529411766,,,True,
1631108,1610612742,Max Christie,Max Christie,1631108,DAL,92935.90000000002,1549,-252.0,3238,3276,728.0,345,6514,25.0,69.0,202.0,28.0,88.0,176,319.0,644.0,3855,16.0,34.0,57.0,131.0,108.0,202.0,69.0,109.0,39.0,22.0,258.0,71.0,168.0,176,30.0,8.0,28.0,16.0,51.0,128.0,722.0,0.6136363636363636,0.6206896551724138,0.5,0.47058823529411764,0.5717171717171717,0.5714285714285714,0.6009433962264151,0.625,0.6444444444444445,15.944017563117454,0.5490196078431373,0.08787128712871287,0.10553410553410554,0.0875,0.1393939393939394,0.36231884057971014,0.43859649122807015,0.56,0.4080808080808081,0.3076923076923077,0.8080808080808081,0.5521374747474747,0.5511950549450547,0.20341614906832298,6.637500000000002,24.962695924764887,0.22483014206300186,521.0,52.0,81.0,4.0,6.0,11.0,18.0,53.0,117.0,16.0,29.0,77.0,14.0,8.0,130.0,78.0,7.0,13.0,23.0,5.0,46.0,24.0,27.0,68.0,366.0,2.0,77.0,27.0,40.0,26.0,14.0,3.0,4.0,93.0,4.0,8.0,4.0,22.0,5.0,23.0,12.0,3.0,9.0,42.0,66.0,,5.0,70.0,,7.0,84.0,3.0,32.0,6.0,18.0,7.0,10.0,19.0,13.0,,4.0,4.0,0.9384615384615385,0.40752351097178685,0.42105263157894735,0.40752351097178685,0.5384615384615384,0.5694444444444444,0.5945945945945946,0.1534090909090909,0.18518518518518517,0.17391304347826086,0.04597701149425287,0.0044943820224719105,0.12466487935656836,0.004754358161648178,0.0046022353714661405,0.007380073800738007,0.004629629629629629,,,0.016666666666666666,0.08896797153024912,0.08661417322834646,0.1387900355871886,0.08152173913043478,0.0163265306122449,0.6842105263157895,0.16363636363636364,0.6419753086419753,0.7878787878787878,0.6730769230769231,0.23636363636363636,0.452991452991453,0.45689655172413796,1.0,0.3811881188118812,0.3869346733668342,0.8961038961038961,0.16666666666666666,0.6666666666666666,0.5,0.3888888888888889,0.1978021978021978,0.6111111111111112,0.31868131868131866,0.5517241379310345,0.2857142857142857,0.3811881188118812,0.5289396551724137,0.06297709923664122,0.15609756097560976,0.07142857142857142,11.0,26.0,8.0,3.0,3.0,2.0,0.052525252525252523,0.4230769230769231,0.4230769230769231,0.45454545454545453,3.0,9.0,6.0,9.0,24.0,4.0,1.0,5.0,,,8.0,1.0,1.0,1.0,,1.0,1.0,0.391304347826087,0.012539184952978056,,0.01485148514851485,0.010638297872340425,0.25,0.3333333333333333,1.0,0.42857142857142855,0.5,0.003134796238244514,1.0,0.008547008547008548,True,
1630230,1610612742,Naji Marshall,Naji Marshall,1630230,DAL,78796.30000000002,1313,-239.0,2761,2793,713.0,307,5554,108.0,191.0,67.0,20.0,190.0,326,142.0,626.0,3313,44.0,82.0,37.0,155.0,194.0,67.0,91.0,142.0,66.0,16.0,335.0,68.0,163.0,202,47.0,23.0,37.0,24.0,59.0,149.0,701.0,0.5105263157894737,0.532967032967033,0.5828220858895705,0.5365853658536586,0.5341880341880342,0.4831932773109244,0.577490774907749,0.5272108843537415,0.3034188034188034,19.24431636247198,0.6271186440677966,0.10365853658536585,0.12299465240641712,0.1,0.4081196581196581,0.5654450261780105,0.6101694915254238,0.5185185185185185,0.14316239316239315,0.16806722689075632,0.5534188034188035,0.5239159188034187,0.5045542016806722,0.2476038338658147,6.594478527607363,24.62535211267606,0.25823976819992756,597.0,78.0,117.0,13.0,18.0,19.0,29.0,25.0,75.0,5.0,17.0,15.0,4.0,4.0,40.0,126.0,25.0,37.0,9.0,13.0,75.0,9.0,40.0,186.0,111.0,16.0,15.0,23.0,51.0,27.0,24.0,13.0,26.0,93.0,2.0,39.0,7.0,24.0,6.0,22.0,13.0,3.0,16.0,46.0,90.0,4.0,1.0,102.0,2.0,3.0,164.0,13.0,70.0,14.0,3.0,2.0,1.0,3.0,1.0,,9.0,9.0,0.925,0.28169014084507044,0.24324324324324326,0.28169014084507044,0.6756756756756757,0.6739130434782609,0.7075471698113207,0.0705521472392638,0.06837606837606838,0.07329842931937172,0.0273972602739726,0.03485254691689008,0.14241960183767227,0.02411873840445269,0.030350194552529183,0.030837004405286344,0.030555555555555555,0.050314465408805034,0.015789473684210527,0.0440251572327044,0.09090909090909091,0.14736842105263157,0.14137214137214138,0.14534883720930233,0.033816425120772944,0.3333333333333333,0.25,0.6666666666666666,0.7155963302752294,0.5,0.16025641025641027,0.3333333333333333,0.3472222222222222,0.96,0.22388059701492538,0.22388059701492538,0.8666666666666667,0.391304347826087,0.7222222222222222,0.3076923076923077,0.08695652173913043,0.24369747899159663,0.6551724137931034,0.14285714285714285,0.29411764705882354,0.2,0.22388059701492538,0.5113616666666666,0.13825757575757575,0.18276762402088773,0.11980830670926518,4.0,18.0,9.0,3.0,6.0,,0.038461538461538464,0.2222222222222222,0.23529411764705882,0.5,3.0,5.0,1.0,4.0,9.0,3.0,,2.0,3.0,,,3.0,,,,,,0.4444444444444444,0.02112676056338028,0.05555555555555555,,,0.10869565217391304,0.6,1.0,0.25,1.0,0.020689655172413793,,0.04,True,
203114,1610612742,Khris Middleton,Khris Middleton,203114,DAL,13823.699999999999,230,-63.0,482,481,84.0,58,963,9.0,26.0,19.0,2.0,22.0,58,33.0,109.0,581,4.0,11.0,4.0,18.0,20.0,19.0,14.0,23.0,11.0,3.0,55.0,13.0,29.0,35,6.0,3.0,13.0,11.0,20.0,18.0,84.0,0.45454545454545453,0.45454545454545453,0.3793103448275862,0.36363636363636365,0.489010989010989,0.4666666666666667,0.5454545454545454,0.5294117647058824,0.3626373626373626,21.715328467153284,0.65,0.10743801652892562,0.11618257261410789,0.12962962962962962,0.2857142857142857,0.34615384615384615,0.36,0.4444444444444444,0.2087912087912088,0.13333333333333333,0.3956043956043956,0.46723791208791204,0.4277266666666666,0.1651376146788991,13.78793103448276,24.71212121212121,0.17427385892116182,54.0,2.0,3.0,,,,,7.0,14.0,1.0,2.0,8.0,1.0,1.0,15.0,20.0,2.0,3.0,2.0,4.0,8.0,2.0,4.0,24.0,39.0,,8.0,2.0,9.0,6.0,3.0,3.0,3.0,15.0,1.0,6.0,1.0,3.0,3.0,7.0,2.0,4.0,2.0,17.0,23.0,1.0,,15.0,,,21.0,1.0,7.0,1.0,,,,,,,,1.0,0.8666666666666667,0.45454545454545453,0.5,0.45454545454545453,0.6666666666666666,0.4,0.5714285714285714,0.034482758620689655,,0.038461538461538464,0.07142857142857142,0.018867924528301886,0.125,0.034482758620689655,0.024390243902439025,0.02857142857142857,0.024691358024691357,,0.03076923076923077,0.045454545454545456,0.0851063829787234,0.1,0.11764705882352941,0.16666666666666666,0.02,,0.03296703296703297,0.6666666666666666,0.6666666666666666,0.5,0.15384615384615385,0.5,0.5,1.0,0.42105263157894735,0.42105263157894735,0.75,,,,0.2,,,0.13333333333333333,0.5,0.5,0.42105263157894735,0.46681249999999996,0.08163265306122448,0.109375,0.07339449541284404,11.0,29.0,,2.0,,,0.31868131868131866,0.3793103448275862,0.39285714285714285,0.45454545454545453,,1.0,,,6.0,,,1.0,,,1.0,1.0,,,,,,,,0.034482758620689655,,,0.2,,,,,0.029411764705882353,,,True,
1629655,1610612742,Daniel Gafford,Daniel Gafford,1629655,DAL,44498.399999999994,742,-75.0,1534,1543,284.0,183,3077,18.0,38.0,,,129.0,190,,319.0,1802,27.0,35.0,,78.0,160.0,,28.0,38.0,12.0,7.0,86.0,81.0,147.0,237,28.0,14.0,22.0,16.0,35.0,78.0,284.0,0.6201550387596899,0.8602150537634409,0.6789473684210526,0.7714285714285715,0.6789473684210526,0.7714285714285715,0.7026431718061674,0.7647058823529411,,14.854866249288559,0.6285714285714286,0.19950738916256158,0.18276762402088773,0.20588235294117646,0.2,0.47368421052631576,0.5625,0.7777777777777778,,,0.7894736842105263,0.5938436842105262,0.6111657142857142,0.2445141065830721,2.735789473684211,,0.18513689700130379,206.0,110.0,150.0,35.0,52.0,23.0,29.0,,,,,,,,,61.0,37.0,58.0,,30.0,104.0,,24.0,98.0,,72.0,,25.0,10.0,7.0,3.0,12.0,77.0,59.0,7.0,90.0,4.0,14.0,4.0,13.0,6.0,1.0,6.0,62.0,91.0,5.0,4.0,84.0,20.0,,85.0,12.0,40.0,9.0,44.0,24.0,19.0,44.0,32.0,2.0,2.0,7.0,,,,,0.6379310344827587,0.6379310344827587,0.7027027027027027,0.13157894736842105,0.12666666666666668,0.15789473684210525,0.20588235294117646,0.17865429234338748,0.1638888888888889,0.03986710963455149,0.12158469945355191,0.20161290322580644,0.19642857142857142,0.0963855421686747,0.03365384615384615,0.053763440860215055,0.19402985074626866,0.19117647058823528,0.16226415094339622,0.16842105263157894,0.11428571428571428,0.7272727272727273,0.7894736842105263,0.7333333333333333,0.8396946564885496,0.5909090909090909,,,,,,,,0.896551724137931,0.6730769230769231,,,0.8285714285714286,0.7931034482758621,,,,,0.5797075471698113,0.1834862385321101,0.1834862385321101,0.32601880877742945,1.0,2.0,9.0,3.0,1.0,2.0,0.010526315789473684,0.5,0.5,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,4.0,,,,,0.020833333333333332,,,,,,,,,True,
