EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,DeadBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceAtRimFGM,PtsPutbacks,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,ShootingFouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,ShortMidRangeAssists,LostBallSteals,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefAtRimReboundPct,SecondChanceFtPoints,FTOffRebounds,OffFTReboundPct,LongMidRangeFGM,LongMidRangeFGA,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,LongMidRangeAssists,ShortMidRangePctAssisted,BadPassOutOfBoundsTurnovers,DefLongMidRangeReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGM,Charge Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,Charge Fouls,BlockedArc3,BlockedShortMidRange,OffensiveGoaltends,LongMidRangePctBlocked,Arc3PctBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Clear Path Fouls
1626192,1610612766,Pat Connaughton,Pat Connaughton,1626192,CHA,285.1,5.0,2,10,10.0,3,1.0,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,9,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.5,27.272727272727273,0.2,0.125,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5866,0.6332,0.3333333333333333,0.5,0.5,0.9,27.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1630163,1610612766,LaMelo Ball,LaMelo Ball,1630163,CHA,969.0,16.0,-7,34,33.0,12,4.0,67,2.0,6.0,,3.0,4.0,4.0,11.0,5.0,4.0,18.0,46,,3.0,6.0,,4.0,,1.0,3.0,2.0,4.0,2.0,6.0,12,,,0.36363636363636365,,0.4375,0.6,0.5,0.6,0.3125,53.84615384615385,,,,0.375,0.3333333333333333,0.3333333333333333,,0.25,0.6,,0.6875,0.522646875,0.56972,0.1111111111111111,0.15384615384615385,0.3333333333333333,5.672727272727273,27.380000000000003,0.35294117647058826,8.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0,6.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,10.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.4,1.0,0.4,0.5,0.5,0.5,0.09090909090909091,0.2,1.0,0.5,0.2222222222222222,0.11764705882352941,0.16666666666666666,0.3333333333333333,0.3125,0.4,0.5,0.0625,1.0,1.0,1.0,0.25,0.25,1.0,0.5,0.2,1.0,0.2,1.0,0.25,0.55415,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1630544,1610612766,Tre Mann,Tre Mann,1630544,CHA,334.0,6.0,-2,11,12.0,3,1.0,23,,,,,,,1.0,,,,9,,1.0,,,,1.0,1.0,1.0,,,,,3,,,,,,,,,,25.0,0.2,0.14285714285714285,0.5,,,,,,,,,0.4009,0.4009,,,,12.2,,0.2727272727272727,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1631217,1610612766,Moussa Diabaté,Moussa Diabaté,1631217,CHA,2076.1000000000004,35.0,-8,71,69.0,25,10.0,140,5.0,11.0,,5.0,,5.0,12.0,,,10.0,83,,5.0,,2.0,,1.0,6.0,12.0,2.0,1.0,1.0,,25,0.2,0.5,0.4166666666666667,,0.4166666666666667,,0.4166666666666667,,,16.666666666666668,0.09090909090909091,0.18181818181818182,0.3333333333333333,0.9166666666666666,0.45454545454545453,0.5555555555555556,0.2,,1.0,,0.9166666666666666,0.6358916666666666,0.64158,0.08333333333333333,0.08333333333333333,,2.0999999999999996,,0.352112676056338,20.0,5.0,,1.0,,,,,,,,,3.0,5.0,6.0,,,8.0,,,2.0,3.0,,3.0,,3.0,6.0,4.0,2.0,6.0,,,1.0,1.0,,2.0,,1.0,5.0,,,,,0.6,0.6,0.6,0.16666666666666666,,0.5,0.5,0.2,0.16216216216216217,0.3076923076923077,,0.08333333333333333,,,,,,,,,,1.0,,,,,,0.6564749999999999,0.6,1.0,,3.0,6.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18181818181818182,0.2727272727272727,0.11764705882352941,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1641809,1610612766,Drew Peterson,Drew Peterson,1641809,CHA,3856.1000000000004,64.0,-10,128,127.0,38,20.0,255,2.0,3.0,1.0,1.0,7.0,2.0,4.0,12.0,1.0,5.0,145,1.0,1.0,2.0,2.0,7.0,1.0,6.0,9.0,3.0,2.0,1.0,2.0,38,0.5,0.5,0.5,1.0,0.125,0.2,0.14705882352941177,0.2,0.75,11.18421052631579,0.043478260869565216,0.08163265306122448,0.125,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.4375,0.2,1.0,0.9375,0.5570468749999999,0.53985,0.058823529411764705,0.2,0.4,3.125,25.925,0.296875,29.0,,,1.0,,5.0,,,,,4.0,,,,,,4.0,2.0,,,,1.0,1.0,2.0,,,5.0,,2.0,3.0,3.0,1.0,,,,,,,3.0,,,,,,,,,,,0.4,,0.043478260869565216,,,0.0625,,,0.3125,,,,,,,,,,0.8,,,0.453675,,,,,,3.0,3.0,,3.0,,,,1.0,1.0,1.0,1.0,,,,0.11538461538461539,0.08108108108108109,0.07142857142857142,0.13636363636363635,,,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1642883,1610612766,Sion James,Sion James,1642883,CHA,2134.0,36.0,-3,69,70.0,24,13.0,139,,2.0,,1.0,2.0,,2.0,3.0,1.0,4.0,77,,1.0,1.0,,2.0,4.0,7.0,7.0,1.0,2.0,,1.0,24,,,,,0.3,,0.3333333333333333,0.25,0.6,7.317073170731708,0.26666666666666666,0.2413793103448276,0.2,0.4,,,,0.4,1.0,,1.0,0.59622,0.8017,,,0.25,1.5499999999999998,25.099999999999998,0.34782608695652173,21.0,,,,,1.0,,,1.0,,,1.0,,,,,,,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,5.0,,,,2.0,1.0,,,,,,,2.0,1.0,0.3333333333333333,,0.3333333333333333,,,,0.5,,,,,,,,,,,0.2,,,,0.5,0.5,1.0,,,,,,0.5,,,,,,,,3.0,,1.0,,,,,,,,,1.0,0.5,0.21428571428571427,,,0.25,,,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1641750,1610612766,Ryan Kalkbrenner,Ryan Kalkbrenner,1641750,CHA,855.0,14.0,-8,30,30.0,9,4.0,60,1.0,2.0,,,,1.0,2.0,,1.0,3.0,36,,,1.0,2.0,,2.0,2.0,3.0,1.0,2.0,,1.0,9,1.0,1.0,0.5,,0.5,,0.5,0.5,,8.571428571428571,0.3333333333333333,0.15384615384615385,0.5,1.0,0.5,0.5,1.0,,,,1.0,0.70965,,,,0.3333333333333333,1.6,,0.3,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1628970,1610612766,Miles Bridges,Miles Bridges,1628970,CHA,1454.1,24.0,-13,48,45.0,18,9.0,93,2.0,3.0,1.0,2.0,4.0,4.0,8.0,5.0,2.0,19.0,63,1.0,4.0,7.0,4.0,4.0,,,3.0,1.0,2.0,1.0,7.0,18,0.5,0.5,0.5,0.25,0.6538461538461539,0.4166666666666667,0.6785714285714286,0.5,0.38461538461538464,26.229508196721312,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.3076923076923077,0.3333333333333333,0.5,0.6153846153846154,0.5259346153846154,0.5220666666666667,0.07142857142857142,0.1111111111111111,0.3684210526315789,7.699999999999999,26.68,0.375,4.0,1.0,1.0,4.0,,1.0,,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,9.0,3.0,,1.0,,1.0,,1.0,2.0,1.0,,3.0,1.0,,2.0,2.0,,2.0,,,3.0,1.0,0.6,0.5,0.6,0.5,0.5,0.5,,,1.0,,0.0625,0.09375,,0.16666666666666666,0.3076923076923077,0.25,0.25,0.07692307692307693,,,,0.75,0.75,1.0,0.5,0.16666666666666666,,0.16666666666666666,1.0,0.75,0.4377,0.10526315789473684,,,,,2.0,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,0.125,0.18181818181818182,,,0.2,1.0,,,,,,1.0,,,,,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.07692307692307693,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629012,1610612766,Collin Sexton,Collin Sexton,1629012,CHA,2128.1000000000004,35.0,-6,69,69.0,21,13.0,138,3.0,5.0,1.0,2.0,6.0,8.0,12.0,7.0,8.0,27.0,85,2.0,5.0,8.0,8.0,6.0,1.0,1.0,1.0,8.0,8.0,3.0,8.0,21,0.5,0.5,0.6666666666666666,0.4,0.5,0.2857142857142857,0.5909090909090909,0.4444444444444444,0.3684210526315789,29.411764705882355,0.08333333333333333,0.041666666666666664,,0.2631578947368421,0.6,1.0,0.6666666666666666,0.3157894736842105,0.2857142857142857,0.5,0.631578947368421,0.5480421052631579,0.5594142857142856,0.14285714285714285,0.21428571428571427,0.2962962962962963,6.966666666666668,26.385714285714283,0.30434782608695654,13.0,1.0,3.0,5.0,,1.0,,,1.0,,2.0,1.0,2.0,2.0,7.0,,2.0,8.0,,1.0,3.0,2.0,4.0,6.0,4.0,2.0,16.0,,,,,,1.0,1.0,,3.0,2.0,2.0,,,0.14285714285714285,,0.14285714285714285,1.0,0.875,0.875,0.25,0.2,0.3333333333333333,,,,,,0.2631578947368421,0.6,0.75,0.05263157894736842,,,,0.16666666666666666,0.16666666666666666,,0.25,,,0.2857142857142857,,0.16666666666666666,,0.25925925925925924,2.0,,1.0,,,,,,,,1.0,,,,,,,0.4,,,,,,,,1.0,1.0,2.0,,,,1.0,1.0,,0.25,4.0,1.0,1.0,0.14285714285714285,,,,2.0,2.0,,,,,,0.10526315789473684,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,,,,,,,True,,,,,,,,,,,,,,,,
1642354,1610612766,KJ Simpson,KJ Simpson,1642354,CHA,569.0,9.0,-4,19,19.0,6,1.0,38,,1.0,,,1.0,1.0,2.0,1.0,,2.0,16,1.0,1.0,2.0,,1.0,,,,1.0,,,2.0,6,,,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,18.181818181818183,,,,0.3333333333333333,,,,0.3333333333333333,,,0.6666666666666666,0.5115999999999999,0.4048,,,1.0,8.2,25.9,0.3157894736842105,4.0,,1.0,1.0,,,,,,,,,,,,,,2.0,,,1.0,,1.0,1.0,1.0,,3.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,0.5,,1.0,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
