EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,Charge Fouls,Loose Ball Fouls,Offensive Fouls,OffensiveGoaltends,OffCorner3ReboundPct,ShortMidRangePctAssisted,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,3pt And 1 Free Throw Trips,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,Corner3PctBlocked,Defensive 3 Seconds Violations,on
1627936,1610612760,Alex Caruso,Alex Caruso,1627936,OKC,16365.199999999999,273,75,570,565,170,195.0,56,1135,11.0,17.0,2.0,3.0,3.0,4.0,1.0,6.0,2.0,2.0,6.0,22.0,1.0,7.0,14.0,29.0,3.0,4.0,4.0,9.0,14.0,25.0,20.0,51.0,10.0,98.0,596,3.0,4.0,3.0,4.0,2.0,17.0,3.0,6.0,5.0,16.0,6.0,27.0,14.0,14.0,57.0,3.0,2.0,29.0,14.0,5.0,20.0,12.0,32.0,8.0,4.0,15.0,5.0,76.0,2.0,4.0,2.0,12.0,9.0,1.0,22.0,8.0,30.0,1.0,17.0,13.0,4.0,13.0,2.0,8.0,3.0,5.0,1.0,16.0,2.0,2.0,7.0,17.0,14.0,1.0,1.0,3.0,11.0,1.0,5.0,1.0,3.0,1.0,2.0,3.0,2.0,27.0,170,2.0,1.0,0.5,0.5384615384615384,0.95,0.39215686274509803,0.75,0.3125,0.39215686274509803,0.56,0.75,0.5,0.5789473684210527,0.9375,0.4772727272727273,0.6049382716049383,0.9444444444444444,0.54,0.6710526315789473,0.2,0.17647058823529413,0.3333333333333333,15.323854660347552,0.8125,0.16666666666666666,0.1111111111111111,0.075,0.038461538461538464,0.08163265306122448,0.013986013986013986,0.07865168539325842,0.024291497975708502,0.05,0.022222222222222223,0.05263157894736842,0.018867924528301886,0.08333333333333333,0.08196721311475409,0.043478260869565216,0.08256880733944955,0.07894736842105263,0.02702702702702703,0.6666666666666666,0.2236842105263158,0.6470588235294118,0.7857142857142857,0.5454545454545454,0.07894736842105263,0.16666666666666666,0.25,0.02631578947368421,1.0,1.0,0.5,0.2894736842105263,0.2727272727272727,0.2727272727272727,1.0,0.3815789473684211,0.4827586206896552,0.4827586206896552,0.9285714285714286,0.375,0.6666666666666666,0.5,0.5,0.75,1.0,0.18181818181818182,0.75,0.3181818181818182,0.14285714285714285,0.4090909090909091,0.4444444444444444,0.8947368421052632,0.4827586206896552,0.5693618421052632,0.64134,0.5446954545454544,0.0625,0.1724137931034483,0.17346938775510204,0.2755102040816326,4.1800000000000015,24.637254901960787,0.2982456140350877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628392,1610612760,Isaiah Hartenstein,Isaiah Hartenstein,1628392,OKC,16084.3,268,48,557,547,79,70.0,78,1104,32.0,48.0,8.0,13.0,3.0,9.0,9.0,22.0,,1.0,,1.0,,,,1.0,,,,,41.0,71.0,,2.0,18.0,100.0,603,9.0,14.0,,,3.0,21.0,4.0,12.0,,,2.0,10.0,62.0,20.0,,,12.0,1.0,,6.0,34.0,18.0,52.0,14.0,4.0,24.0,8.0,122.0,13.0,22.0,,23.0,36.0,7.0,66.0,35.0,101.0,2.0,14.0,10.0,4.0,12.0,3.0,10.0,14.0,2.0,,26.0,4.0,3.0,11.0,24.0,33.0,1.0,5.0,2.0,26.0,6.0,14.0,2.0,7.0,5.0,2.0,7.0,6.0,10.0,79,1.0,2.0,0.7560975609756098,0.8857142857142857,,,,,,0.5774647887323944,0.6428571428571429,0.3333333333333333,0.5616438356164384,0.6428571428571429,0.3333333333333333,0.6024096385542169,0.65625,0.35714285714285715,0.0273972602739726,0.08450704225352113,0.125,,16.925465838509314,0.46153846153846156,0.4117647058823529,,0.26277372262773724,0.16923076923076924,0.184,0.1015625,0.22519083969465647,0.13565891472868216,0.2,0.14516129032258066,0.16666666666666666,0.0989010989010989,0.2653061224489796,0.3,0.17857142857142858,0.20224719101123595,0.1388888888888889,0.07692307692307693,0.8571428571428571,0.6575342465753424,0.6666666666666666,0.7619047619047619,0.75,0.3013698630136986,0.4090909090909091,0.4090909090909091,0.0136986301369863,,,,0.0136986301369863,,,,0.0136986301369863,,,,0.9285714285714286,0.6153846153846154,0.25,,,,0.75,0.3333333333333333,,,,,0.684931506849315,,0.6071445205479453,0.6339727272727272,0.6175166666666667,0.1728395061728395,0.17721518987341772,0.21,0.1,3.7845070422535203,23.95,0.14183123877917414,2.0,2.0,1.0,5.0,2.0,0.10810810810810811,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,True
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,33434.299999999996,557,130,1165,1160,315,340.0,121,2325,63.0,84.0,4.0,6.0,22.0,26.0,51.0,98.0,31.0,64.0,1.0,3.0,,1.0,16.0,53.0,2.0,5.0,6.0,17.0,145.0,246.0,17.0,56.0,157.0,498.0,1260,14.0,22.0,2.0,5.0,5.0,39.0,42.0,77.0,6.0,18.0,55.0,157.0,58.0,232.0,18.0,33.0,2.0,53.0,16.0,14.0,42.0,58.0,100.0,43.0,15.0,30.0,10.0,258.0,2.0,5.0,,30.0,35.0,2.0,67.0,7.0,74.0,2.0,21.0,9.0,12.0,26.0,2.0,10.0,11.0,16.0,1.0,37.0,2.0,9.0,19.0,38.0,110.0,1.0,,1.0,173.0,14.0,75.0,11.0,10.0,5.0,5.0,10.0,5.0,157.0,315,4.0,11.0,0.2,0.2013888888888889,0.35294117647058826,0.30357142857142855,0.4,0.3333333333333333,0.30357142857142855,0.5894308943089431,0.6363636363636364,0.5454545454545454,0.5645695364238411,0.6296296296296297,0.5368421052631579,0.6538461538461539,0.65,0.6322314049586777,0.18543046357615894,0.056910569105691054,0.09523809523809523,0.061224489795918366,31.797235023041477,0.7027027027027027,0.05405405405405406,,0.10670731707317073,0.02127659574468085,0.11070110701107011,0.0070921985815602835,0.10851419031719532,0.013539651837524178,0.023809523809523808,0.028037383177570093,,0.009852216748768473,0.08695652173913043,0.11515151515151516,0.125,0.1111111111111111,0.1095890410958904,0.016260162601626018,0.5,0.2781456953642384,0.75,0.8289473684210527,0.19047619047619047,0.32450331125827814,0.5204081632653061,0.5543478260869565,0.2119205298013245,0.484375,0.484375,0.1935483870967742,0.009933774834437087,0.3333333333333333,0.3333333333333333,1.0,0.17549668874172186,0.3018867924528302,0.3018867924528302,0.3125,0.2222222222222222,0.6666666666666666,0.25,0.18518518518518517,0.4,0.5,0.2736842105263158,0.8461538461538461,0.010526315789473684,,0.17894736842105263,0.35294117647058826,0.46357615894039733,0.3018867924528302,0.5223046357615896,0.46698750000000006,0.5122968421052632,0.21311475409836064,0.24429967426710097,0.0783132530120482,0.3152610441767068,8.747154471544718,25.81428571428572,0.2703862660944206,2.0,1.0,2.0,3.0,,,0.21568627450980393,1.0,2.0,5.0,3.0,1.0,0.05084745762711865,,,,,,,,,,,,,,,,,True
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,31998.700000000004,533,33,1079,1096,230,202.0,126,2175,11.0,19.0,,2.0,1.0,2.0,8.0,14.0,5.0,12.0,5.0,26.0,1.0,7.0,23.0,73.0,3.0,7.0,6.0,15.0,24.0,45.0,28.0,99.0,11.0,143.0,1194,1.0,7.0,4.0,9.0,,14.0,2.0,5.0,7.0,22.0,2.0,27.0,32.0,16.0,84.0,,,73.0,23.0,4.0,11.0,18.0,29.0,14.0,4.0,7.0,3.0,76.0,14.0,7.0,,27.0,30.0,1.0,58.0,21.0,79.0,1.0,12.0,6.0,6.0,6.0,2.0,5.0,5.0,1.0,,11.0,4.0,2.0,25.0,45.0,33.0,2.0,2.0,13.0,19.0,2.0,8.0,2.0,5.0,1.0,3.0,5.0,5.0,27.0,230,6.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.2828282828282828,0.4444444444444444,0.3181818181818182,0.2828282828282828,0.5333333333333333,0.14285714285714285,0.4,0.4583333333333333,0.4375,0.46296296296296297,0.47039473684210525,0.4375,0.46551724137931033,0.6875,0.08888888888888889,0.10526315789473684,0.07142857142857142,13.327882256745706,0.5454545454545454,0.04,,0.10380622837370242,0.029787234042553193,0.09747292418772563,0.04946996466431095,0.10070671378091872,0.04054054054054054,0.0449438202247191,0.017699115044247787,0.030303030303030304,0.055299539170506916,0.12871287128712872,0.078125,0.11666666666666667,0.1076923076923077,0.07317073170731707,0.011363636363636364,1.0,0.13194444444444445,0.5789473684210527,0.6470588235294118,0.7272727272727273,0.09722222222222222,0.5714285714285714,0.6153846153846154,0.08333333333333333,0.4166666666666667,0.45454545454545453,0.4,0.18055555555555555,0.19230769230769232,0.19230769230769232,1.0,0.5069444444444444,0.3150684931506849,0.3150684931506849,1.0,0.125,,,0.4375,0.42857142857142855,1.0,0.07407407407407407,0.5,0.25925925925925924,0.14285714285714285,0.5555555555555556,0.4,0.8194444444444444,0.3150684931506849,0.5561343750000002,0.530888888888889,0.5241981481481481,0.06,0.1568627450980392,0.0979020979020979,0.1888111888111888,8.979999999999999,25.521212121212116,0.21316033364226136,1.0,,1.0,3.0,,0.030303030303030304,0.75,,,,1.0,1.0,0.010101010101010102,1.0,2.0,1.0,1.0,0.08333333333333333,0.125,0.5,1.0,,,,,,,,,True
1630598,1610612760,Aaron Wiggins,Aaron Wiggins,1630598,OKC,81715.6,1362,202,2815,2836,683,676.0,312,5651,90.0,150.0,17.0,27.0,12.0,23.0,38.0,98.0,4.0,9.0,30.0,82.0,9.0,21.0,63.0,179.0,9.0,17.0,14.0,38.0,132.0,257.0,93.0,261.0,52.0,595.0,3053,19.0,32.0,13.0,29.0,2.0,79.0,26.0,55.0,23.0,59.0,8.0,129.0,146.0,118.0,243.0,36.0,22.0,179.0,63.0,27.0,62.0,39.0,101.0,25.0,14.0,48.0,11.0,241.0,23.0,16.0,,73.0,73.0,9.0,155.0,39.0,194.0,3.0,55.0,37.0,18.0,64.0,4.0,37.0,15.0,27.0,3.0,79.0,8.0,11.0,51.0,80.0,56.0,1.0,2.0,1.0,70.0,4.0,34.0,3.0,25.0,10.0,15.0,27.0,13.0,129.0,683,6.0,4.0,0.553030303030303,0.6033057851239669,0.8709677419354839,0.3563218390804598,0.4482758620689655,0.3898305084745763,0.3563218390804598,0.5136186770428015,0.59375,0.4727272727272727,0.5241312741312741,0.6311475409836066,0.5307017543859649,0.5399274047186933,0.6370967741935484,0.5330578512396694,0.5038610038610039,0.10505836575875487,0.10666666666666667,0.11224489795918367,19.924098671726753,0.810126582278481,0.10714285714285714,,0.10354609929078014,0.026578073089700997,0.10413694721825963,0.033093525179856115,0.10384068278805121,0.030069390902081727,0.02654867256637168,0.020761245674740483,0.04597701149425287,0.03415559772296015,0.12916666666666668,0.08430232558139535,0.10743801652892562,0.10612244897959183,0.0995260663507109,0.011406844106463879,0.48148148148148145,0.28957528957528955,0.6,0.6716417910447762,0.5555555555555556,0.1891891891891892,0.3877551020408163,0.4367816091954023,0.017374517374517374,0.4444444444444444,0.4444444444444444,0.25,0.1583011583011583,0.36585365853658536,0.36585365853658536,0.9666666666666667,0.34555984555984554,0.35195530726256985,0.3539325842696629,0.8253968253968254,0.4426229508196721,0.6296296296296297,0.23529411764705882,0.2786885245901639,0.5294117647058824,0.8888888888888888,0.20175438596491227,0.5217391304347826,0.18421052631578946,0.42857142857142855,0.3333333333333333,0.3684210526315789,0.7934362934362934,0.35195530726256985,0.5586559845559845,0.584140909090909,0.5343679824561404,0.06204379562043796,0.11846689895470383,0.13277310924369748,0.21680672268907564,4.582101167315174,25.25440613026819,0.24262877442273534,3.0,,2.0,2.0,,0.02976190476190476,0.5789473684210527,4.0,1.0,,,,,4.0,12.0,,,,0.19672131147540983,0.3333333333333333,0.75,1.0,2.0,2.0,0.0038314176245210726,0.00558659217877095,,,,True
1641717,1610612760,Cason Wallace,Cason Wallace,1641717,OKC,32823.1,547,66,1138,1151,237,251.0,126,2289,42.0,64.0,2.0,6.0,6.0,10.0,9.0,27.0,4.0,7.0,7.0,24.0,2.0,3.0,14.0,42.0,,4.0,1.0,5.0,55.0,98.0,21.0,66.0,15.0,188.0,1218,2.0,8.0,1.0,5.0,,7.0,7.0,14.0,3.0,8.0,5.0,28.0,48.0,62.0,60.0,3.0,2.0,42.0,14.0,10.0,32.0,34.0,66.0,26.0,8.0,21.0,9.0,166.0,6.0,13.0,2.0,27.0,18.0,1.0,46.0,21.0,67.0,2.0,53.0,23.0,30.0,21.0,,11.0,4.0,10.0,1.0,25.0,4.0,6.0,26.0,46.0,17.0,,1.0,,18.0,1.0,6.0,2.0,8.0,3.0,5.0,11.0,7.0,28.0,237,3.0,2.0,0.43636363636363634,0.4444444444444444,0.9523809523809523,0.3181818181818182,0.2,0.375,0.3181818181818182,0.5612244897959183,0.25,0.5,0.5274390243902439,0.2692307692307692,0.5227272727272727,0.5465116279069767,0.2692307692307692,0.56,0.4024390243902439,0.10204081632653061,0.078125,0.18518518518518517,15.31881804043546,0.84,0.02564102564102564,0.06896551724137931,0.06545454545454546,0.048507462686567165,0.09407665505226481,0.021505376344086023,0.0800711743772242,0.03473491773308958,0.058333333333333334,0.03389830508474576,0.06666666666666667,0.014778325123152709,0.08571428571428572,0.056910569105691054,0.0425531914893617,0.08629441624365482,0.1111111111111111,0.025974025974025976,0.6363636363636364,0.3902439024390244,0.65625,0.711864406779661,0.5,0.16463414634146342,0.3333333333333333,0.4090909090909091,0.042682926829268296,0.5714285714285714,0.5714285714285714,0.25,0.14634146341463414,0.2916666666666667,0.30434782608695654,1.0,0.25609756097560976,0.3333333333333333,0.3333333333333333,0.9285714285714286,0.46153846153846156,0.3333333333333333,,0.3076923076923077,,,0.45454545454545453,0.6,0.13636363636363635,0.6666666666666666,0.22727272727272727,0.2,0.7926829268292683,0.3333333333333333,0.5956423780487808,0.5817,0.6039909090909091,0.041176470588235294,0.05825242718446602,0.03723404255319149,0.14893617021276595,4.344897959183673,24.980303030303027,0.20826010544815465,2.0,1.0,1.0,1.0,,0.039473684210526314,0.2222222222222222,,,,1.0,1.0,0.014925373134328358,1.0,1.0,,,,0.07692307692307693,1.0,1.0,1.0,3.0,,0.015151515151515152,,3.0,0.041666666666666664,,True
1642349,1610612760,Ajay Mitchell,Ajay Mitchell,1642349,OKC,27725.5,462,154,968,959,222,235.0,94,1927,44.0,58.0,7.0,9.0,10.0,12.0,32.0,63.0,6.0,13.0,6.0,11.0,1.0,1.0,8.0,39.0,1.0,3.0,2.0,10.0,82.0,134.0,14.0,50.0,52.0,258.0,1015,10.0,12.0,2.0,4.0,3.0,29.0,16.0,25.0,3.0,11.0,25.0,66.0,60.0,104.0,36.0,6.0,8.0,39.0,8.0,9.0,32.0,33.0,65.0,21.0,12.0,25.0,6.0,163.0,10.0,5.0,,29.0,17.0,2.0,48.0,15.0,63.0,3.0,21.0,13.0,8.0,21.0,3.0,13.0,14.0,8.0,1.0,35.0,2.0,2.0,21.0,48.0,54.0,,2.0,12.0,56.0,5.0,26.0,5.0,4.0,2.0,2.0,4.0,2.0,66.0,222,2.0,3.0,0.36585365853658536,0.38461538461538464,0.8571428571428571,0.28,0.5,0.2727272727272727,0.28,0.6119402985074627,0.8333333333333334,0.64,0.5597826086956522,0.8125,0.5694444444444444,0.6142857142857143,0.8529411764705882,0.7021276595744681,0.2717391304347826,0.06716417910447761,0.017241379310344827,0.1111111111111111,22.80373831775701,0.6,0.058823529411764705,,0.07172995780590717,0.02512562814070352,0.1288888888888889,0.04739336492890995,0.09956709956709957,0.036585365853658534,,0.045871559633027525,,0.04938271604938271,0.04878048780487805,0.07142857142857142,0.11627906976744186,0.1111111111111111,0.1746031746031746,0.038461538461538464,0.5,0.31521739130434784,0.7586206896551724,0.7719298245614035,0.4090909090909091,0.3423913043478261,0.5079365079365079,0.5714285714285714,0.07065217391304347,0.46153846153846156,0.5,,0.059782608695652176,0.5454545454545454,0.5454545454545454,1.0,0.21195652173913043,0.20512820512820512,0.20512820512820512,0.75,0.5625,0.7777777777777778,0.2857142857142857,0.1875,0.3333333333333333,,0.3333333333333333,0.8333333333333334,0.027777777777777776,1.0,0.2777777777777778,0.2,0.5869565217391305,0.20512820512820512,0.5226953804347825,0.5586772727272727,0.5149458333333334,0.12682926829268293,0.16774193548387098,0.1124031007751938,0.2558139534883721,6.264179104477612,25.203999999999997,0.22933884297520662,1.0,,,4.0,,0.04081632653061224,0.375,5.0,,,,,,1.0,1.0,,,0.07692307692307693,0.0625,1.0,1.0,,,,,,,,,True
1631096,1610612760,Chet Holmgren,Chet Holmgren,1631096,OKC,33289.3,555,103,1139,1148,230,195.0,129,2287,70.0,93.0,18.0,25.0,12.0,19.0,18.0,48.0,6.0,10.0,,7.0,,,15.0,53.0,2.0,3.0,1.0,8.0,94.0,151.0,15.0,60.0,67.0,300.0,1180,21.0,33.0,2.0,3.0,9.0,57.0,15.0,28.0,1.0,8.0,25.0,58.0,114.0,74.0,45.0,,32.0,53.0,15.0,14.0,22.0,13.0,35.0,12.0,1.0,16.0,4.0,83.0,12.0,28.0,1.0,57.0,66.0,8.0,131.0,41.0,172.0,6.0,14.0,8.0,6.0,22.0,1.0,7.0,15.0,15.0,,37.0,5.0,6.0,22.0,42.0,85.0,,6.0,4.0,92.0,10.0,44.0,6.0,38.0,28.0,10.0,38.0,18.0,58.0,230,3.0,5.0,0.6063829787234043,0.7307692307692307,1.0,0.25,0.6666666666666666,0.125,0.25,0.6225165562913907,0.6363636363636364,0.5357142857142857,0.5521327014218009,0.6666666666666666,0.4583333333333333,0.5936254980079682,0.6951219512195121,0.5576923076923077,0.2843601895734597,0.09271523178807947,0.07526881720430108,0.14583333333333334,22.3950233281493,0.5945945945945946,0.47058823529411764,0.03225806451612903,0.21221864951768488,0.10256410256410256,0.18811881188118812,0.04918032786885246,0.2003257328990228,0.07736943907156674,0.14563106796116504,0.07352941176470588,0.08823529411764706,0.0481283422459893,0.16521739130434782,0.2553191489361702,0.2,0.16176470588235295,0.24242424242424243,0.06976744186046512,0.47368421052631576,0.44075829383886256,0.7526881720430108,0.813953488372093,0.6571428571428571,0.22748815165876776,0.375,0.43902439024390244,0.04739336492890995,0.6,0.6,0.3333333333333333,0.03317535545023697,,,,0.25118483412322273,0.2830188679245283,0.29411764705882354,1.0,0.6944444444444444,0.72,0.05555555555555555,0.08333333333333333,0.6666666666666666,1.0,0.5277777777777778,0.631578947368421,,,0.2222222222222222,0.125,0.7251184834123223,0.2830188679245283,0.5753862559241706,0.5469759999999999,0.5741680555555555,0.17959183673469387,0.23783783783783785,0.19,0.19333333333333333,4.909933774834438,25.49,0.2019315188762072,2.0,3.0,1.0,5.0,,0.05263157894736842,0.5,2.0,3.0,3.0,,,,,,,,,,,,2.0,,,0.03333333333333333,0.03773584905660377,,,2.0,True
1631114,1610612760,Jalen Williams,Jalen Williams,1631114,OKC,15589.800000000003,260,17,539,543,84,78.0,48,1082,36.0,47.0,,,2.0,5.0,22.0,54.0,6.0,13.0,1.0,4.0,,,2.0,11.0,,1.0,1.0,2.0,64.0,114.0,3.0,15.0,33.0,170.0,599,1.0,1.0,1.0,2.0,,5.0,10.0,19.0,1.0,2.0,5.0,28.0,32.0,96.0,3.0,6.0,,11.0,2.0,8.0,31.0,21.0,52.0,15.0,6.0,17.0,12.0,125.0,,3.0,,20.0,12.0,2.0,34.0,3.0,37.0,,8.0,4.0,4.0,11.0,2.0,5.0,10.0,6.0,2.0,21.0,1.0,3.0,8.0,20.0,34.0,,,5.0,43.0,6.0,22.0,1.0,1.0,,1.0,1.0,1.0,28.0,84,1.0,1.0,0.25,0.25,0.3333333333333333,0.2,0.5,0.5,0.2,0.5614035087719298,1.0,0.5263157894736842,0.5310077519379846,0.8333333333333334,0.5476190476190477,0.5753424657534246,0.625,0.5416666666666666,0.11627906976744186,0.07017543859649122,0.0851063829787234,0.07407407407407407,28.20945945945946,0.5238095238095238,0.14285714285714285,,0.08163265306122448,0.023255813953488372,0.15625,,0.11636363636363636,0.01282051282051282,0.046511627906976744,0.013513513513513514,,,0.07317073170731707,0.08433734939759036,0.08695652173913043,0.15555555555555556,0.15789473684210525,,1.0,0.3643410852713178,0.7659574468085106,0.8372093023255814,0.4166666666666667,0.4186046511627907,0.4074074074074074,0.44,0.10077519379844961,0.46153846153846156,0.46153846153846156,0.16666666666666666,0.031007751937984496,0.25,0.25,1.0,0.08527131782945736,0.18181818181818182,0.18181818181818182,,,,,0.3333333333333333,,,0.23809523809523808,0.4,,,0.09523809523809523,0.5,0.4806201550387597,0.18181818181818182,0.5435000000000001,0.52305,0.5003833333333334,0.15172413793103448,0.16923076923076924,0.029411764705882353,0.16470588235294117,6.818421052631581,25.36666666666667,0.15584415584415584,2.0,1.0,1.0,,,,,3.0,1.0,2.0,,,,1.0,1.0,,,,0.3333333333333333,1.0,1.0,,,,,,,,,True
1631172,1610612760,Ousmane Dieng,Ousmane Dieng,1631172,OKC,5587.799999999999,93,26,187,186,79,55.0,17,373,2.0,4.0,,1.0,2.0,3.0,,1.0,1.0,2.0,2.0,3.0,,1.0,3.0,12.0,1.0,3.0,,6.0,3.0,7.0,5.0,15.0,2.0,23.0,203,,1.0,2.0,4.0,,6.0,3.0,6.0,,7.0,,6.0,4.0,2.0,12.0,3.0,,12.0,3.0,1.0,6.0,7.0,13.0,3.0,4.0,4.0,1.0,33.0,3.0,,,7.0,6.0,,13.0,3.0,16.0,,,,,,,,2.0,,,2.0,,1.0,7.0,10.0,1.0,,,,2.0,,1.0,,1.0,1.0,,1.0,1.0,6.0,79,,,0.6666666666666666,0.6666666666666666,0.8,0.3333333333333333,0.5,,0.3333333333333333,0.42857142857142855,,0.5,0.4772727272727273,0.6,0.23076923076923078,0.5,0.6,0.23076923076923078,0.6818181818181818,0.14285714285714285,0.25,,12.254901960784313,,,,0.1276595744680851,,0.12727272727272726,0.06,0.12745098039215685,0.03896103896103896,,,,0.04878048780487805,0.16666666666666666,0.09090909090909091,0.14285714285714285,0.17142857142857143,0.05,,1.0,0.18181818181818182,0.5,0.6666666666666666,1.0,0.045454545454545456,,,0.09090909090909091,0.5,0.5,,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.5454545454545454,0.25,0.25,0.6666666666666666,0.2,,,0.6,0.3333333333333333,1.0,0.23076923076923078,0.6666666666666666,0.07692307692307693,,0.46153846153846156,,0.8636363636363636,0.25,0.5700886363636364,0.5332,0.5642269230769231,0.043478260869565216,0.125,0.2608695652173913,0.2608695652173913,7.0,25.8,0.42245989304812837,1.0,,,1.0,,0.1111111111111111,,1.0,,,,,,1.0,1.0,,,,0.2,1.0,1.0,,,,,,,,,True
