EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,Charge Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,on
1628374,1610612762,Lauri Markkanen,Lauri Markkanen,1628374,UTA,35297.100000000006,588,-101,1254,1244,221,264,175,2498,52.0,80.0,11.0,24.0,4.0,9.0,40.0,88.0,8.0,23.0,17.0,31.0,2.0,5.0,5.0,6.0,29.0,103.0,1.0,4.0,4.0,19.0,100,191,46.0,134.0,95.0,433,1495,15.0,36.0,3.0,9.0,6.0,45.0,14.0,28,9.0,25.0,29.0,84,152.0,48.0,132.0,6.0,18.0,103.0,29.0,16.0,3.0,23.0,15.0,38.0,10.0,5.0,10.0,11.0,2.0,91.0,18.0,22.0,36,41.0,11.0,88,40.0,128,7.0,14.0,11.0,3.0,21.0,9.0,8.0,3.0,12.0,1.0,29.0,2.0,7.0,21.0,30,2.0,3.0,91.0,3.0,104.0,12.0,1.0,6.0,39.0,4.0,10.0,7.0,1.0,6.0,7.0,3.0,82,219,9.0,0.76,0.8351648351648352,0.9565217391304348,0.34328358208955223,0.3333333333333333,0.36,0.34328358208955223,0.5235602094240838,0.4166666666666667,0.5,0.52,0.43333333333333335,0.5188679245283019,0.5876712328767123,0.46875,0.6194029850746269,0.4123076923076923,0.022388059701492536,0.08376963350785341,0.0375,0.14772727272727273,0.03225806451612903,0.019417475728155338,26.94938440492476,0.7241379310344828,0.2894736842105263,0.15185185185185185,0.06666666666666667,0.11842105263157894,0.05660377358490566,0.13414634146341464,0.06172839506172839,0.08695652173913043,0.06818181818181818,0.03225806451612903,0.05508474576271186,0.06097560975609756,0.11594202898550725,0.17834394904458598,0.11363636363636363,0.1091703056768559,0.14666666666666667,0.04430379746835443,0.42857142857142855,0.24615384615384617,0.65,0.6753246753246753,0.7884615384615384,0.27076923076923076,0.45454545454545453,0.5333333333333333,0.8,0.07076923076923076,0.34782608695652173,0.34782608695652173,0.375,0.09538461538461539,0.5483870967741935,0.5666666666666667,0.9411764705882353,0.3169230769230769,0.2815533980582524,0.2871287128712871,0.9655172413793104,0.5333333333333333,0.4583333333333333,0.2727272727272727,0.1111111111111111,0.4,0.5,0.08888888888888889,0.25,1.0,0.16981132075471697,0.4444444444444444,0.11320754716981132,0.8333333333333334,0.3584905660377358,0.21052631578947367,0.6584615384615384,0.2815533980582524,0.530472,0.5274806451612903,0.5124867924528301,0.12112676056338029,0.17889908256880735,0.029197080291970802,0.10392609699769054,0.19399538106235567,6.209424083769633,25.541044776119396,0.1762360446570973,,,,,,,,,,,,,,,,True
1628991,1610612762,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,UTA,2875.0,48,20,102,100,21,18,13,202,4.0,4.0,,,1.0,1.0,11.0,22.0,,,,1.0,,,,,2.0,7.0,,1.0,1.0,1.0,15,26,2.0,8.0,9.0,45,99,,,,1.0,,,3.0,6,1.0,1.0,,9,26.0,4.0,6.0,,,7.0,2.0,1.0,,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,,,7,2.0,,9,,9,,4.0,1.0,3.0,2.0,1.0,3.0,,1.0,2.0,5.0,2.0,,2.0,5,,,9.0,,10.0,2.0,,,6.0,,,1.0,,1.0,1.0,,9,21,,0.8666666666666667,0.8666666666666667,1.0,0.25,,1.0,0.25,0.5769230769230769,,0.5,0.5294117647058824,,0.6428571428571429,0.5921052631578947,,0.6428571428571429,0.23529411764705882,,0.038461538461538464,,0.045454545454545456,,,36.75213675213676,0.4,,0.08695652173913043,,0.2692307692307692,,0.1836734693877551,,,,,,,,0.14285714285714285,,0.2631578947368421,0.2857142857142857,,,0.11764705882352941,1.0,1.0,1.0,0.6470588235294118,0.5,0.5238095238095238,0.8181818181818182,,,,,0.029411764705882353,,,,0.20588235294117646,0.2857142857142857,0.2857142857142857,1.0,,,,,,,1.0,,,0.14285714285714285,1.0,,,0.14285714285714285,1.0,0.35294117647058826,0.2857142857142857,0.4926279411764706,0.555,0.47477142857142857,0.15789473684210525,0.2,,,0.2,6.876923076923077,25.3375,0.20588235294117646,,,,,,,,,,,,,,,,True
1641718,1610612762,Keyonte George,Keyonte George,1641718,UTA,47747.200000000004,796,-200,1685,1701,360,440,220,3386,44.0,58.0,3.0,3.0,15.0,18.0,51.0,115.0,26.0,53.0,6.0,20.0,1.0,3.0,3.0,5.0,51.0,148.0,6.0,10.0,7.0,30.0,121,226,57.0,168.0,160.0,573,2128,7.0,9.0,7.0,13.0,10.0,45.0,31.0,55,10.0,35.0,63.0,155,122.0,120.0,111.0,60.0,2.0,148.0,51.0,19.0,4.0,101.0,52.0,153.0,29.0,23.0,53.0,39.0,9.0,358.0,4.0,8.0,47,25.0,4.0,76,12.0,88,1.0,26.0,19.0,7.0,37.0,26.0,21.0,5.0,11.0,5.0,58.0,7.0,11.0,24.0,50,1.0,2.0,124.0,2.0,183.0,15.0,2.0,9.0,75.0,7.0,10.0,4.0,2.0,2.0,4.0,2.0,153,356,9.0,0.5041322314049587,0.5083333333333333,0.6491228070175439,0.3392857142857143,0.5384615384615384,0.2857142857142857,0.3392857142857143,0.5353982300884956,0.7777777777777778,0.5636363636363636,0.5241116751269036,0.7954545454545454,0.5111111111111111,0.603411513859275,0.8333333333333334,0.6416666666666667,0.4263959390862944,0.023809523809523808,0.084070796460177,0.06896551724137931,0.12173913043478261,,0.02702702702702703,27.36240913811007,0.6379310344827587,0.06349206349206349,0.0748502994011976,0.01951219512195122,0.11435523114355231,0.00963855421686747,0.09664429530201342,0.014545454545454545,0.009345794392523364,0.02643171806167401,0.013157894736842105,0.009900990099009901,0.008928571428571428,0.02127659574468085,0.08854166666666667,0.125,0.11074918566775244,0.125,0.005235602094240838,0.5,0.14720812182741116,0.7586206896551724,0.8148148148148148,0.6363636363636364,0.2918781725888325,0.4434782608695652,0.504950495049505,0.47058823529411764,0.13451776649746192,0.49056603773584906,0.5,0.34615384615384615,0.050761421319796954,0.3,0.3,1.0,0.3756345177664975,0.34459459459459457,0.3541666666666667,0.6078431372549019,0.13636363636363635,1.0,0.6666666666666666,0.13636363636363635,0.3333333333333333,1.0,0.45454545454545453,0.6,1.0,0.2,0.8333333333333334,0.05555555555555555,0.6,0.3333333333333333,0.23333333333333334,0.5736040609137056,0.34459459459459457,0.509086421319797,0.5358736842105264,0.4942155555555555,0.17685589519650655,0.26223776223776224,0.03488372093023256,0.07853403141361257,0.2705061082024433,8.785840707964601,25.62619047619048,0.21364985163204747,5.0,2.0,1.0,4.0,8.0,0.018867924528301886,,,,,,,,,,True
1642846,1610612762,Ace Bailey,Ace Bailey,1642846,UTA,115768.6,1929,-458,4104,4128,937,1077,501,8232,115.0,171.0,35.0,53.0,26.0,37.0,71.0,140.0,59.0,159.0,33.0,108.0,5.0,12.0,7.0,16.0,100.0,274.0,7.0,25.0,19.0,51.0,245,470,133.0,382.0,66.0,955,5059,47.0,81.0,12.0,37.0,14.0,144.0,59.0,109,26.0,67.0,20.0,216,346.0,144.0,360.0,39.0,50.0,274.0,100.0,26.0,2.0,66.0,62.0,128.0,35.0,27.0,31.0,32.0,3.0,318.0,52.0,48.0,92,79.0,18.0,189,100.0,289,16.0,57.0,35.0,22.0,53.0,32.0,48.0,6.0,21.0,12.0,101.0,10.0,19.0,148.0,189,3.0,6.0,84.0,3.0,86.0,6.0,,2.0,37.0,2.0,5.0,45.0,21.0,22.0,47.0,27.0,216,932,5.0,0.7061224489795919,0.7863636363636364,0.9022556390977443,0.3481675392670157,0.32432432432432434,0.3880597014925373,0.3481675392670157,0.5212765957446809,0.5802469135802469,0.5412844036697247,0.5217136150234741,0.5508474576271186,0.5568181818181818,0.5353932584269663,0.5625,0.5779569892473119,0.44835680751173707,0.005235602094240838,0.05531914893617021,0.10526315789473684,0.05714285714285714,,0.0072992700729927005,21.175213675213676,0.5247524752475248,0.125,0.09753086419753086,0.04771371769383698,0.09218436873747494,0.054336468129571575,0.09457964601769911,0.05094243504839532,0.04983388704318937,0.04892367906066536,0.041237113402061855,0.053314121037463975,0.057034220532319393,0.13333333333333333,0.08390022675736962,0.07017543859649122,0.08559782608695653,0.11068702290076336,0.03611738148984198,0.574468085106383,0.2007042253521127,0.672514619883041,0.7516339869281046,0.7130434782608696,0.1643192488262911,0.5071428571428571,0.5378787878787878,0.6197183098591549,0.18661971830985916,0.3710691823899371,0.3710691823899371,0.7966101694915254,0.1267605633802817,0.3055555555555556,0.3055555555555556,0.9696969696969697,0.3215962441314554,0.36496350364963503,0.36764705882352944,0.88,0.4491525423728814,0.660377358490566,0.2857142857142857,0.1016949152542373,0.4166666666666667,1.0,0.211864406779661,0.28,1.0,0.21022727272727273,0.7027027027027027,0.09090909090909091,0.4375,0.2897727272727273,0.37254901960784315,0.6490610328638498,0.36496350364963503,0.5252313380281685,0.5516121621621624,0.50845,0.04406779661016949,0.07385229540918163,0.005208333333333333,0.15078534031413612,0.2261780104712042,9.440638297872338,25.061780104712028,0.2283138401559454,15.0,5.0,,2.0,6.0,,3.0,2.0,2.0,2.0,1.0,1.0,2.0,,,True
203994,1610612762,Jusuf Nurkić,Jusuf Nurkić,203994,UTA,36404.0,607,-176,1290,1297,182,213,170,2587,46.0,74.0,16.0,24.0,8.0,11.0,37.0,81.0,2.0,6.0,1.0,2.0,,,,,10.0,33.0,,4.0,1.0,2.0,85,161,11.0,35.0,32.0,235,1585,23.0,33.0,,4.0,10.0,56.0,13.0,19,1.0,2.0,15.0,44,124.0,46.0,33.0,,32.0,33.0,10.0,17.0,,84.0,34.0,118.0,24.0,10.0,36.0,29.0,19.0,270.0,23.0,31.0,79,91.0,10.0,180,54.0,234,8.0,26.0,19.0,7.0,31.0,22.0,23.0,3.0,9.0,,54.0,6.0,8.0,38.0,71,6.0,9.0,68.0,13.0,68.0,6.0,,,28.0,,9.0,8.0,3.0,5.0,8.0,3.0,44,180,9.0,0.7294117647058823,0.8985507246376812,1.0,0.3142857142857143,,0.5,0.3142857142857143,0.5279503105590062,0.696969696969697,0.6842105263157895,0.5178571428571429,0.6216216216216216,0.6904761904761905,0.5176211453744494,0.5714285714285714,0.6666666666666666,0.17857142857142858,,0.10559006211180125,0.0945945945945946,0.12345679012345678,,,18.909825033647376,0.5740740740740741,0.3333333333333333,0.3433962264150943,0.09657320872274143,0.23511904761904762,0.07165109034267912,0.28286189683860236,0.08411214953271028,0.06896551724137931,0.1329479768786127,0.03278688524590164,0.06578947368421052,0.08602150537634409,0.4411764705882353,0.3212121212121212,0.25,0.2578125,0.1625,0.0963855421686747,0.375,0.37755102040816324,0.6216216216216216,0.6865671641791045,0.6739130434782609,0.413265306122449,0.4567901234567901,0.5211267605633803,0.8108108108108109,0.030612244897959183,0.3333333333333333,0.3333333333333333,0.5,0.01020408163265306,0.5,0.5,1.0,0.1683673469387755,0.30303030303030304,0.30303030303030304,1.0,0.6486486486486487,0.6666666666666666,0.1875,,,,0.10810810810810811,,,0.5238095238095238,0.7272727272727273,,,0.09523809523809523,0.5,0.5561224489795918,0.30303030303030304,0.5185647959183676,0.5604619047619048,0.5547095238095239,0.12844036697247707,0.15300546448087432,,0.23829787234042554,0.18723404255319148,5.237888198757763,25.251428571428573,0.14108527131782947,6.0,1.0,,3.0,4.0,,2.0,,,,,,3.0,,,True
1642262,1610612762,Cody Williams,Cody Williams,1642262,UTA,43700.9,728,-264,1561,1583,284,362,164,3144,53.0,83.0,6.0,10.0,7.0,14.0,24.0,57.0,7.0,17.0,6.0,27.0,1.0,2.0,,7.0,2.0,16.0,,2.0,1.0,6.0,84,157,8.0,43.0,34.0,226,1982,8.0,16.0,1.0,4.0,,19.0,13.0,31,1.0,13.0,11.0,40,132.0,36.0,24.0,,6.0,16.0,2.0,18.0,,32.0,26.0,58.0,19.0,7.0,20.0,9.0,3.0,142.0,11.0,13.0,32,18.0,6.0,56,24.0,80,1.0,26.0,23.0,3.0,17.0,9.0,16.0,2.0,8.0,2.0,33.0,2.0,5.0,29.0,56,5.0,5.0,34.0,,48.0,1.0,,1.0,20.0,,4.0,18.0,12.0,6.0,18.0,14.0,40,283,4.0,0.7857142857142857,0.8148148148148148,1.0,0.18604651162790697,0.25,0.07692307692307693,0.18604651162790697,0.535031847133758,0.5,0.41935483870967744,0.48,0.475,0.32954545454545453,0.5067264573991032,0.475,0.38461538461538464,0.215,,0.11464968152866242,0.0963855421686747,0.15789473684210525,,,14.653692043503149,0.5151515151515151,0.10344827586206896,0.0547112462006079,0.03178484107579462,0.0943952802359882,0.03459119496855346,0.0748502994011976,0.033012379642365884,0.021897810218978103,0.02631578947368421,0.06097560975609756,0.04484304932735426,0.010526315789473684,0.05309734513274336,0.041176470588235294,0.10869565217391304,0.0860655737704918,0.11578947368421053,0.011111111111111112,0.7777777777777778,0.415,0.6385542168674698,0.7066666666666667,0.8490566037735849,0.285,0.42105263157894735,0.5,0.6666666666666666,0.085,0.4117647058823529,0.4375,0.7142857142857143,0.135,0.2222222222222222,0.2222222222222222,1.0,0.08,0.125,0.125,1.0,0.5,0.6,0.5,0.1,0.5,1.0,0.1,,,0.3181818181818182,0.5,0.1590909090909091,,0.13636363636363635,0.16666666666666666,0.63,0.125,0.5401444999999999,0.5584749999999999,0.5242352272727273,0.091324200913242,0.11363636363636363,,0.084070796460177,0.17699115044247787,5.741401273885352,23.983720930232558,0.18193465727098015,5.0,,,2.0,4.0,0.058823529411764705,1.0,,,,,,,,,True
1642268,1610612762,Isaiah Collier,Isaiah Collier,1642268,UTA,39811.7,664,-107,1402,1409,357,444,171,2811,56.0,77.0,2.0,5.0,20.0,24.0,42.0,104.0,5.0,14.0,2.0,8.0,,2.0,,1.0,7.0,37.0,,4.0,5.0,14.0,103,195,9.0,45.0,74.0,307,1697,6.0,14.0,,6.0,1.0,13.0,32.0,54,5.0,15.0,19.0,98,72.0,134.0,21.0,6.0,2.0,37.0,7.0,23.0,,107.0,83.0,190.0,64.0,19.0,61.0,35.0,11.0,463.0,2.0,9.0,41,19.0,1.0,61,11.0,72,4.0,36.0,21.0,15.0,38.0,24.0,21.0,5.0,14.0,3.0,59.0,2.0,16.0,26.0,63,2.0,2.0,76.0,1.0,102.0,10.0,,,52.0,,4.0,9.0,2.0,7.0,9.0,5.0,98,353,2.0,0.34951456310679613,0.35294117647058826,0.7777777777777778,0.2,,0.3333333333333333,0.2,0.5282051282051282,0.42857142857142855,0.5925925925925926,0.48541666666666666,0.3,0.572463768115942,0.5367132867132867,0.325,0.5975609756097561,0.1875,,0.11794871794871795,0.03896103896103896,0.18269230769230768,,,21.428571428571427,0.6440677966101694,0.02,0.0657439446366782,0.025139664804469275,0.12349397590361445,0.006430868167202572,0.0966183574879227,0.016442451420029897,0.026785714285714284,0.03389830508474576,,0.008928571428571428,,0.05263157894736842,0.05063291139240506,0.16666666666666666,0.11336032388663968,0.15294117647058825,0.038834951456310676,0.5555555555555556,0.32083333333333336,0.7272727272727273,0.7567567567567568,0.4642857142857143,0.43333333333333335,0.40384615384615385,0.49411764705882355,0.21428571428571427,0.058333333333333334,0.35714285714285715,0.38461538461538464,0.2,0.03333333333333333,0.25,0.25,1.0,0.15416666666666667,0.1891891891891892,0.1891891891891892,0.7142857142857143,0.25,0.4,,0.1,,,0.2,,,0.34782608695652173,0.8333333333333334,0.014492753623188406,,0.2028985507246377,0.35714285714285715,0.5083333333333333,0.1891891891891892,0.5164624999999999,0.50922,0.5049797101449276,0.18439716312056736,0.21940928270042195,,0.04234527687296417,0.31921824104234525,6.0953846153846145,25.782222222222217,0.25463623395149787,8.0,,,1.0,12.0,0.07142857142857142,2.0,,,,,,,,,True
1629004,1610612762,Svi Mykhailiuk,Svi Mykhailiuk,1629004,UTA,32300.2,538,-87,1137,1139,143,207,143,2276,20.0,31.0,6.0,10.0,3.0,4.0,16.0,31.0,4.0,6.0,20.0,46.0,3.0,7.0,4.0,6.0,26.0,69.0,1.0,4.0,2.0,8.0,40,68,46.0,115.0,13.0,231,1397,8.0,12.0,4.0,11.0,,28.0,6.0,8,6.0,14.0,1.0,31,46.0,34.0,135.0,3.0,6.0,69.0,26.0,9.0,1.0,23.0,17.0,40.0,13.0,4.0,13.0,10.0,,97.0,7.0,6.0,31,12.0,3.0,46,13.0,59,2.0,16.0,12.0,4.0,10.0,7.0,12.0,5.0,3.0,1.0,22.0,,2.0,14.0,34,,1.0,11.0,1.0,14.0,,,,6.0,,1.0,1.0,1.0,,1.0,,31,142,1.0,0.575,0.6216216216216216,0.9782608695652174,0.4,0.36363636363636365,0.42857142857142855,0.4,0.5882352941176471,0.6666666666666666,0.75,0.5956284153005464,0.6086956521739131,0.6818181818181818,0.6078947368421053,0.6086956521739131,0.6739130434782609,0.6284153005464481,0.008695652173913044,0.1323529411764706,0.1935483870967742,0.0967741935483871,,0.014492753623188406,16.170861937452326,0.45454545454545453,0.08823529411764706,0.05405405405405406,0.02142857142857143,0.1099290780141844,0.02364864864864865,0.08531746031746032,0.022569444444444444,0.024390243902439025,0.01935483870967742,0.023255813953488372,0.018867924528301886,0.03571428571428571,,0.07692307692307693,0.05714285714285714,0.12206572769953052,0.07246376811594203,0.022988505747126436,,0.16939890710382513,0.6451612903225806,0.8,0.6,0.16939890710382513,0.5161290322580645,0.5714285714285714,0.625,0.03278688524590164,0.6666666666666666,0.6666666666666666,0.25,0.25136612021857924,0.43478260869565216,0.43478260869565216,1.0,0.3770491803278688,0.37681159420289856,0.38235294117647056,0.9615384615384616,0.43478260869565216,0.6,0.3333333333333333,0.30434782608695654,0.42857142857142855,1.0,0.17391304347826086,0.25,1.0,0.18181818181818182,0.75,0.2727272727272727,0.6666666666666666,0.36363636363636365,0.25,0.7978142076502732,0.37681159420289856,0.5378180327868853,0.5848125000000001,0.5435500000000001,0.031746031746031744,0.08108108108108109,,0.12121212121212122,0.1341991341991342,5.827941176470588,24.92260869565218,0.12576956904133685,2.0,2.0,,1.0,1.0,,1.0,,,,,,,,,True
1631117,1610612762,Walker Kessler,Walker Kessler,1631117,UTA,2656.0,44,-29,85,85,20,9,17,170,4.0,6.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,2.0,,,,1.0,4,7,1.0,3.0,2.0,13,120,1.0,2.0,,,,2.0,1.0,1,,1.0,2.0,4,6.0,2.0,3.0,,2.0,2.0,,1.0,,3.0,3.0,6.0,2.0,1.0,,3.0,,15.0,5.0,3.0,4,2.0,1.0,7,8.0,15,,3.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,,6.0,3.0,1.0,3.0,7,2.0,1.0,2.0,,3.0,1.0,,,2.0,,,2.0,1.0,1.0,2.0,,4,20,,0.75,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.5714285714285714,0.5,1.0,0.55,0.5,0.5,0.5909090909090909,0.5,0.6666666666666666,0.3,,0.14285714285714285,,1.0,,,16.037735849056602,0.5,0.5,0.1,0.13043478260869565,0.2,0.16666666666666666,0.15,0.1509433962264151,,0.23076923076923078,,0.13636363636363635,0.25,,0.15384615384615385,,0.25,,,,0.6,0.6666666666666666,0.6666666666666666,0.75,0.1,,,,,,,,0.1,1.0,1.0,1.0,0.2,,,,1.0,0.5,,,,,,,,0.5,1.0,,,0.5,,0.9,,0.6152599999999999,0.6093,0.583425,0.18181818181818182,0.25,,0.15384615384615385,0.3076923076923077,2.3714285714285714,24.900000000000002,0.23529411764705882,1.0,,,,1.0,,,,,,,,,,,True
203937,1610612762,Kyle Anderson,Kyle Anderson,203937,UTA,9152.5,153,-16,322,319,102,105,35,641,11.0,17.0,3.0,4.0,4.0,6.0,10.0,23.0,,,2.0,2.0,,,2.0,2.0,,,,,,,21,40,2.0,2.0,6.0,54,402,3.0,4.0,,,2.0,8.0,7.0,15,2.0,2.0,,20,22.0,20.0,6.0,,,,,1.0,,20.0,6.0,26.0,5.0,1.0,14.0,5.0,1.0,58.0,3.0,4.0,7,2.0,5.0,14,7.0,21,1.0,9.0,6.0,3.0,4.0,3.0,2.0,,1.0,,6.0,,2.0,9.0,17,1.0,1.0,8.0,,11.0,1.0,,,6.0,,,2.0,,2.0,2.0,2.0,20,102,,0.5238095238095238,0.5238095238095238,1.0,1.0,,1.0,1.0,0.525,0.75,0.4666666666666667,0.5714285714285714,0.75,0.5882352941176471,0.574468085106383,0.8,0.5882352941176471,0.047619047619047616,,0.025,0.058823529411764705,,,,14.52054794520548,0.6666666666666666,0.4166666666666667,0.04081632653061224,0.04819277108433735,0.08536585365853659,0.04838709677419355,0.06870229007633588,0.04827586206896552,0.09375,0.025,,0.043478260869565216,0.0625,0.09090909090909091,,0.1,0.08620689655172414,0.08333333333333333,0.05555555555555555,1.0,0.40476190476190477,0.6470588235294118,0.6875,0.6363636363636364,0.5476190476190477,0.43478260869565216,0.43478260869565216,0.4,,,,,0.047619047619047616,1.0,1.0,1.0,,,,,1.0,0.75,0.3333333333333333,,,,,,,0.35294117647058826,0.6666666666666666,0.11764705882352941,1.0,,,0.4523809523809524,,0.4943154761904762,0.5107,0.5089088235294117,0.1276595744680851,0.13333333333333333,,0.14814814814814814,0.37037037037037035,5.3925,23.5,0.3167701863354037,,1.0,,1.0,1.0,,,,,,,,,,,True
