EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FtPoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,Corner3Assists,FTDefRebounds,BadPassTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,DefFTReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg2Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,Arc3PctBlocked,Charge Fouls Drawn,Clear Path Fouls,BlockedCorner3,on
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,8330.6,139,17.0,280,286,40.0,47.0,33.0,566,7.0,15.0,3.0,2.0,4.0,1.0,4.0,5.0,13.0,1.0,2.0,2.0,3.0,11.0,1.0,1.0,8.0,19.0,8.0,24.0,40.0,315,3.0,1.0,3.0,3.0,2.0,5.0,3.0,4.0,12.0,4.0,24.0,11.0,3.0,2.0,5.0,5.0,10.0,5.0,3.0,1.0,1.0,25.0,7.0,2.0,1.0,5.0,9.0,14.0,10.0,24.0,1.0,7.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,11.0,22.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,39.0,1.0,0.75,0.75,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42105263157894735,0.4,0.46511627906976744,0.25,0.25,0.46511627906976744,0.25,0.25,0.5581395348837209,0.10526315789473684,0.13333333333333333,14.375,0.3333333333333333,0.1,0.12857142857142856,0.0392156862745098,0.06666666666666667,0.08433734939759036,0.09655172413793103,0.06716417910447761,0.05263157894736842,0.125,0.09836065573770492,0.045454545454545456,0.07142857142857142,0.21739130434782608,0.10526315789473684,0.07407407407407407,0.047619047619047616,0.041666666666666664,0.3488372093023256,0.4666666666666667,0.5384615384615384,0.7142857142857143,0.09302325581395349,0.25,0.25,1.0,0.3023255813953488,0.38461538461538464,0.38461538461538464,1.0,0.2558139534883721,0.2727272727272727,0.2727272727272727,1.0,0.5,0.3333333333333333,0.5,1.0,0.16666666666666666,0.5,0.5,0.25,0.125,0.9069767441860465,0.2727272727272727,0.604103488372093,0.6005166666666667,0.6420625,0.075,0.1,2.826315789473684,24.691666666666666,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628366,1610612739,Lonzo Ball,Lonzo Ball,1628366,CLE,17878.1,298,16.0,637,635,181.0,221.0,82.0,1272,2.0,5.0,,,1.0,1.0,2.0,5.0,15.0,,2.0,2.0,13.0,51.0,12.0,15.0,3.0,9.0,18.0,66.0,65.0,684,,3.0,14.0,9.0,1.0,2.0,17.0,14.0,,6.0,42.0,51.0,13.0,1.0,27.0,21.0,48.0,18.0,22.0,4.0,1.0,117.0,6.0,4.0,,24.0,21.0,50.0,10.0,60.0,,15.0,11.0,4.0,11.0,5.0,9.0,4.0,20.0,15.0,24.0,,2.0,6.0,,4.0,2.0,4.0,14.0,179.0,2.0,,,0.7777777777777778,0.2727272727272727,0.21428571428571427,0.2727272727272727,0.3333333333333333,0.5,0.4,0.32142857142857145,0.2894736842105263,0.4166666666666667,0.32142857142857145,0.3333333333333333,0.88,0.1111111111111111,0.2,13.424657534246576,0.55,,0.14482758620689656,0.03305785123966942,0.15584415584415584,0.030927835051546393,0.1505016722408027,0.031746031746031744,0.03389830508474576,0.05263157894736842,0.039473684210526314,,0.19047619047619047,0.08771929824561403,0.16,0.14049586776859505,0.21212121212121213,,0.06666666666666667,0.4,0.5,,0.02666666666666667,0.5,0.5,,0.2,0.3333333333333333,0.3333333333333333,1.0,0.68,0.2549019607843137,0.2549019607843137,0.6923076923076923,,0.14285714285714285,,,0.8571428571428571,0.05263157894736842,,0.10526315789473684,0.7894736842105263,0.9466666666666667,0.2549019607843137,0.5598306666666667,0.5485200000000001,0.5544157894736842,0.13846153846153847,0.2153846153846154,7.411111111111111,25.821212121212113,0.28414442700156983,2.0,1.0,3.0,2.0,5.0,3.0,3.0,12.0,3.0,5.0,7.0,1.0,3.0,8.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,0.17647058823529413,0.3333333333333333,0.023255813953488372,0.5,0.02666666666666667,0.25,1.0,0.5,0.13333333333333333,0.013157894736842105,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,89823.4,1497,187.0,3112,3127,705.0,715.0,363.0,6239,117.0,191.0,13.0,21.0,37.0,115.0,199.0,21.0,55.0,2.0,3.0,11.0,113.0,316.0,34.0,75.0,266.0,467.0,134.0,371.0,1148.0,3593,37.0,14.0,37.0,96.0,53.0,96.0,86.0,254.0,156.0,376.0,258.0,316.0,113.0,27.0,145.0,104.0,249.0,75.0,109.0,33.0,3.0,602.0,25.0,13.0,,100.0,88.0,191.0,38.0,229.0,11.0,61.0,46.0,15.0,75.0,20.0,47.0,23.0,122.0,36.0,92.0,8.0,6.0,187.0,6.0,10.0,6.0,10.0,250.0,697.0,11.0,0.2932330827067669,0.2965779467680608,0.6417910447761194,0.3611859838274933,0.3783783783783784,0.3611859838274933,0.569593147751606,0.5520833333333334,0.5572792362768496,0.5675675675675675,0.4807692307692308,0.6057385759829969,0.6,0.5650224215246636,0.44272076372315033,0.057815845824411134,0.10471204188481675,30.121847548880705,0.6147540983606558,,0.11956521739130435,0.020155038759689922,0.13550135501355012,0.0324254215304799,0.12754409769335143,0.026836158192090395,0.012096774193548387,0.010526315789473684,0.02671118530884808,0.05232558139534884,0.11450381679389313,0.09287925696594428,0.18543046357615894,0.12839059674502712,0.15675675675675677,0.027160493827160494,0.22792362768496421,0.612565445026178,0.6842105263157895,0.29914529914529914,0.23747016706443913,0.5778894472361809,0.5958549222797928,0.25217391304347825,0.06563245823389022,0.38181818181818183,0.3888888888888889,0.9523809523809523,0.37708830548926014,0.3575949367088608,0.3575949367088608,0.584070796460177,0.17567567567567569,0.04054054054054054,0.6666666666666666,0.5,0.4594594594594595,0.2032967032967033,0.5675675675675675,0.06043956043956044,0.41208791208791207,0.6706443914081146,0.3575949367088608,0.5391581632653063,0.5411317073170733,0.5092988764044946,0.08362369337979095,0.22125435540069685,7.679657387580306,26.008355795148244,0.22654241645244216,77.0,2.0,12.0,21.0,214.0,23.0,79.0,144.0,29.0,3.0,52.0,4.0,11.0,34.0,4.0,251.0,92.0,24.0,1.0,7.0,22.0,0.26744186046511625,0.04411764705882353,0.029801324503311258,0.7,0.09188544152744631,0.35294117647058826,0.6666666666666666,0.18181818181818182,0.28,0.11123227917121047,0.1713221601489758,9.0,34.0,21.0,12.0,6.0,1.0,9.0,5.0,22.0,1.0,12.0,10.0,3.0,1.0,0.5675675675675675,0.0026954177897574125,0.03015075376884422,0.012987012987012988,0.01818181818181818,0.44155844155844154,0.4473684210526316,0.4117647058823529,0.6923076923076923,0.3333333333333333,0.02631578947368421,,,,,,,,,,True
1629631,1610612739,De'Andre Hunter,De'Andre Hunter,1629631,CLE,42076.59999999999,701,79.0,1467,1476,375.0,419.0,190.0,2943,30.0,44.0,6.0,7.0,10.0,33.0,64.0,14.0,32.0,1.0,4.0,5.0,32.0,113.0,17.0,25.0,74.0,136.0,46.0,145.0,366.0,1694,13.0,7.0,21.0,48.0,14.0,33.0,30.0,107.0,98.0,50.0,114.0,113.0,32.0,12.0,38.0,31.0,69.0,24.0,22.0,12.0,4.0,169.0,12.0,2.0,,55.0,36.0,97.0,14.0,111.0,3.0,19.0,14.0,5.0,26.0,4.0,13.0,11.0,39.0,21.0,62.0,5.0,2.0,83.0,7.0,4.0,2.0,5.0,107.0,374.0,10.0,0.6621621621621622,0.6805555555555556,0.8260869565217391,0.31724137931034485,0.3333333333333333,0.31724137931034485,0.5441176470588235,0.42424242424242425,0.5088967971530249,0.4852941176470588,0.5079365079365079,0.5700934579439252,0.5714285714285714,0.6369047619047619,0.5160142348754448,0.08823529411764706,0.11363636363636363,21.301775147928996,0.6666666666666666,,0.10140845070422536,0.006825938566552901,0.16272189349112426,0.031007751937984496,0.13131313131313133,0.020588235294117647,,,0.028846153846153848,0.04,0.10071942446043165,0.06993006993006994,0.1643835616438356,0.1566265060240964,0.1797752808988764,0.02040816326530612,0.15658362989323843,0.6818181818181818,0.7692307692307693,0.7,0.2277580071174377,0.515625,0.5789473684210527,0.696969696969697,0.11387900355871886,0.4375,0.4375,1.0,0.40213523131672596,0.2831858407079646,0.2831858407079646,0.75,0.17647058823529413,0.11764705882352941,0.25,1.0,0.5,0.15873015873015872,0.7,0.07936507936507936,0.3968253968253968,0.6725978647686833,0.2831858407079646,0.5364430604982207,0.5607950000000002,0.5167698412698413,0.13114754098360656,0.2923497267759563,8.504411764705882,25.37379310344828,0.2556237218813906,28.0,2.0,6.0,10.0,80.0,12.0,43.0,24.0,7.0,6.0,15.0,,4.0,6.0,7.0,90.0,31.0,13.0,2.0,3.0,13.0,0.4,0.2,0.014084507042253521,0.6,0.099644128113879,0.35294117647058826,0.8333333333333334,0.4,0.4,0.11363636363636363,0.19135802469135801,5.0,11.0,6.0,15.0,4.0,,6.0,,5.0,3.0,,4.0,,,0.46153846153846156,,0.109375,,,0.39285714285714285,0.39285714285714285,0.45454545454545453,0.8333333333333334,0.6,0.0273972602739726,1.0,1.0,1.0,,,,,,,True
1630596,1610612739,Evan Mobley,Evan Mobley,1630596,CLE,123151.3,2053,241.0,4233,4274,955.0,956.0,510.0,8507,290.0,387.0,96.0,58.0,71.0,104.0,225.0,6.0,32.0,,2.0,6.0,56.0,177.0,16.0,28.0,402.0,638.0,62.0,209.0,1170.0,4855,119.0,4.0,18.0,172.0,69.0,100.0,34.0,205.0,524.0,280.0,165.0,177.0,56.0,45.0,128.0,105.0,233.0,67.0,72.0,49.0,7.0,571.0,59.0,86.0,8.0,175.0,224.0,427.0,153.0,580.0,23.0,48.0,31.0,17.0,69.0,14.0,49.0,42.0,118.0,113.0,158.0,12.0,7.0,228.0,1.0,110.0,70.0,112.0,204.0,942.0,15.0,0.6517412935323383,0.7277777777777777,0.8870967741935484,0.2966507177033493,0.2222222222222222,0.2966507177033493,0.6300940438871473,0.69,0.5844155844155844,0.5620437956204379,0.5597014925373134,0.6,0.5657894736842105,0.5924855491329479,0.24675324675324675,0.07053291536050156,0.08527131782945736,22.63408573203562,0.5847457627118644,0.06299212598425197,0.21875,0.09750566893424037,0.17395626242544732,0.055503292568203196,0.19655172413793104,0.07455012853470437,0.125,0.0782608695652174,0.05199516324062878,0.06779661016949153,0.2094240837696335,0.23608017817371937,0.19689119170984457,0.1673254281949934,0.19433198380566802,0.06948640483383686,0.45690672963400236,0.7493540051679587,0.8192090395480226,0.7068965517241379,0.26564344746162927,0.4622222222222222,0.48826291079812206,0.5096153846153846,0.03778040141676505,0.1875,0.1875,1.0,0.2089728453364817,0.3163841807909605,0.32,0.875,0.7007299270072993,0.014598540145985401,,,0.11678832116788321,0.5298507462686567,0.8169014084507042,0.04477611940298507,0.208955223880597,0.7036599763872491,0.3163841807909605,0.5859178486997633,0.5781014851485149,0.5885723880597015,0.147008547008547,0.1752136752136752,4.450313479623823,25.51531100478469,0.2256083156154028,26.0,1.0,4.0,3.0,180.0,4.0,55.0,21.0,38.0,28.0,27.0,2.0,16.0,25.0,12.0,297.0,154.0,15.0,2.0,63.0,14.0,0.11764705882352941,0.3010752688172043,0.07862407862407862,0.5625,0.030696576151121605,0.25,0.75,0.16666666666666666,0.10714285714285714,0.16041666666666668,0.20505992010652463,62.0,8.0,71.0,18.0,84.0,2.0,11.0,6.0,41.0,,,,38.0,4.0,0.5966386554621849,0.009569377990430622,0.05333333333333334,,,0.3076923076923077,0.3076923076923077,0.5,0.6458333333333334,0.25806451612903225,,1.0,2.0,2.0,4.0,1.0,0.011299435028248588,,,,True
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,38423.50000000001,640,124.0,1306,1338,300.0,315.0,174.0,2644,23.0,37.0,7.0,4.0,5.0,2.0,3.0,14.0,38.0,1.0,4.0,6.0,22.0,60.0,6.0,13.0,26.0,42.0,36.0,98.0,170.0,1451,9.0,3.0,10.0,19.0,4.0,5.0,19.0,33.0,38.0,14.0,108.0,60.0,22.0,7.0,24.0,16.0,40.0,10.0,18.0,6.0,,96.0,16.0,11.0,1.0,40.0,51.0,95.0,28.0,123.0,5.0,21.0,10.0,11.0,5.0,,3.0,2.0,8.0,30.0,52.0,3.0,2.0,21.0,4.0,11.0,3.0,11.0,33.0,296.0,5.0,0.7307692307692307,0.8260869565217391,1.0,0.3673469387755102,0.3,0.3673469387755102,0.6190476190476191,0.8,0.5714285714285714,0.5,0.6041666666666666,0.5782312925170068,0.5,0.6346153846153846,0.7,0.16666666666666666,0.1891891891891892,10.278514588859416,0.625,0.02702702702702703,0.14782608695652175,0.03832752613240418,0.12658227848101267,0.047337278106508875,0.13767019667170954,0.0432,0.05185185185185185,0.030303030303030304,0.045454545454545456,0.05405405405405406,0.1417910447761194,0.15894039735099338,0.13333333333333333,0.12340425531914893,0.13580246913580246,0.07142857142857142,0.2642857142857143,0.6216216216216216,0.7666666666666667,0.7391304347826086,0.02142857142857143,0.6666666666666666,0.6666666666666666,0.5,0.2714285714285714,0.3684210526315789,0.3684210526315789,1.0,0.42857142857142855,0.36666666666666664,0.36666666666666664,1.0,0.3684210526315789,0.21052631578947367,0.25,1.0,0.3157894736842105,0.20833333333333334,0.8,0.25,0.5416666666666666,0.9642857142857143,0.36666666666666664,0.6076817857142854,0.5470125,0.6046604166666667,0.11176470588235295,0.19411764705882353,2.4071428571428575,24.725510204081626,0.22970903522205208,2.0,2.0,2.0,5.0,10.0,7.0,4.0,,6.0,4.0,3.0,,,2.0,4.0,15.0,8.0,,,4.0,,0.3684210526315789,0.16,0.025210084033613446,0.36363636363636365,0.014285714285714285,0.3333333333333333,1.0,0.3333333333333333,0.38461538461538464,0.05442176870748299,0.16326530612244897,4.0,1.0,5.0,,6.0,,,1.0,1.0,,,,8.0,,0.5555555555555556,,,,,0.5,0.5,1.0,0.5714285714285714,,,,,,,,,,,,True
1630241,1610612739,Sam Merrill,Sam Merrill,1630241,CLE,45672.40000000001,761,96.0,1579,1595,460.0,382.0,173.0,3174,25.0,32.0,9.0,10.0,11.0,7.0,19.0,19.0,34.0,1.0,2.0,10.0,74.0,178.0,16.0,55.0,36.0,63.0,93.0,212.0,384.0,1827,12.0,9.0,18.0,49.0,11.0,16.0,65.0,106.0,60.0,12.0,264.0,178.0,74.0,6.0,44.0,17.0,61.0,13.0,29.0,11.0,4.0,139.0,8.0,5.0,1.0,38.0,22.0,61.0,14.0,75.0,1.0,16.0,9.0,7.0,10.0,3.0,10.0,2.0,20.0,34.0,76.0,7.0,3.0,54.0,10.0,4.0,4.0,4.0,102.0,450.0,11.0,0.8333333333333334,0.9090909090909091,0.946236559139785,0.4386792452830189,0.5,0.4386792452830189,0.5714285714285714,0.6875,0.6381818181818182,0.75,0.5432098765432098,0.6620689655172414,0.765625,0.5888888888888889,0.7709090909090909,0.09523809523809523,0.125,17.474633596392334,0.5,0.021739130434782608,0.057441253263707574,0.016286644951140065,0.11014492753623188,0.020356234096692113,0.08241758241758242,0.018571428571428572,0.025423728813559324,,0.022364217252396165,0.0125,0.06944444444444445,0.04519774011299435,0.06451612903225806,0.11764705882352941,0.0821917808219178,0.007194244604316547,0.11636363636363636,0.78125,0.8928571428571429,0.8,0.06909090909090909,0.3684210526315789,0.4117647058823529,0.8571428571428571,0.12363636363636364,0.5588235294117647,0.5588235294117647,0.9473684210526315,0.6472727272727272,0.4157303370786517,0.4180790960451977,0.9459459459459459,0.3,0.06666666666666667,0.5,1.0,0.5333333333333333,0.13580246913580246,0.9090909090909091,0.12345679012345678,0.6790123456790124,0.8872727272727273,0.4157303370786517,0.5493636363636364,0.5574388888888889,0.5279648148148147,0.12760416666666666,0.2760416666666667,6.869841269841268,25.444339622641508,0.29132362254591515,12.0,3.0,8.0,19.0,33.0,22.0,18.0,15.0,4.0,1.0,8.0,1.0,1.0,2.0,4.0,37.0,10.0,9.0,,,7.0,0.3384615384615385,0.022727272727272728,0.013245033112582781,,0.04363636363636364,0.5,0.875,0.3,0.34545454545454546,0.03914590747330961,0.14705882352941177,8.0,4.0,9.0,4.0,6.0,1.0,1.0,1.0,5.0,,,1.0,,,0.75,0.0047169811320754715,0.10526315789473684,,,0.3333333333333333,0.3333333333333333,1.0,0.8888888888888888,0.5,0.004694835680751174,,,,,,0.0056179775280898875,2.0,,,True
1642281,1610612739,Jaylon Tyson,Jaylon Tyson,1642281,CLE,54345.8,906,124.0,1859,1871,303.0,421.0,242.0,3730,61.0,94.0,26.0,8.0,8.0,25.0,53.0,31.0,66.0,2.0,5.0,10.0,37.0,86.0,10.0,13.0,86.0,150.0,68.0,152.0,407.0,2133,33.0,6.0,15.0,55.0,10.0,15.0,23.0,63.0,126.0,46.0,204.0,86.0,37.0,18.0,38.0,39.0,77.0,26.0,23.0,12.0,3.0,193.0,39.0,24.0,2.0,60.0,50.0,111.0,65.0,176.0,10.0,27.0,16.0,11.0,23.0,3.0,16.0,6.0,39.0,43.0,97.0,6.0,5.0,39.0,2.0,13.0,7.0,14.0,61.0,299.0,13.0,0.7325581395348837,0.8289473684210527,1.0,0.4473684210526316,0.4,0.4473684210526316,0.5733333333333334,0.6666666666666666,0.6225165562913907,0.5625,0.6578947368421053,0.6379310344827587,0.5612244897959183,0.6847826086956522,0.5033112582781457,0.12,0.1276595744680851,16.728971962616825,0.5897435897435898,0.03636363636363636,0.11261261261261261,0.06217616580310881,0.1431980906921241,0.08210526315789474,0.12746234067207415,0.07317073170731707,0.060810810810810814,0.057692307692307696,0.09243697478991597,0.05084745762711865,0.07602339181286549,0.11979166666666667,0.1728395061728395,0.14906832298136646,0.12371134020618557,0.078125,0.31125827814569534,0.648936170212766,0.7439024390243902,0.7377049180327869,0.17549668874172186,0.4716981132075472,0.5319148936170213,0.72,0.2185430463576159,0.4696969696969697,0.4696969696969697,1.0,0.2847682119205298,0.43023255813953487,0.44047619047619047,1.0,0.5416666666666666,0.10416666666666667,0.4,1.0,0.20833333333333334,0.21052631578947367,1.0,0.2631578947368421,0.34210526315789475,0.8145695364238411,0.43023255813953487,0.5880152317880791,0.6089615384615384,0.5564184210526318,0.13513513513513514,0.1547911547911548,3.9286666666666665,24.762499999999992,0.1629908552985476,3.0,6.0,4.0,4.0,31.0,10.0,13.0,,13.0,1.0,17.0,,4.0,4.0,4.0,42.0,19.0,6.0,,7.0,4.0,0.43478260869565216,0.03571428571428571,0.06451612903225806,0.5,0.009933774834437087,0.4,1.0,0.6,0.3076923076923077,0.06070287539936102,0.11801242236024845,13.0,,18.0,1.0,20.0,2.0,5.0,2.0,8.0,,,,6.0,2.0,0.5454545454545454,0.013157894736842105,0.11320754716981132,,,,,,0.5,0.38461538461538464,,1.0,1.0,1.0,,,0.023255813953488372,,1.0,,True
1641854,1610612739,Craig Porter Jr.,Craig Porter Jr.,1641854,CLE,24816.1,414,-29.0,846,854,159.0,153.0,111.0,1700,19.0,30.0,4.0,4.0,7.0,8.0,22.0,6.0,13.0,,,5.0,10.0,23.0,2.0,8.0,28.0,55.0,16.0,36.0,109.0,1028,5.0,1.0,2.0,9.0,5.0,10.0,13.0,25.0,34.0,22.0,39.0,23.0,10.0,6.0,32.0,40.0,72.0,29.0,23.0,8.0,1.0,184.0,20.0,13.0,1.0,28.0,29.0,60.0,34.0,94.0,4.0,21.0,10.0,11.0,22.0,4.0,5.0,4.0,27.0,10.0,21.0,3.0,,20.0,1.0,10.0,4.0,10.0,24.0,157.0,3.0,0.6071428571428571,0.6538461538461539,0.8125,0.4444444444444444,0.5,0.4444444444444444,0.509090909090909,0.5,0.5714285714285714,0.6428571428571429,0.4782608695652174,0.5631578947368421,0.6428571428571429,0.4807692307692308,0.3956043956043956,0.10909090909090909,0.06666666666666667,12.616339193381593,0.8148148148148148,0.03225806451612903,0.15025906735751296,0.06989247311827956,0.14358974358974358,0.10204081632653061,0.14690721649484537,0.08638743455497382,0.03333333333333333,0.21052631578947367,0.0738255033557047,0.19148936170212766,0.08064516129032258,0.17647058823529413,0.1956521739130435,0.15172413793103448,0.12,0.1,0.32967032967032966,0.6333333333333333,0.6785714285714286,0.5789473684210527,0.24175824175824176,0.36363636363636365,0.4444444444444444,0.625,0.14285714285714285,0.46153846153846156,0.5,1.0,0.25274725274725274,0.43478260869565216,0.43478260869565216,0.7,0.5714285714285714,,,,0.2857142857142857,0.30434782608695654,0.5714285714285714,0.21739130434782608,0.34782608695652173,0.7252747252747253,0.43478260869565216,0.5780379120879119,0.5935750000000001,0.5728260869565218,0.08256880733944955,0.22935779816513763,5.076363636363636,24.858333333333334,0.1879432624113475,3.0,1.0,1.0,3.0,5.0,4.0,3.0,9.0,11.0,3.0,18.0,,4.0,3.0,,10.0,1.0,3.0,,6.0,2.0,0.3076923076923077,0.2,0.07792207792207792,0.6,0.03296703296703297,0.5,1.0,0.2,0.375,0.010869565217391304,0.017857142857142856,2.0,1.0,3.0,,4.0,1.0,1.0,,,,2.0,,6.0,,0.6,0.027777777777777776,0.18181818181818182,,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,,,,,,,,True
1642878,1610612739,Tyrese Proctor,Tyrese Proctor,1642878,CLE,10918.0,182,2.0,355,361,32.0,51.0,42.0,716,10.0,13.0,3.0,,,2.0,10.0,5.0,12.0,1.0,2.0,2.0,12.0,27.0,4.0,3.0,12.0,24.0,17.0,39.0,90.0,418,4.0,2.0,6.0,10.0,,,5.0,11.0,14.0,10.0,48.0,27.0,12.0,5.0,9.0,9.0,18.0,5.0,5.0,4.0,,45.0,2.0,3.0,,10.0,3.0,13.0,5.0,18.0,,10.0,7.0,3.0,2.0,2.0,7.0,,9.0,5.0,26.0,3.0,4.0,13.0,2.0,,,,11.0,32.0,2.0,0.5833333333333334,0.6363636363636364,0.9411764705882353,0.4358974358974359,0.3333333333333333,0.4358974358974359,0.5,,0.5952380952380952,0.4,0.9,0.6338028169014085,0.45454545454545453,0.9166666666666666,0.6190476190476191,0.20833333333333334,0.07692307692307693,19.607843137254903,0.2222222222222222,,0.031578947368421054,0.038461538461538464,0.10989010989010989,0.022727272727272728,0.06989247311827956,0.030120481927710843,0.02702702702702703,,0.030303030303030304,,0.07894736842105263,,,0.10294117647058823,0.13043478260869565,,0.20634920634920634,0.7692307692307693,0.8333333333333334,0.5,0.15873015873015872,0.2,0.3333333333333333,1.0,0.19047619047619047,0.4166666666666667,0.4166666666666667,1.0,0.42857142857142855,0.4444444444444444,0.4444444444444444,0.9166666666666666,0.3,0.2,0.5,1.0,0.4,,,0.4,0.6,0.8253968253968254,0.4444444444444444,0.5609619047619048,0.5831,0.50097,0.1111111111111111,0.12222222222222222,4.8875,25.31538461538461,0.09014084507042254,1.0,,1.0,3.0,15.0,3.0,2.0,3.0,4.0,,2.0,,1.0,,1.0,18.0,7.0,1.0,,,1.0,0.6,,0.06666666666666667,,0.015873015873015872,0.25,,,1.0,0.11428571428571428,0.23333333333333334,1.0,,1.0,2.0,2.0,,,1.0,1.0,,,1.0,,,0.25,,0.4,,,,,,0.3333333333333333,,0.025,,,,,,,,,,True
