EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ShootingFouls,Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,NonShootingPenaltyNonTakeFouls,ShortMidRangeFGA,FG2A,PenaltyFG2A,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,ShortMidRangeFrequency,Avg2ptShotDistance,ShortMidRangeFGM,FG2M,PenaltyFG2M,PtsUnassisted2s,Fg2Pct,PenaltyFg2Pct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3FGA,PenaltyArc3FGA,NonHeaveArc3FGA,Arc3Frequency,PenaltyArc3Frequency,on,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted2s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,LongMidRangeFGA,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,FG3APctBlocked,Corner3PctBlocked,LongMidRangeFrequency,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Charge Fouls,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Clear Path Fouls
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,251.0,4,-7,11,12,11,12,1.0,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,22.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,11,1.0,1.0,1.0,1.0,1.5,1.5,1.0,0.5,1.0,1.0,25.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.60165,0.60165,0.5,1.0,0.25,1.0,22.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630846,1610612739,Olivier Sarr,Olivier Sarr,1630846,CLE,327.0,5,-3,14,17,14,17,1.0,31,,,,,,,1.0,1.0,22.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,2.0,,1.0,12,,,,,,,0.5,,0.5,,6.666666666666667,,,,,,,,,,,,,,,,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641772,1610612739,Nae'Qwan Tomlin,Nae'Qwan Tomlin,1641772,CLE,251.0,4,-7,11,12,11,12,1.0,23,,,,,,,,,22.0,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642434,1610612739,Riley Minix,Riley Minix,1642434,CLE,327.0,5,-3,14,17,14,17,1.0,31,2.0,2.0,2.0,2.0,2.0,2.0,,6.0,22.0,,,2.0,2.0,,6.0,6.0,1.0,1.0,1.0,3.0,,,,,,1.0,1.0,,,,6.0,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.6666666666666666,26.666666666666668,,,,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.49816666666666665,0.49816666666666665,,,,1.0,23.1,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,4.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642878,1610612739,Tyrese Proctor,Tyrese Proctor,1642878,CLE,327.0,5,-3,14,17,14,17,1.0,31,,1.0,,1.0,,1.0,4.0,6.0,22.0,,,,1.0,4.0,6.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,2.0,4.0,,4.0,12,,,,,0.5,0.5,0.75,,0.75,0.5,33.333333333333336,0.14285714285714285,0.14285714285714285,,0.5,,,,0.5,,0.5,0.48065,0.48065,,,,1.0,22.1,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,10.8,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641854,1610612739,Craig Porter Jr.,Craig Porter Jr.,1641854,CLE,76.0,1,4,3,5,3,5,,8,,,,,,,2.0,2.0,,,,,,2.0,2.0,,,,,,1.0,1.0,1.0,,,,,1.0,2.0,,,1,,,,,,,1.0,,1.0,,33.333333333333336,0.25,0.25,0.3333333333333333,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642400,1610612739,Tristan Enaruna,Tristan Enaruna,1642400,CLE,76.0,1,4,3,5,3,5,,8,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1.0,33.333333333333336,,,,,,,,,,1.0,0.51015,0.51015,,,,,25.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,24478.2,408,13,842,853,202,246,106.0,1695,13.0,30.0,2.0,5.0,19.0,59.0,4.0,113.0,929.0,,21.0,4.0,14.0,2.0,32.0,57.0,15.0,30.0,1.0,75.0,30.0,57.0,85.0,8.0,,16.0,5.0,18.0,9.0,3.0,32.0,201,1.0,0.3220338983050847,0.2857142857142857,0.3220338983050847,0.47391304347826085,0.5172413793103449,0.47478991596638653,0.5,0.5161290322580645,0.5130434782608696,13.917525773195877,0.14218009478672985,0.1368421052631579,0.14935064935064934,0.2608695652173913,0.43333333333333335,0.43333333333333335,1.0,0.1724137931034483,0.4,0.8695652173913043,0.5811830434782609,0.6090413793103449,0.02564102564102564,0.05172413793103448,0.18584070796460178,0.2831858407079646,24.65762711864407,0.23990498812351543,27.0,52.0,1.0,2.0,2.0,4.0,15.0,56.0,15.0,8.0,6.0,0.5,0.13043478260869565,3.3196428571428567,3.0,26.0,9.0,14.0,0.4642857142857143,0.6,0.12280701754385964,0.2,0.21428571428571427,29.0,9.0,29.0,0.25217391304347825,0.3103448275862069,False,23.0,41.0,6.0,13.0,9.0,14.0,2.0,4.0,6.0,1.0,3.0,2.0,6.0,14.0,3.0,7.0,38.0,8.0,6.0,7.0,15.0,14.0,11.0,3.0,1.0,15.0,11.0,2.0,22.0,5.0,28.0,2.0,21.0,12.0,9.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,5.0,5.0,5.0,2.0,1.0,0.7307692307692307,0.8636363636363636,0.42857142857142855,0.42857142857142855,0.5,0.125,0.14634146341463414,0.06666666666666667,0.2777777777777778,0.08333333333333333,0.1301775147928994,0.06321839080459771,0.05952380952380952,0.06103286384976526,0.06666666666666667,0.06666666666666667,0.041666666666666664,0.06382978723404255,0.046875,0.07894736842105263,0.15789473684210525,0.19444444444444445,0.03278688524590164,0.4,0.3565217391304348,0.5609756097560976,0.6571428571428571,0.6956521739130435,1.0,0.20689655172413793,0.20689655172413793,1.0,0.6190476190476191,0.46153846153846156,0.3333333333333333,0.19047619047619047,0.5,1.0,0.14285714285714285,0.3333333333333333,1.0,0.4827586206896552,0.6428571428571429,0.2222222222222222,0.20689655172413793,0.5589107142857143,,,,,,,,,,,,,,,,,,,,,,,,,,
1628366,1610612739,Lonzo Ball,Lonzo Ball,1628366,CLE,43664.6,728,32,1566,1558,544,574,181.0,3124,7.0,31.0,2.0,7.0,40.0,147.0,14.0,160.0,1739.0,2.0,19.0,16.0,55.0,6.0,64.0,102.0,57.0,136.0,13.0,329.0,61.0,114.0,140.0,16.0,1.0,52.0,17.0,17.0,21.0,3.0,64.0,542,0.85,0.272108843537415,0.2909090909090909,0.272108843537415,0.4147727272727273,0.46774193548387094,0.43010752688172044,0.3958333333333333,0.47058823529411764,0.8352272727272727,13.344594594594593,0.16621253405994552,0.14245014245014245,0.14642857142857144,0.17613636363636365,0.22580645161290322,0.23333333333333334,1.0,0.11290322580645161,0.2857142857142857,0.9375,0.5662835227272731,0.5507612903225807,0.022222222222222223,0.09375,0.11875,0.4,25.72789115646258,0.34738186462324394,26.0,46.0,6.0,5.0,5.0,6.0,7.0,29.0,7.0,36.0,27.0,0.6923076923076923,0.03977272727272727,6.017241379310345,3.0,13.0,5.0,12.0,0.4482758620689655,0.7142857142857143,0.22988505747126436,0.42857142857142855,0.5,116.0,48.0,116.0,0.6590909090909091,0.7741935483870968,False,10.0,18.0,1.0,1.0,3.0,5.0,,2.0,33.0,5.0,18.0,14.0,1.0,1.0,5.0,20.0,14.0,2.0,33.0,5.0,79.0,44.0,42.0,27.0,10.0,15.0,11.0,,39.0,14.0,26.0,,45.0,26.0,19.0,10.0,9.0,,6.0,1.0,2.0,,,,9.0,4.0,9.0,6.0,,0.5384615384615384,0.5833333333333334,0.25,1.0,0.40476190476190477,0.1724137931034483,0.2222222222222222,0.14285714285714285,0.34146341463414637,,0.11641791044776119,0.037162162162162164,0.033112582781456956,0.03471295060080107,0.041666666666666664,0.030303030303030304,0.045454545454545456,0.03903903903903904,0.016666666666666666,0.1456953642384106,0.06716417910447761,0.16,,0.6666666666666666,0.10227272727272728,0.5555555555555556,0.7142857142857143,0.6,0.3333333333333333,0.28448275862068967,0.28448275862068967,0.8181818181818182,0.047619047619047616,1.0,,0.09523809523809523,,,0.8571428571428571,0.2777777777777778,1.0,0.08064516129032258,0.6,0.2916666666666667,0.28448275862068967,0.5502,4.0,18.0,1.0,2.0,2.0,2.0,3.0,0.006802721088435374,0.03225806451612903,0.022727272727272728,0.006756756756756757,,,,,,,,,,,,,,,
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,140523.8,2342,371,4905,4900,1375,1359,581.0,9805,30.0,80.0,5.0,19.0,224.0,616.0,372.0,1952.0,5634.0,21.0,137.0,55.0,173.0,170.0,565.0,408.0,170.0,398.0,55.0,966.0,134.0,266.0,316.0,69.0,15.0,198.0,65.0,323.0,430.0,154.0,557.0,1363,0.6071428571428571,0.36363636363636365,0.3179190751445087,0.36363636363636365,0.5630791161796151,0.512987012987013,0.6135357368753953,0.6008771929824561,0.5944798301486199,0.4390591589451176,31.916038751345532,0.11561691113028473,0.11452391399736726,0.11529680365296803,0.05702066999287242,0.375,0.379746835443038,0.9333333333333333,0.04935064935064935,0.2631578947368421,0.6593014967925873,0.5370363994273443,0.5107884514435694,0.10915032679738562,0.17073170731707318,0.0701844262295082,0.2894467213114754,26.092370129870115,0.2803261977573904,72.0,163.0,8.0,50.0,45.0,22.0,357.0,787.0,212.0,129.0,84.0,0.6515151515151515,0.25445473984319317,7.56289707750953,200.0,454.0,115.0,658.0,0.576874205844981,0.5424528301886793,0.1166077738515901,0.5602240896358543,0.5813953488372093,536.0,154.0,536.0,0.3820384889522452,0.4,False,202.0,309.0,12.0,18.0,42.0,70.0,3.0,7.0,194.0,15.0,42.0,50.0,31.0,54.0,18.0,49.0,250.0,8.0,194.0,45.0,228.0,115.0,161.0,62.0,5.0,30.0,20.0,,127.0,5.0,50.0,16.0,104.0,76.0,28.0,30.0,45.0,8.0,18.0,16.0,8.0,,10.0,39.0,20.0,10.0,20.0,11.0,,0.2753303964757709,0.2777777777777778,0.3673469387755102,0.5740740740740741,0.5631067961165048,0.05717916137229987,0.10032362459546926,0.036414565826330535,0.041666666666666664,,0.11339285714285714,0.01972386587771203,0.02512562814070352,0.022644927536231884,0.018970189701897018,0.024,0.006896551724137931,0.02176278563656148,0.03636363636363636,0.11056511056511056,0.10040160642570281,0.14883720930232558,0.02391629297458894,0.55,0.22024233784746972,0.6537216828478964,0.7266187050359713,0.3069306930693069,0.225,0.3619402985074627,0.36261682242990656,0.5567010309278351,0.17475728155339806,0.6666666666666666,0.4166666666666667,0.06796116504854369,0.42857142857142855,0.6666666666666666,0.4077669902912621,0.35714285714285715,0.6666666666666666,0.18181818181818182,0.6,0.3246753246753247,0.3619402985074627,0.5266879629629629,121.0,264.0,2.0,5.0,14.0,2.0,8.0,0.003246753246753247,0.0125,0.08624376336421953,0.020700636942675158,52.0,1.0,19.0,1.0,0.008264462809917356,0.0018656716417910447,0.4297520661157025,0.43333333333333335,0.34615384615384615,,,,,,
