EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyArc3FGA,FTOffRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,OffFTReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,SecondChanceAtRimFGA,ShortMidRangeFGM,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChancePointsPct,OffTwoPtRebounds,OffTwoPtReboundPct,OffLongMidRangeReboundPct,Fg3aBlocked,Loose Ball Fouls,Charge Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,PenaltyFtPoints,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SelfOReb,Technical Free Throw Trips,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,FTDefRebounds,Travels,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,DefFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Corner3PctBlocked,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Defensive 3 Seconds Violations
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,114.0,2,1.0,3,3,1.0,6,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1631207,1610612755,Dalen Terry,Dalen Terry,1631207,PHI,2471.0,41,14.0,82,84,9.0,166,87.0,4.0,6.0,7.0,1.0,2.0,0.2,0.17647058823529413,0.2857142857142857,15.0,16.0,4.0,6.0,1.0,1.0,2.0,4.0,2.0,3.0,5.0,1.0,4.0,8.0,3.0,9.0,2.0,19.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,6.0,3.0,5.0,3.0,1.0,3.0,4.0,7.0,2.0,2.0,1.0,1.0,1.0,18.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,15.0,0.25,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.25,0.5277777777777778,0.25,0.5294117647058824,0.125,0.5,20.652173913043477,0.14285714285714285,0.041666666666666664,0.029411764705882353,0.05555555555555555,0.125,1.0,0.15384615384615385,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.25,0.11764705882352941,0.23529411764705882,0.29411764705882354,0.6,0.6,0.6666666666666666,1.0,0.25,1.0,0.5,0.8823529411764706,0.6,0.5675441176470589,0.5082,0.492225,0.16666666666666666,0.3333333333333333,0.10526315789473684,2.8249999999999997,24.933333333333334,0.18292682926829268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1631213,1610612755,Tyrese Martin,Tyrese Martin,1631213,PHI,4748.0,79,2.0,160,163,23.0,323,167.0,5.0,8.0,10.0,1.0,3.0,0.10204081632653061,0.1038961038961039,,47.0,37.0,6.0,7.0,2.0,2.0,,3.0,,1.0,10.0,1.0,7.0,9.0,2.0,13.0,,20.0,1.0,2.0,3.0,2.0,4.0,8.0,6.0,6.0,,10.0,1.0,,5.0,4.0,9.0,3.0,1.0,5.0,,,22.0,1.0,3.0,2.0,3.0,2.0,1.0,,3.0,7.0,2.0,1.0,2.0,,,1.0,,2.0,4.0,47.0,0.5714285714285714,0.5714285714285714,1.0,0.15384615384615385,0.15384615384615385,0.7777777777777778,0.6666666666666666,0.45454545454545453,0.4,0.43478260869565216,0.3333333333333333,0.5909090909090909,,,16.39344262295082,0.10714285714285714,0.022222222222222223,0.013333333333333334,0.027777777777777776,0.09090909090909091,0.2,0.14705882352941177,0.3181818181818182,0.8571428571428571,0.8571428571428571,0.5,,0.13636363636363635,0.45454545454545453,0.1,0.1,1.0,1.0,0.4,1.0,,0.9090909090909091,0.1,0.5642977272727272,0.51465,0.5628799999999999,,,0.2,5.166666666666667,25.86923076923077,0.29375,1.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5714285714285714,0.16666666666666666,0.08333333333333333,1.0,0.09090909090909091,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1642348,1610612755,Justin Edwards,Justin Edwards,1642348,PHI,3323.0,55,8.0,112,114,14.0,226,123.0,3.0,4.0,7.0,3.0,5.0,0.1111111111111111,0.09302325581395349,0.2222222222222222,38.0,27.0,3.0,6.0,1.0,3.0,4.0,1.0,1.0,5.0,9.0,2.0,6.0,13.0,6.0,10.0,1.0,31.0,2.0,2.0,6.0,3.0,10.0,8.0,4.0,18.0,,9.0,5.0,5.0,6.0,4.0,10.0,2.0,2.0,4.0,2.0,,24.0,1.0,1.0,3.0,2.0,1.0,1.0,,,2.0,2.0,,3.0,1.0,2.0,,,,10.0,38.0,0.6666666666666666,0.6666666666666666,1.0,0.6,0.6,0.46153846153846156,0.3333333333333333,0.6521739130434783,0.5555555555555556,0.6458333333333334,0.5,0.43478260869565216,0.38461538461538464,0.5,20.634920634920636,0.0625,0.03333333333333333,0.02040816326530612,0.043478260869565216,0.16666666666666666,,0.05555555555555555,0.2608695652173913,0.5,1.0,0.6666666666666666,0.17391304347826086,0.043478260869565216,0.391304347826087,0.5555555555555556,0.5555555555555556,1.0,0.4,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.6956521739130435,0.5555555555555556,0.5412717391304348,0.41545,0.5559166666666666,0.08333333333333333,0.14285714285714285,0.3225806451612903,7.446153846153846,25.93,0.3392857142857143,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,1.0,0.3333333333333333,,,0.13043478260869565,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.2222222222222222,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,8.0,2.0,1.0,0.6666666666666666,0.3333333333333333,0.8,0.8,0.5,0.25,0.5,0.4,1.0,1.0,1.0,0.5,0.25806451612903225,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203083,1610612755,Andre Drummond,Andre Drummond,203083,PHI,1456.0,24,-7.0,47,50,8.0,97,60.0,2.0,4.0,5.0,3.0,4.0,0.1,0.16666666666666666,0.2,21.0,16.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,4.0,,1.0,,4.0,,1.0,1.0,1.0,2.0,4.0,,,,,,1.0,2.0,2.0,4.0,1.0,1.0,2.0,,,10.0,,2.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,21.0,1.0,1.0,,,,0.5,1.0,0.4,0.5,0.4,0.5,0.2,0.25,,11.11111111111111,0.5,,0.05,,,,0.06666666666666667,0.6,0.6666666666666666,1.0,1.0,0.2,0.2,,,,,,0.5,1.0,0.5,0.8,,0.57404,,0.5523,0.2,0.25,0.5,3.7750000000000004,22.4,0.44680851063829785,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,0.09090909090909091,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1626166,1610612755,Cameron Payne,Cameron Payne,1626166,PHI,1753.0,29,-1.0,64,65,8.0,129,54.0,2.0,4.0,4.0,,2.0,0.10526315789473684,0.125,,14.0,19.0,1.0,2.0,1.0,1.0,,,,,4.0,,1.0,2.0,,4.0,,2.0,,1.0,1.0,1.0,2.0,,2.0,,,4.0,,1.0,3.0,1.0,4.0,,1.0,1.0,1.0,1.0,9.0,,2.0,,2.0,,2.0,,,1.0,2.0,,,,,,,,2.0,14.0,,,,,,0.5,1.0,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,0.5,,9.722222222222223,0.15384615384615385,,,,0.14285714285714285,,0.14285714285714285,0.3333333333333333,0.5,1.0,,,,0.6666666666666666,,,,,0.5,1.0,,1.0,,0.4837333333333333,,0.535175,,,1.0,2.35,26.875,0.21875,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,0.5,,,,,,,,,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1629656,1610612755,Quentin Grimes,Quentin Grimes,1629656,PHI,949.0,16,-20.0,32,34,5.0,66,43.0,1.0,2.0,2.0,1.0,1.0,0.09090909090909091,0.13333333333333333,,8.0,12.0,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,,2.0,3.0,1.0,4.0,2.0,9.0,,,,2.0,2.0,4.0,,3.0,,3.0,1.0,,1.0,,1.0,,,1.0,,,2.0,,1.0,,1.0,1.0,,,,1.0,2.0,,2.0,,,,,,2.0,8.0,1.0,1.0,1.0,0.25,0.25,0.6666666666666666,,0.5,,0.5625,0.3333333333333333,0.5714285714285714,,,24.324324324324326,0.25,,,,,1.0,0.125,0.2857142857142857,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,0.8571428571428571,0.3333333333333333,0.5518500000000001,,0.509325,,,0.2222222222222222,2.733333333333333,25.6,0.25,,,,1.0,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1631133,1610612755,Jabari Walker,Jabari Walker,1631133,PHI,3697.0,62,7.0,125,126,18.0,251,127.0,10.0,12.0,17.0,1.0,4.0,0.2631578947368421,0.2,0.08333333333333333,38.0,20.0,7.0,9.0,2.0,2.0,1.0,7.0,2.0,1.0,6.0,,8.0,10.0,7.0,13.0,5.0,42.0,,2.0,2.0,2.0,13.0,10.0,6.0,21.0,,6.0,1.0,1.0,2.0,,2.0,,,2.0,,,4.0,4.0,2.0,5.0,1.0,1.0,,,3.0,5.0,6.0,1.0,6.0,2.0,3.0,1.0,,1.0,13.0,38.0,0.625,0.7142857142857143,1.0,0.5384615384615384,0.5384615384615384,0.8,1.0,0.8043478260869565,1.25,0.84,1.3,0.5652173913043478,0.1,,20.97902097902098,0.09090909090909091,0.10526315789473684,0.08620689655172414,0.0967741935483871,0.1111111111111111,0.25,0.34615384615384615,0.391304347826087,0.7777777777777778,0.875,0.5714285714285714,0.043478260869565216,0.30434782608695654,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,,0.5,1.0,0.5,0.9565217391304348,0.16666666666666666,0.5759782608695653,0.7519,0.614225,0.125,0.2727272727272727,0.30952380952380953,2.04,24.676923076923075,0.304,,,6.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,0.4,,,,,,,,0.8571428571428571,0.8571428571428571,1.0,,2.0,1.0,2.0,,,2.0,2.0,,6.0,2.0,,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,,,1.0,,0.14285714285714285,1.0,0.05,,,,,,,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.09090909090909091,0.14285714285714285,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1631230,1610612755,Dominick Barlow,Dominick Barlow,1631230,PHI,812.0,14,-6.0,29,29,3.0,58,31.0,1.0,1.0,1.0,,,0.1111111111111111,0.07692307692307693,,5.0,3.0,1.0,1.0,,,1.0,,,,,,1.0,2.0,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,5.0,1.0,1.0,,,,0.5,,0.5,,0.5,,,,,9.375,,,,,,,0.16666666666666666,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,0.5,,0.6408,,,,,,6.05,,0.1724137931034483,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1642845,1610612755,VJ Edgecombe,VJ Edgecombe,1642845,PHI,313.0,5,,10,11,2.0,21,8.0,3.0,3.0,4.0,1.0,2.0,0.42857142857142855,0.375,0.5,,6.0,,,,,3.0,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,3.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,33.333333333333336,,,0.14285714285714285,,,,0.4,,,,,1.0,,,,,,,,,,,,0.4593666666666667,,,,,,9.633333333333335,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.16666666666666666,,,,,,,,,,,,,1.0,,,,,1.0,1.0,0.16666666666666666,0.5,,,,True,,,,,,,,,,,,,,,,,,,
