EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,LongMidRangeAssists,Offensive Fouls,BlockedAtRim,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,PtsPutbacks,Charge Fouls,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangeFGM,Travels,Clear Path Fouls,Technical Free Throw Trips,LongMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Charge Fouls Drawn,BlockedLongMidRange,on
1627747,1610612765,Caris LeVert,Caris LeVert,1627747,DET,26741.5,446,57,920,917,350.0,329.0,139,1837,14.0,27.0,1.0,6.0,7.0,8.0,22.0,4.0,5.0,12.0,5.0,5.0,15.0,43.0,7.0,7.0,16.0,22.0,53.0,20.0,55.0,21.0,125.0,1007,1.0,7.0,1.0,1.0,9.0,13.0,12.0,21.0,17.0,71.0,36.0,8.0,54.0,6.0,43.0,15.0,6.0,26.0,14.0,40.0,10.0,4.0,21.0,5.0,94.0,6.0,3.0,1.0,17.0,14.0,3.0,34.0,10.0,44,2.0,19.0,5.0,14.0,13.0,4.0,10.0,7.0,1.0,3.0,2.0,20.0,1.0,4.0,20.0,33.0,1.0,27.0,3.0,5.0,30.0,1.0,1.0,6.0,1.0,9.0,7.0,7.0,4.0,3.0,7.0,14.0,9.0,71.0,347.0,3.0,8.0,0.8181818181818182,0.8181818181818182,0.9,0.36363636363636365,0.5714285714285714,0.36363636363636365,0.41509433962264153,0.6923076923076923,0.48148148148148145,0.7941176470588235,0.5122950819672131,0.05555555555555555,0.7717391304347826,0.5092592592592593,0.11320754716981132,0.14814814814814814,0.09090909090909091,13.051470588235293,0.65,0.13636363636363635,0.045454545454545456,0.06451612903225806,0.011764705882352941,0.07423580786026202,0.02926829268292683,0.06950672645739911,0.01956521739130435,0.0196078431372549,0.007936507936507936,0.03424657534246575,0.01694915254237288,0.0547945205479452,0.0782608695652174,0.034482758620689655,0.06857142857142857,0.09259259259259259,0.03333333333333333,0.6428571428571429,0.25,0.5185185185185185,0.6086956521739131,0.8571428571428571,0.2037037037037037,0.36363636363636365,0.4,0.75,0.037037037037037035,0.1111111111111111,0.4166666666666667,0.4166666666666667,1.0,0.39814814814814814,0.3488372093023256,0.3488372093023256,0.8666666666666667,0.125,0.875,0.20588235294117646,0.8571428571428571,0.14705882352941177,1.0,0.47058823529411764,0.4375,0.7592592592592593,0.3488372093023256,0.5467115740740741,0.53995,0.5703161764705883,0.061946902654867256,0.10344827586206896,0.01818181818181818,0.008,0.568,5.843396226415095,25.64727272727273,0.3804347826086957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628989,1610612765,Kevin Huerter,Kevin Huerter,1628989,DET,5443.2,91,46,175,175,69.0,54.0,30,350,3.0,4.0,1.0,2.0,3.0,2.0,3.0,,3.0,5.0,,1.0,1.0,10.0,,1.0,3.0,5.0,7.0,4.0,15.0,,22.0,200,2.0,,,4.0,4.0,5.0,1.0,4.0,,11.0,8.0,2.0,12.0,,10.0,1.0,,5.0,4.0,9.0,3.0,1.0,2.0,2.0,22.0,1.0,1.0,,6.0,4.0,1.0,11.0,2.0,13,1.0,4.0,2.0,2.0,1.0,,1.0,1.0,,,,2.0,,1.0,3.0,7.0,,1.0,,,,,,,,,2.0,,,,1.0,2.0,1.0,11.0,69.0,,,0.8,0.8,1.0,0.26666666666666666,0.25,0.26666666666666666,0.7142857142857143,0.8,0.5,0.6111111111111112,0.5,1.0,0.6111111111111112,0.6818181818181818,,,,11.320754716981131,0.5,0.25,,0.1,0.023255813953488372,0.15789473684210525,0.02564102564102564,0.1282051282051282,0.024390243902439025,,0.07692307692307693,,0.1,0.13333333333333333,0.09090909090909091,,0.16129032258064516,0.14285714285714285,0.07692307692307693,0.5,0.18181818181818182,0.75,0.75,0.6666666666666666,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,,0.22727272727272727,0.6,0.6,1.0,0.45454545454545453,0.1,0.1,1.0,0.5,,0.3333333333333333,0.6666666666666666,0.1111111111111111,,0.3333333333333333,0.3333333333333333,0.8636363636363636,0.1,0.5858181818181818,0.4259,0.5959166666666667,,,,0.18181818181818182,0.5,3.8285714285714287,25.499999999999996,0.3942857142857143,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1629750,1610612765,Javonte Green,Javonte Green,1629750,DET,38070.6,635,191,1320,1345,346.0,373.0,179,2665,24.0,53.0,6.0,4.0,13.0,7.0,22.0,2.0,22.0,44.0,4.0,11.0,14.0,60.0,8.0,2.0,14.0,31.0,77.0,36.0,104.0,44.0,214.0,1411,10.0,9.0,2.0,9.0,6.0,19.0,6.0,25.0,16.0,46.0,54.0,8.0,105.0,3.0,60.0,14.0,9.0,22.0,5.0,27.0,4.0,1.0,18.0,3.0,59.0,15.0,13.0,,36.0,28.0,3.0,67.0,28.0,95,4.0,44.0,27.0,17.0,14.0,4.0,11.0,7.0,1.0,3.0,2.0,21.0,2.0,5.0,21.0,43.0,2.0,44.0,5.0,6.0,51.0,2.0,,17.0,4.0,3.0,10.0,3.0,1.0,2.0,7.0,13.0,4.0,46.0,335.0,6.0,3.0,0.8709677419354839,0.8709677419354839,0.9722222222222222,0.34615384615384615,0.24,0.34615384615384615,0.4025974025974026,0.3157894736842105,0.4696132596685083,0.3409090909090909,0.5270935960591133,0.21428571428571427,0.4339622641509434,0.574585635359116,0.11688311688311688,0.1509433962264151,0.045454545454545456,14.498381877022654,0.6666666666666666,0.1,,0.09271523178807947,0.03951367781155015,0.11285266457680251,0.058823529411764705,0.10305958132045089,0.04794520547945205,0.06428571428571428,0.01910828025477707,0.06315789473684211,0.046153846153846156,0.10869565217391304,0.062111801242236024,0.16326530612244897,0.1148936170212766,0.10714285714285714,0.0392156862745098,0.3076923076923077,0.292817679558011,0.4528301886792453,0.5333333333333333,0.875,0.12154696132596685,0.3181818181818182,0.3333333333333333,0.8571428571428571,0.011049723756906077,0.2430939226519337,0.5,0.5,0.9545454545454546,0.3314917127071823,0.23333333333333334,0.23728813559322035,1.0,0.3157894736842105,0.42105263157894735,0.29545454545454547,0.3076923076923077,0.25,0.36363636363636365,0.3181818181818182,0.14285714285714285,0.8674033149171271,0.23333333333333334,0.5723323204419889,0.5367666666666666,0.575528409090909,0.105,0.18478260869565216,0.037037037037037035,0.04205607476635514,0.21495327102803738,3.9402597402597412,25.127884615384616,0.26212121212121214,2.0,2.0,1.0,,3.0,0.2,0.18421052631578946,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.009615384615384616,0.016666666666666666,0.03125,0.05263157894736842,0.125,1.0,,,,,,,,,,,,,,,,,,,,True
1630191,1610612765,Isaiah Stewart,Isaiah Stewart,1630191,DET,48894.5,815,93,1665,1686,416.0,445.0,219,3351,89.0,116.0,36.0,19.0,23.0,15.0,49.0,,14.0,39.0,4.0,7.0,9.0,35.0,4.0,2.0,8.0,104.0,165.0,23.0,74.0,64.0,341.0,1884,46.0,6.0,16.0,79.0,23.0,32.0,6.0,15.0,22.0,86.0,150.0,58.0,69.0,,35.0,9.0,11.0,25.0,12.0,37.0,6.0,6.0,19.0,5.0,86.0,16.0,37.0,3.0,50.0,63.0,7.0,120.0,56.0,176,13.0,11.0,7.0,4.0,19.0,2.0,8.0,22.0,2.0,11.0,1.0,41.0,7.0,9.0,38.0,94.0,13.0,73.0,10.0,2.0,82.0,11.0,,33.0,,13.0,47.0,3.0,,3.0,17.0,50.0,33.0,82.0,406.0,8.0,10.0,0.7211538461538461,0.9146341463414634,1.0,0.3108108108108108,0.4,0.3108108108108108,0.6303030303030303,0.71875,0.5794979079497908,0.6808510638297872,0.6222627737226277,0.6475409836065574,0.7049180327868853,0.30962343096234307,0.06666666666666667,0.02586206896551724,0.16326530612244897,16.363636363636363,0.4634146341463415,0.16666666666666666,0.058823529411764705,0.15594059405940594,0.0893719806763285,0.12106537530266344,0.045454545454545456,0.1383108935128519,0.06919060052219321,0.1038961038961039,0.07207207207207207,0.04435483870967742,0.04807692307692308,0.18518518518518517,0.1407766990291262,0.14285714285714285,0.13312693498452013,0.07777777777777778,0.13,0.66,0.48535564853556484,0.7672413793103449,0.7876106194690266,0.7191011235955056,0.20502092050209206,0.30612244897959184,0.36585365853658536,0.7333333333333333,,0.16317991631799164,0.358974358974359,0.3684210526315789,1.0,0.14644351464435146,0.2571428571428571,0.2571428571428571,1.0,0.6923076923076923,0.07692307692307693,0.48936170212765956,0.8260869565217391,0.14893617021276595,0.5714285714285714,0.1702127659574468,0.25,0.7949790794979079,0.2571428571428571,0.5733778242677824,0.5582195121951219,0.5819904255319148,0.12643678160919541,0.17647058823529413,,0.2316715542521994,0.25219941348973607,3.0109090909090908,24.659459459459462,0.24984984984984984,25.0,30.0,1.0,13.0,30.0,0.6521739130434783,0.6057692307692307,0.6944444444444444,0.2,2.0,,1.0,1.0,0.16666666666666666,0.013513513513513514,,0.13157894736842105,0.038461538461538464,,,1.0,44.0,1.0,2.0,1.0,5.0,0.02564102564102564,0.5,1.0,,,,,,,,,,,True
1630595,1610612765,Cade Cunningham,Cade Cunningham,1630595,DET,127287.29999999999,2121,485,4378,4388,1082.0,1148.0,598,8766,188.0,299.0,16.0,46.0,71.0,170.0,386.0,122.0,7.0,18.0,5.0,10.0,117.0,339.0,53.0,30.0,93.0,414.0,807.0,124.0,357.0,310.0,1510.0,4865,52.0,55.0,24.0,147.0,99.0,189.0,35.0,103.0,110.0,413.0,238.0,590.0,180.0,192.0,339.0,117.0,64.0,407.0,206.0,613.0,135.0,71.0,298.0,105.0,1432.0,13.0,39.0,1.0,133.0,148.0,11.0,292.0,53.0,345,18.0,91.0,44.0,47.0,166.0,27.0,114.0,63.0,13.0,52.0,4.0,229.0,11.0,54.0,93.0,195.0,8.0,296.0,8.0,8.0,381.0,38.0,2.0,161.0,4.0,30.0,50.0,3.0,2.0,1.0,26.0,53.0,36.0,400.0,1058.0,16.0,22.0,0.28743961352657005,0.29095354523227385,0.4838709677419355,0.3473389355742297,0.33980582524271846,0.3473389355742297,0.5130111524163569,0.5238095238095238,0.5154639175257731,0.5188356164383562,0.5640636846095527,0.6024590163934426,0.5764872521246459,0.30670103092783507,0.07930607187112763,0.0802675585284281,0.09585492227979274,30.234375,0.7248908296943232,0.10679611650485436,0.007462686567164179,0.1466798810703667,0.03364969801553063,0.12618595825426945,0.015258215962441314,0.1362094037809016,0.025857782197911485,0.03956043956043956,0.03304347826086956,0.018032786885245903,0.008264462809917356,0.13707165109034267,0.15168539325842698,0.14935064935064934,0.11787072243346007,0.1509433962264151,0.032846715328467155,0.6792452830188679,0.25687285223367695,0.6287625418060201,0.6836363636363636,0.3617021276595745,0.3316151202749141,0.44041450777202074,0.4871060171919771,0.22941176470588234,0.10481099656357389,0.015463917525773196,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.2912371134020619,0.34513274336283184,0.3492537313432836,0.4700854700854701,0.14953271028037382,0.4953271028037383,0.24315068493150685,0.647887323943662,0.03424657534246575,0.5,0.3184931506849315,0.3225806451612903,0.563573883161512,0.34513274336283184,0.5151914015477216,0.5223210526315789,0.501106357388316,0.12800620636152055,0.17311827956989248,0.011142061281337047,0.09735099337748344,0.27350993377483446,7.403221809169765,26.266106442577037,0.24714481498401097,7.0,27.0,4.0,10.0,24.0,0.5192307692307693,0.5747663551401869,0.4375,0.2857142857142857,2.0,23.0,23.0,4.0,0.41818181818181815,0.011204481792717087,0.011799410029498525,0.015503875968992248,0.018691588785046728,0.4339622641509434,0.5652173913043478,,10.0,4.0,,,,,,,56.0,2.0,1.0,28.0,0.02459016393442623,0.45901639344262296,0.47058823529411764,0.21428571428571427,,,True
1630194,1610612765,Paul Reed,Paul Reed,1630194,DET,16375.999999999998,273,68,558,552,160.0,198.0,88,1110,45.0,60.0,18.0,13.0,16.0,15.0,25.0,8.0,2.0,4.0,,,2.0,7.0,1.0,,2.0,62.0,93.0,4.0,11.0,22.0,158.0,629,25.0,2.0,5.0,36.0,16.0,27.0,,2.0,13.0,45.0,98.0,26.0,9.0,3.0,7.0,2.0,5.0,5.0,8.0,13.0,7.0,1.0,4.0,1.0,34.0,20.0,30.0,1.0,19.0,23.0,4.0,46.0,51.0,97,3.0,13.0,8.0,5.0,9.0,,6.0,2.0,1.0,3.0,,11.0,6.0,,19.0,40.0,6.0,26.0,2.0,1.0,31.0,5.0,,12.0,,6.0,16.0,1.0,,1.0,8.0,17.0,12.0,43.0,159.0,3.0,5.0,0.7903225806451613,0.8596491228070176,0.75,0.36363636363636365,,0.36363636363636365,0.6666666666666666,0.5925925925925926,0.6538461538461539,0.5517241379310345,0.6752136752136753,0.5806451612903226,0.6081081081081081,0.10576923076923077,0.053763440860215055,0.05,0.08,18.71345029239766,0.8181818181818182,0.25,0.06666666666666667,0.19491525423728814,0.2,0.14960629921259844,0.15748031496062992,0.17142857142857143,0.18050541516245489,0.2571428571428571,0.1694915254237288,0.10869565217391304,0.2857142857142857,0.3076923076923077,0.1076923076923077,0.2857142857142857,0.15053763440860216,0.14705882352941177,0.09090909090909091,0.7058823529411765,0.5769230769230769,0.75,0.7894736842105263,0.7777777777777778,0.2403846153846154,0.6,0.6521739130434783,0.8666666666666667,0.07692307692307693,0.038461538461538464,0.5,0.5,1.0,0.0673076923076923,0.2857142857142857,0.2857142857142857,0.5,0.6666666666666666,0.037037037037037035,0.5517241379310345,0.8125,,,0.06896551724137931,,0.6826923076923077,0.2857142857142857,0.5629697115384616,0.604975,0.5369499999999999,0.10810810810810811,0.12,,0.22784810126582278,0.2848101265822785,4.583870967741935,24.890909090909087,0.2867383512544803,10.0,14.0,,,8.0,0.56,0.5740740740740741,0.5555555555555556,0.3,1.0,,1.0,,0.5,,,0.09523809523809523,0.037037037037037035,,,1.0,10.0,,1.0,,1.0,,1.0,1.0,2.0,,,,,0.25,0.25,0.5,1.0,,True
1631105,1610612765,Jalen Duren,Jalen Duren,1631105,DET,78482.1,1308,344,2700,2712,596.0,632.0,369,5412,261.0,360.0,93.0,47.0,58.0,77.0,149.0,14.0,,,,,,,,,,342.0,523.0,,,187.0,871.0,2984,112.0,,42.0,172.0,62.0,88.0,,,46.0,170.0,470.0,214.0,,,,,51.0,55.0,24.0,79.0,14.0,10.0,35.0,17.0,182.0,50.0,119.0,2.0,173.0,111.0,29.0,313.0,171.0,484,16.0,43.0,24.0,19.0,41.0,8.0,20.0,39.0,5.0,21.0,1.0,80.0,16.0,19.0,73.0,134.0,23.0,189.0,16.0,1.0,265.0,40.0,,137.0,,15.0,35.0,,,,20.0,35.0,21.0,163.0,577.0,10.0,10.0,0.6871345029239766,0.8020477815699659,,,,,0.6539196940726577,0.7045454545454546,0.6539196940726577,0.7045454545454546,0.6858267716535433,0.6323529411764706,0.7203389830508474,,0.09751434034416825,0.09166666666666666,0.11409395973154363,22.691209139955568,0.5125,0.48333333333333334,0.02197802197802198,0.17647058823529413,0.16368638239339753,0.26251896813353565,0.0998003992015968,0.2204968944099379,0.13762214983713356,0.17279411764705882,0.16666666666666666,0.10335195530726257,0.09090909090909091,0.1443850267379679,0.1686046511627907,0.2653061224489796,0.29218106995884774,0.1791907514450867,0.12307692307692308,0.6,0.6883365200764818,0.725,0.7981651376146789,0.7049808429118773,0.28489483747609945,0.5167785234899329,0.5833333333333334,0.6623376623376623,0.02676864244741874,,,,,,,,,0.8303571428571429,,0.6590909090909091,0.8103448275862069,,,,,0.6883365200764818,,0.5693539196940725,0.5857032608695653,0.5596568181818182,0.22096774193548388,0.22096774193548388,,0.19747416762342135,0.19517795637198623,3.621606118546845,,0.22074074074074074,61.0,65.0,3.0,12.0,15.0,0.5803571428571429,0.5803571428571429,0.6559139784946236,0.14754098360655737,,,,,,,,0.11688311688311688,,,,,98.0,3.0,1.0,4.0,1.0,,,,4.0,1.0,,1.0,0.07142857142857142,0.2857142857142857,0.3076923076923077,,,,True
1642449,1610612765,Tolu Smith,Tolu Smith,1642449,DET,1415.5,24,2,45,47,23.0,27.0,5,92,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,1.0,3.0,,,,2.0,57,2.0,,,2.0,1.0,2.0,,,,2.0,2.0,,,,,,,,2.0,2.0,1.0,1.0,,,6.0,1.0,,,,,,,1.0,1,,,,,,,,1.0,,,,1.0,,1.0,3.0,5.0,,3.0,,1.0,2.0,,,1.0,,,,,,,,,,2.0,23.0,1.0,,1.0,1.0,,,,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.25,0.5,0.3333333333333333,,,,,9.803921568627452,,,,,,,0.16666666666666666,,0.058823529411764705,,,,0.3333333333333333,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,1.0,,1.0,0.5,,,,,1.0,,0.7131,0.8985,0.82175,0.25,0.25,,1.0,1.0,2.0666666666666664,,0.5111111111111111,1.0,1.0,,1.0,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1641842,1610612765,Ronald Holland II,Ronald Holland II,1641842,DET,37680.200000000004,628,81,1284,1293,346.0,356.0,175,2577,55.0,82.0,23.0,12.0,20.0,18.0,43.0,7.0,13.0,58.0,4.0,16.0,9.0,30.0,3.0,2.0,10.0,74.0,132.0,22.0,88.0,61.0,275.0,1408,27.0,13.0,10.0,54.0,17.0,36.0,6.0,26.0,17.0,69.0,92.0,56.0,66.0,,30.0,9.0,19.0,21.0,17.0,38.0,11.0,6.0,11.0,8.0,93.0,22.0,19.0,1.0,61.0,28.0,9.0,98.0,42.0,140,2.0,32.0,19.0,13.0,17.0,3.0,9.0,17.0,6.0,8.0,2.0,34.0,4.0,6.0,39.0,82.0,1.0,73.0,7.0,11.0,74.0,12.0,,36.0,,7.0,5.0,2.0,2.0,,4.0,7.0,4.0,68.0,343.0,14.0,2.0,0.6216216216216216,0.7301587301587301,1.0,0.25,0.23076923076923078,0.25,0.5606060606060606,0.4722222222222222,0.4863636363636364,0.41935483870967744,0.547808764940239,0.6136363636363636,0.4791666666666667,0.4,0.14393939393939395,0.13414634146341464,0.18604651162790697,19.012675116744497,0.5,0.2903225806451613,0.024390243902439025,0.09523809523809523,0.059375,0.18484848484848485,0.07692307692307693,0.14262820512820512,0.06765676567656766,0.08571428571428572,0.034482758620689655,0.08866995073891626,0.04819277108433735,0.07291666666666667,0.08843537414965986,0.1568627450980392,0.18181818181818182,0.19480519480519481,0.01904761904761905,0.5714285714285714,0.37272727272727274,0.6707317073170732,0.7746478873239436,0.5818181818181818,0.19545454545454546,0.4186046511627907,0.5142857142857142,0.7222222222222222,0.031818181818181815,0.2636363636363636,0.22413793103448276,0.22413793103448276,1.0,0.13636363636363635,0.3,0.3,1.0,0.575,0.075,0.3225806451612903,0.6,0.25806451612903225,0.25,0.16129032258064516,0.2,0.7727272727272727,0.3,0.5697495454545455,0.567472,0.5657967741935482,0.14754098360655737,0.23076923076923078,,0.19636363636363635,0.2509090909090909,4.08560606060606,24.220454545454547,0.26947040498442365,15.0,16.0,2.0,3.0,1.0,0.5925925925925926,0.55,0.6521739130434783,0.2,10.0,2.0,4.0,,0.3076923076923077,,,0.05714285714285714,0.25,0.6666666666666666,1.0,2.0,22.0,,,,1.0,,0.2,1.0,1.0,2.0,,,,0.14285714285714285,0.14285714285714285,1.0,1.0,,True
202699,1610612765,Tobias Harris,Tobias Harris,202699,DET,63367.700000000004,1056,249,2198,2187,504.0,580.0,303,4385,43.0,75.0,15.0,5.0,14.0,74.0,138.0,25.0,27.0,72.0,11.0,20.0,24.0,82.0,17.0,6.0,14.0,130.0,238.0,51.0,154.0,65.0,478.0,2454,41.0,27.0,1.0,72.0,22.0,41.0,17.0,34.0,14.0,109.0,136.0,124.0,150.0,3.0,82.0,24.0,21.0,58.0,30.0,88.0,24.0,6.0,40.0,17.0,206.0,11.0,18.0,,63.0,84.0,8.0,155.0,29.0,184,7.0,37.0,19.0,18.0,21.0,7.0,9.0,18.0,3.0,12.0,1.0,39.0,3.0,9.0,44.0,65.0,4.0,58.0,3.0,1.0,76.0,12.0,,38.0,1.0,4.0,12.0,,,,5.0,12.0,6.0,107.0,489.0,3.0,3.0,0.5230769230769231,0.5573770491803278,0.9803921568627451,0.33116883116883117,0.5,0.33116883116883117,0.5462184873949579,0.5365853658536586,0.5267857142857143,0.6333333333333333,0.5638297872340425,0.5217391304347826,0.6488095238095238,0.39285714285714285,0.08823529411764706,0.16,0.057971014492753624,17.983651226158038,0.5384615384615384,0.15384615384615385,,0.16766467065868262,0.028938906752411574,0.12280701754385964,0.02806122448979592,0.14497041420118342,0.028599605522682446,0.03056768558951965,0.031746031746031744,0.02857142857142857,0.026785714285714284,0.1513157894736842,0.1895910780669145,0.125,0.12631578947368421,0.11278195488721804,0.03763440860215054,0.5,0.1913265306122449,0.5733333333333334,0.6825396825396826,0.7441860465116279,0.3520408163265306,0.5362318840579711,0.5692307692307692,0.4189189189189189,0.06377551020408163,0.1836734693877551,0.375,0.375,1.0,0.20918367346938777,0.2926829268292683,0.2962962962962963,0.9583333333333334,0.22058823529411764,0.25,0.18666666666666668,0.35714285714285715,0.26666666666666666,0.55,0.18666666666666668,0.42857142857142855,0.5841836734693877,0.2926829268292683,0.5238332908163265,0.5324971153846154,0.5087933333333334,0.09307875894988067,0.14393939393939395,0.0064516129032258064,0.1506276150627615,0.2280334728033473,7.304621848739495,24.72467532467532,0.22929936305732485,9.0,25.0,1.0,5.0,7.0,0.6097560975609756,0.5220588235294118,0.6,0.2222222222222222,10.0,4.0,7.0,1.0,0.25925925925925924,0.006493506493506494,0.012195121951219513,0.01282051282051282,0.14705882352941177,0.23529411764705882,1.0,3.0,16.0,,,,,,0.3,1.0,13.0,2.0,,1.0,0.04,0.52,0.5416666666666666,0.38461538461538464,,,True
