EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,PenaltyFG2M,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffensiveGoaltends,SecondChanceFg3Pct,PenaltyFg2Pct,AtRimPctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeFGM,PtsUnassisted3s,LongMidRangePctBlocked,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,DefLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,SecondChanceTurnovers,FG3APctBlocked,Arc3PctBlocked,Charge Fouls Drawn,Blocked3s,BlockedArc3,Technical Free Throw Trips,Travels,DefensiveGoaltends,on,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations
1628379,1610612747,Luke Kennard,Luke Kennard,1628379,LAL,1029.2,17,12,36,36,11.0,2.0,72,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,11.0,39,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.125,1.0,1.1,1.0,0.25,16.216216216216218,1.0,0.16666666666666666,0.16666666666666666,0.07142857142857142,0.1111111111111111,1.0,0.3333333333333333,0.75,1.0,1.0,0.6666666666666666,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7096125,0.7475,0.2,0.25,0.18181818181818182,0.7666666666666666,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628467,1610612747,Maxi Kleber,Maxi Kleber,1628467,LAL,5186.1,86,22,167,171,48.0,19.0,338,,1.0,,1.0,2.0,7.0,,7.0,2.0,8.0,6.0,12.0,169,,2.0,2.0,,,6.0,,7.0,2.0,1.0,5.0,6.0,4.0,1.0,,,17.0,1.0,7.0,13.0,4.0,17.0,2.0,1.0,4.0,,5.0,8.0,10.0,4.0,,,1.0,0.25,0.25,,,0.2,,0.3,0.2,0.5333333333333333,13.227513227513228,0.8,0.22580645161290322,0.02631578947368421,0.14864864864864866,0.04,,0.3333333333333333,0.06666666666666667,,,,0.4666666666666667,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,,0.6,0.2857142857142857,0.4648966666666666,0.482475,0.21052631578947367,0.36363636363636365,0.16666666666666666,8.928571428571429,25.974999999999998,62.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,6.0,62.0,1.0,1.0,0.5,0.375,0.5,0.14285714285714285,0.25,0.3333333333333333,0.2,0.09302325581395349,0.05405405405405406,0.045454545454545456,0.029411764705882353,0.3333333333333333,0.25,0.06060606060606061,0.2,0.09090909090909091,0.6666666666666666,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.3333333333333333,0.25,0.5,0.5,0.4474125,0.5,0.3712574850299401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629020,1610612747,Jarred Vanderbilt,Jarred Vanderbilt,1629020,LAL,9911.6,165,-24,343,347,126.0,30.0,690,10.0,14.0,1.0,3.0,,,11.0,16.0,5.0,9.0,6.0,43.0,427,1.0,3.0,8.0,14.0,8.0,15.0,,,,10.0,5.0,15.0,5.0,,3.0,2.0,35.0,6.0,10.0,36.0,11.0,47.0,6.0,4.0,7.0,4.0,15.0,8.0,9.0,4.0,0.6363636363636364,0.6363636363636364,1.0,0.5555555555555556,0.5555555555555556,0.6875,0.3333333333333333,0.74,0.625,0.7413793103448276,0.6666666666666666,0.36,11.578947368421053,0.4666666666666667,0.17857142857142858,0.08695652173913043,0.22142857142857142,0.07874015748031496,0.2,0.23809523809523808,0.56,0.7142857142857143,0.8333333333333334,0.6,,,,,0.75,0.3333333333333333,0.92,,0.62701,0.6817,0.14285714285714285,0.21052631578947367,0.18604651162790697,2.25625,23.400000000000002,134.0,3.0,2.0,,9.0,,,,1.0,3.0,4.0,2.0,3.0,3.0,15.0,3.0,5.0,4.0,1.0,21.0,5.0,1.0,2.0,3.0,8.0,8.0,6.0,16.0,,,2.0,1.0,4.0,3.0,4.0,3.0,15.0,134.0,3.0,1.0,0.6666666666666666,0.8571428571428571,0.8333333333333334,0.1875,0.5,0.5,0.08333333333333333,0.25,0.06896551724137931,0.07692307692307693,0.08888888888888889,,0.15625,0.23728813559322035,0.28,0.16666666666666666,0.75,0.08,,0.36,,0.42857142857142855,,,0.5994142857142857,0.3488372093023256,0.39067055393586003,2.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.75,0.14285714285714285,0.5,1.0,1.0,0.5555555555555556,0.5555555555555556,1.0,1.0,0.25,1.0,1.0,0.6666666666666666,0.42857142857142855,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,4251.0,71,11,148,152,45.0,11.0,300,4.0,5.0,,,1.0,4.0,14.0,22.0,5.0,9.0,2.0,45.0,176,,1.0,,22.0,6.0,12.0,,4.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,10.0,1.0,4.0,10.0,1.0,11.0,3.0,3.0,,,2.0,1.0,2.0,1.0,0.7857142857142857,0.7857142857142857,0.8,0.5555555555555556,0.5555555555555556,0.6363636363636364,,0.6935483870967742,,0.703125,,0.2903225806451613,21.11801242236025,,0.12903225806451613,0.03571428571428571,0.11764705882352941,0.018867924528301886,,0.1875,0.16129032258064516,0.8,1.0,1.0,0.12903225806451613,0.25,0.25,,,,0.45161290322580644,0.25,0.5262758064516129,0.441,0.03125,0.043478260869565216,,12.23181818181818,24.744444444444444,38.0,,5.0,12.0,5.0,,1.0,2.0,,,4.0,2.0,3.0,,12.0,3.0,1.0,,,4.0,2.0,,,,2.0,1.0,1.0,5.0,,,,,1.0,1.0,1.0,,12.0,38.0,1.0,,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.13636363636363635,0.2,0.5,,0.10810810810810811,,,,,0.09090909090909091,0.06666666666666667,0.2857142857142857,,,0.16129032258064516,0.3870967741935484,0.16129032258064516,,,0.2857142857142857,0.5,0.48419999999999996,0.26666666666666666,0.25675675675675674,,1.0,4.0,,,1.0,1.0,,3.0,1.0,,,,,,,1.0,,0.75,0.2,0.2,0.25,,0.8,0.8,1.0,,,,,,0.14285714285714285,1.0,9.0,3.0,0.08333333333333333,0.3333333333333333,0.75,0.8181818181818182,0.7777777777777778,,,,,,,,,,,,,,,,,True,,,,,
1641733,1610612747,Nick Smith Jr.,Nick Smith Jr.,1641733,LAL,20646.6,344,-15,700,718,223.0,65.0,1418,5.0,7.0,,,30.0,68.0,32.0,68.0,32.0,77.0,9.0,169.0,823,3.0,5.0,15.0,16.0,48.0,66.0,,68.0,30.0,19.0,11.0,30.0,7.0,4.0,14.0,3.0,71.0,1.0,6.0,19.0,2.0,21.0,9.0,4.0,14.0,5.0,19.0,16.0,13.0,5.0,0.25,0.25,0.6875,0.4155844155844156,0.4155844155844156,0.47058823529411764,0.6,0.5517241379310345,0.625,0.5633333333333334,0.625,0.5310344827586206,21.58365261813538,0.7368421052631579,0.045454545454545456,0.006802721088435374,0.060897435897435896,0.006896551724137931,,0.04878048780487805,0.04827586206896552,0.7142857142857143,0.8333333333333334,0.4,0.4689655172413793,0.4411764705882353,0.4411764705882353,0.6666666666666666,,,0.5793103448275863,0.4411764705882353,0.48545689655172414,0.48085833333333333,0.040268456375838924,0.07042253521126761,0.08875739644970414,10.502941176470586,26.640259740259737,279.0,1.0,48.0,13.0,9.0,5.0,18.0,31.0,7.0,,27.0,18.0,34.0,7.0,87.0,5.0,2.0,1.0,,13.0,,1.0,5.0,9.0,5.0,7.0,16.0,26.0,1.0,,2.0,1.0,2.0,,2.0,2.0,87.0,279.0,2.0,1.0,0.5294117647058824,0.6557377049180327,0.6692307692307692,0.07352941176470588,0.08333333333333333,,,0.07222222222222222,0.006993006993006993,0.011904761904761904,0.008333333333333333,,0.02631578947368421,0.06474820143884892,0.0975609756097561,0.013513513513513514,1.0,0.3310344827586207,0.0896551724137931,0.06206896551724138,0.4166666666666667,0.01639344262295082,0.5081967213114754,0.5806451612903226,0.4772901639344262,0.514792899408284,0.3985714285714286,1.0,22.0,2.0,1.0,2.0,,3.0,3.0,13.0,,3.0,1.0,,,2.0,2.0,,0.42857142857142855,0.48148148148148145,0.14285714285714285,0.4583333333333333,0.5,0.2727272727272727,0.2222222222222222,0.2222222222222222,1.0,,0.16666666666666666,0.5,1.0,1.0,0.04918032786885246,,5.0,30.0,,,0.38461538461538464,0.38461538461538464,,2.0,1.0,0.13333333333333333,0.4,1.0,0.01282051282051282,,,,,,,,,,,True,,,,,
1642355,1610612747,Bronny James,Bronny James,1642355,LAL,6675.1,111,13,223,235,60.0,18.0,458,2.0,2.0,1.0,1.0,6.0,13.0,7.0,13.0,6.0,15.0,2.0,34.0,236,1.0,1.0,2.0,8.0,6.0,15.0,,13.0,6.0,10.0,7.0,17.0,6.0,1.0,8.0,1.0,41.0,,5.0,6.0,3.0,9.0,5.0,4.0,5.0,1.0,10.0,3.0,2.0,,0.5714285714285714,0.5714285714285714,0.8333333333333334,0.4,0.4,0.5384615384615384,1.0,0.5714285714285714,0.5,0.5862068965517241,0.5,0.5357142857142857,16.049382716049383,0.5,0.10416666666666667,,0.05825242718446602,0.03296703296703297,,0.125,0.07142857142857142,1.0,1.0,0.5,0.4642857142857143,0.46153846153846156,0.5,0.8333333333333334,0.5,1.0,0.6071428571428571,0.46153846153846156,0.4780464285714286,0.3579,,,0.058823529411764705,12.338461538461539,26.173333333333332,92.0,,6.0,5.0,2.0,1.0,3.0,4.0,1.0,,6.0,3.0,5.0,2.0,15.0,1.0,1.0,3.0,,1.0,,,1.0,4.0,5.0,2.0,2.0,7.0,,,,1.0,1.0,,1.0,1.0,15.0,92.0,1.0,1.0,0.6,0.5909090909090909,0.625,0.07692307692307693,0.16666666666666666,,,0.01818181818181818,0.06521739130434782,,0.07142857142857142,,0.1111111111111111,0.020833333333333332,,,1.0,0.21428571428571427,0.17857142857142858,0.07142857142857142,0.5,,0.36363636363636365,0.75,0.4489590909090909,0.4411764705882353,0.4125560538116592,,4.0,,,,,1.0,,2.0,3.0,1.0,1.0,,1.0,,1.0,,,0.3333333333333333,,0.6666666666666666,0.8,0.75,,,,1.0,,,,,0.09090909090909091,,1.0,3.0,,,0.2,0.2,,,,,,,,1.0,2.0,0.06666666666666667,0.07692307692307693,,,,,,,True,,,,,
1631166,1610612747,Drew Timme,Drew Timme,1631166,LAL,2674.4,45,-14,88,94,38.0,7.0,182,3.0,5.0,,,,3.0,5.0,12.0,1.0,4.0,2.0,15.0,103,,,,6.0,4.0,3.0,,3.0,,3.0,1.0,4.0,1.0,,3.0,,9.0,,2.0,7.0,1.0,8.0,2.0,,3.0,,4.0,4.0,4.0,2.0,0.6,0.6,1.0,0.25,0.25,0.4166666666666667,,0.40625,,0.4166666666666667,,0.25,22.68041237113402,0.75,0.10526315789473684,,0.1794871794871795,0.025,,,0.3125,0.6,1.0,0.6666666666666666,0.1875,,,,,,0.5625,,0.51755,,0.1111111111111111,0.14285714285714285,,7.3500000000000005,25.525000000000002,35.0,1.0,5.0,2.0,1.0,,,1.0,,,3.0,,1.0,2.0,4.0,2.0,,1.0,,5.0,,,2.0,3.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,4.0,35.0,,,,0.25,0.3333333333333333,0.16666666666666666,,,,0.25,0.07692307692307693,,0.08333333333333333,,0.14285714285714285,0.23529411764705882,0.3333333333333333,,,0.3125,0.125,0.0625,,0.25,0.25,,0.503575,0.26666666666666666,0.3977272727272727,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,0.3333333333333333,0.4,0.4,0.4,0.5,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1631222,1610612747,Jake LaRavia,Jake LaRavia,1631222,LAL,9036.800000000001,151,-19,310,308,95.0,30.0,618,13.0,16.0,2.0,3.0,3.0,8.0,18.0,26.0,5.0,13.0,14.0,65.0,403,2.0,4.0,9.0,24.0,12.0,15.0,4.0,8.0,3.0,9.0,4.0,13.0,3.0,1.0,2.0,3.0,30.0,4.0,5.0,12.0,6.0,18.0,7.0,3.0,6.0,3.0,10.0,16.0,19.0,9.0,0.6666666666666666,0.75,1.0,0.38461538461538464,0.38461538461538464,0.6923076923076923,0.5,0.6538461538461539,0.4375,0.6914893617021277,0.5,0.3333333333333333,16.193181818181817,0.6,0.10869565217391304,0.06153846153846154,0.10344827586206896,0.047619047619047616,0.058823529411764705,0.05,0.41025641025641024,0.8125,0.8666666666666667,0.6923076923076923,0.20512820512820512,0.375,0.375,1.0,0.375,0.6666666666666666,0.7435897435897436,0.375,0.5564076923076925,0.58101,0.2,0.28125,0.13846153846153847,3.9576923076923074,25.015384615384615,109.0,3.0,10.0,,5.0,3.0,1.0,2.0,4.0,2.0,7.0,1.0,4.0,7.0,16.0,2.0,4.0,2.0,,7.0,,,4.0,3.0,4.0,4.0,10.0,19.0,2.0,,,2.0,1.0,1.0,1.0,1.0,16.0,109.0,1.0,1.0,0.25,0.4090909090909091,0.5,0.07692307692307693,0.1,,,0.1,0.03278688524590164,0.07894736842105263,0.041666666666666664,,0.1,0.07272727272727272,0.2,,1.0,0.2564102564102564,,0.1282051282051282,0.375,0.2727272727272727,0.18181818181818182,0.5,0.508159090909091,0.24615384615384617,0.35161290322580646,2.0,5.0,2.0,1.0,1.0,,2.0,1.0,3.0,1.0,,,1.0,,3.0,,,0.25,0.42857142857142855,0.0625,0.5,0.5555555555555556,0.6,0.4,0.4,1.0,,0.125,1.0,1.0,0.6666666666666666,0.18181818181818182,,,,,,,,,,,0.3333333333333333,,,,,1.0,,,2.0,,,,,,True,,,,,
1642261,1610612747,Dalton Knecht,Dalton Knecht,1642261,LAL,8751.8,146,-10,296,314,93.0,26.0,610,8.0,12.0,2.0,3.0,11.0,25.0,19.0,33.0,13.0,30.0,7.0,84.0,319,2.0,3.0,7.0,24.0,14.0,36.0,4.0,25.0,11.0,2.0,3.0,5.0,3.0,,1.0,,13.0,1.0,9.0,19.0,5.0,24.0,4.0,3.0,5.0,2.0,10.0,6.0,9.0,5.0,0.631578947368421,0.7058823529411765,0.9230769230769231,0.43333333333333335,0.43333333333333335,0.5757575757575758,0.6666666666666666,0.6111111111111112,0.875,0.6268656716417911,0.875,0.47619047619047616,23.547400611620795,0.5,0.13636363636363635,0.015384615384615385,0.11564625850340136,0.03875968992248062,,0.21428571428571427,0.19047619047619047,0.6666666666666666,0.8,0.5,0.3968253968253968,0.44,0.44,0.9090909090909091,0.75,0.6666666666666666,0.6666666666666666,0.44,0.5065833333333333,0.6438250000000001,0.07462686567164178,0.13513513513513514,0.08333333333333333,7.696969696969697,26.35,139.0,6.0,16.0,5.0,5.0,1.0,2.0,9.0,1.0,,15.0,3.0,12.0,2.0,27.0,6.0,1.0,4.0,,8.0,2.0,,1.0,3.0,5.0,4.0,2.0,10.0,2.0,,,,1.0,1.0,2.0,2.0,27.0,139.0,1.0,,0.25,0.46296296296296297,0.48214285714285715,0.18181818181818182,0.25,0.2857142857142857,,0.09876543209876543,0.0625,0.02857142857142857,0.07142857142857142,,0.08888888888888889,0.06349206349206349,0.2222222222222222,,1.0,0.25396825396825395,0.07936507936507936,0.07936507936507936,0.25,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.5213462962962963,0.32142857142857145,0.46959459459459457,5.0,8.0,2.0,,,1.0,3.0,1.0,8.0,1.0,,,2.0,2.0,1.0,,,1.0,0.5333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.625,0.4,0.4,1.0,,,,,0.8333333333333334,0.1111111111111111,0.3333333333333333,3.0,3.0,,,0.6,0.6,1.0,1.0,,0.2857142857142857,1.0,1.0,,,,,,,1.0,1.0,,,,True,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,5478.4,91,-10,186,188,52.0,18.0,374,11.0,16.0,,1.0,6.0,13.0,21.0,39.0,6.0,15.0,21.0,81.0,224,,2.0,6.0,12.0,30.0,9.0,,13.0,6.0,12.0,11.0,23.0,6.0,5.0,11.0,,57.0,,5.0,14.0,1.0,15.0,5.0,2.0,4.0,2.0,7.0,18.0,31.0,12.0,0.2857142857142857,0.2857142857142857,0.5,0.4,0.4,0.5384615384615384,,0.5555555555555556,0.6,0.6060606060606061,0.6,0.2777777777777778,35.09615384615385,0.5714285714285714,0.17857142857142858,,0.1566265060240964,0.013333333333333334,,0.4,0.2962962962962963,0.6875,0.7857142857142857,0.2727272727272727,0.24074074074074073,0.46153846153846156,0.46153846153846156,0.5,0.2,,0.5740740740740741,0.46153846153846156,0.5081240740740741,0.53435,0.22727272727272727,0.25,0.07407407407407407,8.146153846153846,26.639999999999997,69.0,4.0,13.0,10.0,2.0,3.0,6.0,8.0,3.0,,13.0,6.0,9.0,5.0,35.0,4.0,1.0,1.0,,8.0,1.0,,3.0,2.0,3.0,2.0,2.0,3.0,,,1.0,,1.0,1.0,1.0,1.0,35.0,69.0,,,0.6666666666666666,0.6818181818181818,0.6538461538461539,0.10256410256410256,0.15384615384615385,0.25,,0.14545454545454545,0.029411764705882353,,0.037037037037037035,,0.10526315789473684,0.10526315789473684,0.23529411764705882,,1.0,0.24074074074074073,0.18518518518518517,0.037037037037037035,0.6,0.18181818181818182,0.36363636363636365,0.75,0.48172499999999996,0.43209876543209874,0.3709677419354839,2.0,5.0,,,,,1.0,2.0,6.0,1.0,2.0,,,,3.0,,,0.6666666666666666,0.46153846153846156,0.125,0.38461538461538464,0.45454545454545453,0.4,,,,,,,,0.5,0.045454545454545456,,5.0,9.0,,,0.5,0.5,0.2,2.0,3.0,0.25,0.6666666666666666,0.5,0.16666666666666666,,,,,,,,1.0,,,True,,,,,
