EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Charge Fouls Drawn,Offensive Fouls Drawn,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,Corner3PctBlocked,DefensiveGoaltends,BlockedArc3,BlockedLongMidRange,on,3pt And 1 Free Throw Trips
1627742,1610612761,Brandon Ingram,Brandon Ingram,1627742,TOR,66532.5,1109,16,2278,2285,506,501.0,242,4563,58.0,90.0,6.0,14.0,13.0,18.0,80.0,147.0,65.0,127.0,24.0,47.0,2.0,3.0,2.0,11.0,24.0,90.0,6.0,13.0,7.0,13.0,203.0,364.0,48.0,137.0,121.0,671.0,2709,14.0,34.0,8.0,16.0,14.0,66.0,43.0,84.0,9.0,24.0,20.0,133.0,168.0,238.0,132.0,12.0,8.0,90.0,24.0,26.0,2.0,69.0,53.0,122.0,38.0,15.0,39.0,27.0,3.0,297.0,7.0,17.0,81.0,56.0,6.0,143.0,24.0,167.0,12.0,26.0,17.0,9.0,51.0,6.0,19.0,23.0,4.0,32.0,3.0,2.0,74.0,2.0,16.0,43.0,73.0,2.0,4.0,4.0,111.0,4.0,145.0,17.0,11.0,67.0,2.0,4.0,19.0,1.0,14.0,1.0,5.0,20.0,10.0,133.0,503,4.0,3.0,0.41379310344827586,0.4221105527638191,0.9166666666666666,0.35036496350364965,0.5,0.375,0.35036496350364965,0.5576923076923077,0.4117647058823529,0.5119047619047619,0.5489021956087824,0.52,0.5231481481481481,0.5951526032315978,0.5689655172413793,0.559322033898305,0.27345309381237526,0.014598540145985401,0.07142857142857142,0.14444444444444443,0.07482993197278912,0.015748031496062992,0.022222222222222223,24.6484375,0.6891891891891891,0.10714285714285714,0.11222444889779559,0.030357142857142857,0.15637065637065636,0.01643192488262911,0.13470993117010815,0.02434077079107505,0.04864864864864865,0.02158273381294964,0.020618556701030927,0.016181229773462782,0.017094017094017096,0.0845771144278607,0.10526315789473684,0.19101123595505617,0.15128205128205127,0.171875,0.05429864253393665,0.5,0.17964071856287425,0.6444444444444445,0.7532467532467533,0.4827586206896552,0.2934131736526946,0.54421768707483,0.5882352941176471,0.3125,0.25349301397205587,0.5118110236220472,0.52,0.47692307692307695,0.09381237524950099,0.5106382978723404,0.5106382978723404,0.9583333333333334,0.17964071856287425,0.26666666666666666,0.2727272727272727,0.875,0.28,0.42857142857142855,0.16666666666666666,0.06,0.6666666666666666,1.0,0.26,0.46153846153846156,0.8333333333333334,0.16666666666666666,0.7222222222222222,0.10185185185185185,0.18181818181818182,0.12037037037037036,0.5384615384615384,0.4530938123752495,0.26666666666666666,0.5134378243512975,0.5378484375,0.49452731481481493,0.12477396021699819,0.16183574879227053,0.014388489208633094,0.09836065573770492,0.19821162444113263,10.521703296703297,25.176642335766424,0.2221246707638279,,,,,,,,,,,True,
1627751,1610612761,Jakob Poeltl,Jakob Poeltl,1627751,TOR,42699.5,712,33,1457,1451,263,225.0,161,2908,115.0,138.0,31.0,41.0,16.0,23.0,37.0,69.0,,,,,,,,,,,,,,,152.0,207.0,,,39.0,343.0,1713,34.0,44.0,,,2.0,70.0,21.0,31.0,,,13.0,55.0,242.0,62.0,,,52.0,,,8.0,,40.0,15.0,55.0,12.0,3.0,25.0,11.0,4.0,125.0,24.0,43.0,45.0,68.0,9.0,122.0,70.0,192.0,5.0,19.0,9.0,10.0,13.0,4.0,10.0,13.0,,3.0,,1.0,26.0,2.0,2.0,49.0,95.0,1.0,10.0,6.0,58.0,13.0,61.0,7.0,,27.0,,7.0,21.0,,16.0,,5.0,21.0,10.0,55.0,261,4.0,6.0,0.7960526315789473,0.9603174603174603,,,,,,0.7342995169082126,0.7727272727272727,0.6774193548387096,0.7342995169082126,0.7727272727272727,0.6774193548387096,0.7329059829059829,0.7291666666666666,0.6707317073170732,,,0.03864734299516908,0.057971014492753624,,,,15.82471089470481,0.5,0.2903225806451613,0.21518987341772153,0.11684782608695653,0.13975155279503104,0.096,0.17711598746081506,0.10841423948220065,0.10784313725490197,0.13679245283018868,0.05555555555555555,0.10119047619047619,0.08536585365853659,0.23308270676691728,0.1968503937007874,0.21428571428571427,0.14583333333333334,0.12195121951219512,0.10638297872340426,0.47619047619047616,0.6666666666666666,0.8333333333333334,0.8846153846153846,0.7652173913043478,0.3333333333333333,0.5362318840579711,0.5362318840579711,0.8918918918918919,,,,,,,,,,,,,0.9318181818181818,0.7560975609756098,0.16129032258064516,,,,,,,0.7419354838709677,0.6956521739130435,,,,,0.6666666666666666,,0.6055685990338163,0.6039935483870967,0.6156516129032257,0.11894273127753303,0.11894273127753303,,0.20408163265306123,0.16034985422740525,3.6429951690821274,,0.18050789293067948,3.0,1.0,2.0,1.0,2.0,0.06382978723404255,,,,,True,
1629628,1610612761,RJ Barrett,RJ Barrett,1629628,TOR,101828.5,1697,146,3488,3501,695,738.0,388,6989,192.0,277.0,27.0,37.0,44.0,59.0,102.0,236.0,4.0,10.0,25.0,74.0,6.0,17.0,6.0,14.0,69.0,204.0,6.0,22.0,14.0,38.0,298.0,523.0,94.0,278.0,194.0,1072.0,4060,34.0,51.0,12.0,39.0,15.0,119.0,63.0,102.0,20.0,52.0,39.0,225.0,358.0,238.0,267.0,15.0,36.0,204.0,69.0,66.0,4.0,119.0,68.0,187.0,42.0,26.0,76.0,31.0,12.0,442.0,20.0,30.0,132.0,86.0,25.0,243.0,54.0,297.0,11.0,42.0,26.0,16.0,67.0,11.0,46.0,31.0,3.0,21.0,2.0,5.0,98.0,3.0,20.0,75.0,141.0,2.0,10.0,7.0,197.0,1.0,270.0,31.0,,142.0,1.0,7.0,19.0,,11.0,,8.0,19.0,9.0,225.0,692,12.0,6.0,0.6006711409395973,0.6392857142857142,0.9468085106382979,0.3381294964028777,0.3076923076923077,0.38461538461538464,0.3381294964028777,0.5697896749521989,0.6666666666666666,0.6176470588235294,0.5480649188514357,0.5777777777777777,0.6038961038961039,0.5826086956521739,0.601010101010101,0.6320224719101124,0.3470661672908864,0.014388489208633094,0.12619502868068833,0.11913357400722022,0.13983050847457626,,0.00980392156862745,25.85725171450343,0.6836734693877551,0.28735632183908044,0.10817610062893082,0.035629453681710214,0.16751269035532995,0.029239766081871343,0.13771320277953253,0.0327653997378768,0.03985507246376811,0.038202247191011236,0.01652892561983471,0.030991735537190084,0.025,0.07792207792207792,0.13690476190476192,0.10596026490066225,0.16295025728987994,0.18048780487804877,0.03273809523809524,0.47368421052631576,0.34581772784019976,0.6931407942238267,0.7868852459016393,0.6666666666666666,0.29463171036204744,0.4322033898305085,0.5024630541871922,0.49019607843137253,0.012484394506866416,0.4,0.4,0.25,0.09238451935081149,0.33783783783783783,0.3472222222222222,1.0,0.2546816479400749,0.3382352941176471,0.3415841584158416,0.927536231884058,0.4111111111111111,0.7297297297297297,0.2962962962962963,0.18888888888888888,0.35294117647058826,1.0,0.24444444444444444,0.2727272727272727,0.8333333333333334,0.38311688311688313,0.7457627118644068,0.09090909090909091,0.42857142857142855,0.24675324675324675,0.3684210526315789,0.6928838951310862,0.3382352941176471,0.5725840199750314,0.5891392857142858,0.570969155844156,0.1566265060240964,0.22397476340694006,0.0035842293906810036,0.11100746268656717,0.20988805970149255,4.636137667304015,25.250359712230217,0.1992545871559633,4.0,3.0,7.0,,,0.038461538461538464,0.02702702702702703,,,,True,
1630193,1610612761,Immanuel Quickley,Immanuel Quickley,1630193,TOR,72516.7,1209,117,2477,2477,435,442.0,268,4954,38.0,53.0,5.0,6.0,12.0,13.0,61.0,121.0,11.0,25.0,17.0,41.0,1.0,3.0,3.0,6.0,81.0,195.0,6.0,19.0,12.0,38.0,110.0,199.0,98.0,236.0,82.0,596.0,2867,11.0,18.0,7.0,22.0,8.0,51.0,20.0,32.0,15.0,44.0,21.0,106.0,102.0,118.0,258.0,36.0,6.0,195.0,81.0,19.0,2.0,140.0,75.0,215.0,49.0,26.0,78.0,43.0,19.0,505.0,12.0,6.0,64.0,68.0,5.0,137.0,18.0,155.0,6.0,53.0,39.0,14.0,30.0,4.0,25.0,21.0,4.0,5.0,,4.0,51.0,3.0,11.0,27.0,82.0,2.0,6.0,4.0,96.0,2.0,105.0,12.0,,50.0,1.0,7.0,1.0,,,,1.0,1.0,,106.0,432,8.0,6.0,0.4636363636363636,0.4766355140186916,0.8775510204081632,0.4152542372881356,0.3181818181818182,0.3409090909090909,0.4152542372881356,0.5527638190954773,0.6111111111111112,0.625,0.5908045977011495,0.5375,0.5592105263157895,0.6195426195426196,0.5795454545454546,0.5888888888888889,0.542528735632184,0.00847457627118644,0.09547738693467336,0.1320754716981132,0.08264462809917356,0.08,0.005128205128205128,19.095477386934675,0.5882352941176471,0.08333333333333333,0.11623931623931624,0.010273972602739725,0.1140819964349376,0.02390438247011952,0.11518324607329843,0.016574585635359115,0.005319148936170213,0.015822784810126583,,0.02972972972972973,0.007575757575757576,0.11353711790393013,0.12449799196787148,0.102803738317757,0.10476190476190476,0.14184397163120568,0.0297029702970297,,0.12183908045977011,0.7169811320754716,0.8260869565217391,0.42105263157894735,0.27816091954022987,0.5041322314049587,0.5495495495495496,0.45901639344262296,0.05747126436781609,0.44,0.4782608695652174,0.6363636363636364,0.09425287356321839,0.4146341463414634,0.425,1.0,0.4482758620689655,0.4153846153846154,0.4175257731958763,0.8518518518518519,0.15,0.8333333333333334,0.6,0.075,0.3333333333333333,1.0,0.475,0.3157894736842105,1.0,0.17105263157894737,0.9230769230769231,0.07894736842105263,0.5,0.5,0.3157894736842105,0.664367816091954,0.4153846153846154,0.526960459770115,0.5153104166666667,0.5244651315789475,0.10759493670886076,0.2109704641350211,0.004219409282700422,0.08557046979865772,0.17785234899328858,8.385427135678391,25.912711864406774,0.17561566410981025,,,20.0,,,,0.024390243902439025,,,,True,
1630534,1610612761,Ochai Agbaji,Ochai Agbaji,1630534,TOR,6367.699999999999,106,-14,219,222,24,47.0,25,441,11.0,12.0,2.0,2.0,,,1.0,2.0,,,,7.0,,,,,1.0,3.0,,,,,12.0,14.0,1.0,10.0,5.0,32.0,268,3.0,3.0,,,,6.0,,,,,1.0,1.0,18.0,6.0,3.0,,6.0,3.0,1.0,2.0,,3.0,2.0,5.0,2.0,,2.0,1.0,,12.0,1.0,3.0,7.0,8.0,,15.0,5.0,20.0,,4.0,2.0,2.0,4.0,1.0,4.0,1.0,,,,,5.0,,,4.0,10.0,,,,5.0,1.0,6.0,,,2.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,24,2.0,1.0,0.75,1.0,1.0,0.1,,,0.1,0.8571428571428571,1.0,,0.5625,1.0,,0.5925925925925926,1.0,0.5,0.4166666666666667,,0.14285714285714285,0.08333333333333333,0.5,,,13.061224489795917,0.8,,0.15384615384615385,0.07692307692307693,0.14,0.0196078431372549,0.14705882352941177,0.044444444444444446,,0.15789473684210525,,0.03125,,0.22727272727272727,0.05263157894736842,0.18181818181818182,0.21212121212121213,,,1.0,0.5,0.9166666666666666,1.0,0.8181818181818182,0.08333333333333333,0.5,1.0,,,,,,0.2916666666666667,,,,0.125,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,0.9166666666666666,0.3333333333333333,0.6444395833333333,0.54055,,0.07692307692307693,0.125,,0.1875,0.03125,2.107142857142857,24.4,0.1095890410958904,1.0,,1.0,,,0.2,,1.0,,,True,
1630567,1610612761,Scottie Barnes,Scottie Barnes,1630567,TOR,75546.49999999999,1259,157,2596,2597,518,520.0,298,5193,106.0,149.0,17.0,26.0,16.0,20.0,64.0,160.0,30.0,59.0,12.0,38.0,1.0,2.0,1.0,5.0,24.0,68.0,3.0,8.0,4.0,15.0,200.0,368.0,36.0,106.0,96.0,604.0,2989,24.0,38.0,4.0,10.0,13.0,73.0,34.0,64.0,5.0,20.0,32.0,115.0,220.0,180.0,96.0,12.0,28.0,68.0,24.0,13.0,1.0,176.0,68.0,244.0,50.0,18.0,128.0,39.0,9.0,556.0,19.0,35.0,92.0,80.0,21.0,193.0,59.0,252.0,24.0,64.0,39.0,25.0,51.0,20.0,38.0,40.0,5.0,13.0,1.0,4.0,91.0,4.0,23.0,54.0,107.0,1.0,6.0,7.0,104.0,7.0,117.0,14.0,4.0,54.0,,9.0,53.0,2.0,32.0,,19.0,55.0,33.0,113.0,515,11.0,8.0,0.55,0.5913978494623656,0.8888888888888888,0.33962264150943394,0.4,0.25,0.33962264150943394,0.5434782608695652,0.631578947368421,0.53125,0.5358649789029536,0.625,0.49404761904761907,0.5745697896749522,0.6886792452830188,0.5594059405940595,0.22362869198312235,0.009433962264150943,0.035326086956521736,0.04697986577181208,0.0375,,0.014705882352941176,20.82767978290366,0.5604395604395604,0.31343283582089554,0.13468013468013468,0.05426356589147287,0.1602787456445993,0.03792415169660679,0.14726027397260275,0.04712041884816754,0.06976744186046512,0.05588235294117647,0.011111111111111112,0.028328611898016998,0.060810810810810814,0.13025210084033614,0.13636363636363635,0.14035087719298245,0.16359447004608296,0.15,0.10762331838565023,0.6,0.3143459915611814,0.7114093959731543,0.7464788732394366,0.6792452830188679,0.33755274261603374,0.4,0.4155844155844156,0.40625,0.12447257383966245,0.5084745762711864,0.5084745762711864,0.4,0.08016877637130802,0.3157894736842105,0.3157894736842105,1.0,0.14345991561181434,0.35294117647058826,0.3582089552238806,0.8333333333333334,0.5416666666666666,0.6538461538461539,0.17647058823529413,0.041666666666666664,0.5,1.0,0.16666666666666666,0.375,1.0,0.23809523809523808,0.8,0.05952380952380952,0.2,0.17857142857142858,0.26666666666666666,0.5379746835443038,0.35294117647058826,0.5466822784810128,0.5625526315789472,0.5154851190476192,0.10505836575875487,0.1323529411764706,,0.12086092715231789,0.19039735099337748,7.057880434782611,25.088679245283025,0.19953775038520802,5.0,1.0,8.0,2.0,,0.06493506493506493,,3.0,2.0,2.0,True,
1630572,1610612761,Sandro Mamukelashvili,Sandro Mamukelashvili,1630572,TOR,32364.900000000005,539,110,1115,1134,243,300.0,127,2249,54.0,70.0,7.0,11.0,6.0,6.0,14.0,24.0,,,7.0,18.0,1.0,2.0,,3.0,30.0,71.0,2.0,5.0,7.0,16.0,68.0,94.0,37.0,89.0,33.0,280.0,1279,8.0,12.0,3.0,7.0,2.0,27.0,9.0,11.0,7.0,19.0,10.0,49.0,106.0,30.0,111.0,,8.0,71.0,30.0,6.0,,27.0,24.0,51.0,17.0,7.0,19.0,6.0,2.0,126.0,12.0,13.0,41.0,40.0,3.0,84.0,25.0,109.0,1.0,28.0,18.0,10.0,10.0,2.0,6.0,9.0,,4.0,,3.0,19.0,2.0,3.0,28.0,46.0,1.0,5.0,3.0,26.0,1.0,41.0,3.0,,20.0,,2.0,14.0,1.0,7.0,1.0,7.0,15.0,8.0,49.0,243,1.0,2.0,0.7794117647058824,0.828125,1.0,0.4157303370786517,0.42857142857142855,0.3684210526315789,0.4157303370786517,0.723404255319149,0.6666666666666666,0.8181818181818182,0.674863387978142,0.6578947368421053,0.65,0.693069306930693,0.675,0.6805555555555556,0.48633879781420764,,0.06382978723404255,0.05714285714285714,0.08333333333333333,,,17.595541401273884,0.5263157894736842,0.07894736842105263,0.15444015444015444,0.052,0.16666666666666666,0.05128205128205128,0.1603960396039604,0.05165289256198347,0.011764705882352941,0.06349206349206349,0.10256410256410256,0.05917159763313609,0.03076923076923077,0.13333333333333333,0.1721311475409836,0.14893617021276595,0.17341040462427745,0.1506849315068493,0.013888888888888888,0.5333333333333333,0.3825136612021858,0.7714285714285715,0.8181818181818182,0.7777777777777778,0.13114754098360656,0.5833333333333334,0.6363636363636364,0.7857142857142857,,,,,0.09836065573770492,0.3888888888888889,0.3888888888888889,1.0,0.3879781420765027,0.4225352112676056,0.4225352112676056,1.0,0.5789473684210527,0.6363636363636364,0.42857142857142855,0.10526315789473684,0.5,1.0,0.2631578947368421,0.4,1.0,0.2,1.0,0.1,,0.5333333333333333,0.4375,0.8688524590163934,0.4225352112676056,0.5989737704918033,0.60085,0.5609183333333334,0.1,0.18018018018018017,,0.09642857142857143,0.175,2.7744680851063825,25.8314606741573,0.2179372197309417,,,1.0,,,,,,,,True,
1641711,1610612761,Gradey Dick,Gradey Dick,1641711,TOR,14890.699999999997,248,35,526,518,79,108.0,55,1044,12.0,23.0,1.0,4.0,3.0,4.0,4.0,13.0,1.0,4.0,4.0,18.0,1.0,1.0,,3.0,1.0,15.0,,1.0,,2.0,17.0,40.0,5.0,33.0,20.0,69.0,577,2.0,7.0,1.0,2.0,,7.0,5.0,8.0,,5.0,5.0,15.0,26.0,8.0,15.0,,2.0,15.0,1.0,6.0,,7.0,1.0,8.0,1.0,,5.0,2.0,,17.0,5.0,2.0,13.0,17.0,,30.0,8.0,38.0,,11.0,6.0,5.0,6.0,,4.0,3.0,1.0,2.0,1.0,,9.0,,1.0,15.0,25.0,1.0,2.0,,14.0,,22.0,1.0,,10.0,1.0,,1.0,,1.0,,,1.0,,15.0,79,1.0,,0.7647058823529411,0.8125,1.0,0.15151515151515152,0.5,,0.15151515151515152,0.425,0.2857142857142857,0.625,0.3356164383561644,0.3888888888888889,0.38461538461538464,0.41566265060240964,0.3888888888888889,0.5,0.4520547945205479,,0.15,0.17391304347826086,0.15384615384615385,,,15.753424657534246,0.6666666666666666,,0.13076923076923078,0.017543859649122806,0.10655737704918032,0.043859649122807015,0.11904761904761904,0.03070175438596491,,0.028985507246376812,,0.05063291139240506,0.02857142857142857,0.11764705882352941,0.12727272727272726,0.16666666666666666,0.11764705882352941,0.08108108108108109,,,0.3150684931506849,0.5217391304347826,0.631578947368421,0.6666666666666666,0.1780821917808219,0.3076923076923077,0.36363636363636365,1.0,0.0547945205479452,0.25,0.25,1.0,0.2465753424657534,0.2222222222222222,0.2222222222222222,1.0,0.2054794520547945,0.06666666666666667,0.06666666666666667,1.0,0.4444444444444444,0.25,,0.1111111111111111,1.0,1.0,0.1111111111111111,,,0.3076923076923077,0.75,0.23076923076923078,,0.15384615384615385,,0.7671232876712328,0.06666666666666667,0.5837486301369864,0.5483800000000001,0.5842923076923078,0.13253012048192772,0.20408163265306123,0.029411764705882353,0.10144927536231885,0.21739130434782608,5.569999999999999,24.645454545454548,0.15019011406844107,1.0,,,,,0.06666666666666667,,,,,True,
1642266,1610612761,Ja'Kobe Walter,Ja'Kobe Walter,1642266,TOR,27948.800000000003,466,69,953,967,148,170.0,108,1920,7.0,16.0,1.0,5.0,3.0,3.0,4.0,11.0,,1.0,20.0,42.0,,3.0,6.0,7.0,19.0,49.0,2.0,6.0,2.0,6.0,11.0,28.0,39.0,91.0,23.0,162.0,1099,2.0,7.0,2.0,9.0,4.0,14.0,3.0,5.0,8.0,13.0,6.0,36.0,18.0,4.0,114.0,3.0,2.0,49.0,19.0,4.0,1.0,18.0,11.0,29.0,9.0,2.0,13.0,4.0,1.0,69.0,9.0,9.0,19.0,19.0,,38.0,18.0,56.0,3.0,23.0,8.0,15.0,6.0,,5.0,3.0,,1.0,1.0,,9.0,3.0,1.0,24.0,53.0,,2.0,2.0,28.0,3.0,27.0,2.0,,12.0,1.0,1.0,2.0,1.0,,,2.0,3.0,1.0,34.0,147,6.0,,0.8181818181818182,0.9,0.9743589743589743,0.42857142857142855,0.2222222222222222,0.6153846153846154,0.42857142857142855,0.39285714285714285,0.2857142857142857,0.6,0.5840336134453782,0.3125,0.8333333333333334,0.6183206106870229,0.3888888888888889,0.8571428571428571,0.7647058823529411,0.01098901098901099,0.14285714285714285,0.0625,0.18181818181818182,1.0,,13.047530288909599,0.6666666666666666,,0.0892018779342723,0.03982300884955752,0.08482142857142858,0.045454545454545456,0.08695652173913043,0.04245283018867924,0.075,0.02564102564102564,,0.04477611940298507,0.046875,0.10294117647058823,0.0625,0.12244897959183673,0.06707317073170732,0.13333333333333333,0.046875,0.3333333333333333,0.13445378151260504,0.4375,0.4666666666666667,0.7142857142857143,0.09243697478991597,0.36363636363636365,0.4444444444444444,1.0,0.008403361344537815,,,,0.35294117647058826,0.47619047619047616,0.4878048780487805,1.0,0.4117647058823529,0.3877551020408163,0.3877551020408163,0.9473684210526315,0.3125,0.2,,0.1875,,,0.375,0.3333333333333333,1.0,0.16666666666666666,1.0,0.3888888888888889,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.8991596638655462,0.3877551020408163,0.5667735294117648,0.5303892857142858,0.5654444444444444,0.1,0.3157894736842105,0.010869565217391304,0.08641975308641975,0.2222222222222222,4.521428571428572,24.84395604395604,0.155299055613851,,1.0,2.0,,,,0.023809523809523808,,1.0,,True,
1642347,1610612761,Jamal Shead,Jamal Shead,1642347,TOR,29342.100000000002,489,27,1000,1001,267,329.0,115,2001,13.0,23.0,2.0,3.0,2.0,3.0,11.0,33.0,,2.0,5.0,16.0,2.0,5.0,1.0,4.0,17.0,42.0,1.0,4.0,5.0,8.0,24.0,58.0,22.0,58.0,13.0,127.0,1176,2.0,6.0,3.0,9.0,2.0,15.0,7.0,17.0,6.0,12.0,2.0,34.0,14.0,34.0,54.0,12.0,,42.0,17.0,6.0,,74.0,34.0,108.0,24.0,10.0,51.0,20.0,3.0,250.0,2.0,5.0,8.0,15.0,1.0,24.0,7.0,31.0,3.0,18.0,14.0,4.0,12.0,5.0,11.0,6.0,,1.0,1.0,,18.0,2.0,7.0,16.0,36.0,,2.0,,29.0,,17.0,2.0,,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,34.0,267,5.0,1.0,0.2916666666666667,0.2916666666666667,0.8181818181818182,0.3793103448275862,0.3333333333333333,0.5,0.3793103448275862,0.41379310344827586,0.3333333333333333,0.4117647058823529,0.49137931034482757,0.43333333333333335,0.5517241379310345,0.516260162601626,0.46875,0.5483870967741935,0.5,,0.10344827586206896,0.13043478260869565,0.09090909090909091,,,12.422907488986784,0.6666666666666666,0.03333333333333333,0.06787330316742081,0.020491803278688523,0.035555555555555556,0.010256410256410256,0.0515695067264574,0.015945330296127564,,0.03816793893129771,,0.015267175572519083,,0.10112359550561797,0.034482758620689655,0.06666666666666667,0.037037037037037035,0.031746031746031744,0.047619047619047616,0.6666666666666666,0.19827586206896552,0.5652173913043478,0.65,0.38461538461538464,0.28448275862068967,0.3333333333333333,0.36666666666666664,0.18181818181818182,0.017241379310344827,,,,0.13793103448275862,0.3125,0.3125,0.8,0.3620689655172414,0.40476190476190477,0.40476190476190477,0.8235294117647058,0.2,0.6666666666666666,1.0,0.3333333333333333,0.4,0.5,0.26666666666666666,0.25,1.0,0.10344827586206896,0.6666666666666666,0.13793103448275862,0.25,0.27586206896551724,0.625,0.6982758620689655,0.40476190476190477,0.5368038793103448,0.5667249999999999,0.48423448275862074,0.06557377049180328,0.1111111111111111,0.01694915254237288,0.11811023622047244,0.2677165354330709,6.551724137931036,25.503448275862063,0.267,,2.0,8.0,,,,,,,,True,
