EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,Fg3aBlocked,Arc3Assists,AtRimAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,FTOffRebounds,BlockedAtRim,RecoveredBlocks,OffFTReboundPct,BlocksRecoveredPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,Charge Fouls Drawn,Offensive Fouls Drawn,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PenaltyArc3Accuracy,Travels,Blocked3s,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,BlockedCorner3,BlockedLongMidRange,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,on,Corner3PctBlocked,Charge Fouls,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips
1627827,1610612745,Dorian Finney-Smith,Dorian Finney-Smith,1627827,HOU,2555.9,43,-2,79,85,24,37,12,164,2.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,8.0,13.0,106,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,3.0,3.0,1.0,7.0,3.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,23,1.0,0.5,1.0,0.6666666666666666,0.375,0.5,1.0,0.375,1.0,1.0,1.0,0.65,0.8333333333333334,1.25,0.65,0.8333333333333334,1.25,0.8,12.087912087912088,1.0,0.3333333333333333,0.16666666666666666,0.0625,0.1875,0.125,0.17647058823529413,0.09375,0.125,0.125,0.125,0.2,0.125,0.2,0.3,0.4,0.2,1.0,1.0,0.5,0.6,0.3333333333333333,0.3333333333333333,0.5,0.2,0.5,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.58667,0.650175,0.602625,0.38461538461538464,0.38461538461538464,1.1,24.087500000000002,0.3037974683544304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,10994.4,183,-34,354,377,140,141,53,731,2.0,7.0,1.0,1.0,1.0,5.0,4.0,9.0,2.0,2.0,2.0,3.0,7.0,29.0,8.0,20.0,11.0,38.0,63.0,433,3.0,4.0,3.0,4.0,16.0,4.0,10.0,2.0,9.0,25.0,4.0,12.0,33.0,,,29.0,7.0,10.0,8.0,18.0,5.0,2.0,44.0,,3.0,3.0,5.0,,8.0,3.0,11.0,,4.0,2.0,8.0,7.0,12.0,6.0,7.0,15.0,14.0,25.0,139,2.0,0.25,0.25,1.0,0.2894736842105263,0.75,0.2222222222222222,0.2894736842105263,0.4,0.75,0.4,0.4224137931034483,0.9375,0.3684210526315789,0.4846153846153846,1.0,0.5,0.6551724137931034,18.42105263157895,0.6666666666666666,,0.04950495049504951,0.03225806451612903,0.038461538461538464,,0.0446927374301676,0.016574585635359115,0.03333333333333333,,,0.11428571428571428,0.02,,0.05,,0.1206896551724138,0.2857142857142857,0.3333333333333333,,0.15517241379310345,0.4444444444444444,0.4444444444444444,1.0,0.5,0.2413793103448276,0.25,1.0,0.125,1.0,0.25,1.0,0.2631578947368421,0.2,0.15789473684210525,0.6666666666666666,0.7758620689655172,0.2413793103448276,0.5267318965517243,0.49239000000000005,0.4973763157894737,0.25396825396825395,0.3968253968253968,6.460000000000001,25.66315789473684,0.3954802259887006,6.0,13.0,1.0,2.0,6.0,14.0,1.0,11.0,3.0,1.0,3.0,8.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,2.0,3.0,6.0,1.0,1.0,1.0,6.0,0.02631578947368421,0.15,0.14285714285714285,0.15384615384615385,0.034482758620689655,0.0196078431372549,0.08333333333333333,0.22413793103448276,0.46153846153846156,0.5454545454545454,0.3333333333333333,1.0,0.25,0.5,1.0,0.3157894736842105,0.05084745762711865,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629006,1610612745,Josh Okogie,Josh Okogie,1629006,HOU,4860.200000000001,81,-25,160,175,71,88,29,335,2.0,4.0,,2.0,1.0,1.0,1.0,3.0,,,1.0,1.0,2.0,5.0,3.0,6.0,3.0,8.0,16.0,191,,2.0,,,,1.0,2.0,1.0,2.0,6.0,2.0,4.0,9.0,,,5.0,2.0,1.0,1.0,2.0,,1.0,5.0,4.0,,3.0,5.0,,8.0,5.0,13.0,1.0,2.0,,4.0,4.0,4.0,1.0,3.0,5.0,3.0,6.0,68,,0.3333333333333333,0.3333333333333333,1.0,0.375,,0.5,0.375,0.5,,0.5,0.5357142857142857,,0.625,0.5,,0.6,0.5714285714285714,10.050251256281408,1.0,,0.15151515151515152,,0.07894736842105263,0.10526315789473684,0.11267605633802817,0.04819277108433735,,0.1,0.125,0.2222222222222222,0.07692307692307693,,0.1,0.14285714285714285,0.2857142857142857,0.5,0.5,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.35714285714285715,0.4,0.5,1.0,1.0,,,,0.25,1.0,0.25,1.0,0.8571428571428571,0.4,0.58995,,0.6305499999999999,,0.375,2.4,25.387500000000003,0.44375,1.0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,,2.0,,,,,2.0,,,1.0,4.0,,1.0,1.0,1.0,,1.0,1.0,0.125,,,,0.2,,,0.14285714285714285,0.5,0.5,1.0,,,,,0.25,0.06666666666666667,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1630256,1610612745,Jae'Sean Tate,Jae'Sean Tate,1630256,HOU,22242.4,371,-45,715,751,263,251,111,1466,27.0,37.0,13.0,15.0,8.0,12.0,6.0,18.0,,1.0,1.0,3.0,3.0,12.0,40.0,68.0,9.0,30.0,114.0,839,14.0,20.0,2.0,4.0,37.0,13.0,25.0,1.0,4.0,34.0,42.0,38.0,24.0,3.0,18.0,12.0,3.0,12.0,11.0,23.0,4.0,2.0,57.0,11.0,18.0,11.0,21.0,2.0,34.0,29.0,63.0,1.0,9.0,6.0,7.0,4.0,13.0,6.0,18.0,46.0,16.0,33.0,259,4.0,0.525,0.6774193548387096,0.8888888888888888,0.3,0.5,0.25,0.3,0.5882352941176471,0.7,0.52,0.5459183673469388,0.7083333333333334,0.5,0.5588235294117647,0.74,0.5151515151515151,0.30612244897959184,13.403263403263404,0.5384615384615384,0.14285714285714285,0.1076923076923077,0.09230769230769231,0.06358381502890173,0.0658682634730539,0.08695652173913043,0.08011049723756906,0.09375,0.0743801652892562,0.043478260869565216,0.15492957746478872,0.06521739130434782,0.125,0.0546875,0.022727272727272728,0.37755102040816324,0.7297297297297297,0.7714285714285715,0.5185185185185185,0.1836734693877551,0.3333333333333333,0.3333333333333333,1.0,0.12244897959183673,0.25,0.25,0.6666666666666666,0.625,0.8666666666666667,0.041666666666666664,,0.41379310344827586,0.6666666666666666,0.10344827586206896,0.3333333333333333,0.6836734693877551,0.25,0.5370204081632654,0.5741071428571428,0.5315948275862069,0.32456140350877194,0.2982456140350877,4.425,24.46,0.3678321678321678,12.0,30.0,2.0,3.0,1.0,7.0,3.0,5.0,5.0,,7.0,8.0,3.0,2.0,6.0,,3.0,2.0,2.0,4.0,,10.0,2.0,4.0,2.0,3.0,,3.0,1.0,,0.07352941176470588,0.05405405405405406,0.1,,0.10309278350515463,0.058823529411764705,0.30612244897959184,0.4,0.4444444444444444,0.5,,0.125,0.6666666666666666,0.5,0.034482758620689655,0.04,0.05714285714285714,,3.0,,,,1.0,1.0,2.0,2.0,3.0,0.08888888888888889,0.01020408163265306,1.0,1.0,1.0,0.3076923076923077,,,,,,,,,,,,,,,True,,,,,
201145,1610612745,Jeff Green,Jeff Green,201145,HOU,4419.0,74,-56,139,153,69,93,20,292,2.0,4.0,1.0,1.0,,,3.0,6.0,,,1.0,3.0,5.0,13.0,4.0,10.0,8.0,19.0,32.0,199,1.0,2.0,,1.0,2.0,1.0,2.0,3.0,10.0,11.0,6.0,2.0,21.0,3.0,,13.0,5.0,1.0,1.0,2.0,,,5.0,1.0,,2.0,5.0,,7.0,1.0,8.0,,,,1.0,1.0,1.0,1.0,6.0,7.0,,11.0,69,,0.75,0.75,0.875,0.42105263157894735,,0.3,0.42105263157894735,0.4,0.5,0.5,0.5517241379310345,0.3333333333333333,0.4583333333333333,0.5517241379310345,0.3333333333333333,0.4583333333333333,0.6551724137931034,18.29268292682927,1.0,,0.13157894736842105,,0.06896551724137931,0.03333333333333333,0.1044776119402985,0.014705882352941176,,0.05263157894736842,,0.09090909090909091,0.09523809523809523,0.3333333333333333,0.05263157894736842,,0.13793103448275862,0.5,0.5,1.0,0.20689655172413793,0.5,0.5,1.0,0.4482758620689655,0.38461538461538464,0.38461538461538464,0.8,0.3333333333333333,1.0,,,,,0.25,0.3333333333333333,0.7931034482758621,0.38461538461538464,0.49980357142857146,0.52995,0.4798363636363636,0.0625,0.34375,7.130000000000001,26.305263157894736,0.49640287769784175,2.0,4.0,,1.0,7.0,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,0.1,,0.25,,,,0.13793103448275862,0.5,0.6666666666666666,0.5,,0.3333333333333333,,,0.5833333333333334,,,,,1.0,,1.0,,2.0,,,,0.1,0.06896551724137931,,,,1.0,2.0,0.2857142857142857,,,,,,,,,,,,,True,,,,,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,6996.0,117,17,228,233,100,71,38,461,22.0,29.0,13.0,19.0,7.0,11.0,,,,,,,,,25.0,41.0,,,59.0,248,14.0,23.0,,,29.0,8.0,19.0,,,19.0,26.0,24.0,,,24.0,,,4.0,3.0,7.0,1.0,2.0,17.0,4.0,21.0,9.0,16.0,1.0,26.0,25.0,51.0,5.0,6.0,2.0,,,4.0,2.0,9.0,13.0,10.0,18.0,99,,0.52,1.0,,,,,,0.6097560975609756,0.6086956521739131,0.42105263157894735,0.6097560975609756,0.6086956521739131,0.42105263157894735,0.59,0.6041666666666666,0.3958333333333333,,19.494584837545126,,0.25,0.2191780821917808,0.29577464788732394,0.16981132075471697,0.09302325581395349,0.1984126984126984,0.21929824561403508,0.5217391304347826,0.06451612903225806,0.16666666666666666,0.12121212121212122,0.3,0.3,0.17073170731707318,0.35714285714285715,0.7073170731707317,0.7586206896551724,0.7586206896551724,0.45454545454545453,,,,,,,,,0.8260869565217391,0.6842105263157895,,,0.5789473684210527,0.6363636363636364,,,0.7073170731707317,,0.5665682926829267,0.5871909090909091,0.514821052631579,0.4915254237288136,0.3220338983050847,2.2439024390243905,,0.43859649122807015,3.0,12.0,,,,9.0,1.0,3.0,2.0,,2.0,2.0,4.0,,4.0,,,1.0,,3.0,1.0,18.0,,6.0,3.0,9.0,2.0,10.0,2.0,,0.04878048780487805,,0.16666666666666666,,0.20512820512820512,0.1111111111111111,0.2926829268292683,0.25,0.3,1.0,,,,,,0.1276595744680851,0.1276595744680851,,7.0,9.0,,0.9,,,,,,0.16666666666666666,,,,,0.07692307692307693,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,
1630578,1610612745,Alperen Sengun,Alperen Sengun,1630578,HOU,7922.999999999998,132,19,251,255,72,27,45,506,14.0,21.0,3.0,5.0,1.0,3.0,,,,,,,3.0,11.0,28.0,49.0,3.0,11.0,90.0,282,5.0,7.0,,1.0,18.0,5.0,12.0,,2.0,21.0,22.0,34.0,9.0,,2.0,11.0,3.0,18.0,9.0,27.0,1.0,3.0,63.0,8.0,7.0,12.0,11.0,2.0,25.0,16.0,41.0,3.0,9.0,4.0,4.0,2.0,7.0,2.0,10.0,12.0,27.0,21.0,71,,0.39285714285714285,0.4074074074074074,1.0,0.2727272727272727,,,0.2727272727272727,0.5714285714285714,0.7142857142857143,0.4166666666666667,0.5416666666666666,0.625,0.35714285714285715,0.6,0.75,0.525,0.18333333333333332,26.470588235294116,0.5714285714285714,0.6666666666666666,0.16176470588235295,0.109375,0.1875,0.12121212121212122,0.17424242424242425,0.11538461538461539,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.05,0.2,0.23076923076923078,0.1875,0.125,0.35,0.6666666666666666,0.7368421052631579,0.5714285714285714,,,,,0.18333333333333332,0.2727272727272727,0.3,1.0,0.625,0.6,,,0.21428571428571427,0.3333333333333333,,,0.5333333333333333,0.2727272727272727,0.5006058333333333,0.5462499999999999,0.44923214285714286,0.2,0.23333333333333334,5.959183673469388,25.927272727272726,0.2868525896414343,14.0,25.0,,1.0,2.0,25.0,8.0,11.0,4.0,1.0,8.0,13.0,5.0,,3.0,1.0,2.0,,1.0,,4.0,32.0,3.0,17.0,1.0,3.0,2.0,4.0,,0.09090909090909091,0.08163265306122448,0.09523809523809523,0.08,0.09090909090909091,0.08,0.06666666666666667,0.4166666666666667,0.56,0.6086956521739131,0.21428571428571427,,0.125,,,0.14285714285714285,0.22972972972972974,0.2698412698412698,1.0,1.0,1.0,0.08333333333333333,0.25,,3.0,2.0,,,0.1875,0.05,,,,0.6666666666666666,,,2.0,1.0,,1.0,,1.0,,,,,,,True,,,,,
1641708,1610612745,Amen Thompson,Amen Thompson,1641708,HOU,11813.899999999998,197,6,381,406,118,106,54,787,13.0,27.0,2.0,4.0,5.0,9.0,1.0,4.0,,,,1.0,,3.0,24.0,54.0,1.0,7.0,69.0,435,4.0,6.0,,1.0,11.0,7.0,18.0,,3.0,18.0,20.0,28.0,3.0,,4.0,3.0,,10.0,16.0,26.0,6.0,6.0,68.0,10.0,8.0,12.0,12.0,2.0,26.0,18.0,44.0,2.0,9.0,5.0,11.0,5.0,18.0,8.0,6.0,12.0,21.0,17.0,115,3.0,0.4166666666666667,0.45454545454545453,1.0,0.14285714285714285,,,0.14285714285714285,0.4444444444444444,0.6666666666666666,0.3888888888888889,0.4180327868852459,0.5714285714285714,0.3333333333333333,0.5,0.6111111111111112,0.391304347826087,0.11475409836065574,19.247787610619472,0.6111111111111112,0.4,0.11214953271028037,0.08247422680412371,0.12903225806451613,0.11235955056179775,0.12,0.0967741935483871,0.08571428571428572,0.06060606060606061,0.2608695652173913,0.07894736842105263,0.1276595744680851,0.13636363636363635,0.11940298507462686,0.06666666666666667,0.4426229508196721,0.48148148148148145,0.5416666666666666,0.5384615384615384,0.06557377049180328,0.25,0.25,1.0,0.04918032786885246,,,,0.5714285714285714,0.5,,,0.42857142857142855,0.5555555555555556,0.047619047619047616,,0.5573770491803278,,0.5185295081967215,0.5005083333333333,0.48957857142857153,0.15942028985507245,0.2608695652173913,7.372222222222222,25.6,0.30971128608923887,10.0,15.0,,1.0,2.0,18.0,3.0,4.0,3.0,,10.0,4.0,4.0,4.0,7.0,1.0,6.0,,1.0,,3.0,21.0,5.0,11.0,2.0,7.0,,7.0,1.0,,0.05555555555555555,0.1111111111111111,,,0.09523809523809523,0.05,0.2459016393442623,0.6666666666666666,0.6666666666666666,0.3,,0.14285714285714285,,,0.09523809523809523,0.16417910447761194,0.18333333333333332,,6.0,3.0,,0.42857142857142855,1.0,12.0,,,1.0,0.15384615384615385,0.19672131147540983,0.08333333333333333,0.08333333333333333,,0.5,,,1.0,,,,,,1.0,,,,,,True,,,,,
1631120,1610612745,JD Davison,JD Davison,1631120,HOU,4829.9,80,-44,150,168,72,104,20,318,3.0,4.0,,,1.0,1.0,,3.0,,,,2.0,3.0,6.0,5.0,12.0,3.0,9.0,25.0,209,,,,,,1.0,4.0,2.0,5.0,12.0,8.0,2.0,9.0,,,6.0,3.0,8.0,3.0,11.0,1.0,5.0,25.0,,,1.0,4.0,,5.0,,5.0,,3.0,1.0,2.0,2.0,5.0,3.0,3.0,7.0,8.0,12.0,72,2.0,0.8,0.8,1.0,0.3333333333333333,,0.4,0.3333333333333333,0.4166666666666667,,0.25,0.4523809523809524,,0.4444444444444444,0.4807692307692308,,0.5,0.42857142857142855,17.816091954022987,0.4,,0.10810810810810811,,0.027777777777777776,,0.0684931506849315,,,,,,0.125,0.2,,,0.19047619047619047,0.75,0.75,1.0,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,,,,,0.1111111111111111,1.0,0.2222222222222222,,0.6190476190476191,0.5,0.4747125,,0.4807888888888889,,0.48,8.475,25.62222222222222,0.48,,5.0,,,3.0,6.0,,4.0,1.0,,2.0,2.0,2.0,1.0,3.0,,,,1.0,1.0,,10.0,,5.0,,2.0,1.0,2.0,,,0.08333333333333333,,0.2,,,,0.23809523809523808,,,,,,,,0.3333333333333333,0.19230769230769232,0.29411764705882354,,1.0,,,,2.0,3.0,1.0,,2.0,0.09090909090909091,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,,2.0,0.6666666666666666,1.0,,,,,,,,,,,,True,,,,,
1642263,1610612745,Reed Sheppard,Reed Sheppard,1642263,HOU,10556.8,176,-6,347,343,108,87,53,690,4.0,12.0,,,2.0,4.0,4.0,8.0,1.0,3.0,3.0,4.0,13.0,44.0,15.0,42.0,17.0,52.0,93.0,376,,2.0,1.0,4.0,3.0,6.0,11.0,9.0,22.0,48.0,6.0,24.0,30.0,21.0,,44.0,13.0,7.0,10.0,17.0,4.0,1.0,44.0,,,13.0,9.0,1.0,23.0,,23.0,,6.0,4.0,6.0,5.0,9.0,5.0,7.0,11.0,9.0,48.0,108,1.0,0.2,0.2,0.5882352941176471,0.3269230769230769,0.25,0.4090909090909091,0.3269230769230769,0.35714285714285715,,0.5454545454545454,0.4308510638297872,0.25,0.5909090909090909,0.46938775510204084,0.25,0.6666666666666666,0.5531914893617021,25.845410628019327,0.6666666666666666,0.16666666666666666,0.09183673469387756,,0.14444444444444443,,0.11702127659574468,,,,,0.125,0.07142857142857142,0.0625,0.16176470588235295,,0.1276595744680851,0.3333333333333333,0.4,0.25,0.0851063829787234,0.5,0.5,1.0,0.46808510638297873,0.29545454545454547,0.3023255813953488,0.46153846153846156,,,0.5,0.3333333333333333,0.12121212121212122,0.5,0.12121212121212122,0.75,0.6808510638297872,0.29545454545454547,0.5151824468085106,0.50891,0.5083136363636364,0.03225806451612903,0.5161290322580645,8.87857142857143,26.434615384615384,0.3112391930835735,9.0,21.0,,1.0,18.0,12.0,,9.0,5.0,1.0,6.0,4.0,2.0,1.0,3.0,1.0,1.0,,,,,13.0,2.0,4.0,,3.0,2.0,3.0,,0.019230769230769232,0.11904761904761904,0.16666666666666666,0.09523809523809523,0.022727272727272728,,,0.22340425531914893,0.42857142857142855,0.47368421052631576,0.1111111111111111,1.0,0.16666666666666666,,,0.5454545454545454,0.061224489795918366,0.09090909090909091,,1.0,,,,2.0,9.0,2.0,,,0.09090909090909091,0.09574468085106383,0.2222222222222222,0.25,0.5,,6.0,0.3333333333333333,,,,,,,,1.0,1.0,2.0,0.1111111111111111,0.037037037037037035,True,,,,,
