EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,Usage,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,DefTwoPtRebounds,DefRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceFtPoints,DefThreePtRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,DefThreePtReboundPct,DefArc3ReboundPct,FTDefRebounds,DefFTReboundPct,on,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Charge Fouls,DefensiveGoaltends,OffensiveGoaltends,SecondChanceCorner3FGM,Fg3aBlocked,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked,Defensive 3 Seconds Violations
1629026,1610612760,Kenrich Williams,Kenrich Williams,1629026,OKC,416.0,7,-11,16,15,5,13,3,31,1.0,1.0,1.0,1.0,1.0,3.0,23,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5,1.0,1.0,0.75,15.789473684210526,1.0,0.2,0.125,0.25,1.0,1.0,1.0,0.4575,0.5,0.5,18.3,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630598,1610612760,Aaron Wiggins,Aaron Wiggins,1630598,OKC,416.0,7,-11,16,15,5,13,3,31,,,1.0,2.0,,2.0,23,,,2.0,,6.0,1.0,1.0,2.0,,,,,,,,,5,0.5,0.3333333333333333,0.3333333333333333,15.789473684210526,,0.2,0.125,,,,,0.5424666666666667,,,6.25,0.3125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.14285714285714285,1.0,0.25,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642272,1610612760,Jared McCain,Jared McCain,1642272,OKC,416.0,7,-11,16,15,5,13,3,31,,,,1.0,,3.0,23,,,,,,,,,,,,,,,,,5,,0.5,0.5,15.789473684210526,,,,,,,,0.5123666666666666,,,12.9,0.3125,,,,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,0.6666666666666666,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,,24.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,0.5,0.5,0.5,0.75,0.75,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.54015,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642362,1610612760,Payton Sandfort,Payton Sandfort,1642362,OKC,416.0,7,-11,16,15,5,13,3,31,,,,1.0,1.0,4.0,23,,,,,,,,2.0,,,,,1.0,1.0,2.0,1.0,5,,0.3,0.3333333333333333,36.8421052631579,,,,,,,,0.578,0.16666666666666666,0.5,1.1,0.3125,,1.0,,,,2.0,4.0,,,1.0,,2.0,,,1.0,2.0,,,,,0.5,0.8,0.25,0.2857142857142857,,0.25,0.2,,,,,0.4,,,,1.0,0.25,24.65,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,2.0,3.0,3.0,1.0,5.0,3.0,1.0,0.25,0.5,0.25,0.75,0.75,0.4,0.5,0.5,1.0,,0.5,1.0,0.5,0.54915,0.75,1.0,1.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.3333333333333333,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642382,1610612760,Branden Carlson,Branden Carlson,1642382,OKC,132.0,2,-1,4,3,1,3,2,7,,,,,,,4,,,,,,,,1.0,,,,,,,,,1,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642964,1610612760,Brooks Barnhizer,Brooks Barnhizer,1642964,OKC,284.0,5,-10,12,12,4,10,1,24,,,,,,,19,,,,,,1.0,1.0,1.0,,,,,,,,,4,,,,,,0.5,0.2,0.5,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627936,1610612760,Alex Caruso,Alex Caruso,1627936,OKC,61220.80000000001,1020,382,2129,2141,703,734,225,4270,4.0,5.0,74.0,119.0,41.0,348.0,2169,46.0,68.0,110.0,45.0,262.0,13.0,28.0,155.0,72.0,23.0,32.0,11.0,48.0,53.0,51.0,22.0,699,0.6218487394957983,0.5116666666666667,0.5353846153846153,15.71849978929625,0.6666666666666666,0.025193798449612403,0.026567481402763018,0.021220159151193633,0.016666666666666666,0.8,0.8,0.5721276666666666,0.06896551724137931,0.15942028985507245,3.9537815126050426,0.330201972757163,59.0,80.0,8.0,11.0,34.0,99.0,181.0,10.0,17.0,43.0,102.0,99.0,42.0,12.0,53.0,127.0,0.6891891891891891,0.7183098591549296,0.5882352941176471,0.640625,0.6323529411764706,0.6033333333333334,0.10412573673870335,0.11480075901328274,0.03597122302158273,0.11934156378600823,0.26666666666666666,0.7375,0.8082191780821918,0.711864406779661,0.11333333333333333,0.33,0.34375,0.7272727272727273,0.625,0.87,0.1235632183908046,24.63922651933701,19.0,82.0,1.0,19.0,12.0,31.0,53.0,15.0,12.0,50.0,91.0,156.0,30.0,68.0,91.0,0.9811320754716981,0.292817679558011,0.24,0.292817679558011,0.4482758620689655,0.4739583333333333,0.2733333333333333,0.23170731707317074,0.23170731707317074,1.0,0.375,0.21839080459770116,0.05263157894736842,0.3563218390804598,0.5611356321839082,0.2614942528735632,2.0,68.0,16.0,2.0,3.0,12.0,0.12477064220183487,0.13010204081632654,6.0,0.12244897959183673,False,19.0,26.0,11.0,3.0,34.0,7.0,11.0,7.0,21.0,37.0,13.0,3.0,6.0,34.0,12.0,30.0,19.0,4.0,12.0,3.0,4.0,49.0,9.0,21.0,1.0,6.0,14.0,1.0,2.0,4.0,14.0,3.0,6.0,16.0,1.0,1.0,7.0,1.0,8.0,17.0,11.0,5.0,0.4666666666666667,0.5675675675675675,0.10084033613445378,0.0875,0.14705882352941177,0.06,0.02823529411764706,0.031446540880503145,0.026595744680851064,0.02564102564102564,0.09523809523809523,0.08163265306122448,0.1111111111111111,0.025157232704402517,0.6470588235294118,0.3235294117647059,0.3793103448275862,0.5454545454545454,0.75,0.3434343434343434,0.3434343434343434,0.9705882352941176,0.09375,0.5833333333333334,1.0,0.2988505747126437,0.7307692307692307,0.3548387096774194,0.3434343434343434,0.5527794117647059,,,,,,,,,,,,,,,,,,
1628392,1610612760,Isaiah Hartenstein,Isaiah Hartenstein,1628392,OKC,68245.5,1137,365,2336,2332,284,346,306,4668,1.0,3.0,184.0,289.0,64.0,432.0,2466,82.0,108.0,166.0,72.0,390.0,53.0,149.0,443.0,47.0,16.0,45.0,11.0,82.0,97.0,105.0,56.0,282,0.6366782006920415,0.6216216216216216,0.6334310850439883,15.707389528406981,0.5487804878048781,0.10685483870967742,0.1367837338262477,0.09919571045576407,0.010135135135135136,0.3333333333333333,0.3333333333333333,0.5887981418918918,0.1661721068249258,0.1696969696969697,4.271626297577855,0.12157534246575342,132.0,177.0,36.0,54.0,109.0,5.0,7.0,41.0,62.0,92.0,286.0,5.0,58.0,13.0,135.0,294.0,0.7771739130434783,0.9166666666666666,0.6612903225806451,0.6507936507936508,0.6301369863013698,0.02364864864864865,0.23478260869565218,0.24035087719298245,0.13008130081300814,0.2574626865671642,0.597972972972973,0.7457627118644068,0.8,0.7424242424242424,0.36824324324324326,0.016891891891891893,0.8571428571428571,0.6666666666666666,0.2222222222222222,0.6216216216216216,0.21296296296296297,24.942857142857143,,2.0,,,1.0,,,1.0,,,40.0,,46.0,118.0,40.0,,,,,0.5714285714285714,0.5555555555555556,0.006756756756756757,,,,0.015873015873015872,,,,0.6178178571428571,0.09259259259259259,10.0,139.0,37.0,,26.0,6.0,0.24601769911504426,0.24509803921568626,20.0,0.3225806451612903,False,12.0,20.0,51.0,,,,,,16.0,28.0,8.0,,56.0,,17.0,45.0,29.0,7.0,95.0,1.0,9.0,31.0,8.0,34.0,3.0,13.0,6.0,19.0,1.0,11.0,3.0,15.0,4.0,36.0,,,22.0,,14.0,36.0,27.0,3.0,,0.5714285714285714,0.058823529411764705,0.06779661016949153,0.045871559633027525,0.020833333333333332,0.1621160409556314,0.14925373134328357,0.1972318339100346,0.08333333333333333,0.22580645161290322,0.19834710743801653,0.2484076433121019,0.09574468085106383,0.75,0.46788990825688076,0.49038461538461536,0.8627450980392157,1.0,,,,,,,0.7142857142857143,0.6,,,0.605752,2.0,2.0,2.0,,,,,,,,,,,,,,,
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,135536.79999999996,2259,788,4739,4728,1291,1364,476,9467,144.0,263.0,616.0,1023.0,540.0,2117.0,5037,1006.0,214.0,448.0,146.0,1130.0,13.0,38.0,292.0,95.0,50.0,107.0,44.0,151.0,415.0,614.0,263.0,1284,0.6021505376344086,0.5968962906888721,0.6644486692015209,32.76450511945392,0.7086092715231788,0.011722272317403066,0.01827801827801828,0.012004801920768308,0.19909159727479184,0.5475285171102662,0.5581395348837209,0.5220495457986375,0.17861799217731422,0.2146938775510204,8.78318670576735,0.27242034184427094,259.0,362.0,19.0,25.0,398.0,280.0,298.0,42.0,62.0,134.0,226.0,280.0,234.0,63.0,126.0,254.0,0.18344155844155843,0.18524590163934426,0.6774193548387096,0.6129032258064516,0.6442307692307693,0.22558667676003027,0.10361842105263158,0.10289115646258504,0.010869565217391304,0.11992945326278659,0.27403482210446634,0.7154696132596685,0.7777777777777778,0.21235521235521235,0.3012869038607116,0.21196063588190764,0.26881720430107525,0.76,0.2631578947368421,0.4996214988644966,0.06329711856400567,25.779194630872478,6.0,18.0,1.0,3.0,29.0,98.0,115.0,31.0,37.0,101.0,653.0,93.0,68.0,139.0,648.0,0.26956521739130435,0.3859060402684564,0.36633663366336633,0.3859060402684564,0.5671052631578948,0.6548582995951417,0.013626040878122634,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3118279569892473,0.007894736842105263,0.3333333333333333,0.2578947368421053,0.5152259210526313,0.3084553613604157,20.0,116.0,44.0,2.0,12.0,14.0,0.10211267605633803,0.09645909645909646,12.0,0.08450704225352113,False,77.0,105.0,213.0,2.0,109.0,9.0,36.0,10.0,160.0,279.0,222.0,252.0,12.0,109.0,55.0,171.0,57.0,11.0,25.0,,17.0,45.0,18.0,63.0,4.0,7.0,39.0,10.0,1.0,4.0,4.0,61.0,44.0,48.0,4.0,2.0,22.0,1.0,25.0,52.0,30.0,40.0,0.3225806451612903,0.5734767025089605,0.053763440860215055,0.08011049723756906,0.052763819095477386,,0.02577319587628866,0.027777777777777776,0.029978586723768737,0.0111731843575419,0.08470588235294117,0.09821428571428571,0.1167192429022082,0.03244274809160305,0.5769230769230769,0.535175879396985,0.5649867374005305,0.18779342723004694,0.125,0.3892857142857143,0.3920863309352518,0.23853211009174313,0.021505376344086023,0.3103448275862069,0.6666666666666666,0.27631578947368424,0.7333333333333333,0.3673469387755102,0.3892857142857143,0.5343589999999999,2.0,1.0,,1.0,2.0,6.0,24.0,11.0,2.0,0.006711409395973154,0.019011406844106463,0.007142857142857143,0.5,1.0,0.03559870550161812,,,
1629026,1610612760,Kenrich Williams,Kenrich Williams,1629026,OKC,47031.9,784,104,1580,1621,402,438,183,3201,12.0,26.0,80.0,144.0,31.0,332.0,1771,74.0,37.0,69.0,25.0,170.0,25.0,48.0,165.0,28.0,9.0,23.0,12.0,39.0,53.0,48.0,26.0,401,0.5555555555555556,0.5766283524904214,0.5928571428571429,17.901234567901234,0.5897435897435898,0.06361323155216285,0.06473829201101929,0.0627062706270627,0.09961685823754789,0.46153846153846156,0.46153846153846156,0.5516040229885059,0.09386281588447654,0.1625,6.231944444444444,0.25443037974683547,53.0,82.0,13.0,20.0,36.0,87.0,117.0,14.0,25.0,53.0,86.0,87.0,32.0,8.0,30.0,117.0,0.5375,0.6142857142857143,0.56,0.696969696969697,0.6973684210526315,0.4482758620689655,0.07712082262210797,0.13559322033898305,0.06666666666666667,0.06770833333333333,0.31417624521072796,0.6463414634146342,0.7066666666666667,0.5660377358490566,0.13793103448275862,0.3333333333333333,0.6060606060606061,0.65,0.15384615384615385,0.7624521072796935,0.15963855421686746,25.589743589743584,15.0,30.0,4.0,6.0,7.0,17.0,47.0,8.0,9.0,23.0,71.0,129.0,21.0,55.0,71.0,0.9148936170212766,0.4017094017094017,0.391304347826087,0.4017094017094017,0.59,0.6120689655172413,0.11494252873563218,0.5,0.5,1.0,0.21212121212121213,0.12,0.6666666666666666,0.34,0.5683919999999999,0.21385542168674698,7.0,74.0,16.0,2.0,5.0,4.0,0.19576719576719576,0.1935483870967742,13.0,0.2708333333333333,False,12.0,18.0,15.0,1.0,32.0,6.0,5.0,6.0,16.0,27.0,12.0,12.0,20.0,32.0,11.0,24.0,8.0,4.0,22.0,1.0,5.0,19.0,8.0,11.0,2.0,2.0,12.0,1.0,5.0,6.0,4.0,10.0,3.0,4.0,1.0,1.0,4.0,,,5.0,1.0,2.0,0.75,0.5925925925925926,0.0763888888888889,0.08536585365853659,0.1111111111111111,0.023255813953488372,0.06606606606606606,0.058823529411764705,0.07142857142857142,0.06666666666666667,0.0945945945945946,0.061224489795918366,0.2,0.04132231404958678,0.2,0.4166666666666667,0.46875,0.4,0.5833333333333334,0.367816091954023,0.37209302325581395,0.875,0.030303030303030304,0.8571428571428571,0.8333333333333334,0.36,0.6666666666666666,0.29411764705882354,0.367816091954023,0.5715763157894738,1.0,,,,1.0,,,,,0.008547008547008548,,0.011494252873563218,,,,,,
