EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Charge Fouls Drawn,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Clear Path Fouls,Defensive 3 Seconds Violations,OffensiveGoaltends,on
1628978,1610612750,Donte DiVincenzo,Donte DiVincenzo,1628978,MIN,147445.2,2457.0,335.0,5135,5150,866,925.0,600.0,10285,62.0,109.0,8.0,16.0,10.0,20.0,24.0,67.0,6.0,11.0,60.0,160.0,2.0,17.0,14.0,27.0,180.0,471.0,16.0,35.0,19.0,50.0,92.0,187.0,240.0,631.0,75.0,979.0,5738,9.0,22.0,18.0,52.0,7.0,79.0,14.0,31.0,33.0,77.0,30.0,157.0,112.0,72.0,651.0,69.0,12.0,471.0,180.0,11.0,3.0,211.0,97.0,308.0,62.0,35.0,146.0,54.0,11.0,713.0,44.0,20.0,3.0,143.0,117.0,4.0,264.0,67.0,331.0,17.0,103.0,74.0,29.0,79.0,19.0,56.0,38.0,3.0,23.0,2.0,2.0,117.0,9.0,16.0,79.0,193.0,1.0,10.0,7.0,118.0,10.0,28.0,99.0,7.0,1.0,4.0,25.0,8.0,15.0,31.0,1.0,1.0,22.0,9.0,32.0,17.0,156.0,852.0,20.0,14.0,0.6086956521739131,0.6511627906976745,0.9041666666666667,0.3803486529318542,0.34615384615384615,0.42857142857142855,0.3803486529318542,0.4919786096256685,0.4090909090909091,0.45161290322580644,0.5525672371638142,0.4864864864864865,0.5879629629629629,0.5693473193473193,0.5064935064935064,0.623015873015873,0.7713936430317848,0.004754358161648178,0.058823529411764705,0.06422018348623854,0.04477611940298507,0.09090909090909091,0.00625,0.004246284501061571,16.67807047553883,0.6752136752136753,0.032520325203252036,0.019736842105263157,0.08577712609970674,0.01834862385321101,0.1269982238010657,0.03594771241830065,0.10441767068273092,0.027657735522904063,0.020512820512820513,0.017716535433070866,0.015625,0.036637931034482756,0.033783783783783786,0.07766990291262135,0.08675078864353312,0.10232558139534884,0.1260115606936416,0.13026819923371646,0.03624733475479744,0.53125,0.1332518337408313,0.5688073394495413,0.6078431372549019,0.5806451612903226,0.08190709046454768,0.3582089552238806,0.375,0.625,0.013447432762836185,0.5454545454545454,0.6,0.8333333333333334,0.19559902200489,0.375,0.37735849056603776,0.9166666666666666,0.5757946210268948,0.3821656050955414,0.3837953091684435,0.9,0.21621621621621623,0.5,0.25,0.22972972972972974,0.11764705882352941,0.5,0.47297297297297297,0.45714285714285713,1.0,0.18518518518518517,0.5,0.25,0.5185185185185185,0.46296296296296297,0.38,0.9046454767726161,0.3821656050955414,0.5587882029339856,0.5359807692307693,0.5473439814814814,0.03800475059382423,0.12195121951219512,0.01098901098901099,0.08069458631256383,0.16036772216547499,4.976470588235294,25.573851030110923,0.16864654333008763,,,,,,,,True
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,62646.100000000006,1044.0,215.0,2194,2175,461,484.0,257.0,4369,59.0,84.0,18.0,28.0,13.0,16.0,70.0,136.0,,4.0,32.0,76.0,2.0,4.0,8.0,15.0,55.0,158.0,3.0,15.0,12.0,33.0,129.0,224.0,87.0,234.0,46.0,565.0,2377,22.0,39.0,5.0,19.0,5.0,64.0,23.0,38.0,20.0,48.0,12.0,118.0,150.0,108.0,246.0,15.0,24.0,158.0,55.0,23.0,,50.0,44.0,94.0,27.0,17.0,34.0,14.0,2.0,232.0,24.0,29.0,3.0,66.0,103.0,17.0,186.0,56.0,242.0,15.0,44.0,27.0,17.0,31.0,17.0,15.0,38.0,5.0,16.0,1.0,5.0,69.0,2.0,11.0,59.0,104.0,4.0,9.0,5.0,62.0,8.0,4.0,67.0,11.0,,1.0,31.0,1.0,6.0,39.0,5.0,3.0,23.0,14.0,44.0,23.0,118.0,457.0,6.0,6.0,0.5813953488372093,0.6410256410256411,0.9425287356321839,0.3717948717948718,0.2631578947368421,0.4166666666666667,0.3717948717948718,0.5758928571428571,0.5641025641025641,0.6052631578947368,0.5665938864628821,0.5086206896551724,0.6162790697674418,0.5814432989690722,0.5163934426229508,0.6344086021505376,0.5109170305676856,,0.10267857142857142,0.09523809523809523,0.11029411764705882,,,,22.001588562351074,0.4492753623188406,0.2786885245901639,0.046875,0.17789291882556132,0.06318082788671024,0.14347826086956522,0.04262877442273535,0.16265640038498555,0.05185909980430528,0.06666666666666667,0.06220095693779904,0.05714285714285714,0.04218362282878412,0.04375,0.15625,0.19047619047619047,0.1951219512195122,0.1359773371104816,0.16822429906542055,0.06880733944954129,0.5227272727272727,0.18340611353711792,0.7023809523809523,0.7763157894736842,0.5423728813559322,0.29694323144104806,0.5147058823529411,0.5785123966942148,0.6142857142857143,0.008733624454148471,,,,0.16593886462882096,0.42105263157894735,0.42105263157894735,0.96875,0.34497816593886466,0.34810126582278483,0.34810126582278483,0.9272727272727272,0.4827586206896552,0.6428571428571429,0.05555555555555555,0.06896551724137931,0.5,1.0,0.25862068965517243,0.2,1.0,0.18604651162790697,0.8125,0.1744186046511628,0.5333333333333333,0.38372093023255816,0.36363636363636365,0.6943231441048034,0.34810126582278483,0.532484682713348,0.5223363636363637,0.5342656976744184,0.06680584551148225,0.12704918032786885,0.00425531914893617,0.11327433628318584,0.2088495575221239,5.781696428571429,25.327350427350417,0.21011850501367366,4.0,2.0,2.0,1.0,,,,True
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,80047.0,1334.0,255.0,2790,2790,486,555.0,327.0,5580,118.0,162.0,12.0,19.0,26.0,33.0,75.0,155.0,53.0,126.0,16.0,36.0,7.0,12.0,5.0,7.0,124.0,299.0,9.0,16.0,21.0,54.0,246.0,443.0,140.0,335.0,201.0,1113.0,3142,19.0,38.0,16.0,28.0,16.0,102.0,54.0,85.0,26.0,61.0,66.0,252.0,160.0,332.0,228.0,192.0,4.0,299.0,124.0,10.0,,85.0,59.0,144.0,40.0,19.0,56.0,27.0,2.0,347.0,5.0,15.0,1.0,77.0,90.0,2.0,169.0,21.0,190.0,10.0,51.0,35.0,16.0,73.0,7.0,44.0,35.0,6.0,29.0,4.0,6.0,108.0,9.0,14.0,26.0,68.0,2.0,2.0,4.0,160.0,4.0,2.0,251.0,23.0,1.0,10.0,104.0,6.0,19.0,31.0,,,14.0,16.0,31.0,16.0,246.0,474.0,6.0,15.0,0.3252032520325203,0.32786885245901637,0.5428571428571428,0.417910447761194,0.5714285714285714,0.4262295081967213,0.417910447761194,0.5553047404063205,0.5,0.6352941176470588,0.5861182519280206,0.6515151515151515,0.636986301369863,0.6245753114382786,0.6891891891891891,0.6774193548387096,0.4305912596401028,,0.022573363431151242,0.018518518518518517,0.03870967741935484,0.007936507936507936,,,31.30132659507265,0.6759259259259259,0.03225806451612903,0.01282051282051282,0.12413793103448276,0.026223776223776224,0.12300319488817892,0.00782472613458529,0.1236121391561806,0.016515276630883566,0.03428571428571429,0.03007518796992481,0.007633587786259542,0.006048387096774193,0.013986013986013986,0.1003584229390681,0.1317365269461078,0.16071428571428573,0.13238289205702647,0.08888888888888889,0.026525198938992044,0.5161290322580645,0.20822622107969152,0.7283950617283951,0.7421383647798742,0.4322033898305085,0.19922879177377892,0.4838709677419355,0.5033557046979866,0.24,0.16195372750642673,0.42063492063492064,0.424,0.20754716981132076,0.04627249357326478,0.4444444444444444,0.4444444444444444,0.875,0.38431876606683807,0.41471571906354515,0.41471571906354515,0.5,0.2878787878787879,0.631578947368421,0.8333333333333334,0.18181818181818182,0.5833333333333334,1.0,0.24242424242424243,0.5625,0.7777777777777778,0.22602739726027396,0.7878787878787878,0.04794520547945205,0.7142857142857143,0.3698630136986301,0.3888888888888889,0.6388174807197944,0.41471571906354515,0.5313526349614395,0.5221702380952381,0.5137479452054795,0.12731481481481483,0.1984732824427481,0.01764705882352941,0.09164420485175202,0.22641509433962265,8.774943566591421,25.606567164179108,0.17419354838709677,,,1.0,,1.0,,,True
1630183,1610612750,Jaden McDaniels,Jaden McDaniels,1630183,MIN,99421.80000000002,1657.0,194.0,3461,3474,525,542.0,407.0,6935,128.0,175.0,17.0,22.0,21.0,26.0,86.0,189.0,20.0,41.0,33.0,72.0,4.0,7.0,4.0,13.0,36.0,102.0,2.0,8.0,5.0,13.0,234.0,405.0,69.0,174.0,106.0,781.0,3929,23.0,35.0,6.0,15.0,18.0,82.0,29.0,50.0,9.0,26.0,40.0,125.0,302.0,166.0,192.0,15.0,32.0,102.0,36.0,30.0,2.0,79.0,64.0,143.0,45.0,19.0,56.0,19.0,4.0,350.0,21.0,30.0,6.0,92.0,75.0,10.0,177.0,57.0,234.0,17.0,58.0,37.0,21.0,55.0,12.0,29.0,40.0,9.0,26.0,4.0,5.0,95.0,3.0,9.0,87.0,173.0,2.0,15.0,5.0,114.0,9.0,12.0,128.0,12.0,,3.0,56.0,,12.0,47.0,2.0,2.0,32.0,12.0,49.0,32.0,123.0,517.0,15.0,10.0,0.6452991452991453,0.6926605504587156,0.927536231884058,0.39655172413793105,0.4,0.34615384615384615,0.39655172413793105,0.5777777777777777,0.6571428571428571,0.58,0.582901554404145,0.64,0.5592105263157895,0.6125984251968504,0.6949152542372882,0.6377551020408163,0.3005181347150259,0.011494252873563218,0.07407407407407407,0.09142857142857143,0.06349206349206349,0.04878048780487805,0.027777777777777776,,18.598726114649683,0.5789473684210527,0.1282051282051282,0.06315789473684211,0.08187772925764192,0.0395778364116095,0.116751269035533,0.027061855670103094,0.09800469483568075,0.033246414602346806,0.05220883534136546,0.04087193460490463,0.014084507042253521,0.024630541871921183,0.03592814371257485,0.06628242074927954,0.08571428571428572,0.10738255033557047,0.11774461028192372,0.11351351351351352,0.06995884773662552,0.6530612244897959,0.3022452504317789,0.7314285714285714,0.8050314465408805,0.7265625,0.32642487046632124,0.455026455026455,0.4858757062146893,0.5581395348837209,0.07081174438687392,0.4878048780487805,0.5128205128205128,0.5,0.12435233160621761,0.4583333333333333,0.4714285714285714,0.9393939393939394,0.17616580310880828,0.35294117647058826,0.35294117647058826,0.9166666666666666,0.44,0.7727272727272727,0.17647058823529413,0.14,0.5714285714285714,0.75,0.16,0.25,1.0,0.34210526315789475,0.8076923076923077,0.17105263157894737,0.3076923076923077,0.17105263157894737,0.38461538461538464,0.6027633851468048,0.35294117647058826,0.5518298791018998,0.58657,0.5701447368421052,0.0898876404494382,0.12472160356347439,,0.10499359795134443,0.16005121638924455,6.420000000000001,24.7764367816092,0.15169026292978907,,,3.0,7.0,,1.0,,True
1630245,1610612750,Ayo Dosunmu,Ayo Dosunmu,1630245,MIN,20874.5,348.0,16.0,727,732,123,162.0,80.0,1459,33.0,48.0,2.0,5.0,9.0,12.0,13.0,24.0,5.0,10.0,2.0,9.0,,,,1.0,14.0,36.0,1.0,4.0,,4.0,51.0,82.0,16.0,45.0,18.0,168.0,822,4.0,8.0,1.0,4.0,,11.0,12.0,17.0,,5.0,7.0,31.0,60.0,42.0,48.0,,2.0,36.0,14.0,8.0,,35.0,15.0,50.0,13.0,2.0,22.0,11.0,2.0,115.0,5.0,2.0,,16.0,35.0,1.0,52.0,7.0,59.0,2.0,14.0,10.0,4.0,9.0,3.0,4.0,12.0,3.0,5.0,3.0,2.0,21.0,1.0,6.0,15.0,27.0,,3.0,,13.0,,,18.0,4.0,,2.0,10.0,,,4.0,,,1.0,3.0,4.0,,31.0,122.0,2.0,,0.5882352941176471,0.6,1.0,0.35555555555555557,0.25,,0.35555555555555557,0.6219512195121951,0.5,0.7058823529411765,0.5905511811023622,0.4583333333333333,0.5454545454545454,0.6240601503759399,0.4583333333333333,0.62,0.3543307086614173,,0.0975609756097561,0.10416666666666667,0.08333333333333333,0.1,,,18.712029161603887,0.42857142857142855,0.05263157894736842,,0.17412935323383086,0.013513513513513514,0.10256410256410256,0.03048780487804878,0.14285714285714285,0.022435897435897436,,0.031746031746031744,,0.031746031746031744,0.02631578947368421,0.11842105263157894,0.20689655172413793,0.21052631578947367,0.11016949152542373,0.07894736842105263,0.038461538461538464,,0.3779527559055118,0.6875,0.7674418604651163,0.5757575757575758,0.1889763779527559,0.5416666666666666,0.5909090909090909,0.5384615384615384,0.07874015748031496,0.5,0.5555555555555556,0.8,0.07086614173228346,0.2222222222222222,0.2222222222222222,1.0,0.28346456692913385,0.3888888888888889,0.3888888888888889,1.0,0.4166666666666667,0.4,,,,,0.3333333333333333,0.25,1.0,0.5454545454545454,0.75,0.045454545454545456,,0.18181818181818182,,0.7322834645669292,0.3888888888888889,0.5782622047244095,0.57285,0.5748954545454545,0.07518796992481203,0.11363636363636363,,0.06547619047619048,0.18452380952380953,5.263414634146342,25.235555555555553,0.16918844566712518,,,,,,,,True
1630538,1610612750,Bones Hyland,Bones Hyland,1630538,MIN,32746.199999999997,546.0,115.0,1150,1153,165,233.0,139.0,2303,34.0,49.0,2.0,2.0,6.0,8.0,11.0,23.0,4.0,9.0,10.0,21.0,1.0,5.0,1.0,3.0,42.0,115.0,6.0,12.0,3.0,13.0,49.0,81.0,52.0,136.0,25.0,279.0,1229,4.0,5.0,7.0,17.0,1.0,30.0,7.0,12.0,4.0,16.0,7.0,33.0,40.0,58.0,120.0,36.0,2.0,115.0,42.0,5.0,3.0,55.0,45.0,100.0,30.0,15.0,32.0,19.0,4.0,245.0,8.0,4.0,,21.0,31.0,,52.0,12.0,64.0,3.0,18.0,10.0,8.0,17.0,10.0,11.0,17.0,1.0,6.0,,1.0,34.0,1.0,5.0,25.0,56.0,,1.0,2.0,34.0,1.0,3.0,35.0,2.0,,1.0,12.0,2.0,2.0,10.0,2.0,,5.0,4.0,12.0,6.0,33.0,165.0,2.0,2.0,0.40816326530612246,0.4166666666666667,0.7692307692307693,0.38235294117647056,0.4117647058823529,0.25,0.38235294117647056,0.6049382716049383,0.8,0.5833333333333334,0.5852534562211982,0.6590909090909091,0.4642857142857143,0.6017316017316018,0.6818181818181818,0.515625,0.6267281105990783,0.022058823529411766,0.06172839506172839,0.04081632653061224,0.13043478260869565,,0.047619047619047616,0.017391304347826087,20.04538577912254,0.5,,,0.10163934426229508,0.01702127659574468,0.08713692946058091,0.025236593059936908,0.09523809523809523,0.021739130434782608,0.00909090909090909,0.03,,0.02564102564102564,0.024096385542168676,0.096,0.072992700729927,0.20930232558139536,0.09947643979057591,0.04,0.02830188679245283,0.5,0.22580645161290322,0.6938775510204082,0.723404255319149,0.4117647058823529,0.10599078341013825,0.4782608695652174,0.55,0.36363636363636365,0.041474654377880185,0.4444444444444444,0.4444444444444444,0.5,0.0967741935483871,0.47619047619047616,0.5,1.0,0.5299539170506913,0.3652173913043478,0.37168141592920356,0.7142857142857143,0.09090909090909091,1.0,,0.22727272727272727,0.2,1.0,0.5454545454545454,0.5,0.6666666666666666,0.2857142857142857,0.75,0.10714285714285714,0.3333333333333333,0.4642857142857143,0.23076923076923078,0.8525345622119815,0.3652173913043478,0.5585405529953917,0.543,0.5324964285714285,0.0611353711790393,0.13186813186813187,0.014492753623188406,0.10752688172043011,0.11827956989247312,5.481481481481482,25.660294117647055,0.14347826086956522,,2.0,1.0,,,,,True
1641740,1610612750,Jaylen Clark,Jaylen Clark,1641740,MIN,16102.699999999999,268.0,34.0,558,575,130,125.0,77.0,1133,12.0,19.0,6.0,7.0,3.0,4.0,5.0,14.0,,,5.0,23.0,1.0,3.0,1.0,3.0,,1.0,,,,1.0,17.0,33.0,5.0,24.0,12.0,61.0,628,7.0,9.0,1.0,3.0,2.0,19.0,5.0,6.0,1.0,4.0,3.0,16.0,16.0,18.0,15.0,,10.0,1.0,,3.0,,4.0,5.0,9.0,5.0,,3.0,,1.0,23.0,7.0,4.0,,7.0,8.0,1.0,16.0,11.0,27.0,1.0,15.0,8.0,7.0,4.0,,2.0,2.0,,2.0,,1.0,6.0,1.0,,8.0,28.0,,2.0,1.0,14.0,,1.0,20.0,,,,10.0,,,4.0,,,3.0,1.0,4.0,3.0,16.0,128.0,4.0,,0.47058823529411764,0.6666666666666666,1.0,0.20833333333333334,0.3333333333333333,0.25,0.20833333333333334,0.5151515151515151,0.7777777777777778,0.8333333333333334,0.4298245614035088,0.7083333333333334,0.65,0.4552238805970149,0.6785714285714286,0.6153846153846154,0.42105263157894735,,0.09090909090909091,0.10526315789473684,0.07142857142857142,,,,11.11111111111111,0.6666666666666666,0.07142857142857142,,0.058394160583941604,0.031007751937984496,0.0546875,0.047619047619047616,0.05660377358490566,0.03985507246376811,0.03389830508474576,0.037037037037037035,,0.050505050505050504,0.041666666666666664,0.06,0.056338028169014086,0.0625,0.05,0.07142857142857142,0.03125,0.75,0.3333333333333333,0.631578947368421,0.7058823529411765,0.3333333333333333,0.24561403508771928,0.35714285714285715,0.38461538461538464,0.8,,,,,0.40350877192982454,0.21739130434782608,0.21739130434782608,1.0,0.017543859649122806,,,,0.5833333333333334,0.8571428571428571,0.3333333333333333,0.25,0.3333333333333333,1.0,,,,0.4,0.75,0.3,0.3333333333333333,0.1,,0.7543859649122807,,0.575311403508772,0.5528062499999999,0.6227600000000001,0.14925373134328357,0.23255813953488372,,0.3114754098360656,0.26229508196721313,4.545454545454545,23.35416666666666,0.23297491039426524,,,,,,,,True
201144,1610612750,Mike Conley,Mike Conley,201144,MIN,29757.300000000003,496.0,58.0,1033,1032,221,148.0,107.0,2065,4.0,9.0,,1.0,2.0,2.0,6.0,16.0,2.0,5.0,11.0,22.0,2.0,3.0,3.0,5.0,21.0,68.0,1.0,7.0,4.0,10.0,12.0,30.0,32.0,90.0,25.0,145.0,1141,,1.0,3.0,10.0,,9.0,4.0,6.0,7.0,15.0,12.0,41.0,18.0,6.0,84.0,12.0,,68.0,21.0,1.0,1.0,44.0,35.0,79.0,23.0,12.0,35.0,7.0,2.0,193.0,8.0,3.0,,16.0,24.0,2.0,42.0,11.0,53.0,2.0,21.0,8.0,13.0,11.0,4.0,10.0,10.0,1.0,1.0,1.0,,21.0,1.0,6.0,23.0,43.0,1.0,1.0,,29.0,,11.0,28.0,,,3.0,5.0,1.0,6.0,7.0,1.0,1.0,2.0,4.0,8.0,5.0,37.0,217.0,1.0,4.0,0.75,0.75,0.875,0.35555555555555557,0.3,0.4666666666666667,0.35555555555555557,0.4,,0.6666666666666666,0.5,0.4090909090909091,0.6904761904761905,0.5378787878787878,0.4090909090909091,0.7321428571428571,0.75,0.011111111111111112,0.03333333333333333,,0.0625,,0.045454545454545456,,13.121783876500858,0.5238095238095238,0.06666666666666667,,0.08421052631578947,0.01485148514851485,0.07766990291262135,0.029411764705882353,0.0814663951120163,0.023206751054852322,0.013513513513513514,0.0196078431372549,,0.03902439024390244,,0.10309278350515463,0.06428571428571428,0.10416666666666667,0.07006369426751592,0.10204081632653061,0.02702702702702703,0.625,0.075,0.4444444444444444,0.4444444444444444,1.0,0.13333333333333333,0.375,0.4,0.6666666666666666,0.041666666666666664,0.4,0.4,0.5,0.18333333333333332,0.5,0.5238095238095238,1.0,0.5666666666666667,0.3088235294117647,0.3088235294117647,0.8095238095238095,0.09090909090909091,,,0.2727272727272727,0.6666666666666666,1.0,0.6363636363636364,0.14285714285714285,1.0,0.09523809523809523,1.0,0.23809523809523808,0.6,0.47619047619047616,0.4,0.825,0.3088235294117647,0.5433179166666666,0.5675399999999999,0.5435880952380953,0.047619047619047616,0.14285714285714285,0.01098901098901099,0.06206896551724138,0.2827586206896552,7.98,24.974444444444448,0.21393998063891578,,,1.0,,,,,True
203497,1610612750,Rudy Gobert,Rudy Gobert,203497,MIN,107568.6,1793.0,225.0,3708,3736,483,510.0,446.0,7444,240.0,317.0,86.0,129.0,19.0,29.0,21.0,56.0,,1.0,,2.0,,,,1.0,,1.0,,,,,261.0,374.0,,3.0,115.0,637.0,4101,88.0,141.0,,,40.0,216.0,21.0,33.0,,1.0,24.0,66.0,350.0,172.0,,,152.0,1.0,,26.0,,48.0,59.0,107.0,52.0,7.0,28.0,12.0,8.0,273.0,92.0,126.0,5.0,187.0,228.0,28.0,443.0,223.0,666.0,21.0,40.0,32.0,8.0,48.0,8.0,24.0,36.0,6.0,24.0,1.0,1.0,84.0,15.0,15.0,76.0,144.0,,24.0,15.0,231.0,39.0,3.0,221.0,20.0,,,103.0,,18.0,88.0,4.0,4.0,39.0,37.0,92.0,51.0,66.0,477.0,8.0,14.0,0.6704980842911877,0.9459459459459459,,,,,,0.6978609625668449,0.624113475177305,0.6363636363636364,0.6923076923076923,0.624113475177305,0.6176470588235294,0.6663179916317992,0.6467065868263473,0.559322033898305,0.007957559681697613,,0.06951871657754011,0.056782334384858045,0.14285714285714285,,,,13.262411347517732,0.5714285714285714,0.358974358974359,0.04504504504504504,0.22265625,0.15460122699386503,0.22077922077922077,0.10478359908883828,0.22180652057723144,0.12876550502067335,0.23134328358208955,0.11221945137157108,0.13013698630136986,0.1,0.12121212121212122,0.17765042979942694,0.2594059405940594,0.20588235294117646,0.21666666666666667,0.23529411764705882,0.23333333333333334,0.5543478260869565,0.8408488063660478,0.7570977917981072,0.802675585284281,0.6541666666666667,0.14854111405835543,0.375,0.4375,0.8571428571428571,0.002652519893899204,,,,0.005305039787798408,,,,0.002652519893899204,,,,0.9148936170212766,0.6666666666666666,0.11627906976744186,,,,,,,0.8529411764705882,0.6551724137931034,0.029411764705882353,,,,0.8488063660477454,,0.6494977453580902,0.6014824742268041,0.6472470588235294,0.22391304347826088,0.22538293216630198,,0.3390894819466248,0.10361067503924647,2.0294117647058822,24.066666666666663,0.1302588996763754,1.0,,12.0,6.0,,,1.0,True
203937,1610612750,Kyle Anderson,Kyle Anderson,203937,MIN,7620.200000000001,127.0,-2.0,273,278,76,70.0,22.0,551,5.0,8.0,3.0,3.0,,,4.0,12.0,,,,1.0,,,,1.0,,,,,,,9.0,20.0,,1.0,5.0,23.0,287,3.0,4.0,,,1.0,7.0,,2.0,,1.0,2.0,2.0,4.0,14.0,,,6.0,,,2.0,,12.0,8.0,20.0,6.0,2.0,10.0,2.0,,48.0,4.0,4.0,,6.0,9.0,2.0,17.0,8.0,25.0,,7.0,3.0,4.0,3.0,,3.0,3.0,1.0,,1.0,,6.0,,2.0,11.0,16.0,1.0,,,7.0,1.0,,7.0,1.0,,,3.0,,1.0,6.0,1.0,1.0,3.0,1.0,7.0,2.0,2.0,76.0,2.0,1.0,0.2222222222222222,0.3333333333333333,,,,,,0.45,0.75,,0.42857142857142855,0.75,,0.4791666666666667,0.875,0.25,0.047619047619047616,,0.1,0.125,0.08333333333333333,,,,10.0,0.5,0.2857142857142857,,0.10227272727272728,0.07272727272727272,0.12,0.05970149253731343,0.10869565217391304,0.06557377049180328,0.13043478260869565,0.034482758620689655,,0.057692307692307696,0.06666666666666667,0.11363636363636363,0.08823529411764706,0.1,0.11428571428571428,0.13333333333333333,,0.2857142857142857,0.38095238095238093,0.625,0.7142857142857143,0.2,0.5714285714285714,0.3333333333333333,0.36363636363636365,0.25,,,,,0.047619047619047616,,,,,,,,0.75,1.0,,,,,,,,,,0.3333333333333333,,,,0.42857142857142855,,0.49877380952380956,0.4946333333333333,0.48505,0.13043478260869565,0.13636363636363635,,0.30434782608695654,0.08695652173913043,5.930000000000001,23.7,0.2783882783882784,,,2.0,,,,,True
