EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,ShortMidRangeAssists,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffAtRimReboundPct,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGM,Corner3Assists,Loose Ball Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,DefShortMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGA,PenaltyFG3A,BadPassSteals,LostBallTurnovers,StepOutOfBoundsTurnovers,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,PenaltyTurnovers,DefAtRimReboundPct,Travels,Defensive 3 Seconds Violations,Loose Ball Fouls Drawn,OffCorner3ReboundPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,on,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,OffensiveGoaltends,PenaltyFg3Pct,OffFTReboundPct,SelfORebPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,PtsUnassisted3s,Fg3aBlocked,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Technical Free Throw Trips,LongMidRangePctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,Charge Fouls,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Clear Path Fouls
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,2265.0,38,12,71,77,7,27.0,13.0,148,3.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,4.0,6.0,5.0,8.0,23.0,68.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,4.0,6.0,2.0,15.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,3.0,2.0,6.0,1.0,1.0,8.0,5.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,7,1.0,0.75,1.0,1.0,0.625,0.5,0.625,0.6666666666666666,1.0,1.0,0.8214285714285714,0.8333333333333334,1.0,0.8214285714285714,0.8333333333333334,1.0,0.5714285714285714,0.16666666666666666,0.25,18.39080459770115,0.5,0.3333333333333333,0.14285714285714285,0.15384615384615385,0.2727272727272727,0.13636363636363635,0.2413793103448276,0.14285714285714285,0.25,0.21428571428571427,0.3333333333333333,0.25,0.3333333333333333,0.2857142857142857,0.75,1.0,0.6666666666666666,0.14285714285714285,0.5,0.5,1.0,0.35714285714285715,0.8,0.8,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.8571428571428571,0.3333333333333333,0.5673285714285714,0.58675,0.7093,0.21739130434782608,0.17391304347826086,4.866666666666667,24.25,0.09859154929577464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,327.0,5,7,11,12,8,2.0,2.0,23,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,4.0,16.0,1.0,1.0,,,3.0,,,1.0,,2.0,,2.0,,,,1.0,,1.0,,,2.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,8,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.5,0.5,,,,15.384615384615383,,1.0,,0.5,,,,0.5,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,0.6222,0.6222,,0.75,0.25,1.6,,0.7272727272727273,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631165,1610612739,Keon Ellis,Keon Ellis,1631165,CLE,1729.0,29,20,53,56,9,14.0,12.0,109,2.0,2.0,,,1.0,1.0,2.0,4.0,,3.0,,1.0,2.0,4.0,1.0,4.0,6.0,2.0,7.0,16.0,49.0,,,1.0,2.0,3.0,2.0,2.0,6.0,6.0,2.0,6.0,,4.0,2.0,,2.0,1.0,3.0,,2.0,7.0,,,5.0,2.0,,7.0,,7.0,3.0,3.0,1.0,,1.0,,1.0,,2.0,6.0,9,1.0,0.75,0.75,1.0,0.2857142857142857,0.5,0.2857142857142857,0.6666666666666666,,1.0,0.5384615384615384,0.75,1.0,0.5714285714285714,0.75,1.0,0.5384615384615384,,,22.058823529411764,1.0,,0.2857142857142857,,0.29411764705882354,,0.2916666666666667,,,,0.5,0.38461538461538464,,0.15384615384615385,1.0,1.0,0.5,0.3076923076923077,0.5,0.5,1.0,0.23076923076923078,,,,0.3076923076923077,0.5,0.5,1.0,,,0.5,,,0.5,0.5,1.0,0.6923076923076923,0.5,0.5571961538461538,0.4983,0.6282,0.1875,0.375,6.116666666666667,24.88571428571429,0.16981132075471697,2.0,,2.0,,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,0.07692307692307693,0.16666666666666666,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642400,1610612739,Tristan Enaruna,Tristan Enaruna,1642400,CLE,2731.0,46,26,86,96,19,40.0,17.0,182,6.0,9.0,4.0,5.0,2.0,2.0,,3.0,,3.0,,,1.0,3.0,,6.0,12.0,1.0,6.0,15.0,81.0,4.0,5.0,,,8.0,2.0,2.0,4.0,8.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,,2.0,7.0,2.0,3.0,3.0,1.0,1.0,5.0,5.0,10.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,4.0,17,,0.6666666666666666,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.5,0.8,1.0,0.4166666666666667,0.8,0.6666666666666666,0.4166666666666667,0.8,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.1111111111111111,18.867924528301884,0.5,0.25,0.1,0.1875,0.10344827586206896,0.08333333333333333,0.10256410256410256,0.125,0.2222222222222222,0.125,0.25,0.15,,0.5,0.6666666666666666,0.75,0.6666666666666666,0.16666666666666666,,,,0.16666666666666666,,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.8,,,,,0.6666666666666666,1.0,0.8333333333333334,0.3333333333333333,0.5808277777777777,0.6043666666666666,0.5683833333333334,0.5333333333333333,0.26666666666666666,3.533333333333333,24.433333333333334,0.22093023255813954,,,,,2.0,1.0,1.0,1.0,,,,,,,0.05555555555555555,0.08333333333333333,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203471,1610612739,Dennis Schröder,Dennis Schröder,203471,CLE,457.0,8,12,15,16,8,4.0,4.0,31,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,4.0,18.0,,,,,2.0,1.0,1.0,2.0,2.0,,,,,,,4.0,1.0,5.0,,2.0,11.0,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,1.0,,,2.0,8,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,15.789473684210526,,,0.3333333333333333,,,,0.125,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.4573,,0.4573,0.5,0.5,12.5,,0.5333333333333333,2.0,2.0,,2.0,1.0,2.0,,1.0,,,,,,,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628418,1610612739,Thomas Bryant,Thomas Bryant,1628418,CLE,500.0,8,4,17,20,5,19.0,4.0,37,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,2.0,2.0,,1.0,5.0,16.0,1.0,1.0,,,3.0,1.0,1.0,3.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5,,1.0,1.0,,,,,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.8333333333333334,1.5,0.75,0.3333333333333333,,,14.285714285714286,,,,,,,,,,,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,,,,1.0,1.0,,,,,0.5,1.0,1.0,,0.5893,,0.624,0.6,0.6,2.55,24.8,0.29411764705882354,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.3333333333333333,0.5,,,,,,,,,,,1.0,1.0,,,,,,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641772,1610612739,Nae'Qwan Tomlin,Nae'Qwan Tomlin,1641772,CLE,1163.0,19,11,37,42,11,23.0,9.0,79,4.0,5.0,,,2.0,2.0,2.0,2.0,,1.0,,,,1.0,1.0,6.0,7.0,,2.0,13.0,41.0,1.0,1.0,,1.0,2.0,2.0,2.0,5.0,6.0,6.0,,2.0,1.0,,,1.0,,1.0,,1.0,2.0,,3.0,1.0,1.0,1.0,3.0,3.0,6.0,2.0,,1.0,,,1.0,2.0,,1.0,5.0,11,,0.5,0.6,,,,,0.8571428571428571,1.0,1.0,0.6666666666666666,0.5,1.0,0.7222222222222222,0.5,1.25,0.2222222222222222,,,23.404255319148938,0.5,0.5,0.2,0.3333333333333333,0.1,,0.13333333333333333,0.1875,0.4,,,0.16666666666666666,,0.5555555555555556,0.8,0.8,0.75,0.2222222222222222,1.0,1.0,,0.1111111111111111,,,,0.1111111111111111,,,,,,,,,0.5,1.0,1.0,0.7777777777777778,,0.5466055555555555,0.4083,0.63425,0.15384615384615385,0.38461538461538464,3.4428571428571426,24.3,0.2972972972972973,1.0,,1.0,,3.0,2.0,2.0,2.0,,,,,0.3333333333333333,,0.2222222222222222,0.2857142857142857,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642434,1610612739,Riley Minix,Riley Minix,1642434,CLE,719.0,12,1,24,30,4,20.0,3.0,54,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,2.0,2.0,,1.0,4.0,26.0,1.0,1.0,,,2.0,,,,,4.0,,2.0,1.0,,,1.0,1.0,2.0,,1.0,5.0,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,1.0,,1.0,1.0,1.0,1.0,,2,,,,,,,,1.0,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.3333333333333333,,,14.814814814814813,,,0.5,0.3333333333333333,0.1,,0.16666666666666666,0.1111111111111111,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,1.0,1.0,,,,,,,0.6666666666666666,,0.5403333333333333,0.6692,,0.5,,4.7,26.5,0.16666666666666666,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630596,1610612739,Evan Mobley,Evan Mobley,1630596,CLE,148.0,2,3,4,5,1,,,9,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,4.0,1.0,,,,,,,,1.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,,,,1.0,1.0,,1.0,,,,1.5,,,1.0,,0.5,1.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,0.5388,,,,0.25,,24.5,0.25,1.0,,1.0,,2.0,2.0,,1.0,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641854,1610612739,Craig Porter Jr.,Craig Porter Jr.,1641854,CLE,1928.0,32,12,59,66,11,23.0,11.0,125,1.0,2.0,,,,,,1.0,,,,,,1.0,,1.0,3.0,,1.0,4.0,52.0,,1.0,,,,,,2.0,,2.0,,,1.0,,,3.0,2.0,5.0,2.0,3.0,12.0,1.0,1.0,3.0,1.0,,4.0,2.0,6.0,2.0,,2.0,,2.0,,2.0,1.0,2.0,,9,1.0,,,,,,,0.3333333333333333,,,0.25,,,0.4,,1.0,0.25,,,9.589041095890412,1.0,,0.16666666666666666,0.1,0.15,0.05263157894736842,0.15384615384615385,0.06896551724137931,,,0.3333333333333333,0.15384615384615385,0.14285714285714285,0.5,0.5,0.5,,0.25,,,,,,,,0.25,,,,,,,,,,,,0.75,,0.6227874999999999,0.4177,,,0.5,4.666666666666667,25.3,0.1864406779661017,2.0,,2.0,,2.0,2.0,,,1.0,1.0,1.0,1.0,0.25,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,0.16666666666666666,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
