EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,LongMidRangeFGA,PenaltyFtPoints,Corner3Assists,FTOffRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,OffFTReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SelfOReb,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,AtRimPctBlocked,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Blocked3s,BlockedCorner3,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,PtsUnassisted3s,LongMidRangePctBlocked,Fg3aBlocked,LostBallOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,Technical Free Throw Trips,Defensive 3 Seconds Violations,DefensiveGoaltends,Charge Fouls,Clear Path Fouls,on,StepOutOfBoundsTurnovers,Travels,Arc3PctBlocked,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends
1627741,1610612744,Buddy Hield,Buddy Hield,1627741,GSW,1138.0,19,-16,40,44,20,26,5,84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,54,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,20,1.0,1.0,1.0,0.25,1.0,0.25,1.0,1.0,0.5,1.5,0.3333333333333333,0.5,1.5,0.3333333333333333,0.8,11.363636363636363,0.1111111111111111,0.07692307692307693,0.5,1.0,0.2,1.0,1.0,1.0,0.2,0.6,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.55549,0.5678666666666666,0.6,0.4,2.0,24.925,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,2204.9,37,-38,75,78,20,17,12,153,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,,,1.0,3.0,7.0,3.0,6.0,17.0,118,,,6.0,1.0,1.0,2.0,2.0,4.0,9.0,3.0,2.0,3.0,2.0,5.0,2.0,1.0,,12.0,3.0,6.0,10.0,4.0,3.0,,,,,2.0,20,0.6666666666666666,1.0,1.0,0.5,,0.5,0.42857142857142855,1.0,0.5769230769230769,1.0,0.3333333333333333,0.6071428571428571,1.0,0.3333333333333333,0.46153846153846156,19.318181818181817,0.14285714285714285,0.15625,0.16666666666666666,,0.15384615384615385,1.0,1.0,0.5,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,,,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6153846153846154,0.6666666666666666,0.5009192307692308,0.4925833333333333,0.35294117647058826,0.11764705882352941,5.971428571428572,24.299999999999997,0.26666666666666666,2.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,0.2857142857142857,0.4,1.0,0.14285714285714285,0.18181818181818182,0.06666666666666667,0.1111111111111111,0.3333333333333333,0.08333333333333333,0.09090909090909091,0.13333333333333333,0.2222222222222222,0.38461538461538464,0.2,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.51005,0.07142857142857142,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1641764,1610612744,Brandin Podziemski,Brandin Podziemski,1641764,GSW,6447.599999999999,107,1,210,218,40,61,29,428,8.0,10.0,1.0,1.0,,,4.0,10.0,,1.0,2.0,14.0,27.0,4.0,10.0,67.0,251,,1.0,4.0,2.0,5.0,2.0,8.0,16.0,12.0,10.0,4.0,9.0,9.0,18.0,3.0,2.0,1.0,45.0,10.0,22.0,25.0,1.0,,1.0,,1.0,,8.0,40,0.5714285714285714,0.5714285714285714,1.0,0.4,,0.4,0.5185185185185185,0.4,0.5405405405405406,0.4,0.2857142857142857,0.6568627450980392,0.4,0.4,0.2702702702702703,22.672064777327932,0.1724137931034483,0.205607476635514,0.0625,,0.2702702702702703,0.8,0.8,0.75,,0.2702702702702703,0.4,0.4,1.0,0.2,,,0.14285714285714285,1.0,,0.2857142857142857,0.5405405405405406,0.4,0.4948824324324324,0.4633928571428572,0.05970149253731343,0.11940298507462686,7.377777777777778,26.04,0.19047619047619047,1.0,2.0,5.0,13.0,,27.0,2.0,4.0,,12.0,,,6.0,1.0,1.0,12.0,,3.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,,,19.0,32.0,10.0,0.5,,,,0.019230769230769232,0.24489795918367346,0.021739130434782608,0.02040816326530612,,0.034482758620689655,0.027777777777777776,0.18181818181818182,0.20512820512820512,0.35135135135135137,0.38461538461538464,0.38461538461538464,0.2,,,,0.4,0.5,1.0,0.523,0.2653061224489796,0.2777777777777778,1.0,4.0,4.0,6.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,0.8,0.2,0.3333333333333333,0.4,0.10810810810810811,0.25,0.25,1.0,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1642366,1610612744,Quinten Post,Quinten Post,1642366,GSW,3763.7,63,-22,121,124,36,37,18,245,8.0,10.0,3.0,5.0,4.0,,2.0,10.0,,1.0,2.0,13.0,16.0,4.0,14.0,38.0,174,,1.0,4.0,3.0,6.0,2.0,6.0,18.0,12.0,10.0,2.0,4.0,2.0,6.0,,1.0,,14.0,1.0,5.0,8.0,2.0,,4.0,2.0,4.0,2.0,6.0,36,0.6923076923076923,0.8181818181818182,1.0,0.2857142857142857,,0.2857142857142857,0.8125,0.5,0.6333333333333333,0.5,0.375,0.6333333333333333,0.5,0.375,0.4666666666666667,22.69503546099291,0.034482758620689655,0.09433962264150944,0.1,0.5,0.3333333333333333,0.8,0.8888888888888888,0.5,0.13333333333333333,0.3333333333333333,0.2,0.2,1.0,0.25,,,0.625,0.6,,0.25,0.8,0.2,0.5459783333333335,0.62481875,0.10526315789473684,0.15789473684210525,4.2875,24.792857142857144,0.2975206611570248,2.0,3.0,4.0,5.0,2.0,,2.0,3.0,,8.0,4.0,2.0,3.0,1.0,2.0,4.0,,3.0,2.0,,1.0,2.0,1.0,4.0,8.0,1.0,1.0,4.0,1.0,,0.6666666666666666,0.125,0.2,,0.08695652173913043,0.16666666666666666,0.03333333333333333,0.05660377358490566,0.2222222222222222,,0.05263157894736842,,0.15789473684210525,0.16666666666666666,0.8,1.0,1.0,0.5,0.5,1.0,0.75,0.6666666666666666,,0.61405,0.03333333333333333,,1.0,1.0,,2.0,,1.0,1.0,,,,,,1.0,,2.0,,0.5,,,0.2,0.03333333333333333,1.0,1.0,1.0,0.07142857142857142,2.0,1.0,1.0,0.1,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1642502,1610612744,Malevy Leons,Malevy Leons,1642502,GSW,14873.3,248,-66,491,509,149,170,78,1000,17.0,30.0,7.0,9.0,10.0,4.0,2.0,5.0,,,2.0,24.0,50.0,3.0,15.0,68.0,621,1.0,2.0,29.0,8.0,16.0,6.0,25.0,24.0,9.0,5.0,2.0,12.0,9.0,21.0,7.0,5.0,1.0,51.0,13.0,21.0,49.0,12.0,5.0,8.0,4.0,9.0,5.0,25.0,149,0.5,0.6666666666666666,1.0,0.2,0.5,0.2,0.48,0.5,0.43846153846153846,0.6052631578947368,0.5,0.4722222222222222,0.6590909090909091,0.5,0.23076923076923078,14.406779661016948,0.11304347826086956,0.0945945945945946,0.06666666666666667,0.5555555555555556,0.46153846153846156,0.5666666666666667,0.6296296296296297,0.4117647058823529,0.15384615384615385,0.07692307692307693,0.4,0.4,1.0,,,,0.4090909090909091,0.7777777777777778,0.18181818181818182,0.09090909090909091,0.6923076923076923,0.4,0.5497423076923076,0.54945,0.4264705882352941,0.36764705882352944,4.156000000000001,24.266666666666666,0.3034623217922607,8.0,15.0,7.0,19.0,1.0,11.0,10.0,17.0,6.0,24.0,12.0,6.0,6.0,11.0,17.0,8.0,,28.0,7.0,4.0,6.0,13.0,3.0,17.0,27.0,1.0,2.0,16.0,15.0,4.0,0.5882352941176471,0.12,0.15789473684210525,,0.13709677419354838,0.07476635514018691,0.09734513274336283,0.11814345991561181,0.13333333333333333,0.15873015873015872,0.1111111111111111,0.1323529411764706,0.04938271604938271,0.2923076923076923,0.3684210526315789,0.4375,0.7142857142857143,0.1,0.1,1.0,0.7894736842105263,0.5333333333333333,0.125,0.5774681818181817,0.058823529411764705,0.07547169811320754,,1.0,3.0,2.0,,7.0,3.0,4.0,2.0,,1.0,1.0,,4.0,4.0,3.0,0.5384615384615384,,0.11764705882352941,0.15384615384615385,0.015384615384615385,,,,,4.0,2.0,,0.1,0.13333333333333333,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.3333333333333333,0.0625,0.0625,0.10526315789473684,0.5,1.0,0.25,0.5,,,,,,,,,,,,True,,,,,,
1630311,1610612744,Pat Spencer,Pat Spencer,1630311,GSW,10387.0,173,-41,345,355,105,122,51,700,3.0,10.0,1.0,2.0,2.0,1.0,9.0,24.0,1.0,1.0,7.0,16.0,40.0,9.0,26.0,65.0,431,1.0,1.0,7.0,5.0,10.0,8.0,23.0,4.0,18.0,24.0,9.0,20.0,15.0,35.0,11.0,8.0,1.0,85.0,4.0,11.0,15.0,5.0,1.0,2.0,2.0,2.0,,23.0,105,0.125,0.13333333333333333,0.6666666666666666,0.34615384615384615,1.0,0.34615384615384615,0.4,0.5,0.44696969696969696,0.875,0.5277777777777778,0.4642857142857143,0.875,0.5476190476190477,0.3939393939393939,21.11650485436893,0.05263157894736842,0.06666666666666667,,,0.15151515151515152,0.3,0.375,,0.030303030303030304,0.36363636363636365,0.375,0.375,0.6666666666666666,0.25,1.0,1.0,0.1111111111111111,0.5,0.05555555555555555,0.3888888888888889,0.5454545454545454,0.375,0.4919045454545454,0.5005305555555555,0.1076923076923077,0.35384615384615387,9.672499999999998,25.81153846153846,0.30434782608695654,,,12.0,22.0,,6.0,2.0,3.0,,28.0,2.0,3.0,11.0,3.0,1.0,6.0,1.0,4.0,4.0,2.0,3.0,17.0,6.0,2.0,6.0,1.0,1.0,5.0,9.0,2.0,0.6666666666666666,0.075,,0.14285714285714285,0.011363636363636364,0.08108108108108109,0.0410958904109589,0.024844720496894408,,0.02564102564102564,0.02,0.061224489795918366,0.03636363636363636,0.3333333333333333,0.5454545454545454,0.5454545454545454,0.08333333333333333,,,,,,,0.46315,0.043478260869565216,0.047619047619047616,1.0,8.0,4.0,4.0,,14.0,10.0,4.0,,,,,1.0,1.0,,1.0,0.8235294117647058,,0.125,0.21052631578947367,0.12121212121212122,0.125,0.14285714285714285,1.0,0.037037037037037035,,,,0.2,,,,,3.0,3.0,,,,0.375,,0.08695652173913043,,,,,0.42857142857142855,9.0,0.125,,,,,,,,,,True,,,,,,
1630611,1610612744,Gui Santos,Gui Santos,1630611,GSW,5778.799999999999,96,11,185,188,44,55,36,373,12.0,17.0,1.0,2.0,3.0,,7.0,17.0,1.0,2.0,4.0,17.0,26.0,8.0,20.0,66.0,231,1.0,3.0,14.0,3.0,4.0,4.0,12.0,16.0,24.0,17.0,7.0,5.0,6.0,11.0,5.0,,1.0,28.0,3.0,7.0,12.0,3.0,1.0,1.0,1.0,1.0,,12.0,44,0.47058823529411764,0.5714285714285714,1.0,0.4,0.3333333333333333,0.4,0.6538461538461539,0.75,0.6304347826086957,0.75,0.75,0.66,0.7777777777777778,0.75,0.43478260869565216,25.32751091703057,0.057692307692307696,0.06741573033707865,,,0.3695652173913043,0.7058823529411765,0.75,0.5833333333333334,0.06521739130434782,0.3695652173913043,0.4117647058823529,0.4117647058823529,1.0,0.3333333333333333,0.5,1.0,0.25,0.5,,0.5,0.8043478260869565,0.4117647058823529,0.5442239130434782,0.5505375,0.21212121212121213,0.18181818181818182,3.246153846153846,25.404999999999998,0.23783783783783785,3.0,3.0,5.0,9.0,1.0,8.0,3.0,3.0,5.0,18.0,6.0,2.0,4.0,2.0,3.0,3.0,1.0,5.0,2.0,1.0,2.0,9.0,1.0,4.0,7.0,1.0,,9.0,10.0,5.0,1.0,0.07692307692307693,0.1111111111111111,0.3333333333333333,0.061224489795918366,0.08108108108108109,0.046511627906976744,0.05434782608695652,0.05,0.08,0.03333333333333333,0.041666666666666664,0.06896551724137931,0.1956521739130435,0.5555555555555556,0.625,0.2,0.3333333333333333,0.5,1.0,0.5,1.0,,0.5941,0.10204081632653061,0.1724137931034483,,,,1.0,,7.0,3.0,4.0,1.0,,,2.0,,1.0,,,0.7777777777777778,,0.18181818181818182,0.125,,,,,,,,,0.058823529411764705,,,1.0,,2.0,2.0,,,1.0,0.5,,0.07692307692307693,0.16666666666666666,,,,0.5,,,1.0,1.0,0.05,0.3333333333333333,,,,,,True,,,,,,
1631218,1610612744,Trayce Jackson-Davis,Trayce Jackson-Davis,1631218,GSW,1085.0,18,-5,38,41,23,29,6,79,2.0,3.0,1.0,2.0,,,1.0,1.0,,,1.0,3.0,4.0,1.0,1.0,10.0,43,,,,2.0,3.0,1.0,8.0,6.0,3.0,1.0,1.0,1.0,,1.0,,,,2.0,,2.0,2.0,2.0,,,,,,8.0,23,1.0,1.0,1.0,1.0,,1.0,0.75,0.6666666666666666,0.9,,0.875,0.8333333333333334,,0.8,0.2,18.6046511627907,,0.18181818181818182,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,0.2,1.0,1.0,1.0,,,,0.5,0.5,,0.25,0.8,1.0,0.667325,0.6338666666666667,,0.8,2.4499999999999997,48.3,0.6052631578947368,,,1.0,1.0,,1.0,,,,,,,1.0,,,2.0,,,2.0,,,2.0,2.0,,1.0,1.0,,1.0,2.0,1.0,,,,,,0.5,,,,,,,0.5,0.2,1.0,1.0,1.0,,,,,,,,0.16666666666666666,0.2,,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,True,,,,,,
1642954,1610612744,Will Richard,Will Richard,1642954,GSW,5697.9,95,-25,194,207,84,89,34,401,6.0,7.0,3.0,3.0,7.0,2.0,2.0,9.0,,,2.0,7.0,10.0,4.0,16.0,28.0,243,,,5.0,3.0,4.0,4.0,6.0,12.0,12.0,9.0,2.0,2.0,4.0,6.0,4.0,,,16.0,5.0,9.0,14.0,6.0,1.0,,,,,6.0,84,0.8571428571428571,0.8571428571428571,1.0,0.25,,0.25,0.7,0.75,0.5,0.6666666666666666,0.375,0.5384615384615384,0.8333333333333334,0.375,0.6153846153846154,12.76595744680851,0.12195121951219512,0.10588235294117647,0.1111111111111111,,0.2692307692307692,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.2692307692307692,0.34615384615384615,0.2222222222222222,0.2222222222222222,1.0,,,,0.375,1.0,0.25,0.25,0.8846153846153846,0.2222222222222222,0.5991692307692307,0.59971875,0.17857142857142858,0.21428571428571427,2.8299999999999996,24.712500000000002,0.4329896907216495,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,,,2.0,4.0,1.0,4.0,,5.0,5.0,1.0,3.0,4.0,1.0,6.0,12.0,,1.0,4.0,2.0,2.0,0.6666666666666666,,,,0.023255813953488372,0.09090909090909091,0.08333333333333333,0.054945054945054944,,0.041666666666666664,0.11428571428571428,0.13793103448275862,0.13333333333333333,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.2857142857142857,1.0,0.6666666666666666,0.5,1.0,0.7258,0.07692307692307693,0.2,,,,,,1.0,1.0,,,,,2.0,,,,,0.25,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,
1643018,1610612744,LJ Cryer,LJ Cryer,1643018,GSW,3601.2,60,-16,114,120,32,38,20,234,2.0,2.0,2.0,2.0,5.0,1.0,7.0,16.0,1.0,3.0,4.0,6.0,11.0,7.0,21.0,38.0,136,1.0,4.0,5.0,4.0,4.0,5.0,19.0,4.0,15.0,16.0,7.0,4.0,1.0,5.0,1.0,2.0,,11.0,3.0,5.0,6.0,1.0,,,,,,19.0,32,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.3333333333333333,0.25,0.3333333333333333,0.5454545454545454,1.0,0.515625,0.5,0.7777777777777778,0.5588235294117647,0.5,0.8636363636363636,0.65625,28.87323943661972,0.1,0.09433962264150944,0.2,,0.0625,1.0,1.0,0.5,0.15625,0.5,0.4375,0.4375,0.7142857142857143,0.6,0.3333333333333333,1.0,0.2222222222222222,1.0,0.1111111111111111,0.4444444444444444,0.71875,0.4375,0.49726875000000004,0.505388888888889,0.13157894736842105,0.5,11.745454545454548,25.361904761904764,0.2807017543859649,1.0,1.0,2.0,4.0,,5.0,1.0,1.0,,8.0,,1.0,2.0,1.0,,2.0,,1.0,1.0,,2.0,7.0,3.0,1.0,6.0,1.0,1.0,4.0,5.0,2.0,1.0,0.09090909090909091,0.25,,,0.08695652173913043,0.038461538461538464,0.015873015873015872,,,,0.125,0.05263157894736842,0.125,0.5,0.6666666666666666,0.5,,,,0.2,1.0,,0.4788,0.06060606060606061,0.16666666666666666,2.0,5.0,5.0,,,5.0,3.0,2.0,1.0,,,1.0,,1.0,,1.0,0.7142857142857143,,,0.25,0.15625,0.4,0.4,,,,,,,,,1.0,,2.0,2.0,,,1.0,0.4,,0.1,0.2,,,,0.5,6.0,,,1.0,,,,,,,,True,,,,,,
