EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,LongMidRangeAssists,Travels,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,BlockedShortMidRange,DefCorner3ReboundPct,FTOffRebounds,Charge Fouls,Loose Ball Fouls,OffensiveGoaltends,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Corner3PctBlocked,BlockedLongMidRange,on,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,LongMidRangePctBlocked
1626167,1610612749,Myles Turner,Myles Turner,1626167,MIL,2661.5,44,-21.0,94,96,25,34,6.0,190,2.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,6.0,1.0,2.0,3.0,4.0,6.0,9.0,5.0,29,130,1.0,2.0,1.0,4,4.0,2.0,18.0,6.0,4.0,1.0,3.0,4.0,1.0,2.0,1.0,11.0,1.0,4.0,3.0,7.0,1.0,8.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,7.0,1.0,2.0,5.0,7.0,2.0,6.0,1.0,7.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,4,25,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5,0.6666666666666666,0.75,0.9230769230769231,0.75,0.90625,0.6666666666666666,0.6923076923076923,22.549019607843135,0.42857142857142855,0.14285714285714285,0.3333333333333333,0.045454545454545456,0.21212121212121213,0.029411764705882353,0.14285714285714285,0.2222222222222222,0.1111111111111111,0.4444444444444444,1.0,0.15384615384615385,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,0.07692307692307693,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.46153846153846156,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,0.8461538461538461,0.6666666666666666,0.5644884615384616,0.53895,0.2,0.5,0.13793103448275862,6.1000000000000005,25.933333333333337,0.26595744680851063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,2767.8,46,-2.0,92,93,21,41,11.0,185,5.0,6.0,2.0,6.0,5.0,3.0,5.0,2.0,2.0,,,10.0,17.0,5.0,7.0,1.0,36,109,,,1.0,3,10.0,10.0,15.0,2.0,2.0,1.0,5.0,6.0,3.0,2.0,,17.0,3.0,6.0,3.0,11.0,4.0,15.0,3.0,2.0,,,,2.0,,2.0,1.0,,,2.0,2.0,3.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,3,21,1.0,0.5,0.5555555555555556,1.0,0.7142857142857143,,0.7142857142857143,0.5882352941176471,0.7291666666666666,0.5,0.72,0.5,0.2916666666666667,25.0,,0.13636363636363635,0.2857142857142857,0.10714285714285714,0.20930232558139536,0.08333333333333333,,0.1111111111111111,0.09090909090909091,0.3333333333333333,,0.25,0.8333333333333334,0.8333333333333334,0.4,0.25,0.3333333333333333,0.4,0.20833333333333334,0.20833333333333334,0.6,0.6,1.0,0.08333333333333333,1.0,1.0,1.0,,,0.5416666666666666,1.0,0.52854375,0.6278,,,0.08333333333333333,8.735294117647058,23.8,0.22826086956521738,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.625,0.6,0.058823529411764705,0.16666666666666666,0.6666666666666666,0.05,0.14285714285714285,0.1875,0.5,0.125,0.6,0.6,1.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.48115,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629018,1610612749,Gary Trent Jr.,Gary Trent Jr.,1629018,MIL,9201.7,153,-25.0,313,320,106,156,36.0,633,,1.0,3.0,8.0,15.0,7.0,17.0,19.0,36.0,8.0,15.0,9.0,24.0,26.0,53.0,5.0,101,349,11.0,20.0,4.0,43,12.0,6.0,60.0,36.0,19.0,3.0,3.0,6.0,2.0,1.0,,15.0,,5.0,1.0,6.0,,6.0,4.0,1.0,8.0,,6.0,3.0,2.0,11.0,2.0,3.0,10.0,15.0,2.0,8.0,,6.0,,2.0,,,,,,43,106,,0.6666666666666666,0.6666666666666666,0.7692307692307693,0.49056603773584906,0.55,0.49056603773584906,0.375,0.6233766233766234,0.6964285714285714,0.6392405063291139,0.7166666666666667,0.6883116883116883,25.495750708215297,0.7272727272727273,0.02,0.07462686567164178,,0.05128205128205128,,,,,0.09433962264150944,,0.012987012987012988,,,,0.1038961038961039,0.375,0.375,0.19480519480519481,0.22077922077922077,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.4675324675324675,0.5277777777777778,0.5277777777777778,0.7368421052631579,0.5357142857142857,0.5333333333333333,0.7012987012987013,0.5277777777777778,0.48131298701298697,0.4569142857142857,0.0379746835443038,0.07692307692307693,0.42574257425742573,14.954166666666666,25.7377358490566,0.33865814696485624,,,,,6.0,1.0,2.0,,2.0,3.0,8.0,1.0,10.0,3.0,8.0,,1.0,2.0,,,,3.0,0.375,,0.375,0.45,0.5,0.041666666666666664,,,,,,0.1,,0.4,0.4,0.8333333333333334,,,0.2,0.5,1.0,,,0.47622857142857145,0.09900990099009901,3.0,5.0,2.0,6.0,18.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,0.6,0.3333333333333333,0.5,0.17857142857142858,0.6,0.018867924528301886,,,,,,,,,,,,,,,,,,,,True,,,,,
1630175,1610612749,Cole Anthony,Cole Anthony,1630175,MIL,5037.0,84,-11.0,165,177,54,74,19.0,342,3.0,7.0,8.0,14.0,2.0,1.0,2.0,2.0,10.0,2.0,3.0,11.0,23.0,3.0,12.0,2.0,33,177,3.0,4.0,,15,4.0,18.0,6.0,10.0,2.0,11.0,3.0,14.0,2.0,1.0,2.0,31.0,2.0,6.0,8.0,14.0,3.0,17.0,3.0,1.0,10.0,,9.0,1.0,1.0,11.0,1.0,4.0,4.0,6.0,,9.0,1.0,2.0,,1.0,,3.0,1.0,3.0,2.0,15,54,,0.18181818181818182,0.18181818181818182,0.6666666666666666,0.25,0.75,0.25,0.4782608695652174,0.44285714285714284,0.5769230769230769,0.4583333333333333,0.5769230769230769,0.34285714285714286,25.268817204301072,0.9090909090909091,0.23529411764705882,0.17142857142857143,0.041666666666666664,0.2028985507246377,0.037037037037037035,,0.25,0.2777777777777778,0.14814814814814814,0.6666666666666666,0.2,0.42857142857142855,0.6,,0.4,0.5714285714285714,0.5714285714285714,0.05714285714285714,0.05714285714285714,0.5,0.5,1.0,0.2857142857142857,0.2,0.2,0.5,0.23076923076923078,0.6666666666666666,0.5428571428571428,0.2,0.5042342857142857,0.47455769230769235,0.027777777777777776,0.041666666666666664,0.45454545454545453,7.5086956521739125,26.058333333333334,0.32727272727272727,,,,1.0,,,,,2.0,,2.0,,,3.0,9.0,,2.0,8.0,1.0,,,2.0,,,0.3333333333333333,,,0.08695652173913043,,,0.030303030303030304,0.1111111111111111,0.06060606060606061,,,,,,,,,,,0.07692307692307693,,0.45855,,1.0,1.0,,2.0,3.0,1.0,,1.0,,,,1.0,0.2857142857142857,0.25,0.5,,,0.07692307692307693,1.0,,1.0,1.0,2.0,0.25,,,,,,,,,,,,,,,,True,,,,,
1641748,1610612749,Andre Jackson Jr.,Andre Jackson Jr.,1641748,MIL,21794.1,363,-58.0,729,756,235,334,87.0,1485,16.0,27.0,5.0,19.0,5.0,6.0,23.0,9.0,33.0,3.0,10.0,21.0,51.0,15.0,56.0,17.0,104,825,4.0,13.0,13.0,37,28.0,14.0,36.0,33.0,9.0,12.0,28.0,40.0,23.0,5.0,2.0,108.0,13.0,22.0,13.0,39.0,24.0,63.0,17.0,9.0,13.0,10.0,10.0,16.0,3.0,29.0,4.0,9.0,21.0,41.0,,22.0,5.0,24.0,,7.0,5.0,3.0,2.0,3.0,,37,235,5.0,0.6666666666666666,0.7368421052631579,0.8,0.26785714285714285,0.3076923076923077,0.26785714285714285,0.4117647058823529,0.40654205607476634,0.48,0.4369747899159664,0.578125,0.5233644859813084,17.74580335731415,0.4482758620689655,0.09285714285714286,0.13333333333333333,0.06103286384976526,0.11475409836065574,0.06515580736543909,0.045454545454545456,0.057692307692307696,0.078125,0.1450381679389313,,0.2523364485981308,0.5925925925925926,0.6666666666666666,0.625,0.17757009345794392,0.2631578947368421,0.29411764705882354,0.04672897196261682,0.21495327102803738,0.2608695652173913,0.2608695652173913,0.8333333333333334,0.308411214953271,0.2727272727272727,0.2727272727272727,0.7777777777777778,0.4,0.3,0.7757009345794392,0.2727272727272727,0.5395009345794394,0.515582,0.06140350877192982,0.1206896551724138,0.3557692307692308,5.496078431372549,25.26785714285714,0.3223593964334705,3.0,7.0,5.0,8.0,,,2.0,3.0,12.0,2.0,5.0,5.0,17.0,6.0,12.0,4.0,5.0,9.0,10.0,4.0,2.0,8.0,0.4,0.25,0.5,0.35294117647058826,0.425,0.09803921568627451,0.10526315789473684,0.2857142857142857,0.07142857142857142,0.05,0.06802721088435375,0.20833333333333334,0.03125,,,,0.4117647058823529,0.42857142857142855,0.11764705882352941,,,0.32,0.625,0.48939375,0.16346153846153846,1.0,3.0,2.0,3.0,9.0,1.0,3.0,1.0,,,,8.0,0.1111111111111111,0.8,0.17647058823529413,0.6666666666666666,1.0,0.12,0.3333333333333333,,,,1.0,0.08823529411764706,1.0,1.0,1.0,1.0,0.058823529411764705,0.06153846153846154,0.11428571428571428,0.3333333333333333,,,,,,,,True,,,,,
1631157,1610612749,Ryan Rollins,Ryan Rollins,1631157,MIL,3848.2,64,3.0,132,134,31,52,15.0,266,4.0,8.0,4.0,9.0,4.0,,,11.0,25.0,2.0,6.0,10.0,21.0,11.0,25.0,4.0,57,161,2.0,6.0,4.0,14,6.0,14.0,18.0,25.0,11.0,10.0,7.0,17.0,4.0,3.0,2.0,41.0,,5.0,2.0,7.0,2.0,9.0,2.0,2.0,4.0,,,1.0,4.0,5.0,,1.0,2.0,5.0,1.0,5.0,,4.0,,1.0,1.0,2.0,1.0,2.0,1.0,14,31,1.0,0.3,0.3,0.5454545454545454,0.44,0.3333333333333333,0.44,0.47619047619047616,0.5760869565217391,0.5,0.59375,0.5833333333333334,0.5434782608695652,34.193548387096776,0.8,0.08695652173913043,0.17857142857142858,,0.13725490196078433,0.030303030303030304,,0.09090909090909091,,0.11538461538461539,0.5,0.17391304347826086,0.5,0.6666666666666666,0.25,0.1956521739130435,0.4444444444444444,0.5714285714285714,0.08695652173913043,,,,,0.5434782608695652,0.44,0.4782608695652174,0.5454545454545454,0.6,0.3333333333333333,0.717391304347826,0.44,0.5081032608695653,0.53492,0.02127659574468085,0.045454545454545456,0.24561403508771928,7.190476190476191,26.719999999999995,0.23484848484848486,,,2.0,3.0,2.0,,,,,2.0,4.0,,6.0,2.0,4.0,,4.0,6.0,2.0,,1.0,,0.5,,0.5,0.75,0.75,0.19047619047619047,0.2222222222222222,,0.07407407407407407,0.1111111111111111,,0.5,0.05263157894736842,0.5,0.5,,,,,,,0.3,0.6666666666666666,0.5042,0.10526315789473684,,,2.0,4.0,15.0,2.0,,1.0,,,,,0.25,0.5,1.0,0.5,1.0,,,,,,1.0,1.0,,,,,,,0.125,,2.0,0.08,0.08,,,,,True,,,,,
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,8527.099999999999,142,-36.0,287,290,73,124,36.0,577,,,,,1.0,2.0,4.0,9.0,32.0,3.0,8.0,,1.0,11.0,36.0,9.0,42,348,5.0,11.0,3.0,18,,,33.0,32.0,9.0,5.0,5.0,10.0,3.0,2.0,,25.0,2.0,4.0,9.0,14.0,3.0,17.0,2.0,1.0,3.0,,2.0,3.0,1.0,6.0,,3.0,3.0,6.0,1.0,11.0,,11.0,,3.0,,4.0,2.0,4.0,2.0,18,73,,,,1.0,0.3055555555555556,0.45454545454545453,0.3055555555555556,,0.44594594594594594,0.6818181818181818,0.4878048780487805,0.7083333333333334,0.972972972972973,14.19939577039275,0.5,0.13636363636363635,0.06779661016949153,0.023529411764705882,0.104,0.02158273381294964,0.037037037037037035,0.16,0.14285714285714285,0.044444444444444446,0.5,,,,,,,,0.02702702702702703,0.10810810810810811,0.5,0.5,1.0,0.8648648648648649,0.28125,0.28125,1.0,0.7272727272727273,0.375,0.972972972972973,0.28125,0.5059851351351351,0.4811727272727273,0.0975609756097561,0.75,0.42857142857142855,14.9,26.327777777777776,0.25435540069686413,,,,,,,1.0,,1.0,1.0,5.0,2.0,5.0,,,,,5.0,1.0,1.0,,1.0,0.2,,,0.25,0.25,,,0.14285714285714285,0.018518518518518517,0.08333333333333333,0.017241379310344827,0.07692307692307693,,,,,,,0.16666666666666666,,,,,0.45178333333333337,0.11904761904761904,2.0,3.0,1.0,4.0,,,,3.0,,2.0,1.0,,,,0.6666666666666666,0.25,1.0,0.2727272727272727,0.6666666666666666,0.02702702702702703,,,2.0,0.14285714285714285,,,,,,,,,,,,2.0,,,,True,,,,,
1627752,1610612749,Taurean Prince,Taurean Prince,1627752,MIL,4383.0,73,-28.0,152,156,53,93,14.0,308,1.0,1.0,1.0,5.0,3.0,5.0,13.0,3.0,10.0,1.0,3.0,5.0,9.0,8.0,23.0,,34,186,2.0,8.0,,8,4.0,6.0,18.0,10.0,3.0,6.0,8.0,14.0,6.0,2.0,2.0,36.0,,3.0,4.0,7.0,,7.0,3.0,2.0,6.0,2.0,4.0,2.0,2.0,8.0,,3.0,2.0,3.0,,2.0,,,,,,1.0,,1.0,1.0,8,53,,0.4,0.4,0.75,0.34782608695652173,0.25,0.34782608695652173,0.5555555555555556,0.53125,0.36363636363636365,0.53125,0.36363636363636365,0.71875,23.529411764705884,0.75,0.11428571428571428,0.12,,0.11666666666666667,,,0.14285714285714285,,0.058823529411764705,1.0,0.03125,1.0,1.0,,0.15625,0.2,0.25,0.09375,0.40625,0.38461538461538464,0.38461538461538464,1.0,0.3125,0.3,0.3,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.75,0.3,0.5245546875,0.5188454545454546,,,0.23529411764705882,10.411111111111111,24.39565217391304,0.34868421052631576,,,,,3.0,,1.0,,,,2.0,,,1.0,3.0,,1.0,4.0,,,,1.0,,,0.3333333333333333,,,0.1111111111111111,0.2,,,,,0.25,,1.0,1.0,0.3333333333333333,,,0.5,,,,,0.563625,,1.0,5.0,,1.0,6.0,,,,,,,1.0,,1.0,0.5,,,0.45454545454545453,0.2,,,,1.0,0.25,,,,,,,,,,,,,,,,True,,,,,
1631172,1610612749,Ousmane Dieng,Ousmane Dieng,1631172,MIL,4887.599999999999,81,-29.0,162,163,34,46,23.0,325,8.0,11.0,6.0,13.0,8.0,1.0,3.0,1.0,10.0,,1.0,17.0,32.0,2.0,13.0,2.0,42,199,,2.0,,2,12.0,22.0,6.0,10.0,1.0,3.0,4.0,7.0,2.0,2.0,,18.0,1.0,7.0,7.0,14.0,3.0,17.0,2.0,1.0,6.0,,4.0,1.0,2.0,7.0,,2.0,6.0,9.0,,5.0,,2.0,2.0,2.0,,,,,,2,34,,0.35294117647058826,0.375,1.0,0.15384615384615385,,0.15384615384615385,0.53125,0.4444444444444444,0.2,0.4666666666666667,0.2,0.28888888888888886,27.083333333333336,0.8571428571428571,0.2916666666666667,0.1794871794871795,0.019230769230769232,0.2222222222222222,0.03296703296703297,,0.2857142857142857,0.4166666666666667,0.11538461538461539,,0.24444444444444444,0.7272727272727273,0.7272727272727273,0.5,0.28888888888888886,0.46153846153846156,0.5,0.17777777777777778,0.06666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.1,0.125,1.0,0.2,,0.5333333333333333,0.1,0.5011233333333334,0.53985,0.044444444444444446,0.0625,0.047619047619047616,9.018749999999999,25.715384615384615,0.20987654320987653,,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,,5.0,1.0,3.0,2.0,1.0,3.0,2.0,,1.0,1.0,0.5,0.5,0.3333333333333333,0.625,0.625,0.03125,0.07692307692307693,,0.05128205128205128,,0.030303030303030304,,0.043478260869565216,0.375,0.375,0.6666666666666666,,,0.25,1.0,1.0,0.4,0.5,0.47141666666666665,0.11904761904761904,,1.0,,1.0,,,,,,,,,,,0.25,,,0.2,,,,,,0.3076923076923077,,,,,,0.10526315789473684,,,2.0,0.15384615384615385,0.2,,1.0,,,True,,,,,
1631250,1610612749,Pete Nance,Pete Nance,1631250,MIL,12231.3,204,-33.0,413,423,160,176,50.0,836,13.0,14.0,3.0,9.0,2.0,1.0,10.0,11.0,29.0,4.0,8.0,16.0,25.0,12.0,39.0,,68,445,5.0,12.0,,23,26.0,6.0,33.0,29.0,11.0,4.0,5.0,9.0,4.0,1.0,,23.0,3.0,13.0,12.0,26.0,6.0,32.0,6.0,3.0,5.0,3.0,5.0,4.0,,9.0,,4.0,6.0,14.0,1.0,3.0,1.0,2.0,,,1.0,3.0,2.0,3.0,1.0,23,160,1.0,0.8125,0.8666666666666667,0.9166666666666666,0.3076923076923077,0.4166666666666667,0.3076923076923077,0.64,0.53125,0.6764705882352942,0.5230769230769231,0.6388888888888888,0.609375,15.77825159914712,0.5555555555555556,0.15584415584415584,0.1326530612244898,0.024193548387096774,0.14285714285714285,0.02912621359223301,,0.13636363636363635,0.19047619047619047,0.15384615384615385,0.3333333333333333,0.21875,0.9285714285714286,0.9285714285714286,0.8461538461538461,0.140625,0.3333333333333333,0.3333333333333333,0.03125,0.15625,0.1,0.1111111111111111,1.0,0.453125,0.3793103448275862,0.3793103448275862,0.9090909090909091,0.47058823529411764,0.5,0.828125,0.3793103448275862,0.5259375000000001,0.504135294117647,,,0.3382352941176471,5.127999999999999,25.564102564102562,0.387409200968523,2.0,3.0,3.0,3.0,,,,2.0,4.0,2.0,3.0,,10.0,4.0,5.0,2.0,,1.0,3.0,1.0,1.0,3.0,0.6666666666666666,0.5,0.8,0.7142857142857143,0.7142857142857143,,,0.14285714285714285,0.036585365853658534,0.037037037037037035,0.03529411764705882,0.07692307692307693,0.02857142857142857,,,,0.42857142857142855,0.6666666666666666,,,,0.17647058823529413,1.0,0.4732,0.14705882352941177,1.0,4.0,2.0,3.0,3.0,3.0,,,,,,3.0,,0.6666666666666666,0.42857142857142855,0.6666666666666666,1.0,0.23529411764705882,0.25,,,,1.0,0.05,,,,,,0.05128205128205128,,,1.0,0.02564102564102564,,,,0.1,,True,,,,,
