EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,Corner3Assists,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,OffArc3ReboundPct,FTDefRebounds,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,DefFTReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceFtPoints,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,StepOutOfBoundsTurnovers,on,LongMidRangePctBlocked,BlockedLongMidRange,Corner3PctBlocked,BlockedArc3,OffensiveGoaltends
1627783,1610612754,Pascal Siakam,Pascal Siakam,1627783,IND,5492.6,92,-23.0,201,206,59,75.0,9.0,407,16.0,19.0,1.0,1.0,4.0,16.0,29.0,2.0,6.0,1.0,2.0,1.0,1.0,3.0,12.0,3.0,34.0,54.0,4.0,14.0,10.0,90.0,251,1.0,8.0,15.0,1.0,4.0,1.0,20.0,48.0,20.0,12.0,12.0,3.0,2.0,5.0,5.0,10.0,5.0,3.0,1.0,1.0,25.0,1.0,3.0,7.0,7.0,14.0,4.0,18.0,4.0,4.0,3.0,1.0,5.0,2.0,1.0,7.0,2.0,4.0,2.0,12.0,1.0,5.0,3.0,4.0,1.0,16.0,16.0,3.0,1.0,8.0,1.0,20.0,59,1.0,0.7058823529411765,0.7058823529411765,1.0,0.2857142857142857,0.25,0.2857142857142857,0.6296296296296297,0.5333333333333333,0.5882352941176471,0.5,0.6013513513513513,0.5,0.20588235294117646,0.037037037037037035,0.05263157894736842,0.034482758620689655,40.375586854460096,0.4166666666666667,0.175,0.07142857142857142,0.14583333333333334,0.023809523809523808,0.1590909090909091,0.047619047619047616,0.05555555555555555,0.058823529411764705,0.14285714285714285,0.1,0.13636363636363635,0.06666666666666667,1.0,0.15625,0.125,0.14285714285714285,0.27941176470588236,0.8421052631578947,0.8888888888888888,0.75,0.4264705882352941,0.5517241379310345,0.5714285714285714,0.625,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.029411764705882353,0.5,0.5,1.0,0.17647058823529413,0.25,0.25,1.0,1.0,0.21052631578947367,0.25,0.05263157894736842,1.0,0.15789473684210525,0.4852941176470588,0.25,0.5286,0.5538,0.5000421052631578,0.1095890410958904,0.13559322033898305,0.2222222222222222,6.657407407407406,25.44285714285714,0.2935323383084577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629614,1610612754,Andrew Nembhard,Andrew Nembhard,1629614,IND,4806.700000000001,80,-51.0,170,171,42,49.0,12.0,341,3.0,8.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,,,4.0,13.0,3.0,7.0,15.0,5.0,16.0,8.0,37.0,231,1.0,2.0,3.0,1.0,3.0,2.0,9.0,8.0,6.0,9.0,13.0,4.0,1.0,11.0,7.0,18.0,5.0,4.0,6.0,1.0,43.0,,1.0,3.0,2.0,5.0,1.0,6.0,,2.0,,2.0,6.0,1.0,3.0,2.0,,3.0,1.0,8.0,1.0,4.0,1.0,3.0,,7.0,11.0,,,4.0,,9.0,42,,0.5714285714285714,0.6666666666666666,0.6,0.3125,0.3333333333333333,0.3125,0.4666666666666667,0.6666666666666666,0.46774193548387094,0.5833333333333334,0.5138888888888888,0.6428571428571429,0.5161290322580645,0.06666666666666667,0.125,,24.043715846994534,0.75,0.0625,0.02631578947368421,0.08823529411764706,,0.07575757575757576,0.012658227848101266,0.0625,,,,0.0625,0.07142857142857142,,0.047619047619047616,0.15384615384615385,,0.25806451612903225,0.375,0.42857142857142855,0.6666666666666666,0.12903225806451613,0.75,0.75,0.3333333333333333,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.41935483870967744,0.3076923076923077,0.3076923076923077,0.5,0.3333333333333333,0.3333333333333333,0.5,,,0.5,0.7741935483870968,0.3076923076923077,0.5392951612903225,0.562975,0.5916750000000001,0.1388888888888889,0.21052631578947367,0.24324324324324326,6.8066666666666675,26.81875,0.24705882352941178,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,6.0,2.0,2.0,1.0,1.0,0.5,1.0,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.5,1.0,0.3333333333333333,0.058823529411764705,0.13513513513513514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1630174,1610612754,Aaron Nesmith,Aaron Nesmith,1630174,IND,4198.5,70,-4.0,153,150,33,37.0,8.0,303,1.0,2.0,,,1.0,4.0,12.0,1.0,2.0,1.0,2.0,,,2.0,7.0,,6.0,16.0,3.0,9.0,8.0,29.0,180,1.0,2.0,3.0,,,2.0,6.0,6.0,6.0,9.0,7.0,2.0,3.0,2.0,2.0,4.0,,1.0,1.0,,10.0,1.0,1.0,,2.0,2.0,2.0,4.0,,2.0,1.0,1.0,3.0,,2.0,1.0,1.0,1.0,,4.0,,1.0,3.0,5.0,,5.0,8.0,,1.0,1.0,1.0,6.0,33,1.0,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.375,0.6666666666666666,0.42,0.6666666666666666,0.5,0.75,0.36,0.1875,0.5,0.16666666666666666,19.875776397515526,0.75,0.047619047619047616,0.03571428571428571,,0.027777777777777776,0.031746031746031744,0.03125,,0.05555555555555555,,,,0.045454545454545456,0.1,,,,0.08,0.5,1.0,,0.48,0.3333333333333333,0.4,0.5,0.08,0.5,0.5,1.0,0.08,0.5,0.5,1.0,0.28,0.2857142857142857,0.2857142857142857,1.0,,0.3333333333333333,,,,,0.44,0.2857142857142857,0.48269799999999996,0.4012,0.5672333333333334,0.07407407407407407,0.058823529411764705,0.20689655172413793,8.50625,26.77777777777778,0.21568627450980393,,,1.0,,1.0,,1.0,2.0,,,2.0,1.0,1.0,,1.0,0.5,0.5,,0.5,,,,0.1,0.06896551724137931,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.03571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1630643,1610612754,Jay Huff,Jay Huff,1630643,IND,17267.199999999997,288,-109.0,599,611,158,147.0,51.0,1210,34.0,43.0,6.0,12.0,17.0,7.0,12.0,,,2.0,7.0,1.0,3.0,11.0,47.0,8.0,41.0,55.0,13.0,54.0,10.0,131.0,761,8.0,12.0,18.0,2.0,11.0,4.0,34.0,62.0,20.0,39.0,47.0,11.0,2.0,11.0,5.0,16.0,3.0,7.0,3.0,1.0,37.0,6.0,6.0,12.0,23.0,38.0,12.0,50.0,3.0,9.0,7.0,2.0,8.0,1.0,4.0,7.0,,4.0,,15.0,,3.0,19.0,30.0,,15.0,13.0,5.0,,8.0,1.0,34.0,158,1.0,0.7560975609756098,0.8157894736842105,1.0,0.24074074074074073,0.18181818181818182,0.24074074074074073,0.7454545454545455,0.6666666666666666,0.555045871559633,0.5172413793103449,0.5796460176991151,0.5666666666666667,0.4954128440366973,0.03636363636363636,0.046511627906976744,,19.48249619482496,0.5333333333333333,0.14838709677419354,0.05042016806722689,0.10526315789473684,0.0375,0.13011152416356878,0.043010752688172046,0.0625,0.0392156862745098,0.05,0.06451612903225806,0.19642857142857142,0.13924050632911392,0.05,0.0975609756097561,0.125,0.05660377358490566,0.3944954128440367,0.7906976744186046,0.8292682926829268,0.7647058823529411,0.11009174311926606,0.5833333333333334,0.5833333333333334,0.7142857142857143,,,,,0.06422018348623854,0.2857142857142857,0.2857142857142857,1.0,0.43119266055045874,0.23404255319148937,0.23404255319148937,1.0,0.46153846153846156,0.5862068965517241,0.7058823529411765,0.10344827586206896,0.3333333333333333,0.27586206896551724,0.8899082568807339,0.23404255319148937,0.5882133027522938,0.5787642857142857,0.6267672413793103,0.07142857142857142,0.13793103448275862,0.2595419847328244,2.9236363636363643,26.07407407407408,0.2637729549248748,3.0,1.0,5.0,1.0,4.0,1.0,5.0,11.0,,6.0,2.0,,,0.2,0.5,0.4230769230769231,0.4230769230769231,0.5,0.38461538461538464,0.2,1.0,0.125,,0.08396946564885496,13.0,,9.0,,4.0,13.0,1.0,0.031007751937984496,3.0,4.0,5.0,1.0,1.0,5.0,4.0,1.0,0.3,0.38461538461538464,,,,,,,,,,,,,,,True,,,,,
1642880,1610612754,Kam Jones,Kam Jones,1642880,IND,34511.5,575,-130.0,1220,1241,368,367.0,110.0,2461,23.0,36.0,1.0,6.0,10.0,20.0,48.0,2.0,4.0,6.0,18.0,,6.0,14.0,51.0,18.0,45.0,88.0,20.0,69.0,4.0,154.0,1455,3.0,17.0,27.0,5.0,24.0,,49.0,34.0,56.0,48.0,51.0,14.0,10.0,54.0,58.0,112.0,41.0,35.0,14.0,5.0,282.0,6.0,6.0,21.0,21.0,43.0,12.0,55.0,3.0,18.0,13.0,5.0,24.0,6.0,15.0,11.0,1.0,9.0,2.0,35.0,,9.0,18.0,38.0,,11.0,8.0,,,3.0,1.0,49.0,368,1.0,0.37777777777777777,0.37777777777777777,0.8,0.2898550724637681,0.20833333333333334,0.2898550724637681,0.5113636363636364,0.6296296296296297,0.47770700636942676,0.4803921568627451,0.4782608695652174,0.47115384615384615,0.4394904458598726,0.11363636363636363,0.08333333333333333,0.14583333333333334,14.572490706319703,0.6857142857142857,0.07216494845360824,0.02654867256637168,0.08139534883720931,0.01929260450160772,0.07650273224043716,0.0223463687150838,0.02197802197802198,0.03773584905660377,,0.014084507042253521,0.07142857142857142,0.06338028169014084,0.10810810810810811,0.09042553191489362,0.05714285714285714,0.037037037037037035,0.22929936305732485,0.6388888888888888,0.696969696969697,0.4782608695652174,0.3057324840764331,0.4166666666666667,0.4878048780487805,0.2,0.025477707006369428,0.5,0.5,1.0,0.11464968152866242,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3248407643312102,0.27450980392156865,0.27450980392156865,0.7857142857142857,0.07692307692307693,0.19607843137254902,0.6,0.11764705882352941,,0.35294117647058826,0.6687898089171974,0.27450980392156865,0.5202054140127387,0.5645583333333334,0.5060617647058823,0.01875,0.03296703296703297,0.3181818181818182,5.622727272727273,25.710144927536223,0.3016393442622951,,1.0,6.0,5.0,,1.0,10.0,3.0,12.0,,17.0,,,0.1,,0.11538461538461539,0.11538461538461539,,0.46153846153846156,0.16666666666666666,1.0,0.2777777777777778,,0.01948051948051948,,,,,,,5.0,0.020833333333333332,1.0,1.0,2.0,,1.0,,,,0.038461538461538464,,4.0,0.3076923076923077,,,,,,,,,,,,,True,,,,,
1630695,1610612754,Micah Potter,Micah Potter,1630695,IND,15025.699999999999,250,-17.0,531,541,202,178.0,54.0,1072,16.0,20.0,6.0,3.0,6.0,6.0,10.0,,,14.0,24.0,5.0,9.0,16.0,35.0,13.0,22.0,30.0,30.0,59.0,34.0,168.0,606,6.0,4.0,8.0,9.0,22.0,23.0,58.0,32.0,12.0,90.0,35.0,16.0,1.0,12.0,13.0,25.0,12.0,6.0,5.0,1.0,63.0,10.0,7.0,23.0,26.0,55.0,18.0,73.0,1.0,6.0,5.0,1.0,11.0,,6.0,5.0,1.0,5.0,,16.0,,7.0,9.0,15.0,,29.0,42.0,4.0,,17.0,6.0,58.0,202,6.0,0.7272727272727273,0.8421052631578947,1.0,0.5084745762711864,0.4090909090909091,0.5084745762711864,0.7333333333333333,0.5,0.7528089887640449,0.5833333333333334,0.7777777777777778,0.6744186046511628,0.6629213483146067,0.03333333333333333,0.05,,20.910623946037102,0.6875,0.21487603305785125,0.08045977011494253,0.17293233082706766,0.07352941176470588,0.19291338582677164,0.07623318385650224,0.07894736842105263,0.08888888888888889,,0.06060606060606061,0.24489795918367346,0.22033898305084745,0.07692307692307693,0.1875,0.13513513513513514,0.027777777777777776,0.2247191011235955,0.8,0.8421052631578947,0.6875,0.11235955056179775,0.6,0.6,0.8333333333333334,,,,,0.2696629213483146,0.5833333333333334,0.5833333333333334,1.0,0.39325842696629215,0.45714285714285713,0.45714285714285713,1.0,0.5454545454545454,0.2,0.5,0.3,0.5555555555555556,0.43333333333333335,0.8876404494382022,0.45714285714285713,0.5736488764044945,0.5723916666666667,0.5626666666666666,0.16666666666666666,0.3953488372093023,0.34523809523809523,3.0166666666666666,25.41186440677966,0.3804143126177024,5.0,2.0,4.0,4.0,5.0,2.0,5.0,27.0,,6.0,1.0,,,0.4,0.8333333333333334,0.7272727272727273,0.84375,0.8333333333333334,0.36363636363636365,0.5,1.0,0.3076923076923077,,0.16071428571428573,2.0,,2.0,,,2.0,2.0,0.07766990291262135,6.0,,3.0,,2.0,1.0,,,0.6,0.5,1.0,0.09090909090909091,11.0,1.0,0.0625,,,,,,,,,,True,,,,,
1641716,1610612754,Jarace Walker,Jarace Walker,1641716,IND,16920.8,282,-83.0,602,607,136,141.0,55.0,1209,14.0,24.0,2.0,3.0,5.0,16.0,29.0,4.0,13.0,,6.0,,2.0,23.0,52.0,7.0,34.0,66.0,23.0,58.0,23.0,160.0,736,5.0,7.0,12.0,4.0,9.0,13.0,39.0,46.0,22.0,60.0,52.0,23.0,6.0,28.0,12.0,40.0,8.0,20.0,6.0,2.0,92.0,4.0,4.0,26.0,27.0,54.0,8.0,62.0,3.0,7.0,2.0,5.0,27.0,4.0,13.0,5.0,1.0,14.0,,32.0,1.0,11.0,8.0,13.0,,24.0,37.0,2.0,1.0,15.0,4.0,39.0,136,4.0,0.6764705882352942,0.696969696969697,0.8695652173913043,0.39655172413793105,0.4444444444444444,0.39655172413793105,0.5151515151515151,0.5833333333333334,0.5524193548387096,0.6190476190476191,0.5638297872340425,0.6551724137931034,0.46774193548387094,0.09090909090909091,0.125,0.10344827586206896,25.975975975975974,0.84375,0.17763157894736842,0.03508771929824561,0.23214285714285715,0.0273972602739726,0.20075757575757575,0.03076923076923077,0.046511627906976744,0.03773584905660377,,0.09090909090909091,0.14285714285714285,0.20270270270270271,0.18181818181818182,0.24096385542168675,0.20689655172413793,0.05,0.1935483870967742,0.5833333333333334,0.6666666666666666,0.6428571428571429,0.23387096774193547,0.5517241379310345,0.6153846153846154,0.6875,0.10483870967741936,0.3076923076923077,0.3076923076923077,0.75,0.04838709677419355,,,,0.41935483870967744,0.4423076923076923,0.4423076923076923,0.8695652173913043,0.18181818181818182,0.23809523809523808,0.6,0.09523809523809523,,0.3333333333333333,0.6612903225806451,0.4423076923076923,0.5178060483870967,0.560675,0.5294857142857142,0.10948905109489052,0.189873417721519,0.24375,7.692424242424244,26.032758620689652,0.22591362126245848,2.0,3.0,6.0,4.0,3.0,3.0,6.0,17.0,9.0,2.0,4.0,,,0.5,0.6,0.6818181818181818,0.7083333333333334,1.0,0.5454545454545454,0.5,0.6666666666666666,0.5714285714285714,,0.10625,4.0,,1.0,,3.0,4.0,3.0,0.008849557522123894,1.0,1.0,,,1.0,3.0,,,0.08333333333333333,0.75,,,2.0,,,0.5,,,,,,,,,True,,,,,
1642277,1610612754,Johnny Furphy,Johnny Furphy,1642277,IND,3545.3,59,-15.0,124,130,42,46.0,14.0,254,7.0,9.0,1.0,1.0,2.0,1.0,3.0,,,2.0,2.0,,,3.0,7.0,3.0,8.0,12.0,5.0,9.0,1.0,32.0,158,1.0,1.0,4.0,1.0,3.0,,5.0,14.0,2.0,12.0,7.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,,1.0,4.0,6.0,11.0,1.0,12.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,,1.0,5.0,7.0,,5.0,7.0,1.0,,4.0,,5.0,42,,0.875,1.0,0.8,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.25,0.7380952380952381,0.35714285714285715,0.6666666666666666,0.3125,0.42857142857142855,0.3333333333333333,0.2222222222222222,0.6666666666666666,18.571428571428573,0.5,0.24,0.041666666666666664,0.15384615384615385,,0.19607843137254902,0.017543859649122806,,,0.25,,0.14285714285714285,0.26666666666666666,0.3333333333333333,0.058823529411764705,0.3333333333333333,,0.42857142857142855,0.7777777777777778,1.0,0.8571428571428571,0.14285714285714285,0.3333333333333333,1.0,1.0,,,,,0.09523809523809523,1.0,1.0,1.0,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.5,,,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.5685214285714285,0.457925,0.5055928571428571,0.16666666666666666,0.26666666666666666,0.15625,3.1,25.077777777777776,0.3387096774193548,1.0,,1.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,,,,0.5,1.0,0.8333333333333334,0.8333333333333334,1.0,0.3333333333333333,,,0.3333333333333333,,0.15625,1.0,,1.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,,0.5,1.0,1.0,0.3333333333333333,,,,,1.0,1.0,1.0,,,,,,True,,,,,
1641767,1610612754,Ben Sheppard,Ben Sheppard,1641767,IND,11219.599999999999,187,-44.0,402,406,80,119.0,40.0,808,11.0,19.0,3.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,7.0,2.0,2.0,10.0,33.0,5.0,15.0,26.0,13.0,40.0,10.0,79.0,482,5.0,2.0,4.0,2.0,7.0,,10.0,22.0,8.0,39.0,33.0,10.0,4.0,14.0,4.0,18.0,2.0,9.0,3.0,2.0,40.0,3.0,,16.0,7.0,24.0,3.0,27.0,,7.0,4.0,3.0,7.0,,6.0,2.0,,1.0,,9.0,,2.0,9.0,13.0,1.0,9.0,12.0,1.0,1.0,6.0,,10.0,80,,0.7333333333333333,0.7857142857142857,1.0,0.325,0.2857142857142857,0.325,0.5769230769230769,0.5,0.5227272727272727,0.45454545454545453,0.5492957746478874,0.45454545454545453,0.6060606060606061,0.15384615384615385,0.21052631578947367,,17.738359201773836,0.7777777777777778,0.0660377358490566,,0.20512820512820512,0.02654867256637168,0.125,0.015789473684210527,,,,,,0.13725490196078433,,0.22807017543859648,0.14285714285714285,,0.2878787878787879,0.5789473684210527,0.7333333333333333,0.7272727272727273,0.06060606060606061,0.75,0.75,0.6666666666666666,0.045454545454545456,0.3333333333333333,0.3333333333333333,1.0,0.10606060606060606,0.42857142857142855,0.42857142857142855,1.0,0.5,0.30303030303030304,0.3125,1.0,0.3333333333333333,0.36363636363636365,0.5,0.18181818181818182,1.0,0.45454545454545453,0.8939393939393939,0.30303030303030304,0.5763393939393942,0.59346,0.5954272727272727,0.08450704225352113,0.1935483870967742,0.12658227848101267,4.953846153846156,26.2825,0.19900497512437812,1.0,1.0,4.0,,2.0,1.0,4.0,7.0,,2.0,2.0,1.0,,0.25,0.4,0.3888888888888889,0.3888888888888889,0.3333333333333333,0.4444444444444444,0.25,1.0,,,0.08860759493670886,,,,,,,1.0,0.03125,1.0,1.0,,,,,,,0.14285714285714285,,,,,,,,,,,1.0,0.025,0.030303030303030304,,,True,,,,,
1630167,1610612754,Obi Toppin,Obi Toppin,1630167,IND,4293.0,72,-30.0,165,167,63,45.0,13.0,332,11.0,18.0,1.0,7.0,11.0,1.0,5.0,1.0,2.0,,2.0,,1.0,4.0,12.0,6.0,13.0,25.0,4.0,14.0,11.0,49.0,205,3.0,8.0,14.0,3.0,7.0,4.0,29.0,24.0,2.0,12.0,12.0,4.0,4.0,7.0,5.0,12.0,4.0,6.0,1.0,,29.0,2.0,1.0,8.0,10.0,21.0,3.0,24.0,1.0,3.0,2.0,1.0,3.0,,2.0,1.0,,1.0,,4.0,,,,1.0,,11.0,13.0,,,3.0,2.0,29.0,63,2.0,0.9230769230769231,1.0,1.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.52,0.5714285714285714,0.48717948717948717,0.5952380952380952,0.5444444444444444,0.6304347826086957,0.358974358974359,0.16,0.16666666666666666,0.2,27.528089887640448,0.75,0.21739130434782608,0.02631578947368421,0.32,0.05405405405405406,0.2535211267605634,0.04,,0.0625,,0.2,0.16666666666666666,0.17857142857142858,0.5,0.2631578947368421,0.5,0.058823529411764705,0.46153846153846156,0.6111111111111112,0.7333333333333333,0.9090909090909091,0.1282051282051282,0.2,0.25,1.0,0.05128205128205128,0.5,0.5,1.0,0.05128205128205128,,,,0.3076923076923077,0.3333333333333333,0.3333333333333333,1.0,0.2,0.5238095238095238,0.6363636363636364,0.047619047619047616,,0.2857142857142857,0.8205128205128205,0.3333333333333333,0.5811897435897435,0.40996666666666665,0.5980119047619048,0.07142857142857142,0.10714285714285714,0.5918367346938775,4.512,25.521428571428572,0.38181818181818183,1.0,2.0,2.0,3.0,2.0,2.0,2.0,12.0,,2.0,1.0,,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.4,1.0,1.0,0.5,,0.24489795918367346,,,,,,,,,3.0,1.0,,,1.0,,,,0.6,,,,2.0,,,,,,,,,,,,True,,,,,
