EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Offensive Fouls Drawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,ThreePtShootingFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallSteals,LostBallOutOfBoundsTurnovers,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,Loose Ball Fouls,DefensiveGoaltends,on,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Technical Free Throw Trips,Blocked3s,BlockedCorner3,BlockedShortMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,BlockedArc3,OffensiveGoaltends
1627826,1610612754,Ivica Zubac,Ivica Zubac,1627826,IND,7094.7,118,-44,232,234,44,62,23.0,466,10.0,21.0,2.0,5.0,1.0,3.0,15.0,31.0,1.0,25.0,53.0,8.0,58.0,318,2.0,5.0,1.0,5.0,5.0,9.0,1.0,11.0,34.0,16.0,4.0,5.0,6.0,3.0,9.0,2.0,1.0,3.0,2.0,1.0,21.0,4.0,10.0,14.0,7.0,1.0,22.0,14.0,36.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,3.0,1.0,7.0,8.0,1.0,12.0,2.0,10.0,4.0,6.0,1.0,4.0,4.0,4.0,3.0,11.0,44,1.0,0.68,0.7391304347826086,0.4716981132075472,0.4,0.5555555555555556,0.4716981132075472,0.4,0.5555555555555556,0.5178571428571429,0.4166666666666667,0.55,0.09433962264150944,0.19047619047619047,0.03225806451612903,22.55639097744361,0.75,0.14285714285714285,0.1346153846153846,0.14925373134328357,0.25,0.08333333333333333,0.19444444444444445,0.12173913043478261,0.2777777777777778,0.10810810810810811,0.08333333333333333,0.11428571428571428,0.1111111111111111,0.11764705882352941,0.25,0.2608695652173913,0.2,0.17391304347826086,0.75,0.39622641509433965,0.47619047619047616,0.5882352941176471,0.8,0.5849056603773585,0.4838709677419355,0.5,0.6,0.018867924528301886,1.0,0.4,0.3333333333333333,0.3333333333333333,0.39622641509433965,0.5342698113207547,0.64738,0.4947777777777778,0.10909090909090909,0.10909090909090909,0.08620689655172414,0.1896551724137931,5.199999999999998,0.1896551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629614,1610612754,Andrew Nembhard,Andrew Nembhard,1629614,IND,2670.8,45,-17,83,88,25,27,5.0,171,3.0,3.0,,,1.0,1.0,2.0,3.0,9.0,7.0,15.0,8.0,25.0,109,,,,,2.0,4.0,4.0,11.0,2.0,12.0,,,3.0,3.0,6.0,2.0,1.0,1.0,2.0,,15.0,,,1.0,3.0,,4.0,,4.0,,2.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,,6.0,,9.0,,2.0,2.0,,,,,11.0,25,2.0,0.14285714285714285,0.14285714285714285,0.4666666666666667,,0.5,0.4722222222222222,,0.7,0.5681818181818182,,0.7857142857142857,,,,26.136363636363637,1.0,,0.13043478260869565,,0.05555555555555555,,0.0975609756097561,,,,,,0.125,0.16666666666666666,,0.0625,,,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.5,,,0.2,1.0,0.3333333333333333,0.48043611111111123,,0.46187000000000006,0.1,0.11764705882352941,,0.44,12.753333333333334,0.30120481927710846,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.5,0.5,0.2,1.0,0.5,25.633333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1630167,1610612754,Obi Toppin,Obi Toppin,1630167,IND,2251.3999999999996,38,-3,69,69,6,15,8.0,138,,,,,,,,,,,,2.0,20.0,92,,,,6.0,,,,3.0,,,,,3.0,2.0,5.0,2.0,,1.0,2.0,,12.0,,,7.0,1.0,1.0,9.0,,9.0,,,,2.0,1.0,,1.0,2.0,,,3.0,5.0,,5.0,,3.0,,,,,,,,3.0,6,,,,,,,0.75,0.75,1.5,0.7692307692307693,0.75,1.5,,,,18.75,1.0,0.25,0.06666666666666667,,0.4375,,0.25806451612903225,,,,,,,0.14285714285714285,,0.45454545454545453,0.4,,,,,,,,,,,,,,,,1.0,0.5533875,0.53805,0.52815,,,0.3,0.15,,0.08695652173913043,,4.0,4.0,8.0,1.0,1.0,6.0,12.0,1.0,1.0,,8.0,4.0,,0.5,1.0,0.5,1.0,,,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,1.0,0.5,25.40833333333333,2.0,1.0,2.0,3.0,2.0,4.0,18.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.25,0.75,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1630174,1610612754,Aaron Nesmith,Aaron Nesmith,1630174,IND,5049.200000000001,84,-32,165,165,23,21,19.0,330,3.0,5.0,1.0,1.0,,,4.0,8.0,1.0,7.0,14.0,7.0,51.0,223,1.0,3.0,,5.0,,2.0,,3.0,10.0,4.0,2.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,,,11.0,2.0,1.0,2.0,2.0,,4.0,3.0,7.0,1.0,,,1.0,1.0,,,1.0,,,5.0,6.0,,7.0,,7.0,1.0,4.0,,,,,,3.0,23,,0.7142857142857143,0.8333333333333334,0.5,0.3333333333333333,,0.6111111111111112,0.3125,0.375,0.6538461538461539,0.3125,0.375,0.14285714285714285,0.2,0.125,20.61855670103093,1.0,,0.05,0.019230769230769232,0.046511627906976744,0.05555555555555555,0.04819277108433735,0.03409090909090909,,0.03333333333333333,,0.037037037037037035,0.09523809523809523,,,0.058823529411764705,,0.058823529411764705,,0.1388888888888889,0.6,0.75,0.6666666666666666,0.2222222222222222,0.5,0.5714285714285714,0.75,0.027777777777777776,0.125,1.0,,,0.75,0.5484777777777777,0.5786214285714285,0.5097125,0.10256410256410256,0.23529411764705882,0.09803921568627451,0.058823529411764705,7.578571428571428,0.1393939393939394,,7.0,6.0,15.0,,,10.0,22.0,1.0,2.0,,15.0,6.0,,0.45454545454545453,0.5,0.45454545454545453,0.6111111111111112,,,0.19444444444444445,0.4166666666666667,0.4,0.4,,,0.4,25.404545454545453,4.0,2.0,,3.0,1.0,5.0,30.0,,1.0,0.2,0.5714285714285714,0.5714285714285714,1.0,1.0,0.25,0.375,,,1.0,1.0,2.0,0.1111111111111111,0.5,1.0,0.5,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1641716,1610612754,Jarace Walker,Jarace Walker,1641716,IND,6010.0,100,-42,194,199,39,54,20.0,393,6.0,9.0,2.0,2.0,,2.0,3.0,8.0,2.0,10.0,19.0,8.0,49.0,268,2.0,2.0,,7.0,,3.0,3.0,3.0,12.0,8.0,,2.0,6.0,1.0,7.0,1.0,,4.0,2.0,,15.0,1.0,2.0,7.0,7.0,3.0,17.0,3.0,20.0,1.0,1.0,,4.0,2.0,2.0,2.0,6.0,,,1.0,6.0,1.0,7.0,,11.0,1.0,4.0,2.0,,,,,3.0,39,2.0,0.6,0.6,0.5263157894736842,1.0,,0.5256410256410257,0.875,,0.5568181818181818,0.875,0.21428571428571427,0.10526315789473684,0.1111111111111111,0.125,22.32142857142857,0.6666666666666666,0.5,0.16279069767441862,0.03508771929824561,0.14583333333333334,0.022222222222222223,0.15384615384615385,0.029411764705882353,,0.06060606060606061,,0.030303030303030304,0.045454545454545456,0.21428571428571427,0.42857142857142855,0.1794871794871795,,0.05,,0.23076923076923078,0.6666666666666666,0.75,0.5,0.20512820512820512,0.375,0.42857142857142855,0.6666666666666666,0.05128205128205128,0.5,1.0,0.4,,0.7435897435897436,0.5509423076923077,,0.51241,0.09523809523809523,0.18181818181818182,0.14285714285714285,0.061224489795918366,7.231578947368423,0.20103092783505155,1.0,7.0,4.0,13.0,,1.0,7.0,20.0,,2.0,3.0,13.0,4.0,,0.35,,0.35,0.5128205128205128,0.5,0.5,0.1794871794871795,0.3333333333333333,0.3076923076923077,0.3076923076923077,0.2,,0.3076923076923077,25.365000000000002,3.0,1.0,1.0,1.0,1.0,2.0,18.0,,0.8571428571428571,0.5,0.42857142857142855,0.42857142857142855,1.0,0.75,0.25,0.25,1.0,1.0,,,1.0,,,,0.2,,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,
1641738,1610612754,Kobe Brown,Kobe Brown,1641738,IND,2481.6,41,-31,83,82,20,22,6.0,165,1.0,1.0,,,,,2.0,2.0,1.0,3.0,4.0,2.0,11.0,120,,1.0,,,,,,,6.0,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,2.0,1.0,,3.0,1.0,4.0,,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,4.0,5.0,,3.0,,3.0,1.0,2.0,,1.0,1.0,1.0,,,20,,1.0,1.0,0.75,,,0.5,,,0.55,,,,,,13.333333333333332,0.5,,0.045454545454545456,0.05,0.11764705882352941,,0.07692307692307693,0.029411764705882353,,,0.14285714285714285,,,0.1111111111111111,,0.07142857142857142,0.3333333333333333,,,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,1.0,1.0,1.0,0.1111111111111111,,,,,0.6666666666666666,0.5176833333333334,0.4562,0.6009,0.2,0.4,,,9.45,0.24096385542168675,,2.0,,3.0,,,1.0,5.0,,1.0,,3.0,,,0.2,,0.2,0.5555555555555556,,,0.2222222222222222,0.3333333333333333,,,,,,24.419999999999998,1.0,,,,,,3.0,,1.0,,0.5,0.5,1.0,,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,3662.0,61,-20,121,120,12,15,13.0,241,3.0,4.0,,,1.0,1.0,3.0,12.0,6.0,12.0,22.0,2.0,26.0,174,,1.0,,,1.0,2.0,1.0,3.0,4.0,20.0,,,13.0,13.0,26.0,6.0,7.0,5.0,8.0,,65.0,2.0,,4.0,3.0,,7.0,2.0,9.0,,2.0,,2.0,2.0,3.0,,5.0,,2.0,2.0,4.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,,,,,3.0,12,1.0,0.16666666666666666,0.16666666666666666,0.5454545454545454,,0.5,0.5,,0.5,0.52,,0.5,,,,20.97902097902098,0.4,,0.13636363636363635,,0.13333333333333333,0.08333333333333333,0.1346153846153846,0.03333333333333333,,,,0.10526315789473684,0.16666666666666666,0.16666666666666666,,0.18181818181818182,,,,0.16666666666666666,0.75,0.75,,0.5,0.25,0.25,0.3333333333333333,0.25,,,0.5,1.0,0.25,0.49009583333333334,0.49735,0.5593,0.041666666666666664,0.045454545454545456,,0.11538461538461539,10.227272727272727,0.09917355371900827,6.0,1.0,,1.0,,,,2.0,,,,1.0,,1.0,,,,0.08333333333333333,1.0,1.0,0.041666666666666664,0.041666666666666664,,,,,,24.9,,,,1.0,,1.0,,,,,,,,,,0.5,,,,,,,,,,,2.0,,0.16666666666666666,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,
1641767,1610612754,Ben Sheppard,Ben Sheppard,1641767,IND,771.3000000000001,13,-10,27,27,6,14,4.0,54,3.0,4.0,1.0,2.0,1.0,1.0,,,,3.0,4.0,,6.0,39,1.0,2.0,,2.0,1.0,1.0,,2.0,4.0,2.0,2.0,,,,,,,,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,2.0,6,,0.6666666666666666,1.0,0.75,0.5,1.0,0.6,0.5,1.0,0.6,0.5,1.0,,,,15.625,,,,0.18181818181818182,,,,0.14285714285714285,0.5,,,,,,,,,,,0.8,0.75,0.75,0.6666666666666666,,,,,,1.0,0.5,1.0,1.0,1.0,0.62596,0.48295,0.6419,,,0.3333333333333333,0.3333333333333333,1.7,0.2222222222222222,,,,1.0,,,,1.0,,,,1.0,,,,,,0.2,,,,0.2,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,
1630679,1610612754,Ethan Thompson,Ethan Thompson,1630679,IND,961.1,16,-3,31,32,10,14,1.0,63,,,,,,,1.0,1.0,,1.0,1.0,,5.0,46,,,,,,,,3.0,2.0,,,,2.0,,2.0,,,1.0,1.0,,4.0,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,2.0,2.0,,2.0,,,,,,,,,,3.0,10,,1.0,1.0,1.0,,,0.625,,1.5,0.625,,1.5,,,,15.625,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,,,0.75,0.510175,,0.48345,,,,0.6,11.8,0.3225806451612903,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,1.0,,0.3333333333333333,1.0,0.3333333333333333,0.75,,,0.25,0.5,0.5,0.5,1.0,1.0,0.5,25.366666666666664,,,,,,,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1641771,1610612754,Jalen Slawson,Jalen Slawson,1641771,IND,2880.5,48,-10,96,99,16,25,11.0,195,,,,,,,,2.0,1.0,,3.0,,6.0,125,,,,,,1.0,,,,,,,2.0,,2.0,,,1.0,1.0,,4.0,,,3.0,2.0,1.0,6.0,,6.0,,4.0,3.0,1.0,1.0,,,1.0,,,4.0,8.0,,1.0,,,,,,3.0,3.0,3.0,1.0,,16,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,8.695652173913045,1.0,0.5,0.10526315789473684,,0.10714285714285714,,0.10638297872340426,,,,,,0.15384615384615385,,,0.12,,,0.3333333333333333,,,,,0.2222222222222222,,,,0.1111111111111111,,,,,0.6666666666666666,0.50185,0.4737,0.4262,,,,,8.333333333333334,0.16666666666666666,,1.0,1.0,5.0,,,2.0,6.0,,,,5.0,1.0,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,,0.1111111111111111,0.5555555555555556,0.2,0.2,,,0.2,26.516666666666666,1.0,,,1.0,,1.0,6.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,
