EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyFtPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DeadBallTurnovers,Travels,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefShortMidRangeReboundPct,PenaltyArc3FGA,PenaltyFG3A,FTDefRebounds,SelfOReb,LostBallSteals,DefFTReboundPct,DefCorner3ReboundPct,SelfORebPct,PenaltyArc3Frequency,SecondChanceShotQualityAvg,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGA,SecondChanceFG2M,ShortMidRangeAssists,BadPassTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3FGA,PenaltyCorner3FGA,Corner3Frequency,PenaltyCorner3Frequency,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffCorner3ReboundPct,BlocksRecoveredPct,on,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,OffensiveGoaltends
1629646,1610612738,Charles Bassey,Charles Bassey,1629646,BOS,302.0,5.0,10.0,13,5.0,11.0,4.0,23,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,5.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.625,0.25,0.5,26.666666666666668,0.5,0.2,0.5,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.5,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.4466666666666667,0.4775,0.25,0.25,0.2,0.4,4.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631199,1610612738,Ron Harper Jr.,Ron Harper Jr.,1631199,BOS,583.9000000000001,10.0,19.0,23,7.0,21.0,4.0,42,,,,,1.0,,1.0,,3.0,18.0,,,,,1.0,,,,,1.0,2.0,,2.0,,,1.0,,,,7.0,,,,,0.75,,0.75,,,12.5,0.5,,,0.2222222222222222,,,,,,0.5,,,,,,0.5,0.377575,0.3767,,,,,5.1,0.3684210526315789,-2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.14285714285714285,1.0,0.2,0.5,1.0,1.0,1.0,1.0,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631248,1610612738,Baylor Scheierman,Baylor Scheierman,1631248,BOS,505.0,8.0,15.0,20,6.0,14.0,4.0,35,,,,,1.0,,1.0,2.0,2.0,12.0,,,,,,2.0,,,,1.0,2.0,,2.0,,,1.0,2.0,,2.0,6.0,,,,,,,0.3333333333333333,,1.0,20.0,0.3333333333333333,,,0.25,,,,,,0.5,,,,,,0.5,0.414875,,,,,1.0,5.3,0.4,1.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,1.0,,,,0.5,,,,0.2,,0.25,0.5,,,,,25.4,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642864,1610612738,Hugo González,Hugo González,1642864,BOS,773.0,13.0,25.0,33,12.0,27.0,6.0,58,1.0,1.0,,,2.0,,3.0,,3.0,23.0,1.0,,,,,,,,1.0,,3.0,1.0,4.0,1.0,,,,,,12.0,,,,,0.3,,0.3,,,15.625,,0.1111111111111111,,0.18181818181818182,0.07692307692307693,0.2,,,0.2,0.4,,,,1.0,,0.6,0.48419,0.48885,,,,,4.933333333333333,0.48,-4.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,,2.0,,,,,1.0,1.0,1.0,0.5,0.5,0.4,,,,0.25,,0.16666666666666666,0.4,0.5,0.5,1.0,0.5,25.55,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,0.6277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642917,1610612738,Max Shulga,Max Shulga,1642917,BOS,773.0,13.0,25.0,33,12.0,27.0,6.0,58,1.0,1.0,1.0,,1.0,1.0,3.0,2.0,4.0,23.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,,1.0,,,1.0,1.0,,,1.0,2.0,1.0,4.0,12.0,1.0,1.0,0.3333333333333333,0.5,0.25,0.5,0.4,0.6666666666666666,0.6666666666666666,18.75,,0.1111111111111111,,,0.07692307692307693,,,,0.25,0.25,,,,0.5,0.5,0.5,0.438725,0.40800000000000003,0.2,0.25,1.0,1.0,12.0,0.48,-4.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,,3.0,5.0,,,,0.25,,,1.0,,,,0.25,,,,,26.2,2.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,0.5804,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642873,1610612738,Amari Williams,Amari Williams,1642873,BOS,407.9,7.0,15.0,18,6.0,18.0,2.0,33,1.0,1.0,1.0,,,1.0,1.0,,2.0,13.0,1.0,,2.0,1.0,1.0,2.0,,,1.0,,1.0,1.0,2.0,,,,,,2.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.52941176470588,,0.25,,0.16666666666666666,0.2,,,,1.0,,,,,1.0,1.0,1.0,0.6581,0.6581,,,1.0,1.0,,0.4,-4.0,,,,,,,,,1.0,3.0,,3.0,2.0,,,,,,,,,1.0,0.16666666666666666,,0.2,,,,,,,,,2.0,,6.0,,,,,,,,,,,,,,,0.6581,1.0,1.0,1.0,,1.0,,3.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642910,1610612738,John Tonje,John Tonje,1642910,BOS,192.3,3.0,6.0,10,2.0,10.0,1.0,16,,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,100.80000000000001,2.0,4.0,5,4.0,4.0,1.0,9,1.0,,1.0,,,,1.0,,,7.0,,,,,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,20.0,,,,,,,,,1.0,,,,,,1.0,1.0,0.5693,0.5693,,,,,2.6,1.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641775,1610612738,Jordan Walsh,Jordan Walsh,1641775,BOS,25.1,,,2,,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630214,1610612738,Xavier Tillman,Xavier Tillman,1630214,BOS,101.0,2.0,3.0,4,3.0,1.0,1.0,7,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,25.0,,,,,,,,,,,,,,,,1.0,0.453,0.453,,,,,,1.0,-1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,22.8,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
