EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LostBallSteals,LostBallTurnovers,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,SecondChanceFtPoints,SecondChanceTurnovers,Charge Fouls,BlockedShortMidRange,OffShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Travels,Loose Ball Fouls,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,BlocksRecoveredPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Defensive 3 Seconds Violations
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,1104.0,18,18,39,39,20.0,23,4.0,78,4.0,8.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,11.0,3.0,5.0,15.0,44.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,6.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,7.0,3.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,7.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,20.0,1.0,0.6,0.75,0.45454545454545453,0.5,0.25,0.35714285714285715,0.5,0.2,0.43333333333333335,0.5,0.3333333333333333,0.21428571428571427,0.18181818181818182,0.125,0.5,37.77777777777778,0.5,1.0,0.1111111111111111,0.2857142857142857,0.3,0.16666666666666666,0.21052631578947367,0.23076923076923078,0.5,0.25,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5714285714285714,0.5,0.5714285714285714,0.5,0.14285714285714285,0.5,1.0,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,1.0,0.5,0.5,0.6,0.3333333333333333,0.2,0.7857142857142857,0.5696071428571429,0.5972000000000001,0.50941,0.21428571428571427,0.2727272727272727,0.26666666666666666,0.4,3.9,26.733333333333334,0.5128205128205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1626166,1610612755,Cameron Payne,Cameron Payne,1626166,PHI,5471.6,91,13,194,196,63.0,97,22.0,390,2.0,3.0,,,1.0,1.0,2.0,5.0,,,23.0,10.0,4.0,8.0,23.0,7.0,48.0,210.0,,,3.0,1.0,1.0,10.0,4.0,18.0,4.0,4.0,,23.0,1.0,2.0,18.0,1.0,38.0,,,4.0,5.0,1.0,10.0,,10.0,,8.0,4.0,3.0,2.0,1.0,,4.0,2.0,5.0,7.0,7.0,8.0,,,4.0,,1.0,,1.0,18.0,63.0,,0.5,0.5,0.5,,1.0,0.6612903225806451,0.5,0.6363636363636364,0.6857142857142857,0.5,0.6923076923076923,0.7419354838709677,0.125,,0.2,17.808219178082194,0.75,0.2,0.11904761904761904,,0.07692307692307693,,0.09574468085106383,,,,0.08333333333333333,0.11428571428571428,,,0.0967741935483871,0.6666666666666666,0.6666666666666666,0.5,0.16129032258064516,0.4,0.5,0.5,,,0.7419354838709677,,,,0.09090909090909091,1.0,0.9090909090909091,0.8387096774193549,0.49503709677419344,0.4991999999999999,0.5121045454545454,0.11428571428571428,0.3333333333333333,0.0625,0.375,5.637500000000001,27.49130434782608,0.3247422680412371,11.0,1.0,3.0,4.0,11.0,1.0,3.0,4.0,21.0,12.0,11.0,1.0,16.0,1.0,14.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.6363636363636364,0.4782608695652174,0.3333333333333333,0.4,0.4782608695652174,0.043478260869565216,0.043478260869565216,0.16666666666666666,0.16666666666666666,0.4782608695652174,0.5,0.6363636363636364,1.0,0.3333333333333333,1.0,0.4,0.4782608695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629656,1610612755,Quentin Grimes,Quentin Grimes,1629656,PHI,3282.6000000000004,55,-3,115,117,43.0,52,16.0,232,5.0,7.0,,1.0,1.0,2.0,2.0,5.0,4.0,1.0,7.0,2.0,9.0,16.0,8.0,13.0,34.0,128.0,,1.0,3.0,3.0,6.0,2.0,10.0,16.0,12.0,6.0,,7.0,,1.0,2.0,,5.0,,1.0,5.0,1.0,,6.0,1.0,7.0,1.0,2.0,1.0,4.0,2.0,1.0,,5.0,2.0,3.0,4.0,8.0,16.0,1.0,2.0,5.0,3.0,1.0,,1.0,16.0,43.0,2.0,0.6666666666666666,0.6666666666666666,0.5625,,0.5,0.4375,,0.375,0.532258064516129,0.5,0.5714285714285714,0.3333333333333333,,,,26.717557251908396,0.8,,0.02857142857142857,0.043478260869565216,0.16129032258064516,,0.09090909090909091,0.018867924528301886,,,,0.1111111111111111,0.23076923076923078,0.07142857142857142,0.2916666666666667,0.7142857142857143,0.7142857142857143,1.0,0.20833333333333334,0.4,0.4,,0.16666666666666666,0.041666666666666664,0.2916666666666667,1.0,,,0.25,0.5,0.25,0.625,0.49331875000000003,0.4991,0.452775,0.17857142857142858,0.25,0.08823529411764706,0.47058823529411764,8.33125,25.2,0.3739130434782609,1.0,,,,1.0,,,,3.0,,1.0,,1.0,1.0,1.0,,1.0,2.0,,,1.0,,1.0,0.125,,,0.125,,,0.06666666666666667,,0.14285714285714285,0.14285714285714285,1.0,,,,,0.14285714285714285,2.0,3.0,1.0,1.0,1.0,0.07692307692307693,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1630570,1610612755,Trendon Watford,Trendon Watford,1630570,PHI,4612.0,77,-2,165,169,42.0,64,17.0,334,15.0,16.0,3.0,3.0,4.0,4.0,4.0,7.0,,2.0,7.0,3.0,19.0,23.0,9.0,7.0,45.0,164.0,3.0,3.0,6.0,7.0,7.0,3.0,,14.0,18.0,20.0,2.0,7.0,2.0,6.0,15.0,5.0,36.0,,2.0,4.0,5.0,2.0,11.0,2.0,13.0,1.0,2.0,2.0,2.0,1.0,5.0,,7.0,,3.0,9.0,7.0,9.0,1.0,,5.0,,4.0,3.0,4.0,14.0,42.0,,0.47368421052631576,0.5,0.8260869565217391,1.0,1.0,0.59375,1.0,0.7,0.625,1.0,0.7,0.28125,0.08695652173913043,,0.2857142857142857,23.369565217391305,0.2857142857142857,0.4,0.11363636363636363,0.06451612903225806,0.10256410256410256,,0.10843373493975904,0.023809523809523808,0.1,,0.1111111111111111,0.07407407407407407,0.16666666666666666,0.09090909090909091,0.5,0.9375,0.9375,0.4666666666666667,0.21875,0.5714285714285714,0.8,0.5,,0.0625,0.21875,1.0,1.0,0.3333333333333333,0.4,1.0,0.3,0.78125,0.5774359375000001,0.64635,0.5251300000000001,0.1388888888888889,0.18518518518518517,0.13333333333333333,0.3111111111111111,3.3260869565217397,26.833333333333332,0.2545454545454545,,,,,,,,,,,,,9.0,1.0,6.0,1.0,,1.0,1.0,,1.0,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,1.0,0.05263157894736842,,,,2.0,1.0,2.0,2.0,3.0,2.0,0.75,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1631207,1610612755,Dalen Terry,Dalen Terry,1631207,PHI,10167.6,169,-4,356,363,94.0,145,38.0,719,12.0,17.0,1.0,2.0,4.0,4.0,4.0,13.0,2.0,9.0,11.0,1.0,17.0,32.0,20.0,7.0,56.0,406.0,2.0,3.0,4.0,6.0,8.0,6.0,4.0,19.0,14.0,20.0,,11.0,3.0,11.0,23.0,8.0,57.0,4.0,2.0,9.0,5.0,,14.0,6.0,20.0,1.0,7.0,4.0,2.0,2.0,3.0,,5.0,1.0,9.0,16.0,17.0,12.0,4.0,,7.0,1.0,3.0,3.0,4.0,19.0,94.0,1.0,0.4117647058823529,0.4117647058823529,0.53125,0.6666666666666666,0.75,0.47115384615384615,0.5,0.5357142857142857,0.5,0.5,0.59375,0.38461538461538464,0.09375,0.058823529411764705,0.15384615384615385,15.326633165829145,0.4,,0.06097560975609756,0.029850746268656716,0.10112359550561797,0.04,0.08187134502923976,0.03592814371257485,,0.028169014084507043,0.07692307692307693,0.07936507936507936,0.15384615384615385,0.037037037037037035,0.3269230769230769,0.7058823529411765,0.75,0.5,0.25,0.3076923076923077,0.36363636363636365,0.25,0.038461538461538464,0.17307692307692307,0.21153846153846154,0.5,0.5,1.0,0.2857142857142857,1.0,0.07142857142857142,0.7115384615384616,0.5524711538461539,0.5614,0.5446964285714285,0.12727272727272726,0.2,0.07142857142857142,0.3392857142857143,4.959375,24.975,0.2640449438202247,3.0,,1.0,,5.0,,1.0,1.0,12.0,3.0,3.0,,12.0,3.0,7.0,4.0,3.0,,,,2.0,,0.8,0.25,,0.16666666666666666,0.25,,,0.029411764705882353,0.1111111111111111,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.25,,,,0.2727272727272727,1.0,,,,,0.05714285714285714,0.5,0.5,,1.0,3.0,,,1.0,1.0,0.25,2.0,1.0,5.0,3.0,1.0,1.0,0.06896551724137931,0.2222222222222222,0.2222222222222222,1.0,0.35714285714285715,0.2,,,True,,,,,,,,,,,,,,,,
1631230,1610612755,Dominick Barlow,Dominick Barlow,1631230,PHI,3042.8,51,-4,105,103,30.0,38,13.0,208,6.0,8.0,1.0,1.0,2.0,2.0,,2.0,,1.0,,,6.0,10.0,1.0,2.0,14.0,121.0,1.0,1.0,2.0,2.0,2.0,,1.0,5.0,10.0,2.0,2.0,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,8.0,1.0,12.0,3.0,15.0,,,,3.0,3.0,,,3.0,,4.0,5.0,3.0,3.0,1.0,,2.0,,2.0,2.0,2.0,5.0,30.0,,0.8333333333333334,1.0,0.6,1.0,1.0,0.5454545454545454,1.0,1.0,0.5833333333333334,1.0,1.25,0.09090909090909091,0.1,,0.5,12.396694214876034,1.0,0.25,0.2857142857142857,0.038461538461538464,0.11538461538461539,0.08695652173913043,0.2037037037037037,0.061224489795918366,,0.11764705882352941,0.23529411764705882,0.14285714285714285,0.08333333333333333,,0.7272727272727273,0.75,0.75,0.8333333333333334,0.18181818181818182,,,,,0.09090909090909091,,1.0,1.0,,1.0,1.0,,0.8181818181818182,0.6034409090909091,,0.53035,0.16666666666666666,0.18181818181818182,0.14285714285714285,0.35714285714285715,3.09,23.2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.6666666666666666,,,,,,,,,,,1.0,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1642845,1610612755,VJ Edgecombe,VJ Edgecombe,1642845,PHI,3154.0,53,9,112,112,20.0,37,18.0,224,9.0,12.0,4.0,4.0,2.0,2.0,3.0,10.0,2.0,4.0,10.0,1.0,14.0,24.0,14.0,2.0,48.0,129.0,4.0,4.0,8.0,2.0,3.0,1.0,,4.0,12.0,16.0,8.0,10.0,2.0,2.0,8.0,2.0,18.0,,3.0,8.0,1.0,,9.0,4.0,13.0,1.0,4.0,1.0,1.0,,2.0,,3.0,1.0,2.0,5.0,1.0,2.0,,,1.0,,,,,4.0,20.0,,0.42857142857142855,0.6,0.5833333333333334,1.0,0.6666666666666666,0.6052631578947368,0.8,0.5,0.6153846153846154,0.8,0.5,0.3684210526315789,0.08333333333333333,0.08333333333333333,0.1,31.57894736842105,0.3333333333333333,,0.043478260869565216,0.0967741935483871,0.2857142857142857,,0.17647058823529413,0.05084745762711865,0.08333333333333333,,,0.3888888888888889,0.1,0.0625,0.3157894736842105,0.75,0.8181818181818182,0.4444444444444444,0.2631578947368421,0.3,0.3333333333333333,0.6666666666666666,0.05263157894736842,0.10526315789473684,0.2631578947368421,0.8,1.0,,0.5,1.0,0.25,0.6842105263157895,0.5470894736842106,0.6059,0.48998749999999996,0.02564102564102564,0.04,0.16666666666666666,0.08333333333333333,5.191666666666666,25.457142857142856,0.17857142857142858,4.0,,1.0,,6.0,,1.0,,15.0,3.0,4.0,,6.0,,4.0,2.0,3.0,1.0,1.0,,,,0.8333333333333334,0.42857142857142855,,,0.42857142857142855,,,0.125,,0.4,0.4,0.75,0.2,,,,0.4,2.0,,,,,0.1111111111111111,1.0,1.0,,,1.0,,,,,,2.0,,,,,,,0.5,0.5,1.0,,,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,
1631213,1610612755,Tyrese Martin,Tyrese Martin,1631213,PHI,2471.0,41,14,82,84,15.0,16,9.0,166,4.0,5.0,,,,,,,1.0,1.0,4.0,,5.0,6.0,5.0,,10.0,87.0,,,,,,,,,6.0,4.0,,4.0,,3.0,7.0,3.0,17.0,1.0,,,2.0,,2.0,2.0,4.0,,3.0,2.0,3.0,2.0,,,3.0,,1.0,2.0,1.0,,,,,,1.0,,2.0,,15.0,,0.6,0.6,0.8333333333333334,,,0.45454545454545453,,,0.45454545454545453,,,0.45454545454545453,,,,15.217391304347826,1.0,,0.14285714285714285,,,0.041666666666666664,0.058823529411764705,0.029411764705882353,,0.05555555555555555,0.125,,,,0.45454545454545453,0.8,0.8,0.5,,,,,0.09090909090909091,0.09090909090909091,0.36363636363636365,,,,,,,0.9090909090909091,0.5616545454545455,,,,,,,4.35,25.839999999999996,0.18292682926829268,,,,,,,,,,,,,4.0,,4.0,,1.0,1.0,,,,,,,,,,,,0.2,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,0.25,True,,,,,,,,,,,,,,,,
1642348,1610612755,Justin Edwards,Justin Edwards,1642348,PHI,4827.6,80,-10,162,168,41.0,58,17.0,330,7.0,9.0,1.0,2.0,1.0,2.0,2.0,6.0,3.0,1.0,16.0,4.0,10.0,18.0,17.0,3.0,41.0,196.0,2.0,3.0,10.0,1.0,4.0,5.0,,5.0,6.0,14.0,2.0,16.0,3.0,2.0,9.0,2.0,20.0,2.0,1.0,5.0,3.0,,8.0,4.0,12.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,,4.0,8.0,4.0,5.0,1.0,,3.0,,1.0,1.0,1.0,5.0,41.0,,0.3,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.25,0.5428571428571428,1.0,0.2777777777777778,0.5540540540540541,1.0,0.25,0.4857142857142857,0.16666666666666666,0.2222222222222222,0.16666666666666666,22.22222222222222,0.6666666666666666,,0.07692307692307693,0.041666666666666664,0.14285714285714285,0.044444444444444446,0.10810810810810811,0.043478260869565216,,0.06060606060606061,0.125,0.17857142857142858,,0.125,0.2571428571428571,0.7777777777777778,1.0,0.2857142857142857,0.17142857142857143,0.3333333333333333,0.4,,0.08571428571428572,0.02857142857142857,0.45714285714285713,0.4,0.5,,0.2222222222222222,0.5,0.4444444444444444,0.7428571428571429,0.5294599999999999,0.5166,0.51665,0.08108108108108109,0.15,0.24390243902439024,0.12195121951219512,6.727777777777778,26.32941176470588,0.25308641975308643,6.0,2.0,2.0,1.0,6.0,2.0,2.0,1.0,18.0,,6.0,,7.0,,5.0,2.0,2.0,1.0,,,,,1.0,0.35294117647058826,1.0,0.2,0.35294117647058826,,,0.05263157894736842,,0.375,0.375,1.0,0.4,1.0,1.0,0.25,0.375,1.0,,,,,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,,,,1.0,,,,,,,,0.1111111111111111,,1.0,0.25,True,,,,,,,,,,,,,,,,
203083,1610612755,Andre Drummond,Andre Drummond,203083,PHI,2618.0,44,-22,95,98,38.0,63,10.0,193,4.0,5.0,1.0,1.0,2.0,2.0,,2.0,,6.0,,,4.0,7.0,6.0,2.0,10.0,129.0,1.0,2.0,4.0,2.0,3.0,1.0,,4.0,6.0,2.0,2.0,,,1.0,2.0,1.0,5.0,1.0,2.0,7.0,3.0,2.0,12.0,3.0,15.0,,,,1.0,,1.0,,2.0,,4.0,6.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,4.0,38.0,,0.75,1.0,0.5714285714285714,0.5,0.6666666666666666,0.3076923076923077,0.5,0.5,0.35714285714285715,0.6666666666666666,0.5,0.46153846153846156,,,,15.238095238095237,0.5,0.6666666666666666,0.21428571428571427,0.16666666666666666,0.30434782608695654,0.03125,0.2702702702702703,0.06818181818181818,,0.05,0.2,0.3157894736842105,0.25,,0.38461538461538464,0.8,0.8,0.75,0.15384615384615385,,,,,0.46153846153846156,,0.5,1.0,,0.5,1.0,,0.8461538461538461,0.5680346153846154,0.51545,0.5102125,0.07142857142857142,0.125,0.4,0.4,3.971428571428571,23.816666666666663,0.4,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,0.25,,,,,,,,,,,2.0,,,,0.25,,,,,1.0,,,,,,,,1.0,,,,,,,,0.25,,,,True,,,,,,,,,,,,,,,,
