EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG2M,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,BadPassOutOfBoundsTurnovers,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,LongMidRangeAssists,BlockedCorner3,BlockedLongMidRange,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,on,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations
1627824,1610612741,Guerschon Yabusele,Guerschon Yabusele,1627824,CHI,5036.8,84,-8,172,177,34.0,49.0,28,349,1.0,3.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,2.0,2.0,5.0,10.0,2.0,1.0,2.0,2.0,8,9.0,15,6.0,37.0,203,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,13.0,4.0,27.0,10.0,5.0,5.0,5.0,4.0,1.0,15.0,1.0,3.0,9.0,1.0,13.0,1.0,14.0,2.0,2.0,1.0,1.0,1.0,2,3.0,6.0,3.0,1.0,1.0,1.0,1.0,13.0,33.0,1.0,1.0,1.0,0.6,0.75,0.6,0.25,1.0,0.6739130434782609,0.3333333333333333,0.75,0.7115384615384616,0.3333333333333333,0.8125,0.6521739130434783,13.366336633663366,1.0,0.3333333333333333,0.17647058823529413,0.021739130434782608,0.06666666666666667,0.125,0.012048192771084338,0.03571428571428571,0.22727272727272727,0.16666666666666666,0.08333333333333333,1.0,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.21739130434782608,0.2,0.2,1.0,0.21739130434782608,0.8,0.8,1.0,0.43478260869565216,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.5,0.782608695652174,0.5,0.5189891304347826,0.55845,0.5372583333333334,0.11538461538461539,0.2727272727272727,0.05405405405405406,0.35135135135135137,6.1375,25.166666666666668,0.19767441860465115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629012,1610612741,Collin Sexton,Collin Sexton,1629012,CHI,12366.7,206,6,439,439,130.0,164.0,57,878,18.0,35.0,2.0,5.0,16.0,13.0,19.0,6.0,13.0,,3.0,15.0,36.0,4.0,4.0,8.0,32.0,56,21.0,49,31.0,158.0,501,4.0,7.0,4.0,21.0,19.0,4.0,11.0,5.0,41.0,22.0,51.0,36.0,15.0,6.0,20.0,4.0,2.0,46.0,4.0,11.0,5.0,1.0,17.0,7.0,24.0,8.0,5.0,9.0,3.0,21.0,24,33.0,39.0,20.0,,,,,41.0,129.0,0.34375,0.3548387096774194,0.8095238095238095,0.42857142857142855,0.36363636363636365,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.6047619047619047,0.6363636363636364,0.6,0.6487603305785123,0.7,0.6212121212121212,0.4666666666666667,28.286852589641438,0.42857142857142855,0.08333333333333333,0.04504504504504504,0.0392156862745098,0.08943089430894309,0.06837606837606838,0.03125,0.02702702702702703,0.06521739130434782,0.02,0.10112359550561797,,0.3333333333333333,0.5142857142857142,0.6,0.3888888888888889,0.18095238095238095,0.6842105263157895,0.8125,0.23076923076923078,0.12380952380952381,0.46153846153846156,0.46153846153846156,1.0,0.34285714285714286,0.4166666666666667,0.4166666666666667,0.7333333333333333,0.45454545454545453,0.4,0.5,0.36363636363636365,0.5333333333333333,0.1,,0.26666666666666666,0.5,0.8,0.4166666666666667,0.5732961904761904,0.522725,0.6373800000000001,0.16806722689075632,0.2857142857142857,0.13291139240506328,0.25949367088607594,4.126785714285714,25.457142857142856,0.296127562642369,11.0,1.0,2.0,2.0,2.0,7.0,12.0,42.0,12.0,2.0,8.0,14.0,10.0,4.0,2.0,1.0,1.0,3.0,6.0,12.0,3.0,1.0,2.0,6.0,7.0,3.0,1.0,4.0,1.0,1.0,3.0,6.0,1.0,2.0,2.0,2.0,0.5,0.631578947368421,0.14285714285714285,0.14285714285714285,0.15789473684210525,0.06666666666666667,0.022222222222222223,0.05,0.015873015873015872,0.037037037037037035,0.06666666666666667,0.058823529411764705,0.022727272727272728,0.01904761904761905,0.5,0.5,1.0,0.5,1.0,0.6875,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1630171,1610612741,Isaac Okoro,Isaac Okoro,1630171,CHI,8103.200000000001,135,-61,284,289,85.0,107.0,35,573,7.0,14.0,,1.0,4.0,1.0,3.0,2.0,10.0,,1.0,3.0,8.0,1.0,,1.0,8.0,17,5.0,18,6.0,37.0,357,,1.0,1.0,,6.0,,2.0,1.0,7.0,12.0,12.0,8.0,3.0,4.0,6.0,3.0,1.0,16.0,,5.0,2.0,2.0,9.0,6.0,15.0,3.0,2.0,3.0,1.0,4.0,12,7.0,7.0,5.0,1.0,1.0,1.0,1.0,7.0,84.0,0.75,0.75,0.8,0.2777777777777778,,0.2777777777777778,0.47058823529411764,,0.44285714285714284,,0.375,0.5,,0.4375,0.5142857142857142,12.65432098765432,0.75,0.2,0.023255813953488372,,0.08928571428571429,0.04929577464788732,0.043478260869565216,,,0.02564102564102564,0.11904761904761904,1.0,0.4,0.5,0.7,0.7142857142857143,0.08571428571428572,0.3333333333333333,1.0,1.0,0.2857142857142857,0.2,0.2,1.0,0.22857142857142856,0.375,0.375,0.6666666666666666,0.5,,,0.5,0.5,0.125,,0.125,,0.9142857142857143,0.375,0.6022528571428571,0.44505,0.59725625,0.13513513513513514,0.2631578947368421,,0.1891891891891892,2.5176470588235293,24.58888888888889,0.2992957746478873,2.0,,,,,,3.0,4.0,3.0,,6.0,2.0,2.0,,6.0,,2.0,1.0,2.0,1.0,,,1.0,1.0,5.0,,1.0,,1.0,,,3.0,,,1.0,,,0.5,0.35294117647058826,0.2857142857142857,0.6666666666666666,,0.08450704225352113,,0.06382978723404255,0.125,0.07692307692307693,,0.125,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,
1630200,1610612741,Tre Jones,Tre Jones,1630200,CHI,13181.6,220,-57,470,470,156.0,138.0,46,940,26.0,39.0,1.0,3.0,16.0,21.0,36.0,4.0,8.0,1.0,1.0,2.0,10.0,2.0,,2.0,47.0,75,6.0,18,12.0,124.0,561,1.0,3.0,2.0,2.0,30.0,1.0,3.0,6.0,49.0,52.0,18.0,10.0,2.0,18.0,38.0,13.0,5.0,94.0,2.0,8.0,3.0,,11.0,5.0,16.0,6.0,3.0,7.0,4.0,12.0,11,18.0,19.0,9.0,,,2.0,1.0,49.0,155.0,0.5531914893617021,0.5531914893617021,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6266666666666667,0.3333333333333333,0.6021505376344086,0.2,0.6515151515151515,0.615,0.2,0.6447368421052632,0.1935483870967742,21.41491395793499,0.5833333333333334,,0.025423728813559324,0.01904761904761905,0.07017543859649122,0.04741379310344827,0.018867924528301886,0.017857142857142856,,0.03225806451612903,0.07777777777777778,0.5,0.41935483870967744,0.6666666666666666,0.7428571428571429,0.5769230769230769,0.3870967741935484,0.5833333333333334,0.6363636363636364,0.5238095238095238,0.08602150537634409,0.5,0.5714285714285714,1.0,0.10752688172043011,0.2,0.2,1.0,0.6,0.3333333333333333,1.0,0.4,0.48484848484848486,0.030303030303030304,1.0,0.06060606060606061,,0.6129032258064516,0.2,0.5670639784946235,0.6951333333333333,0.5758015151515152,0.09183673469387756,0.1125,0.016129032258064516,0.3951612903225806,4.746666666666665,24.811111111111114,0.33191489361702126,13.0,,,,,,20.0,42.0,,,7.0,20.0,17.0,3.0,2.0,1.0,,3.0,3.0,5.0,,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,2.0,1.0,2.0,,0.6666666666666666,0.09333333333333334,0.10256410256410256,0.08333333333333333,0.0625,0.018691588785046728,0.022222222222222223,0.025974025974025976,,0.0625,0.041666666666666664,,,,,,,,0.8125,2.0,1.0,2.0,2.0,0.05555555555555555,0.125,,,,,,,,,,,,,,,,True,,,,,
1630208,1610612741,Nick Richards,Nick Richards,1630208,CHI,26830.1,447,-76,940,951,235.0,264.0,118,1891,54.0,83.0,16.0,24.0,15.0,9.0,28.0,4.0,12.0,,1.0,1.0,6.0,,,1.0,63.0,112,5.0,18,46.0,187.0,1137,17.0,29.0,1.0,48.0,21.0,,2.0,10.0,38.0,90.0,15.0,6.0,1.0,4.0,8.0,3.0,1.0,20.0,24.0,54.0,44.0,12.0,110.0,42.0,152.0,6.0,2.0,13.0,5.0,34.0,48,58.0,73.0,35.0,18.0,11.0,19.0,16.0,37.0,234.0,0.7142857142857143,0.9183673469387755,1.0,0.2777777777777778,,0.2777777777777778,0.5625,0.5862068965517241,0.5423076923076923,0.5666666666666667,0.6086956521739131,0.5736196319018405,0.5853658536585366,0.6129032258064516,0.13846153846153847,18.35973904939422,0.38235294117647056,0.48,0.19213973799126638,0.1095890410958904,0.225,0.208955223880597,0.09813084112149532,0.08080808080808081,0.125,0.22807017543859648,0.20903954802259886,0.8421052631578947,0.6384615384615384,0.6506024096385542,0.8307692307692308,0.6666666666666666,0.2153846153846154,0.32142857142857145,0.391304347826087,1.0,0.09230769230769231,0.3333333333333333,0.3333333333333333,1.0,0.046153846153846156,0.16666666666666666,0.16666666666666666,1.0,0.8,0.6666666666666666,0.125,,0.6521739130434783,0.043478260869565216,,0.043478260869565216,,0.7769230769230769,0.16666666666666666,0.6144223076923078,0.6118238095238094,0.6300413043478261,0.22151898734177214,0.25,0.25668449197860965,0.20320855614973263,2.9991071428571425,23.644444444444446,0.25,12.0,,1.0,,,14.0,14.0,36.0,,28.0,23.0,4.0,3.0,1.0,18.0,,2.0,4.0,8.0,21.0,1.0,3.0,4.0,5.0,25.0,,6.0,8.0,,8.0,1.0,7.0,,5.0,5.0,3.0,,0.6666666666666666,0.20535714285714285,0.21686746987951808,0.17857142857142858,,0.0861244019138756,0.13636363636363635,0.0641025641025641,0.1509433962264151,0.22857142857142856,0.2698412698412698,0.05405405405405406,0.007692307692307693,,,,,,0.8,4.0,,1.0,1.0,,,1.0,2.0,7.0,1.0,3.0,0.1,0.03333333333333333,,,,,,,,,True,,,,,
1642265,1610612741,Rob Dillingham,Rob Dillingham,1642265,CHI,12460.8,208,-74,438,450,111.0,112.0,56,888,12.0,23.0,1.0,1.0,7.0,8.0,22.0,1.0,4.0,1.0,1.0,8.0,25.0,5.0,1.0,5.0,25.0,54,9.0,29,5.0,82.0,561,3.0,4.0,5.0,12.0,15.0,2.0,6.0,3.0,25.0,14.0,24.0,25.0,8.0,10.0,29.0,7.0,3.0,68.0,1.0,14.0,11.0,,25.0,2.0,27.0,9.0,4.0,8.0,,14.0,26,8.0,6.0,2.0,,,,,25.0,111.0,0.28,0.28,0.8888888888888888,0.3103448275862069,0.3333333333333333,0.3103448275862069,0.46296296296296297,0.75,0.463855421686747,0.6666666666666666,0.5238095238095238,0.47674418604651164,0.6666666666666666,0.5434782608695652,0.3493975903614458,19.801980198019802,0.5714285714285714,,0.11702127659574468,0.00909090909090909,0.125,0.12135922330097088,0.009852216748768473,,0.07692307692307693,0.14634146341463414,0.11764705882352941,,0.27710843373493976,0.5217391304347826,0.6666666666666666,0.25,0.26506024096385544,0.36363636363636365,0.36363636363636365,0.25,0.04819277108433735,0.25,0.25,1.0,0.30120481927710846,0.32,0.32,0.875,0.1111111111111111,1.0,,0.5555555555555556,0.3333333333333333,0.047619047619047616,1.0,0.23809523809523808,0.2,0.6265060240963856,0.32,0.5314825301204821,0.48902999999999996,0.5440142857142857,0.023529411764705882,0.03571428571428571,0.14634146341463414,0.3048780487804878,6.803703703703705,25.368965517241378,0.2534246575342466,4.0,5.0,9.0,2.0,2.0,,8.0,36.0,3.0,,5.0,19.0,15.0,2.0,1.0,,,5.0,8.0,6.0,2.0,,,4.0,18.0,,,,,,2.0,,,1.0,3.0,,0.4,0.5333333333333333,0.09259259259259259,0.21739130434782608,,,0.010752688172043012,0.018518518518518517,,0.045454545454545456,0.14285714285714285,0.14814814814814814,,0.10843373493975904,0.5555555555555556,0.5555555555555556,0.4,0.4,1.0,0.5714285714285714,1.0,,,,,,,3.0,,,,,,2.0,,,,,,,,True,,,,,
1630172,1610612741,Patrick Williams,Patrick Williams,1630172,CHI,7247.200000000001,121,-31,253,259,71.0,80.0,35,512,2.0,2.0,,,1.0,3.0,6.0,,4.0,,1.0,6.0,16.0,2.0,2.0,6.0,6.0,9,6.0,20,2.0,32.0,280,,,3.0,3.0,4.0,2.0,7.0,2.0,12.0,2.0,15.0,16.0,6.0,4.0,7.0,2.0,2.0,18.0,2.0,4.0,3.0,,7.0,5.0,12.0,5.0,3.0,4.0,1.0,5.0,5,5.0,3.0,2.0,2.0,,2.0,2.0,12.0,71.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3,0.2857142857142857,0.3,0.6666666666666666,,0.5172413793103449,0.5,0.45454545454545453,0.5333333333333333,0.5,0.5,0.6896551724137931,11.986301369863014,0.8,,0.047619047619047616,0.03389830508474576,0.06666666666666667,0.056910569105691054,0.03968253968253968,0.037037037037037035,0.058823529411764705,0.03125,0.047619047619047616,1.0,0.06896551724137931,1.0,1.0,,0.20689655172413793,0.5,0.5,0.3333333333333333,0.13793103448275862,,,,0.5517241379310345,0.375,0.375,0.8333333333333334,,,,0.6666666666666666,0.09090909090909091,0.09090909090909091,,0.5454545454545454,0.3333333333333333,0.7586206896551724,0.375,0.5170637931034483,0.5268,0.5053954545454545,0.06666666666666667,0.2,0.09375,0.375,7.0888888888888895,25.695000000000004,0.28063241106719367,1.0,1.0,1.0,1.0,1.0,,2.0,10.0,3.0,,,3.0,2.0,1.0,3.0,,1.0,2.0,3.0,1.0,,1.0,1.0,,2.0,,,,,1.0,,1.0,,,,,0.3333333333333333,0.5,,,,,0.04477611940298507,0.03333333333333333,0.037037037037037035,0.07692307692307693,0.07142857142857142,0.1111111111111111,0.058823529411764705,0.034482758620689655,1.0,1.0,,0.5,1.0,1.0,,,,,,,1.0,,2.0,,,,0.3333333333333333,,,,,,,,,True,,,,,
1630581,1610612741,Josh Giddey,Josh Giddey,1630581,CHI,13312.6,222,-16,454,457,51.0,75.0,57,911,5.0,14.0,1.0,1.0,,13.0,23.0,,3.0,,1.0,18.0,39.0,3.0,1.0,6.0,18.0,40,18.0,42,11.0,101.0,559,2.0,3.0,5.0,13.0,4.0,1.0,7.0,1.0,10.0,12.0,42.0,39.0,18.0,31.0,80.0,19.0,12.0,191.0,5.0,24.0,17.0,1.0,42.0,11.0,53.0,11.0,6.0,19.0,5.0,22.0,13,13.0,15.0,6.0,4.0,2.0,5.0,2.0,10.0,51.0,0.3333333333333333,0.375,0.7777777777777778,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.45,0.6666666666666666,0.5487804878048781,0.8125,0.4090909090909091,0.5681818181818182,0.8125,0.4166666666666667,0.5121951219512195,21.113243761996163,0.8636363636363636,0.125,0.14782608695652175,0.04716981132075472,0.192,0.17083333333333334,0.04807692307692308,0.061224489795918366,0.19047619047619047,0.16981132075471697,0.14772727272727273,0.4,0.17073170731707318,0.35714285714285715,0.5,0.6,0.2804878048780488,0.5652173913043478,0.5909090909090909,0.23076923076923078,0.036585365853658534,,,,0.47560975609756095,0.46153846153846156,0.47368421052631576,0.7777777777777778,0.125,1.0,,0.375,,0.09090909090909091,,0.5454545454545454,0.16666666666666666,0.6829268292682927,0.46153846153846156,0.5196115853658537,0.5379400000000001,0.4357772727272727,0.06896551724137931,0.13333333333333333,0.12871287128712872,0.09900990099009901,6.217499999999999,26.326190476190476,0.11233480176211454,,,3.0,3.0,3.0,,3.0,24.0,12.0,4.0,6.0,49.0,38.0,9.0,5.0,1.0,2.0,5.0,14.0,3.0,1.0,,,2.0,4.0,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,0.6,0.75,0.15,0.2857142857142857,0.043478260869565216,0.09090909090909091,0.049019607843137254,0.0392156862745098,0.027777777777777776,0.1,,0.2972972972972973,0.05263157894736842,0.036585365853658534,,,,1.0,0.6666666666666666,,,1.0,1.0,,0.023809523809523808,,2.0,1.0,,,,,0.25,2.0,1.0,2.0,0.3333333333333333,0.02564102564102564,,,,True,,,,,
1641824,1610612741,Matas Buzelis,Matas Buzelis,1641824,CHI,16897.0,282,-65,591,592,126.0,137.0,75,1183,26.0,42.0,4.0,5.0,9.0,8.0,23.0,6.0,14.0,,3.0,20.0,57.0,5.0,4.0,11.0,36.0,67,26.0,71,23.0,173.0,736,4.0,7.0,6.0,15.0,11.0,4.0,14.0,3.0,25.0,42.0,66.0,57.0,20.0,7.0,21.0,5.0,2.0,49.0,7.0,26.0,16.0,4.0,46.0,9.0,55.0,7.0,7.0,10.0,3.0,19.0,18,18.0,27.0,10.0,15.0,9.0,15.0,8.0,25.0,126.0,0.5833333333333334,0.6176470588235294,0.8461538461538461,0.36619718309859156,0.2857142857142857,0.36619718309859156,0.5373134328358209,0.5714285714285714,0.5434782608695652,0.4230769230769231,0.44,0.5728476821192053,0.5,0.46296296296296297,0.5144927536231884,25.297619047619047,0.5263157894736842,0.2222222222222222,0.11678832116788321,0.04964539007092199,0.1793103448275862,0.14893617021276595,0.03296703296703297,0.06779661016949153,0.022222222222222223,0.15714285714285714,0.21153846153846154,0.5333333333333333,0.30434782608695654,0.6190476190476191,0.7647058823529411,0.6538461538461539,0.16666666666666666,0.34782608695652173,0.42105263157894735,0.5,0.10144927536231885,0.42857142857142855,0.42857142857142855,1.0,0.41304347826086957,0.3508771929824561,0.3508771929824561,0.8,0.38461538461538464,0.8,0.5,0.38461538461538464,0.36,0.12,,0.44,0.36363636363636365,0.8188405797101449,0.3508771929824561,0.5783615942028983,0.5251714285714286,0.6024740000000001,0.0738255033557047,0.12987012987012986,0.08670520231213873,0.14450867052023122,3.7820895522388063,25.336619718309862,0.2131979695431472,4.0,2.0,2.0,1.0,1.0,4.0,5.0,30.0,12.0,4.0,12.0,14.0,8.0,6.0,2.0,,1.0,,7.0,9.0,,1.0,3.0,3.0,10.0,,1.0,1.0,,,,,,2.0,1.0,2.0,0.16666666666666666,0.45454545454545453,0.1791044776119403,0.19047619047619047,0.17391304347826086,,0.015151515151515152,0.03896103896103896,0.020202020202020204,,0.18181818181818182,0.0975609756097561,0.015625,0.014492753623188406,1.0,1.0,,0.2,1.0,0.4444444444444444,4.0,,,,,,1.0,1.0,6.0,1.0,,,0.07692307692307693,,,,,,1.0,0.013888888888888888,,True,,,,,
1631159,1610612741,Leonard Miller,Leonard Miller,1631159,CHI,8268.6,138,9,284,293,78.0,71.0,34,577,20.0,23.0,3.0,3.0,8.0,2.0,10.0,3.0,8.0,,1.0,3.0,10.0,,1.0,3.0,22.0,33,6.0,18,8.0,70.0,349,3.0,4.0,1.0,6.0,9.0,1.0,4.0,6.0,25.0,34.0,18.0,10.0,3.0,4.0,12.0,4.0,,28.0,4.0,12.0,10.0,2.0,24.0,8.0,32.0,2.0,1.0,1.0,,5.0,12,6.0,8.0,4.0,2.0,1.0,3.0,1.0,25.0,78.0,0.7727272727272727,0.8947368421052632,1.0,0.3333333333333333,0.25,0.3333333333333333,0.6666666666666666,0.75,0.6078431372549019,0.6,0.7307692307692307,0.6481481481481481,0.6,0.78125,0.35294117647058826,18.4375,0.2,0.25,0.19607843137254902,0.07547169811320754,0.12903225806451613,0.1527777777777778,0.07339449541284404,0.15789473684210525,0.2,0.1935483870967742,0.08955223880597014,0.3333333333333333,0.45098039215686275,0.8695652173913043,0.9090909090909091,0.8,0.19607843137254902,0.2,0.2222222222222222,0.5,0.1568627450980392,0.375,0.375,1.0,0.19607843137254902,0.3,0.3,1.0,0.6,1.0,,,0.6153846153846154,0.07692307692307693,,0.23076923076923078,0.3333333333333333,0.803921568627451,0.3,0.6106490196078431,0.48095,0.649123076923077,0.07547169811320754,0.11428571428571428,0.08571428571428572,0.35714285714285715,2.7303030303030305,24.68888888888889,0.2746478873239437,7.0,,,,,,8.0,10.0,,6.0,2.0,8.0,2.0,6.0,4.0,,2.0,1.0,1.0,4.0,,1.0,1.0,1.0,4.0,,1.0,,,,,2.0,,1.0,1.0,1.0,,0.8888888888888888,0.06060606060606061,0.043478260869565216,0.1,,0.07142857142857142,,0.07142857142857142,0.07142857142857142,0.2,0.23076923076923078,0.09523809523809523,,,,,,,0.875,1.0,,1.0,,,,1.0,2.0,1.0,,,0.3333333333333333,0.2,,1.0,,,,,,,True,,,,,
