EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeAssists,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Charge Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,on
1628374,1610612762,Lauri Markkanen,Lauri Markkanen,1628374,UTA,25551.5,426,71,911,897,314,316,119,1808,41.0,55.0,10.0,17.0,9.0,14.0,31.0,59.0,8.0,21.0,10.0,20.0,5.0,7.0,23.0,76.0,4.0,5.0,5.0,18.0,80,135,33.0,96.0,70.0,329,1041,15.0,26.0,4.0,5.0,2.0,44.0,22.0,40.0,10.0,25.0,33.0,107,118.0,42.0,93.0,6.0,12.0,76.0,23.0,8.0,3.0,10.0,15.0,25,9.0,6.0,3.0,7.0,65,12.0,12.0,30,31.0,3.0,64,24.0,88,6.0,10.0,7.0,3.0,10.0,1.0,3.0,6.0,2.0,7.0,16.0,1.0,4.0,9.0,18,3.0,2.0,68,4.0,2.0,81.0,11.0,5.0,34.0,1.0,8.0,8.0,3.0,5.0,8.0,4.0,1.0,105,311,1.0,7.0,0.7375,0.7972972972972973,0.9393939393939394,0.34375,0.8,0.4,0.34375,0.5925925925925926,0.5769230769230769,0.55,0.5606060606060606,0.6774193548387096,0.5692307692307692,0.6159695817490495,0.6875,0.654320987654321,0.4155844155844156,0.03125,0.05925925925925926,0.03636363636363636,0.1016949152542373,0.05,0.02631578947368421,26.44549763033175,0.625,0.15789473684210525,0.15816326530612246,0.06,0.1282051282051282,0.05825242718446602,0.14186046511627906,0.059113300492610835,0.05263157894736842,0.06363636363636363,0.06060606060606061,0.05063291139240506,0.08333333333333333,0.17307692307692307,0.14423076923076922,0.175,0.1340782122905028,0.10909090909090909,0.05714285714285714,0.5,0.23809523809523808,0.7454545454545455,0.7735849056603774,0.7317073170731707,0.2554112554112554,0.5254237288135594,0.5849056603773585,0.8064516129032258,0.09090909090909091,0.38095238095238093,0.38095238095238093,0.5,0.08658008658008658,0.5,0.5263157894736842,1.0,0.329004329004329,0.3026315789473684,0.3108108108108108,0.9130434782608695,0.5483870967741935,0.5882352941176471,0.3,0.16129032258064516,0.8,0.75,0.2153846153846154,0.6428571428571429,0.1076923076923077,0.7142857142857143,0.27692307692307694,0.2777777777777778,0.6536796536796536,0.3026315789473684,0.5280790043290043,0.5584921052631578,0.5215907692307694,0.13725490196078433,0.21518987341772153,0.010309278350515464,0.1337386018237082,0.3252279635258359,6.737777777777775,25.609375000000004,0.3446761800219539,,,,,,,,,,,,,,,,,,,,True
1628991,1610612762,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,UTA,462.0,8,7,19,19,12,3,2,38,,,,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1,2,1.0,2.0,5.0,10,20,,,,,,,,1.0,1.0,2.0,,3,2.0,,3.0,,,1.0,,,,1.0,1.0,2,1.0,,,1.0,5,,,2,,,2,,2,,1.0,,1.0,,,,,,,,,,,1,,,3,,,6.0,,,3.0,,,,,,,,,3,12,,,1.0,1.0,1.0,0.5,,0.5,0.5,0.5,,,0.625,,0.5,0.7142857142857143,,0.5,0.5,,,,,,,33.333333333333336,,,,,0.3333333333333333,,0.2857142857142857,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,0.5,0.5,0.5,1.0,,,,,0.25,1.0,1.0,1.0,0.25,,,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.5,,0.476325,,0.49313333333333337,0.42857142857142855,0.6,,,0.3,9.0,24.5,0.631578947368421,,,,,,,,,,,,,,,,,,,,True
1629723,1610612762,John Konchar,John Konchar,1629723,UTA,15619.7,260,-40,563,565,128,191,63,1128,9.0,15.0,4.0,6.0,1.0,2.0,3.0,5.0,,2.0,4.0,8.0,1.0,3.0,6.0,16.0,,,2.0,3.0,12,22,10.0,24.0,11.0,65,675,5.0,7.0,,,4.0,14.0,1.0,2.0,3.0,6.0,4.0,15,14.0,10.0,27.0,3.0,6.0,16.0,6.0,,,20.0,8.0,28,5.0,3.0,11.0,8.0,64,9.0,8.0,12,14.0,2.0,28,17.0,45,1.0,27.0,19.0,8.0,6.0,,4.0,,,2.0,6.0,1.0,,9.0,17,3.0,,14,2.0,1.0,14.0,,,7.0,,,6.0,2.0,4.0,6.0,2.0,,15,128,4.0,,0.5833333333333334,0.7777777777777778,0.9,0.4166666666666667,,0.5,0.4166666666666667,0.5454545454545454,0.7142857142857143,0.5,0.5869565217391305,0.7142857142857143,0.6875,0.6132075471698113,0.7777777777777778,0.75,0.5217391304347826,,,,,,,9.276729559748427,1.0,0.09090909090909091,0.1320754716981132,0.06557377049180328,0.09836065573770492,0.07317073170731707,0.11403508771929824,0.06938775510204082,0.10256410256410256,0.06896551724137931,,0.09090909090909091,0.02857142857142857,0.14285714285714285,0.14814814814814814,,0.09782608695652174,0.1,0.041666666666666664,0.3333333333333333,0.32608695652173914,0.6,0.6,0.6666666666666666,0.10869565217391304,0.6,0.6,0.3333333333333333,0.043478260869565216,,,,0.17391304347826086,0.5,0.5,1.0,0.34782608695652173,0.375,0.375,0.8333333333333334,0.8571428571428571,0.6666666666666666,0.25,,,,0.25,0.5,0.375,0.3333333333333333,0.375,0.6666666666666666,0.8478260869565217,0.375,0.5700097826086956,0.62226,0.55675,0.1320754716981132,0.2413793103448276,,0.2153846153846154,0.23076923076923078,4.0681818181818175,24.983333333333334,0.22735346358792186,1.0,,,,,,,,,,,,,,,,,,,True
1631246,1610612762,Vince Williams Jr.,Vince Williams Jr.,1631246,UTA,2281.0,38,-19,83,82,21,18,8,165,1.0,2.0,,,,,,,,1.0,1.0,3.0,1.0,2.0,3.0,5.0,,,3.0,3.0,1,3,4.0,8.0,1.0,15,106,,,,,,,,,4.0,5.0,,12,2.0,,9.0,3.0,,5.0,3.0,1.0,,6.0,,6,,,6.0,,12,,1.0,3,3.0,,6,1.0,7,,,,,1.0,,,2.0,,1.0,3.0,,1.0,2.0,3,,1.0,2,,,2.0,,,1.0,,,1.0,,1.0,1.0,,,12,21,,,1.0,1.0,0.75,0.5,,0.8,0.5,0.3333333333333333,,,0.6363636363636364,,1.2,0.625,,1.2,0.7272727272727273,,0.3333333333333333,0.5,,,,16.304347826086957,0.3333333333333333,,0.21428571428571427,0.058823529411764705,0.13636363636363635,,0.16666666666666666,0.03125,0.2,,,,,0.2,0.2222222222222222,,0.17647058823529413,,,,0.18181818181818182,0.5,1.0,1.0,,,,,0.09090909090909091,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,0.6,0.6,0.6666666666666666,,,,,,,,,0.4,0.5,0.6,1.0,0.9090909090909091,0.6,0.5689681818181819,,0.54621,0.08333333333333333,0.25,,,0.8,5.933333333333334,24.325,0.25301204819277107,,,,,,,,,,,,,,,,,,,,True
1642271,1610612762,Kyle Filipowski,Kyle Filipowski,1642271,UTA,108056.59999999998,1801,-256,3822,3845,1041,1150,451,7667,154.0,222.0,38.0,62.0,43.0,58.0,92.0,196.0,3.0,11.0,33.0,98.0,4.0,23.0,41.0,130.0,4.0,10.0,7.0,25.0,249,429,74.0,228.0,159.0,879,4698,47.0,93.0,6.0,17.0,29.0,141.0,68.0,103.0,11.0,48.0,59.0,228,322.0,176.0,213.0,9.0,74.0,130.0,41.0,49.0,1.0,128.0,70.0,198,48.0,22.0,77.0,33.0,466,57.0,84.0,203,151.0,54.0,408,144.0,552,23.0,73.0,47.0,26.0,81.0,11.0,50.0,44.0,8.0,31.0,125.0,14.0,33.0,126.0,233,22.0,14.0,149,12.0,3.0,212.0,17.0,,96.0,3.0,14.0,39.0,17.0,20.0,39.0,24.0,,226,1035,27.0,11.0,0.6465863453815262,0.7594339622641509,0.9594594594594594,0.32456140350877194,0.35294117647058826,0.22916666666666666,0.32456140350877194,0.5804195804195804,0.5053763440860215,0.6601941747572816,0.547945205479452,0.509090909090909,0.5596026490066225,0.5836653386454184,0.5551181102362205,0.6229508196721312,0.3470319634703196,0.0043859649122807015,0.11421911421911422,0.08558558558558559,0.14285714285714285,0.01020408163265306,,20.188549091745227,0.648,0.45,0.21030640668523676,0.09281767955801105,0.21481481481481482,0.06698002350176263,0.21286831028262176,0.08029612756264237,0.10839160839160839,0.09012875536480687,0.0718954248366013,0.06589785831960461,0.06967213114754098,0.2602739726027397,0.1801566579634465,0.21551724137931033,0.2144927536231884,0.21568627450980393,0.08214285714285714,0.6153846153846154,0.3378995433789954,0.6936936936936937,0.7586206896551724,0.6363636363636364,0.2983257229832572,0.46938775510204084,0.5476190476190477,0.6630434782608695,0.0167427701674277,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.1491628614916286,0.336734693877551,0.3402061855670103,0.9696969696969697,0.197869101978691,0.3153846153846154,0.3153846153846154,0.9512195121951219,0.5636363636363636,0.6129032258064516,0.07894736842105263,0.09090909090909091,0.4,1.0,0.3841059602649007,0.7413793103448276,0.152317880794702,0.17391304347826086,0.16556291390728478,0.28,0.684931506849315,0.3153846153846154,0.5420945205479456,0.5435981481481481,0.5332781456953642,0.13279132791327913,0.1889763779527559,0.008695652173913044,0.16040955631399317,0.2593856655290102,4.473659673659673,24.664035087719295,0.27237048665620095,18.0,2.0,7.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0.18181818181818182,0.03,0.06363636363636363,0.2857142857142857,0.5,,,,True
1641729,1610612762,Brice Sensabaugh,Brice Sensabaugh,1641729,UTA,48836.7,814,-126,1749,1761,504,564,185,3510,38.0,55.0,8.0,14.0,14.0,22.0,42.0,86.0,12.0,30.0,30.0,53.0,10.0,15.0,59.0,158.0,2.0,5.0,17.0,38.0,92,171,89.0,211.0,88.0,539,2157,13.0,25.0,3.0,10.0,10.0,45.0,29.0,53.0,27.0,53.0,23.0,162,120.0,64.0,240.0,27.0,12.0,158.0,59.0,22.0,2.0,46.0,23.0,69,14.0,9.0,28.0,16.0,161,12.0,18.0,49,31.0,4.0,84,31.0,115,6.0,29.0,21.0,8.0,35.0,6.0,25.0,19.0,,10.0,54.0,6.0,15.0,38.0,63,5.0,3.0,80,,,107.0,9.0,4.0,44.0,6.0,5.0,7.0,2.0,5.0,7.0,4.0,,160,503,7.0,3.0,0.6521739130434783,0.6976744186046512,0.898876404494382,0.4218009478672986,0.3,0.5094339622641509,0.4218009478672986,0.5380116959064327,0.52,0.5471698113207547,0.5903141361256544,0.5,0.6556603773584906,0.6291079812206573,0.5487804878048781,0.6864406779661016,0.5523560209424084,0.009478672985781991,0.1286549707602339,0.18181818181818182,0.13953488372093023,0.018867924528301886,0.006329113924050633,24.390243902439025,0.6481481481481481,0.07692307692307693,0.09090909090909091,0.04534005037783375,0.11611374407582939,0.03015075376884422,0.10484927916120576,0.03773584905660377,0.06666666666666667,0.041666666666666664,0.014285714285714285,0.028469750889679714,0.03418803418803419,0.04132231404958678,0.12352941176470589,0.1,0.10714285714285714,0.14035087719298245,0.03389830508474576,0.5714285714285714,0.14397905759162305,0.6909090909090909,0.8444444444444444,0.7368421052631579,0.225130890052356,0.4883720930232558,0.5675675675675675,0.5952380952380952,0.07853403141361257,0.4,0.4,0.5833333333333334,0.1387434554973822,0.5660377358490566,0.5769230769230769,0.9666666666666667,0.41361256544502617,0.37341772151898733,0.37579617834394907,0.864406779661017,0.4,0.5714285714285714,0.25,0.14285714285714285,0.4,1.0,0.20754716981132076,0.6363636363636364,0.14150943396226415,0.6666666666666666,0.3584905660377358,0.4473684210526316,0.6963350785340314,0.37341772151898733,0.5262917539267016,0.49571052631578927,0.5224721698113207,0.11666666666666667,0.21359223300970873,0.02336448598130841,0.08348794063079777,0.300556586270872,7.984795321637424,25.657819905213277,0.2881646655231561,2.0,1.0,5.0,1.0,1.0,5.0,2.0,6.0,,,,,0.027777777777777776,0.14285714285714285,0.2,1.0,2.0,,,True
1642268,1610612762,Isaiah Collier,Isaiah Collier,1642268,UTA,49681.399999999994,828,-260,1767,1778,580,637,195,3545,58.0,82.0,3.0,5.0,25.0,30.0,59.0,132.0,6.0,19.0,4.0,12.0,,3.0,10.0,37.0,1.0,2.0,5.0,13.0,123,233,14.0,49.0,74.0,362,2252,7.0,13.0,1.0,5.0,4.0,21.0,47.0,79.0,5.0,16.0,29.0,138,66.0,180.0,24.0,18.0,4.0,37.0,10.0,31.0,,142.0,104.0,246,68.0,36.0,80.0,48.0,596,4.0,10.0,37,21.0,2.0,60,15.0,75,4.0,34.0,15.0,19.0,48.0,12.0,35.0,28.0,6.0,13.0,76.0,4.0,27.0,39.0,81,1.0,3.0,74,1.0,1.0,102.0,14.0,,51.0,,7.0,12.0,3.0,9.0,13.0,9.0,,138,577,6.0,6.0,0.2682926829268293,0.2727272727272727,0.5714285714285714,0.2857142857142857,0.2,0.3125,0.2857142857142857,0.5278969957081545,0.5384615384615384,0.5949367088607594,0.5106382978723404,0.4722222222222222,0.5736842105263158,0.5552147239263804,0.525,0.5948275862068966,0.17375886524822695,,0.13304721030042918,0.08536585365853659,0.17424242424242425,,,20.1,0.631578947368421,0.04081632653061224,0.0626865671641791,0.023255813953488372,0.09002433090024331,0.010282776349614395,0.0777479892761394,0.017094017094017096,0.023622047244094488,0.025974025974025976,0.013888888888888888,0.011111111111111112,0.008403361344537815,0.028846153846153848,0.06486486486486487,0.13043478260869565,0.08609271523178808,0.10091743119266056,0.035398230088495575,0.6923076923076923,0.2907801418439716,0.7073170731707317,0.7733333333333333,0.3448275862068966,0.46808510638297873,0.44696969696969696,0.5412844036697247,0.2033898305084746,0.0673758865248227,0.3157894736842105,0.3333333333333333,0.16666666666666666,0.0425531914893617,0.3333333333333333,0.3333333333333333,0.75,0.13120567375886524,0.2702702702702703,0.2702702702702703,0.5,0.2777777777777778,0.6,0.3333333333333333,0.1111111111111111,0.5,,0.3157894736842105,0.8333333333333334,0.031578947368421054,,0.1368421052631579,0.38461538461538464,0.4645390070921986,0.2702702702702703,0.5027115248226949,0.518095,0.49614052631578953,0.15987460815047022,0.18888888888888888,,0.058011049723756904,0.3812154696132597,6.489270386266094,25.430612244897954,0.3282399547255235,14.0,,3.0,1.0,,3.0,2.0,,,,1.0,0.05263157894736842,0.01818181818181818,0.16666666666666666,,,,1.0,1.0,True
1629004,1610612762,Svi Mykhailiuk,Svi Mykhailiuk,1629004,UTA,22728.8,379,35,774,767,145,151,98,1541,13.0,20.0,2.0,4.0,2.0,2.0,5.0,13.0,,2.0,20.0,39.0,3.0,7.0,25.0,54.0,3.0,5.0,3.0,9.0,18,35,45.0,93.0,10.0,181,924,3.0,6.0,6.0,11.0,,24.0,3.0,4.0,6.0,16.0,2.0,26,22.0,14.0,129.0,6.0,4.0,54.0,25.0,6.0,,13.0,10.0,23,6.0,4.0,6.0,7.0,56,5.0,4.0,20,7.0,1.0,28,9.0,37,1.0,12.0,10.0,2.0,4.0,1.0,1.0,5.0,1.0,3.0,9.0,1.0,2.0,7.0,17,,1.0,10,,2.0,11.0,,,5.0,1.0,,,,,,,,26,144,2.0,,0.6111111111111112,0.6875,0.9555555555555556,0.4838709677419355,0.5454545454545454,0.375,0.4838709677419355,0.5142857142857142,0.5,0.75,0.66796875,0.7058823529411765,0.6,0.6804511278195489,0.7058823529411765,0.6190476190476191,0.7265625,,0.17142857142857143,0.15,0.23076923076923078,,,15.777777777777779,0.4444444444444444,0.05263157894736842,0.05737704918032787,0.02247191011235955,0.09049773755656108,0.02617801047120419,0.07871720116618076,0.024390243902439025,,0.04081632653061224,,0.03597122302158273,,,0.078125,0.06896551724137931,0.10240963855421686,0.05454545454545454,0.01694915254237288,,0.15625,0.65,0.7647058823529411,0.6153846153846154,0.1015625,0.38461538461538464,0.5,0.6,0.015625,,,,0.3046875,0.5128205128205128,0.5128205128205128,0.95,0.421875,0.46296296296296297,0.46296296296296297,0.96,0.23529411764705882,0.5,,0.29411764705882354,0.6,1.0,0.1,1.0,0.35,0.42857142857142855,0.45,0.3333333333333333,0.8828125,0.46296296296296297,0.550898828125,0.5427958333333333,0.5159374999999999,0.045112781954887216,0.125,0.010752688172043012,0.13259668508287292,0.143646408839779,4.928571428571429,24.70967741935484,0.18733850129198967,,3.0,6.0,,2.0,,,1.0,,,,,,0.35294117647058826,0.5,1.0,1.0,,,True
1631117,1610612762,Walker Kessler,Walker Kessler,1631117,UTA,4138.1,69,16,136,134,19,5,26,270,7.0,11.0,5.0,6.0,2.0,2.0,3.0,4.0,,,,,,,3.0,3.0,,,,,10,15,3.0,3.0,8.0,37,155,6.0,7.0,,,,12.0,2.0,2.0,,,1.0,5,10.0,10.0,9.0,,10.0,3.0,3.0,4.0,,2.0,1.0,3,1.0,,,2.0,7,5.0,5.0,7,5.0,1.0,13,10.0,23,1.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,,,7.0,1.0,2.0,2.0,10,2.0,3.0,7,,,12.0,,,6.0,,,2.0,1.0,1.0,2.0,1.0,,5,19,,,0.5,1.0,1.0,1.0,,,1.0,0.6666666666666666,0.8571428571428571,1.0,0.8055555555555556,0.8571428571428571,1.0,0.7708333333333334,0.8571428571428571,0.8333333333333334,0.16666666666666666,,0.26666666666666666,0.2727272727272727,0.25,,,18.78787878787879,0.42857142857142855,0.5,0.2,0.23809523809523808,0.15555555555555556,0.125,0.17142857142857143,0.16393442622950818,0.16666666666666666,0.23076923076923078,0.5,0.15151515151515152,,0.2,0.36363636363636365,,0.1935483870967742,0.07142857142857142,1.0,0.5,0.6111111111111112,0.6363636363636364,0.875,0.42857142857142855,0.2222222222222222,0.75,1.0,0.6666666666666666,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,0.8571428571428571,0.8333333333333334,0.2,,,,1.0,1.0,,,,,0.7777777777777778,1.0,0.5572722222222223,0.6153,0.5852,0.25,0.2857142857142857,,0.32432432432432434,0.13513513513513514,3.0133333333333336,25.766666666666666,0.13970588235294118,,,,,,,,,,1.0,,,,,,,,,,True
1641718,1610612762,Keyonte George,Keyonte George,1641718,UTA,47933.899999999994,799,-107,1688,1694,510,569,216,3382,43.0,65.0,2.0,5.0,13.0,18.0,53.0,119.0,31.0,58.0,13.0,25.0,5.0,5.0,49.0,147.0,4.0,11.0,10.0,40.0,127,242,62.0,172.0,151.0,591,2109,10.0,13.0,6.0,14.0,12.0,50.0,44.0,79.0,15.0,45.0,68.0,201,136.0,118.0,132.0,54.0,2.0,147.0,49.0,26.0,3.0,76.0,56.0,132,33.0,23.0,36.0,35.0,320,2.0,5.0,43,27.0,2.0,72,7.0,79,2.0,27.0,21.0,6.0,41.0,3.0,21.0,22.0,3.0,20.0,63.0,6.0,20.0,11.0,47,1.0,6.0,112,2.0,5.0,173.0,15.0,7.0,68.0,7.0,13.0,3.0,,3.0,3.0,1.0,,199,505,9.0,12.0,0.5354330708661418,0.5396825396825397,0.7096774193548387,0.36046511627906974,0.42857142857142855,0.3333333333333333,0.36046511627906974,0.5247933884297521,0.7692307692307693,0.5569620253164557,0.5314009661835749,0.7037037037037037,0.5362903225806451,0.6030927835051546,0.765625,0.6378205128205128,0.41545893719806765,0.01744186046511628,0.10743801652892562,0.13846153846153847,0.14285714285714285,0.04,0.013605442176870748,28.36438923395445,0.6507936507936508,0.03333333333333333,0.08385093167701864,0.012658227848101266,0.1026252983293556,0.0051813471502590676,0.09446693657219973,0.008962868117797696,0.008620689655172414,0.013513513513513514,0.017543859649122806,0.007220216606498195,,0.036585365853658534,0.09289617486338798,0.12280701754385964,0.10355987055016182,0.1,0.010362694300518135,0.3333333333333333,0.1570048309178744,0.6615384615384615,0.7678571428571429,0.6511627906976745,0.28743961352657005,0.44537815126050423,0.5196078431372549,0.49056603773584906,0.14009661835748793,0.5344827586206896,0.5344827586206896,0.45161290322580644,0.06038647342995169,0.52,0.5416666666666666,1.0,0.35507246376811596,0.3333333333333333,0.33793103448275863,0.6326530612244898,0.18518518518518517,0.4,1.0,0.4074074074074074,0.36363636363636365,1.0,0.14516129032258066,0.7222222222222222,0.04032258064516129,1.0,0.3225806451612903,0.25,0.572463768115942,0.3333333333333333,0.5089030193236714,0.5513795454545455,0.4838366935483872,0.15889830508474576,0.2305084745762712,0.03954802259887006,0.08460236886632826,0.3401015228426396,8.594628099173553,25.612209302325578,0.30213270142180093,5.0,2.0,3.0,,2.0,3.0,1.0,1.0,,,1.0,,,0.1111111111111111,0.6666666666666666,1.0,2.0,,,True
