EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,ThreePtAssists,Arc3Assists,DeadBallTurnovers,PenaltyTurnovers,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,PenaltyCorner3FGM,LongMidRangeAssists,Travels,PenaltyCorner3Accuracy,Loose Ball Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,LongMidRangePctAssisted,FTOffRebounds,Offensive Fouls Drawn,BlockedLongMidRange,OffensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGM,BlockedCorner3,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Defensive 3 Seconds Violations
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,1110.0,18,-11,42,41,20.0,5,4.0,83,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,4.0,8.0,56.0,1.0,1.0,2.0,3.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,20.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.5714285714285714,0.5,0.5714285714285714,0.5,0.5714285714285714,17.391304347826086,1.0,1.0,0.16666666666666666,0.25,0.2222222222222222,0.5,0.2222222222222222,0.3333333333333333,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,0.5098714285714286,0.53625,0.375,8.0,24.875,0.47619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,843.0,14,-8,30,31,18.0,10,3.0,61,1.0,1.0,1.0,,3.0,,2.0,3.0,5.0,1.0,4.0,13.0,43.0,3.0,,2.0,6.0,4.0,3.0,3.0,,,2.0,,6.0,,,,,,2.0,2.0,,,1.0,3.0,5.0,,,,,6.0,18.0,1.0,0.25,,0.25,0.6,0.5,0.4,0.5909090909090909,0.5,0.4444444444444444,36.36363636363636,,,,,,,,,,0.1111111111111111,1.0,1.0,0.1111111111111111,0.3333333333333333,,,,0.4,,0.6666666666666666,,0.5429333333333334,0.5383899999999999,0.46153846153846156,8.5,26.725,0.6,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,1.0,1.0,0.2,1.0,0.1,0.16666666666666666,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1630699,1610612755,MarJon Beauchamp,MarJon Beauchamp,1630699,PHI,11610.7,194,-24,410,421,123.0,133,46.0,831,3.0,7.0,11.0,15.0,35.0,2.0,7.0,16.0,28.0,16.0,46.0,92.0,475.0,11.0,2.0,11.0,22.0,8.0,39.0,35.0,15.0,6.0,15.0,5.0,39.0,12.0,12.0,1.0,25.0,31.0,9.0,5.0,6.0,2.0,13.0,7.0,13.0,2.0,,4.0,3.0,22.0,123.0,0.8125,0.34782608695652173,0.18181818181818182,0.34782608695652173,0.5714285714285714,0.5405405405405406,0.3181818181818182,0.5609756097560976,0.4074074074074074,0.6216216216216216,20.43010752688172,0.46153846153846156,0.14285714285714285,0.12121212121212122,0.11428571428571428,0.11764705882352941,0.0851063829787234,0.1125,0.12,0.75,0.0945945945945946,0.42857142857142855,0.6,0.14864864864864866,0.47297297297297297,0.42857142857142855,0.45454545454545453,0.8,0.3181818181818182,0.2857142857142857,0.8513513513513513,0.42857142857142855,0.5401263513513512,0.5334181818181819,0.2391304347826087,6.085714285714286,25.80434782608696,0.3,13.0,17.0,3.0,6.0,,4.0,1.0,12.0,2.0,4.0,10.0,4.0,8.0,24.0,9.0,5.0,7.0,4.0,,12.0,17.0,9.0,,,0.75,0.8,0.5,0.36363636363636365,0.3888888888888889,0.5,0.22972972972972974,0.7647058823529411,0.8125,1.0,0.05405405405405406,,,0.09090909090909091,0.09090909090909091,1.0,0.2727272727272727,0.5,0.10975609756097561,0.25,0.10869565217391304,2.0,3.0,1.0,4.0,1.0,4.0,1.0,5.0,3.0,9.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,6.0,2.0,4.0,3.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,0.2,0.043478260869565216,0.10714285714285714,0.058823529411764705,0.2857142857142857,0.05714285714285714,0.03296703296703297,0.029411764705882353,0.031088082901554404,0.038461538461538464,0.021739130434782608,0.05263157894736842,0.038461538461538464,0.16666666666666666,0.125,0.05405405405405406,0.6923076923076923,0.3333333333333333,0.6666666666666666,0.5,0.1111111111111111,0.4444444444444444,0.25,1.0,0.18181818181818182,0.51115,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1631230,1610612755,Dominick Barlow,Dominick Barlow,1631230,PHI,4256.2,71,-24,150,152,36.0,31,16.0,302,2.0,6.0,,,,,,12.0,18.0,,,26.0,181.0,3.0,,,6.0,2.0,,,,,4.0,,12.0,7.0,8.0,1.0,16.0,18.0,4.0,3.0,4.0,3.0,4.0,8.0,9.0,2.0,2.0,2.0,,6.0,36.0,,,,,0.6666666666666666,0.6666666666666666,1.0,0.6842105263157895,1.0,,13.450292397660819,1.0,0.5,0.20512820512820512,0.17073170731707318,0.1875,0.15789473684210525,0.1935483870967742,0.1,,0.3333333333333333,0.3333333333333333,0.4,,,,,,,,0.6666666666666666,,0.5974111111111111,0.734,0.23076923076923078,3.3000000000000003,,0.24,10.0,12.0,3.0,3.0,,,,2.0,1.0,1.0,2.0,3.0,,22.0,4.0,3.0,,1.0,,3.0,2.0,1.0,,,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,0.9090909090909091,1.0,,,,,,,1.0,1.0,0.05263157894736842,0.05263157894736842,0.07692307692307693,,,,,,,,,,,,2.0,,1.0,,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,0.1111111111111111,0.08333333333333333,0.16666666666666666,,0.023255813953488372,0.03333333333333333,0.0273972602739726,0.1,,,0.043478260869565216,0.23529411764705882,0.3333333333333333,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1642348,1610612755,Justin Edwards,Justin Edwards,1642348,PHI,5343.7,89,5,189,194,64.0,65,19.0,383,2.0,7.0,2.0,5.0,12.0,,3.0,13.0,21.0,6.0,14.0,48.0,208.0,5.0,1.0,4.0,7.0,14.0,15.0,12.0,5.0,5.0,9.0,3.0,22.0,6.0,4.0,,10.0,13.0,7.0,5.0,2.0,2.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,7.0,64.0,0.8333333333333334,0.42857142857142855,0.25,0.42857142857142855,0.6190476190476191,0.6285714285714286,0.3888888888888889,0.6486486486486487,0.35,0.4,19.069767441860467,0.5,,0.08695652173913043,0.1276595744680851,0.10752688172043011,0.047619047619047616,0.14705882352941177,0.07692307692307693,0.5,0.2,0.2857142857142857,0.3333333333333333,0.05714285714285714,0.34285714285714286,0.4166666666666667,0.4166666666666667,0.8,0.3333333333333333,,0.7714285714285715,0.4166666666666667,0.5609542857142857,0.5752944444444444,0.14583333333333334,5.20952380952381,26.771428571428572,0.3386243386243386,11.0,13.0,2.0,3.0,,1.0,1.0,4.0,2.0,3.0,10.0,2.0,,12.0,4.0,4.0,2.0,,,4.0,6.0,4.0,,,0.46153846153846156,0.5454545454545454,0.6666666666666666,0.4,1.0,1.0,0.37142857142857144,0.8461538461538461,0.9166666666666666,0.5,0.02857142857142857,,,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.10810810810810811,0.17391304347826086,0.20833333333333334,2.0,3.0,,1.0,2.0,2.0,2.0,2.0,,3.0,4.0,2.0,,,1.0,2.0,1.0,3.0,1.0,2.0,,1.0,,,,,2.0,,,1.0,,1.0,,0.09523809523809523,0.07692307692307693,0.14285714285714285,,0.025,0.04878048780487805,0.037037037037037035,,0.05,,0.06060606060606061,0.16666666666666666,,0.07142857142857142,0.45454545454545453,0.6,0.6666666666666666,,,0.4,1.0,1.0,0.1111111111111111,0.569175,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,
1641737,1610612755,Adem Bona,Adem Bona,1641737,PHI,2321.0,39,-27,83,83,14.0,7,10.0,166,,,,,,,,3.0,5.0,,,10.0,108.0,,,,,2.0,,,,1.0,2.0,,5.0,1.0,3.0,,4.0,9.0,1.0,1.0,1.0,,2.0,,3.0,1.0,1.0,1.0,1.0,,14.0,,,,,0.6,0.6,,0.7142857142857143,,,9.574468085106384,0.5,,0.21428571428571427,0.041666666666666664,0.10526315789473684,0.3333333333333333,,0.5,1.0,,,,,,,,,,,1.0,,0.6473000000000001,,,1.6800000000000002,,0.1686746987951807,3.0,5.0,,,,,,4.0,1.0,3.0,4.0,,,4.0,1.0,1.0,1.0,,,5.0,6.0,4.0,,,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,0.5,1.0,0.6,0.6,,,,,,,,,,0.5714285714285714,0.5714285714285714,0.4,1.0,3.0,,,,,,,2.0,,2.0,,,,,2.0,3.0,5.0,,,,,1.0,,,1.0,2.0,,,,,,,,,,,0.11538461538461539,0.11764705882352941,0.11627906976744186,0.1111111111111111,0.16666666666666666,,0.15384615384615385,0.14285714285714285,,,0.6666666666666666,1.0,0.3333333333333333,,,,,,,0.6364333333333333,,1.0,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,
1642845,1610612755,VJ Edgecombe,VJ Edgecombe,1642845,PHI,5963.7,99,-13,207,211,42.0,40,29.0,418,3.0,18.0,3.0,4.0,18.0,2.0,4.0,17.0,39.0,5.0,21.0,55.0,246.0,8.0,3.0,6.0,18.0,24.0,15.0,18.0,4.0,7.0,13.0,4.0,32.0,8.0,3.0,,11.0,16.0,2.0,2.0,2.0,2.0,6.0,2.0,4.0,3.0,1.0,3.0,2.0,18.0,42.0,1.0,0.23809523809523808,0.5,0.23809523809523808,0.4358974358974359,0.4083333333333333,0.5357142857142857,0.43548387096774194,0.6,0.35,28.09917355371901,0.3333333333333333,,0.06,0.1568627450980392,0.10891089108910891,0.034482758620689655,0.1794871794871795,0.08333333333333333,0.6666666666666666,0.3,0.16666666666666666,0.23076923076923078,0.05,0.3,0.2222222222222222,0.2222222222222222,1.0,0.2857142857142857,0.5,0.55,0.2222222222222222,0.5150275000000001,0.49586785714285714,0.32727272727272727,8.592307692307692,26.280952380952378,0.2028985507246377,9.0,12.0,1.0,2.0,5.0,9.0,1.0,6.0,3.0,4.0,8.0,3.0,3.0,10.0,6.0,5.0,4.0,3.0,,5.0,6.0,3.0,,,0.29411764705882354,0.3333333333333333,0.75,0.375,0.5,0.5714285714285714,0.2,0.75,0.8181818181818182,,0.15,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.5,0.04838709677419355,0.07317073170731707,0.14545454545454545,3.0,4.0,,2.0,,2.0,,2.0,2.0,,4.0,6.0,,1.0,3.0,1.0,4.0,5.0,2.0,,2.0,2.0,,,,,1.0,,,2.0,1.0,,,0.15384615384615385,0.08333333333333333,0.2777777777777778,,0.07017543859649122,0.02,0.04672897196261682,,0.125,,0.023809523809523808,0.07142857142857142,0.14285714285714285,0.06451612903225806,0.3333333333333333,0.6666666666666666,0.75,0.3333333333333333,,0.3333333333333333,,,0.14285714285714285,0.6077,1.0,,,0.5,,,1.0,0.4,,,,,,,,,,True,,,,,,,,,
1630570,1610612755,Trendon Watford,Trendon Watford,1630570,PHI,5111.700000000001,85,-30,183,187,62.0,72,19.0,370,6.0,9.0,,,4.0,,1.0,12.0,15.0,,4.0,36.0,206.0,2.0,,1.0,6.0,12.0,,4.0,,11.0,15.0,10.0,34.0,5.0,5.0,1.0,11.0,12.0,2.0,2.0,6.0,2.0,8.0,3.0,6.0,3.0,1.0,3.0,3.0,6.0,62.0,,,,,0.8,0.631578947368421,0.3333333333333333,0.6923076923076923,0.5,0.21052631578947367,16.504854368932037,0.75,0.3333333333333333,0.12195121951219512,0.10204081632653061,0.1111111111111111,0.1111111111111111,0.13157894736842105,,1.0,0.47368421052631576,0.6666666666666666,0.75,,0.21052631578947367,,,,0.3333333333333333,,0.5263157894736842,,0.5238763157894737,0.44578333333333325,0.16666666666666666,4.860000000000001,27.174999999999997,0.33879781420765026,6.0,6.0,,,,,,12.0,2.0,2.0,4.0,1.0,4.0,12.0,4.0,3.0,2.0,4.0,,12.0,15.0,7.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.3157894736842105,1.0,1.0,0.3333333333333333,,,,,,,,,0.28,0.3333333333333333,0.1111111111111111,2.0,2.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,4.0,,,,1.0,,,2.0,2.0,,,0.06666666666666667,,0.1111111111111111,,,0.02127659574468085,0.011235955056179775,,,,0.024390243902439025,0.07142857142857142,0.2222222222222222,,0.6666666666666666,1.0,1.0,1.0,,,,,,0.70465,,,1.0,,,1.0,,,,,,,,,,,,True,,,,,,,,,
203083,1610612755,Andre Drummond,Andre Drummond,203083,PHI,5038.700000000001,84,12,173,181,59.0,75,22.0,354,3.0,5.0,10.0,1.0,1.0,,,6.0,14.0,5.0,11.0,27.0,201.0,3.0,3.0,5.0,15.0,2.0,15.0,1.0,1.0,8.0,8.0,7.0,16.0,8.0,8.0,2.0,18.0,30.0,1.0,1.0,3.0,1.0,7.0,1.0,6.0,4.0,,4.0,2.0,15.0,59.0,1.0,0.45454545454545453,0.6,0.45454545454545453,0.42857142857142855,0.54,0.9375,0.54,0.9375,0.44,15.920398009950251,0.42857142857142855,0.4,0.1702127659574468,0.18604651162790697,0.17777777777777778,0.18518518518518517,0.19444444444444445,0.14285714285714285,0.5,0.2,0.6,0.6,0.4,0.04,1.0,1.0,1.0,,,0.76,1.0,0.545244,0.5405875,0.5555555555555556,4.8500000000000005,23.863636363636363,0.34104046242774566,3.0,8.0,2.0,2.0,,1.0,4.0,,1.0,6.0,5.0,3.0,,10.0,,,4.0,2.0,,3.0,,,,,0.8333333333333334,1.0,0.16666666666666666,1.0,0.35714285714285715,0.35714285714285715,0.32,0.375,0.42857142857142855,1.0,0.04,,,0.4,0.4,1.0,0.25,1.0,,,0.18518518518518517,1.0,5.0,,5.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,5.0,6.0,12.0,3.0,,1.0,,2.0,,1.0,2.0,,,,3.0,1.0,1.0,,0.07142857142857142,0.125,,,0.14285714285714285,0.11904761904761904,0.13095238095238096,0.08333333333333333,0.18181818181818182,0.125,0.12903225806451613,0.09090909090909091,0.2222222222222222,0.23076923076923078,0.6666666666666666,0.7142857142857143,0.2,,,0.14285714285714285,1.0,1.0,0.625,0.52806,3.0,,,0.6,1.0,,,,1.0,2.0,1.0,1.0,0.25,0.09090909090909091,,,,True,,,,,,,,,
1626166,1610612755,Cameron Payne,Cameron Payne,1626166,PHI,4213.700000000001,70,-21,142,149,39.0,47,19.0,291,5.0,7.0,2.0,5.0,15.0,2.0,3.0,7.0,15.0,6.0,17.0,39.0,171.0,1.0,2.0,4.0,11.0,14.0,12.0,15.0,5.0,7.0,8.0,5.0,17.0,2.0,4.0,,6.0,6.0,4.0,2.0,3.0,2.0,5.0,1.0,4.0,1.0,,1.0,1.0,11.0,39.0,0.6666666666666666,0.35294117647058826,0.5,0.35294117647058826,0.4666666666666667,0.5,0.6,0.5571428571428572,0.7857142857142857,0.53125,24.539877300613497,0.6,,0.10256410256410256,0.05555555555555555,0.08,0.06666666666666667,0.06666666666666667,,1.0,0.21875,0.7142857142857143,0.7142857142857143,0.0625,0.46875,0.3333333333333333,0.3333333333333333,0.8,0.6,0.6666666666666666,0.65625,0.3333333333333333,0.4894875,0.51038,0.28205128205128205,9.846666666666666,26.605882352941173,0.2746478873239437,1.0,4.0,,,1.0,4.0,1.0,7.0,1.0,1.0,2.0,,5.0,,1.0,,2.0,2.0,,4.0,8.0,2.0,,,,,1.0,,1.0,1.0,0.125,0.25,0.25,,0.125,0.25,0.25,0.5,1.0,,,,0.08571428571428572,0.11764705882352941,0.05128205128205128,,,,1.0,,,,,,6.0,,,1.0,1.0,2.0,,,,,2.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,0.058823529411764705,,,,,,,,,,,,0.13333333333333333,0.1111111111111111,,,,,,,,,,0.2,0.3758,,,,,,,1.0,,,,,,,,1.0,0.5,0.05555555555555555,True,,,,,,,,,
