EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Clear Path Fouls,BlockedCorner3,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,SecondChanceCorner3FGM,Charge Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Corner3PctBlocked
1629057,1610612757,Robert Williams III,Robert Williams III,1629057,POR,20371.8,340,-22,704,711,320.0,262.0,113.0,1415,50.0,65.0,18.0,27.0,18.0,24.0,9.0,14.0,2.0,2.0,4.0,3.0,1.0,3,1.0,61.0,81.0,1.0,7,9.0,134.0,818,20.0,29.0,4.0,44.0,22.0,29.0,4.0,6.0,50.0,84.0,38.0,3.0,30.0,3,1.0,4.0,9.0,7.0,16.0,7.0,4.0,3.0,2.0,39.0,17.0,33.0,1.0,30.0,50.0,8.0,88.0,51.0,139.0,6.0,15.0,11.0,4.0,7.0,4.0,7.0,3.0,14.0,5.0,5.0,24.0,33.0,2.0,3.0,12.0,1.0,16.0,2.0,8.0,1.0,21.0,4.0,4.0,8.0,3.0,10.0,25.0,12.0,3.0,4.0,50.0,318.0,1.0,1.0,0.6885245901639344,0.9130434782608695,1.0,0.14285714285714285,0.14285714285714285,0.7530864197530864,0.6896551724137931,0.7586206896551724,0.7102272727272727,0.6896551724137931,0.6666666666666666,0.7052631578947368,0.6875,0.6578947368421053,0.07954545454545454,0.04938271604938271,0.046153846153846156,0.07142857142857142,13.069544364508394,0.5,0.34782608695652173,0.05,0.2777777777777778,0.2088607594936709,0.22556390977443608,0.09392265193370165,0.25559105431309903,0.14749262536873156,0.34328358208955223,0.14754098360655737,0.03333333333333333,0.09848484848484848,0.08163265306122448,0.16363636363636364,0.28888888888888886,0.42857142857142855,0.24210526315789474,0.18421052631578946,0.2727272727272727,0.48,0.7386363636363636,0.7692307692307693,0.8064516129032258,0.64,0.1590909090909091,0.6428571428571429,0.6923076923076923,1.0,0.022727272727272728,1.0,1.0,0.5,0.045454545454545456,0.03409090909090909,0.3333333333333333,0.3333333333333333,1.0,0.9310344827586207,0.6666666666666666,0.1111111111111111,0.7272727272727273,0.75,0.09090909090909091,0.030303030303030304,0.8181818181818182,0.3333333333333333,0.6098573863636363,0.6012708333333333,0.6080727272727274,0.0851063829787234,0.09195402298850575,0.3283582089552239,0.373134328358209,2.503703703703704,24.257142857142856,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629680,1610612757,Matisse Thybulle,Matisse Thybulle,1629680,POR,11945.099999999999,199,86,404,405,145.0,131.0,54.0,809,7.0,13.0,,1.0,,1.0,2.0,4.0,,,15.0,5.0,12.0,28,7.0,9.0,17.0,18.0,43,13.0,85.0,395,2.0,3.0,,13.0,1.0,2.0,12.0,8.0,25.0,6.0,12.0,51.0,,28,12.0,,7.0,5.0,12.0,4.0,5.0,1.0,1.0,29.0,7.0,,,9.0,10.0,2.0,21.0,7.0,28.0,3.0,24.0,15.0,9.0,8.0,7.0,7.0,1.0,15.0,,7.0,6.0,17.0,2.0,1.0,12.0,3.0,15.0,1.0,5.0,3.0,2.0,3.0,2.0,,1.0,1.0,5.0,2.0,,,25.0,145.0,2.0,3.0,0.3333333333333333,0.3333333333333333,0.9444444444444444,0.4186046511627907,0.4186046511627907,0.5294117647058824,0.6666666666666666,0.5,0.6,0.7222222222222222,0.6071428571428571,0.6343283582089553,0.7222222222222222,0.6944444444444444,0.7166666666666667,,,,17.33615221987315,0.5333333333333333,0.25,,0.09433962264150944,,0.10975609756097561,0.07291666666666667,0.10106382978723404,0.04,,,,0.0547945205479452,0.13043478260869565,0.02857142857142857,0.1346153846153846,0.10526315789473684,0.1,0.13636363636363635,0.09090909090909091,0.4,0.21666666666666667,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.06666666666666667,0.5,0.5,0.5,,,,,0.25,0.4666666666666667,0.42857142857142855,0.42857142857142855,0.9166666666666666,0.1111111111111111,,,0.07142857142857142,,0.35714285714285715,0.5,0.9333333333333333,0.42857142857142855,0.5756575,0.5157333333333334,0.5585500000000001,0.078125,0.23809523809523808,0.15294117647058825,0.29411764705882354,3.605882352941176,25.076744186046515,0.3589108910891089,6.0,1.0,2.0,3.0,5.0,3.0,3.0,6.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,0.5,0.4166666666666667,0.4,0.4,1.0,0.1111111111111111,0.5555555555555556,0.6,0.6666666666666666,0.4,0.42857142857142855,,,,,,,,,,,,,,,,,,True,
1630166,1610612757,Deni Avdija,Deni Avdija,1630166,POR,41191.2,687,46,1432,1432,473.0,426.0,232.0,2864,81.0,126.0,10.0,16.0,30.0,47.0,33.0,86.0,7.0,14.0,18.0,7.0,38.0,102,40.0,121.0,226.0,44.0,120,159.0,533.0,1642,13.0,23.0,11.0,64.0,41.0,80.0,47.0,64.0,200.0,96.0,146.0,105.0,6.0,102,38.0,26.0,74.0,65.0,139.0,52.0,59.0,11.0,4.0,343.0,9.0,11.0,,48.0,61.0,16.0,125.0,20.0,145.0,8.0,14.0,6.0,8.0,53.0,32.0,27.0,21.0,80.0,5.0,24.0,39.0,64.0,1.0,5.0,147.0,1.0,201.0,26.0,94.0,16.0,9.0,,,3.0,1.0,5.0,9.0,6.0,,,199.0,467.0,1.0,14.0,0.39669421487603307,0.4067796610169492,0.7954545454545454,0.36666666666666664,0.36666666666666664,0.5353982300884956,0.5652173913043478,0.5125,0.5404624277456648,0.6463414634146342,0.5354330708661418,0.6136890951276102,0.6666666666666666,0.6036585365853658,0.3468208092485549,0.11504424778761062,0.10317460317460317,0.1511627906976744,29.964747356051706,0.6625,0.47058823529411764,,0.16486486486486487,0.03514376996805112,0.17204301075268819,0.023936170212765957,0.1679506933744222,0.02902757619738752,0.034482758620689655,0.04132231404958678,0.02127659574468085,0.02962962962962963,0.009433962264150943,0.17424242424242425,0.15384615384615385,0.17391304347826086,0.16585365853658537,0.1891891891891892,0.05194805194805195,0.6666666666666666,0.36416184971098264,0.6428571428571429,0.7168141592920354,0.4567901234567901,0.24855491329479767,0.38372093023255816,0.4520547945205479,0.24242424242424243,0.04046242774566474,0.5,0.5,0.42857142857142855,0.05202312138728324,0.2947976878612717,0.37254901960784315,0.37254901960784315,0.8157894736842105,0.3902439024390244,0.625,0.3,0.3700787401574803,0.6382978723404256,0.05511811023622047,0.31496062992125984,0.7109826589595376,0.37254901960784315,0.5519228323699421,0.5601333333333334,0.5350031496062994,0.2289156626506024,0.3197278911564626,0.1200750469043152,0.37523452157598497,5.066814159292035,25.87416666666667,0.3303072625698324,6.0,3.0,1.0,9.0,15.0,17.0,9.0,18.0,18.0,27.0,13.0,9.0,6.0,,,0.5,0.3829787234042553,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.07317073170731707,0.36585365853658536,0.6,1.0,0.14285714285714285,0.425,1.0,1.0,3.0,1.0,4.0,1.0,0.008264462809917356,,,,,,,,,,,True,
1630703,1610612757,Scoot Henderson,Scoot Henderson,1630703,POR,12077.699999999997,201,23,410,418,167.0,135.0,58.0,828,16.0,31.0,1.0,6.0,8.0,14.0,6.0,21.0,2.0,8.0,5.0,2.0,20.0,40,14.0,24.0,60.0,20.0,45,28.0,136.0,462,1.0,10.0,,5.0,13.0,30.0,16.0,18.0,68.0,16.0,32.0,33.0,,40,20.0,5.0,15.0,15.0,30.0,8.0,13.0,1.0,1.0,75.0,,5.0,,8.0,10.0,,18.0,5.0,23.0,1.0,7.0,3.0,4.0,16.0,9.0,7.0,7.0,23.0,1.0,11.0,6.0,27.0,2.0,1.0,26.0,1.0,33.0,1.0,9.0,8.0,2.0,1.0,1.0,2.0,,,3.0,1.0,,,68.0,167.0,8.0,8.0,0.3333333333333333,0.3333333333333333,0.55,0.4444444444444444,0.4444444444444444,0.4,0.1,0.43333333333333335,0.5142857142857142,0.19230769230769232,0.5434782608695652,0.5619834710743802,0.19230769230769232,0.5964912280701754,0.42857142857142855,0.08333333333333333,0.0967741935483871,0.047619047619047616,29.75206611570248,0.6956521739130435,,,0.08695652173913043,0.05555555555555555,0.09195402298850575,,0.0891089108910891,0.026737967914438502,0.04,0.10344827586206896,,,,0.15384615384615385,0.038461538461538464,0.08333333333333333,0.1346153846153846,0.02857142857142857,0.018518518518518517,0.3333333333333333,0.29523809523809524,0.5161290322580645,0.5714285714285714,0.375,0.2,0.2857142857142857,0.3,0.3333333333333333,0.0761904761904762,0.25,0.2857142857142857,,0.047619047619047616,0.38095238095238093,0.5,0.5,0.55,0.46153846153846156,0.16666666666666666,1.0,0.30434782608695654,0.5714285714285714,0.043478260869565216,0.30434782608695654,0.7238095238095238,0.5,0.5411895238095238,0.54133125,0.5401597826086957,0.07964601769911504,0.1323529411764706,0.03676470588235294,0.5,6.168333333333333,25.728888888888893,0.4073170731707317,,,,1.0,3.0,8.0,1.0,3.0,8.0,27.0,7.0,4.0,,,,0.3333333333333333,0.5,,,,,0.23076923076923078,0.3333333333333333,1.0,,0.5714285714285714,,1.0,1.0,3.0,,,,0.125,,,,,,,,,,True,
1631200,1610612757,Kris Murray,Kris Murray,1631200,POR,76958.9,1283,-1,2668,2686,927.0,832.0,406.0,5354,84.0,128.0,18.0,31.0,22.0,36.0,7.0,21.0,,,68.0,18.0,13.0,50,10.0,91.0,149.0,31.0,118,37.0,312.0,3010,20.0,38.0,10.0,65.0,23.0,39.0,28.0,11.0,93.0,120.0,62.0,93.0,26.0,50,13.0,18.0,43.0,33.0,76.0,23.0,34.0,6.0,3.0,185.0,57.0,26.0,3.0,52.0,54.0,3.0,109.0,86.0,195.0,3.0,47.0,33.0,14.0,28.0,22.0,17.0,6.0,45.0,7.0,14.0,51.0,90.0,3.0,4.0,46.0,8.0,53.0,6.0,26.0,2.0,22.0,,,12.0,,10.0,22.0,12.0,,1.0,93.0,918.0,4.0,2.0,0.6593406593406593,0.7692307692307693,1.0,0.2627118644067797,0.2627118644067797,0.610738255033557,0.5263157894736842,0.5897435897435898,0.5149812734082397,0.5092592592592593,0.6119402985074627,0.5379310344827586,0.5508474576271186,0.6118421052631579,0.4419475655430712,0.12080536912751678,0.109375,0.19047619047619047,10.618066561014263,0.6222222222222222,0.05172413793103448,0.03571428571428571,0.08231707317073171,0.0436241610738255,0.0896551724137931,0.08142857142857143,0.08576051779935275,0.06404320987654322,0.05357142857142857,0.03139013452914798,0.043010752688172046,0.08610567514677103,0.06878306878306878,0.10084033613445378,0.07260726072607261,0.06956521739130435,0.07476635514018691,0.13157894736842105,0.024,0.5454545454545454,0.4794007490636704,0.65625,0.7368421052631579,0.6547619047619048,0.07865168539325842,0.3333333333333333,0.4117647058823529,0.7142857142857143,,,,,0.2546816479400749,0.18726591760299627,0.26,0.26,1.0,0.5740740740740741,0.5806451612903226,0.16666666666666666,0.5373134328358209,0.6111111111111112,0.26865671641791045,0.14925373134328357,0.9213483146067416,0.26,0.5983374531835205,0.5527075000000001,0.6025805970149254,0.09375,0.15384615384615385,0.20833333333333334,0.2980769230769231,2.373825503355705,24.374576271186438,0.3474512743628186,18.0,8.0,8.0,3.0,8.0,4.0,5.0,16.0,12.0,,10.0,4.0,6.0,,,0.3125,0.42857142857142855,0.2647058823529412,0.2647058823529412,1.0,0.14814814814814814,0.14814814814814814,0.375,1.0,0.4444444444444444,0.4,,1.0,2.0,,,1.0,0.008403361344537815,,2.0,2.0,0.25,1.0,,,,,,True,
1641739,1610612757,Toumani Camara,Toumani Camara,1641739,POR,41262.8,688,6,1433,1438,420.0,369.0,235.0,2871,38.0,59.0,11.0,19.0,14.0,19.0,8.0,22.0,1.0,4.0,41.0,11.0,46.0,112,27.0,47.0,85.0,57.0,153,37.0,302.0,1622,13.0,24.0,11.0,52.0,15.0,22.0,38.0,17.0,98.0,58.0,36.0,150.0,16.0,112,46.0,14.0,24.0,23.0,47.0,17.0,14.0,8.0,2.0,117.0,25.0,8.0,4.0,30.0,35.0,6.0,71.0,37.0,108.0,1.0,26.0,18.0,8.0,26.0,21.0,13.0,5.0,39.0,4.0,15.0,36.0,63.0,2.0,2.0,63.0,5.0,53.0,4.0,19.0,8.0,8.0,3.0,2.0,6.0,,2.0,11.0,7.0,,,96.0,414.0,5.0,7.0,0.6170212765957447,0.7435897435897436,0.8771929824561403,0.37254901960784315,0.37254901960784315,0.5529411764705883,0.5416666666666666,0.6818181818181818,0.5567226890756303,0.5256410256410257,0.675,0.5763358778625954,0.5652173913043478,0.6805555555555556,0.6428571428571429,0.16470588235294117,0.11864406779661017,0.3181818181818182,17.54079254079254,0.6666666666666666,0.2,0.07272727272727272,0.09887005649717515,0.024691358024691357,0.09646302250803858,0.06631299734748011,0.09774436090225563,0.047075606276747506,0.025,0.01652892561983471,0.046511627906976744,0.06159420289855073,0.07920792079207921,0.06299212598425197,0.13414634146341464,0.07936507936507936,0.09787234042553192,0.09210526315789473,0.008403361344537815,0.6363636363636364,0.24789915966386555,0.6440677966101694,0.7307692307692307,0.631578947368421,0.09243697478991597,0.36363636363636365,0.5333333333333333,0.5,0.01680672268907563,0.25,0.25,1.0,0.1722689075630252,0.47058823529411764,0.4107142857142857,0.4107142857142857,0.8913043478260869,0.48717948717948717,0.5789473684210527,0.2727272727272727,0.31666666666666665,0.7368421052631579,0.18333333333333332,0.45,0.8907563025210085,0.4107142857142857,0.5691344537815126,0.5620710526315789,0.5890425,0.07874015748031496,0.19,0.17218543046357615,0.32450331125827814,3.8388235294117643,25.29019607843137,0.2930914166085136,11.0,4.0,3.0,5.0,11.0,14.0,5.0,15.0,17.0,21.0,6.0,6.0,3.0,,1.0,0.3333333333333333,0.4473684210526316,0.2682926829268293,0.2682926829268293,0.8181818181818182,0.10256410256410256,0.28205128205128205,0.45454545454545453,1.0,0.2727272727272727,0.5185185185185185,,,,23.0,,1.0,0.006493506493506494,,,2.0,,,,,,,,True,
201950,1610612757,Jrue Holiday,Jrue Holiday,201950,POR,20434.9,341,39,699,705,218.0,201.0,94.0,1404,20.0,26.0,3.0,3.0,8.0,9.0,13.0,32.0,8.0,17.0,14.0,4.0,28.0,76,18.0,41.0,75.0,36.0,90,19.0,209.0,758,6.0,6.0,4.0,37.0,15.0,26.0,22.0,10.0,76.0,18.0,64.0,57.0,2.0,76,28.0,6.0,55.0,17.0,72.0,11.0,44.0,9.0,2.0,161.0,4.0,7.0,,21.0,18.0,1.0,40.0,11.0,51.0,1.0,17.0,7.0,10.0,27.0,18.0,8.0,9.0,35.0,,9.0,7.0,17.0,2.0,,16.0,1.0,21.0,1.0,6.0,3.0,3.0,,,1.0,,2.0,3.0,2.0,1.0,,74.0,215.0,3.0,2.0,0.21951219512195122,0.225,0.5277777777777778,0.4,0.4,0.5466666666666666,1.0,0.5769230769230769,0.5757575757575758,0.9705882352941176,0.6875,0.5982658959537572,0.9736842105263158,0.7075471698113207,0.5454545454545454,0.08,0.11538461538461539,0.09375,25.49019607843137,0.7714285714285715,0.07692307692307693,,0.1016949152542373,0.04794520547945205,0.13291139240506328,0.021164021164021163,0.11641791044776119,0.03283582089552239,0.07142857142857142,0.02127659574468085,,0.02962962962962963,,0.1044776119402985,0.075,0.16666666666666666,0.11475409836065574,0.19444444444444445,0.012345679012345678,0.6666666666666666,0.15757575757575756,0.7692307692307693,0.8695652173913043,0.3,0.19393939393939394,0.40625,0.4482758620689655,0.07692307692307693,0.10303030303030303,0.47058823529411764,0.47058823529411764,0.25,0.08484848484848485,0.46060606060606063,0.3684210526315789,0.3684210526315789,0.42857142857142855,0.17647058823529413,1.0,,0.1875,0.8888888888888888,0.08333333333333333,0.375,0.703030303030303,0.3684210526315789,0.522600909090909,0.5249375000000001,0.4947791666666667,0.03529411764705882,0.075,0.17703349282296652,0.36363636363636365,8.323999999999998,25.773333333333337,0.31187410586552217,8.0,3.0,2.0,5.0,8.0,10.0,7.0,11.0,12.0,51.0,6.0,4.0,3.0,,,0.6363636363636364,0.5454545454545454,0.5714285714285714,0.5714285714285714,0.875,0.17647058823529413,0.47058823529411764,0.625,0.2,0.5,0.5555555555555556,,,,,3.0,,,,2.0,,0.6666666666666666,1.0,,,,,,True,
1630249,1610612757,Vít Krejčí,Vít Krejčí,1630249,POR,2737.1000000000004,46,-8,87,91,23.0,24.0,9.0,178,,,,,,,1.0,1.0,2.0,2.0,3.0,1.0,2.0,10,2.0,3.0,3.0,2.0,13,1.0,13.0,90,,,,,1.0,1.0,3.0,,2.0,6.0,,6.0,,10,2.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,,,,3.0,7.0,,10.0,,10.0,,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,2.0,23.0,,,1.0,1.0,1.0,0.15384615384615385,0.15384615384615385,1.0,,1.0,0.375,,0.25,0.40625,,0.25,0.8125,,,,18.367346938775512,0.5,,,0.25925925925925924,,0.15789473684210525,,0.21739130434782608,,,,,,,0.2222222222222222,0.2,0.375,0.2,,,1.0,,,,,0.0625,1.0,1.0,1.0,0.125,1.0,1.0,1.0,0.1875,0.625,0.2,0.2,1.0,,,,,,0.25,0.5,0.8125,0.2,0.5108687500000001,0.50445,0.5065124999999999,0.0625,,,0.15384615384615385,13.733333333333334,25.66923076923077,0.26436781609195403,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,0.07692307692307693,,,,,,1.0,,,,,True,
1631321,1610612757,Sidy Cissoko,Sidy Cissoko,1631321,POR,24225.0,404,-18,839,857,326.0,296.0,127.0,1696,11.0,19.0,1.0,1.0,6.0,8.0,5.0,14.0,,,18.0,6.0,8.0,39,14.0,16.0,33.0,12.0,57,17.0,85.0,952,1.0,1.0,4.0,12.0,8.0,14.0,20.0,7.0,38.0,22.0,10.0,30.0,2.0,39,8.0,6.0,18.0,26.0,44.0,20.0,17.0,1.0,,114.0,12.0,6.0,,18.0,16.0,6.0,40.0,18.0,58.0,2.0,12.0,4.0,8.0,15.0,4.0,11.0,11.0,26.0,3.0,11.0,26.0,57.0,5.0,3.0,42.0,2.0,31.0,3.0,11.0,6.0,5.0,,,5.0,,,5.0,3.0,1.0,,38.0,323.0,12.0,5.0,0.6875,0.7333333333333333,0.8333333333333334,0.21052631578947367,0.21052631578947367,0.48484848484848486,1.0,0.5714285714285714,0.37777777777777777,0.3333333333333333,0.45588235294117646,0.40865384615384615,0.42857142857142855,0.475,0.6333333333333333,0.18181818181818182,0.21052631578947367,0.14285714285714285,13.184584178498987,0.5769230769230769,0.3,,0.08163265306122448,0.03333333333333333,0.10285714285714286,0.05454545454545454,0.09164420485175202,0.045,0.014084507042253521,0.038461538461538464,0.06451612903225806,0.04878048780487805,0.07142857142857142,0.06666666666666667,0.10344827586206896,0.05263157894736842,0.1076923076923077,0.08888888888888889,0.037037037037037035,0.6,0.2111111111111111,0.5789473684210527,0.7333333333333333,0.8181818181818182,0.15555555555555556,0.35714285714285715,0.4166666666666667,0.4,,,,,0.2,0.43333333333333335,0.20512820512820512,0.20512820512820512,0.875,0.08333333333333333,1.0,,0.23529411764705882,0.75,0.17647058823529413,0.4117647058823529,0.8444444444444444,0.20512820512820512,0.5531983333333332,0.5301857142857143,0.5507235294117647,0.11224489795918367,0.2682926829268293,0.1411764705882353,0.4470588235294118,4.172727272727272,25.25964912280702,0.38855780691299163,4.0,3.0,1.0,1.0,8.0,4.0,2.0,11.0,5.0,6.0,6.0,2.0,2.0,,,0.18181818181818182,0.25,0.2222222222222222,0.2222222222222222,0.75,0.25,0.6666666666666666,0.125,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,,14.0,,,,,1.0,2.0,0.3333333333333333,,,1.0,,,,True,
1631101,1610612757,Shaedon Sharpe,Shaedon Sharpe,1631101,POR,26342.1,439,8,936,938,323.0,309.0,141.0,1874,69.0,100.0,7.0,15.0,17.0,24.0,13.0,44.0,19.0,63.0,9.0,1.0,24.0,78,29.0,101.0,207.0,25.0,87,41.0,318.0,1059,10.0,26.0,3.0,26.0,26.0,62.0,30.0,13.0,86.0,80.0,122.0,42.0,6.0,78,24.0,22.0,11.0,27.0,38.0,19.0,9.0,2.0,,103.0,7.0,7.0,,24.0,17.0,1.0,42.0,14.0,56.0,4.0,23.0,14.0,9.0,40.0,20.0,14.0,20.0,54.0,2.0,23.0,6.0,29.0,,2.0,43.0,,55.0,10.0,29.0,3.0,2.0,,,1.0,,1.0,2.0,1.0,,,86.0,321.0,3.0,2.0,0.39603960396039606,0.40816326530612246,0.56,0.28735632183908044,0.28735632183908044,0.48792270531400966,0.38461538461538464,0.41935483870967744,0.4710884353741497,0.359375,0.3967391304347826,0.5031645569620253,0.3939393939393939,0.43434343434343436,0.29591836734693877,0.10628019323671498,0.14,0.1590909090909091,33.21364452423698,0.7407407407407407,0.043478260869565216,,0.07172995780590717,0.03398058252427184,0.11822660098522167,0.02766798418972332,0.09318181818181819,0.030501089324618737,0.021052631578947368,0.07692307692307693,,0.027472527472527472,0.028169014084507043,0.07142857142857142,0.05454545454545454,0.11627906976744186,0.12,0.11320754716981132,0.027972027972027972,0.5,0.3401360544217687,0.69,0.8023255813953488,0.4782608695652174,0.14965986394557823,0.29545454545454547,0.35135135135135137,0.23076923076923078,0.21428571428571427,0.30158730158730157,0.3064516129032258,0.21052631578947367,0.030612244897959183,0.2653061224489796,0.3076923076923077,0.3116883116883117,0.5416666666666666,0.46875,0.4666666666666667,0.42857142857142855,0.2608695652173913,0.7083333333333334,0.010869565217391304,0.31521739130434784,0.6360544217687075,0.3076923076923077,0.5475093537414966,0.5258421052631579,0.514833152173913,0.0926517571884984,0.12831858407079647,0.08176100628930817,0.27044025157232704,7.942512077294689,26.11034482758621,0.3450854700854701,1.0,1.0,,1.0,5.0,7.0,1.0,6.0,7.0,33.0,8.0,5.0,7.0,,,0.16666666666666666,0.23333333333333334,0.1111111111111111,0.1111111111111111,1.0,0.03125,0.15625,0.2,,,0.2413793103448276,,,,2.0,1.0,,,0.015873015873015872,,,,,,1.0,1.0,0.011494252873563218,0.01282051282051282,True,
