EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,FG3APct,Usage,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG2A,FG3M,PenaltyFG2A,PenaltyFG3M,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg2ptShotDistance,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PtsAssisted3s,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,DefensiveGoaltends,Assisted3sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,OffThreePtRebounds,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,SelfOReb,StepOutOfBoundsTurnovers,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallTurnovers,LostBallOutOfBoundsTurnovers,BadPassOutOfBoundsTurnovers,AtRimPctBlocked,SecondChanceTurnovers,OffAtRimReboundPct,Blocked3s,BlockedArc3,OffensiveGoaltends,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,on,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,Charge Fouls,Travels,Technical Free Throw Trips,BlockedCorner3,3pt And 1 Free Throw Trips,Corner3PctBlocked,Defensive 3 Seconds Violations
1627936,1610612760,Alex Caruso,Alex Caruso,1627936,OKC,455.0,8.0,-16.0,15,14.0,15.0,2.0,29,1.0,1.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,15.0,0.25,0.25,1.0,13.333333333333334,1.0,1.0,1.0,0.52065,0.52065,0.5,1.0,1.0,25.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,1626.8000000000002,27.0,7.0,60,54.0,31.0,10.0,114,4.0,2.0,4.0,7.0,26.0,62.0,2.0,4.0,7.0,4.0,1.0,6.0,,17.0,6.0,7.0,3.0,7.0,31.0,0.65,0.3888888888888889,0.23529411764705882,33.333333333333336,0.23529411764705882,0.2857142857142857,0.4117647058823529,0.5080205882352942,0.4978928571428571,0.15789473684210525,0.2,0.2692307692307692,25.85,0.5166666666666667,3.0,2.0,3.0,1.0,3.0,6.0,3.0,4.0,1.0,1.0,8.0,13.0,1.0,5.0,1.0,2.0,14.0,3.0,1.0,5.0,4.0,1.0,1.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,0.125,0.125,0.25,0.5,0.25,0.6153846153846154,0.5588235294117647,0.21428571428571427,0.125,0.1875,0.15625,0.2,0.18181818181818182,0.2,0.3333333333333333,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.35294117647058826,0.5,0.5,0.3333333333333333,0.23529411764705882,0.75,0.75,0.25,0.25,0.14285714285714285,0.5,0.25,9.830769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630198,1610612760,Isaiah Joe,Isaiah Joe,1630198,OKC,5961.9,99.0,-3.0,201,215.0,101.0,79.0,416,16.0,8.0,23.0,9.0,41.0,223.0,14.0,6.0,26.0,16.0,3.0,8.0,1.0,21.0,7.0,11.0,2.0,26.0,101.0,0.5857142857142857,0.6190476190476191,0.7666666666666667,17.647058823529413,0.5333333333333333,0.47058823529411764,0.8333333333333334,0.5372216666666667,0.5594470588235295,0.09090909090909091,0.2222222222222222,0.6341463414634146,25.291304347826088,0.5024875621890548,19.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,3.0,4.0,7.0,8.0,3.0,6.0,6.0,2.0,,5.0,5.0,3.0,2.0,1.0,4.0,7.0,13.0,14.0,2.0,1.0,,4.0,1.0,1.0,,,2.0,3.0,2.0,1.0,3.0,1.0,2.0,0.75,0.75,0.34782608695652173,0.42857142857142855,0.34782608695652173,0.5714285714285714,0.5333333333333333,0.5882352941176471,0.1346153846153846,0.06153846153846154,0.09401709401709402,0.047619047619047616,0.08163265306122448,,0.3333333333333333,0.06666666666666667,0.5,0.5,0.03333333333333333,1.0,1.0,1.0,0.13333333333333333,0.5,0.5,0.3125,0.3125,0.11764705882352941,0.375,0.3125,11.528571428571428,1.0,3.0,7.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,24.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.625,0.625,1.0,0.25,0.027777777777777776,0.01,0.1111111111111111,0.125,0.42857142857142855,1.0,0.5,0.23333333333333334,0.42857142857142855,0.42857142857142855,1.0,1.0,0.25,1.0,1.0,0.5,0.5,0.35294117647058826,0.5,0.6159749999999999,0.041666666666666664,0.12195121951219512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1631119,1610612760,Jaylin Williams,Jaylin Williams,1631119,OKC,4097.2,68.0,12.0,145,144.0,77.0,47.0,289,13.0,8.0,15.0,1.0,19.0,135.0,10.0,1.0,10.0,13.0,5.0,8.0,2.0,19.0,2.0,2.0,,10.0,77.0,0.5,0.4166666666666667,0.8333333333333334,15.584415584415584,0.7222222222222222,0.7272727272727273,0.8333333333333334,0.5076416666666667,0.5170954545454545,,,0.5263157894736842,25.913333333333334,0.5310344827586206,9.0,,,,,3.0,,,6.0,3.0,,3.0,6.0,1.0,3.0,,,,6.0,3.0,3.0,,1.0,10.0,4.0,17.0,20.0,,,2.0,5.0,3.0,6.0,2.0,,1.0,2.0,,2.0,2.0,1.0,1.0,,,0.4,0.3,0.4,,0.5,0.4090909090909091,0.09523809523809523,0.2222222222222222,0.16091954022988506,0.11764705882352941,0.18181818181818182,0.3333333333333333,0.5,,,,0.16666666666666666,,,,,,,0.46153846153846156,0.46153846153846156,,0.375,0.46153846153846156,10.333333333333334,,,2.0,,,,2.0,1.0,,,,1.0,,,18.0,2.0,2.0,3.0,3.0,,3.0,3.0,,,,1.0,,,,,,0.6,0.75,0.08,0.04411764705882353,0.25,0.058823529411764705,0.125,,,0.1111111111111111,,,,1.0,,,,1.0,,0.18181818181818182,,0.4953,,,1.0,3.0,1.0,1.0,1.0,0.023255813953488372,0.0625,0.029411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1642959,1610612760,Chris Youngblood,Chris Youngblood,1642959,OKC,10452.500000000002,174.0,6.0,354,370.0,137.0,137.0,724,37.0,11.0,51.0,9.0,65.0,381.0,14.0,6.0,16.0,37.0,4.0,11.0,2.0,29.0,7.0,10.0,1.0,16.0,137.0,0.5078125,0.34782608695652173,0.85,17.098445595854923,0.6166666666666667,0.55,0.8833333333333333,0.5294458333333332,0.50187,0.03278688524590164,0.1111111111111111,0.24615384615384617,25.494117647058818,0.3870056497175141,30.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,12.0,2.0,4.0,9.0,16.0,6.0,2.0,6.0,2.0,,12.0,7.0,6.0,1.0,2.0,12.0,9.0,21.0,28.0,4.0,1.0,2.0,2.0,10.0,20.0,,1.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,0.75,1.0,0.3137254901960784,0.14285714285714285,0.3137254901960784,0.4444444444444444,0.4666666666666667,0.25,0.0989010989010989,0.11764705882352941,0.10880829015544041,0.08888888888888889,0.12,0.1111111111111111,1.0,0.03333333333333333,1.0,1.0,0.06666666666666667,0.25,0.3333333333333333,1.0,0.05,0.3333333333333333,0.5,0.32432432432432434,0.32432432432432434,0.05,0.18181818181818182,0.32432432432432434,8.666666666666666,1.0,4.0,14.0,,,,3.0,2.0,1.0,1.0,1.0,2.0,7.0,2.0,48.0,,3.0,,7.0,3.0,,,,1.0,,1.0,0.5,1.0,0.3333333333333333,0.8333333333333334,0.875,,,0.04918032786885246,0.04142011834319527,0.06666666666666667,0.125,0.07142857142857142,0.5,1.0,0.23333333333333334,0.2857142857142857,0.2857142857142857,1.0,1.0,,,,0.6666666666666666,1.0,0.15,,0.6412249999999999,0.019230769230769232,0.1076923076923077,4.0,1.0,2.0,,2.0,0.037037037037037035,0.06451612903225806,0.047619047619047616,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.2222222222222222,0.25,0.3333333333333333,0.05263157894736842,0.3333333333333333,1.0,0.5,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628392,1610612760,Isaiah Hartenstein,Isaiah Hartenstein,1628392,OKC,474.40000000000003,8.0,,16,15.0,1.0,,31,,,,,,18.0,,,,,1.0,1.0,,2.0,,,,,1.0,,,,5.88235294117647,,,,,,,,,,0.0625,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,4.0,5.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.25,0.75,0.5,0.3333333333333333,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630598,1610612760,Aaron Wiggins,Aaron Wiggins,1630598,OKC,3487.7,58.0,4.0,122,121.0,57.0,32.0,243,10.0,2.0,11.0,2.0,38.0,127.0,3.0,,14.0,10.0,2.0,4.0,2.0,10.0,2.0,2.0,1.0,14.0,57.0,0.8260869565217391,0.875,0.5,20.28985507246377,0.45454545454545453,0.25,0.8181818181818182,0.5761386363636364,0.5009875,0.043478260869565216,0.08333333333333333,0.3684210526315789,26.318181818181817,0.4672131147540984,14.0,6.0,7.0,1.0,3.0,4.0,,,5.0,1.0,9.0,11.0,6.0,5.0,2.0,8.0,10.0,,5.0,2.0,,2.0,,2.0,1.0,3.0,4.0,,,,5.0,5.0,6.0,,,,,,,,,,0.4444444444444444,0.5,0.5454545454545454,0.6666666666666666,0.5454545454545454,0.8181818181818182,0.8181818181818182,0.875,0.03571428571428571,0.058823529411764705,0.04838709677419355,,0.047619047619047616,0.07692307692307693,,0.3181818181818182,0.8571428571428571,0.8571428571428571,0.18181818181818182,0.75,0.75,0.3333333333333333,,,,0.5,0.5,0.125,0.5,0.5,3.772727272727273,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,8.0,4.0,18.0,,,,1.0,,5.0,2.0,,,,1.0,1.0,1.0,0.8,1.3333333333333333,1.3333333333333333,1.0,,,0.015384615384615385,,0.09090909090909091,,0.5,,0.045454545454545456,1.0,1.0,1.0,1.0,,,,0.6666666666666666,1.0,0.125,1.0,,,0.21052631578947367,1.0,3.0,,,,0.022222222222222223,,0.02564102564102564,1.0,1.0,2.0,,2.0,,,,,,,,0.3333333333333333,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,True,,,,,,,,,,
1642349,1610612760,Ajay Mitchell,Ajay Mitchell,1642349,OKC,1998.5,33.0,16.0,68,68.0,24.0,29.0,136,3.0,2.0,3.0,4.0,10.0,62.0,2.0,4.0,8.0,3.0,4.0,8.0,3.0,20.0,3.0,4.0,1.0,8.0,24.0,0.45454545454545453,0.5714285714285714,0.3333333333333333,20.0,0.3333333333333333,0.4,0.3333333333333333,0.44098333333333334,0.42954,0.1,0.14285714285714285,0.8,25.7,0.35294117647058826,2.0,,,,3.0,5.0,,1.0,,,3.0,6.0,,3.0,,2.0,4.0,,,4.0,3.0,1.0,1.0,,,,,2.0,2.0,1.0,3.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,0.5,0.3333333333333333,0.4,,,,,,,,,,,0.5555555555555556,0.6,0.75,0.3333333333333333,0.1111111111111111,,,,,,,,8.283333333333333,,,,,,,,,,,,,,2.0,,,,,,,2.0,1.0,,,,,,,0.6666666666666666,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,0.16666666666666666,0.2,,,,,,,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,
1631172,1610612760,Ousmane Dieng,Ousmane Dieng,1631172,OKC,5557.7,93.0,6.0,184,198.0,75.0,76.0,382,16.0,6.0,20.0,2.0,48.0,194.0,6.0,2.0,18.0,16.0,5.0,14.0,3.0,37.0,1.0,2.0,1.0,18.0,75.0,0.5454545454545454,0.47368421052631576,0.46511627906976744,25.252525252525253,0.37209302325581395,0.3333333333333333,0.5348837209302325,0.4815453488372093,0.46781944444444445,0.022727272727272728,0.041666666666666664,0.375,26.175,0.4076086956521739,14.0,2.0,3.0,1.0,6.0,13.0,3.0,7.0,7.0,2.0,11.0,23.0,8.0,12.0,2.0,6.0,16.0,15.0,7.0,9.0,5.0,4.0,2.0,6.0,9.0,15.0,16.0,1.0,1.0,2.0,6.0,2.0,4.0,,,,2.0,2.0,,2.0,1.0,,0.2727272727272727,0.2727272727272727,0.4,0.3333333333333333,0.4,0.4782608695652174,0.5348837209302325,0.4444444444444444,0.17647058823529413,0.11764705882352941,0.14705882352941177,0.13333333333333333,0.09302325581395349,0.25,0.5,0.06976744186046512,0.6666666666666666,0.6666666666666666,0.3023255813953488,0.46153846153846156,0.5,0.16666666666666666,0.16279069767441862,0.42857142857142855,0.42857142857142855,0.4375,0.4375,0.05555555555555555,0.3333333333333333,0.4375,10.917391304347825,1.0,1.0,4.0,,,,,4.0,1.0,1.0,1.0,4.0,5.0,5.0,9.0,,,,1.0,,4.0,,,,,0.375,0.25,1.0,0.4166666666666667,0.5,0.5,0.6666666666666666,,,0.012048192771084338,,0.25,0.2222222222222222,0.5,0.3333333333333333,0.09302325581395349,0.25,0.25,1.0,0.2857142857142857,,,,0.8,1.0,,,0.52875,,0.10416666666666667,1.0,3.0,,,,0.02,,0.02631578947368421,,,1.0,,,1.0,,,0.043478260869565216,0.07692307692307693,,,,,0.25,,4.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,
1641717,1610612760,Cason Wallace,Cason Wallace,1641717,OKC,1554.8000000000002,26.0,15.0,55,59.0,8.0,31.0,114,3.0,1.0,3.0,,4.0,54.0,1.0,,,3.0,,4.0,,12.0,2.0,,,,8.0,0.18181818181818182,,0.2727272727272727,22.22222222222222,0.2727272727272727,0.5,0.5454545454545454,0.4898,0.46030000000000004,,,,25.833333333333332,0.14545454545454545,7.0,1.0,3.0,1.0,1.0,4.0,,1.0,,,2.0,8.0,,1.0,,2.0,2.0,,,4.0,2.0,2.0,,,2.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,3.0,,,,,,,,,,0.5,0.5,,,,0.25,0.18181818181818182,,0.14285714285714285,,0.058823529411764705,0.6666666666666666,,,,0.2727272727272727,0.3333333333333333,1.0,0.36363636363636365,0.25,0.3333333333333333,1.0,0.09090909090909091,,,,,0.5,,,5.9375,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,0.6666666666666666,0.3333333333333333,0.1,0.038461538461538464,,,,,,,,,,,,,,0.5,,,,0.47275,,,,,,,1.0,,0.2,,,1.0,,,,3.0,,,0.375,0.25,,,0.5,,,,,,1.0,0.6666666666666666,,,,,,,,,,,,True,,,,,,,,,,
