EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SelfOReb,Loose Ball Fouls,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,FTOffRebounds,FTDefRebounds,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,BlockedCorner3,Arc3PctBlocked,Defensive 3 Seconds Violations,on
1628379,1610612747,Luke Kennard,Luke Kennard,1628379,LAL,21349.0,356,-73.0,741,736,289,231.0,75,1477,13.0,17.0,4.0,5.0,7.0,10.0,12.0,19.0,3.0,8.0,8.0,13.0,1.0,2.0,4.0,6.0,11.0,35.0,2.0,4.0,5.0,16.0,28.0,44.0,19.0,48.0,17.0,130.0,925,5.0,7.0,3.0,6.0,1.0,20.0,12.0,19.0,9.0,22.0,3.0,54.0,42.0,14.0,54.0,3.0,4.0,35.0,11.0,3.0,1.0,26.0,16.0,42.0,7.0,9.0,13.0,8.0,5.0,100.0,4.0,4.0,20.0,18.0,38,8.0,46,8.0,5.0,3.0,8.0,1.0,6.0,4.0,1.0,2.0,1.0,12.0,2.0,3.0,14,23,1.0,11.0,1.0,19.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,54.0,288,1.0,0.75,0.8076923076923077,0.9473684210526315,0.3958333333333333,0.5,0.4090909090909091,0.3958333333333333,0.6363636363636364,0.7142857142857143,0.631578947368421,0.6141304347826086,0.7307692307692307,0.6219512195121951,0.6363636363636364,0.7142857142857143,0.6309523809523809,0.5217391304347826,0.020833333333333332,0.06818181818181818,0.17647058823529413,0.07692307692307693,13.503649635036496,0.6666666666666666,0.10843373493975904,0.026845637583892617,0.12121212121212122,0.024539877300613498,0.1148036253776435,0.02564102564102564,0.11428571428571428,0.015267175572519083,0.0625,0.10416666666666667,0.10204081632653061,0.15,0.10344827586206896,0.16326530612244897,1.0,0.18478260869565216,0.7647058823529411,0.9285714285714286,0.7692307692307693,0.20652173913043478,0.631578947368421,0.631578947368421,0.75,0.08695652173913043,0.375,0.375,0.6666666666666666,0.14130434782608695,0.6153846153846154,0.6666666666666666,1.0,0.3804347826086957,0.3142857142857143,0.3142857142857143,0.9090909090909091,0.38461538461538464,0.8,0.5,0.15384615384615385,0.5,1.0,0.3076923076923077,0.5,0.5,0.24390243902439024,0.7,0.14634146341463414,0.6666666666666666,0.3902439024390244,0.3125,0.7065217391304348,0.3142857142857143,0.5395766304347825,0.60327,0.5480512195121952,0.0707070707070707,0.12,0.02040816326530612,0.15384615384615385,0.4153846153846154,8.20681818181818,25.212500000000006,0.3900134952766532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628467,1610612747,Maxi Kleber,Maxi Kleber,1628467,LAL,7434.0,124,14.0,263,261,75,67.0,28,524,3.0,6.0,,2.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,,,,,2.0,7.0,1.0,1.0,,2.0,6.0,10.0,2.0,8.0,2.0,20.0,293,,2.0,1.0,1.0,,3.0,2.0,2.0,,2.0,2.0,6.0,12.0,,6.0,,,7.0,2.0,,,2.0,5.0,7.0,4.0,1.0,2.0,,,19.0,1.0,9.0,4.0,4.0,8,10.0,18,4.0,2.0,2.0,4.0,,3.0,4.0,,1.0,,8.0,2.0,1.0,10,21,4.0,2.0,,2.0,,1.0,,,,,,6.0,71,3.0,1.0,1.0,1.0,0.25,1.0,,0.25,0.6,,1.0,0.5,0.5,0.5,0.5263157894736842,0.5,0.6,0.4444444444444444,,,,,9.183673469387756,0.5,0.06779661016949153,0.1836734693877551,0.0784313725490196,0.019230769230769232,0.07272727272727272,0.09900990099009901,0.18181818181818182,0.02564102564102564,,0.16666666666666666,0.030303030303030304,,0.05263157894736842,0.15384615384615385,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.05555555555555555,1.0,1.0,1.0,0.05555555555555555,,,,0.3888888888888889,0.2857142857142857,0.2857142857142857,1.0,0.6666666666666666,,,,,,0.3333333333333333,1.0,1.0,0.25,1.0,,,0.5,,0.7777777777777778,0.2857142857142857,0.5512527777777777,0.65325,0.5334125000000001,0.05263157894736842,0.09090909090909091,,0.15,0.3,4.430000000000001,26.5,0.28517110266159695,1.0,4.0,0.18181818181818182,0.1875,0.1,,,,,,,,,,,,,,,,,,,,,,,,True
1629020,1610612747,Jarred Vanderbilt,Jarred Vanderbilt,1629020,LAL,22824.8,380,88.0,777,779,225,174.0,94,1556,23.0,43.0,6.0,12.0,7.0,14.0,3.0,6.0,,,12.0,36.0,,2.0,1.0,8.0,,1.0,,,,,26.0,49.0,12.0,37.0,12.0,100.0,869,6.0,13.0,,2.0,1.0,13.0,8.0,15.0,1.0,8.0,9.0,28.0,40.0,12.0,33.0,3.0,4.0,1.0,,9.0,,22.0,9.0,31.0,7.0,2.0,12.0,7.0,3.0,71.0,12.0,14.0,37.0,30.0,70,28.0,98,26.0,21.0,5.0,10.0,2.0,6.0,4.0,,4.0,,14.0,1.0,3.0,16,35,2.0,22.0,3.0,23.0,,4.0,1.0,7.0,4.0,7.0,2.0,28.0,224,3.0,0.7692307692307693,0.8333333333333334,0.9166666666666666,0.32432432432432434,,0.125,0.32432432432432434,0.5306122448979592,0.46153846153846156,0.5333333333333333,0.5116279069767442,0.4,0.41304347826086957,0.5154639175257731,0.40625,0.45161290322580644,0.43023255813953487,,0.1836734693877551,0.18604651162790697,,12.443946188340806,0.7142857142857143,0.17045454545454544,0.09210526315789473,0.21022727272727273,0.0736196319018405,0.1903409090909091,0.08253968253968254,0.09090909090909091,0.05555555555555555,0.10909090909090909,0.11864406779661017,0.21739130434782608,0.12,0.2076923076923077,0.21739130434782608,0.2857142857142857,0.5,0.5348837209302325,0.6571428571428571,0.782608695652174,0.06976744186046512,0.5,0.6,0.6666666666666666,,,,,0.4186046511627907,0.3333333333333333,0.3333333333333333,0.9166666666666666,0.011627906976744186,,,,0.8,0.5,0.6666666666666666,0.13333333333333333,,,,,,0.6086956521739131,0.5,0.34782608695652173,0.125,,,0.9302325581395349,,0.6068598837209301,0.60164,0.6012000000000001,0.054945054945054944,0.07547169811320754,0.02631578947368421,0.13,0.28,2.193877551020409,23.575675675675676,0.28957528957528955,1.0,2.0,0.07352941176470588,0.13793103448275862,0.02564102564102564,2.0,3.0,8.0,6.0,3.0,6.0,0.16666666666666666,0.1875,0.06451612903225806,,,,,,,,,,,,,,,True
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,110230.4,1837,14.0,3804,3816,1107,859.0,383,7620,73.0,112.0,11.0,17.0,19.0,32.0,44.0,96.0,64.0,107.0,46.0,108.0,1.0,2.0,13.0,25.0,63.0,142.0,5.0,11.0,23.0,49.0,181.0,315.0,109.0,250.0,44.0,733.0,4472,17.0,31.0,6.0,13.0,8.0,60.0,46.0,79.0,36.0,74.0,13.0,213.0,284.0,78.0,321.0,6.0,16.0,142.0,63.0,23.0,,26.0,25.0,51.0,16.0,9.0,13.0,11.0,2.0,127.0,20.0,17.0,89.0,74.0,173,39.0,212,35.0,19.0,16.0,20.0,5.0,13.0,20.0,3.0,7.0,,40.0,3.0,6.0,51,101,8.0,41.0,1.0,63.0,,32.0,1.0,18.0,10.0,21.0,10.0,213.0,1097,10.0,0.7845303867403315,0.8208092485549133,0.981651376146789,0.436,0.46153846153846156,0.4864864864864865,0.436,0.5746031746031746,0.5483870967741935,0.5822784810126582,0.6097345132743363,0.5909090909090909,0.6535947712418301,0.617003367003367,0.6122448979591837,0.6614906832298136,0.4424778761061947,,0.07301587301587302,0.13392857142857142,,14.928184600894749,0.5,0.08644859813084112,0.022516556291390728,0.09877913429522753,0.024009603841536616,0.09277177006260671,0.023299748110831235,0.03755868544600939,0.025157232704402517,0.02030456852791878,0.06343283582089553,0.09803921568627451,0.09302325581395349,0.08925869894099848,0.125,0.47619047619047616,0.19823008849557522,0.6517857142857143,0.7525773195876289,0.8493150684931506,0.16991150442477876,0.4583333333333333,0.4835164835164835,0.6818181818181818,0.18938053097345134,0.5981308411214953,0.6153846153846154,0.78125,0.1911504424778761,0.42592592592592593,0.42592592592592593,1.0,0.2513274336283186,0.44366197183098594,0.44366197183098594,0.9682539682539683,0.38636363636363635,0.6470588235294118,0.36363636363636365,0.045454545454545456,0.5,1.0,0.25,0.45454545454545453,1.0,0.20915032679738563,0.59375,0.16339869281045752,0.52,0.3202614379084967,0.46938775510204084,0.6407079646017699,0.44366197183098594,0.530057168141593,0.5291939999999999,0.5235424836601308,0.05564924114671164,0.09329446064139942,0.004,0.08185538881309687,0.29058663028649384,9.661269841269842,24.957600000000003,0.2910094637223975,6.0,9.0,0.018134715025906734,0.01282051282051282,0.024096385542168676,2.0,10.0,2.0,1.0,7.0,1.0,0.052083333333333336,0.10752688172043011,0.01680672268907563,1.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,4.0,1.0,0.028037383177570093,,,,True
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,57744.9,962,73.0,1991,1983,531,393.0,193,3974,77.0,96.0,4.0,4.0,21.0,26.0,50.0,110.0,7.0,23.0,5.0,20.0,2.0,5.0,,2.0,49.0,156.0,5.0,14.0,11.0,32.0,134.0,229.0,54.0,176.0,185.0,615.0,2292,6.0,10.0,7.0,19.0,14.0,47.0,34.0,60.0,11.0,34.0,70.0,171.0,82.0,186.0,111.0,51.0,4.0,156.0,49.0,12.0,4.0,122.0,51.0,173.0,33.0,18.0,67.0,41.0,14.0,397.0,12.0,5.0,65.0,47.0,117,17.0,134,31.0,22.0,9.0,60.0,9.0,38.0,22.0,6.0,22.0,,82.0,4.0,22.0,30,59,2.0,154.0,14.0,216.0,16.0,64.0,15.0,9.0,4.0,10.0,6.0,168.0,529,4.0,0.30597014925373134,0.3106060606060606,0.6851851851851852,0.3068181818181818,0.3684210526315789,0.3235294117647059,0.3068181818181818,0.5851528384279476,0.6,0.5666666666666667,0.5308641975308642,0.5689655172413793,0.5372340425531915,0.6130346232179226,0.6388888888888888,0.6297709923664122,0.4345679012345679,0.022727272727272728,0.05240174672489083,0.041666666666666664,0.05,25.892453682783554,0.7317073170731707,0.10398230088495575,0.012987012987012988,0.14099783080260303,0.02745995423340961,0.12267250821467689,0.02068126520681265,0.02654867256637168,0.026706231454005934,0.03,0.06569343065693431,0.12083333333333333,0.12,0.14084507042253522,0.14150943396226415,0.6,0.23703703703703705,0.8020833333333334,0.8369565217391305,0.3116883116883117,0.2716049382716049,0.45454545454545453,0.49019607843137253,0.32,0.056790123456790124,0.30434782608695654,0.30434782608695654,0.14285714285714285,0.04938271604938271,0.25,0.2631578947368421,1.0,0.3851851851851852,0.3141025641025641,0.3202614379084967,0.6530612244897959,0.13793103448275862,1.0,0.25,0.1724137931034483,0.4,1.0,0.4827586206896552,0.35714285714285715,0.8,0.2765957446808511,0.8076923076923077,0.02127659574468085,,0.3404255319148936,0.34375,0.671604938271605,0.3141025641025641,0.5202755555555554,0.5219166666666667,0.4994670212765956,0.1673728813559322,0.22695035460992907,0.07894736842105263,0.07642276422764227,0.2780487804878049,6.790829694323143,26.313068181818178,0.26670015067805125,1.0,,0.01020408163265306,,0.005050505050505051,,5.0,5.0,19.0,5.0,16.0,0.07272727272727272,0.1,,2.0,,8.0,11.0,1.0,1.0,,,,,,1.0,0.019230769230769232,,True
1641733,1610612747,Nick Smith Jr.,Nick Smith Jr.,1641733,LAL,4107.0,68,12.0,144,148,38,45.0,11,292,2.0,2.0,,,1.0,1.0,6.0,11.0,1.0,1.0,,2.0,,,,,5.0,11.0,,1.0,4.0,4.0,9.0,14.0,5.0,13.0,1.0,34.0,169,1.0,1.0,,1.0,,2.0,3.0,6.0,4.0,4.0,1.0,19.0,2.0,16.0,15.0,,,11.0,5.0,1.0,,9.0,4.0,13.0,1.0,3.0,7.0,1.0,1.0,30.0,,,3.0,2.0,5,,5,3.0,2.0,1.0,3.0,,2.0,2.0,1.0,1.0,,5.0,,,3,7,,5.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,19.0,38,1.0,0.1111111111111111,0.1111111111111111,1.0,0.38461538461538464,,1.0,0.38461538461538464,0.6428571428571429,1.0,0.5,0.6111111111111112,0.5,0.9,0.6296296296296297,0.5,0.95,0.48148148148148145,,0.07142857142857142,,,20.38216560509554,0.6,0.06666666666666667,,0.08108108108108109,,0.07462686567164178,,,,,0.06666666666666667,,0.25,0.1,,1.0,0.07407407407407407,1.0,1.0,,0.4074074074074074,0.5454545454545454,0.6,0.16666666666666666,0.037037037037037035,1.0,1.0,,0.07407407407407407,,,,0.4074074074074074,0.45454545454545453,0.45454545454545453,1.0,,,,,,,0.5,,,0.1,1.0,,,0.4,1.0,0.5555555555555556,0.45454545454545453,0.49994629629629633,0.49512500000000004,0.503315,0.037037037037037035,0.07142857142857142,,0.058823529411764705,0.5588235294117647,9.292857142857144,26.26153846153846,0.2638888888888889,,,,,,,,,,,,0.09090909090909091,,,1.0,,,1.0,,,,,,,,,,,True
1629028,1610612747,Deandre Ayton,Deandre Ayton,1629028,LAL,54803.2,913,-110.0,1883,1889,404,336.0,185,3772,108.0,134.0,28.0,38.0,22.0,28.0,67.0,112.0,13.0,22.0,,,,,,,,,,,,,188.0,268.0,,,41.0,417.0,2270,37.0,50.0,,,8.0,82.0,35.0,50.0,,,14.0,84.0,310.0,66.0,,,58.0,,,13.0,,17.0,10.0,27.0,9.0,1.0,4.0,8.0,5.0,64.0,33.0,55.0,83.0,82.0,188,88.0,276,15.0,10.0,5.0,28.0,3.0,9.0,19.0,1.0,19.0,3.0,47.0,7.0,11.0,53,76,6.0,47.0,,65.0,,27.0,,33.0,17.0,34.0,18.0,84.0,404,,0.824468085106383,0.9748427672955975,,,,,,0.7014925373134329,0.74,0.7,0.7014925373134329,0.74,0.7,0.6996644295302014,0.7321428571428571,0.711864406779661,,,0.048507462686567165,0.04477611940298507,,16.44423260247855,0.5957446808510638,0.1889400921658986,0.14705882352941177,0.1930232558139535,0.07894736842105263,0.1909722222222222,0.1111111111111111,0.20618556701030927,0.059375,0.14285714285714285,0.2112676056338028,0.16444444444444445,0.22388059701492538,0.18354430379746836,0.21929824561403508,0.5294117647058824,0.5,0.8059701492537313,0.84375,0.7685185185185185,0.417910447761194,0.5982142857142857,0.638095238095238,0.8805970149253731,0.08208955223880597,0.5909090909090909,0.5909090909090909,1.0,,,,,,,,,0.76,0.7368421052631579,0.17857142857142858,,,,,,,0.56,0.7857142857142857,,,,,0.5,,0.5416671641791047,0.5859710526315788,0.557888,0.09310344827586207,0.09310344827586207,,0.19664268585131894,0.2014388489208633,5.644776119402987,,0.2145512480084971,9.0,6.0,0.13333333333333333,0.10975609756097561,0.13432835820895522,,23.0,8.0,8.0,16.0,7.0,0.0625,0.5609756097560976,,,,,5.0,,1.0,1.0,,,1.0,,,,2.0,True
2544,1610612747,LeBron James,LeBron James,2544,LAL,40813.600000000006,680,-43.0,1401,1408,399,375.0,147,2809,92.0,124.0,8.0,11.0,27.0,33.0,26.0,67.0,16.0,33.0,3.0,12.0,1.0,2.0,1.0,2.0,19.0,62.0,2.0,5.0,4.0,13.0,134.0,224.0,22.0,74.0,71.0,405.0,1677,9.0,13.0,3.0,7.0,8.0,35.0,29.0,50.0,5.0,15.0,27.0,100.0,138.0,130.0,45.0,21.0,10.0,62.0,19.0,11.0,,109.0,50.0,159.0,37.0,13.0,61.0,40.0,8.0,368.0,2.0,12.0,48.0,37.0,94,15.0,109,22.0,11.0,11.0,44.0,9.0,26.0,24.0,5.0,18.0,1.0,68.0,2.0,25.0,12,34,4.0,71.0,1.0,102.0,3.0,43.0,2.0,12.0,9.0,12.0,9.0,97.0,391,4.0,0.5149253731343284,0.5348837209302325,0.6818181818181818,0.2972972972972973,0.42857142857142855,0.3333333333333333,0.2972972972972973,0.5982142857142857,0.6923076923076923,0.58,0.5604026845637584,0.675,0.5615384615384615,0.5941176470588235,0.6481481481481481,0.5952380952380952,0.2483221476510067,,0.049107142857142856,0.04838709677419355,,25.83913869537682,0.6470588235294118,0.11858974358974358,0.039735099337748346,0.14545454545454545,0.006666666666666667,0.13239875389408098,0.023255813953488372,0.05555555555555555,0.0045045045045045045,0.01282051282051282,0.0989010989010989,0.12716763005780346,0.125,0.16317991631799164,0.0989010989010989,0.75,0.4161073825503356,0.7419354838709677,0.7796610169491526,0.6086956521739131,0.22483221476510068,0.3880597014925373,0.41935483870967744,0.34615384615384615,0.11073825503355705,0.48484848484848486,0.48484848484848486,0.25,0.040268456375838924,0.25,0.25,1.0,0.2080536912751678,0.3064516129032258,0.3064516129032258,0.631578947368421,0.55,0.7272727272727273,0.125,0.1,0.5,1.0,0.25,0.4,1.0,0.5076923076923077,0.8181818181818182,0.03076923076923077,0.5,0.2,0.3076923076923077,0.6644295302013423,0.3064516129032258,0.540239932885906,0.552259375,0.5529015384615383,0.13636363636363635,0.16929133858267717,0.02631578947368421,0.08641975308641975,0.24691358024691357,6.280803571428571,26.40405405405405,0.284796573875803,3.0,4.0,0.046052631578947366,,0.023076923076923078,1.0,9.0,2.0,10.0,2.0,7.0,0.07462686567164178,0.2571428571428571,0.02127659574468085,,4.0,,13.0,,,,1.0,,,,,,,True
1629029,1610612747,Luka Dončić,Luka Dončić,1629029,LAL,69222.00000000001,1154,65.0,2409,2421,815,597.0,237,4830,82.0,95.0,5.0,8.0,25.0,29.0,107.0,202.0,38.0,88.0,4.0,22.0,1.0,4.0,2.0,11.0,127.0,357.0,7.0,21.0,46.0,126.0,227.0,385.0,131.0,379.0,242.0,1089.0,2819,13.0,30.0,8.0,25.0,15.0,65.0,70.0,114.0,48.0,137.0,105.0,389.0,90.0,364.0,150.0,243.0,8.0,357.0,127.0,11.0,3.0,193.0,93.0,286.0,58.0,35.0,123.0,52.0,18.0,665.0,8.0,10.0,119.0,111.0,245,19.0,264,60.0,37.0,23.0,94.0,16.0,66.0,35.0,5.0,28.0,2.0,129.0,3.0,48.0,41,92,6.0,236.0,3.0,321.0,6.0,134.0,6.0,19.0,12.0,21.0,11.0,385.0,807,9.0,0.19823788546255505,0.20179372197309417,0.3816793893129771,0.34564643799472294,0.32,0.35036496350364965,0.34564643799472294,0.5896103896103896,0.43333333333333335,0.6140350877192983,0.5543193717277487,0.45454545454545453,0.5657370517928287,0.6014412416851441,0.5161290322580645,0.6258064516129033,0.49607329842931935,0.0079155672823219,0.02857142857142857,0.021052631578947368,,38.41281669150521,0.7286821705426356,0.20864661654135339,0.023255813953488372,0.2030716723549488,0.01391304347826087,0.20572450805008943,0.01791044776119403,0.008620689655172414,0.00909090909090909,0.02962962962962963,0.17391304347826086,0.19863013698630136,0.31645569620253167,0.2102803738317757,0.18354430379746836,0.5238095238095238,0.1243455497382199,0.8631578947368421,0.8817204301075269,0.23170731707317074,0.2643979057591623,0.5297029702970297,0.5459183673469388,0.19626168224299065,0.11518324607329843,0.4318181818181818,0.4470588235294118,0.13157894736842105,0.028795811518324606,0.18181818181818182,0.18181818181818182,1.0,0.46727748691099474,0.3557422969187675,0.3587570621468927,0.36220472440944884,0.14545454545454545,0.625,0.2,0.07272727272727272,0.25,1.0,0.38181818181818183,0.3333333333333333,0.7142857142857143,0.11553784860557768,0.8620689655172413,0.043824701195219126,0.18181818181818182,0.50199203187251,0.36507936507936506,0.6204188481675392,0.3557422969187675,0.5067312746386334,0.48529428571428557,0.4986226000000001,0.16055045871559634,0.2751540041067762,0.015584415584415584,0.05968778696051423,0.35720844811753905,9.493766233766234,26.85039577836411,0.33831465338314654,8.0,3.0,0.031818181818181815,0.02127659574468085,0.020671834625323,1.0,15.0,7.0,30.0,7.0,27.0,0.0297029702970297,0.25,0.01282051282051282,1.0,2.0,8.0,32.0,,2.0,1.0,,,1.0,0.03409090909090909,1.0,0.008403361344537815,,True
1631222,1610612747,Jake LaRavia,Jake LaRavia,1631222,LAL,46387.700000000004,773,-31.0,1602,1620,495,357.0,169,3222,43.0,61.0,7.0,13.0,13.0,18.0,21.0,46.0,1.0,4.0,12.0,41.0,,5.0,3.0,16.0,16.0,50.0,2.0,4.0,5.0,12.0,65.0,111.0,28.0,91.0,51.0,265.0,1917,11.0,17.0,2.0,9.0,6.0,34.0,17.0,32.0,8.0,28.0,20.0,78.0,96.0,34.0,84.0,,16.0,50.0,16.0,11.0,,41.0,20.0,61.0,18.0,2.0,17.0,15.0,9.0,142.0,17.0,18.0,36.0,54.0,94,36.0,130,36.0,23.0,13.0,28.0,3.0,21.0,11.0,3.0,7.0,,39.0,6.0,13.0,40,77,3.0,51.0,2.0,64.0,,25.0,,16.0,9.0,17.0,10.0,76.0,491,5.0,0.7384615384615385,0.8421052631578947,1.0,0.3076923076923077,0.2222222222222222,0.2857142857142857,0.3076923076923077,0.5855855855855856,0.6470588235294118,0.53125,0.5297029702970297,0.5384615384615384,0.48333333333333334,0.5735930735930735,0.5483870967741935,0.5342465753424658,0.4504950495049505,,0.0990990990990991,0.09836065573770492,,15.025041736227045,0.717948717948718,0.14634146341463414,0.052941176470588235,0.0972972972972973,0.05105105105105105,0.12178619756427606,0.05200594353640416,0.0594059405940594,0.06177606177606178,0.013513513513513514,0.12295081967213115,0.15577889447236182,0.16666666666666666,0.09124087591240876,0.11458333333333333,0.5882352941176471,0.30198019801980197,0.7049180327868853,0.7818181818181819,0.7209302325581395,0.22772277227722773,0.45652173913043476,0.5121951219512195,0.8095238095238095,0.019801980198019802,0.25,0.25,,0.20297029702970298,0.2926829268292683,0.2926829268292683,1.0,0.24752475247524752,0.32,0.32,1.0,0.5,0.5384615384615384,0.14285714285714285,0.19230769230769232,,,0.15384615384615385,0.5,1.0,0.3,0.7222222222222222,0.26666666666666666,0.1875,0.2,0.4166666666666667,0.7524752475247525,0.32,0.5552029850746268,0.5395156249999999,0.5396110169491526,0.11312217194570136,0.19230769230769232,,0.12830188679245283,0.2943396226415094,4.692792792792794,24.94725274725275,0.3089887640449438,3.0,3.0,0.05521472392638037,0.039473684210526314,0.03125,1.0,4.0,5.0,10.0,7.0,9.0,0.10869565217391304,0.1111111111111111,0.025,1.0,1.0,2.0,6.0,,1.0,,,,,,1.0,,,True
