EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyOffPossExcludingTakeFouls,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,FG3M,FG3A,Points,PtsUnassisted3s,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,AtRimFG3AFrequency,Avg3ptShotDistance,AtRimFGA,Arc3FGM,Arc3FGA,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,FoulsDrawn,Offensive Fouls Drawn,Assisted3sPct,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyAtRimFGA,PenaltyArc3FGA,FtPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,ShootingFouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyPointsPct,AtRimFGM,FG2M,PtsAssisted2s,ThreePtAssists,Arc3Assists,LostBallSteals,LostBallOutOfBoundsTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SecondChanceShotQualityAvg,Offensive Fouls,DefLongMidRangeReboundPct,on,ShortMidRangeAssists,LongMidRangeAssists,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PtsUnassisted2s,Fg2aBlocked,Fg3aBlocked,Corner3Assists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,BadPassTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PtsPutbacks,HeaveAttempts,FTOffRebounds,StepOutOfBoundsTurnovers,Clear Path Fouls,Charge Fouls Drawn,OffensiveGoaltends,Arc3PctBlocked,OffFTReboundPct,Defensive 3 Seconds Violations,BlockedCorner3,3SecondViolations,HeaveMakes
201582,1610612740,Alexis Ajinca,Alexis Ajinca,201582,NOP,475.0,8,-10.0,17,17,5.0,17,1.0,34,1.0,1.0,2.0,17,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,11.11111111111111,1.0,0.25,0.25,1.0,1.0,0.5,0.5,0.3320499999999999,0.284,14.15,0.2941176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201583,1610612740,Ryan Anderson,Ryan Anderson,201583,NOP,311.0,5,-10.0,10,11,,3,,21,,,,16,,1.0,,1.0,1.0,,,,,,,,,,20.0,,0.5,0.5,,,,,0.60045,,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201962,1610612740,Toney Douglas,Toney Douglas,201962,NOP,751.0,13,-19.0,26,26,6.0,18,1.0,52,,1.0,2.0,29,1.0,,,,,,,,,,,,,6.0,25.925925925925924,,,,,,,0.1666666666666666,0.5276166666666667,0.3654,10.15,0.2307692307692307,,,1.0,4.0,3.0,,,,1.0,0.25,0.25,0.25,0.25,0.6666666666666666,,,,,,0.8333333333333334,25.05,1.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.1666666666666666,0.6666666666666666,0.25,0.25,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202397,1610612740,Ish Smith,Ish Smith,202397,NOP,514.0,9,-10.0,18,18,6.0,18,1.0,36,,,1.0,17,1.0,,,,,,,1.0,,,,,,6.0,21.05263157894737,,,,,,,,0.490475,0.490475,2.2,0.3333333333333333,,,,1.0,2.0,,,,1.0,,,,0.3333333333333333,0.5,,,,,,1.0,27.7,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,0.5,0.5,,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202690,1610612740,Jimmer Fredette,Jimmer Fredette,202690,NOP,751.0,13,-19.0,26,26,6.0,18,1.0,52,2.0,,3.0,29,1.0,,,,,1.0,,1.0,,,,,,6.0,18.51851851851852,,,,,,0.5,,0.4581125,0.3853,6.866666666666667,0.2307692307692307,,,,1.0,2.0,,,,1.0,,,0.25,0.25,0.25,,,,,,0.5,25.7,1.0,,1.0,,1.0,,,1.0,,3.0,,1.0,,,,0.25,0.25,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201967,1610612740,Dante Cunningham,Dante Cunningham,201967,NOP,468.0,8,-18.0,17,16,,8,1.0,33,2.0,1.0,4.0,23,,,1.0,1.0,2.0,,,1.0,,,,,,,27.77777777777778,0.5,,,,,0.4,0.2,0.42454,,10.7,,,,,1.0,,,,,,,,,,0.2,,,,,,0.4,25.7,1.0,,1.0,,1.0,,,,,,,,,,,0.2,0.2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.1428571428571428,0.1,0.5,0.4709,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202087,1610612740,Alonzo Gee,Alonzo Gee,202087,NOP,60.0,1,-2.0,2,2,1.0,2,,4,,,,2,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202337,1610612740,Luke Babbitt,Luke Babbitt,202337,NOP,425.0,7,-7.0,14,14,6.0,6,,28,,,,12,,2.0,,2.0,2.0,,,1.0,,,,,,6.0,7.142857142857142,,0.4,0.4,,,,,,,,0.4285714285714285,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101126,1610612740,Nate Robinson,Nate Robinson,101126,NOP,1397.0,23,-20.0,47,47,15.0,15,4.0,94,,,,56,,,,,,1.0,1.0,5.0,,,,,,15.0,1.8867924528301885,,,,,,,,0.5613,,,0.3191489361702128,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,24.5,,,1.0,,1.0,,3.0,4.0,,9.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,False,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201569,1610612740,Eric Gordon,Eric Gordon,201569,NOP,88883.0,1481,-70.0,2998,2987,732.0,907,271.0,5985,52.0,67.0,258.0,3218,46.0,43.0,6.0,89.0,99.0,43.0,27.0,98.0,11.0,8.0,14.0,4.0,,720.0,20.539230536201156,0.0769230769230769,0.0464362850971922,0.0597122302158273,0.0209790209790209,0.2857142857142857,0.0942028985507246,0.1213768115942029,0.5283757713248637,0.5279848214285715,7.593410852713179,0.2441627751834556,13.0,48.0,113.0,294.0,686.0,51.0,36.0,18.0,73.0,0.3843537414965986,0.3843537414965986,0.5208333333333334,0.5644628099173554,0.532608695652174,0.4931506849315068,0.0347003154574132,0.0869565217391304,0.2708333333333333,0.2765957446808511,0.7844202898550725,24.949319727891165,139.0,100.0,246.0,288.0,246.0,100.0,92.0,121.0,46.0,271.0,15.0,37.0,113.0,3.0,0.8495575221238938,0.2518115942028985,0.4456521739130434,0.4065040650406504,0.4065040650406504,0.83,0.4065040650406504,32.0,51.0,111.0,67.0,50.0,178.0,54.0,125.0,18.0,173.0,13.0,0.6357142857142857,0.2831858407079646,0.4513274336283185,0.2594752186588921,71.0,118.0,104.0,29.0,16.0,16.0,7.0,0.4406779661016949,0.4406779661016949,0.4573643410852713,0.5107913669064749,0.5966386554621849,0.4647887323943662,18.0,6.0,10.0,0.0066225165562913,0.007183908045977,0.0028985507246376,0.5246293103448276,1.0,0.0804953560371517,False,20.0,26.0,5.0,10.0,16.0,21.0,26.0,1.0,3.0,4.0,16.0,8.0,17.0,24.0,9.0,9.0,20.0,4.0,49.0,22.0,28.0,132.0,29.0,1.0,13.0,4.0,40.0,7.0,18.0,9.0,3.0,9.0,2.0,2.0,2.0,1.0,4.0,12.0,1.0,3.0,44.0,4.0,3.0,3.0,2.0,1.0,10.0,0.45,0.417910447761194,0.5,0.4782608695652174,0.5921052631578947,0.5663716814159292,0.6125,0.0034013605442176,0.1124031007751938,0.1438848920863309,0.1538461538461538,0.0149253731343283,0.0208333333333333,0.0862068965517241,0.0082304526748971,0.004,0.0128617363344051,0.0055710306406685,0.0157480314960629,0.0775401069518716,0.1222222222222222,0.0242214532871972,0.4038461538461538,0.4772727272727273,0.2857142857142857,0.3880597014925373,0.3939393939393939,0.5,1.0,0.2631578947368421,0.5,1.0,0.0789473684210526,0.3333333333333333,1.0,0.4473684210526316,0.4705882352941176,0.75,0.5,0.1415929203539823,0.25,0.4705882352941176,0.0817717206132879,0.1517241379310344,0.0134680134680134,0.0714285714285714,,,,,,,,,,,,,
