EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,Charge Fouls,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Blocked3s,BlockedCorner3,Technical Free Throw Trips,on,BlockedArc3,Clear Path Fouls
101181,1610612752,Jose Calderon,Jose Calderon,101181,NYK,94843.0,1581,-83,3028,3026,548.0,481,373,6054,23.0,35.0,1.0,3.0,3.0,6.0,13.0,34.0,67.0,151.0,14.0,23.0,1.0,2.0,49.0,134.0,4.0,12.0,12.0,31.0,103.0,220.0,63.0,157.0,25.0,420,3284,6.0,11.0,5.0,14.0,2.0,29.0,11.0,32.0,12.0,31.0,10.0,68.0,60.0,146.0,171.0,18.0,2.0,134.0,49.0,7.0,2.0,155.0,73.0,228.0,52.0,21.0,61.0,45.0,49.0,529.0,5.0,12.0,58.0,103.0,1.0,162.0,17.0,179.0,2.0,52.0,27.0,25.0,57.0,9.0,44.0,17.0,2.0,13.0,1.0,3.0,74.0,2.0,8.0,53,4.0,105,2.0,1.0,52.0,3.0,1.0,10.0,3.0,29.0,3.0,9.0,7.0,6.0,2.0,2.0,2.0,6.0,3.0,1.0,66.0,541.0,9.0,5.0,0.2912621359223301,0.29411764705882354,0.9047619047619048,0.4012738853503185,0.35714285714285715,0.3870967741935484,0.4012738853503185,0.4681818181818182,0.5454545454545454,0.34375,0.5238726790450928,0.54,0.4603174603174603,0.5384615384615384,0.5576923076923077,0.4927536231884058,0.41644562334217505,0.012738853503184714,0.031818181818181815,0.08571428571428572,0.08823529411764706,0.006622516556291391,0.043478260869565216,0.007462686567164179,13.425925925925926,0.7702702702702703,0.012987012987012988,0.09229390681003584,0.011183597390493943,0.1288888888888889,0.011737089201877934,0.10280970625798212,0.01134089392928619,0.011450381679389313,0.013774104683195593,0.008928571428571428,0.015105740181268883,0.05813953488372093,0.11254019292604502,0.11466666666666667,0.1282051282051282,0.13131313131313133,0.01,0.5,0.09283819628647215,0.6571428571428571,0.71875,0.2608695652173913,0.09018567639257294,0.38235294117647056,0.41935483870967744,0.3076923076923077,0.4005305039787798,0.44370860927152317,0.44666666666666666,0.29850746268656714,0.0610079575596817,0.6086956521739131,0.6363636363636364,0.9285714285714286,0.35543766578249336,0.3656716417910448,0.3684210526315789,0.8979591836734694,0.12,0.3333333333333333,0.08,0.5,1.0,0.48,0.3333333333333333,1.0,0.09523809523809523,0.5,0.49206349206349204,0.3870967741935484,0.5092838196286472,0.3656716417910448,0.48523249336870017,0.4909023809523809,0.489197619047619,0.02349869451697128,0.03982300884955752,0.06904761904761905,0.1619047619047619,14.252272727272725,24.966878980891718,0.1809775429326288,,,,,,,,,,,,,,,,,,,True,,
1626170,1610612752,Jerian Grant,Jerian Grant,1626170,NYK,23180.0,386,-32,740,740,162.0,162,93,1480,28.0,51.0,1.0,3.0,6.0,14.0,8.0,20.0,6.0,19.0,3.0,4.0,,1.0,6.0,22.0,,2.0,,4.0,42.0,90.0,9.0,26.0,27.0,138,819,2.0,8.0,,3.0,,4.0,10.0,25.0,2.0,6.0,8.0,34.0,20.0,64.0,21.0,6.0,,22.0,6.0,5.0,,39.0,19.0,58.0,16.0,3.0,17.0,14.0,8.0,135.0,3.0,6.0,13.0,20.0,1.0,34.0,9.0,43.0,,23.0,17.0,6.0,22.0,1.0,18.0,1.0,,4.0,,,23.0,1.0,3.0,17,,29,2.0,,33.0,,,3.0,,39.0,7.0,17.0,6.0,2.0,2.0,,,2.0,1.0,,32.0,161.0,2.0,4.0,0.23809523809523808,0.23809523809523808,0.7777777777777778,0.34615384615384615,,0.3333333333333333,0.34615384615384615,0.4666666666666667,0.25,0.4,0.47844827586206895,0.18181818181818182,0.41935483870967744,0.5227272727272727,0.18181818181818182,0.4473684210526316,0.22413793103448276,,0.05555555555555555,0.058823529411764705,0.05,0.05263157894736842,,,18.032786885245905,0.9565217391304348,0.047619047619047616,0.08130081300813008,0.02181818181818182,0.10655737704918032,0.030927835051546393,0.08967391304347826,0.024193548387096774,0.018691588785046728,0.025,0.022727272727272728,0.024096385542168676,0.053763440860215055,0.07058823529411765,0.1323529411764706,0.12244897959183673,0.041666666666666664,,0.5,0.4396551724137931,0.5490196078431373,0.5833333333333334,0.35714285714285715,0.1724137931034483,0.4,0.42105263157894735,,0.16379310344827586,0.3157894736842105,0.3333333333333333,,0.034482758620689655,0.75,0.75,0.6666666666666666,0.1896551724137931,0.2727272727272727,0.2727272727272727,0.8333333333333334,0.2727272727272727,0.3333333333333333,0.09090909090909091,,,0.18181818181818182,,,0.45161290322580644,0.42857142857142855,0.12903225806451613,,0.6637931034482759,0.2727272727272727,0.5108293103448276,0.49919166666666664,0.5130387096774193,0.1349206349206349,0.17,0.028985507246376812,0.2463768115942029,6.892222222222221,25.026923076923076,0.21891891891891893,2.0,2.0,0.07142857142857142,0.06451612903225806,1.0,,,,,,,,,,,,,,True,,
200811,1610612752,Lou Amundson,Lou Amundson,200811,NYK,560.0,9,-11,17,18,1.0,4,4,35,,3.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,1.0,4.0,,,1.0,3,26,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,1,1.0,1,,,2.0,,,,1.0,3.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,0.25,,,0.25,,,0.3,,,,,,,,,,,22.727272727272727,,,,0.5,,,,0.4,0.5,,1.0,,,,,,,0.3333333333333333,1.0,0.75,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.75,,0.49457500000000004,0.58135,,0.4,0.4,,,2.325,,0.058823529411764705,,,,,,,,,,,,,,,,,,,True,,
201577,1610612752,Robin Lopez,Robin Lopez,201577,NYK,133154.0,2219,-99,4266,4266,854.0,782,536,8532,214.0,342.0,110.0,182.0,53.0,76.0,123.0,259.0,20.0,60.0,,1.0,,,,,,,,,357.0,661.0,,1.0,128.0,842,4631,115.0,195.0,,,24.0,254.0,72.0,122.0,,,46.0,190.0,374.0,340.0,,,184.0,,,27.0,,84.0,30.0,114.0,24.0,6.0,24.0,8.0,52.0,258.0,59.0,203.0,88.0,218.0,28.0,334.0,268.0,602.0,37.0,16.0,12.0,4.0,67.0,6.0,32.0,67.0,4.0,35.0,,12.0,134.0,13.0,24.0,111,,182,10.0,23.0,140.0,,17.0,6.0,1.0,160.0,15.0,68.0,20.0,129.0,104.0,,25.0,129.0,82.0,12.0,186.0,843.0,13.0,16.0,0.5238095238095238,0.7056603773584905,,,,,,0.540090771558245,0.5897435897435898,0.5901639344262295,0.5392749244712991,0.5897435897435898,0.5901639344262295,0.5727891156462585,0.6076555023923444,0.6375838926174496,0.0015105740181268882,,0.04084720121028744,0.049707602339181284,0.03861003861003861,,,,17.760065399550378,0.5,0.23728813559322035,0.14361001317523056,0.1324200913242009,0.13601236476043277,0.09932659932659933,0.14133949191685913,0.1231781852374236,0.17535545023696683,0.12727272727272726,0.10714285714285714,0.09829059829059829,0.16404886561954624,0.1554054054054054,0.10978043912175649,0.1482213438735178,0.09219858156028368,0.13357400722021662,0.6356589147286822,0.5166163141993958,0.6257309941520468,0.6584615384615384,0.4252336448598131,0.39123867069486407,0.4749034749034749,0.4939759036144578,0.6422764227642277,0.09063444108761329,0.3333333333333333,0.3333333333333333,0.85,0.0015105740181268882,,,,,,,,0.9333333333333333,0.6043956043956044,,,,,,,0.6229508196721312,0.6973684210526315,,,0.5181268882175226,,0.49583844410876116,0.5674469512195124,0.5190844262295082,0.0951048951048951,0.09523809523809523,0.3016627078384798,0.22565320665083136,5.04659606656581,22.5,0.20018752930145337,,,0.10317460317460317,,,6.0,1.0,1.0,3.0,9.0,0.07317073170731707,0.03636363636363636,,,,,,,True,,
202682,1610612752,Derrick Williams,Derrick Williams,202682,NYK,27958.0,466,-86,885,893,194.0,132,104,1778,47.0,74.0,8.0,13.0,10.0,16.0,9.0,25.0,14.0,38.0,7.0,15.0,,,8.0,28.0,1.0,2.0,,3.0,70.0,137.0,15.0,43.0,60.0,245,1015,8.0,15.0,1.0,2.0,3.0,22.0,15.0,27.0,3.0,8.0,17.0,56.0,88.0,52.0,42.0,3.0,10.0,28.0,8.0,9.0,,12.0,5.0,17.0,5.0,,3.0,5.0,4.0,39.0,5.0,10.0,24.0,47.0,7.0,78.0,15.0,93.0,4.0,6.0,5.0,1.0,11.0,1.0,6.0,9.0,2.0,5.0,,3.0,20.0,1.0,3.0,14,,21,1.0,1.0,57.0,,1.0,1.0,1.0,78.0,11.0,39.0,4.0,1.0,1.0,,,1.0,,,56.0,192.0,,3.0,0.6285714285714286,0.676923076923077,0.9333333333333333,0.3488372093023256,0.5,0.375,0.3488372093023256,0.5109489051094891,0.5333333333333333,0.5555555555555556,0.5138888888888888,0.5588235294117647,0.5571428571428572,0.5751173708920188,0.6111111111111112,0.6222222222222222,0.2388888888888889,,0.06569343065693431,0.0945945945945946,0.08,,,,22.84313725490196,0.55,0.2916666666666667,0.15112540192926044,0.030211480362537766,0.1702127659574468,0.042735042735042736,0.1570796460176991,0.033482142857142856,0.059322033898305086,,0.027777777777777776,0.05434782608695652,0.075,0.15463917525773196,0.24468085106382978,0.18018018018018017,0.13333333333333333,0.046511627906976744,,0.4111111111111111,0.6351351351351351,0.7014925373134329,0.6808510638297872,0.1388888888888889,0.36,0.391304347826087,0.5555555555555556,0.2111111111111111,0.3684210526315789,0.3684210526315789,0.5,0.08333333333333333,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.15555555555555556,0.2857142857142857,0.2857142857142857,1.0,0.7647058823529411,0.6153846153846154,,,,0.11764705882352941,0.5,1.0,0.45714285714285713,0.625,0.08571428571428572,,0.65,0.2857142857142857,0.543638611111111,0.5698321428571429,0.5520014285714285,0.19138755980861244,0.23636363636363636,0.08979591836734693,0.22857142857142856,7.453284671532847,24.634883720930226,0.2192090395480226,3.0,5.0,,0.14285714285714285,0.6,,1.0,,,,,0.375,1.0,0.022727272727272728,,,,,True,,
201167,1610612752,Arron Afflalo,Arron Afflalo,201167,NYK,90696.0,1512,-113,2899,2889,580.0,460,356,5788,41.0,69.0,1.0,4.0,11.0,19.0,61.0,145.0,66.0,149.0,22.0,60.0,2.0,5.0,28.0,84.0,2.0,9.0,4.0,19.0,168.0,363.0,50.0,144.0,70.0,556,3180,5.0,27.0,4.0,14.0,4.0,26.0,38.0,77.0,12.0,31.0,16.0,128.0,156.0,180.0,135.0,15.0,2.0,83.0,28.0,24.0,1.0,54.0,31.0,85.0,23.0,8.0,19.0,15.0,20.0,201.0,2.0,13.0,57.0,94.0,12.0,163.0,16.0,179.0,2.0,15.0,9.0,6.0,35.0,4.0,21.0,23.0,2.0,14.0,3.0,7.0,58.0,4.0,11.0,31,1.0,82,10.0,5.0,78.0,,2.0,4.0,2.0,86.0,16.0,47.0,4.0,6.0,4.0,,2.0,6.0,1.0,1.0,128.0,573.0,6.0,4.0,0.4642857142857143,0.46706586826347307,0.9,0.3472222222222222,0.2857142857142857,0.3870967741935484,0.34965034965034963,0.4628099173553719,0.18518518518518517,0.4935064935064935,0.47928994082840237,0.2682926829268293,0.5185185185185185,0.5129151291512916,0.29545454545454547,0.5517241379310345,0.28402366863905326,0.006944444444444444,0.06611570247933884,0.14492753623188406,0.06896551724137931,0.026845637583892617,,0.011904761904761904,18.13236627379873,0.603448275862069,0.13953488372093023,0.09334657398212512,0.012584704743465635,0.13073394495412843,0.005115089514066497,0.10464310464310464,0.010533707865168539,0.017793594306049824,0.008571428571428572,0.012437810945273632,0.006557377049180328,0.06091370558375635,0.1048951048951049,0.12232415902140673,0.14327485380116958,0.0851063829787234,0.007633587786259542,0.16666666666666666,0.13609467455621302,0.5942028985507246,0.6949152542372882,0.4634146341463415,0.2859960552268245,0.4206896551724138,0.45185185185185184,0.29508196721311475,0.2938856015779093,0.4429530201342282,0.45517241379310347,0.6212121212121212,0.11834319526627218,0.36666666666666664,0.36666666666666664,0.9545454545454546,0.16568047337278108,0.3333333333333333,0.3373493975903614,0.8571428571428571,0.0975609756097561,0.25,0.12195121951219512,0.4,0.5,0.21951219512195122,0.2222222222222222,1.0,0.17592592592592593,0.5789473684210527,0.17592592592592593,0.21052631578947367,0.42011834319526625,0.3373493975903614,0.4660880952380952,0.48109482758620686,0.4649452830188679,0.08736059479553904,0.11928934010152284,0.046762589928057555,0.2302158273381295,11.352066115702478,24.705555555555563,0.20006898930665748,8.0,12.0,,0.1111111111111111,0.6666666666666666,1.0,,,,,0.017241379310344827,,,,1.0,,,,True,,
204001,1610612752,Kristaps Porzingis,Kristaps Porzingis,204001,NYK,80849.0,1347,-2,2587,2578,381.0,364,339,5165,69.0,127.0,29.0,46.0,10.0,18.0,57.0,163.0,64.0,140.0,7.0,22.0,,,48.0,133.0,3.0,11.0,4.0,14.0,190.0,430.0,55.0,155.0,108.0,653,2724,40.0,71.0,3.0,11.0,30.0,119.0,25.0,58.0,5.0,16.0,23.0,88.0,216.0,164.0,165.0,,44.0,133.0,48.0,19.0,,34.0,25.0,59.0,16.0,9.0,13.0,8.0,13.0,143.0,24.0,64.0,72.0,186.0,14.0,272.0,90.0,362.0,8.0,33.0,25.0,8.0,52.0,6.0,24.0,27.0,4.0,28.0,,4.0,79.0,8.0,13.0,66,4.0,118,12.0,10.0,131.0,1.0,9.0,4.0,2.0,126.0,6.0,59.0,7.0,86.0,66.0,4.0,16.0,87.0,53.0,1.0,88.0,380.0,4.0,5.0,0.5684210526315789,0.6428571428571429,1.0,0.3548387096774194,0.2727272727272727,0.3125,0.3548387096774194,0.4418604651162791,0.5633802816901409,0.43103448275862066,0.4658119658119658,0.5426829268292683,0.4391891891891892,0.506201550387597,0.5891089108910891,0.5116279069767442,0.26495726495726496,,0.044186046511627906,0.07874015748031496,0.04294478527607362,0.014285714285714285,,,24.254606365159127,0.6582278481012658,0.2153846153846154,0.19640971488912354,0.06652806652806653,0.18461538461538463,0.0633245382585752,0.19296933433059088,0.06562266964951528,0.07203389830508475,0.0634441087613293,0.06582278481012659,0.06622516556291391,0.1634349030470914,0.22433460076045628,0.21052631578947367,0.18387096774193548,0.1875,0.025,0.6091954022988506,0.2170940170940171,0.5433070866141733,0.5897435897435898,0.5507246376811594,0.27863247863247864,0.3496932515337423,0.36538461538461536,0.43859649122807015,0.23931623931623933,0.45714285714285713,0.463768115942029,0.703125,0.037606837606837605,0.3181818181818182,0.3181818181818182,1.0,0.22735042735042735,0.3609022556390977,0.3609022556390977,1.0,0.5609756097560976,0.6304347826086957,,,,0.13414634146341464,0.2727272727272727,1.0,0.24324324324324326,0.5555555555555556,0.1891891891891892,0.2857142857142857,0.48205128205128206,0.3609022556390977,0.4926488034188034,0.5370753846153847,0.4898155405405406,0.09247648902821316,0.12215320910973085,0.18223583460949463,0.13476263399693722,9.57813953488372,25.230322580645158,0.14727483571704678,1.0,2.0,0.05194805194805195,0.02702702702702703,0.5,2.0,1.0,3.0,,5.0,0.05,0.13793103448275862,,,,1.0,1.0,,True,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,109357.0,1823,-52,3522,3516,702.0,688,439,7038,91.0,192.0,22.0,46.0,27.0,55.0,73.0,161.0,154.0,356.0,10.0,23.0,2.0,2.0,68.0,193.0,8.0,19.0,11.0,33.0,318.0,709.0,78.0,216.0,210.0,1080,3806,41.0,75.0,10.0,21.0,22.0,134.0,79.0,161.0,13.0,39.0,67.0,264.0,166.0,470.0,177.0,57.0,38.0,193.0,68.0,50.0,,144.0,75.0,219.0,51.0,24.0,69.0,44.0,31.0,513.0,15.0,47.0,101.0,220.0,18.0,339.0,64.0,403.0,17.0,39.0,22.0,17.0,68.0,18.0,46.0,70.0,9.0,22.0,5.0,12.0,138.0,8.0,23.0,52,2.0,125,7.0,19.0,199.0,1.0,6.0,2.0,5.0,253.0,16.0,103.0,24.0,26.0,16.0,4.0,6.0,27.0,12.0,1.0,258.0,692.0,6.0,17.0,0.2610062893081761,0.27759197324414714,0.7564102564102564,0.3611111111111111,0.47619047619047616,0.3333333333333333,0.3611111111111111,0.44851904090267986,0.5466666666666666,0.4906832298136646,0.4702702702702703,0.5833333333333334,0.4925,0.5159112825458052,0.6055045871559633,0.5485232067510548,0.23351351351351352,,0.07052186177715092,0.22916666666666666,0.024844720496894408,0.0056179775280898875,,,29.13151364764268,0.4927536231884058,0.18556701030927836,0.17585931254996004,0.03763010408326661,0.18566176470588236,0.03067484662576687,0.1788300835654596,0.03567318757192175,0.07418397626112759,0.022670025188916875,0.02524271844660194,0.030927835051546393,0.14225053078556263,0.1878453038674033,0.20334928229665072,0.17688679245283018,0.21666666666666667,0.035789473684210524,0.4444444444444444,0.20756756756756756,0.4739583333333333,0.6148648648648649,0.25274725274725274,0.17405405405405405,0.453416149068323,0.46496815286624205,0.1917808219178082,0.3848648648648649,0.43258426966292135,0.4350282485875706,0.2987012987012987,0.024864864864864864,0.43478260869565216,0.43478260869565216,1.0,0.20864864864864865,0.35233160621761656,0.35233160621761656,0.7205882352941176,0.4791666666666667,0.4782608695652174,0.020833333333333332,1.0,1.0,0.19791666666666666,0.42105263157894735,1.0,0.275,0.4909090909090909,0.165,0.3333333333333333,0.4410810810810811,0.35233160621761656,0.4704008648648648,0.5272135135135134,0.4670635,0.10266535044422508,0.12939698492462312,0.12407407407407407,0.24444444444444444,11.776727785613538,25.224999999999998,0.19931856899488926,2.0,6.0,0.0297029702970297,0.03,0.3333333333333333,2.0,2.0,1.0,,1.0,0.03225806451612903,,1.0,0.004608294930875576,,1.0,1.0,12.0,True,,
202498,1610612752,Lance Thomas,Lance Thomas,202498,NYK,26832.0,447,53,854,855,216.0,196,104,1709,22.0,32.0,5.0,7.0,6.0,9.0,14.0,27.0,15.0,38.0,11.0,26.0,3.0,4.0,4.0,15.0,,2.0,2.0,2.0,51.0,97.0,15.0,41.0,31.0,178,923,6.0,9.0,3.0,6.0,2.0,23.0,10.0,23.0,6.0,8.0,13.0,51.0,64.0,38.0,45.0,,8.0,15.0,4.0,10.0,,12.0,4.0,16.0,4.0,,2.0,4.0,6.0,36.0,5.0,9.0,6.0,23.0,4.0,33.0,15.0,48.0,,5.0,3.0,2.0,14.0,2.0,7.0,11.0,2.0,7.0,1.0,3.0,25.0,2.0,10.0,18,,34,1.0,2.0,29.0,,,4.0,,37.0,6.0,15.0,5.0,6.0,3.0,2.0,1.0,6.0,4.0,,48.0,209.0,3.0,3.0,0.6274509803921569,0.6808510638297872,1.0,0.36585365853658536,0.5,0.75,0.36585365853658536,0.5257731958762887,0.6666666666666666,0.43478260869565216,0.532608695652174,0.7,0.6129032258064516,0.5816993464052288,0.71875,0.6710526315789473,0.2971014492753623,,0.10309278350515463,0.1875,0.14814814814814814,,,,18.426501035196686,0.56,0.13333333333333333,0.0732484076433121,0.03308823529411765,0.05042016806722689,0.052083333333333336,0.06697459584295612,0.03804347826086957,0.013333333333333334,0.047619047619047616,0.035398230088495575,0.05714285714285714,0.035398230088495575,0.08181818181818182,0.10989010989010989,0.03333333333333333,0.10344827586206896,,0.6666666666666666,0.2318840579710145,0.6875,0.8461538461538461,0.5909090909090909,0.1956521739130435,0.5185185185185185,0.6086956521739131,0.5,0.2753623188405797,0.39473684210526316,0.39473684210526316,0.8,0.18840579710144928,0.4230769230769231,0.4230769230769231,1.0,0.10869565217391304,0.26666666666666666,0.26666666666666666,1.0,0.4666666666666667,0.7142857142857143,0.26666666666666666,0.75,1.0,0.13333333333333333,,,0.2903225806451613,0.6666666666666666,0.06451612903225806,1.0,0.5289855072463768,0.26666666666666666,0.5017043795620436,0.57385,0.5161370967741936,0.10810810810810811,0.14150943396226415,0.12921348314606743,0.28651685393258425,10.019587628865981,23.85853658536585,0.2529274004683841,4.0,6.0,0.038461538461538464,0.1935483870967742,0.6666666666666666,1.0,,,,,0.058823529411764705,0.2,1.0,0.023809523809523808,,,,,True,,
203124,1610612752,Kyle O'Quinn,Kyle O'Quinn,203124,NYK,2828.0,47,-16,89,95,14.0,49,15,184,2.0,3.0,1.0,2.0,,1.0,1.0,5.0,4.0,8.0,,1.0,,,,3.0,,2.0,,,7.0,16.0,,4.0,1.0,15,106,2.0,3.0,,2.0,,4.0,,1.0,,,,,8.0,6.0,,,,3.0,,,,4.0,2.0,6.0,2.0,,2.0,1.0,1.0,14.0,,3.0,3.0,4.0,2.0,9.0,3.0,12.0,1.0,2.0,,2.0,1.0,,1.0,,,,,,1.0,,,3,,4,,,3.0,,1.0,,,2.0,,1.0,,4.0,1.0,,3.0,4.0,2.0,,,14.0,,,0.5714285714285714,0.5714285714285714,,,,,,0.4375,0.6666666666666666,,0.35,0.4,,0.35714285714285715,0.4,,0.2,,,,,,,,20.754716981132074,1.0,0.3333333333333333,0.11764705882352941,0.07692307692307693,0.1875,,0.14,0.057692307692307696,0.14285714285714285,0.07692307692307693,0.05263157894736842,,,,0.26666666666666666,0.2,0.16666666666666666,0.07692307692307693,0.5,0.15,0.6666666666666666,0.6666666666666666,0.5,0.25,0.2,0.2,,0.4,0.5,0.5,0.75,0.05,,,,0.15,,,,0.4,0.5,,,,0.4,,,1.0,,,,0.35,,0.4235675,0.41435,0.4814,0.047619047619047616,0.058823529411764705,0.26666666666666666,,12.96875,25.125,0.15730337078651685,,,,,,,,,,,,,,,,,,,True,,
