EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Technical Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,Clear Path Fouls,on
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,69047.0,1151,287.0,2228,2206,337.0,272,252,4434,72,117,23.0,34.0,10.0,13.0,61.0,142,17.0,67.0,1.0,150,326,1.0,67.0,367,2157,29.0,48.0,6.0,64.0,21.0,41.0,16.0,58.0,210,90.0,32.0,1.0,31.0,101.0,20,121,13.0,7.0,60.0,15.0,26.0,262,17.0,60.0,3.0,67.0,173.0,8.0,248.0,80.0,328.0,4.0,29.0,17.0,12.0,46.0,10.0,34.0,25.0,12.0,1.0,71.0,5.0,15.0,52.0,95,10.0,10.0,76,3.0,5.0,3.0,2.0,91.0,15.0,44.0,9.0,62.0,40.0,2.0,20.0,62.0,50.0,3.0,5.0,57.0,330.0,6.0,8.0,0.7,0.7835820895522388,0.4601226993865031,0.6041666666666666,0.5121951219512195,0.45871559633027525,0.6041666666666666,0.5121951219512195,0.5027397260273972,0.6274509803921569,0.5576923076923077,0.0030581039755351682,0.0950920245398773,0.13675213675213677,0.1056338028169014,17.3015873015873,0.647887323943662,0.14035087719298245,0.09090909090909091,0.20473372781065088,0.072992700729927,0.2518796992481203,0.07234042553191489,0.21602160216021601,0.0728476821192053,0.09743589743589744,0.08363636363636363,0.05113636363636364,0.06962025316455696,0.07792207792207792,0.2283464566929134,0.19636363636363635,0.1930379746835443,0.2644230769230769,0.20689655172413793,0.027586206896551724,0.8064516129032258,0.3577981651376147,0.6153846153846154,0.7128712871287128,0.7222222222222222,0.43425076452599387,0.4295774647887324,0.48031496062992124,0.6065573770491803,0.20489296636085627,0.2537313432835821,0.2537313432835821,0.9411764705882353,0.0030581039755351682,0.7083333333333334,0.6764705882352942,0.21739130434782608,0.3170731707317073,0.7692307692307693,0.36085626911314983,0.4577909785932721,0.5137731707317073,0.43616097560975603,0.12359550561797752,0.12394366197183099,0.17438692098092642,0.15803814713896458,7.786196319018404,26.2,0.15125673249551166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1889,1610612759,Andre Miller,Andre Miller,1889,SAS,3006.0,50,47.0,93,91,20.0,11,11,184,3,4,,,,,1.0,4,2.0,3.0,2.0,6,11,3.0,3.0,18,80,,,,,,1.0,1.0,1.0,2,10.0,,2.0,,8.0,1,9,1.0,,4.0,1.0,3.0,19,,2.0,,,2.0,,2.0,2.0,4.0,,3.0,2.0,1.0,3.0,,3.0,,,,3.0,1.0,1.0,,2,,,5,,,,,6.0,,3.0,,,,,,,,,,1.0,20.0,,,0.16666666666666666,0.16666666666666666,0.5454545454545454,,,0.5357142857142857,,,0.5294117647058824,,0.25,0.21428571428571427,,,,19.41747572815534,1.0,,,0.058823529411764705,0.08333333333333333,,,0.043478260869565216,0.0625,,0.1,0.16666666666666666,,,,0.125,0.058823529411764705,,,,,0.2857142857142857,0.75,0.75,0.3333333333333333,0.2857142857142857,0.25,0.25,,0.21428571428571427,0.6666666666666666,0.6666666666666666,,0.14285714285714285,,,,,,0.5,0.48133928571428575,,0.3525,0.17647058823529413,0.21428571428571427,,0.05555555555555555,7.8090909090909095,24.433333333333337,0.21505376344086022,1.0,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,33606.0,560,192.0,1107,1097,452.0,355,109,2204,31,55,6.0,9.0,12.0,23.0,8.0,29,12.0,21.0,73.0,51,105,87.0,46.0,253,1048,9.0,15.0,8.0,38.0,20.0,42.0,27.0,103.0,64,38.0,2.0,72.0,9.0,60.0,25,85,18.0,7.0,30.0,13.0,17.0,195,2.0,10.0,,17.0,29.0,1.0,47.0,12.0,59.0,3.0,32.0,11.0,21.0,29.0,5.0,22.0,11.0,7.0,1.0,40.0,5.0,18.0,14.0,48,2.0,1.0,66,3.0,3.0,10.0,2.0,50.0,1.0,14.0,11.0,5.0,3.0,1.0,1.0,5.0,1.0,,,102.0,442.0,10.0,8.0,0.6274509803921569,0.64,0.4857142857142857,0.6,0.47619047619047616,0.5390625,0.5555555555555556,0.4810126582278481,0.5856481481481481,0.6129032258064516,0.5478723404255319,0.453125,0.08571428571428572,0.10909090909090909,0.10344827586206896,20.74554294975689,0.725,0.025,,0.07512953367875648,0.029585798816568046,0.1118421052631579,0.015625,0.08550185873605948,0.02575107296137339,0.054945054945054944,0.02586206896551724,0.015267175572519083,0.021505376344086023,,0.02586206896551724,0.06818181818181818,0.12318840579710146,0.11403508771929824,0.10526315789473684,0.03260869565217391,0.2,0.2864583333333333,0.5636363636363636,0.6326530612244898,0.7741935483870968,0.15104166666666666,0.27586206896551724,0.3076923076923077,0.5,0.109375,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.3802083333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2911392405063291,0.5217391304347826,0.7395833333333334,0.5171589005235602,0.552325,0.5110829113924051,0.07317073170731707,0.11864406779661017,0.15019762845849802,0.40711462450592883,6.807619047619048,25.194252873563215,0.4083107497741644,14.0,28.0,35.0,102.0,28.0,0.9714285714285714,0.40229885057471265,0.4069767441860465,0.07291666666666667,0.3835616438356164,0.3835616438356164,1.0,0.3888888888888889,7.0,1.0,3.0,4.0,12.0,11.0,34.0,4.0,12.0,12.0,37.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.32432432432432434,0.5,0.5,0.8571428571428571,0.4444444444444444,0.3333333333333333,1.0,0.0379746835443038,0.3333333333333333,0.43037974683544306,0.3235294117647059,0.011494252873563218,,,,,,,,,,,,,,,,,,,True
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,135665.0,2261,509.0,4375,4362,971.0,724,462,8737,229,324,75.0,101.0,42.0,58.0,123.0,284,184.0,421.0,7.0,536,1029,16.0,259.0,1331,4352,89.0,144.0,49.0,227.0,96.0,185.0,71.0,263.0,708,364.0,114.0,7.0,37.0,69.0,41,110,31.0,10.0,36.0,14.0,19.0,261,40.0,133.0,3.0,109.0,305.0,42.0,456.0,176.0,632.0,20.0,38.0,31.0,7.0,50.0,10.0,24.0,49.0,26.0,14.0,99.0,10.0,22.0,92.0,151,8.0,8.0,240,1.0,10.0,5.0,4.0,302.0,27.0,146.0,18.0,81.0,47.0,2.0,32.0,81.0,52.0,5.0,4.0,257.0,954.0,6.0,15.0,0.6604477611940298,0.7390396659707724,0.5208940719144801,0.6180555555555556,0.518918918918919,0.5129186602870813,0.6137931034482759,0.5106382978723404,0.562605752961083,0.6598837209302325,0.579295154185022,0.015311004784688996,0.03595724003887269,0.06790123456790123,0.04929577464788732,26.158872779252604,0.5050505050505051,0.34710743801652894,0.04,0.1940203562340967,0.08732764281024294,0.19055944055944055,0.08620689655172414,0.19309701492537312,0.08706592853548062,0.12,0.10578842315369262,0.05409582689335394,0.10094637223974763,0.05442176870748299,0.15810276679841898,0.20948616600790515,0.2125,0.19721577726218098,0.1702127659574468,0.042735042735042736,0.6419753086419753,0.31004784688995213,0.7067901234567902,0.7582781456953642,0.5938864628820961,0.27177033492822966,0.43309859154929575,0.45555555555555555,0.4715447154471545,0.4028708133971292,0.43705463182897863,0.4380952380952381,0.8695652173913043,0.0066985645933014355,0.696551724137931,0.7425742574257426,0.10666666666666667,0.30851063829787234,0.7241379310344828,0.3253588516746411,0.4654555502392346,0.5463132231404959,0.4668872340425533,0.1254295532646048,0.12717770034843207,0.17054845980465816,0.19759579263711496,10.253547133138966,24.437500000000004,0.22194285714285714,9.0,,,,,,,,0.00861244019138756,,,,,,,1.0,,1.0,,2.0,,1.0,,3.0,,,6.0,3.0,4.0,,,,,,,,0.006896551724137931,,,0.005319148936170213,,0.010638297872340425,,,1.0,1.0,2.0,1.0,0.0023752969121140144,,,,,,,,,,,,,,True
203613,1610612759,Jonathon Simmons,Jonathon Simmons,203613,SAS,12086.0,201,,386,399,123.0,91,41,785,15,23,2.0,3.0,6.0,7.0,3.0,10,2.0,4.0,3.0,20,37,10.0,16.0,77,428,4.0,5.0,,8.0,7.0,10.0,7.0,27.0,20,20.0,2.0,3.0,3.0,8.0,9,17,8.0,1.0,4.0,2.0,2.0,43,,5.0,,9.0,8.0,4.0,21.0,5.0,26.0,1.0,7.0,4.0,3.0,10.0,,7.0,4.0,3.0,1.0,14.0,1.0,8.0,11.0,26,1.0,1.0,22,1.0,,6.0,1.0,19.0,1.0,7.0,3.0,1.0,,,1.0,1.0,1.0,,,27.0,123.0,3.0,2.0,0.5,0.5263157894736842,0.5405405405405406,0.8,0.7,0.648936170212766,0.8,0.7692307692307693,0.6875,0.8,0.7941176470588235,0.2127659574468085,0.08108108108108109,0.13043478260869565,,16.241299303944317,0.7142857142857143,0.25,,0.06557377049180328,0.040983606557377046,0.18,,0.09883720930232558,0.03205128205128205,0.03125,0.06,0.025,,,0.14285714285714285,0.04,0.045454545454545456,0.14285714285714285,0.26666666666666666,0.058823529411764705,1.0,0.48936170212765956,0.6521739130434783,0.75,0.4666666666666667,0.2127659574468085,0.3,0.3,0.6666666666666666,0.0851063829787234,0.5,0.5,0.5,0.06382978723404255,0.6,0.6666666666666666,0.5,0.5384615384615384,0.8571428571428571,0.7021276595744681,0.5697957446808511,0.502,0.5979269230769231,0.1320754716981132,0.16279069767441862,0.1038961038961039,0.35064935064935066,4.575675675675675,24.060000000000002,0.31865284974093266,7.0,1.0,7.0,21.0,1.0,1.0,0.7,0.7,0.14893617021276595,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,6.0,2.0,3.0,,,,,,,2.0,3.0,,,1.0,3.0,1.0,,,,0.6666666666666666,0.8571428571428571,0.8571428571428571,1.0,,,,0.23076923076923078,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,True
201980,1610612759,Danny Green,Danny Green,201980,SAS,87174.0,1453,310.0,2797,2796,421.0,286,317,5593,32,60,6.0,11.0,8.0,12.0,8.0,23,17.0,47.0,156.0,57,130,230.0,18.0,360,2784,11.0,21.0,2.0,42.0,10.0,16.0,3.0,62.0,84,30.0,12.0,154.0,10.0,75.0,20,95,8.0,12.0,30.0,15.0,30.0,210,7.0,22.0,,41.0,130.0,,171.0,29.0,200.0,5.0,57.0,36.0,21.0,24.0,8.0,19.0,21.0,5.0,2.0,45.0,7.0,9.0,54.0,98,5.0,3.0,41,3.0,4.0,7.0,1.0,24.0,,9.0,3.0,40.0,26.0,3.0,11.0,43.0,25.0,1.0,1.0,62.0,416.0,,3.0,0.7368421052631579,0.8235294117647058,0.43846153846153846,0.5238095238095238,0.625,0.475,0.40816326530612246,0.5566037735849056,0.4838709677419355,0.42,0.543859649122807,0.6388888888888888,0.07692307692307693,0.13333333333333333,0.08695652173913043,13.212927756653993,0.5333333333333333,,,0.1252408477842004,0.021696252465483234,0.11232876712328767,0.022435897435897436,0.12188168210976479,0.021870286576168928,0.028225806451612902,0.020895522388059702,0.018561484918793503,0.028169014084507043,0.010101010101010102,0.1242603550295858,0.1377245508982036,0.11475409836065574,0.09454545454545454,0.16666666666666666,0.02358490566037736,0.5813953488372093,0.16666666666666666,0.5333333333333333,0.6153846153846154,0.6875,0.06388888888888888,0.34782608695652173,0.38095238095238093,0.625,0.13055555555555556,0.3617021276595745,0.3617021276595745,0.8823529411764706,0.43333333333333335,0.22448979591836735,0.5454545454545454,,0.22641509433962265,0.6666666666666666,0.8055555555555556,0.5419449438202247,0.54015875,0.5529519607843137,0.024390243902439025,0.06474820143884892,0.11666666666666667,0.17222222222222222,8.793846153846152,25.028260869565223,0.15051841258491241,74.0,55.0,76.0,219.0,55.0,0.9605263157894737,0.33043478260869563,0.3333333333333333,0.20555555555555555,0.3525641025641026,0.3548387096774194,0.9636363636363636,0.35714285714285715,21.0,5.0,12.0,5.0,21.0,8.0,25.0,6.0,28.0,13.0,37.0,9.0,2.0,,5.0,2.0,,,0.21428571428571427,0.35135135135135137,0.28378378378378377,0.28378378378378377,0.9523809523809523,0.42857142857142855,0.23809523809523808,1.0,0.22641509433962265,0.4166666666666667,0.4716981132075472,0.32,,4.0,,1.0,,,1.0,7.0,1.0,3.0,1.0,2.0,0.004347826086956522,0.00641025641025641,0.14285714285714285,0.14285714285714285,1.0,,,True
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,37697.0,628,158.0,1220,1232,437.0,299,131,2452,24,32,3.0,3.0,7.0,10.0,4.0,9,22.0,51.0,78.0,50,92,101.0,17.0,231,1241,5.0,8.0,2.0,18.0,18.0,33.0,13.0,82.0,42,58.0,2.0,78.0,1.0,83.0,16,99,9.0,7.0,36.0,11.0,36.0,214,5.0,10.0,,9.0,32.0,2.0,43.0,15.0,58.0,2.0,29.0,19.0,10.0,18.0,3.0,13.0,10.0,5.0,,28.0,3.0,12.0,16.0,36,,1.0,40,2.0,,6.0,2.0,20.0,,3.0,7.0,1.0,1.0,,,2.0,1.0,,,80.0,430.0,4.0,5.0,0.42,0.42857142857142855,0.5434782608695652,0.625,0.5454545454545454,0.5544041450777202,0.5714285714285714,0.4726027397260274,0.5689655172413793,0.6,0.5061728395061729,0.5233160621761658,0.010869565217391304,0.03125,,16.8736303871439,0.6428571428571429,0.05555555555555555,,0.07547169811320754,0.026525198938992044,0.056962025316455694,0.033112582781456956,0.070446735395189,0.028409090909090908,0.022222222222222223,0.022388059701492536,0.032679738562091505,0.03669724770642202,0.023809523809523808,0.06711409395973154,0.06569343065693431,0.09420289855072464,0.05357142857142857,0.06521739130434782,0.020202020202020204,0.5,0.16580310880829016,0.75,0.7741935483870968,0.625,0.046632124352331605,0.4444444444444444,0.4444444444444444,0.25,0.26424870466321243,0.43137254901960786,0.43137254901960786,0.22727272727272727,0.40414507772020725,0.21428571428571427,1.0,0.3333333333333333,0.136986301369863,0.7,0.689119170984456,0.5198127604166667,0.5345954545454544,0.5006020833333333,0.015306122448979591,0.031578947368421054,0.07792207792207792,0.354978354978355,11.98804347826087,25.03861386138614,0.3581967213114754,23.0,28.0,38.0,99.0,28.0,0.868421052631579,0.37623762376237624,0.37623762376237624,0.11917098445595854,0.358974358974359,0.358974358974359,0.8214285714285714,0.358974358974359,10.0,4.0,11.0,1.0,4.0,7.0,29.0,2.0,6.0,11.0,40.0,15.0,,2.0,1.0,1.0,,,0.3333333333333333,0.275,0.43478260869565216,0.43478260869565216,1.0,0.2857142857142857,0.25,1.0,0.1506849315068493,0.36363636363636365,0.3972602739726027,0.2413793103448276,,3.0,,,,,1.0,2.0,,1.0,,1.0,,,0.14285714285714285,0.5,1.0,,,True
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,109451.0,1824,407.0,3539,3524,727.0,550,371,7063,123,174,17.0,25.0,24.0,31.0,107.0,203,90.0,213.0,170.0,320,590,220.0,198.0,1123,3500,31.0,60.0,13.0,90.0,57.0,120.0,74.0,230.0,280,360.0,20.0,170.0,17.0,106.0,25,131,19.0,6.0,42.0,22.0,42.0,287,17.0,50.0,1.0,74.0,182.0,35.0,291.0,68.0,359.0,19.0,97.0,64.0,33.0,40.0,7.0,24.0,44.0,16.0,9.0,84.0,9.0,11.0,39.0,106,7.0,9.0,191,,9.0,10.0,7.0,221.0,27.0,91.0,22.0,51.0,33.0,4.0,14.0,53.0,33.0,1.0,1.0,222.0,713.0,9.0,18.0,0.4375,0.45161290322580644,0.5423728813559322,0.5166666666666667,0.475,0.5709876543209876,0.5347222222222222,0.5098039215686274,0.6155133928571429,0.577922077922078,0.5916230366492147,0.2716049382716049,0.0288135593220339,0.05172413793103448,0.029556650246305417,24.747474747474747,0.47619047619047616,0.3645833333333333,0.018867924528301886,0.14163424124513618,0.039401103230890466,0.16052060737527116,0.044854881266490766,0.1466208476517755,0.040655339805825245,0.05573770491803279,0.0364963503649635,0.0325497287522604,0.045627376425855515,0.04310344827586207,0.10361445783132531,0.14108910891089108,0.1759656652360515,0.17094017094017094,0.12727272727272726,0.051351351351351354,0.6226415094339622,0.21481481481481482,0.7068965517241379,0.7454545454545455,0.5528455284552846,0.2506172839506173,0.5270935960591133,0.5431472081218274,0.2336448598130841,0.26296296296296295,0.4225352112676056,0.4265402843601896,0.5222222222222223,0.20987654320987653,0.3472222222222222,0.68,0.29411764705882354,0.20261437908496732,0.7741935483870968,0.48641975308641977,0.498484900990099,0.5102612068965516,0.46837124183006534,0.10526315789473684,0.13914373088685014,0.08014247551202137,0.20480854853072128,9.818135593220342,24.72181818181819,0.20542526137326927,50.0,71.0,95.0,258.0,71.0,0.9052631578947369,0.4318181818181818,0.4318181818181818,0.06172839506172839,0.4176470588235294,0.4176470588235294,0.8732394366197183,0.4176470588235294,24.0,3.0,5.0,3.0,9.0,11.0,28.0,5.0,12.0,14.0,33.0,27.0,,9.0,3.0,2.0,1.0,1.0,0.4166666666666667,0.42424242424242425,0.48,0.4897959183673469,1.0,0.125,0.3333333333333333,0.6666666666666666,0.032679738562091505,0.6,0.1830065359477124,0.39285714285714285,0.004545454545454545,3.0,21.0,,,0.009389671361502348,2.0,3.0,1.0,2.0,1.0,1.0,0.004545454545454545,,0.041666666666666664,0.6666666666666666,1.0,0.02,,True
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,95221.0,1587,295.0,3063,3045,531.0,436,315,6108,111,183,,2.0,25.0,37.0,61.0,127,87.0,205.0,18.0,259,515,54.0,101.0,685,3058,5.0,16.0,5.0,30.0,48.0,91.0,35.0,140.0,148,370.0,2.0,18.0,32.0,245.0,62,307,44.0,18.0,86.0,49.0,110.0,676,7.0,9.0,,37.0,99.0,,136.0,16.0,152.0,4.0,38.0,21.0,17.0,62.0,18.0,43.0,45.0,19.0,12.0,107.0,6.0,12.0,36.0,82,1.0,2.0,113,,3.0,4.0,3.0,135.0,9.0,50.0,22.0,7.0,6.0,,1.0,8.0,6.0,,,133.0,515.0,5.0,14.0,0.2857142857142857,0.2868217054263566,0.5029126213592233,0.3125,0.5274725274725275,0.5131810193321616,0.44642857142857145,0.525,0.5419303797468354,0.4838709677419355,0.56,0.09490333919156414,0.062135922330097085,0.12021857923497267,0.05511811023622047,21.57894736842105,0.5794392523364486,,,0.08886894075403949,0.0081374321880651,0.09319899244332494,0.022727272727272728,0.0900066181336863,0.011315417256011316,0.0036496350364963502,0.0058997050147492625,0.012170385395537525,0.024509803921568627,0.019230769230769232,0.06571428571428571,0.07563025210084033,0.12039312039312039,0.09602649006622517,0.08421052631578947,0.01568627450980392,0.75,0.3216168717047452,0.6065573770491803,0.6894409937888198,0.2882882882882883,0.22319859402460457,0.48031496062992124,0.5083333333333333,0.22950819672131148,0.3602811950790861,0.424390243902439,0.4306930693069307,0.3218390804597701,0.03163444639718805,0.07142857142857142,,,0.37,0.6756756756756757,0.4165202108963093,0.4818398945518452,0.5016184210526315,0.48366349999999997,0.08196721311475409,0.08992805755395683,0.043795620437956206,0.20437956204379562,9.91184466019417,24.044444444444448,0.1733594515181195,36.0,10.0,22.0,54.0,10.0,0.8181818181818182,0.4074074074074074,0.4074074074074074,0.0632688927943761,0.5555555555555556,0.5555555555555556,0.7,0.5555555555555556,12.0,1.0,4.0,1.0,3.0,2.0,5.0,5.0,12.0,3.0,9.0,12.0,,7.0,,2.0,,,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.34285714285714286,0.9166666666666666,0.10714285714285714,0.3333333333333333,1.0,0.04,0.25,0.05,0.4,,2.0,,,,0.014634146341463415,4.0,9.0,1.0,1.0,1.0,,0.018518518518518517,,0.32142857142857145,0.4444444444444444,1.0,0.027777777777777776,1.0,True
2755,1610612759,Kevin Martin,Kevin Martin,2755,SAS,4311.0,72,-15.0,141,139,37.0,42,8,280,2,3,,,1.0,1.0,1.0,3,1.0,5.0,5.0,4,11,7.0,8.0,31,175,,,,3.0,2.0,2.0,4.0,8.0,4,4.0,,5.0,2.0,2.0,2,4,1.0,1.0,1.0,,1.0,10,,,,4.0,,1.0,5.0,,5.0,,1.0,1.0,,3.0,,3.0,,,,3.0,,,1.0,4,,,4,,,,,8.0,,2.0,2.0,,,,,,,,,8.0,37.0,,2.0,0.5,0.5,0.36363636363636365,,1.0,0.6388888888888888,1.5,1.0,0.7045454545454546,1.5,1.0,0.3888888888888889,0.18181818181818182,,,16.89189189189189,1.0,0.5,,,,0.3333333333333333,,0.07407407407407407,,,,,,,,,,0.4,,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.2777777777777778,0.2,0.3333333333333333,1.0,0.2777777777777778,,,,0.5,1.0,0.5555555555555556,0.4849944444444444,0.5673,0.4971,0.1,0.15384615384615385,0.0967741935483871,0.25806451612903225,10.39090909090909,24.900000000000002,0.2624113475177305,2.0,4.0,5.0,15.0,4.0,1.0,0.7142857142857143,0.7142857142857143,0.1111111111111111,0.8,0.8,1.0,0.8,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,0.4,,,,,,,,,,,,,,True
