EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,Steals,BadPassSteals,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,OffThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,Avg3ptShotDistance,ShortMidRangeFGM,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3FGM,FtPoints,PtsUnassisted3s,ThreePtAssists,Corner3Assists,LiveBallTurnovers,BadPassTurnovers,Turnovers,FTA,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,Corner3Accuracy,UnblockedCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PenaltyPoints,Arc3Assists,ShortMidRangeAssists,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,SelfOReb,LostBallTurnovers,SelfORebPct,AtRimPctAssisted,Corner3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,FTDefRebounds,LostBallSteals,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,DefFTReboundPct,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,on,LongMidRangeFGM,PenaltyCorner3FGA,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Corner3PctBlocked,OffensiveGoaltends
1626161,1610612758,Willie Cauley-Stein,Willie Cauley-Stein,1626161,SAC,778.0,13,-11,27,28,6.0,7,3,55,2.0,4.0,1.0,2.0,3.0,2.0,7,4.0,32,1.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,2.0,1.0,3.0,1.0,6.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.25,23.333333333333336,0.14285714285714285,0.15384615384615385,0.25,0.2,0.11764705882352941,0.2,0.5,1.0,0.4,0.5714285714285714,0.5,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.5,0.5714285714285714,0.5009857142857144,0.5965,0.5,8.928571428571429,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626251,1610612758,Duje Dukan,Duje Dukan,1626251,SAC,1454.0,24,-8,50,51,10.0,23,9,101,,,,,4.0,,5,6.0,53,,1.0,,,,,1.0,1.0,1.0,2.0,2.0,4.0,2.0,,2.0,,10.0,,,0.3,,0.3,,,,16.129032258064516,0.1,0.05,0.06666666666666667,0.08,0.05714285714285714,,0.2,,0.09090909090909091,,,,0.4,,,0.5,0.45643,0.3555,,17.26,0.2,1.0,2.0,2.0,3.0,1.0,2.0,5.0,2.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.4,0.4,0.5,0.06666666666666667,0.3333333333333333,0.25,0.1,0.2,0.3,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.4292666666666667,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201585,1610612758,Kosta Koufos,Kosta Koufos,201585,SAC,579.0,10,11,20,19,4.0,7,5,39,,,,,1.0,1.0,3,2.0,13,,,,,,,,2.0,,2.0,2.0,4.0,,,1.0,,4.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,11.11111111111111,,,0.4,0.2857142857142857,0.13333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.41873333333333335,,,10.833333333333334,0.2,2.0,,,,,,,2.0,,,,,,,,,2.0,,,,,,,0.2222222222222222,,,0.6666666666666666,,,,,,,,0.42125,,1.0,2.0,1.0,1.0,0.2857142857142857,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202341,1610612758,James Anderson,James Anderson,202341,SAC,806.0,13,9,26,25,1.0,8,3,51,3.0,3.0,,,,3.0,4,11.0,23,,1.0,,6.0,,,,,,,,,,,,2.0,1.0,0.75,,0.6428571428571429,,0.6111111111111112,,,,31.25,,,,,,,,,,0.42857142857142855,1.0,1.0,,,,0.8571428571428571,0.5559999999999999,,,3.825,0.038461538461538464,1.0,1.0,,2.0,,1.0,3.0,1.0,,,2.0,,,1.0,,3.0,,2.0,2.0,,0.3333333333333333,0.3333333333333333,0.42857142857142855,,,,0.14285714285714285,0.14285714285714285,0.2857142857142857,,,,,,0.2467,24.53333333333333,,,,,,,,,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,0.2222222222222222,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203552,1610612758,Seth Curry,Seth Curry,203552,SAC,1136.0,19,-17,39,41,9.0,23,8,80,,,,,1.0,,3,3.0,45,,,,,,1.0,,,2.0,2.0,,2.0,,,,,9.0,,,0.16666666666666666,,0.16666666666666666,,0.3333333333333333,,18.75,0.2,,,0.08695652173913043,,,,,,,,,0.1111111111111111,,,0.6666666666666666,0.49720000000000003,0.49875,,10.133333333333333,0.23076923076923078,2.0,,1.0,6.0,2.0,1.0,6.0,1.0,2.0,,6.0,1.0,2.0,3.0,1.0,7.0,,,,,0.16666666666666666,0.16666666666666666,0.6666666666666666,,,0.25,0.2222222222222222,,0.6666666666666666,0.16666666666666666,0.16666666666666666,,0.6666666666666666,0.16666666666666666,0.52065,25.183333333333334,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.5,0.5,0.5,0.5,0.25,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203463,1610612758,Ben McLemore,Ben McLemore,203463,SAC,966.0,16,-8,35,36,10.0,15,7,71,2.0,4.0,,,,3.0,5,9.0,38,,,,2.0,,1.0,,,1.0,1.0,2.0,3.0,,,,1.0,10.0,0.6,,0.5625,,0.5625,,0.2,0.25,20.454545454545453,0.1111111111111111,,,0.0625,0.08,,,,,0.5,0.5,0.6666666666666666,,,,0.875,0.53116875,,,3.4799999999999995,0.2857142857142857,1.0,1.0,,2.0,2.0,1.0,3.0,,2.0,3.0,2.0,,1.0,1.0,,2.0,2.0,,,1.0,0.3333333333333333,0.3333333333333333,0.375,0.18181818181818182,,,0.125,0.125,0.25,,,,1.0,,0.572025,24.53333333333333,1.0,4.0,0.6666666666666666,0.6666666666666666,0.2222222222222222,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,0.25,,,,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203112,1610612758,Quincy Acy,Quincy Acy,203112,SAC,1284.0,21,-8,45,46,10.0,23,8,91,1.0,2.0,,,1.0,2.0,4,10.0,48,,,2.0,,,,,3.0,,6.0,,6.0,,,,5.0,10.0,0.5,,0.3888888888888889,,0.4166666666666667,0.2,,,23.21428571428571,,,0.21428571428571427,0.13043478260869565,,,,,0.18181818181818182,0.2222222222222222,0.5,0.5,0.1111111111111111,,,0.7777777777777778,0.4947611111111111,0.63915,0.2,7.85,0.2222222222222222,1.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,,2.0,1.0,1.0,0.2,0.2,0.5555555555555556,,,,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.5468666666666667,24.240000000000002,1.0,4.0,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,3.0,,1.0,,1.0,,1.0,6.0,2.0,1.0,,,0.18181818181818182,0.3333333333333333,2.0,,3.0,,3.0,1.0,,3.0,,0.3333333333333333,0.375,,,0.6666666666666666,,0.3,,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203961,1610612758,Eric Moreland,Eric Moreland,203961,SAC,267.0,4,-8,8,9,,9,2,17,,,,,,,1,,13,,1.0,,,,1.0,2.0,1.0,,1.0,2.0,3.0,,,1.0,,,,,,,,,1.0,,9.090909090909092,,0.5,0.3333333333333333,0.2,0.2857142857142857,,1.0,,0.3333333333333333,,,,,,,,0.4566,0.4566,,5.9,,1.0,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626161,1610612758,Willie Cauley-Stein,Willie Cauley-Stein,1626161,SAC,83911.0,1399,-67,2872,2894,818.0,752,343,5766,144.0,221.0,32.0,64.0,25.0,189.0,330,459.0,3176,40.0,86.0,96.0,88.0,62.0,21.0,105.0,77.0,114.0,215.0,132.0,347.0,86.0,13.0,143.0,88.0,814.0,0.5727272727272728,0.46511627906976744,0.5692771084337349,0.46511627906976744,0.5854591836734694,0.48484848484848486,0.06363636363636363,0.07692307692307693,13.394495412844035,0.1371841155234657,0.11217948717948718,0.15942028985507245,0.14535768645357686,0.09992254066615028,0.13761467889908258,0.12389380530973451,0.10683760683760683,0.13583815028901733,0.6656626506024096,0.6515837104072398,0.7058823529411765,0.07530120481927711,0.7441860465116279,0.5,0.6716867469879518,0.5873469879518073,0.556048611111111,0.20915032679738563,3.8957575757575746,0.28481894150417825,84.0,2.0,,,,,2.0,93.0,2.0,,,,26.0,37.0,19.0,85.0,24.0,47.0,39.0,,,,0.006024096385542169,0.0676056338028169,0.04054054054054054,0.15081967213114755,0.25301204819277107,0.006024096385542169,,,,,,,0.5551115789473685,22.75,37.0,290.0,0.7671957671957672,0.9177215189873418,0.07473309608540925,0.21897810218978103,0.44047619047619047,0.4625,0.6486486486486487,,81.0,,11.0,,29.0,16.0,46.0,125.0,47.0,0.6304347826086957,,,0.12566844919786097,0.12634408602150538,,,,,150.0,11.0,3.0,150.0,,0.5578947368421052,0.6,0.047619047619047616,0.14726027397260275,,,0.32679738562091504,17.0,13.0,0.14166666666666666,0.7916666666666666,,38.0,54.0,,16.0,53.0,44.0,24.0,8.0,11.0,18.0,14.0,0.5698924731182796,0.2727272727272727,,0.5684210526315789,0.7037037037037037,8.0,0.06666666666666667,False,8.0,2.0,4.0,3.0,1.0,17.0,3.0,1.0,5.0,5.0,12.0,1.0,4.0,4.0,4.0,2.0,5.0,66.0,36.0,30.0,66.0,37.0,3.0,2.0,1.0,0.033707865168539325,0.5606060606060606,0.32,0.32,0.875,0.125,0.021052631578947368,,,,,,,,,,,,,,,,,,,,,,,,,,,
200752,1610612758,Rudy Gay,Rudy Gay,200752,SAC,142722.0,2379,-82,4944,4927,1294.0,998,534,9871,193.0,314.0,37.0,71.0,193.0,392.0,792,1204.0,5363,55.0,109.0,143.0,370.0,60.0,59.0,80.0,133.0,187.0,353.0,103.0,456.0,98.0,8.0,184.0,212.0,1277.0,0.494949494949495,0.5045871559633027,0.49950347567030784,0.512,0.5340807174887893,0.5416666666666666,0.07449494949494949,0.09235668789808917,22.53191871965474,0.13150492264416316,0.051646223369916075,0.15739644970414202,0.141155712395236,0.04574275362318841,0.06343283582089553,0.06273062730627306,0.12971698113207547,0.15,0.3118172790466733,0.6146496815286624,0.6771929824561403,0.1916583912611718,0.568,0.5211267605633803,0.5253227408142999,0.5046206262425443,0.527869696969697,0.11877076411960133,7.872222222222224,0.26173139158576053,285.0,61.0,50.0,154.0,39.0,74.0,215.0,197.0,57.0,183.0,153.0,50.0,79.0,120.0,54.0,281.0,21.0,100.0,71.0,0.8243243243243243,0.34418604651162793,0.34579439252336447,0.2135054617676266,0.03186646433990895,0.025974025974025976,0.12857142857142856,0.2830188679245283,0.0605759682224429,0.1529294935451837,0.3246753246753247,0.32679738562091504,0.82,0.15354330708661418,0.32679738562091504,0.4977664031620553,24.81720930232559,117.0,414.0,0.5280612244897959,0.5718232044198895,0.033663366336633666,0.17551020408163265,0.4105263157894737,0.45703125,0.3333333333333333,24.0,198.0,39.0,41.0,13.0,91.0,50.0,139.0,254.0,95.0,0.6546762589928058,0.39344262295081966,0.39344262295081966,0.09107635694572216,0.10919540229885058,14.0,12.0,16.0,20.0,351.0,28.0,12.0,347.0,0.3508771929824561,0.5393700787401575,0.5875420875420876,0.10175438596491228,0.13582677165354332,0.112,0.3076923076923077,0.2915282392026578,32.0,41.0,0.06736842105263158,0.6580310880829016,0.8333333333333334,55.0,82.0,2.0,15.0,107.0,77.0,33.0,29.0,9.0,28.0,21.0,0.5431472081218274,0.2462686567164179,0.016,0.3228346456692913,0.6707317073170732,19.0,0.025477707006369428,False,82.0,18.0,13.0,2.0,12.0,48.0,13.0,2.0,5.0,10.0,36.0,5.0,3.0,6.0,6.0,7.0,17.0,49.0,26.0,21.0,51.0,25.0,3.0,2.0,3.0,0.012048192771084338,0.49019607843137253,0.42487046632124353,0.4270833333333333,0.5,0.16216216216216217,0.07086614173228346,1.0,8.0,5.0,6.0,1.0,1.0,6.0,2.0,17.0,4.0,2.0,1.0,1.0,2.0,0.375,0.004651162790697674,0.0051813471502590676,0.006493506493506494,0.5,1.0,0.35714285714285715,0.8,0.4444444444444444,0.018433179723502304,,,
