EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Blocked2s,BlockedAtRim,Blocks,Fg2Pct,EfgPct,TsPct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,DefTwoPtRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,FTOffRebounds,Charge Fouls,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,HeaveAttempts,Technical Free Throw Trips,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,Arc3PctBlocked,HeaveMakes,OffensiveGoaltends,BlockedCorner3,on,3pt And 1 Free Throw Trips
1626153,1610612761,Delon Wright,Delon Wright,1626153,TOR,752.0,13,9,24,24,6,2,48,1.0,2.0,2.0,2.0,3.0,4,23,4.0,3.0,3.0,3.0,6.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,14.814814814814813,0.16666666666666666,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,0.4116333333333333,12.066666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,1386.0,23,27,44,45,5,8,89,3.0,1.0,2.0,2.0,5.0,13,32,4.0,,,,,2.0,4.0,4,,2.0,,,,0.4,0.65,0.65,21.818181818181817,0.2857142857142857,0.17391304347826086,0.2,0.3,0.2,0.5,1.0,0.8,0.48624999999999996,9.1,3.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,6.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.6666666666666666,0.6,1.0,0.6,1.5,1.5,0.5,0.4,0.3333333333333333,0.5,1.0,0.125,0.4,0.5,0.3333333333333333,0.5,0.2,1.0,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.23076923076923078,25.359999999999996,0.06818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201960,1610612761,DeMarre Carroll,DeMarre Carroll,201960,TOR,47187.0,786,45,1542,1542,344,203,3084,69.0,6.0,23.0,59.0,152.0,286,1615,54.0,12.0,27.0,1.0,69.0,21.0,91.0,122,7.0,28.0,5.0,2.0,6.0,0.3881578947368421,0.4740740740740741,0.4880546075085324,17.967434025828187,0.08333333333333333,0.10863509749303621,0.09574468085106383,0.25555555555555554,0.08518518518518518,0.2608695652173913,0.3,0.6925925925925925,0.5191280669144982,6.805921052631579,413.0,36.0,10.0,28.0,1.0,5.0,36.0,90.0,46.0,118.0,5.0,11.0,44.0,132.0,6.0,90.0,36.0,17.0,57.0,44.0,13.0,21.0,11.0,10.0,63.0,45.0,410.0,0.9565217391304348,0.3898305084745763,0.45454545454545453,0.3898305084745763,0.5131578947368421,0.55,0.43703703703703706,0.1118421052631579,0.14492753623188406,0.13043478260869565,0.75,0.1223175965665236,0.10778443113772455,0.046875,0.5217391304347826,0.6101694915254238,0.1037037037037037,0.35714285714285715,0.37037037037037035,1.0,0.3333333333333333,0.4,0.4,0.13157894736842105,0.2,1.0,0.4,0.15384615384615385,24.951694915254247,0.26783398184176394,9.0,19.0,11.0,23.0,17.0,60.0,3.0,7.0,4.0,6.0,7.0,25.0,30.0,12.0,27.0,5.0,16.0,38.0,10.0,32.0,12.0,74.0,64.0,8.0,1.0,15.0,9.0,6.0,8.0,3.0,12.0,19.0,13.0,31.0,7.0,31.0,2.0,1.0,1.0,3.0,6.0,28.0,3.0,1.0,3.0,2.0,3.0,6.0,2.0,50.0,3.0,20.0,1.0,5.0,1.0,1.0,2.0,1.0,3.0,74.0,11.0,4.0,0.5423728813559322,0.5818181818181818,0.3125,0.4444444444444444,0.42105263157894735,0.44285714285714284,0.46835443037974683,0.00847457627118644,0.06666666666666667,0.03571428571428571,0.3333333333333333,0.03531598513011153,0.05286343612334802,0.040522875816993466,0.03932584269662921,0.029556650246305417,0.03821656050955414,0.03571428571428571,0.1016949152542373,0.10884353741496598,0.1513157894736842,0.04794520547945205,0.5,0.5555555555555556,0.2222222222222222,0.2833333333333333,0.30357142857142855,0.47058823529411764,0.6666666666666666,0.9444444444444444,0.5,0.47368421052631576,0.3333333333333333,0.15789473684210525,0.6666666666666666,1.0,0.32857142857142857,0.4782608695652174,0.1,0.42857142857142855,0.35714285714285715,0.28,0.5489258620689654,0.5200869565217391,0.07291666666666667,0.11834319526627218,0.008403361344537815,0.25874125874125875,,,,,,,,,,,,,,,True,
202687,1610612761,Bismack Biyombo,Bismack Biyombo,202687,TOR,20151.0,336,-35,637,658,144,83,1295,32.0,5.0,7.0,28.0,53.0,73,684,20.0,1.0,4.0,,11.0,29.0,93.0,127,11.0,14.0,15.0,12.0,15.0,0.5283018867924528,0.5283018867924528,0.553030303030303,10.92896174863388,0.2543859649122807,0.2795031055900621,0.25555555555555554,0.6037735849056604,0.1320754716981132,0.7142857142857143,0.7142857142857143,0.6037735849056604,0.5503056603773585,4.5754716981132075,153.0,21.0,,,,,,,,,,,22.0,,,,,4.0,61.0,1.0,1.0,3.0,1.0,2.0,41.0,26.0,152.0,,,,,0.4,0.4230769230769231,,0.07547169811320754,0.0625,,0.21428571428571427,0.2932692307692308,0.35365853658536583,0.25,0.65625,0.7,,,,,,,,,,,,0.3013698630136986,,0.2401883830455259,7.0,15.0,7.0,12.0,2.0,14.0,,,,,,,17.0,8.0,20.0,6.0,8.0,16.0,,,10.0,26.0,36.0,10.0,,3.0,3.0,,1.0,,7.0,26.0,3.0,34.0,1.0,,,1.0,2.0,4.0,3.0,21.0,2.0,,6.0,6.0,8.0,1.0,,29.0,3.0,10.0,,6.0,,,,3.0,9.0,26.0,4.0,6.0,0.6428571428571429,0.782608695652174,,0.4,0.5,0.5,0.5652173913043478,,0.14285714285714285,,0.2727272727272727,0.11555555555555555,0.0673076923076923,0.10030395136778116,0.13114754098360656,0.08536585365853659,0.13414634146341464,0.07692307692307693,0.038461538461538464,0.25396825396825395,0.25396825396825395,0.05,0.6,0.6190476190476191,0.2641509433962264,0.14285714285714285,0.16666666666666666,1.0,0.6,,0.75,0.4666666666666667,,,,,0.75,0.5833333333333334,,,,,0.5319111111111111,0.6099,0.16666666666666666,0.16666666666666666,,0.3561643835616438,1.0,1.0,3.0,1.0,2.0,0.041666666666666664,,,,,,,,,True,
203082,1610612761,Terrence Ross,Terrence Ross,203082,TOR,9294.0,155,12,300,309,78,40,609,6.0,6.0,15.0,14.0,31.0,46,300,14.0,5.0,10.0,1.0,25.0,8.0,14.0,18,,2.0,1.0,,1.0,0.45161290322580644,0.39215686274509803,0.42452830188679247,16.034985422740522,0.1568627450980392,0.08125,0.16666666666666666,0.11764705882352941,0.29411764705882354,0.4,0.42857142857142855,0.5098039215686274,0.4704110000000001,12.209677419354838,90.0,3.0,1.0,4.0,,1.0,3.0,16.0,4.0,20.0,,3.0,,12.0,,15.0,3.0,2.0,5.0,6.0,1.0,2.0,1.0,1.0,9.0,4.0,90.0,1.0,0.2,,0.21052631578947367,,,0.39215686274509803,0.06451612903225806,0.16666666666666666,0.06666666666666667,1.0,0.045871559633027525,0.02857142857142857,0.13333333333333333,0.5,0.6,0.0784313725490196,0.25,0.25,1.0,0.3137254901960784,0.1875,0.1875,0.16666666666666666,,,0.2,,26.6,0.3,,2.0,,1.0,5.0,10.0,,,,2.0,,6.0,6.0,,3.0,,,3.0,,6.0,2.0,2.0,14.0,,,5.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,5.0,,,,,,4.0,,,,,,,2.0,6.0,1.0,2.0,,1.0,,,1.0,,,2.0,2.0,1.0,0.5,0.5,,,,,0.1,,,,0.16666666666666666,0.021052631578947368,0.037037037037037035,0.026845637583892617,0.03125,0.027777777777777776,,0.047619047619047616,,0.046511627906976744,0.06451612903225806,0.06666666666666667,,0.6666666666666666,0.19607843137254902,0.5,0.5,0.2,0.6666666666666666,1.0,0.3333333333333333,,,0.3333333333333333,,,0.1111111111111111,,,,0.6666666666666666,,0.4826166666666667,0.4583875,0.038461538461538464,0.0625,,0.043478260869565216,,,,,,,1.0,1.0,,,,,,,True,
203512,1610612761,Lucas Nogueira,Lucas Nogueira,203512,TOR,1487.0,25,-9,48,49,21,5,97,4.0,,,4.0,4.0,8,57,2.0,1.0,1.0,1.0,2.0,,3.0,6,,,,,,1.0,0.8,0.8,9.433962264150942,,0.08,,0.8,,,,1.0,0.6257999999999999,0.9500000000000001,10.0,4.0,,,,,,1.0,,1.0,,1.0,4.0,,,1.0,,,2.0,2.0,,,,,6.0,,10.0,,,,,0.6666666666666666,0.6666666666666666,0.2,,,,,0.11764705882352941,,,1.0,1.0,,,,,0.2,,,,,,,0.5,25.0,0.20833333333333334,2.0,2.0,1.0,1.0,,,,,,1.0,,1.0,,2.0,2.0,,1.0,1.0,,1.0,,2.0,6.0,2.0,,,,,,,1.0,2.0,1.0,3.0,,2.0,,,,,,5.0,,,,,,,,,,,,,,,,,,2.0,,,0.75,1.0,,1.0,1.0,0.5,0.5,,,,0.2,0.13333333333333333,0.125,0.13043478260869565,,0.125,0.2,0.14285714285714285,,0.3333333333333333,,,,0.75,,,,,,,0.6666666666666666,1.0,0.5,0.3333333333333333,,,0.5,1.0,,,0.5,,0.4262,0.6225499999999999,,,,0.25,,,,,,,,,,,,,,,True,
2449,1610612761,Luis Scola,Luis Scola,2449,TOR,27262.0,454,30,896,879,129,109,1775,45.0,21.0,47.0,67.0,144.0,191,936,54.0,9.0,19.0,,48.0,26.0,81.0,112,8.0,15.0,4.0,3.0,5.0,0.4652777777777778,0.49712643678160917,0.5162162162162162,19.49317738791423,0.18705035971223022,0.1984732824427481,0.17,0.25862068965517243,0.27011494252873564,0.44680851063829785,0.44680851063829785,0.43103448275862066,0.46734075144508674,9.420138888888888,152.0,24.0,8.0,18.0,1.0,3.0,5.0,12.0,13.0,30.0,1.0,3.0,23.0,39.0,,12.0,5.0,10.0,52.0,10.0,4.0,7.0,4.0,3.0,49.0,31.0,150.0,1.0,0.43333333333333335,0.3333333333333333,0.43333333333333335,0.3888888888888889,0.4107142857142857,0.1724137931034483,0.06944444444444445,0.17777777777777778,,0.4666666666666667,0.2047244094488189,0.20430107526881722,0.23076923076923078,0.5333333333333333,0.6486486486486487,0.10344827586206896,0.4444444444444444,0.4444444444444444,1.0,0.06896551724137931,0.4166666666666667,0.45454545454545453,0.1111111111111111,0.3333333333333333,1.0,0.4166666666666667,0.12041884816753927,24.04333333333333,0.16964285714285715,6.0,16.0,6.0,9.0,22.0,52.0,1.0,4.0,,,,1.0,18.0,9.0,24.0,2.0,10.0,19.0,1.0,5.0,5.0,28.0,80.0,6.0,1.0,10.0,8.0,2.0,7.0,2.0,6.0,24.0,3.0,31.0,4.0,6.0,1.0,,2.0,2.0,2.0,20.0,6.0,,4.0,1.0,2.0,4.0,,24.0,2.0,11.0,,2.0,1.0,1.0,,1.0,3.0,26.0,7.0,1.0,0.5970149253731343,0.625,0.2,0.375,0.5263157894736842,0.4791666666666667,0.5185185185185185,0.03333333333333333,0.038461538461538464,,0.1875,0.07523510971786834,0.049586776859504134,0.06818181818181818,0.09259259259259259,0.07339449541284404,0.058823529411764705,0.0449438202247191,0.0625,0.18072289156626506,0.23076923076923078,0.04878048780487805,0.6,0.6666666666666666,0.2988505747126437,0.4230769230769231,0.44,0.3181818181818182,0.8095238095238095,1.0,0.5925925925925926,0.375,0.16666666666666666,,,,0.375,0.6666666666666666,0.16666666666666666,0.25,0.041666666666666664,,0.4861318181818181,0.48053333333333326,0.060109289617486336,0.0718954248366013,,0.14659685863874344,1.0,1.0,,2.0,,0.05,,,1.0,2.0,0.08333333333333333,,,,True,
201574,1610612761,Jason Thompson,Jason Thompson,201574,TOR,470.0,8,-2,15,15,6,1,30,,,,,,1,19,,,,,,2.0,3.0,3,1.0,1.0,,,,,,0.25,18.75,0.6666666666666666,0.42857142857142855,0.5,,,,,1.0,0.52395,,,,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,3.0,1.0,,,,,,,,1.0,,,,,0.25,,1.0,,,,,,,1.0,,,,,,,,26.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,True,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,38190.0,636,56,1263,1260,289,173,2523,73.0,8.0,33.0,55.0,134.0,342,1340,90.0,83.0,120.0,13.0,277.0,26.0,63.0,79,22.0,55.0,6.0,2.0,7.0,0.41044776119402987,0.5098039215686274,0.576271186440678,23.777173913043477,0.13471502590673576,0.11330935251798561,0.14383561643835616,0.28627450980392155,0.12941176470588237,0.24242424242424243,0.25806451612903225,0.7607843137254902,0.5014940239043824,7.644776119402984,339.0,37.0,7.0,13.0,1.0,2.0,43.0,108.0,50.0,121.0,9.0,16.0,47.0,117.0,33.0,105.0,42.0,10.0,37.0,44.0,21.0,33.0,24.0,9.0,59.0,93.0,336.0,0.78,0.4132231404958678,0.5625,0.4117647058823529,0.625,0.6911764705882353,0.4745098039215686,0.07462686567164178,0.0958904109589041,0.06060606060606061,0.6,0.10192837465564739,0.1678832116788321,0.10638297872340426,0.5068493150684932,0.5606060606060606,0.050980392156862744,0.5384615384615384,0.5384615384615384,1.0,0.4235294117647059,0.39814814814814814,0.4056603773584906,0.07142857142857142,0.5,1.0,0.4,0.13742690058479531,25.771900826446284,0.2684085510688836,3.0,7.0,15.0,30.0,10.0,28.0,2.0,4.0,8.0,14.0,10.0,30.0,82.0,4.0,12.0,12.0,19.0,45.0,12.0,34.0,39.0,113.0,20.0,2.0,2.0,37.0,21.0,16.0,50.0,20.0,3.0,13.0,,16.0,1.0,23.0,3.0,2.0,3.0,2.0,15.0,21.0,4.0,,2.0,4.0,7.0,11.0,6.0,92.0,6.0,32.0,4.0,10.0,1.0,1.0,1.0,3.0,2.0,113.0,9.0,9.0,0.18181818181818182,0.18518518518518517,0.35294117647058826,0.3333333333333333,0.4222222222222222,0.46835443037974683,0.5707070707070707,0.01652892561983471,0.03571428571428571,,,0.028888888888888888,0.016666666666666666,0.025396825396825397,0.03225806451612903,0.012121212121212121,0.046153846153846156,0.015267175572519083,0.02040816326530612,0.07207207207207207,0.05217391304347826,0.007462686567164179,0.2857142857142857,0.1891891891891892,0.10980392156862745,0.35714285714285715,0.37037037037037035,0.1,0.25,0.7441860465116279,0.25,0.42857142857142855,0.3333333333333333,0.5,0.5714285714285714,1.0,0.379746835443038,0.5,0.05063291139240506,0.5,0.379746835443038,0.3333333333333333,0.5109925000000001,0.5059573333333333,0.12631578947368421,0.2,0.032,0.3304093567251462,,2.0,1.0,,1.0,,2.0,2.0,8.0,1.0,0.018518518518518517,1.0,,,True,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,36656.0,611,29,1207,1195,256,153,2402,78.0,25.0,87.0,109.0,255.0,364,1285,160.0,40.0,84.0,8.0,212.0,22.0,59.0,76,15.0,40.0,6.0,1.0,6.0,0.42745098039215684,0.4372822299651568,0.5159420289855072,27.63819095477387,0.1111111111111111,0.1042830540037244,0.09933774834437085,0.27177700348432055,0.30313588850174217,0.28735632183908044,0.28735632183908044,0.3832752613240418,0.4457984210526317,9.778431372549022,311.0,50.0,10.0,18.0,,1.0,1.0,14.0,11.0,32.0,,2.0,18.0,30.0,3.0,14.0,1.0,19.0,34.0,17.0,5.0,25.0,11.0,14.0,36.0,84.0,308.0,0.9090909090909091,0.34375,,0.34375,0.5625,0.5625,0.11149825783972125,0.07450980392156863,0.14102564102564102,,0.625,0.10029498525073746,0.1015625,0.14893617021276595,0.6410256410256411,0.746268656716418,0.0627177700348432,0.5555555555555556,0.5555555555555556,0.9,0.04878048780487805,0.07142857142857142,0.07142857142857142,0.0625,,,0.07142857142857142,0.04945054945054945,24.828125000000004,0.25766362883181443,8.0,11.0,14.0,19.0,34.0,90.0,1.0,3.0,,1.0,,9.0,113.0,9.0,14.0,,26.0,56.0,1.0,12.0,46.0,101.0,58.0,2.0,,44.0,30.0,14.0,22.0,10.0,3.0,14.0,3.0,17.0,9.0,12.0,3.0,3.0,1.0,1.0,10.0,11.0,1.0,1.0,1.0,3.0,,,4.0,135.0,10.0,59.0,,9.0,,,1.0,4.0,2.0,98.0,5.0,5.0,0.26605504587155965,0.26851851851851855,0.08333333333333333,0.6428571428571429,0.4642857142857143,0.40441176470588236,0.5384615384615384,,0.08888888888888889,,0.0967741935483871,0.03248259860788863,0.017964071856287425,0.028428093645484948,0.04316546762589928,0.04216867469879518,0.007936507936507936,0.016260162601626018,0.022727272727272728,0.09900990099009901,0.1,0.06338028169014084,0.3333333333333333,0.3,0.313588850174216,0.37777777777777777,0.4146341463414634,0.20588235294117646,0.28,1.0,0.6875,0.7272727272727273,0.25,0.0625,,,0.27941176470588236,0.7368421052631579,0.04411764705882353,0.3333333333333333,0.1323529411764706,,0.5329821428571428,0.4329795454545455,0.17559523809523808,0.19407894736842105,,0.2774725274725275,,1.0,1.0,,1.0,,,9.0,3.0,,,,,,True,
