EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,PenaltyArc3FGA,FtPoints,SecondChanceFtPoints,PenaltyFG3A,PenaltyFtPoints,HeaveAttempts,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,BlockingFouls,Charge Fouls,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,BlockedCorner3,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,3pt And 1 Free Throw Trips,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveMakes,Technical Free Throw Trips,BlockingFoulsDrawn,on,Clear Path Fouls
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,1350.0,22,-22,43,46,6,12,7,89,3,7,1.0,4.0,1.0,2.0,1.0,3,1,1,4,11,1,8,64,1.0,4.0,2,1,2,2,6,2,2.0,1.0,1,4.0,1,1,4,5,2.0,2,1.0,1.0,1,1,1,2,1,2,1.0,1,2,1,1.0,1.0,1.0,1.0,2,6,0.75,1.0,0.36363636363636365,0.25,0.5,0.3333333333333333,0.25,0.5,0.3076923076923077,0.25,0.3333333333333333,0.08333333333333333,0.09090909090909091,0.14285714285714285,27.27272727272727,0.5,0.18181818181818182,0.16666666666666666,0.05,0.14285714285714285,0.21428571428571427,0.25,1.0,0.2857142857142857,1.0,0.5833333333333334,0.42857142857142855,0.5,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,0.08333333333333333,1.0,0.25,1.0,0.5,0.6666666666666666,0.5061708333333333,0.504175,0.4883,0.07692307692307693,0.08333333333333333,0.25,0.25,5.554545454545454,24.7,0.13953488372093023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,38121.0,635,-34,1246,1272,308,301,182,2518,45,107,20.0,56.0,8.0,22.0,4.0,19,6,1,51,132,1,124,1306,20.0,58.0,49,10,28,26,60,42,36.0,,16,65.0,35,168,87,255,5.0,17,6.0,11.0,24,28,4,52,14,77,4.0,43,45,16,28.0,16.0,29.0,18.0,25,304,0.5882352941176471,0.9090909090909091,0.38636363636363635,0.3448275862068966,0.35714285714285715,0.38345864661654133,0.3448275862068966,0.3448275862068966,0.4,0.3656716417910448,0.3611111111111111,0.007518796992481203,0.12121212121212122,0.1308411214953271,14.061433447098976,0.46153846153846156,0.13800424628450106,0.18134715025906736,0.23547400611620795,0.1294851794071763,0.17525773195876287,0.13740458015267176,0.12195121951219512,0.078125,0.6206896551724138,0.8045112781954887,0.4205607476635514,0.4838709677419355,0.5333333333333333,0.14285714285714285,0.21052631578947367,0.23529411764705882,1.0,0.045112781954887216,0.007518796992481203,0.9655172413793104,0.35714285714285715,0.7586206896551724,0.36363636363636365,0.8120300751879699,0.547512878787879,0.577412,0.5451821428571428,0.10810810810810811,0.10884353741496598,0.3951612903225806,0.20967741935483872,3.0553030303030306,42.3,0.24719101123595505,2.0,1.0,22.0,9.0,1.0,6.0,1.0,73.0,37.0,110.0,33.0,4.0,38.0,12.0,23.0,257.0,18.0,4.0,119.0,14.0,15.0,20.0,1.0,2.0,5.0,38.0,8.0,1.0,9.0,1.0,1.0,7.0,1.0,1.0,2.0,10.0,1.0,3.0,3.0,4.0,9.0,5.0,0.10526315789473684,0.3888888888888889,0.10526315789473684,0.25813449023861174,0.10588235294117647,0.08904109589041095,0.1,0.13333333333333333,0.3,0.2605633802816901,0.22346368715083798,0.19736842105263158,0.3333333333333333,0.3333333333333333,1.0,0.1,0.034482758620689655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201166,1610612741,Aaron Brooks,Aaron Brooks,201166,CHI,12996.0,217,-6,424,431,76,100,56,855,13,27,,1.0,2.0,3.0,5.0,17,16,45,24,60,48,119,442,1.0,4.0,2,3,10,12,6,42,,45.0,6,5.0,7,17,9,26,1.0,2,,2.0,4,7,1,11,2,25,,14,11,3,4.0,1.0,4.0,3.0,12,76,0.125,0.125,0.4,0.25,0.3,0.5138888888888888,0.2,0.2647058823529412,0.5265486725663717,0.2,0.3157894736842105,0.4444444444444444,0.1,0.14814814814814814,25.40983606557377,0.36363636363636365,0.033783783783783786,0.1111111111111111,0.06306306306306306,0.03619909502262444,0.046875,,0.07142857142857142,0.0196078431372549,0.75,0.25,0.48148148148148145,0.5652173913043478,,0.1574074074074074,0.29411764705882354,0.3333333333333333,0.2,0.14814814814814814,0.4166666666666667,0.2,,0.17647058823529413,0.6666666666666666,0.6944444444444444,0.4959325471698112,0.32055,0.44206562499999996,0.03571428571428571,0.047619047619047616,0.01680672268907563,0.10084033613445378,7.393333333333332,26.085416666666664,0.1792452830188679,6.0,7.0,8.0,,7.0,3.0,,16.0,13.0,29.0,8.0,5.0,10.0,3.0,3.0,71.0,3.0,1.0,7.0,3.0,3.0,3.0,2.0,1.0,,14.0,,1.0,1.0,1.0,,1.0,,,1.0,2.0,,,,,,1.0,0.11764705882352941,0.17647058823529413,0.16666666666666666,0.0440251572327044,0.0410958904109589,0.045454545454545456,0.03225806451612903,0.09090909090909091,0.0851063829787234,0.02,0.03225806451612903,0.12244897959183673,0.375,0.375,0.3333333333333333,,0.4117647058823529,1.0,3.0,20.0,1.0,1.0,21.0,1.0,1.0,45.0,18.0,20.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.4375,0.14285714285714285,0.4375,0.020833333333333332,0.022222222222222223,0.027777777777777776,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.45454545454545453,0.7,0.2,0.14285714285714285,0.4444444444444444,0.02040816326530612,,,,,,,,,,,,,,,,,,,,,,,True,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,14405.0,240,-60,467,481,102,96,65,948,17,35,3.0,5.0,4.0,6.0,12.0,35,35,13,41,105,14,104,543,5.0,10.0,13,10,18,25,22,60,,12.0,6,3.0,7,18,4,22,2.0,3,2.0,1.0,11,13,4,24,3,12,1.0,17,24,9,2.0,1.0,3.0,1.0,24,98,0.2682926829268293,0.2682926829268293,0.3904761904761905,0.5,0.5555555555555556,0.3697478991596639,0.5416666666666666,0.5,0.4,0.5416666666666666,0.5208333333333334,0.11764705882352941,0.05714285714285714,0.11428571428571428,27.949183303085302,0.4583333333333333,0.014925373134328358,0.1076923076923077,0.07659574468085106,0.01593625498007968,,0.05,0.058823529411764705,0.029411764705882353,0.3333333333333333,0.29411764705882354,0.4857142857142857,0.5483870967741935,0.29411764705882354,0.29411764705882354,0.34285714285714286,0.35294117647058826,0.25,0.29411764705882354,0.1092436974789916,0.4166666666666667,0.6,0.3,0.6666666666666666,0.4117647058823529,0.465453813559322,0.5171863636363635,0.4556052631578947,0.078125,0.07964601769911504,0.125,0.2403846153846154,9.857142857142858,29.01428571428571,0.21841541755888652,12.0,2.0,16.0,,2.0,5.0,1.0,27.0,10.0,37.0,7.0,3.0,12.0,3.0,12.0,84.0,1.0,,11.0,,5.0,7.0,1.0,3.0,,5.0,,2.0,,1.0,1.0,2.0,1.0,,,1.0,,,,,1.0,1.0,0.02857142857142857,,,0.06470588235294118,0.02,,0.023809523809523808,,0.058823529411764705,0.05660377358490566,0.07575757575757576,0.125,0.34285714285714286,0.35294117647058826,0.25,0.6666666666666666,0.1,,1.0,2.0,2.0,,2.0,2.0,,6.0,,2.0,,,1.0,1.0,1.0,0.14285714285714285,,0.15384615384615385,,,0.008403361344537815,,,,0.15384615384615385,0.15384615384615385,1.0,0.16666666666666666,,0.16666666666666666,0.06666666666666667,1.0,1.0,1.0,1.0,0.5,0.02857142857142857,0.5,1.0,,,,,,,,,,,,,,,True,
203926,1610612741,Doug McDermott,Doug McDermott,203926,CHI,25342.0,422,-30,837,838,196,183,112,1675,21,42,3.0,11.0,3.0,8.0,13.0,24,32,55,44,98,77,190,883,6.0,16.0,28,8,20,27,62,26,4.0,54.0,7,9.0,11,34,12,46,3.0,1,,1.0,9,6,2,15,4,27,,9,7,4,2.0,,2.0,1.0,27,193,0.7045454545454546,0.7380952380952381,0.4489795918367347,0.375,0.4,0.5257142857142857,0.5192307692307693,0.33783783783783783,0.536723163841808,0.5384615384615384,0.35526315789473684,0.44,0.07142857142857142,0.09523809523809523,19.753086419753085,0.6,0.030201342281879196,0.09090909090909091,0.07637231503579953,0.028639618138424822,0.058823529411764705,,0.038461538461538464,0.03409090909090909,0.5,0.24,0.5,0.5526315789473685,0.7142857142857143,0.13714285714285715,0.5416666666666666,0.5416666666666666,0.6923076923076923,0.18285714285714286,0.3142857142857143,0.4230769230769231,0.2727272727272727,0.21621621621621623,0.375,0.68,0.5015574712643678,0.510745,0.49455,0.02824858757062147,0.04,0.14736842105263157,0.14210526315789473,9.296938775510204,25.028571428571425,0.23416965352449223,10.0,12.0,6.0,1.0,17.0,2.0,1.0,5.0,6.0,11.0,6.0,,4.0,,1.0,28.0,3.0,,21.0,2.0,1.0,7.0,1.0,3.0,1.0,15.0,,,,1.0,2.0,,,,1.0,1.0,,,,,3.0,,,0.08,,0.07046979865771812,0.024793388429752067,0.018867924528301886,0.021052631578947368,0.038461538461538464,0.07407407407407407,0.06741573033707865,0.0703125,0.10526315789473684,0.3125,0.3448275862068966,0.7,,0.32432432432432434,7.0,22.0,25.0,7.0,2.0,32.0,10.0,3.0,96.0,,25.0,2.0,,1.0,1.0,1.0,0.4155844155844156,0.17647058823529413,0.42105263157894735,0.025974025974025976,,0.12571428571428572,0.3181818181818182,0.35,1.0,0.45454545454545453,0.45454545454545453,1.0,0.2692307692307692,0.16666666666666666,0.46296296296296297,0.012987012987012988,3.0,5.0,,,0.5,0.09375,0.42857142857142855,1.0,2.0,3.0,1.0,5.0,1.0,0.09090909090909091,0.11538461538461539,0.6666666666666666,1.0,0.13513513513513514,0.2,,,,True,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,24600.0,410,-16,815,831,260,228,122,1646,43,61,3.0,6.0,18.0,21.0,10.0,34,51,36,75,146,38,266,851,5.0,12.0,21,29,48,98,86,64,4.0,32.0,7,11.0,20,51,15,66,3.0,19,14.0,5.0,12,11,5,23,8,27,3.0,69,101,44,8.0,5.0,10.0,5.0,98,256,0.5733333333333334,0.589041095890411,0.5136986301369864,0.4166666666666667,0.6041666666666666,0.5135869565217391,0.5,0.5775862068965517,0.5770925110132159,0.525,0.6554054054054054,0.20652173913043478,0.04794520547945205,0.08196721311475409,25.960539979231566,0.5217391304347826,0.036065573770491806,0.15748031496062992,0.12135922330097088,0.03631961259079903,0.023809523809523808,0.04938271604938271,0.2,0.03614457831325301,0.5,0.33152173913043476,0.7049180327868853,0.7678571428571429,0.6511627906976745,0.18478260869565216,0.29411764705882354,0.3125,0.4,0.27717391304347827,0.1956521739130435,0.375,0.5,0.3620689655172414,0.8571428571428571,0.5380434782608695,0.493558611111111,0.4577884615384616,0.47473272727272725,0.2,0.24175824175824176,0.07894736842105263,0.3684210526315789,8.90821917808219,26.976315789473688,0.31901840490797545,22.0,10.0,77.0,5.0,10.0,31.0,3.0,18.0,9.0,27.0,6.0,3.0,7.0,5.0,6.0,63.0,4.0,,30.0,1.0,4.0,7.0,,1.0,2.0,14.0,,3.0,,3.0,8.0,7.0,2.0,1.0,1.0,2.0,,,,,1.0,6.0,0.058823529411764705,0.045454545454545456,,0.10526315789473684,0.037037037037037035,0.04081632653061224,0.03409090909090909,0.05,0.05747126436781609,0.10465116279069768,0.14285714285714285,0.14705882352941177,0.43137254901960786,0.43137254901960786,0.5,,0.1724137931034483,2.0,2.0,11.0,3.0,3.0,13.0,4.0,3.0,24.0,15.0,10.0,,,3.0,,0.6153846153846154,0.34210526315789475,0.3,0.34285714285714286,,,0.010869565217391304,1.0,1.0,1.0,0.3055555555555556,0.3055555555555556,0.5454545454545454,0.1875,0.3,0.3125,,1.0,2.0,,1.0,0.5,,0.3333333333333333,1.0,1.0,1.0,,,,,0.0625,1.0,1.0,,,1.0,7.0,,True,
202734,1610612741,E'Twaun Moore,E'Twaun Moore,202734,CHI,13274.0,221,-30,424,436,98,113,64,860,5,6,,,,,12.0,20,21,9,24,47,15,79,437,1.0,2.0,10,2,7,13,20,28,,9.0,2,2.0,6,20,2,22,1.0,7,7.0,,6,3,4,9,1,19,1.0,9,13,4,1.0,1.0,1.0,1.0,13,98,0.4166666666666667,0.4166666666666667,0.5106382978723404,0.5,0.2857142857142857,0.5806451612903226,1.0,0.5,0.5808823529411765,1.0,0.4642857142857143,0.24193548387096775,0.0425531914893617,,15.587044534412954,0.6666666666666666,0.012738853503184714,0.07894736842105263,0.07569721115537849,0.009523809523809525,0.023255813953488372,0.02,0.17647058823529413,0.04,1.0,0.0967741935483871,0.8333333333333334,0.8333333333333334,0.4,0.3225806451612903,0.6,0.6666666666666666,0.4166666666666667,0.3387096774193548,0.14516129032258066,,,,,0.3387096774193548,0.4449975806451613,0.4736,0.42607,0.06153846153846154,0.08,0.12658227848101267,0.16455696202531644,11.589361702127658,24.533333333333335,0.23113207547169812,7.0,1.0,7.0,2.0,3.0,3.0,,7.0,6.0,13.0,6.0,,4.0,2.0,1.0,32.0,,,13.0,1.0,1.0,2.0,,1.0,1.0,8.0,,,1.0,,1.0,3.0,,,,,,,,,1.0,2.0,0.1,0.07142857142857142,,0.07428571428571429,,,,,0.10714285714285714,0.015873015873015872,0.10714285714285714,0.05084745762711865,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.1,4.0,6.0,4.0,,1.0,8.0,2.0,2.0,21.0,3.0,4.0,1.0,,,,0.875,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.06666666666666667,,0.0967741935483871,0.6666666666666666,0.8,1.0,0.4444444444444444,0.4444444444444444,0.75,,1.0,0.4444444444444444,,,2.0,,,1.0,,,,2.0,2.0,1.0,2.0,,0.16666666666666666,0.5,1.0,1.0,0.2,0.5,,,,True,
203503,1610612741,Tony Snell,Tony Snell,203503,CHI,10199.0,170,17,324,350,85,86,56,674,6,14,,1.0,2.0,6.0,3.0,6,11,27,13,31,32,70,332,,2.0,12,4,10,16,16,10,,27.0,4,1.0,9,29,3,32,2.0,3,2.0,1.0,7,6,2,13,1,17,,7,5,2,2.0,2.0,2.0,2.0,16,85,0.6153846153846154,0.6153846153846154,0.41935483870967744,,0.4,0.5158730158730159,0.6666666666666666,0.34375,0.5384615384615384,0.6666666666666666,0.4444444444444444,0.5079365079365079,0.12903225806451613,0.2857142857142857,19.948849104859335,0.5384615384615384,0.007692307692307693,0.15,0.1457286432160804,0.011695906432748537,,,0.3,0.0625,1.0,0.2222222222222222,0.42857142857142855,0.6,0.6666666666666666,0.09523809523809523,0.5,0.5,0.3333333333333333,0.1746031746031746,0.42857142857142855,0.1111111111111111,,0.375,0.3333333333333333,0.7301587301587301,0.5099079365079365,0.5051166666666667,0.5106125,0.03125,0.0625,0.17142857142857143,0.22857142857142856,9.322580645161292,24.996875000000003,0.2623456790123457,4.0,4.0,5.0,,6.0,5.0,,5.0,1.0,6.0,,1.0,3.0,2.0,,13.0,1.0,1.0,20.0,,2.0,5.0,,1.0,2.0,9.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,0.07142857142857142,0.14388489208633093,0.024390243902439025,0.04,0.027777777777777776,,0.057692307692307696,0.21052631578947367,0.1836734693877551,0.12,0.36363636363636365,0.36363636363636365,0.75,,0.25,2.0,5.0,11.0,5.0,,13.0,7.0,1.0,36.0,3.0,11.0,1.0,1.0,2.0,,0.9230769230769231,0.40625,0.16666666666666666,0.40625,0.03125,0.037037037037037035,0.07936507936507936,0.4,0.4,1.0,0.4074074074074074,0.4230769230769231,0.9090909090909091,0.5555555555555556,,0.4074074074074074,,4.0,4.0,,,0.5714285714285714,,0.8,1.0,,2.0,1.0,2.0,,,0.2222222222222222,,,0.125,0.5,,,,True,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,12641.0,211,41,415,417,112,91,60,832,5,15,,,1.0,5.0,1.0,4,8,14,9,27,23,50,390,,,2,3,10,21,8,10,,13.0,2,,9,24,2,26,,7,5.0,2.0,8,3,2,11,4,19,,13,8,4,,,,,21,111,0.4444444444444444,0.4444444444444444,0.3333333333333333,,0.3,0.42,,0.5,0.4716981132075472,0.3333333333333333,0.5833333333333334,0.46,0.07407407407407407,0.13333333333333333,13.141683778234086,0.7272727272727273,,0.13432835820895522,0.11214953271028037,0.00975609756097561,,,0.15384615384615385,,,0.3,0.3333333333333333,0.38461538461538464,0.4,0.08,0.25,0.25,,0.16,0.28,,,0.3333333333333333,0.2,0.76,0.5180040816326531,,0.47279,0.07692307692307693,0.13793103448275862,0.04,0.42,7.777777777777778,25.265217391304343,0.26987951807228916,3.0,4.0,8.0,2.0,5.0,6.0,1.0,12.0,7.0,19.0,5.0,2.0,6.0,3.0,3.0,45.0,2.0,,15.0,,1.0,6.0,1.0,,1.0,7.0,,1.0,,2.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,0.10204081632653061,0.03389830508474576,,0.0425531914893617,,0.08695652173913043,0.11904761904761904,0.1016949152542373,0.12962962962962962,0.375,0.375,0.6666666666666666,,0.26666666666666666,4.0,9.0,4.0,1.0,2.0,8.0,2.0,3.0,21.0,3.0,4.0,,1.0,1.0,,0.875,0.34782608695652173,0.6,0.36363636363636365,,,0.18,0.4444444444444444,0.4444444444444444,1.0,0.2857142857142857,0.2857142857142857,0.75,0.5,0.5,0.3076923076923077,,,,,,,,,,,1.0,1.0,1.0,,,0.5,,,0.06666666666666667,1.0,,,,True,
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,12187.0,203,-19,406,398,102,87,60,804,8,19,2.0,6.0,,2.0,1.0,7,10,45,12,36,49,90,427,2.0,7.0,12,1,4,18,14,10,4.0,45.0,1,5.0,11,49,9,58,,6,3.0,3.0,9,1,1,10,3,18,,17,17,6,6.0,2.0,6.0,4.0,18,102,0.5833333333333334,0.7,0.3333333333333333,0.2857142857142857,0.25,0.4411764705882353,0.5,0.35,0.4838709677419355,0.5454545454545454,0.391304347826087,0.5764705882352941,0.027777777777777776,0.05263157894736842,21.458333333333336,0.9,0.034722222222222224,0.23404255319148937,0.23979591836734693,0.03619909502262444,0.02857142857142857,0.05405405405405406,0.23076923076923078,,0.6666666666666666,0.2235294117647059,0.42105263157894735,0.4444444444444444,0.625,0.08235294117647059,0.14285714285714285,0.14285714285714285,1.0,0.11764705882352941,0.5294117647058824,0.6,0.3333333333333333,0.1,,0.8,0.5238494117647059,0.5282214285714286,0.531545,0.06666666666666667,0.14634146341463414,0.13333333333333333,0.2,8.066666666666666,25.36938775510204,0.2512315270935961,3.0,15.0,15.0,2.0,16.0,4.0,,6.0,5.0,11.0,2.0,3.0,4.0,1.0,1.0,27.0,3.0,1.0,36.0,2.0,,8.0,,,3.0,10.0,,,,,1.0,3.0,,,,4.0,,,,,2.0,3.0,,0.16666666666666666,0.14285714285714285,0.24161073825503357,0.03896103896103896,0.02702702702702703,0.031746031746031744,0.07142857142857142,0.2127659574468085,0.10869565217391304,0.375,0.23529411764705882,0.3,0.3,0.3333333333333333,,0.75,2.0,4.0,15.0,3.0,3.0,17.0,3.0,4.0,51.0,,15.0,,1.0,1.0,,1.0,0.3469387755102041,0.25,0.3469387755102041,,,0.047058823529411764,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3,0.2,0.3333333333333333,,2.0,2.0,,,0.6666666666666666,,0.6666666666666666,1.0,,,1.0,1.0,,,,,,0.05,1.0,,,1.0,True,
