EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,BlockingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,Travels,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,on,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Clear Path Fouls,Corner3PctBlocked
1626149,1610612745,Montrezl Harrell,Montrezl Harrell,1626149,HOU,22720.0,379,37,778,787,281,310,97.0,1565,46.0,65.0,14.0,18.0,15.0,23.0,10.0,18.0,2.0,6.0,1.0,58.0,89.0,1.0,24.0,140.0,823.0,15.0,20.0,1.0,31.0,19.0,31.0,11.0,49.0,74.0,42.0,20.0,1.0,8.0,8.0,9.0,17.0,7.0,2.0,8.0,43.0,5.0,20.0,15.0,18.0,7.0,40.0,25.0,65.0,2.0,11.0,3.0,8.0,9.0,7.0,8.0,2.0,2.0,17.0,2.0,8.0,29.0,3.0,48.0,1.0,3.0,1.0,32.0,2.0,3.0,1.0,46.0,2.0,19.0,5.0,10.0,1.0,1.0,6.0,1.0,3.0,11.0,6.0,2.0,1.0,2.0,1.0,49.0,280,2.0,3.0,0.6379310344827587,0.7708333333333334,0.651685393258427,0.75,0.6129032258064516,0.6444444444444445,0.75,0.6129032258064516,0.625,0.7380952380952381,0.5833333333333334,0.011111111111111112,0.0898876404494382,0.1076923076923077,0.05555555555555555,14.609286523216308,0.5294117647058824,0.2,0.08035714285714286,0.10204081632653061,0.1048951048951049,0.037037037037037035,0.08991825613079019,0.0755287009063444,0.12643678160919541,0.10294117647058823,0.04878048780487805,0.0297029702970297,0.058823529411764705,0.07228915662650602,0.07462686567164178,0.0945945945945946,0.08108108108108109,0.1875,0.08333333333333333,0.5454545454545454,0.7222222222222222,0.7076923076923077,0.7931034482758621,0.6304347826086957,0.2,0.5555555555555556,0.5882352941176471,0.6,0.06666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.011111111111111112,0.9,0.7777777777777778,0.21428571428571427,0.7419354838709677,0.6521739130434783,0.7333333333333333,0.6086666666666666,0.6875473684210526,0.6243483870967741,0.17757009345794392,0.1792452830188679,0.22142857142857142,0.35,3.5528089887640446,24.8,0.36118251928020567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1626155,1610612745,Sam Dekker,Sam Dekker,1626155,HOU,334.0,6,-4,13,15,13,15,1.0,28,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.2,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201147,1610612745,Corey Brewer,Corey Brewer,201147,HOU,11366.0,189,7,395,398,165,185,59.0,793,13.0,25.0,,,5.0,8.0,7.0,17.0,2.0,4.0,8.0,22.0,46.0,22.0,11.0,76.0,423.0,,1.0,8.0,11.0,6.0,18.0,6.0,27.0,28.0,16.0,,7.0,5.0,13.0,5.0,18.0,4.0,1.0,9.0,41.0,2.0,1.0,10.0,11.0,1.0,22.0,5.0,27.0,2.0,9.0,6.0,3.0,5.0,4.0,1.0,,1.0,6.0,,2.0,7.0,1.0,17.0,1.0,3.0,,15.0,2.0,,2.0,13.0,3.0,7.0,1.0,4.0,1.0,1.0,3.0,,1.0,5.0,3.0,,,,,27.0,164,,1.0,0.6363636363636364,0.6363636363636364,0.4782608695652174,,0.3333333333333333,0.47794117647058826,0.5,0.375,0.5205479452054794,0.7857142857142857,0.43548387096774194,0.3235294117647059,0.10869565217391304,0.12,0.11764705882352941,17.24890829694323,0.8333333333333334,0.07142857142857142,0.10185185185185185,0.01,0.136986301369863,0.024390243902439025,0.11602209944751381,0.016483516483516484,,0.03225806451612903,,0.01639344262295082,0.047619047619047616,0.08695652173913043,0.037037037037037035,0.17142857142857143,0.13559322033898305,0.14285714285714285,0.0625,0.6,0.36764705882352944,0.52,0.5909090909090909,0.6923076923076923,0.25,0.4117647058823529,0.4666666666666667,0.5714285714285714,0.058823529411764705,0.5,0.5,0.5,0.11764705882352941,,,,0.2857142857142857,0.625,0.6911764705882353,0.5217111940298508,0.558375,0.5101166666666667,0.09722222222222222,0.14,0.14473684210526316,0.35526315789473684,5.565217391304348,25.686363636363637,0.4177215189873418,4.0,14.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,5.0,7.0,1.0,2.0,3.0,10.0,18.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,0.8571428571428571,0.3181818181818182,0.5,0.3,0.3333333333333333,0.07407407407407407,0.20588235294117646,0.2857142857142857,0.2857142857142857,1.0,0.375,0.375,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.17857142857142858,0.2,0.17857142857142858,0.4,0.42857142857142855,,,,,,,,,,True,,,,,,,,
201951,1610612745,Ty Lawson,Ty Lawson,201951,HOU,9822.0,164,-31,341,345,111,122,48.0,686,4.0,10.0,,,2.0,3.0,3.0,11.0,3.0,11.0,12.0,10.0,32.0,13.0,13.0,51.0,385.0,,1.0,,,3.0,8.0,7.0,13.0,4.0,16.0,,12.0,3.0,21.0,7.0,28.0,6.0,1.0,15.0,63.0,,2.0,7.0,7.0,,14.0,2.0,16.0,1.0,5.0,3.0,2.0,8.0,6.0,3.0,,2.0,11.0,,3.0,4.0,,9.0,,,,15.0,1.0,,,17.0,3.0,10.0,,,,,,,,,,,,,,13.0,111,,,0.2,0.2,0.3125,,0.375,0.4222222222222222,,0.3,0.49038461538461536,,0.4642857142857143,0.28888888888888886,0.09375,0.2,0.09090909090909091,16.153846153846153,0.7272727272727273,,0.07291666666666667,0.019230769230769232,0.12962962962962962,,0.09333333333333334,0.012578616352201259,0.04081632653061224,,,,,0.08823529411764706,0.07407407407407407,0.05714285714285714,0.07317073170731707,0.3076923076923077,0.038461538461538464,,0.2222222222222222,0.4,0.5,0.25,0.24444444444444444,0.2727272727272727,0.3,,0.24444444444444444,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.26666666666666666,,,,0.3,0.6666666666666666,0.5111111111111111,0.4787566666666666,0.3594,0.4804549999999999,0.19230769230769232,0.2564102564102564,,0.2549019607843137,9.2875,24.99230769230769,0.3255131964809384,,1.0,,,,6.0,,1.0,,2.0,6.0,,1.0,,2.0,15.0,3.0,,6.0,4.0,2.0,,1.0,0.8333333333333334,0.46153846153846156,,,0.46153846153846156,,0.022222222222222223,,,,0.5,0.5,0.8333333333333334,,0.5,,,,,0.2,,0.5,3.0,,,,,,,,,True,,,,,,,,
203909,1610612745,KJ McDaniels,KJ McDaniels,203909,HOU,3840.0,64,31,141,143,105,110,16.0,284,7.0,11.0,2.0,2.0,5.0,6.0,2.0,5.0,1.0,3.0,6.0,10.0,19.0,6.0,11.0,34.0,126.0,2.0,2.0,2.0,6.0,7.0,11.0,9.0,23.0,6.0,14.0,4.0,6.0,,2.0,,2.0,,,2.0,4.0,3.0,1.0,5.0,5.0,1.0,11.0,4.0,15.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,,1.0,4.0,,3.0,2.0,,7.0,,1.0,,9.0,,1.0,,13.0,,5.0,1.0,4.0,,,3.0,,1.0,4.0,3.0,,,,,21.0,104,4.0,,0.3,0.375,0.5263157894736842,1.0,0.6363636363636364,0.46,1.0,0.4666666666666667,0.532258064516129,1.0,0.575,0.24,,,,22.151898734177212,0.75,0.1111111111111111,0.10869565217391304,0.034482758620689655,0.14285714285714285,0.14285714285714285,0.12345679012345678,0.08,0.1,,,0.15,,,0.14285714285714285,0.21428571428571427,0.2,,0.07692307692307693,0.75,0.44,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.2,0.4,0.4,,0.12,0.3333333333333333,0.3333333333333333,1.0,0.24,1.0,1.0,,0.4,0.8333333333333334,0.68,0.541282,,0.53887,0.16666666666666666,0.20833333333333334,0.17647058823529413,0.6764705882352942,5.247368421052632,25.150000000000002,0.7446808510638298,,,,,,1.0,,,,4.0,1.0,,,,4.0,,3.0,,1.0,,,,,,0.16666666666666666,,,0.16666666666666666,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,0.26666666666666666,,0.16666666666666666,,1.0,,,,,,,,True,,,,,,,,
201976,1610612745,Patrick Beverley,Patrick Beverley,201976,HOU,6441.0,107,18,218,222,62,80,23.0,440,6.0,10.0,1.0,1.0,3.0,4.0,,5.0,2.0,3.0,11.0,8.0,18.0,17.0,2.0,48.0,224.0,2.0,3.0,1.0,5.0,3.0,5.0,2.0,17.0,2.0,14.0,2.0,11.0,2.0,8.0,3.0,11.0,2.0,1.0,5.0,25.0,2.0,1.0,7.0,6.0,,13.0,4.0,17.0,,7.0,4.0,3.0,4.0,4.0,4.0,,,8.0,,2.0,5.0,1.0,15.0,,,,9.0,2.0,1.0,2.0,4.0,,,2.0,,,,,,,,,,,,,17.0,62,2.0,1.0,0.125,0.14285714285714285,0.4444444444444444,0.6666666666666666,0.6,0.6571428571428571,0.4,0.75,0.6486486486486487,0.4166666666666667,0.7083333333333334,0.4857142857142857,0.1111111111111111,0.1,0.2,18.442622950819672,0.5,,0.1,0.017857142857142856,0.16666666666666666,0.05555555555555555,0.12745098039215685,0.03260869565217391,,0.045454545454545456,,0.04,0.09090909090909091,0.09090909090909091,0.1111111111111111,0.1,0.16666666666666666,0.16666666666666666,,,0.2857142857142857,0.6,0.6666666666666666,0.16666666666666666,0.14285714285714285,,,,0.08571428571428572,0.6666666666666666,0.6666666666666666,,0.3142857142857143,0.2,1.0,,0.4,0.75,0.7714285714285715,0.5274,0.3845166666666667,0.50209,,,0.10416666666666667,0.3541666666666667,6.855555555555556,24.77647058823529,0.28440366972477066,3.0,6.0,,,,7.0,,2.0,3.0,5.0,10.0,,2.0,3.0,5.0,24.0,6.0,,7.0,2.0,1.0,1.0,1.0,0.8,0.5882352941176471,,0.6,0.5882352941176471,0.1,0.17142857142857143,0.5,0.5,1.0,0.6363636363636364,0.6363636363636364,0.7142857142857143,,0.4,,,,,0.5,0.6,0.6363636363636364,3.0,,1.0,,,,,,,True,,,,,,,,
203093,1610612745,Terrence Jones,Terrence Jones,203093,HOU,3850.0,64,4,120,126,37,22,10.0,246,8.0,12.0,2.0,2.0,3.0,4.0,2.0,5.0,1.0,1.0,5.0,11.0,18.0,5.0,7.0,29.0,146.0,2.0,2.0,1.0,5.0,3.0,5.0,5.0,11.0,16.0,6.0,2.0,5.0,1.0,,2.0,2.0,1.0,1.0,,6.0,,2.0,5.0,3.0,,8.0,2.0,10.0,1.0,1.0,,1.0,1.0,1.0,5.0,,,6.0,,3.0,2.0,,7.0,,1.0,2.0,8.0,,,1.0,11.0,1.0,5.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,11.0,37,2.0,1.0,0.7272727272727273,0.8,0.6111111111111112,1.0,0.6,0.4782608695652174,1.0,0.42857142857142855,0.5178571428571429,0.8333333333333334,0.55,0.21739130434782608,0.05555555555555555,,0.2,26.153846153846153,0.16666666666666666,,0.09375,0.07142857142857142,0.19230769230769232,,0.13793103448275862,0.046511627906976744,0.07692307692307693,0.1,,,,0.1,0.125,0.07142857142857142,0.23809523809523808,,0.09090909090909091,,0.5217391304347826,0.6666666666666666,0.6666666666666666,0.75,0.21739130434782608,0.4,0.5,0.5,0.043478260869565216,1.0,1.0,1.0,0.21739130434782608,1.0,1.0,,0.5714285714285714,0.75,0.7391304347826086,0.5078869565217392,0.5771,0.5139142857142857,0.18518518518518517,0.22727272727272727,0.1724137931034483,0.3793103448275862,4.044444444444445,25.540000000000003,0.30833333333333335,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,1.0,,2.0,,,,,,,True,,,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,13040.0,217,-38,439,448,120,161,48.0,887,17.0,32.0,2.0,4.0,4.0,7.0,7.0,22.0,11.0,20.0,57.0,35.0,74.0,63.0,57.0,193.0,510.0,3.0,7.0,,6.0,10.0,22.0,21.0,68.0,4.0,66.0,4.0,57.0,5.0,23.0,16.0,39.0,9.0,7.0,13.0,94.0,3.0,3.0,16.0,14.0,6.0,36.0,6.0,42.0,4.0,6.0,4.0,2.0,28.0,21.0,5.0,1.0,7.0,33.0,1.0,9.0,5.0,,16.0,2.0,,1.0,42.0,1.0,,1.0,68.0,3.0,24.0,4.0,7.0,,,4.0,1.0,2.0,7.0,4.0,,,,,68.0,120,3.0,4.0,0.05714285714285714,0.06060606060606061,0.47297297297297297,0.42857142857142855,0.45454545454545453,0.49635036496350365,0.375,0.5222222222222223,0.5748502994011976,0.375,0.5982142857142857,0.45985401459854014,0.06756756756756757,0.125,0.045454545454545456,40.816326530612244,0.8484848484848485,0.2727272727272727,0.11382113821138211,0.02830188679245283,0.2318840579710145,0.037037037037037035,0.15625,0.03208556149732621,,0.07894736842105263,,0.03636363636363636,0.038461538461538464,0.0851063829787234,0.15789473684210525,0.10526315789473684,0.1896551724137931,0.45454545454545453,0.05405405405405406,0.5714285714285714,0.23357664233576642,0.53125,0.6071428571428571,0.11764705882352941,0.16058394160583941,0.3181818181818182,0.3333333333333333,,0.145985401459854,0.55,0.55,,0.41605839416058393,0.5,0.5,,0.15555555555555556,0.5714285714285714,0.6934306569343066,0.4969448905109488,0.40286,0.48233666666666675,0.17791411042944785,0.25263157894736843,0.031088082901554404,0.35233160621761656,8.124324324324325,25.133333333333333,0.2733485193621868,2.0,6.0,,,1.0,20.0,,1.0,9.0,22.0,22.0,,1.0,9.0,23.0,39.0,27.0,,20.0,7.0,3.0,,3.0,0.5909090909090909,0.3492063492063492,,0.391304347826087,0.3492063492063492,,0.043795620437956206,0.3333333333333333,0.3333333333333333,1.0,0.3508771929824561,0.35714285714285715,0.55,,0.125,,,0.022222222222222223,,0.4888888888888889,0.4090909090909091,0.3508771929824561,1.0,1.0,,1.0,5.0,0.015873015873015872,0.017543859649122806,0.07352941176470588,,True,,,,,,,,
1891,1610612745,Jason Terry,Jason Terry,1891,HOU,8391.0,140,53,272,274,105,112,42.0,546,5.0,6.0,1.0,1.0,,1.0,5.0,8.0,3.0,5.0,20.0,13.0,19.0,30.0,2.0,64.0,288.0,1.0,2.0,,11.0,4.0,6.0,,17.0,12.0,14.0,,20.0,1.0,5.0,8.0,13.0,4.0,4.0,4.0,34.0,1.0,,3.0,6.0,1.0,10.0,1.0,11.0,1.0,3.0,3.0,,4.0,4.0,3.0,,,7.0,2.0,1.0,7.0,,13.0,,,,1.0,,,,2.0,1.0,1.0,,2.0,,,2.0,,,2.0,2.0,,,,,17.0,104,4.0,,0.46153846153846156,0.46153846153846156,0.6842105263157895,0.5,0.6666666666666666,0.6326530612244898,0.9166666666666666,0.4473684210526316,0.6428571428571429,0.9166666666666666,0.4473684210526316,0.6122448979591837,0.05263157894736842,,0.125,17.391304347826086,0.5714285714285714,0.09090909090909091,0.08108108108108109,,0.05660377358490566,0.02,0.07086614173228346,0.008849557522123894,,,,,0.08333333333333333,0.0967741935483871,,0.11538461538461539,0.05263157894736842,0.06666666666666667,0.047619047619047616,1.0,0.12244897959183673,0.8333333333333334,0.8333333333333334,,0.16326530612244897,0.625,0.7142857142857143,0.8,0.10204081632653061,0.6,0.6,0.6666666666666666,0.40816326530612246,0.16666666666666666,1.0,,0.05263157894736842,,0.7346938775510204,0.5006635416666667,0.49535,0.47299444444444444,0.02040816326530612,0.05263157894736842,0.171875,0.265625,9.54736842105263,25.21333333333333,0.3860294117647059,4.0,10.0,,1.0,3.0,8.0,3.0,4.0,2.0,10.0,12.0,3.0,4.0,3.0,13.0,30.0,6.0,,8.0,,1.0,,,0.8333333333333334,0.4,0.75,0.23076923076923078,0.4,,0.20408163265306123,0.4,0.4,1.0,0.4,0.4,0.75,,0.6666666666666666,0.75,1.0,0.15789473684210525,0.3333333333333333,0.5263157894736842,0.2,0.4,3.0,1.0,,,,,,,,True,,,,,,,,
201977,1610612745,Marcus Thornton,Marcus Thornton,201977,HOU,5912.0,99,12,212,213,73,91,27.0,425,12.0,17.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,12.0,21.0,18.0,31.0,25.0,2.0,53.0,209.0,2.0,6.0,,7.0,5.0,7.0,,16.0,24.0,12.0,,21.0,,4.0,,4.0,,,4.0,8.0,1.0,1.0,7.0,5.0,1.0,13.0,2.0,15.0,,3.0,3.0,,4.0,1.0,1.0,1.0,3.0,5.0,,,4.0,,7.0,,,,4.0,,,,4.0,,2.0,,,,,,,,,,,,,,16.0,73,,,0.6666666666666666,0.6666666666666666,0.5806451612903226,0.3333333333333333,0.7142857142857143,0.45535714285714285,0.5,0.47058823529411764,0.45689655172413796,0.5,0.47058823529411764,0.44642857142857145,,,,26.03305785123967,0.8,0.09090909090909091,0.08196721311475409,0.018867924528301886,0.18421052631578946,0.02631578947368421,0.12121212121212122,0.02197802197802198,,,0.058823529411764705,0.03333333333333333,,0.1,0.10526315789473684,0.045454545454545456,0.21428571428571427,0.1,,,0.30357142857142855,0.7058823529411765,0.7058823529411765,0.8333333333333334,0.03571428571428571,1.0,1.0,,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.5,0.375,0.42857142857142855,0.3333333333333333,1.0,0.23529411764705882,0.75,0.75,0.5238883928571428,0.546675,0.5246529411764707,0.034482758620689655,0.06060606060606061,0.1320754716981132,0.3018867924528302,8.290322580645162,25.104000000000006,0.3443396226415094,1.0,4.0,,,,4.0,1.0,1.0,2.0,10.0,5.0,1.0,1.0,2.0,10.0,15.0,,,4.0,,,,,1.0,0.2,1.0,0.2,0.2,,0.07142857142857142,0.25,0.25,1.0,0.19047619047619047,0.19047619047619047,1.0,,0.14285714285714285,1.0,1.0,,,0.5882352941176471,0.2,0.19047619047619047,,,,,,,,,,True,,,,,,,,
