EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefAtRimReboundPct,LongMidRangeFrequency,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FG3APct,LiveBallTurnoverPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,Steals,LostBallSteals,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyPointsPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyFG2M,PtsUnassisted3s,Blocked3s,BlockedArc3,PenaltyFg2Pct,Corner3FGM,Corner3FGA,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFGM,SecondChanceFG2M,PenaltyFtPoints,FTDefRebounds,LostBallTurnovers,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,BadPassSteals,on,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,OffensiveGoaltends,3SecondViolations,HeaveMakes
1626183,1610612746,Branden Dawson,Branden Dawson,1626183,LAC,1731.0,29,-15,57,57,16.0,10.0,4.0,114,2.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,5.0,69,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.5,0.5,0.4,0.4,0.5,0.4,0.5,8.19672131147541,0.05263157894736842,0.15384615384615385,0.1,0.06896551724137931,0.1,0.4,0.3333333333333333,0.5,0.8,0.5,1.0,0.5,0.2,1.0,1.0,0.8,0.5351199999999999,0.3689,0.7019,0.2,0.2,3.1799999999999997,0.2807017543859649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612746,Paul Pierce,Paul Pierce,1718,LAC,73.0,1,-4,2,2,,,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201965,1610612746,Jeff Ayres,Jeff Ayres,201965,LAC,664.0,11,-8,20,20,5.0,2.0,1.0,40,,,,,,,1.0,,,26,,,,,,,,2.0,2.0,,2.0,1.0,1.0,1.0,,,,,,,5.0,,,,,,,,4.761904761904762,0.2,,,0.13333333333333333,,,,,,,,,,,,,0.3977,,,,,18.2,0.25,1.0,1.0,1.0,1.0,2.0,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203143,1610612746,Pablo Prigioni,Pablo Prigioni,203143,LAC,1530.0,26,-11,50,49,13.0,6.0,4.0,99,2.0,2.0,,,1.0,4.0,4.0,,8.0,58,,,,8.0,,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,,,,,,,13.0,,,1.0,0.4444444444444444,0.4444444444444444,,,24.074074074074073,0.0625,0.08333333333333333,0.1111111111111111,0.08,0.05263157894736842,0.2,,,0.2222222222222222,1.0,1.0,,0.1111111111111111,,,0.7777777777777778,0.5389142857142858,,0.51555,,,8.049999999999999,0.26,1.0,3.0,6.0,1.0,15.0,0.08333333333333333,0.1111111111111111,1.0,1.0,5.0,2.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,4.0,4.0,1.0,0.5555555555555556,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203912,1610612746,CJ Wilcox,CJ Wilcox,203912,LAC,975.0,16,-1,32,32,9.0,6.0,1.0,64,1.0,1.0,,,,2.0,2.0,2.0,9.0,38,,,2.0,2.0,,,1.0,1.0,2.0,,2.0,1.0,1.0,2.0,2.0,,,,,,9.0,0.5,0.5,1.0,0.875,0.9,,,15.15151515151515,0.07142857142857142,,0.16666666666666666,0.1,,,0.3333333333333333,1.0,0.25,1.0,1.0,1.0,,,,0.75,0.5135125,,0.3987,,,9.950000000000001,0.28125,1.0,1.0,1.0,,2.0,,0.25,,1.0,2.0,1.0,2.0,1.0,,2.0,,,,1.0,,,,,0.5,,,,,1.0,1.0,0.5,1.0,25.1,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.5,1.0,0.5,1.5,1.0,1.5,0.5,0.5,1.0,1.0,0.5,0.2222222222222222,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612746,Jeff Green,Jeff Green,201145,LAC,152.0,3,-5,4,5,3.0,1.0,1.0,9,,1.0,,1.0,,,1.0,,,9,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,3.0,,,,,,,,20.0,,,,,0.5,,,,1.0,,,,,,1.0,1.0,0.537,,0.537,,,2.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,201.0,3,-4,7,8,3.0,4.0,,15,,,,,,1.0,1.0,,5.0,11,,1.0,,2.0,,,,,,,,,,,,,,,,1.0,3.0,,,1.0,1.25,1.25,,,42.857142857142854,,,,,,,,,,,,,,,,0.5,0.44942499999999996,,0.3845,,,15.0,0.42857142857142855,1.0,,,,,,0.5,,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,1.0,,0.5,1.0,,,,1.0,1.0,0.5,,24.5,1.0,,1.0,,,,2.0,,1.0,,,,2.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,0.4,,,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,651.0,11,1,24,23,11.0,8.0,,47,,,,,,,,,6.0,26,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,11.0,,,,1.5,1.5,,,12.5,0.1,,,0.09090909090909091,,,,,,,,,,,,1.0,0.528375,,,,,,0.4583333333333333,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,0.5,,24.3,1.0,,2.0,,,,,6.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202332,1610612746,Cole Aldrich,Cole Aldrich,202332,LAC,967.0,16,-3,33,33,13.0,9.0,1.0,66,1.0,3.0,,3.0,4.0,4.0,7.0,2.0,10.0,32,1.0,3.0,8.0,,,,1.0,6.0,8.0,,8.0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,13.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.625,,,32.35294117647059,0.5,,0.14285714285714285,0.3684210526315789,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,,1.0,0.42857142857142855,0.4113428571428571,0.3778,0.4655666666666667,0.125,0.125,5.385714285714285,0.3939393939393939,,,,,,0.7142857142857143,,3.0,,,,,,,,,,,,2.0,1.0,3.0,1.0,,0.6666666666666666,0.16666666666666666,0.75,0.75,,,,,,,,,,2.0,,4.0,,,,,,4.0,,,,,0.3333333333333333,1.0,0.5,,,,,,0.2,0.4,,,,1.0,,,,0.3333333333333333,,,1.0,1.0,0.3333333333333333,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202362,1610612746,Lance Stephenson,Lance Stephenson,202362,LAC,756.0,13,-14,25,25,7.0,4.0,3.0,50,,,,,,,1.0,2.0,2.0,31,,1.0,,,,,,,,,,,,1.0,2.0,,1.0,,,,7.0,,,,,0.3333333333333333,,,14.285714285714285,,,,,,,,,,,,,,,,0.5,0.374325,,0.3795,0.3333333333333333,0.5,20.4,0.28,1.0,1.0,1.0,1.0,2.0,,0.5,,,1.0,,1.0,,,1.0,,,,,1.0,1.0,1.0,,0.5,1.0,,,,,,0.5,,29.7,,,,2.0,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
